bams,bams1,bams10,bams10_filetype,bams11,bams11_filetype,bams12,bams12_filetype,bams13,bams13_filetype,bams14,bams14_filetype,bams15,bams15_filetype,bams16,bams16_filetype,bams17,bams17_filetype,bams18,bams18_filetype,bams19,bams19_filetype,bams1_filetype,bams2,bams20,bams20_filetype,bams21,bams21_filetype,bams22,bams22_filetype,bams23,bams23_filetype,bams24,bams24_filetype,bams25,bams25_filetype,bams26,bams26_filetype,bams27,bams27_filetype,bams28,bams28_filetype,bams29,bams29_filetype,bams2_filetype,bams3,bams30,bams30_filetype,bams31,bams31_filetype,bams32,bams32_filetype,bams33,bams33_filetype,bams34,bams34_filetype,bams35,bams35_filetype,bams36,bams36_filetype,bams37,bams37_filetype,bams38,bams38_filetype,bams39,bams39_filetype,bams3_filetype,bams4,bams40,bams40_filetype,bams41,bams41_filetype,bams42,bams42_filetype,bams43,bams43_filetype,bams44,bams44_filetype,bams45,bams45_filetype,bams46,bams46_filetype,bams47,bams47_filetype,bams48,bams48_filetype,bams49,bams49_filetype,bams4_filetype,bams5,bams50,bams50_filetype,bams51,bams51_filetype,bams52,bams52_filetype,bams53,bams53_filetype,bams54,bams54_filetype,bams55,bams55_filetype,bams56,bams56_filetype,bams57,bams57_filetype,bams58,bams58_filetype,bams59,bams59_filetype,bams5_filetype,bams6,bams60,bams60_filetype,bams61,bams61_filetype,bams62,bams62_filetype,bams6_filetype,bams7,bams7_filetype,bams8,bams8_filetype,bams9,bams9_filetype,bams_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bams.values,parameters.chromInfo,parameters.dbkey,parameters.duplicate,parameters.failed,parameters.input.values,parameters.overlap,parameters.proper,parameters.q,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2583689893,2583689893,,,,,,,,,,,,,,,,,,,,,bam,2622520072.0,,,,,,,,,,,,,,,,,,,,,bam,2842145973.0,,,,,,,,,,,,,,,,,,,,,bam,2789460262.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2016-10-27 01:03:43.118311,slurm_normal,1477530245.0,0,1.0,main_w4_handler0,2538207,14185230,False,,699,bed,8397972.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557e99b334cf756a0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ae01009c7fec80f3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cc9762aeae922d47'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53a087d1354d43d5b'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55e8e54671aab1f61'}]","""1e-09""","""false""","""0""","""false""","""true""","""""",32.0,,33930196.0,1477530231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2016-10-27 01:04:10.946714,6515.0,14.0
2583689893,2583689893,,,,,,,,,,,,,,,,,,,,,bam,2622520072.0,,,,,,,,,,,,,,,,,,,,,bam,2842145973.0,,,,,,,,,,,,,,,,,,,,,bam,2789460262.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2016-10-27 01:03:01.678264,slurm_normal,1477530215.0,0,1.0,main_w4_handler0,2538207,14185220,False,,699,bed,8397962.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557e99b334cf756a0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ae01009c7fec80f3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cc9762aeae922d47'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53a087d1354d43d5b'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55e8e54671aab1f61'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,33930196.0,1477530208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2016-10-27 01:03:40.879678,6515.0,7.0
2583689893,2583689893,,,,,,,,,,,,,,,,,,,,,bam,2622520072.0,,,,,,,,,,,,,,,,,,,,,bam,2842145973.0,,,,,,,,,,,,,,,,,,,,,bam,2789460262.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2016-10-26 22:59:25.263623,slurm_normal,1477548141.0,0,1.0,main_w3_handler1,2538207,14184604,False,,119133440,bed,8397307.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557e99b334cf756a0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ae01009c7fec80f3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cc9762aeae922d47'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53a087d1354d43d5b'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5680dac1f83cd8f35'}]","""1e-09""","""false""","""0""","""false""","""true""","""""",32.0,,33449956.0,1477522771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2016-10-27 06:02:26.251951,6515.0,25370.0
3547493873,3547493873,,,,,,,,,,,,,,,,,,,,,bam,4157294644.0,,,,,,,,,,,,,,,,,,,,,bam,3785046830.0,,,,,,,,,,,,,,,,,,,,,bam,4214908796.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2017-01-11 21:02:30.973133,slurm_normal,1484168598.0,0,1.0,main_w4_handler0,2953334,14743673,False,,484,bed,8908393.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 27896889}, {'src': 'hda', 'id': 27896890}, {'src': 'hda', 'id': 27896891}, {'src': 'hda', 'id': 27896892}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 27896915}]","""1e-09""","""false""","""0""","""false""","""false""","""-s""",32.0,,34656448.0,1484168568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2017-01-11 21:03:21.082914,64938.0,30.0
3547493873,3547493873,,,,,,,,,,,,,,,,,,,,,bam,4157294644.0,,,,,,,,,,,,,,,,,,,,,bam,3785046830.0,,,,,,,,,,,,,,,,,,,,,bam,4214908796.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2017-01-11 21:08:30.034656,slurm_normal,1484168921.0,0,1.0,main_w4_handler0,2953334,14743700,False,,484,bed,8908417.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 27896889}, {'src': 'hda', 'id': 27896890}, {'src': 'hda', 'id': 27896891}, {'src': 'hda', 'id': 27896892}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 27896915}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,34656448.0,1484168915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2017-01-11 21:08:42.850218,64938.0,6.0
4214908796,4214908796,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2017-01-11 21:07:14.049014,slurm_normal,1484168845.0,0,1.0,main_w3_handler0,2953334,14743692,False,,656,bed,8908410.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 27896892}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 27896916}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,34656448.0,1484168839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2017-01-11 21:07:28.757834,64938.0,6.0
3547493873,3547493873,,,,,,,,,,,,,,,,,,,,,bam,4157294644.0,,,,,,,,,,,,,,,,,,,,,bam,3785046830.0,,,,,,,,,,,,,,,,,,,,,bam,4214908796.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2017-01-11 21:08:39.878958,slurm_normal,1484168928.0,0,1.0,main_w3_handler0,2953334,14743702,False,,484,bed,8908419.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 27896889}, {'src': 'hda', 'id': 27896890}, {'src': 'hda', 'id': 27896891}, {'src': 'hda', 'id': 27896892}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 27896915}]","""1e-09""","""false""","""0""","""false""","""false""","""-S""",32.0,,34656448.0,1484168923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2017-01-11 21:08:52.951095,64938.0,5.0
3547493873,3547493873,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2017-01-11 21:28:42.629480,slurm_normal,1484170134.0,0,1.0,main_w3_handler0,2953334,14743966,False,,674,bed,8908659.roundup,slurm,,132111800.0,corral-repl,,,"[{'src': 'hda', 'id': 27896889}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 27897318}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,34656448.0,1484170127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2017-01-11 21:28:59.800215,64938.0,7.0
3547493873,3547493873,,,,,,,,,,,,,,,,,,,,,bam,4157294644.0,,,,,,,,,,,,,,,,,,,,,bam,3785046830.0,,,,,,,,,,,,,,,,,,,,,bam,4214908796.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2017-01-11 21:28:13.539703,slurm_normal,1484170115.0,0,1.0,main_w4_handler0,2953334,14743961,False,,484,bed,8908654.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 27896889}, {'src': 'hda', 'id': 27896890}, {'src': 'hda', 'id': 27896891}, {'src': 'hda', 'id': 27896892}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 27897316}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,34656448.0,1484170107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2017-01-11 21:28:38.801615,64938.0,8.0
3547493873,3547493873,,,,,,,,,,,,,,,,,,,,,bam,4157294644.0,,,,,,,,,,,,,,,,,,,,,bam,3785046830.0,,,,,,,,,,,,,,,,,,,,,bam,4214908796.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2017-01-11 21:35:17.345224,slurm_normal,1484170558.0,0,1.0,main_w3_handler0,2953334,14744049,False,,484,bed,8908746.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 27896889}, {'src': 'hda', 'id': 27896890}, {'src': 'hda', 'id': 27896891}, {'src': 'hda', 'id': 27896892}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 27896915}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,34656448.0,1484170533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2017-01-11 21:36:04.042157,64938.0,25.0
3547493873,3547493873,,,,,,,,,,,,,,,,,,,,,bam,4157294644.0,,,,,,,,,,,,,,,,,,,,,bam,3785046830.0,,,,,,,,,,,,,,,,,,,,,bam,4214908796.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2017-01-11 21:41:10.624621,slurm_normal,1484170892.0,0,1.0,main_w3_handler0,2953334,14744122,False,,522,bed,8908815.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 27896889}, {'src': 'hda', 'id': 27896890}, {'src': 'hda', 'id': 27896891}, {'src': 'hda', 'id': 27896892}]","""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""hg38Patch2""","""false""","""false""","[{'src': 'hda', 'id': 27897520}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,34656448.0,1484170884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2017-01-11 21:41:37.242333,64938.0,8.0
949028987,949028987,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2016-10-05 17:22:24.871254,slurm_normal,1475688238.0,0,1.0,main_w4_handler1,2843757,14013863,False,,12972,bed,8232194.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ac11f8d32090416'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b537dfbcfbae17ba90'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,33248567.0,1475688209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2016-10-05 17:24:03.479670,,29.0
2113875670,2113875670,,,,,,,,,,,,,,,,,,,,,bam,2539184424.0,,,,,,,,,,,,,,,,,,,,,bam,1932277316.0,,,,,,,,,,,,,,,,,,,,,bam,2040394078.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,2016-10-29 01:11:17.196696,slurm_normal,1477722851.0,0,1.0,main_w4_handler1,2538207,14204103,False,,191218144,bed,8415621.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52fb3a4728e27286f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57c3909eba8752a2b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59e94ad89a4d0eb76'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e2085d1ed92d76f9'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b525b5a19b070a5ac2'}]","""1e-09""","""false""","""0""","""false""","""true""","""""",32.0,,33930196.0,1477703482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.24.0,2.24.0,,2016-10-29 06:34:13.387336,6515.0,19369.0
