chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input2,parameters.input3,parameters.input4,parameters.input5,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-09-22 17:20:06.050981,roundup_single,1411406422.0,1,1.0,main_w2_handler0,2061776,7827988,False,,615479,bedgraph,1812473,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",16976024,"""2""","""3""","""1.0""","""0""",32.0,,17135891,1411406417.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-09-22 17:20:24.361840,,5.0
,,2015-02-08 16:42:42.325924,rodeo_normal,1423413782.0,1,1.0,main_w2_handler0,2197465,8683200,False,,123551,gd_genotype,2680439.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""",18444876,"""2""","""3""","""1.0""","""0""",32.0,,21058423,1423413778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2015-02-08 16:43:04.376683,,4.0
,,2015-02-08 16:41:43.007433,rodeo_normal,1423413730.0,1,1.0,main_w2_handler1,2197465,8683197,False,,126626,gd_genotype,2680433.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""",18444878,"""2""","""3""","""1.0""","""0""",32.0,,21058423,1423413724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2015-02-08 16:42:12.799579,,6.0
,,2015-02-08 16:42:42.518472,rodeo_normal,1423413794.0,1,1.0,main_w1_handler0,2197465,8683201,False,,126626,gd_genotype,2680441.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""",18444878,"""2""","""3""","""1.0""","""0""",32.0,,21058423,1423413790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2015-02-08 16:43:16.578260,,4.0
,,2014-11-07 08:08:17.892789,rodeo_normal,1415347745.0,0,1.0,main_w1_handler0,2078811,8119328,False,,41934285,tabular,1954911.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17446198,"""2""","""3""","""1.0""","""0""",32.0,,18079621,1415347711.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-11-07 08:09:06.288594,32994.0,34.0
,,2014-10-09 21:59:49.066315,rodeo_normal,1412892007.0,1,1.0,main_w1_handler1,2063490,7957957,False,,138208322,interval,1329.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",17188807,"""2""","""3""","""1.0""","""0""",2.0,,17493457,1412892002.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-10-09 22:00:12.144517,53410.0,5.0
,,2014-10-10 08:47:49.749352,rodeo_normal,1412930890.0,1,1.0,main_w2_handler1,2081367,7960136,False,,563386,tabular,3654.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17192175,"""2""","""3""","""1.0""","""1""",2.0,,17505729,1412930883.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-10-10 08:48:13.589932,,7.0
,,2014-10-10 09:22:39.583597,rodeo_normal,1412932973.0,1,1.0,main_w1_handler0,2081367,7960367,False,,563386,tabular,3885.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17192175,"""2""","""3""","""1.0""","""0""",2.0,,17505729,1412932967.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-10-10 09:22:55.528683,,6.0
,,2014-10-10 12:14:33.144901,rodeo_normal,1412943287.0,1,1.0,main_w1_handler0,2081500,7961038,False,,88,tabular,4532.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17193282,"""2""","""3""","""1.0""","""0""",2.0,,17508810,1412943284.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-10-10 12:14:50.063198,,3.0
,,2014-10-10 12:16:25.233396,rodeo_normal,1412943396.0,1,1.0,main_w2_handler1,2081500,7961043,False,,88,tabular,4538.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17193282,"""2""","""3""","""0.44""","""0""",2.0,,17508810,1412943393.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-10-10 12:16:40.666171,,3.0
,,2014-10-14 06:34:38.131075,rodeo_normal,1413270213.0,1,1.0,main_w1_handler1,2084539,7977170,False,,36465,tabular,18101.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17217465,"""2""","""3""","""1.0""","""0""",2.0,,17582455,1413270206.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-10-14 07:03:36.303289,54251.0,7.0
,,2014-10-24 04:45:39.361947,rodeo_normal,1414125958.0,0,1.0,main_w1_handler0,2091959,8035379,False,,2845718,bed,68746.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",17311824,"""2""","""3""","""1.0""","""0""",2.0,,17793589,1414125951.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-10-24 04:46:00.529218,,7.0
,,2014-10-25 19:07:53.902404,rodeo_normal,1414264108.0,1,1.0,main_w2_handler0,2097651,8042836,False,,4103,tabular,75462.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17334915,"""2""","""3""","""1.0""","""0""",2.0,,17931433,1414264101.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-10-25 19:08:31.933626,,7.0
,,2014-10-25 19:09:52.366139,rodeo_normal,1414264206.0,1,1.0,main_w2_handler0,2097651,8042843,False,,4103,tabular,75467.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17334915,"""2""","""3""","""1.0""","""0""",2.0,,17931433,1414264200.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-10-25 19:10:10.141908,,6.0
,,2014-12-18 20:10:42.662837,rodeo_normal,1418933458.0,1,1.0,main_w1_handler0,2152077,8442137,False,,456015,vcf,598189.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18010315,"""2""","""3""","""1.0""","""0""",2.0,,20085833,1418933453.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2014-12-18 20:11:02.021319,43909.0,5.0
,,2015-02-19 00:59:25.003597,rodeo_normal,1424307578.0,0,1.0,main_w1_handler0,1912538,8761831,False,,25836,tabular,2823045.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18565859,"""2""","""3""","""1.0""","""0""",32.0,,21281792,1424307574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2015-02-19 00:59:40.641805,4282.0,4.0
,,2015-03-12 09:56:07.332803,rodeo_normal,1426154386.0,1,1.0,main_w1_handler1,2068617,8925600,False,,434,tabular,3124936.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18828062,"""2""","""3""","""1.0""","""0""",32.0,,21745847,1426154383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2015-03-12 09:59:54.726958,5035.0,3.0
,,2015-03-12 10:02:29.144853,rodeo_normal,1426154566.0,0,1.0,main_w1_handler1,2068617,8925638,False,,0,tabular,3125045.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18828144,"""2""","""3""","""0.32""","""0""",32.0,,21745847,1426154561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2015-03-12 10:02:52.470220,5035.0,5.0
,,2015-03-12 10:16:29.999764,rodeo_normal,1426155405.0,1,1.0,main_w2_handler1,2068617,8925691,False,,434,tabular,3125477.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18828062,"""2""","""3""","""1.0""","""0""",32.0,,21745847,1426155401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/poisson2test/poisson2test/1.0.0,1.0.0,,2015-03-12 10:16:47.025313,5035.0,4.0
