count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta_in,fasta_in_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.alignment.__current_case__,parameters.alignment.source,parameters.alignment.template.values,parameters.chromInfo,parameters.count.values,parameters.dbkey,parameters.fasta_in.values,parameters.ignorechimeras,parameters.qual.__current_case__,parameters.qual.use,parameters.threshold,processor_count,runner_name,session_id,start_epoch,state,swaptotal,template,template_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
99057.0,mothur.count_table,2017-11-08 03:51:10.702133,slurm_normal,1510113292.0,0,1250581,fasta,,1.0,main_w3_handler1,3315882,17376585,False,,11437898,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 32139337}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32141733}]","""?""","[{'src': 'hda', 'id': 32141734}]","""true""",1,no,"""""",32.0,,40487806,1510113139.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2017-11-08 03:55:17.431589,110860.0,153.0
3371.0,mothur.count_table,2017-11-10 17:46:56.175043,slurm_normal,1510336034.0,0,28312,fasta,,1.0,main_w4_handler0,3307154,17412764,False,,11474622,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 32233946}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32234416}]","""?""","[{'src': 'hda', 'id': 32234417}]","""true""",1,no,"""""",32.0,,41917246,1510336025.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2017-11-10 17:47:19.324467,114886.0,9.0
3357.0,mothur.count_table,2017-11-18 13:04:59.856820,slurm_normal,1511010333.0,0,28312,fasta,,1.0,main_w4_handler0,3329759,17502183,False,,11562330,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 32383677}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32387242}]","""?""","[{'src': 'hda', 'id': 32387243}]","""true""",1,no,"""""",32.0,,42083511,1511010320.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2017-11-18 13:05:43.682506,113498.0,13.0
3357.0,mothur.count_table,2018-03-06 13:06:02.679166,slurm_normal,1520341585.0,0,28312,fasta,7680.0,1.0,main_w3_handler1,3443094,18623354,False,,12719711,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 34073691}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34237765}]","""?""","[{'src': 'hda', 'id': 34237769}]","""true""",1,no,"""""",32.0,,44368180,1520341577.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-03-06 13:06:31.634269,122824.0,8.0
3357.0,mothur.count_table,2018-01-12 12:30:48.005718,slurm_normal,1515760263.0,0,29518,fasta,,1.0,main_w3_handler1,3389937,18014690,False,,12092048,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 33281216}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33282924}]","""?""","[{'src': 'hda', 'id': 33282925}]","""true""",1,no,"""""",32.0,,43131654,1515760254.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-01-12 12:31:07.252015,119708.0,9.0
158317.0,mothur.count_table,2018-01-12 15:56:40.295588,slurm_normal,1515772756.0,0,801828,fasta,,1.0,main_w3_handler1,3287353,18018027,False,,12095483,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 33287333}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33287237}]","""?""","[{'src': 'hda', 'id': 33287236}]","""true""",1,no,"""""",32.0,,43135597,1515772618.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-01-12 15:59:19.900775,113659.0,138.0
16535.0,mothur.count_table,2018-01-12 21:19:09.909506,slurm_normal,1515791988.0,0,170674,fasta,,1.0,main_w3_handler1,3390748,18022020,False,,12099492,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 33291229}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33294064}]","""?""","[{'src': 'hda', 'id': 33294066}]","""true""",1,no,"""""",32.0,,43135597,1515791960.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-01-12 21:19:52.149866,113659.0,28.0
3357.0,mothur.count_table,2018-01-12 17:07:31.962681,slurm_normal,1515776879.0,0,28312,fasta,,1.0,main_w4_handler0,3390534,18018939,False,,12096243,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 33287049}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33288709}]","""?""","[{'src': 'hda', 'id': 33288710}]","""true""",1,no,"""""",32.0,,43165624,1515776865.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-01-12 17:08:02.627224,119655.0,14.0
,,2017-11-30 15:56:37.042477,slurm_normal,1512057498.0,0,135693,fasta,,1.0,main_w4_handler1,3345562,17651974,False,,11710651,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 32632692}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","[{'src': 'hda', 'id': 32633268}]","""true""",1,no,"""""",32.0,,41622981,1512057448.0,ok,1023996.0,17267,bed,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2017-11-30 15:58:21.628217,80372.0,50.0
3357.0,mothur.count_table,2017-12-03 01:27:31.720791,slurm_normal,1512264472.0,0,28312,fasta,,1.0,main_w4_handler1,3350100,17678633,False,,11741308,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 32692111}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32697762}]","""?""","[{'src': 'hda', 'id': 32697763}]","""true""",1,no,"""""",32.0,,42410454,1512264462.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2017-12-03 01:27:56.475473,117849.0,10.0
3357.0,mothur.count_table,2018-01-17 14:33:40.937552,slurm_normal,1516199651.0,0,28312,fasta,,1.0,main_w4_handler0,3395242,18060689,False,,12138666,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 33350231}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33351586}]","""?""","[{'src': 'hda', 'id': 33351587}]","""true""",1,no,"""""",32.0,,43244112,1516199631.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-01-17 14:34:14.451860,120071.0,20.0
809.0,mothur.count_table,2018-03-07 04:13:24.737452,slurm_normal,1520396018.0,0,2885,fasta,7680.0,1.0,main_w4_handler1,3454614,18634048,False,,12730511,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 34256303}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34256695}]","""?""","[{'src': 'hda', 'id': 34256696}]","""true""",1,no,"""""",32.0,,44392393,1520396014.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-03-07 04:13:41.568698,,4.0
99057.0,mothur.count_table,2017-12-13 13:29:56.351309,slurm_normal,1513171975.0,0,1250581,fasta,,1.0,main_w3_handler1,3364120,17796664,False,,11865901,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 32897291}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32900669}]","""?""","[{'src': 'hda', 'id': 32900670}]","""true""",1,no,"""""",32.0,,42631708,1513171810.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2017-12-13 13:33:00.677322,111190.0,165.0
3357.0,mothur.count_table,2018-03-07 14:05:41.745308,slurm_normal,1520431562.0,0,28312,fasta,7680.0,1.0,main_w4_handler0,3454884,18639734,False,,12735760,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 34261003}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34265923}]","""?""","[{'src': 'hda', 'id': 34265924}]","""true""",1,no,"""""",32.0,,44061551,1520431554.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-03-07 14:06:07.150588,121507.0,8.0
3357.0,mothur.count_table,2018-03-08 19:36:04.044963,slurm_normal,1520537793.0,0,28312,fasta,7680.0,1.0,main_w4_handler0,3456070,18662329,False,,12758436,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 34282130}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34304370}]","""?""","[{'src': 'hda', 'id': 34304371}]","""true""",1,no,"""""",32.0,,44477736,1520537784.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-03-08 19:36:36.518959,83708.0,9.0
3357.0,mothur.count_table,2018-02-21 15:12:40.856139,slurm_normal,1519225981.0,0,28312,fasta,7680.0,1.0,main_w4_handler0,3437028,18463752,False,,12558597,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 33976112}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33984155}]","""?""","[{'src': 'hda', 'id': 33984156}]","""true""",1,no,"""""",32.0,,43942353,1519225972.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-02-21 15:13:06.524739,122064.0,9.0
16680.0,mothur.count_table,2018-02-22 03:59:27.608812,slurm_normal,1519272011.0,0,174237,fasta,7680.0,1.0,main_w4_handler0,3396038,18477645,False,,12572247,slurm,,132112168.0,corral-repl,,1,history,"[{'src': 'hda', 'id': 33977638}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34004719}]","""?""","[{'src': 'hda', 'id': 34004720}]","""true""",1,no,"""""",32.0,,44080380,1519271983.0,ok,1023996.0,17599,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.36.1.0,1.36.1.0,,2018-02-22 04:00:15.687240,119338.0,28.0
