chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.max_diff_rate,parameters.max_group_ratio,parameters.min_identical_bases,parameters.min_mean_quality,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-05 20:47:52.696113,slurm_normal_64gb,1428267424.0,0,1.0,main_w2_handler1,2260430,9145771,False,,1049407215,bam,3428849,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19154018,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,22060364,1428267389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-04-05 20:57:06.268263,57480.0,35.0
,,2015-06-21 05:45:44.917580,slurm_normal_16gb,1434865584.0,0,1.0,main_w2_handler0,2342487,9700597,False,,1540386,bam,4008998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20082401,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23638128,1434865577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-21 05:46:26.961571,,7.0
,,2015-04-15 10:32:35.150955,slurm_normal_16gb,1429093970.0,0,1.0,main_w1_handler0,2267770,9235511,False,,660789,bam,3516753.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19294714,,,"""0.03""","""500""","""5""","""20""","""100""","""...ATC.[G|C]GAT..AAA..GGT.[A|T]AAC..TGA...""","""SILENT""",32.0,,21747534,1429093967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-04-15 10:32:53.266900,48605.0,3.0
,,2015-04-15 10:42:00.564550,slurm_normal_16gb,1429094549.0,0,1.0,main_w1_handler1,2267770,9235548,False,,2794468,bam,3516802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19294750,,,"""0.03""","""500""","""5""","""20""","""100""","""...ATC.[G|C]GAT..AAA..GGT.[A|T]AAC..TGA...""","""LENIENT""",32.0,,21747534,1429094536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-04-15 10:42:31.452440,48605.0,13.0
,,2015-04-16 00:09:35.198988,slurm_normal_16gb,1429143029.0,0,1.0,main_w2_handler0,2264596,9241769,False,,2185132,bam,3523346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19304127,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,22348088,1429142994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-04-16 00:10:36.244699,62134.0,35.0
,,2015-04-24 21:56:39.587885,slurm_normal_16gb,1429912631.0,0,1.0,main_w2_handler0,475967,9326297,False,,24532263,bam,3665103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19110438,,,"""0.03""","""500""","""8""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,22699713,1429912625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-04-24 21:57:13.101150,8264.0,6.0
,,2015-04-23 14:10:51.981255,slurm_normal_16gb,1429798487.0,0,1.0,main_w2_handler0,1673447,9312655,False,,6426293920,bam,3637165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18709171,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,21530560,1429798277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-04-23 14:14:56.743149,41073.0,210.0
,,2015-05-12 14:09:44.896113,slurm_normal_16gb,1431439834.0,0,1.0,main_w1_handler0,2302361,9453728,False,,721,bam,3778890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19677416,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23009841,1431439827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-05-12 14:10:38.956576,34202.0,7.0
,,2015-05-12 14:09:42.125014,slurm_normal_16gb,1431439815.0,0,1.0,main_w1_handler0,2302361,9453725,False,,721,bam,3778888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19677410,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23009841,1431439808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-05-12 14:10:18.032310,34202.0,7.0
,,2015-05-12 14:09:42.877573,slurm_normal_16gb,1431439848.0,0,1.0,main_w1_handler1,2302361,9453726,False,,722,bam,3778892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19677412,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23009841,1431439843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-05-12 14:10:52.743042,34202.0,5.0
,,2015-05-12 14:09:43.704504,slurm_normal_16gb,1431439870.0,0,1.0,main_w2_handler0,2302361,9453727,False,,721,bam,3778898.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19677414,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23009841,1431439866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-05-12 14:11:17.019628,34202.0,4.0
,,2015-05-12 15:22:31.506259,slurm_normal_16gb,1431446455.0,0,1.0,main_w1_handler1,2303013,9454494,False,,274574170,bam,3779893.roundup,slurm,,132112168.0,corral-repl,,"""a04f716ef8ba11e4a74c005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19678648,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23030095,1431446373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-05-12 16:00:57.105870,46265.0,82.0
,,2015-10-23 23:50:41.863467,slurm_normal_16gb,1445644655.0,0,1.0,main_w2_handler0,2469900,10708725,False,,1460846416,bam,4971365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21708579,,,"""0.03""","""500""","""15""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25020471,1445644471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-23 23:57:39.768787,50986.0,184.0
,,2015-10-24 00:00:22.858230,slurm_normal_16gb,1445645154.0,0,1.0,main_w1_handler0,2469900,10708759,False,,1460846416,bam,4971447.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21708579,,,"""0.03""","""500""","""10""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25020471,1445644842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-24 00:05:59.212789,50986.0,312.0
36.0,len,2015-06-24 14:35:34.746587,slurm_normal_16gb,1435156648.0,0,1.0,main_w1_handler1,2353085,9724824,False,,407701895,bam,4031389,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/644/dataset_11644158.dat""","""?""",20106465,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23799203,1435156633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-24 14:37:49.068267,48313.0,15.0
,,2015-06-25 03:13:49.278522,slurm_normal_16gb,1435202108.0,0,1.0,main_w2_handler1,2354875,9728786,False,,586289817,bam,4035379,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20125496,,,"""0.03""","""500""","""5""","""25""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23816597,1435202070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-25 03:15:10.513549,,38.0
,,2015-06-24 13:31:16.842890,slurm_normal_16gb,1435152774.0,0,1.0,main_w1_handler2,2353085,9724288,False,,407701895,bam,4030906,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20106465,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23799203,1435152744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-24 13:33:50.139393,48313.0,30.0
,,2015-06-03 19:02:04.908835,slurm_normal_16gb,1433358258.0,0,1.0,main_w2_handler0,2326954,9592874,False,,39696818,bam,3904354.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19903174,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23425828,1433358173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-03 19:04:21.588078,64453.0,85.0
,,2015-06-30 12:47:52.848682,slurm_normal_16gb,1435668503.0,0,1.0,main_w1_handler1,2348784,9766680,False,,71866223,bam,4069468.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20189567,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23904601,1435668489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-30 12:48:26.327501,64800.0,14.0
,,2015-06-30 12:59:04.448507,slurm_normal_16gb,1435669195.0,0,1.0,main_w1_handler0,2348784,9766746,False,,56384125,bam,4069524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20070948,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23904601,1435669162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-30 12:59:57.964103,64800.0,33.0
,,2015-06-30 14:00:14.030341,slurm_normal_16gb,1435672868.0,0,1.0,main_w1_handler2,2339113,9767242,False,,53353592,bam,4070027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20023242,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23904601,1435672830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-30 14:01:10.222356,64800.0,38.0
,,2015-06-30 14:07:01.076336,slurm_normal_16gb,1435673279.0,0,1.0,main_w2_handler1,2339113,9767354,False,,52429458,bam,4070120.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20024147,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23904601,1435673250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-30 14:08:03.147294,64800.0,29.0
,,2015-07-02 10:50:00.730418,slurm_normal_16gb,1435834673.0,0,1.0,main_w1_handler0,2345887,9780482,False,,2150626793,bam,4082834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20190635,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23943940,1435834226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-07-02 10:57:55.869878,41073.0,447.0
,,2015-06-15 17:00:59.445443,slurm_normal_16gb,1434387704.0,0,1.0,main_w1_handler2,2340018,9655607,False,,45004863,bam,3966294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/384.len""","""384""",20010172,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23641674,1434387692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-06-15 17:01:45.582975,46265.0,12.0
,,2015-07-09 17:55:34.799939,slurm_normal_16gb,1436464643.0,0,1.0,main_w1_handler1,2368633,9822675,False,,446710471,bam,4122349.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20259543,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23920143,1436464565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-07-09 17:57:28.564121,15441.0,78.0
,,2015-07-11 11:51:53.232998,slurm_normal_16gb,1436615817.0,0,1.0,main_w2_handler0,2353085,9839131,False,,486775365,bam,4135768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20311357,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23733048,1436615802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-07-11 11:56:58.857963,48313.0,15.0
,,2015-09-17 10:46:59.615821,slurm_normal_16gb,1442487134.0,0,1.0,main_w1_handler0,2427352,10342720,False,,935467100,bam,4625897.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21145176,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24999407,1442486839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-17 10:52:18.439581,,295.0
,,2015-07-17 09:40:13.746810,slurm_normal_16gb,1437126713.0,0,1.0,main_w2_handler0,2288868,9890770,False,,3208052976,bam,4180198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20384851,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,22688206,1437126050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-07-17 09:51:56.207504,62515.0,663.0
,,2015-09-17 11:00:06.348198,slurm_normal_16gb,1442487719.0,0,1.0,main_w1_handler0,2427352,10342786,False,,762967810,bam,4625995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sulfAcid1.len""","""sulfAcid1""",20996840,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24999407,1442487630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-17 11:02:02.289077,,89.0
,,2015-07-24 12:20:41.306853,slurm_normal_16gb,1437740549.0,0,1.0,main_w1_handler2,2384088,9965213,False,,76501383,bam,4249631.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",20513130,,,"""0.03""","""500""","""4""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24245436,1437740474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-07-24 12:22:34.322198,48161.0,75.0
,,2015-08-07 21:42:32.503698,slurm_normal_16gb,1438983860.0,0,1.0,main_w2_handler1,2366645,10081190,False,,468482486,bam,4358485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20716617,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23682461,1438983783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-07 21:44:23.824656,50986.0,77.0
,,2015-08-07 21:36:24.771287,slurm_normal_16gb,1438983529.0,0,1.0,main_w2_handler1,2366645,10081153,False,,468482486,bam,4358443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20716617,,,"""0.03""","""500""","""15""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23682461,1438983408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-07 21:38:52.521967,50986.0,121.0
,,2015-07-26 00:13:48.003409,slurm_normal_16gb,1437870274.0,0,1.0,main_w1_handler1,2389986,9987390,False,,13455358,bam,4269620.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20550388,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24271387,1437870268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-07-26 00:24:37.610089,66170.0,6.0
,,2015-08-09 19:02:46.492878,slurm_normal_16gb,1439147086.0,0,1.0,main_w1_handler1,2403840,10086754,False,,8384224,bam,4363471.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20725840,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24282913,1439147046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-09 19:04:48.553835,37910.0,40.0
,,2015-08-15 13:19:27.747601,slurm_normal_16gb,1439644826.0,0,1.0,main_w1_handler1,2260532,10124838,False,,734999555,bam,4397342.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20782129,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24381264,1439644801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-15 13:20:28.194379,29285.0,25.0
,,2015-08-12 18:16:23.174662,slurm_normal_16gb,1439403441.0,0,1.0,main_w1_handler1,2260532,10104043,False,,650274922,bam,4377904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20751622,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24394165,1439403418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-12 18:17:22.850731,29285.0,23.0
,,2015-08-25 20:45:40.114576,slurm_normal_16gb,1440536406.0,0,1.0,main_w1_handler0,2408726,10199500,False,,2784415753,bam,4470012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20900208,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24085474,1440536266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-25 21:00:09.718907,64737.0,140.0
,,2015-08-25 20:45:43.179189,slurm_normal_16gb,1440536259.0,0,1.0,main_w1_handler1,2408726,10199504,False,,2859415771,bam,4469975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20900213,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24085474,1440535772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-25 20:57:41.076099,64737.0,487.0
,,2015-08-25 20:45:42.432152,slurm_normal_16gb,1440536817.0,0,1.0,main_w2_handler1,2408726,10199503,False,,2386794478,bam,4470036.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20900212,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24085474,1440536601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-25 21:07:59.577950,64737.0,216.0
,,2015-08-25 20:45:40.858992,slurm_normal_16gb,1440535757.0,0,1.0,main_w2_handler1,2408726,10199501,False,,2461212168,bam,4469958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20900210,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24085474,1440535560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-25 20:49:20.166934,64737.0,197.0
,,2015-08-25 20:45:41.693758,slurm_normal_16gb,1440536584.0,0,1.0,main_w1_handler0,2408726,10199502,False,,2560024034,bam,4470022.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20900211,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24085474,1440536419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-25 21:03:08.286881,64737.0,165.0
,,2015-08-31 14:44:45.580197,slurm_normal_16gb,1441032327.0,0,1.0,main_w1_handler0,1399679,10230603,False,,51764762,bam,4506082.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20916376,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24851113,1441032301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-31 14:45:31.241590,28106.0,26.0
,,2015-08-31 14:45:01.157340,slurm_normal_16gb,1441032927.0,0,1.0,main_w1_handler2,1399679,10230607,False,,3037518304,bam,4506097.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20934671,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24851113,1441032342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-31 14:55:30.746569,28106.0,585.0
