chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage,parameters.dbkey,parameters.format_type.__current_case__,parameters.format_type.base_column,parameters.format_type.cvrg_column,parameters.format_type.format,parameters.format_type.loc_column,parameters.format_type.seq_column,parameters.format_type.which_base,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-02 08:19:43.270273,slurm_normal,1470126000.0,0,,1.0,main_w2_handler1,2780452,13561693,False,,239383167,tabular,7769922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4bcb31cfd09f20b'}]",32.0,,31877789.0,1470125994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-02 08:20:04.914771,87966.0,6.0
,,2016-08-02 13:13:41.330231,slurm_normal,1470143638.0,0,,1.0,main_w2_handler0,2780453,13563632,False,,95074116,tabular,7771768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5397a704deac819ca'}]",32.0,,31877781.0,1470143633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-02 13:13:59.902194,87967.0,5.0
,,2016-08-02 13:54:29.131640,slurm_normal,1470146089.0,0,,1.0,main_w1_handler0,2780455,13563993,False,,95066257,tabular,7772164.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526c173ae27f9f946'}]",32.0,,31877798.0,1470146083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-02 13:54:52.567803,87968.0,6.0
,,2016-07-31 15:15:23.233152,slurm_normal,1469978194.0,0,,1.0,main_w1_handler0,2754991,13541950,False,,195383515,tabular,7754249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a486e3a9464b96dd'}]",32.0,,31282664.0,1469978189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-07-31 15:16:36.523078,86983.0,5.0
,,2016-07-31 15:14:27.160575,slurm_normal,1469978080.0,0,,1.0,main_w2_handler0,2754991,13541916,False,,195383515,tabular,7754234.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a486e3a9464b96dd'}]",32.0,,31282664.0,1469978076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-07-31 15:14:42.717721,86983.0,4.0
,,2016-07-31 15:14:27.292220,slurm_normal,1469978101.0,0,,1.0,main_w2_handler0,2754991,13541918,False,,195383515,tabular,7754236.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a486e3a9464b96dd'}]",32.0,,31282664.0,1469978097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-07-31 15:15:03.184169,86983.0,4.0
,,2016-08-01 21:51:23.082069,slurm_normal,1470088786.0,0,,1.0,main_w2_handler0,2210340,13557822,False,,7976253369,tabular,7765987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e37b31af4078f5c'}]",32.0,,31750661.0,1470088294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-01 21:59:49.828723,59804.0,492.0
,,2016-08-02 13:18:34.507639,slurm_normal,1470143936.0,0,,1.0,main_w1_handler0,2780452,13563672,False,,95074116,tabular,7771807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58af56cbbf7d0933b'}]",32.0,,31877789.0,1470143925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-02 13:19:01.436984,87966.0,11.0
,,2016-08-02 07:55:29.127478,slurm_normal,1470124549.0,0,,1.0,main_w1_handler1,2780453,13561251,False,,236144429,tabular,7769486.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59659044e4ebfd8f5'}]",32.0,,31877781.0,1470124544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-02 07:55:53.345536,87967.0,5.0
,,2016-08-02 13:08:56.320047,slurm_normal,1470143356.0,0,,1.0,main_w2_handler0,2780455,13563586,False,,95074116,tabular,7771721.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58604acb85952746e'}]",32.0,,31877798.0,1470143351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-02 13:09:17.520978,87968.0,5.0
,,2016-08-02 13:09:03.348543,slurm_normal,1470143358.0,0,,1.0,main_w2_handler1,2780452,13563589,False,,95074116,tabular,7771722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58af56cbbf7d0933b'}]",32.0,,31877789.0,1470143354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-02 13:09:20.198198,87966.0,4.0
,,2016-08-02 13:18:24.256978,slurm_normal,1470143929.0,0,,1.0,main_w1_handler1,2780455,13563670,False,,95074116,tabular,7771806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58604acb85952746e'}]",32.0,,31877798.0,1470143918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-02 13:18:54.700587,87968.0,11.0
,,2016-08-02 13:55:06.758527,slurm_normal,1470146123.0,0,,1.0,main_w2_handler0,2780453,13564002,False,,95066257,tabular,7772171.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560ab13cdeb758939'}]",32.0,,31877781.0,1470146116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-02 13:55:24.988027,87967.0,7.0
,,2016-08-11 14:22:02.209506,slurm_normal,1470928630.0,0,,1.0,main_w1_handler0,2781591,13644629,False,,43188744502,tabular,7858901.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""3""","""danRer7""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e375a6e25dd8fb02'}]",32.0,,31929350.0,1470925419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-11 15:17:15.421222,72360.0,3211.0
,,2016-08-12 12:15:37.552986,slurm_normal,1471004152.0,0,,1.0,main_w2_handler1,2746478,13651386,False,,266448,tabular,7866699.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d18f1e57b87af3e5'}]",32.0,,32065839.0,1471004148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-12 12:15:56.433804,75552.0,4.0
,,2016-08-13 17:25:07.722718,slurm_normal,1471109126.0,0,,1.0,main_w1_handler1,2746478,13657392,False,,1097945,tabular,7873463.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e84dd5137a05e497'}]",32.0,,32065839.0,1471109120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-13 17:25:29.054215,75552.0,6.0
,,2016-08-19 07:16:07.978734,slurm_normal,1471811402.0,0,,1.0,main_w4_handler1,2746478,13685652,False,,319859,tabular,7908390.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e8789bb142a9ffb'}]",32.0,,32065839.0,1471811397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:30:04.052752,75552.0,5.0
,,2016-08-19 07:16:17.570508,slurm_normal,1471811572.0,0,,1.0,main_w4_handler1,2746478,13685683,False,,243647,tabular,7908437.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eef9d7acc9752510'}]",32.0,,32065839.0,1471811543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:32:55.294034,75552.0,29.0
,,2016-08-19 07:15:59.947693,slurm_normal,1471811705.0,0,,1.0,main_w3_handler0,2746478,13685637,False,,357764,tabular,7908507.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8a613155984df13'}]",32.0,,32065839.0,1471811700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:35:11.915786,75552.0,5.0
,,2016-08-19 07:16:12.894428,slurm_normal,1471811312.0,0,,1.0,main_w4_handler1,2746478,13685666,False,,260485,tabular,7908347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5572a3c3024c0b393'}]",32.0,,32065839.0,1471811285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:28:32.660681,75552.0,27.0
,,2016-08-19 07:16:15.218268,slurm_normal,1471811787.0,0,,1.0,main_w3_handler0,2746478,13685675,False,,236672,tabular,7908532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc316dd81c5e1076'}]",32.0,,32065839.0,1471811777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:36:30.234939,75552.0,10.0
,,2016-08-19 07:16:13.936768,slurm_normal,1471811477.0,0,,1.0,main_w3_handler1,2746478,13685670,False,,82883,tabular,7908411.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550e6e66e3bd4b614'}]",32.0,,32065839.0,1471811446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:31:20.996612,75552.0,31.0
,,2016-08-19 12:21:07.529731,slurm_normal,1471631724.0,0,,1.0,main_w4_handler1,2746478,13686724,False,,391419,tabular,7902588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c2d8faa00dd15d5'}]",32.0,,32065839.0,1471631653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-19 18:35:27.514289,75552.0,71.0
,,2016-08-19 12:21:06.815563,slurm_normal,1471634796.0,0,,1.0,main_w3_handler0,2746478,13686723,False,,246252,tabular,7902989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598bae068b37305ce'}]",32.0,,32065839.0,1471634695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-19 19:26:39.116435,75552.0,101.0
,,2016-08-19 12:21:09.196013,slurm_normal,1471638410.0,0,,1.0,main_w4_handler0,2746478,13686726,False,,524866,tabular,7903598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf0c07a9b53b9261'}]",32.0,,32065839.0,1471638383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-19 20:26:52.536877,75552.0,27.0
,,2016-08-19 12:21:08.785438,slurm_normal,1471639164.0,0,,1.0,main_w3_handler1,2746478,13686725,False,,461233,tabular,7903712.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a0fb57823bc2d89'}]",32.0,,32065839.0,1471639098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-19 20:39:31.799584,75552.0,66.0
,,2016-08-19 07:15:47.515926,slurm_normal,1471808606.0,0,,1.0,main_w4_handler0,2746478,13685616,False,,243828,tabular,7907450.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad7474d8c70c55d7'}]",32.0,,32065839.0,1471808552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 19:43:31.267734,75552.0,54.0
,,2016-08-19 07:16:12.300759,slurm_normal,1471809150.0,0,,1.0,main_w4_handler0,2746478,13685664,False,,483790,tabular,7907653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5789cf586853ad3cb'}]",32.0,,32065839.0,1471809144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 19:52:32.621782,75552.0,6.0
,,2016-08-19 07:15:45.661473,slurm_normal,1471808524.0,0,,1.0,main_w4_handler0,2746478,13685612,False,,321883,tabular,7907405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a70cf461112904aa'}]",32.0,,32065839.0,1471808502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 19:42:05.321381,75552.0,22.0
,,2016-08-19 07:15:56.590046,slurm_normal,1471808591.0,0,,1.0,main_w4_handler0,2746478,13685633,False,,555729,tabular,7907471.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528db9019ee7c9591'}]",32.0,,32065839.0,1471808574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 19:43:12.728596,75552.0,17.0
,,2016-08-19 07:16:01.208074,slurm_normal,1471808775.0,0,,1.0,main_w4_handler0,2746478,13685639,False,,307212,tabular,7907527.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51bcfd2b7338a37ab'}]",32.0,,32065839.0,1471808725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 19:46:16.509613,75552.0,50.0
,,2016-08-19 07:16:08.819191,slurm_normal,1471809226.0,0,,1.0,main_w4_handler0,2746478,13685654,False,,214517,tabular,7907643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58af1c1dbd1e916a3'}]",32.0,,32065839.0,1471809129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 19:53:47.949457,75552.0,97.0
,,2016-08-19 07:16:06.065904,slurm_normal,1471809071.0,0,,1.0,main_w4_handler0,2746478,13685648,False,,215145,tabular,7907609.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b1b8c0169271356'}]",32.0,,32065839.0,1471809041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 19:51:13.294354,75552.0,30.0
,,2016-08-19 07:16:12.589506,slurm_normal,1471810034.0,0,,1.0,main_w4_handler0,2746478,13685665,False,,397683,tabular,7907817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6ee51c95b200426'}]",32.0,,32065839.0,1471809988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:07:17.608809,75552.0,46.0
,,2016-08-19 07:16:13.696906,slurm_normal,1471810179.0,0,,1.0,main_w4_handler0,2746478,13685669,False,,229095,tabular,7907849.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1563b627c602154'}]",32.0,,32065839.0,1471810129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:09:40.072108,75552.0,50.0
,,2016-08-19 07:16:18.777488,slurm_normal,1471811555.0,0,,1.0,main_w4_handler1,2746478,13685687,False,,166086,tabular,7908454.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e826a1018d4e097'}]",32.0,,32065839.0,1471811550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:32:38.345078,75552.0,5.0
,,2016-08-19 12:21:09.685085,slurm_normal,1471810938.0,0,,1.0,main_w3_handler0,2746478,13686727,False,,494902,tabular,7908145.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0cbe2d73021c549'}]",32.0,,32065839.0,1471810872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:22:25.381206,75552.0,66.0
,,2016-08-19 07:15:42.013235,slurm_normal,1471811063.0,0,,1.0,main_w3_handler1,2746478,13685603,False,,246252,tabular,7908222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598bae068b37305ce'}]",32.0,,32065839.0,1471811010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:24:27.066507,75552.0,53.0
,,2016-08-19 07:16:05.676826,slurm_normal,1471811373.0,0,,1.0,main_w3_handler1,2746478,13685647,False,,408054,tabular,7908374.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ab26a26a55fe896'}]",32.0,,32065839.0,1471811366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:29:37.298342,75552.0,7.0
,,2016-08-19 07:16:14.519548,slurm_normal,1471810543.0,0,,1.0,main_w4_handler0,2746478,13685672,False,,274603,tabular,7908006.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed336888310edb11'}]",32.0,,32065839.0,1471810500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:15:46.400394,75552.0,43.0
,,2016-08-19 07:15:43.932703,slurm_normal,1471811126.0,0,,1.0,main_w3_handler1,2746478,13685608,False,,494902,tabular,7908262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0cbe2d73021c549'}]",32.0,,32065839.0,1471811094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:25:30.074089,75552.0,32.0
,,2016-08-19 07:15:48.658697,slurm_normal,1471809965.0,0,,1.0,main_w4_handler1,2746478,13685620,False,,244012,tabular,7907806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd32875d48a4e4f0'}]",32.0,,32065839.0,1471809910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:06:07.591523,75552.0,55.0
,,2016-08-19 07:16:23.403910,slurm_normal,1471811551.0,0,,1.0,main_w3_handler1,2746478,13685696,False,,207311,tabular,7908451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f348fb02ddde944'}]",32.0,,32065839.0,1471811547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:32:34.959176,75552.0,4.0
,,2016-08-19 07:15:47.851448,slurm_normal,1471811009.0,0,,1.0,main_w4_handler0,2746478,13685618,False,,430347,tabular,7908209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0749df1e1350a52'}]",32.0,,32065839.0,1471810983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:23:31.246741,75552.0,26.0
,,2016-08-19 07:16:23.022615,slurm_normal,1471811174.0,0,,1.0,main_w4_handler0,2746478,13685695,False,,293661,tabular,7908283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dab94a4db8ee050b'}]",32.0,,32065839.0,1471811139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:26:17.046282,75552.0,35.0
,,2016-08-19 07:15:49.919266,slurm_normal,1471811092.0,0,,1.0,main_w4_handler0,2746478,13685624,False,,307662,tabular,7908239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5155e253a78e8825a'}]",32.0,,32065839.0,1471811042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:24:55.462841,75552.0,50.0
,,2016-08-19 07:16:18.365390,slurm_normal,1471811125.0,0,,1.0,main_w4_handler0,2746478,13685686,False,,159238,tabular,7908261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59baec4271b6d5b7c'}]",32.0,,32065839.0,1471811086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:25:26.431008,75552.0,39.0
,,2016-08-19 07:16:16.136122,slurm_normal,1471810800.0,0,,1.0,main_w4_handler0,2746478,13685679,False,,46183,tabular,7908088.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512aafb3b13b42a42'}]",32.0,,32065839.0,1471810774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-08-21 20:20:03.869804,75552.0,26.0
