chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_sam,input_sam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clipping_action,parameters.clipping_attribute,parameters.dbkey,parameters.include_non_pf_reads,parameters.include_non_primary_alignments,parameters.input_sam,parameters.input_sam.values,parameters.input_sam|__identifier__,parameters.interleave,parameters.output_per_read_group_selector,parameters.output_per_rg,parameters.re_reverse,parameters.read1_max_bases_to_write,parameters.read1_trim,parameters.read2_max_bases_to_write,parameters.read2_trim,parameters.single_paired_end_type.__current_case__,parameters.single_paired_end_type.read2_max_bases_to_write,parameters.single_paired_end_type.read2_trim,parameters.single_paired_end_type.single_paired_end_type_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-24 06:13:39.988484,slurm_normal_16gb,1448353414.0,0,,1.0,main_w1_handler0,2470426,10991281,False,,548406968,bam,5251647.roundup,slurm,,132112168.0,corral-repl,,"""76cad296927211e58362005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""""","""hg19""","""False""","""False""",22136995,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,26407670.0,1448353025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-11-24 08:23:39.486843,50053.0,389.0
,,2015-08-19 16:25:48.906442,slurm_normal_16gb,1440003003.0,0,,1.0,main_w1_handler0,2264600,10150535,False,,853641108,bam,4420968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""""","""""","""mm9""","""False""","""False""",20800693,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,24153609.0,1440002405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-19 16:50:12.035081,62135.0,598.0
,,2015-05-26 14:04:59.347013,slurm_normal_16gb,1432652442.0,0,,1.0,main_w2_handler1,2316599,9535662,False,,1151831,sam,3850072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19814651,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,23013333.0,1432652327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-26 15:00:47.288540,38914.0,115.0
,,2015-05-11 05:06:48.699333,slurm_normal_16gb,1431326279.0,0,,1.0,main_w2_handler0,2285097,9440609,False,,26360209,sam,3767384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19657200,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,21182977.0,1431326273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-11 06:38:01.753253,38914.0,6.0
,,2015-08-06 13:48:48.456820,slurm_normal_16gb,1438869499.0,0,,1.0,main_w2_handler0,2158966,10072611,False,,403550565,sam,4350647.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""""","""hg19""","""False""","""False""",20703118,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,24547333.0,1438869454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-06 13:58:22.876353,2722.0,45.0
,,2015-05-11 20:30:42.113128,slurm_normal_16gb,1431376972.0,0,,1.0,main_w2_handler0,2300569,9446905,False,,3752112,sam,3772728.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19667062,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,21182977.0,1431376965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-11 20:42:57.230148,38914.0,7.0
,,2015-11-14 07:39:25.208286,slurm_normal_16gb,1447490161.0,0,,1.0,main_w1_handler1,2470426,10901901,False,,92728852,bam,5155838.roundup,slurm,,132112168.0,corral-repl,,"""cfcc82cc8aa211e5a74d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""""","""hg19""","""False""","""False""",22002688,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,26280204.0,1447490097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-11-14 08:36:03.306070,50053.0,64.0
,,2015-03-07 21:16:28.487799,slurm_normal_single_16gb,1425763128.0,0,,1.0,main_w1_handler0,2230304,8889326,False,,128888010,bam,3057218.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",18772020,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,21639058.0,1425763078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-03-07 21:18:50.429949,40413.0,50.0
,,2015-07-23 09:01:50.473242,slurm_normal_16gb,1437642144.0,0,,1.0,main_w2_handler1,2384984,9951469,False,,16637770,sam,4236429.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20492009,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,24272062.0,1437642136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-07-23 09:02:27.248196,42675.0,8.0
,,2015-08-31 02:25:34.260112,slurm_normal_16gb,1440988007.0,0,,1.0,main_w1_handler1,2393299,10228085,False,,87367,sam,4502288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20958960,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,24654481.0,1440988003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-31 02:26:50.164720,38914.0,4.0
,,2017-06-22 00:17:55.972350,slurm_normal,1498097500.0,0,,1.0,main_w4_handler0,2436463,16158936,False,,46945164,sam,10237609.roundup,slurm,,132112168.0,corral-repl,,"""374bf88256e011e7ace1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 30119287}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,,1498097479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-06-22 02:11:42.265048,69128.0,21.0
,,2015-06-17 18:26:54.815258,slurm_normal_16gb,1434565867.0,0,,1.0,main_w2_handler1,2336712,9676107,False,,1008063,bam,3985753.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20043130,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,23562285.0,1434565785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-06-17 18:31:09.916819,,82.0
,,2015-07-07 09:12:43.386684,slurm_normal_16gb,1436260402.0,0,,1.0,main_w2_handler0,2365665,9801395,False,,6916825,sam,4102736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""""","""hg38""","""False""","""False""",20245739,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,23848544.0,1436260394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-07-07 09:13:25.307391,64486.0,8.0
,,2014-12-10 01:04:57.550926,slurm_normal_single_16gb,1418173508.0,0,,1.0,main_w1_handler0,2142587,8385971,False,,291,bam,519457.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",17888851,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,2.0,,19983926.0,1418173501.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-12-10 01:05:11.150266,53665.0,7.0
,,2015-12-19 01:17:20.513818,slurm_normal_16gb,1450547260.0,0,,1.0,main_w1_handler2,2218157,11235928,False,,76313038,sam,5525240.roundup,slurm,,132112168.0,corral-repl,,"""1809b99aa5ee11e5ae85005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""""","""hg38""","""False""","""False""",22538822,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,26810802.0,1450547218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-12-19 17:47:44.404767,58641.0,42.0
,,2017-12-12 18:46:14.264294,slurm_normal,1513104418.0,0,,1.0,main_w3_handler1,3320786,17787898,False,,497060106,bam,11856727,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32880261}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1513104383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-12-12 18:47:00.816502,111139.0,35.0
,,2015-07-05 16:46:00.820063,slurm_normal_16gb,1436114786.0,0,,1.0,main_w2_handler0,2363783,9792779,False,,10042259,sam,4094802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20228783,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,23913596.0,1436114780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-07-05 16:46:29.262774,31180.0,6.0
,,2016-09-25 00:33:35.014446,slurm_normal_16gb,1474767025.0,0,,1.0,main_w4_handler0,2820669,13934217,False,,1640736780,sam,8156866.roundup,slurm,,132112168.0,corral-repl,,"""aecfefc482b711e6a028005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d37d66a0649769ae'}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,32967606.0,1474766755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2016-09-25 01:30:30.220514,90219.0,270.0
,,2015-07-05 16:46:23.796309,slurm_normal_16gb,1436114814.0,0,,1.0,main_w1_handler1,2363783,9792788,False,,5949755,sam,4094805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20228787,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,23913596.0,1436114808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-07-05 16:46:56.651930,31180.0,6.0
,,2017-12-12 20:54:54.162712,slurm_normal,1513112212.0,0,,1.0,main_w3_handler0,3363351,17789420,False,,385366330,bam,11858277,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32885175}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1513112168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-12-12 20:56:54.820640,111139.0,44.0
,,2016-04-13 22:00:10.500787,slurm_normal_16gb,1460585787.0,0,,1.0,main_w2_handler0,1800118,12446980,False,,524779211,sam,6644730.roundup,slurm,,132112168.0,corral-repl,,"""1476b9aa01c311e682f8005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58333342ced250224'}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,29589671.0,1460585660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2016-04-13 22:16:30.348855,44946.0,127.0
,,2014-10-09 16:08:50.791912,rodeo_normal,1413587198.0,0,,1.0,main_w1_handler0,2078103,7956157,False,,88284398,bam,38749.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""""","""""","""Zea_mays_B73_RefGen_v2""","""False""","""True""",17162749,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,2.0,,17492092.0,1413587094.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-10-17 23:06:42.091849,54101.0,104.0
,,2015-12-07 19:23:37.679460,slurm_normal_16gb,1449519453.0,0,,1.0,main_w1_handler0,2531209,11112771,False,,1426027,sam,5379095.roundup,slurm,,132112168.0,corral-repl,,"""01fc2dd89d1811e58a81005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",22341499,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,25813596.0,1449519440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-12-07 20:17:40.174149,31180.0,13.0
,,2014-12-21 02:22:24.228022,slurm_normal_single_16gb,1419128578.0,0,,1.0,main_w1_handler0,2155289,8451361,False,,22811309,bam,2356541.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""""","""hg38""","""False""","""False""",18040103,,,,"""per_sam_file""",,"""False""","""50""","""56""",,,1,50,56,paired,32.0,,19956143.0,1419128557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-12-21 02:23:00.210082,56038.0,21.0
,,2015-02-24 11:55:52.808265,slurm_normal_single_16gb,1424779170.0,0,,1.0,main_w1_handler1,947837,8802060,False,,3836126274,sam,2895803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",18625505,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,21394780.0,1424778962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-02-24 11:59:32.784179,20042.0,208.0
,,2015-07-01 17:16:51.559572,slurm_normal_16gb,1435835111.0,0,,1.0,main_w1_handler2,2360600,9775883,False,,6038491,sam,4082906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20205923,,,,"""per_sam_file""",,"""True""","""""","""""",,,1,,,paired,32.0,,23913596.0,1435835101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-07-02 11:05:13.552082,31180.0,10.0
,,2015-12-19 00:53:28.488988,slurm_normal_16gb,1450490077.0,0,,1.0,main_w2_handler0,2218157,11235629,False,,437458475,sam,5512306.roundup,slurm,,132112168.0,corral-repl,,"""d2533f50a5ea11e59614005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""""","""hg38""","""False""","""False""",22538509,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,26810802.0,1450489973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-12-19 01:54:41.930413,58641.0,104.0
,,2016-04-06 18:25:07.939472,slurm_normal_16gb,1459967122.0,0,,1.0,main_w1_handler1,2660007,12355657,False,,14204,bam,6560259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",24170930,,,,"""per_sam_file""",,"""True""","""0""","""1""",,,0,,,single,32.0,,29050088.0,1459967116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2016-04-06 18:25:24.855435,80469.0,6.0
,,2016-04-06 18:25:08.703206,slurm_normal_16gb,1459967181.0,0,,1.0,main_w2_handler1,2660007,12355659,False,,114206,bam,6560272.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",24170934,,,,"""per_sam_file""",,"""True""","""0""","""1""",,,0,,,single,32.0,,29050088.0,1459967176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2016-04-06 18:26:27.149137,80469.0,5.0
,,2015-03-19 10:03:56.409492,slurm_normal_single_16gb,1426759494.0,0,,1.0,main_w2_handler1,2236705,8986463,False,,155010861,bam,3237748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""""","""hg19""","""False""","""False""",18911470,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,20195490.0,1426759445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-03-19 10:04:57.665859,48839.0,49.0
,,2015-04-03 05:55:45.001922,slurm_normal_64gb,1428067485.0,0,,1.0,main_w2_handler1,2254671,9130205,False,,1499,bam,3414784,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""False""","""False""",19132073,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,22029521.0,1428067480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-04-03 13:24:49.253181,53665.0,5.0
,,2015-01-19 05:53:37.752634,slurm_normal_single_16gb,1421647069.0,0,,1.0,main_w2_handler0,2177479,8566379,False,,33687756,bam,2500219.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",18239802,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,20551944.0,1421647056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-01-19 05:57:51.358727,44221.0,13.0
,,2015-06-17 18:26:51.310708,slurm_normal_16gb,1434565888.0,0,,1.0,main_w1_handler2,2336712,9676103,False,,697580,bam,3985769.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20043126,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,23562285.0,1434565880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-06-17 18:31:31.670614,,8.0
,,2017-11-08 20:57:42.196629,slurm_normal,1510174798.0,0,,1.0,main_w3_handler1,3317290,17386913,False,,171966358,bam,11448499,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32160429}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1510174781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-11-08 21:00:02.297182,111139.0,17.0
,,2015-08-26 23:00:48.895600,slurm_normal_16gb,1440630300.0,0,,1.0,main_w2_handler0,2420672,10207294,False,,2263064582,sam,4476978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",20920066,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,24821350.0,1440630070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-08-26 23:05:02.711334,,230.0
,,2015-12-19 01:00:29.156977,slurm_normal_16gb,1450541372.0,0,,1.0,main_w1_handler0,2218157,11235728,False,,185342594,sam,5522978.roundup,slurm,,132112168.0,corral-repl,,"""ccf81af2a5eb11e5ae4c005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",22538611,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,26810802.0,1450541334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-12-19 16:09:37.337900,58641.0,38.0
,,2017-12-12 20:54:55.665908,slurm_normal,1513112191.0,0,,1.0,main_w4_handler0,3363351,17789425,False,,329524361,bam,11858276,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32885180}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1513112155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-12-12 20:56:34.894053,111139.0,36.0
,,2015-02-20 01:42:21.914848,slurm_normal_single_16gb,1424396564.0,0,,1.0,main_w2_handler0,2212800,8773075,False,,57810536,bam,2843920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",18581991,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,21233889.0,1424396549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-02-20 01:42:46.938914,59533.0,15.0
,,2015-05-15 08:38:37.403865,slurm_normal_16gb,1431679155.0,0,,1.0,main_w1_handler1,2307124,9477256,False,,40059009,bam,3801252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",19718536,,,,"""per_sam_file""",,"""True""","""600""","""0""",,,0,,,single,32.0,,23099237.0,1431679137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-05-15 08:39:18.647228,,18.0
,,2014-10-07 15:51:50.387679,roundup_single,1412706490.0,0,,1.0,main_w1_handler0,2077895,7942076,False,,112358181,bam,1919932,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""False""","""False""",17162350,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,17444692.0,1412706210.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-10-07 18:28:15.095604,53923.0,280.0
,,2014-12-10 11:16:58.160456,slurm_normal_single_16gb,1418210231.0,0,,1.0,main_w1_handler1,2143560,8388390,False,,7056720,bam,523245.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""""","""""","""mm10""","""False""","""False""",17892738,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,2.0,,19949150.0,1418210224.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2014-12-10 11:17:15.717615,53665.0,7.0
,,2017-12-12 18:46:29.561283,slurm_normal,1513105214.0,0,,1.0,main_w4_handler1,3320786,17787957,False,,319756891,bam,11856869,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32881076}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1513105178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-12-12 19:00:16.088401,111139.0,36.0
,,2017-12-12 20:54:54.974860,slurm_normal,1513112139.0,0,,1.0,main_w4_handler0,3363351,17789422,False,,441002369,bam,11858269,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 32885177}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,41862825.0,1513112106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2017-12-12 20:55:40.833214,111139.0,33.0
,,2015-11-17 06:55:59.206788,slurm_normal_16gb,1447750338.0,0,,1.0,main_w2_handler0,2470426,10920569,False,,1865954783,bam,5176136.roundup,slurm,,132112168.0,corral-repl,,"""40eb17d28cf811e5bbf7005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""""","""hg19""","""False""","""False""",22029474,,,,"""per_sam_file""",,"""True""","""""","""""",,,0,,,single,32.0,,26312054.0,1447749428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2015-11-17 08:52:22.562749,50053.0,910.0
,,2016-10-01 00:31:57.770764,slurm_normal_16gb,1475283451.0,0,,1.0,main_w3_handler1,2820669,13986088,False,,1408635731,sam,8205679.roundup,slurm,,132112168.0,corral-repl,,"""7296488a876e11e6a677005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5841bf62fc1484a2b'}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,33197865.0,1475283099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2016-10-01 00:57:35.088061,90219.0,352.0
,,2016-09-26 00:48:43.349240,slurm_normal_16gb,1474853327.0,0,,1.0,main_w4_handler1,2820669,13939046,False,,1291318016,sam,8161630.roundup,slurm,,132112168.0,corral-repl,,"""f679c48c838211e6a00d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""""","""""","""?""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e1b436feec01c63'}]",,,"""per_sam_file""",,"""true""","""""","""""",,,0,,,single,32.0,,32967606.0,1474853055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.56.1,1.56.1,,2016-09-26 01:28:48.292527,90219.0,272.0
