chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs25,inputs25_filetype,inputs26,inputs26_filetype,inputs27,inputs27_filetype,inputs28,inputs28_filetype,inputs29,inputs29_filetype,inputs2_filetype,inputs3,inputs30,inputs30_filetype,inputs31,inputs31_filetype,inputs32,inputs32_filetype,inputs33,inputs33_filetype,inputs34,inputs34_filetype,inputs35,inputs35_filetype,inputs36,inputs36_filetype,inputs37,inputs37_filetype,inputs38,inputs38_filetype,inputs39,inputs39_filetype,inputs3_filetype,inputs4,inputs40,inputs40_filetype,inputs41,inputs41_filetype,inputs42,inputs42_filetype,inputs43,inputs43_filetype,inputs44,inputs44_filetype,inputs45,inputs45_filetype,inputs46,inputs46_filetype,inputs47,inputs47_filetype,inputs48,inputs48_filetype,inputs49,inputs49_filetype,inputs4_filetype,inputs5,inputs50,inputs50_filetype,inputs51,inputs51_filetype,inputs52,inputs52_filetype,inputs53,inputs53_filetype,inputs54,inputs54_filetype,inputs55,inputs55_filetype,inputs56,inputs56_filetype,inputs57,inputs57_filetype,inputs58,inputs58_filetype,inputs59,inputs59_filetype,inputs5_filetype,inputs6,inputs60,inputs60_filetype,inputs61,inputs61_filetype,inputs62,inputs62_filetype,inputs63,inputs63_filetype,inputs64,inputs64_filetype,inputs65,inputs65_filetype,inputs66,inputs66_filetype,inputs67,inputs67_filetype,inputs68,inputs68_filetype,inputs69,inputs69_filetype,inputs6_filetype,inputs7,inputs70,inputs70_filetype,inputs71,inputs71_filetype,inputs72,inputs72_filetype,inputs73,inputs73_filetype,inputs74,inputs74_filetype,inputs75,inputs75_filetype,inputs76,inputs76_filetype,inputs77,inputs77_filetype,inputs78,inputs78_filetype,inputs7_filetype,inputs8,inputs8_filetype,inputs9,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.ignore_nonoverlapping_transfrags,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.discard_intron_redundant_transfrags,parameters.discard_single_exon,parameters.inputs.values,parameters.max_dist_exon,parameters.max_dist_group,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-10 13:58:23.920192,slurm_normal,1507644618.0,0,,1.0,main_w4_handler1,3281731,17065929,False,,380675,380675,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11123536.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31628915}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""""","[{'src': 'hda', 'id': 31629650}]","""100""","""100""",1,0.0,mm10,cached,,Yes,32.0,427373.0,gtf,,,,41188042.0,1507644535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-10 14:10:20.201546,112697.0,83.0
,,2018-02-22 21:25:59.157034,slurm_normal,1519334863.0,0,7680.0,1.0,main_w3_handler0,3439454,18489348,False,,25499940,25499940,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12584641,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 34021759}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","""false""","""""","[{'src': 'hda', 'id': 34022354}]","""100""","""100""",1,0.0,dm3,cached,,Yes,32.0,160812030.0,gtf,,,,43662468.0,1519334830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-02-22 21:27:48.255371,40567.0,33.0
,,2018-02-22 21:40:16.351968,slurm_normal,1519335726.0,0,7680.0,1.0,main_w3_handler0,3439064,18489477,False,,636757,636757,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12584802,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 34015153}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""""","[{'src': 'hda', 'id': 34022545}]","""100""","""100""",1,0.0,mm10,cached,,Yes,32.0,427373.0,gtf,,,,43791959.0,1519335630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-02-22 21:42:11.672644,120521.0,96.0
,,2017-10-10 19:42:41.592398,slurm_normal,1507664723.0,0,,1.0,main_w3_handler1,3222403,17069910,False,,25406099,25406099,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11127540.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31633839}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 31630839}]","""100""","""100""",1,0.0,hg19,cached,,Yes,32.0,116963244.0,gtf,,,,41161910.0,1507664568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-10 19:45:29.454297,105307.0,155.0
,,2017-10-10 19:50:58.868499,slurm_normal,1507665123.0,0,,1.0,main_w4_handler1,3274174,17070005,False,,51975404,51975404,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11127641.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31632754}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31632828}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 31627533}]",Yes,32.0,94152961.0,gtf,,434953594.0,fasta,40891665.0,1507665064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-10 19:52:07.876760,112338.0,59.0
,,2017-10-10 22:25:08.997016,slurm_normal,1507676323.0,0,,1.0,main_w3_handler0,3282261,17071270,False,,51234649,51234649,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11129199.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31636033}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31637306}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 31636022}]",Yes,32.0,94152961.0,gtf,,434953594.0,fasta,40891665.0,1507676276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-10 22:58:45.290018,112338.0,47.0
,,2017-10-12 13:31:45.037252,slurm_normal,1507815150.0,0,,1.0,main_w3_handler1,3184031,17087078,False,,47274009,47274009,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11143210.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31539565}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31580744}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 31554573}]",Yes,32.0,91736217.0,gff3,,168310464.0,fasta,40026816.0,1507815117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-12 13:32:48.557593,108651.0,33.0
,,2018-03-03 17:11:54.939008,slurm_normal,1520097131.0,0,7680.0,1.0,main_w4_handler0,3448837,18592986,False,,1611169,1611169,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12687644,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 34162034}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 34188099}]","""100""","""100""",0,,,,,No,32.0,68396861.0,gtf,,,,43675117.0,1520097123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-03-03 17:12:14.956695,120574.0,8.0
,,2017-10-12 13:06:24.366387,slurm_normal,1507813633.0,0,,1.0,main_w4_handler0,3184031,17086787,False,,47870548,47870548,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11142928.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31539565}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31580750}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 31554573}]",Yes,32.0,91736217.0,gff3,,168310464.0,fasta,40026816.0,1507813603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-12 13:07:25.391800,108651.0,30.0
,,2017-10-12 13:32:12.374216,slurm_normal,1507815185.0,0,,1.0,main_w3_handler1,3184031,17087086,False,,47870548,47870548,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11143218.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31539565}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31580750}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 31554573}]",Yes,32.0,91736217.0,gff3,,168310464.0,fasta,40026816.0,1507815153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-12 13:33:16.089413,108651.0,32.0
,,2017-10-12 20:50:24.567177,slurm_normal,1507841461.0,0,,1.0,main_w3_handler1,2715888,17090761,False,,8576656,8576656,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11146780.roundup,slurm,,132112168.0,corral-repl,,,0,false,true,"[{'src': 'hda', 'id': 31658805}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31668824}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 31658408}]",Yes,32.0,196628857.0,gtf,,146159789.0,fasta,41241006.0,1507841438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-12 20:51:08.187887,31873.0,23.0
,,2017-10-13 18:28:40.392806,slurm_normal,1507919368.0,0,,1.0,main_w4_handler1,3274174,17097578,False,,51975404,51975404,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11154269.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31632754}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31632828}]","""100""","""100""",0,,,,,No,32.0,94152961.0,gtf,,,,41206466.0,1507919333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-13 18:29:38.406829,112338.0,35.0
,,2017-10-13 19:17:52.964263,slurm_normal,1507922317.0,0,,1.0,main_w4_handler1,3284075,17097965,False,,59058747,59058747,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11154634.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31683117}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31683120}]","""100""","""100""",0,,,,,No,32.0,104033456.0,gff3,,,,41206466.0,1507922279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-13 19:18:44.412345,112338.0,38.0
,,2017-10-13 19:46:42.392959,slurm_normal,1507924044.0,0,,1.0,main_w3_handler0,3285282,17098303,False,,56974977,56974977,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11154988.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31683730}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31683733}]","""100""","""100""",0,,,,,No,32.0,104033456.0,gff3,,,,41206466.0,1507924007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-13 19:47:27.558082,112338.0,37.0
,,2017-10-13 20:31:09.988848,slurm_normal,1507926702.0,0,,1.0,main_w3_handler0,3279417,17098648,False,,38889358,38889358,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11155413.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31602767}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""","""false""","""""","[{'src': 'hda', 'id': 31667833}]","""100""","""100""",0,,,,,No,32.0,43389858.0,gtf,,,,41141548.0,1507926676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-13 20:31:46.418619,7659.0,26.0
,,2017-10-14 20:13:38.344711,slurm_normal,1508012135.0,0,,1.0,main_w4_handler0,3284470,17102233,False,,25140634,25140634,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11159366.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31690167}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 31690138}]","""100""","""100""",1,0.0,hg19,cached,,Yes,32.0,116963244.0,gtf,,,,41161910.0,1508012027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-14 20:15:39.062210,105307.0,108.0
,,2017-10-14 20:13:19.208760,slurm_normal,1508012139.0,0,,1.0,main_w4_handler0,3284470,17102221,False,,25913555,25913555,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11159361.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31690167}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 31690129}]","""100""","""100""",1,0.0,hg19,cached,,Yes,32.0,116963244.0,gtf,,,,41161910.0,1508012008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-14 20:15:44.942591,105307.0,131.0
,,2017-10-16 14:02:58.303738,slurm_normal,1508162694.0,0,,1.0,main_w3_handler0,3274598,17113148,False,,65579160,65579160,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11170133.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31707142}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 31563373}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,116963244.0,gtf,,,,41021250.0,1508162582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-16 14:04:58.222089,27003.0,112.0
,,2017-12-23 08:20:08.604688,slurm_normal,1514017339.0,0,,1.0,main_w3_handler0,3242568,17884402,False,,1639293,1639293,,,,,,,,,,,,,,,,,,,,,gtf,1316347.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11958339,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33059366}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 33060044}, {'src': 'hda', 'id': 33060055}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,1365440576.0,gtf,,,,42830057.0,1514017213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-12-23 08:22:21.819851,60160.0,126.0
,,2017-12-23 08:27:40.492010,slurm_normal,1514017792.0,0,,1.0,main_w3_handler1,3242568,17884411,False,,1316347,1316347,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11958349,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33059366}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 33060055}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,1365440576.0,gtf,,,,42830057.0,1514017665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-12-23 08:29:53.848034,60160.0,127.0
,,2017-10-16 16:48:01.266683,slurm_normal,1508172537.0,0,,1.0,main_w3_handler0,3285416,17114670,False,,55704824,55704824,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11171946.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31697061}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31697062}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 31677769}]",Yes,32.0,104033456.0,gff3,,380668985.0,fasta,41206466.0,1508172485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-16 16:48:59.297731,112338.0,52.0
,,2017-12-23 08:26:35.683581,slurm_normal,1514017739.0,0,,1.0,main_w3_handler1,3242568,17884409,False,,1639293,1639293,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11958346,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33059366}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 33060044}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,1365440576.0,gtf,,,,42830057.0,1514017600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-12-23 08:29:01.624709,60160.0,139.0
,,2017-10-16 16:58:13.112913,slurm_normal,1508173146.0,0,,1.0,main_w4_handler1,3285412,17114719,False,,55914781,55914781,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11172049.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31697048}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31697050}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 31677758}]",Yes,32.0,104033456.0,gff3,,380668985.0,fasta,41206466.0,1508173098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-16 16:59:08.123628,112338.0,48.0
,,2017-10-16 18:59:31.224900,slurm_normal,1508180436.0,0,,1.0,main_w4_handler0,3289149,17115979,False,,77077370,77077370,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11173192.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 31709933}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 31709936}]","""100""","""100""",0,,,,,No,32.0,104033456.0,gff3,,,,41206466.0,1508180380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-16 19:00:44.463396,112338.0,56.0
