chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,intervals,intervals_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotations,parameters.chr,parameters.chromInfo,parameters.dbkey,parameters.filter.__current_case__,parameters.filter.effects,parameters.filter.specificEffects,parameters.filterHomHet,parameters.filterIn,parameters.filterOut,parameters.generate_stats,parameters.input,parameters.input.values,parameters.inputFormat,parameters.input|__identifier__,parameters.intervals,parameters.noLog,parameters.offset,parameters.outputConditional.__current_case__,parameters.outputConditional.gatk_v1,parameters.outputConditional.outputFormat,parameters.snpDb.__current_case__,parameters.snpDb.extra_annotations,parameters.snpDb.genomeSrc,parameters.snpDb.genomeVersion,parameters.snpDb.genome_version,parameters.snpDb.regulation,parameters.spliceSiteSize,parameters.transcripts.values,parameters.transcripts|__identifier__,parameters.udLength,processor_count,runner_name,session_id,snpeff_db,snpeff_db_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,transcripts,transcripts_filetype,update_time,user_id,runtime
,,2016-03-10 06:02:23.421415,slurm_normal,1457589814.0,0,,1.0,main_w1_handler0,2628272,12092559,False,,285941,vcf,,,6317089.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773867,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:36.367221,80312.0,8.0
,,2016-01-29 00:56:24.230328,slurm_normal,1454029045.0,0,,1.0,main_w1_handler0,2581773,11627295,False,,1202846,vcf,,,5891314.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,,,"""no_filter""","""no_filter""",,"""True""",23074850,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,athalianaTair10,,"""3""",,,"""500""",32.0,,27887552.0,,,1454028993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-01-29 00:57:28.134348,,52.0
,,2016-01-29 00:57:36.015702,slurm_normal,1454029112.0,0,,1.0,main_w1_handler0,2581773,11627297,False,,1404900,vcf,,,5891316.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,,,"""no_filter""","""no_filter""",,"""True""",23074851,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,athalianaTair10,,"""3""",,,"""500""",32.0,,27887552.0,,,1454029065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-01-29 00:58:35.447284,,47.0
,,2016-03-10 06:02:23.116164,slurm_normal,1457589785.0,0,,1.0,main_w1_handler0,2628272,12092558,False,,427839,vcf,,,6317081.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773866,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:08.438097,80312.0,25.0
,,2016-03-10 06:02:22.590756,slurm_normal,1457589801.0,0,,1.0,main_w1_handler1,2628272,12092557,False,,293140,vcf,,,6317085.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773865,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:24.221769,80312.0,15.0
,,2016-03-10 06:02:27.943103,slurm_normal,1457589801.0,0,,1.0,main_w1_handler2,2628272,12092573,False,,236349,vcf,,,6317087.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773882,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:25.112439,80312.0,8.0
,,2016-03-10 06:02:25.044572,slurm_normal,1457589818.0,0,,1.0,main_w1_handler1,2628272,12092564,False,,312485,vcf,,,6317090.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773872,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:40.047993,80312.0,9.0
,,2016-03-10 06:02:25.571647,slurm_normal,1457589828.0,0,,1.0,main_w1_handler1,2628272,12092566,False,,188899,vcf,,,6317092.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773874,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:51.055035,80312.0,9.0
,,2016-03-10 06:02:28.933806,slurm_normal,1457589836.0,0,,1.0,main_w1_handler2,2628272,12092575,False,,328513,vcf,,,6317093.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773884,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:59.113500,80312.0,11.0
,,2016-03-10 06:02:23.745845,slurm_normal,1457589842.0,0,,1.0,main_w1_handler0,2628272,12092560,False,,502234,vcf,,,6317095.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773868,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:04:06.002372,80312.0,12.0
,,2016-03-10 06:02:26.242630,slurm_normal,1457589852.0,0,,1.0,main_w1_handler1,2628272,12092568,False,,335464,vcf,,,6317097.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773876,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:04:16.016692,80312.0,8.0
,,2016-03-10 06:02:26.842185,slurm_normal,1457589875.0,0,,1.0,main_w1_handler1,2628272,12092570,False,,361178,vcf,,,6317102.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773878,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:04:37.488651,80312.0,8.0
,,2016-03-10 06:02:25.898555,slurm_normal,1457589876.0,0,,1.0,main_w1_handler0,2628272,12092567,False,,234533,vcf,,,6317101.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773875,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:04:39.263286,80312.0,9.0
,,2016-03-10 06:02:24.380270,slurm_normal,1457589876.0,0,,1.0,main_w2_handler1,2628272,12092562,False,,507780,vcf,,,6317100.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773870,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:04:39.466447,80312.0,12.0
,,2016-03-10 06:02:28.446356,slurm_normal,1457589901.0,0,,1.0,main_w1_handler1,2628272,12092574,False,,356326,vcf,,,6317104.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773883,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:05:03.925642,80312.0,13.0
,,2016-04-26 12:46:23.618013,slurm_normal,1461675433.0,0,,1.0,main_w2_handler0,1104862,12622825,False,,973629,vcf,,,6826213.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,no,,,[],"""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e87c88facf1a952'}]","""vcf""",,,"""true""","""default""",0,,vcf,0.0,"['-motif', '-nextprot']",cached,GRCh37.74,,"['CD4', 'GM06990', 'GM12878', 'H1ESC', 'HeLa-S3', 'HepG2', 'HMEC', 'HSMM', 'HUVEC', 'IMR90', 'K562b', 'K562', 'NH-A', 'NHEK']","""2""",,,"""5000""",32.0,,29662048.0,,,1461675196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-04-26 12:57:17.008354,25699.0,237.0
,,2016-03-10 06:02:20.802477,slurm_normal,1457589770.0,0,,1.0,main_w2_handler1,2628272,12092553,False,,286874,vcf,,,6317082.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773861,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:02:55.678172,80312.0,10.0
,,2016-03-10 06:02:21.103777,slurm_normal,1457589779.0,0,,1.0,main_w1_handler2,2628272,12092554,False,,356563,vcf,,,6317083.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773862,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:03.334532,80312.0,16.0
,,2016-03-10 06:02:27.149087,slurm_normal,1457589801.0,0,,1.0,main_w2_handler0,2628272,12092571,False,,162439,vcf,,,6317086.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773879,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:22.942556,80312.0,15.0
,,2016-03-10 06:02:21.997595,slurm_normal,1457589819.0,0,,1.0,main_w2_handler0,2628272,12092556,False,,286546,vcf,,,6317091.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773864,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:43.379112,80312.0,7.0
,,2016-03-10 06:02:25.288766,slurm_normal,1457589898.0,0,,1.0,main_w2_handler1,2628272,12092565,False,,226528,vcf,,,6317103.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773873,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:05:02.505658,80312.0,13.0
,,2017-04-10 18:20:25.139554,slurm_normal,1491848551.0,0,,1.0,main_w4_handler1,3067477,15544373,False,,0,vcf,,,9669257.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0.0,,no,,,,"""true""",,"[{'src': 'hda', 'id': 29154573}]","""vcf""",,,"""true""","""default""",0,,vcf,,,,,,,"""2""",,,"""5000""",32.0,,37251436.0,,,1491848442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2017-04-10 18:22:49.951294,103870.0,109.0
,,2016-03-10 06:02:21.521941,slurm_normal,1457589777.0,0,,1.0,main_w1_handler0,2628272,12092555,False,,279105,vcf,,,6317080.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773863,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:03:02.804005,80312.0,17.0
,,2016-03-10 06:02:24.096664,slurm_normal,1457589849.0,0,,1.0,main_w2_handler1,2628272,12092561,False,,476094,vcf,,,6317094.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,,,"""True""",23773869,,"""vcf""",,,"""True""","""default""",0,,vcf,2.0,,named,,GRCh38.76,,"""2""",,,"""5000""",32.0,,28910648.0,,,1457589830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.0.0,4.0.0,,,,2016-03-10 06:04:11.644224,80312.0,19.0
