chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.kraken_database,parameters.threshold,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-24 20:34:55.306294,slurm_normal,1487968750.0,0,,1.0,main_w3_handler1,3008268,15136768,False,,175128,tabular,9290093.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28506443}]",,"""bacteria""","""0.0""",32.0,,36267851.0,1487968515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 20:39:14.328838,100810.0,235.0
,,2017-02-24 21:11:40.057781,slurm_normal,1487970723.0,0,,1.0,main_w3_handler0,3009560,15137436,False,,229490,tabular,9290752.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28507736}]",,"""bacteria""","""0.0""",32.0,,36268911.0,1487970704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 21:12:06.293733,100793.0,19.0
,,2017-02-24 21:11:41.142829,slurm_normal,1487970747.0,0,,1.0,main_w3_handler0,3009560,15137438,False,,157740,tabular,9290759.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28507747}]",,"""bacteria""","""0.0""",32.0,,36268911.0,1487970710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 21:12:32.359421,100793.0,37.0
,,2017-01-22 19:50:02.094650,slurm_normal,1485118407.0,0,,1.0,main_w4_handler1,2959709,14841146,False,,14108633,tabular,9001668.roundup,slurm,,132112168.0,corral-repl,,"""f1ce875ee0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038739}]",,"""bacteria""","""0.65""",32.0,,,1485118391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:53:30.054716,79386.0,16.0
,,2017-01-22 19:49:59.321527,slurm_normal,1485117627.0,0,,1.0,main_w3_handler0,2959709,14841137,False,,21934322,tabular,9001575.roundup,slurm,,132112168.0,corral-repl,,"""f137cf30e0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038730}]",,"""bacteria""","""0.65""",32.0,,,1485117610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:40:29.337026,79386.0,17.0
,,2017-01-22 19:42:30.422163,slurm_normal,1485116435.0,0,,1.0,main_w3_handler1,2959709,14841025,False,,16136031,tabular,9001494.roundup,slurm,,132112168.0,corral-repl,,"""e7a80bace0da11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038603}]",,"""bacteria""","""0.65""",32.0,,,1485116415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:20:37.644436,79386.0,20.0
,,2017-01-22 19:49:55.253038,slurm_normal,1485117902.0,0,,1.0,main_w3_handler0,2959709,14841120,False,,18493066,tabular,9001607.roundup,slurm,,132112168.0,corral-repl,,"""f0eaa868e0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038711}]",,"""bacteria""","""0.65""",32.0,,,1485117838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:45:04.770242,79386.0,64.0
,,2017-01-22 19:50:12.918046,slurm_normal,1485117605.0,0,,1.0,main_w4_handler0,2959709,14841171,False,,19543563,tabular,9001567.roundup,slurm,,132112168.0,corral-repl,,"""f1abf270e0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038767}]",,"""bacteria""","""0.65""",32.0,,,1485117545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:40:08.291056,79386.0,60.0
,,2017-01-22 19:50:03.991093,slurm_normal,1485118348.0,0,,1.0,main_w3_handler1,2959709,14841154,False,,16000614,tabular,9001662.roundup,slurm,,132112168.0,corral-repl,,"""f1eeaf48e0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038749}]",,"""bacteria""","""0.65""",32.0,,,1485118310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:52:29.117009,79386.0,38.0
,,2017-01-22 19:49:57.528751,slurm_normal,1485118228.0,0,,1.0,main_w4_handler0,2959709,14841129,False,,18824610,tabular,9001653.roundup,slurm,,132112168.0,corral-repl,,"""f175e36ae0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038724}]",,"""bacteria""","""0.65""",32.0,,,1485118207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:50:34.236328,79386.0,21.0
,,2017-01-22 19:42:33.335383,slurm_normal,1485117836.0,0,,1.0,main_w3_handler0,2959709,14841037,False,,18445122,tabular,9001600.roundup,slurm,,132112168.0,corral-repl,,"""e7110a36e0da11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038614}]",,"""bacteria""","""0.65""",32.0,,,1485117817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:43:57.230040,79386.0,19.0
,,2017-01-22 19:50:03.549919,slurm_normal,1485118432.0,0,,1.0,main_w3_handler1,2959709,14841151,False,,17047980,tabular,9001674.roundup,slurm,,132112168.0,corral-repl,,"""f15d32dee0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038744}]",,"""bacteria""","""0.65""",32.0,,,1485118413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:53:53.031887,79386.0,19.0
,,2017-01-22 19:50:01.270400,slurm_normal,1485118867.0,0,,1.0,main_w3_handler0,2959709,14841142,False,,15232761,tabular,9001708.roundup,slurm,,132112168.0,corral-repl,,"""f0fe8c2ae0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038736}]",,"""bacteria""","""0.65""",32.0,,,1485118851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 21:01:08.374400,79386.0,16.0
,,2017-01-22 19:49:54.526829,slurm_normal,1485118843.0,0,,1.0,main_w4_handler0,2959709,14841116,False,,17144354,tabular,9001703.roundup,slurm,,132112168.0,corral-repl,,"""f04ff034e0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038708}]",,"""bacteria""","""0.65""",32.0,,,1485118779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 21:00:45.406949,79386.0,64.0
,,2017-01-22 19:50:07.397994,slurm_normal,1485118543.0,0,,1.0,main_w4_handler0,2959709,14841162,False,,24156215,tabular,9001682.roundup,slurm,,132112168.0,corral-repl,,"""f1137f36e0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038758}]",,"""bacteria""","""0.65""",32.0,,,1485118525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 20:55:45.371502,79386.0,18.0
,,2017-01-22 19:50:05.528776,slurm_normal,1485119090.0,0,,1.0,main_w4_handler0,2959709,14841159,False,,19525843,tabular,9001720.roundup,slurm,,132112168.0,corral-repl,,"""f09ee676e0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038755}]",,"""bacteria""","""0.65""",32.0,,,1485119072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 21:04:52.534724,79386.0,18.0
,,2017-01-22 19:49:57.838963,slurm_normal,1485119043.0,0,,1.0,main_w3_handler1,2959709,14841130,False,,16827998,tabular,9001716.roundup,slurm,,132112168.0,corral-repl,,"""f149f822e0db11e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28038722}]",,"""bacteria""","""0.65""",32.0,,,1485119025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 21:04:03.983856,79386.0,18.0
,,2017-02-24 20:33:39.900363,slurm_normal,1487968471.0,0,,1.0,main_w4_handler0,3008261,15136732,False,,121941,tabular,9290061.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28502147}]",,"""bacteria""","""0.0""",32.0,,36179284.0,1487968426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 20:34:34.202373,100466.0,45.0
,,2017-02-24 20:33:42.604695,slurm_normal,1487968499.0,0,,1.0,main_w4_handler0,3008261,15136742,False,,179083,tabular,9290081.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28504101}]",,"""bacteria""","""0.0""",32.0,,36179284.0,1487968475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 20:35:01.193893,100466.0,24.0
,,2017-02-24 20:33:41.928350,slurm_normal,1487968518.0,0,,1.0,main_w3_handler1,3008261,15136740,False,,164045,tabular,9290083.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28504098}]",,"""bacteria""","""0.0""",32.0,,36179284.0,1487968479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 20:35:20.528019,100466.0,39.0
,,2017-01-22 22:20:14.744372,slurm_normal,1485125087.0,0,,1.0,main_w4_handler0,2959709,14841856,False,,19704779,tabular,9002209.roundup,slurm,,132112168.0,corral-repl,,"""ef72fb92e0f011e6a9ca005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28039975}]",,"""bacteria""","""0.65""",32.0,,,1485125067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 22:44:49.475725,79386.0,20.0
,,2017-01-22 22:20:09.625669,slurm_normal,1485124463.0,0,,1.0,main_w3_handler0,2959709,14841842,False,,18556734,tabular,9002141.roundup,slurm,,132112168.0,corral-repl,,"""ee672c28e0f011e6a9ca005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28039961}]",,"""bacteria""","""0.65""",32.0,,,1485124446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 22:34:26.551316,79386.0,17.0
,,2017-01-22 22:20:10.858505,slurm_normal,1485125190.0,0,,1.0,main_w4_handler1,2959709,14841846,False,,22303326,tabular,9002215.roundup,slurm,,132112168.0,corral-repl,,"""eeb5cf72e0f011e6a9ca005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28039964}]",,"""bacteria""","""0.65""",32.0,,,1485125167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 22:46:32.693945,79386.0,23.0
,,2017-01-22 23:13:32.169529,slurm_normal,1485127960.0,0,,1.0,main_w4_handler0,2959709,14842053,False,,17976082,tabular,9002351.roundup,slurm,,132112168.0,corral-repl,,"""63870f44e0f811e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28040330}]",,"""bacteria""","""0.65""",32.0,,,1485127943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 23:32:41.620025,79386.0,17.0
,,2017-02-24 20:33:41.395428,slurm_normal,1487968468.0,0,,1.0,main_w3_handler0,3008261,15136738,False,,178966,tabular,9290062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28504095}]",,"""bacteria""","""0.0""",32.0,,36179284.0,1487968426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 20:34:32.060048,100466.0,42.0
,,2017-02-24 20:33:40.397200,slurm_normal,1487968471.0,0,,1.0,main_w4_handler0,3008261,15136733,False,,189323,tabular,9290063.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28502560}]",,"""bacteria""","""0.0""",32.0,,36179284.0,1487968426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 20:34:34.209138,100466.0,45.0
,,2017-02-24 20:34:56.883907,slurm_normal,1487968583.0,0,,1.0,main_w3_handler1,3008268,15136772,False,,169725,tabular,9290105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28506455}]",,"""bacteria""","""0.0""",32.0,,36267851.0,1487968527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 20:36:29.077535,100810.0,56.0
,,2017-01-22 23:13:32.878593,slurm_normal,1485128543.0,0,,1.0,main_w4_handler0,2959709,14842056,False,,17144354,tabular,9002367.roundup,slurm,,132112168.0,corral-repl,,"""635b3a9ae0f811e6959d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28040332}]",,"""bacteria""","""0.65""",32.0,,,1485128503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-22 23:42:24.822436,79386.0,40.0
,,2017-02-24 20:34:55.749493,slurm_normal,1487968604.0,0,,1.0,main_w4_handler0,3008268,15136769,False,,178535,tabular,9290095.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28506446}]",,"""bacteria""","""0.0""",32.0,,36267851.0,1487968501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 20:36:46.046600,100810.0,103.0
,,2017-01-23 12:17:02.887191,slurm_normal,1485176212.0,0,,1.0,main_w3_handler0,2959709,14846220,False,,16622685,tabular,9006511.roundup,slurm,,132112168.0,corral-repl,,"""d797c186e16511e680a3005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28046803}]",,"""bacteria""","""0.65""",32.0,,,1485176169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-23 12:56:57.108476,79386.0,43.0
,,2017-01-23 12:23:36.284903,slurm_normal,1485176669.0,0,,1.0,main_w3_handler0,2959709,14846283,False,,16393818,tabular,9006575.roundup,slurm,,132112168.0,corral-repl,,"""c1f20822e16611e69428005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28046862}]",,"""bacteria""","""0.65""",32.0,,,1485176650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-23 13:04:32.007961,79386.0,19.0
,,2017-01-23 11:58:16.673404,slurm_normal,1485177000.0,0,,1.0,main_w3_handler0,2959709,14846002,False,,24192339,tabular,9006602.roundup,slurm,,132112168.0,corral-repl,,"""36e7855ce16311e68d8b005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28046510}]",,"""bacteria""","""0.65""",32.0,,,1485176979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-23 13:10:03.046038,79386.0,21.0
,,2017-01-23 12:12:37.446108,slurm_normal,1485182890.0,0,,1.0,main_w4_handler0,2959709,14846196,False,,20627567,tabular,9007512.roundup,slurm,,132112168.0,corral-repl,,"""370d5ef6e16511e685cf005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28046778}]",,"""bacteria""","""0.65""",32.0,,,1485182829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-23 14:48:14.284481,79386.0,61.0
,,2017-03-23 17:36:24.324195,slurm_normal,1490290670.0,0,,1.0,main_w3_handler1,3015424,15378234,False,,66959752,tabular,9516069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28897189}]",,"""bacteria""","""0.0""",32.0,,36642647.0,1490290587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-23 17:37:52.612698,64413.0,83.0
,,2017-01-23 17:26:55.872065,slurm_normal,1485195956.0,0,,1.0,main_w4_handler0,2959709,14849343,False,,18503415,tabular,9009915.roundup,slurm,,132112168.0,corral-repl,,"""1efb6548e19111e6958e005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28051227}]",,"""bacteria""","""0.65""",32.0,,,1485195912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-23 18:26:00.524221,79386.0,44.0
,,2017-01-23 16:48:36.918676,slurm_normal,1485190664.0,0,,1.0,main_w3_handler0,2959709,14848741,False,,16499896,tabular,9008897.roundup,slurm,,132112168.0,corral-repl,,"""c78418f0e18b11e68ff9005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28050320}]",,"""viruses""","""0.65""",32.0,,,1485190623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-23 16:57:50.259466,79386.0,41.0
,,2017-02-24 21:11:39.488750,slurm_normal,1487970955.0,0,,1.0,main_w4_handler1,3009560,15137434,False,,157740,tabular,9290751.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28507732}]",,"""bacteria""","""0.0""",32.0,,36268911.0,1487970705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-02-24 21:15:59.293334,100793.0,250.0
,,2017-01-23 18:36:52.683936,slurm_normal,1485199056.0,0,,1.0,main_w3_handler1,2959709,14849927,False,,18350184,tabular,9010342.roundup,slurm,,132112168.0,corral-repl,,"""e66e64b4e19a11e6ad62005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28052142}]",,"""plasmids""","""0.65""",32.0,,,1485199013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-23 19:17:40.400706,79386.0,43.0
,,2017-03-24 02:02:47.392178,slurm_normal,1490321404.0,0,,1.0,main_w3_handler1,3042883,15381921,False,,1350363309,tabular,9519351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28901434}]",,"""bacteria""","""0.9038""",32.0,,36812668.0,1490320969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-24 02:10:05.529213,102676.0,435.0
,,2017-03-24 17:31:22.091931,slurm_normal,1490376904.0,0,,1.0,main_w4_handler1,3044692,15389639,False,,267831080,tabular,9525597.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28913899}]",,"""bacteria""","""0.0""",32.0,,36845207.0,1490376730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-24 17:35:06.255478,,174.0
,,2017-01-25 16:05:46.456847,slurm_normal,1485360557.0,0,,1.0,main_w3_handler1,2931250,14867974,False,,1767068784,pileup,9027327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28078034}]",,"""bacteria""","""0.0""",32.0,,34938974.0,1485360349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-25 16:09:20.512989,96942.0,208.0
,,2017-05-05 17:39:02.554916,slurm_normal,1494006012.0,0,,1.0,main_w3_handler1,3079586,15760578,False,,15477286,tabular,9868497.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29477680}]",,"""plasmids""","""0.9347""",32.0,,35877385.0,1494005966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-05-05 17:40:19.512258,99655.0,46.0
,,2017-04-24 01:56:57.028548,slurm_normal,1492999638.0,0,,1.0,main_w4_handler0,3079472,15657669,False,,407,tabular,9774049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29326394}]","""SRR1923170""","""bacteria""","""0.65""",32.0,,37517316.0,1492999626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-04-24 02:07:19.491855,79386.0,12.0
,,2017-01-26 17:13:09.122226,slurm_normal,1485450849.0,0,,1.0,main_w3_handler1,2953384,14880349,False,,12952,tabular,9039771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28097107}]",,"""bacteria""","""0.1""",32.0,,35592549.0,1485450794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-26 17:14:11.436034,98761.0,55.0
,,2017-01-26 18:53:24.608418,slurm_normal,1485456818.0,0,,1.0,main_w3_handler1,2953384,14881282,False,,61940,tabular,9040724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28098860}]",,"""bacteria""","""0.1""",32.0,,35592549.0,1485456808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-26 18:53:39.441298,98761.0,10.0
,,2017-03-13 17:55:04.473261,slurm_normal,1489427874.0,0,,1.0,main_w3_handler1,3029688,15284046,False,,2415701,tabular,9428077.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28738650}]",,"""bacteria""","""0.0""",32.0,,36039849.0,1489427709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-13 17:58:00.749654,31348.0,165.0
,,2017-01-27 21:45:11.236666,slurm_normal,1485553527.0,0,,1.0,main_w3_handler0,2953384,14893679,False,,1770088,tabular,9052702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28114041}]",,"""bacteria""","""0.1""",32.0,,35592549.0,1485553514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-27 21:45:31.356948,98761.0,13.0
,,2017-03-26 16:44:00.624356,slurm_normal,1490546779.0,0,,1.0,main_w4_handler1,3044692,15400161,False,,267831080,tabular,9534976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28913899}]",,"""bacteria""","""0.0""",32.0,,36845207.0,1490546644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-03-26 16:46:22.940584,,135.0
,,2017-01-27 21:52:27.528830,slurm_normal,1485554066.0,0,,1.0,main_w3_handler1,2972032,14893741,False,,35893629,tabular,9052781.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28119089}]",,"""bacteria""","""0.0""",32.0,,34051916.0,1485554010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-27 21:54:29.358915,93644.0,56.0
,,2017-01-28 18:45:21.544671,slurm_normal,1485629199.0,0,,1.0,main_w4_handler0,2972787,14898273,False,,33876738,tabular,9057109.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28127936}]",,"""bacteria""","""0.0""",32.0,,35649408.0,1485629136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter/1.2.1,1.2.1,,2017-01-28 18:46:41.147065,99045.0,63.0
