create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.features,parameters.input1,parameters.input1.values,parameters.kernelChoice.__current_case__,parameters.kernelChoice.degree,parameters.kernelChoice.kernel,parameters.kernelChoice.offset,parameters.kernelChoice.scale,parameters.kernelChoice.sigma,parameters.var_cols,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-08-29 19:06:52.728886,slurm_normal,1472497632.0,0,1.0,main_w4_handler1,2804112,13742984,False,,250201,tabular,7962437.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""5""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8e856d14ac699d1'}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45"", ""46"", ""47"", ""48"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""59"", ""60"", ""61"", ""62"", ""63"", ""64"", ""65"", ""66"", ""67"", ""68"", ""69"", ""70"", ""71"", ""72"", ""73"", ""74"", ""75"", ""76"", ""77"", ""78"", ""79"", ""80"", ""81"", ""82"", ""83"", ""84"", ""85"", ""86"", ""87"", ""88"", ""89"", ""90"", ""91"", ""92"", ""93"", ""94"", ""95"", ""96"", ""97"", ""98"", ""99"", ""100"", ""101"", ""102"", ""103"", ""104"", ""105"", ""106"", ""107"", ""108"", ""109"", ""110"", ""111"", ""112"", ""113"", ""114"", ""115"", ""116"", ""117"", ""118"", ""119"", ""120"", ""121"", ""122"", ""123"", ""124"", ""125"", ""126"", ""127"", ""128"", ""129"", ""130"", ""131"", ""132"", ""133"", ""134"", ""135"", ""136"", ""137"", ""138"", ""139"", ""140"", ""141"", ""142"", ""143"", ""144"", ""145"", ""146"", ""147"", ""148"", ""149"", ""150"", ""151"", ""152"", ""153"", ""154"", ""155"", ""156"", ""157"", ""158"", ""159"", ""160"", ""161"", ""162"", ""163"", ""164"", ""165"", ""166"", ""167"", ""168"", ""169"", ""170"", ""171"", ""172"", ""173"", ""174"", ""175"", ""176"", ""177"", ""178"", ""179""]",32.0,,32605126,1472497624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-08-29 19:07:16.012496,66633.0,8.0
2016-11-02 09:23:31.525593,slurm_normal,1478078652.0,0,1.0,main_w3_handler1,2856225,14231021,False,,120083,vcf,8440888.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b566bdc910aa95b4cd'}]",2,,rbfdot,,,1.0,"[""2""]",32.0,,33825991,1478078623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-11-02 09:24:18.436513,92264.0,29.0
2016-11-02 09:59:41.604453,slurm_normal,1478080798.0,0,1.0,main_w4_handler1,2856225,14231328,False,,48251,vcf,8441096.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""","""2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d1104f0fae7dcb1'}]",2,,rbfdot,,,1.0,"[""2""]",32.0,,33825991,1478080786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2016-11-02 10:00:03.684735,92264.0,12.0
2017-02-14 01:11:11.904864,slurm_normal,1487034682.0,0,1.0,main_w3_handler1,2993399,15028292,False,,8636,tabular,9184574.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",,"[{'src': 'hda', 'id': 28335027}]",2,,rbfdot,,,1.0,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19""]",32.0,,36000348,1487034675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2017-02-14 01:11:27.213979,,7.0
2014-11-14 08:51:08.040467,rodeo_normal,1415955089.0,0,1.0,main_w2_handler1,2118247,8166383,False,,3602,tabular,208351.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",17540734,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7""]",2.0,,18542243,1415955071.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2014-11-14 08:51:32.571119,,18.0
2014-10-07 12:33:48.232824,roundup_single,1412685283.0,0,1.0,main_w1_handler0,1511947,7940977,False,,170460,tabular,1918936,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""","""2""",17130027,,2,,rbfdot,,,1.0,"[""2"", ""8"", ""11""]",32.0,,17295960,1412685240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2014-10-07 12:34:45.761091,36708.0,43.0
2014-10-07 12:29:46.169504,roundup_single,1412685044.0,0,1.0,main_w1_handler0,1511947,7940959,False,,170460,tabular,1918923,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""","""3""",17130027,,2,,rbfdot,,,1.0,"[""11""]",32.0,,17295960,1412684999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2014-10-07 12:30:46.015593,36708.0,45.0
2014-10-09 08:46:19.962459,roundup_single,1412844401.0,0,1.0,main_w2_handler1,1511947,7952955,False,,5916,tabular,1930412,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""","""2""",17178844,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4""]",32.0,,17295960,1412844392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2014-10-09 08:46:43.456510,36708.0,9.0
2014-10-09 08:47:58.679687,roundup_single,1412844498.0,0,1.0,main_w2_handler1,1511947,7952959,False,,5916,tabular,1930417,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""","""3""",17178844,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4""]",32.0,,17295960,1412844490.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2014-10-09 08:48:21.351758,36708.0,8.0
2015-01-13 14:56:05.802968,rodeo_normal,1421161410.0,0,1.0,main_w2_handler0,2156904,8538862,False,,233807,tabular,756421.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",18196714,,2,,rbfdot,,,1.0,"[""2"", ""4""]",2.0,,20474225,1421160979.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-01-13 15:03:35.901858,28645.0,431.0
2014-10-15 17:02:50.620049,rodeo_normal,1413399227.0,0,1.0,main_w1_handler1,1691074,7987191,False,,150984,tabular,27273.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",17239396,,2,,rbfdot,,,1.0,"[""2"", ""3""]",2.0,,17625134,1413392584.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2014-10-15 18:53:50.851662,41648.0,6643.0
2015-01-20 06:37:31.902279,rodeo_normal,1421735870.0,0,1.0,main_w2_handler0,2178659,8572324,False,,287,tabular,2510406.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",18248366,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4""]",32.0,,20566130,1421735865.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-01-20 06:37:52.421763,,5.0
2015-01-20 06:39:31.256256,rodeo_normal,1421735992.0,0,1.0,main_w1_handler0,2178659,8572327,False,,287,tabular,2510414.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",18248366,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4""]",32.0,,20566130,1421735989.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-01-20 06:39:53.600058,,3.0
2015-01-27 08:42:20.928013,rodeo_normal,1422348175.0,0,1.0,main_w2_handler0,2178659,8611919,False,,287,tabular,2574709.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",18248366,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4""]",32.0,,20566130,1422348154.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2015-01-27 08:42:56.526627,,21.0
2014-11-14 18:28:06.974744,rodeo_normal,1415989725.0,0,1.0,main_w1_handler1,2116568,8169029,False,,55206,tabular,212369.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",17544622,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11""]",2.0,,18531064,1415989691.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2014-11-14 18:28:50.163420,55879.0,34.0
2014-11-26 04:20:13.453622,rodeo_normal,1416975656.0,0,1.0,main_w1_handler0,2128561,8254400,False,,16675,tabular,2121237.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",17686853,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5""]",32.0,,19783857,1416975628.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2014-11-26 04:20:57.929094,35460.0,28.0
2014-11-26 04:39:11.176319,rodeo_normal,1416976785.0,0,1.0,main_w2_handler0,2128561,8254463,False,,16675,tabular,2121307.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",17686853,,2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5""]",32.0,,19783857,1416976766.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2014-11-26 04:39:46.932845,35460.0,19.0
2017-04-25 02:44:34.272814,slurm_normal,1493088300.0,0,1.0,main_w3_handler1,3083023,15668434,False,,12588,tabular,9784403.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""3""",,"[{'src': 'hda', 'id': 29346344}]",2,,rbfdot,,,1.0,"[""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18""]",32.0,,37497541,1493088287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kernel_principal_component_analysis/kpca1/1.0.0,1.0.0,,2017-04-25 02:45:03.186159,104534.0,13.0
