chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.action.__current_case__,parameters.action.action_select,parameters.action.number,parameters.action.step_size,parameters.action.step_size.__current_case__,parameters.action.step_size.step_size,parameters.action.step_size.step_size_select,parameters.action.windowsize,parameters.chromInfo,parameters.dbkey,parameters.sourcename,parameters.type.__current_case__,parameters.type.genome,parameters.type.genome.values,parameters.type.input,parameters.type.input.values,parameters.type.type_select,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-19 10:19:47.095264,slurm_normal,1453198860.0,0,1.0,,,main_w1_handler1,2568831,11542025,False,,70442734.0,bed,5808894.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,10,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,,22951117.0,,bed,32.0,,26915837,1453198822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-01-19 10:21:06.853294,67460.0,38.0
,,2016-01-19 10:34:27.370637,slurm_normal,1453199703.0,0,1.0,,,main_w1_handler0,2556596,11542190,False,,3457446.0,vcf,5809008.roundup,slurm,,132112168.0,corral-repl,,,1,number,1,100,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,,22769699.0,,bed,32.0,,26915837,1453199682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-01-19 10:35:11.688809,67460.0,21.0
,,2016-01-22 00:06:45.475894,slurm_normal,1453421228.0,0,1.0,749.0,tabular,main_w2_handler0,2574042,11575769,False,,,,5841545.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,10000,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",1,22999088.0,,,,genome,32.0,,26962990,1453421222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-01-22 00:07:12.807708,6515.0,6.0
,,2016-01-25 18:55:39.679550,slurm_normal,1453748159.0,0,1.0,,,main_w1_handler1,2576806,11599691,False,,1079834.0,bed,5864681.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,,23029912.0,,bed,32.0,,27739663,1453748153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-01-25 18:56:08.010324,77379.0,6.0
,,2016-01-25 18:54:02.105303,slurm_normal,1453748061.0,0,1.0,,,main_w2_handler1,2576806,11599643,False,,1321898.0,bed,5864648.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,,23032636.0,,bed,32.0,,27739663,1453748055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-01-25 18:54:24.804373,77379.0,6.0
,,2016-01-25 10:28:30.210065,slurm_normal,1453717729.0,0,1.0,,,main_w1_handler2,2576806,11595024,False,,97068363.0,bed,5860142.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1000000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,,23029695.0,,bed,32.0,,26968954,1453717718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-01-25 10:28:51.614956,,11.0
,,2016-01-25 10:48:37.120744,slurm_normal,1453718936.0,0,1.0,,,main_w2_handler1,2576806,11595097,False,,339.0,bed,5860226.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1000000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,,23029800.0,,bed,32.0,,26968954,1453718930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-01-25 10:49:01.080361,,6.0
,,2016-01-25 11:10:07.606944,slurm_normal,1453720227.0,0,1.0,,,main_w1_handler1,2576806,11595165,False,,1079834.0,bed,5860296.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1000000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,,23029912.0,,bed,32.0,,27719851,1453720222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-01-25 11:10:30.290869,77379.0,5.0
,,2016-01-25 14:57:29.993103,slurm_normal,1453733928.0,0,1.0,,,main_w2_handler1,2576806,11597079,False,,1079834.0,bed,5862227.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,200,yes,1000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,,23029912.0,,bed,32.0,,27719851,1453733862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-01-25 14:58:52.084636,77379.0,66.0
,,2016-02-15 14:41:11.791832,slurm_normal,1455547554.0,0,1.0,119668297.0,tabular,main_w1_handler2,2489853,11834753,False,,,,6077899.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",1,23354418.0,,,,genome,32.0,,28299043,1455547505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-02-15 14:46:09.083576,48551.0,49.0
,,2016-04-27 00:19:36.167602,slurm_normal,1461719703.0,0,1.0,,,main_w2_handler0,2676567,12635708,False,,1876852253.0,bed,6836437.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0b1702b6155249c'}]",bed,32.0,,29693813,1461717426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-04-29 15:27:27.677516,19796.0,2277.0
,,2016-02-15 15:03:22.707432,slurm_normal,1455548861.0,0,1.0,,,main_w1_handler1,2489853,11835047,False,,8764111.0,bed,6078146.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,,23354749.0,,bed,32.0,,28299043,1455548801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-02-15 15:07:48.250385,48551.0,60.0
,,2016-02-15 15:26:58.448354,slurm_normal,1455550305.0,0,1.0,,,main_w1_handler0,2592508,11835258,False,,8764111.0,bed,6078482.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,,23354984.0,,bed,32.0,,28398729,1455550264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-02-15 15:31:57.705303,65515.0,41.0
,,2016-02-15 16:15:56.298756,slurm_normal,1455553154.0,0,1.0,364.0,gg,main_w2_handler0,2578638,11835587,False,,,,6078987.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,5000,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-i srcwinnum""",1,23355425.0,,,,genome,32.0,,28375314,1455553002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-02-15 16:19:19.711915,72658.0,152.0
109.0,len,2016-02-16 12:16:06.847929,slurm_normal,1455625060.0,0,1.0,,,main_w2_handler0,2494508,11843502,False,,8764111.0,bed,6090762.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100,"""/galaxy-repl/main/files/013/123/dataset_13123995.dat""","""?""","""""",0,,,23369843.0,,bed,32.0,,28418312,1455625009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-02-16 12:17:46.526000,65515.0,51.0
,,2016-02-18 14:52:39.352400,slurm_normal,1455807205.0,0,1.0,1267792.0,tabular,main_w1_handler1,2604241,11868550,False,,,,6109342.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",1,23406152.0,,,,genome,32.0,,28472464,1455807202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-02-18 14:53:29.211749,,3.0
,,2016-02-18 14:39:24.153994,slurm_normal,1455806495.0,0,1.0,1267792.0,tabular,main_w2_handler1,2604241,11868482,False,,,,6109238.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,100,yes,1000,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",1,23406152.0,,,,genome,32.0,,28472464,1455806472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-02-18 14:41:38.635485,,23.0
,,2016-02-26 11:52:20.884224,slurm_normal,1456487608.0,0,1.0,,,main_w1_handler2,2613630,11949864,False,,78598692.0,bed,6182830.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100000,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,,23527084.0,,bed,32.0,,28636662,1456487596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-02-26 11:53:31.043763,,12.0
,,2016-03-16 15:09:48.965817,slurm_normal,1458141179.0,0,1.0,7263.0,tabular,main_w2_handler1,2635774,12155783,False,,,,6372678.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,100,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-i srcwinnum""",1,23867616.0,,,,genome,32.0,,29024724,1458141172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-03-16 15:13:06.635179,47121.0,7.0
,,2016-03-16 15:23:21.500476,slurm_normal,1458141961.0,0,1.0,,,main_w2_handler1,2635774,12156105,False,,693484.0,bed,6372934.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1000,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,,23867928.0,,bed,32.0,,29024724,1458141955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-03-16 15:26:07.471791,47121.0,6.0
,,2016-03-16 15:57:39.363329,slurm_normal,1458143968.0,0,1.0,12158767.0,tabular,main_w1_handler1,2635774,12156555,False,,,,6373470.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1000,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",1,23867380.0,,,,genome,32.0,,29024724,1458143963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-03-16 15:59:31.306331,47121.0,5.0
,,2016-03-03 19:52:04.168179,slurm_normal,1457061334.0,0,1.0,,,main_w2_handler1,2431506,12012969,False,,12148055834.0,bed,6241879.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,1,yes,20,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""",0,,,23655267.0,,bed,32.0,,26949449,1457037983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-03-04 03:15:36.682361,46867.0,23351.0
,,2016-06-26 20:24:13.150597,slurm_normal,1466972689.0,0,1.0,,,main_w1_handler0,2750198,13263156,False,,131184650.0,bed,7451061.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,10000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571f671e802b1bfda'}]",bed,32.0,,31090361,1466972669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-06-26 20:24:50.734995,77870.0,20.0
,,2016-05-13 08:59:41.619243,slurm_normal,1463130030.0,0,1.0,,,main_w2_handler0,2703715,12882999,False,,1661.0,bed,7081869.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548911dada5b76949'}]",bed,32.0,,30190097,1463130027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-05-13 09:00:33.895414,15710.0,3.0
,,2016-05-13 08:56:39.450588,slurm_normal,1463129831.0,0,1.0,,,main_w1_handler0,2703715,12882937,False,,1509.0,bed,7081796.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58eac3aa294ea5b18'}]",bed,32.0,,30190097,1463129827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-05-13 08:57:12.901522,15710.0,4.0
,,2016-05-12 20:56:17.418074,slurm_normal,1463086624.0,0,1.0,,,main_w1_handler1,2701450,12876904,False,,17.0,bed,7076372.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100000,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-i src""",0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514604304e64abeb6'}]",bed,32.0,,30157026,1463086620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-05-12 20:57:06.957600,,4.0
,,2016-05-13 08:44:37.794850,slurm_normal,1463129130.0,0,1.0,,,main_w2_handler1,2703715,12882714,False,,1509.0,bed,7081638.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,1,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58eac3aa294ea5b18'}]",bed,32.0,,30190097,1463129125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-05-13 08:45:32.922195,15710.0,5.0
,,2016-07-03 10:52:14.625793,slurm_normal,1467543216.0,0,1.0,563791480.0,sam,main_w2_handler0,2672756,13317842,False,,,,7522560.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,200,yes,200,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57dad8381468dcac1'}]",,,genome,32.0,,29649483,1467543174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-07-03 10:53:38.336671,82637.0,42.0
,,2016-05-16 18:57:42.127657,slurm_normal,1463425136.0,0,1.0,,,main_w1_handler1,2704360,12910677,False,,51108.0,bed,7104846.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,50,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""""",0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524452e93d9e34ea1'}]",bed,32.0,,29353777,1463425132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-05-16 18:59:01.101465,50065.0,4.0
,,2016-05-16 18:00:29.587229,slurm_normal,1463421655.0,0,1.0,,,main_w2_handler0,2704360,12910392,False,,51108.0,bed,7104428.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""""",0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524452e93d9e34ea1'}]",bed,32.0,,29353777,1463421651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-05-16 18:01:00.262390,50065.0,4.0
,,2016-03-25 13:50:27.524175,slurm_normal,1458915191.0,0,1.0,284.0,tabular,main_w1_handler2,2380224,12250765,False,,,,6462411.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",1,24014518.0,,,,genome,32.0,,29178853,1458913933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-03-25 14:13:15.282405,66081.0,1258.0
,,2016-03-25 14:22:28.262556,slurm_normal,1458915929.0,0,1.0,284.0,tabular,main_w1_handler2,2380224,12251275,False,,,,6462793.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,500,yes,500,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",1,24014518.0,,,,genome,32.0,,29178853,1458915922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-03-25 14:25:33.304999,66081.0,7.0
,,2016-04-07 14:52:22.276901,slurm_normal,1460040765.0,0,1.0,,,main_w1_handler0,2660964,12365148,False,,25602.0,bed,6568695.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,5001,yes,5000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,,24182034.0,,bed,32.0,,29468051,1460040757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-04-07 14:52:56.224555,,8.0
,,2016-09-20 08:33:26.457970,slurm_normal,1474360620.0,0,1.0,248956428.0,tabular,main_w4_handler0,2683154,13890603,False,,,,8114375.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,500000,yes,1000000,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-i winnum""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528f1accea37410b6'}]",,,genome,32.0,,32952641,1474360599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-09-20 08:37:02.328066,54621.0,21.0
,,2016-04-07 12:29:38.545685,slurm_normal,1460040286.0,0,1.0,,,main_w1_handler2,2660964,12363521,False,,25602.0,bed,6566959.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,1,yes,5000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,,24182034.0,,bed,32.0,,29468051,1460032190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-04-07 14:44:50.359197,,8096.0
,,2016-04-07 12:27:40.318585,slurm_normal,1460032087.0,0,1.0,,,main_w1_handler1,2660964,12363511,False,,25602.0,bed,6566935.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,5000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-i winnum""",0,,,24182034.0,,bed,32.0,,29468051,1460032080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-04-07 12:28:08.233614,,7.0
,,2016-04-17 09:48:05.933913,slurm_normal,1460886531.0,0,1.0,3945.0,tabular,main_w2_handler0,2478539,12489505,False,,,,6682477.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,10000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509273a0f58ce4845'}]",,,genome,32.0,,29638793,1460886524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,2.22.0,,2016-04-17 09:48:54.585789,70907.0,7.0
