accepted_hits,accepted_hits_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fusions,fusions_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accepted_hits,parameters.accepted_hits.values,parameters.chromInfo,parameters.dbkey,parameters.fusion_multireads,parameters.fusion_read_mismatches,parameters.fusions,parameters.fusions.values,parameters.is_human,parameters.num_fusion_both,parameters.num_fusion_pairs,parameters.num_fusion_reads,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3663169491,bam,,,2015-08-18 22:56:53.921227,slurm_normal,1439938730.0,1,75895783,tabular,1.0,main_w1_handler1,2410582,10144567,False,,4415468.roundup,slurm,,132112168.0,corral-repl,,,20813517,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",20813512,,"""Yes""","""0""","""2""","""3""",32.0,,24734349.0,1439938652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-08-18 22:58:52.738528,54511.0,78.0
3663169491,bam,,,2015-08-18 22:54:36.499542,slurm_normal,1439938562.0,1,75895783,tabular,1.0,main_w1_handler1,2410582,10144559,False,,4415457.roundup,slurm,,132112168.0,corral-repl,,,20813517,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",20813512,,"""Yes""","""1""","""2""","""3""",32.0,,24734349.0,1439938516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-08-18 22:56:06.129019,54511.0,46.0
17345152,bam,,,2015-09-21 13:37:23.746678,slurm_normal,1442842716.0,2,48622320,bed,1.0,main_w1_handler2,2432993,10372959,False,,4654106.roundup,slurm,,132112168.0,corral-repl,,,21193967,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",21193876,,"""Yes""","""0""","""2""","""3""",32.0,,25084862.0,1442842711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-09-21 13:38:43.062115,,5.0
28792593210,bam,,,2015-09-03 04:45:48.323819,slurm_normal,1441255568.0,1,40372991,bed,1.0,main_w2_handler0,2150990,10249004,False,,4536571.roundup,slurm,,132112168.0,corral-repl,,,20973609,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",20973608,,"""Yes""","""0""","""2""","""3""",32.0,,24942833.0,1441255564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-09-03 04:46:10.231440,17808.0,4.0
28792593210,bam,,,2015-09-03 04:54:21.584653,slurm_normal,1441256091.0,1,40372991,bed,1.0,main_w1_handler2,2150990,10249015,False,,4536676.roundup,slurm,,132112168.0,corral-repl,,,20973609,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",20973608,,"""Yes""","""0""","""1""","""1""",32.0,,24942833.0,1441256081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-09-03 04:54:54.325723,17808.0,10.0
1334344819,bam,,,2015-09-09 04:37:39.688961,slurm_normal,1441773501.0,1,12045309,bed,1.0,main_w1_handler1,1871712,10281783,False,,4567522.roundup,slurm,,132112168.0,corral-repl,,,20403309,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""2""","""2""",20404932,,"""Yes""","""0""","""2""","""3""",32.0,,25080812.0,1441773485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-09-09 04:38:22.710924,47785.0,16.0
2726036557,bam,,,2015-09-07 12:40:17.087237,slurm_normal,1441629718.0,0,68211647,tabular,1.0,main_w2_handler0,2381436,10270766,False,,4557084.roundup,slurm,,132112168.0,corral-repl,,,20584513,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",20584509,,"""Yes""","""0""","""2""","""3""",32.0,,24420163.0,1441629641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-09-07 12:42:00.223849,66502.0,77.0
2726036557,bam,,,2015-09-07 13:02:37.414930,slurm_normal,1441631040.0,0,68211647,tabular,1.0,main_w2_handler1,2381436,10270863,False,,4557181.roundup,slurm,,132112168.0,corral-repl,,,20584513,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",20584509,,"""Yes""","""0""","""2""","""3""",32.0,,24420163.0,1441630972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-09-07 13:04:02.957925,66502.0,68.0
617083279,bam,,,2015-09-12 14:23:12.948501,slurm_normal,1442067821.0,2,787461,gtf,1.0,main_w1_handler2,2213149,10307456,False,,4592209.roundup,slurm,,132112168.0,corral-repl,,,19861260,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""2""","""2""",19889953,,"""No""","""0""","""2""","""3""",32.0,,25146755.0,1442067813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-09-12 14:23:44.396999,27511.0,8.0
815743644,bam,,,2016-01-29 06:43:53.332201,slurm_normal,1454049846.0,2,406767,tabular,1.0,main_w1_handler1,2579180,11628729,False,,5892837.roundup,slurm,,132112168.0,corral-repl,,,23075184,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",23076735,,"""Yes""","""0""","""2""","""3""",32.0,,27793167.0,1454049842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2016-01-29 06:44:07.158205,77510.0,4.0
1031739071,bam,,,2015-09-29 21:34:05.558467,slurm_normal,1443596374.0,1,0,gtf,1.0,main_w1_handler1,2451590,10463666,False,,4744055.roundup,slurm,,132112168.0,corral-repl,,,21332876,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""2""","""2""",21332893,,"""Yes""","""0""","""2""","""3""",32.0,,25431936.0,1443596356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-09-30 06:59:36.875280,68038.0,18.0
4893380546,bam,,,2015-10-15 11:02:32.189096,slurm_normal,1444906990.0,0,36357481,tabular,1.0,main_w2_handler1,2472372,10581480,False,,4851823.roundup,slurm,,132112168.0,corral-repl,,,21532648,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""2""","""2""",21532654,,"""No""","""0""","""2""","""3""",32.0,,25700727.0,1444906978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-15 11:03:14.364503,2224.0,12.0
4893380546,bam,,,2015-10-15 09:53:46.366649,slurm_normal,1444902986.0,2,36357481,tabular,1.0,main_w1_handler1,2472372,10580598,False,,4851296.roundup,slurm,,132112168.0,corral-repl,,,21532648,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",21532654,,"""No""","""0""","""2""","""3""",32.0,,25700727.0,1444902978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-15 09:56:30.495603,2224.0,8.0
176079197,bam,,,2015-10-18 22:48:47.365700,slurm_normal,1445208549.0,2,624058,tabular,1.0,main_w2_handler0,2468860,10634004,False,,4895019.roundup,slurm,,132112168.0,corral-repl,,,21592345,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",21594890,,"""No""","""0""","""2""","""3""",32.0,,25646375.0,1445208544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-18 22:49:10.688851,71032.0,5.0
5189739696,bam,,,2015-10-20 12:24:26.627150,slurm_normal,1445343916.0,0,36691046,interval,1.0,main_w2_handler1,2472372,10653279,False,,4919269.roundup,slurm,,132112168.0,corral-repl,,,21632959,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""2""","""2""",21632957,,"""No""","""0""","""2""","""3""",32.0,,25700727.0,1445343877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-20 12:25:21.256044,2224.0,39.0
4608345097,bam,,,2015-10-20 12:27:05.124149,slurm_normal,1445344054.0,0,32433224,interval,1.0,main_w1_handler0,2472372,10653304,False,,4919297.roundup,slurm,,132112168.0,corral-repl,,,21634896,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""2""","""2""",21634897,,"""No""","""0""","""2""","""2""",32.0,,25700727.0,1445344043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-20 12:27:38.549396,2224.0,11.0
4608345097,bam,,,2015-10-20 12:48:42.074183,slurm_normal,1445345356.0,0,32433224,interval,1.0,main_w1_handler1,2472372,10653879,False,,4919482.roundup,slurm,,132112168.0,corral-repl,,,21634896,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""2""","""10""",21634897,,"""No""","""0""","""1""","""1""",32.0,,25700727.0,1445345334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-20 12:49:19.051471,2224.0,22.0
4608345097,bam,,,2015-10-20 12:43:54.807033,slurm_normal,1445345058.0,0,32433224,interval,1.0,main_w2_handler1,2472372,10653730,False,,4919443.roundup,slurm,,132112168.0,corral-repl,,,21634896,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""2""","""2""",21634897,,"""No""","""0""","""2""","""3""",32.0,,25700727.0,1445345046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-20 12:44:24.438901,2224.0,12.0
4039411817,bam,,,2015-10-23 09:36:46.936884,slurm_normal,1445593036.0,2,42313517,tabular,1.0,main_w1_handler1,2288868,10697259,False,,4960473.roundup,slurm,,132112168.0,corral-repl,,,21686158,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""","""10""",21686154,,"""No""","""0""","""1""","""1""",32.0,,25850306.0,1445593030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-23 09:37:24.321664,62515.0,6.0
3081197284,bam,,,2015-11-03 15:18:10.073228,slurm_normal,1446564011.0,0,6705418,tabular,1.0,main_w1_handler2,2020960,10807432,False,,5062980.roundup,slurm,,132112168.0,corral-repl,,,21845065,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",21845061,,"""Yes""","""0""","""2""","""3""",32.0,,25075862.0,1446563904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-03 15:20:13.485804,52107.0,107.0
3081197284,bam,,,2015-11-03 15:22:51.208750,slurm_normal,1446564266.0,0,6705418,tabular,1.0,main_w2_handler0,2020960,10807469,False,,5063012.roundup,slurm,,132112168.0,corral-repl,,,21845065,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",21845061,,"""Yes""","""1""","""2""","""3""",32.0,,25075862.0,1446564182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-03 15:24:32.437549,52107.0,84.0
4039411817,bam,,,2015-10-23 08:04:54.838604,slurm_normal,1445587528.0,2,42313517,tabular,1.0,main_w2_handler1,2288868,10696648,False,,4959923.roundup,slurm,,132112168.0,corral-repl,,,21686158,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",21686154,,"""No""","""0""","""2""","""3""",32.0,,25850306.0,1445587521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-23 08:05:30.399817,62515.0,7.0
4039411817,bam,,,2015-10-23 08:07:24.603635,slurm_normal,1445587694.0,2,42313517,tabular,1.0,main_w1_handler1,2288868,10696660,False,,4959936.roundup,slurm,,132112168.0,corral-repl,,,21686158,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""5""",21686154,,"""No""","""0""","""1""","""1""",32.0,,25850306.0,1445587679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-23 08:08:17.264873,62515.0,15.0
4039411817,bam,,,2015-10-23 08:10:43.903884,slurm_normal,1445587874.0,2,42313517,tabular,1.0,main_w2_handler1,2288868,10696673,False,,4959953.roundup,slurm,,132112168.0,corral-repl,,,21686158,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""5""",21686154,,"""Yes""","""0""","""1""","""1""",32.0,,25850306.0,1445587868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-23 08:11:17.206960,62515.0,6.0
2449249908,bam,,,2015-10-23 08:25:46.569744,slurm_normal,1445588779.0,1,11009234,bed,1.0,main_w1_handler1,2288868,10696741,False,,4960033.roundup,slurm,,132112168.0,corral-repl,,,20396414,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""","""2""","""2""",21686157,,"""No""","""0""","""2""","""3""",32.0,,25850306.0,1445588775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-10-23 08:26:22.079518,62515.0,4.0
20469802,bam,,,2015-11-05 14:24:04.421346,slurm_normal,1446733460.0,1,369462,bed,1.0,main_w2_handler1,2484383,10827368,False,,5082726.roundup,slurm,,132112168.0,corral-repl,,,21795445,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",21875165,,"""Yes""","""0""","""2""","""3""",32.0,,26120244.0,1446733455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-05 14:24:25.969004,72092.0,5.0
20469602,bam,,,2015-11-05 14:25:24.576444,slurm_normal,1446733542.0,1,305364,bed,1.0,main_w1_handler1,2484383,10827380,False,,5082737.roundup,slurm,,132112168.0,corral-repl,,,21733527,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",21733526,,"""Yes""","""0""","""2""","""3""",32.0,,26120244.0,1446733537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-05 14:25:45.563117,72092.0,5.0
20469802,bam,,,2015-11-05 15:44:25.321922,slurm_normal,1446738292.0,1,305364,bed,1.0,main_w2_handler1,2484383,10828312,False,,5083513.roundup,slurm,,132112168.0,corral-repl,,,21795445,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",21795444,,"""Yes""","""0""","""2""","""3""",32.0,,26120244.0,1446738282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-05 15:44:56.959297,72092.0,10.0
40574611,bam,,,2015-11-05 17:08:55.088198,slurm_normal,1446743608.0,0,1711170,tabular,1.0,main_w2_handler1,2388876,10828946,False,,5084191.roundup,slurm,,132112168.0,corral-repl,,,21891909,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",21891905,,"""Yes""","""0""","""2""","""3""",32.0,,26107946.0,1446743347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-05 17:13:32.717645,66846.0,261.0
39316441,bam,,,2015-11-05 17:08:22.116449,slurm_normal,1446743528.0,0,1593415,tabular,1.0,main_w1_handler2,2388876,10828943,False,,5084185.roundup,slurm,,132112168.0,corral-repl,,,21891919,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",21891915,,"""Yes""","""0""","""2""","""3""",32.0,,26107946.0,1446743317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-05 17:12:13.115785,66846.0,211.0
160841803,bam,,,2015-11-05 21:37:01.637504,slurm_normal,1446759439.0,2,18019036,tabular,1.0,main_w1_handler2,2459205,10830564,False,,5085775.roundup,slurm,,132112168.0,corral-repl,,,21894019,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""2""","""2""",21894015,,"""Yes""","""0""","""2""","""3""",32.0,,26127315.0,1446759431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-05 21:37:22.175795,14091.0,8.0
4559762703,bam,,,2015-11-06 22:02:52.700863,slurm_normal,1446847406.0,1,7555,tabular,1.0,main_w2_handler0,2458611,10839340,False,,5094320.roundup,slurm,,132112168.0,corral-repl,,,21499324,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""2""","""2""",21907952,,"""No""","""0""","""2""","""3""",32.0,,25507863.0,1446847400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-06 22:03:29.103837,69810.0,6.0
60257,bam,,,2015-11-09 11:46:04.036340,slurm_normal,1447069579.0,2,40,gg,1.0,main_w1_handler0,2500069,10852442,False,,5106525.roundup,slurm,,132112168.0,corral-repl,,,21925234,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",21925068,,"""Yes""","""0""","""2""","""3""",32.0,,26176008.0,1447069573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-09 11:46:21.523556,73015.0,6.0
358478952,bam,,,2015-11-09 16:05:19.864131,slurm_normal,1447085192.0,0,1719426,tabular,1.0,main_w1_handler2,2498296,10856033,False,,5109630.roundup,slurm,,132112168.0,corral-repl,,,21904911,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""2""","""2""",21904907,,"""Yes""","""0""","""2""","""3""",32.0,,26141755.0,1447085142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-09 16:06:44.335793,52107.0,50.0
1958,bam,,,2015-11-10 14:58:38.323747,slurm_normal,1447167547.0,2,0,gtf,1.0,main_w1_handler1,2498211,10866698,False,,5120146.roundup,slurm,,132112168.0,corral-repl,,,21922948,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",21923484,,"""Yes""","""0""","""2""","""3""",32.0,,26201647.0,1447167538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-10 14:59:10.685958,72900.0,9.0
6449192259,bam,,,2015-11-10 15:46:09.586273,slurm_normal,1447170390.0,2,147171602,gff3,1.0,main_w1_handler2,1873628,10867432,False,,5120870.roundup,slurm,,132112168.0,corral-repl,,,18572585,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",20074835,,"""No""","""0""","""2""","""3""",32.0,,26201825.0,1447170384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-10 15:46:31.630672,47255.0,6.0
7708496919,bam,,,2015-11-10 16:01:18.363215,slurm_normal,1447171315.0,0,29895361,tabular,1.0,main_w2_handler0,2458611,10867551,False,,5121062.roundup,slurm,,132112168.0,corral-repl,,,21939159,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""2""","""2""",21939155,,"""No""","""0""","""2""","""3""",32.0,,25507863.0,1447171299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-10 16:02:00.654616,69810.0,16.0
7708496919,bam,,,2015-11-10 16:08:03.495637,slurm_normal,1447171714.0,0,29895361,tabular,1.0,main_w1_handler0,2458611,10867577,False,,5121088.roundup,slurm,,132112168.0,corral-repl,,,21939159,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""5""","""1""",21939155,,"""No""","""0""","""1""","""1""",32.0,,25507863.0,1447171703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-10 16:08:39.644594,69810.0,11.0
8030441,bam,,,2015-11-11 17:27:46.445217,slurm_normal,1447262886.0,2,99508,bed,1.0,main_w1_handler0,2484383,10877921,False,,5131471.roundup,slurm,,132112168.0,corral-repl,,,21962223,,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""","""2""","""2""",21962222,,"""Yes""","""0""","""2""","""3""",32.0,,26220232.0,1447262881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-11 17:28:07.676489,72092.0,5.0
58638977,bam,,,2015-11-13 21:09:49.736555,slurm_normal,1447449018.0,2,26158,gff3,1.0,main_w2_handler1,2292502,10900374,False,,5153486.roundup,slurm,,132112168.0,corral-repl,,,21990035,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",21999845,,"""Yes""","""0""","""2""","""3""",32.0,,26265024.0,1447449013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-11-13 21:10:22.231032,17244.0,5.0
155749064,bam,,,2015-12-16 00:53:52.203441,slurm_normal,1450227293.0,1,2956461,bed,1.0,main_w2_handler1,2538446,11193129,False,,5461655.roundup,slurm,,132112168.0,corral-repl,,,22464655,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""2""","""2""",22464654,,"""Yes""","""0""","""2""","""3""",32.0,,26820915.0,1450227261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-12-16 00:54:55.397667,27929.0,32.0
375993094,bam,,,2015-12-16 00:59:03.025540,slurm_normal,1450227665.0,2,6945134,tabular,1.0,main_w1_handler0,2538625,11193168,False,,5461728.roundup,slurm,,132112168.0,corral-repl,,,22459196,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",22476407,,"""Yes""","""0""","""2""","""3""",32.0,,26811528.0,1450227610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-12-16 01:01:10.649097,75373.0,55.0
457835104,bam,,,2015-12-16 00:58:59.056976,slurm_normal,1450227611.0,2,6945134,tabular,1.0,main_w1_handler2,2538625,11193165,False,,5461727.roundup,slurm,,132112168.0,corral-repl,,,22459183,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",22476407,,"""Yes""","""0""","""2""","""3""",32.0,,26811528.0,1450227607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-12-16 01:00:15.804221,75373.0,4.0
470084514,bam,,,2015-12-16 00:59:01.969878,slurm_normal,1450227616.0,2,6945134,tabular,1.0,main_w2_handler0,2538625,11193167,False,,5461729.roundup,slurm,,132112168.0,corral-repl,,,22459194,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",22476407,,"""Yes""","""0""","""2""","""3""",32.0,,26811528.0,1450227610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-12-16 01:00:20.965906,75373.0,6.0
473617181,bam,,,2015-12-16 00:59:05.657050,slurm_normal,1450227636.0,2,6945134,tabular,1.0,main_w1_handler0,2538625,11193170,False,,5461733.roundup,slurm,,132112168.0,corral-repl,,,22476271,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",22476407,,"""Yes""","""0""","""2""","""3""",32.0,,26811528.0,1450227626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-12-16 01:00:39.714778,75373.0,10.0
473617181,bam,,,2015-12-16 00:59:00.157195,slurm_normal,1450227637.0,2,6945134,tabular,1.0,main_w2_handler1,2538625,11193166,False,,5461732.roundup,slurm,,132112168.0,corral-repl,,,22459191,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",22476407,,"""Yes""","""0""","""2""","""3""",32.0,,26811528.0,1450227626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-12-16 01:00:40.946304,75373.0,11.0
432986620,bam,,,2015-12-16 00:59:03.966063,slurm_normal,1450227697.0,2,6945134,tabular,1.0,main_w2_handler0,2538625,11193169,False,,5461744.roundup,slurm,,132112168.0,corral-repl,,,22459204,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",22476407,,"""Yes""","""0""","""2""","""3""",32.0,,26811528.0,1450227658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-12-16 01:01:40.857734,75373.0,39.0
457835104,bam,,,2015-12-16 01:05:01.919166,slurm_normal,1450227930.0,2,6945134,tabular,1.0,main_w1_handler2,2538625,11193200,False,,5461812.roundup,slurm,,132112168.0,corral-repl,,,22459183,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",22476407,,"""No""","""0""","""2""","""3""",32.0,,26811528.0,1450227921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-12-16 01:05:32.769442,75373.0,9.0
470084514,bam,,,2015-12-16 01:05:04.098331,slurm_normal,1450227939.0,2,6945134,tabular,1.0,main_w1_handler1,2538625,11193202,False,,5461815.roundup,slurm,,132112168.0,corral-repl,,,22459194,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""","""2""",22476407,,"""No""","""0""","""2""","""3""",32.0,,26811528.0,1450227932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat_fusion_post/tophat_fusion_post/0.1,0.1,,2015-12-16 01:05:41.002209,75373.0,7.0
