create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.descr_columns,parameters.input_file.values,parameters.input_file|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-04 23:09:20.984018,slurm_normal,1509837082.0,0,,1.0,main_w4_handler0,3310799,17331643,False,,42620678,fastqsanger,11393453,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32070069}]",,32.0,,,1509837068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:11:28.433038,28755.0,14.0
2017-11-04 23:09:19.456732,slurm_normal,1509837005.0,0,,1.0,main_w3_handler0,3310799,17331640,False,,93844425,fastqsanger,11393443,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32070430}]",,32.0,,,1509836983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:10:10.911145,28755.0,22.0
2017-11-04 23:09:19.982551,slurm_normal,1509837043.0,0,,1.0,main_w4_handler0,3310799,17331641,False,,61148568,fastqsanger,11393445,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32070330}]",,32.0,,,1509837015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:10:48.225330,28755.0,28.0
2017-11-04 23:09:23.632862,slurm_normal,1509837051.0,0,,1.0,main_w3_handler1,3310799,17331649,False,,177755628,fastqsanger,11393447,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32069344}]",,32.0,,,1509837018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:10:53.177535,28755.0,33.0
2017-11-04 23:09:23.107341,slurm_normal,1509837032.0,0,,1.0,main_w3_handler1,3310799,17331648,False,,84479583,fastqsanger,11393444,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32069777}]",,32.0,,,1509837010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:10:34.311762,28755.0,22.0
2017-11-04 23:09:24.158953,slurm_normal,1509837069.0,0,,1.0,main_w3_handler1,3310799,17331650,False,,173960682,fastqsanger,11393449,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32068841}]",,32.0,,,1509837037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:11:10.554002,28755.0,32.0
2017-11-04 23:09:21.840676,slurm_normal,1509837001.0,0,,1.0,main_w3_handler1,3310799,17331645,False,,99513056,fastqsanger,11393440,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32070004}]",,32.0,,,1509836977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:10:04.314386,28755.0,24.0
2017-11-04 23:09:21.365646,slurm_normal,1509837095.0,0,,1.0,main_w4_handler0,3310799,17331644,False,,32508508,fastqsanger,11393456,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32070028}]",,32.0,,,1509837082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:11:39.058228,28755.0,13.0
2017-11-04 23:09:22.240821,slurm_normal,1509837001.0,0,,1.0,main_w3_handler1,3310799,17331646,False,,101837654,fastqsanger,11393441,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32069915}]",,32.0,,,1509836977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:10:04.385963,28755.0,24.0
2017-11-04 23:09:18.962273,slurm_normal,1509837003.0,0,,1.0,main_w4_handler0,3310799,17331639,False,,99804804,fastqsanger,11393442,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32070539}]",,32.0,,,1509836980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:10:09.135886,28755.0,23.0
2017-11-04 23:09:20.565518,slurm_normal,1509837073.0,0,,1.0,main_w4_handler0,3310799,17331642,False,,67055182,fastqsanger,11393450,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32070140}]",,32.0,,,1509837055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:11:21.416794,28755.0,18.0
2017-11-04 23:09:22.625999,slurm_normal,1509837034.0,0,,1.0,main_w3_handler0,3310799,17331647,False,,62510095,fastqsanger,11393448,slurm,,132112168.0,corral-repl,,"""2d45d2b4c1b511e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32069836}]",,32.0,,,1509837018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-04 23:10:39.263297,28755.0,16.0
2018-03-05 17:08:41.969580,slurm_normal,1520276886.0,0,7680.0,1.0,main_w3_handler0,3452608,18612945,False,,4071263567,fastqsanger,12709892,slurm,,132112168.0,corral-repl,,"""d84eb054209711e88896005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 34221096}]",,32.0,,,1520276669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2018-03-05 19:08:07.697152,113881.0,217.0
2018-03-05 17:09:37.263967,slurm_normal,1520278406.0,0,7680.0,1.0,main_w4_handler1,3452609,18613011,False,,2320388649,fastqsanger,12710266,slurm,,132112168.0,corral-repl,,"""f71fdd3c209711e88bfb005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 34221162}]",,32.0,,,1520278271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2018-03-05 19:33:28.159593,113881.0,135.0
2018-03-05 17:09:38.783241,slurm_normal,1520274331.0,0,7680.0,1.0,main_w4_handler1,3452609,18613012,False,,2320388649,fastqsanger,12709507,slurm,,132112168.0,corral-repl,,"""f71fdd3c209711e88bfb005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 34221163}]",,32.0,,,1520274207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2018-03-05 18:25:32.009460,113881.0,124.0
2017-11-06 20:36:30.739020,slurm_normal,1510000748.0,0,,1.0,main_w4_handler1,3313781,17350423,False,,99513056,fastqsanger,11413509,slurm,,132112168.0,corral-repl,,"""02b4c16cc33211e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32098043}]",,32.0,,,1510000720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:39:09.820034,28755.0,28.0
2017-11-06 20:05:58.486835,slurm_normal,1509998796.0,0,,1.0,main_w4_handler1,3313781,17350133,False,,51153647,fastqsanger,11413244,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097970}]",,32.0,,,1509998779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:08:34.460150,28755.0,17.0
2017-11-06 20:36:33.735186,slurm_normal,1510000718.0,0,,1.0,main_w3_handler0,3313781,17350424,False,,67055182,fastqsanger,11413504,slurm,,132112168.0,corral-repl,,"""02b4c16cc33211e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32098044}]",,32.0,,,1510000700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:38:46.942750,28755.0,18.0
2017-11-06 20:07:08.110584,slurm_normal,1510000284.0,0,,1.0,main_w4_handler0,3313781,17350154,False,,56465593,fastqsanger,11413406,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097992}]",,32.0,,,1510000267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:31:26.411342,28755.0,17.0
2017-11-06 20:35:45.775046,slurm_normal,1510000783.0,0,,1.0,main_w3_handler1,3313781,17350409,False,,51724117,fastqsanger,11413522,slurm,,132112168.0,corral-repl,,"""02b4c16cc33211e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097997}]",,32.0,,,1510000768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:44:18.548064,28755.0,15.0
2017-11-06 18:30:17.839256,slurm_normal,1509993061.0,0,,1.0,main_w4_handler0,3313745,17349008,False,,32508508,fastqsanger,11412223,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097505}]",,32.0,,,1509993049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:31:08.172140,28755.0,12.0
2017-11-06 20:06:28.608747,slurm_normal,1510000353.0,0,,1.0,main_w3_handler1,3313781,17350144,False,,2530694,fastqsanger,11413423,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097977}]",,32.0,,,1510000347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:37:49.801860,28755.0,6.0
2017-11-06 20:36:08.274593,slurm_normal,1510000874.0,0,,1.0,main_w3_handler1,3313781,17350416,False,,177755628,fastqsanger,11413534,slurm,,132112168.0,corral-repl,,"""02b4c16cc33211e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32098013}]",,32.0,,,1510000839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:44:57.268663,28755.0,35.0
2017-11-06 18:30:40.843600,slurm_normal,1509993147.0,0,,1.0,main_w3_handler1,3313745,17349015,False,,93844425,fastqsanger,11412245,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097552}]",,32.0,,,1509993125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:32:39.931796,28755.0,22.0
2017-11-06 18:30:51.900656,slurm_normal,1509993102.0,0,,1.0,main_w4_handler1,3313745,17349019,False,,99513056,fastqsanger,11412229,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097559}]",,32.0,,,1509993078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:31:49.289513,28755.0,24.0
2017-11-06 18:30:36.886300,slurm_normal,1509993087.0,0,,1.0,main_w3_handler0,3313745,17349014,False,,177755628,fastqsanger,11412225,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097547}]",,32.0,,,1509993052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:31:30.936887,28755.0,35.0
2017-11-06 18:31:02.289865,slurm_normal,1509993159.0,0,,1.0,main_w3_handler1,3313745,17349022,False,,61148568,fastqsanger,11412251,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097569}]",,32.0,,,1509993143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:32:52.406410,28755.0,16.0
2017-11-06 18:30:27.917632,slurm_normal,1509993117.0,0,,1.0,main_w4_handler1,3313745,17349011,False,,62510095,fastqsanger,11412235,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097540}]",,32.0,,,1509993097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:32:05.351006,28755.0,20.0
2017-11-06 18:30:19.725992,slurm_normal,1509993075.0,0,,1.0,main_w4_handler1,3313745,17349009,False,,42620678,fastqsanger,11412226,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097510}]",,32.0,,,1509993059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:31:28.419016,28755.0,16.0
2017-11-06 18:30:58.404397,slurm_normal,1509993104.0,0,,1.0,main_w3_handler0,3313745,17349020,False,,67055182,fastqsanger,11412233,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097567}]",,32.0,,,1509993087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:31:47.248008,28755.0,17.0
2017-11-06 18:30:32.354239,slurm_normal,1509993136.0,0,,1.0,main_w4_handler0,3313745,17349012,False,,173960682,fastqsanger,11412237,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097545}]",,32.0,,,1509993100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:32:21.652751,28755.0,36.0
2017-11-06 18:30:48.647872,slurm_normal,1509993170.0,0,,1.0,main_w4_handler0,3313745,17349017,False,,101837654,fastqsanger,11412252,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097554}]",,32.0,,,1509993149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:32:54.146936,28755.0,21.0
2017-11-06 18:30:23.103411,slurm_normal,1509993075.0,0,,1.0,main_w3_handler1,3313745,17349010,False,,84479583,fastqsanger,11412224,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097539}]",,32.0,,,1509993052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:31:24.438985,28755.0,23.0
2017-11-06 18:30:45.169732,slurm_normal,1509993135.0,0,,1.0,main_w4_handler0,3313745,17349016,False,,99804804,fastqsanger,11412243,slurm,,132112168.0,corral-repl,,"""7cd47b5cc32011e7a35f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097553}]",,32.0,,,1509993114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 18:32:18.885940,28755.0,21.0
2017-11-06 20:05:49.455374,slurm_normal,1510000274.0,0,,1.0,main_w3_handler1,3313781,17350131,False,,71325481,fastqsanger,11413404,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097967}]",,32.0,,,1510000256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:36:29.840179,28755.0,18.0
2017-11-06 20:06:21.270645,slurm_normal,1509999006.0,0,,1.0,main_w4_handler1,3313781,17350141,False,,2061406,fastqsanger,11413266,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097973}]",,32.0,,,1509999001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:11:43.071232,28755.0,5.0
2017-11-06 20:06:06.559813,slurm_normal,1509998833.0,0,,1.0,main_w4_handler1,3313781,17350137,False,,66495005,fastqsanger,11413248,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097972}]",,32.0,,,1509998816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:09:06.761126,28755.0,17.0
2017-11-06 20:07:01.003712,slurm_normal,1509999230.0,0,,1.0,main_w4_handler0,3313781,17350152,False,,93062216,fastqsanger,11413292,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097989}]",,32.0,,,1509999210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:14:21.107876,28755.0,20.0
2017-11-06 20:36:38.198688,slurm_normal,1510000781.0,0,,1.0,main_w4_handler0,3313781,17350427,False,,61148568,fastqsanger,11413521,slurm,,132112168.0,corral-repl,,"""02b4c16cc33211e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32098045}]",,32.0,,,1510000764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:39:44.055284,28755.0,17.0
2017-11-06 20:36:04.264652,slurm_normal,1510000682.0,0,,1.0,main_w4_handler0,3313781,17350415,False,,173960682,fastqsanger,11413495,slurm,,132112168.0,corral-repl,,"""02b4c16cc33211e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32098012}]",,32.0,,,1510000650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:38:04.483250,28755.0,32.0
2017-11-06 20:06:43.422238,slurm_normal,1510000382.0,0,,1.0,main_w3_handler1,3313781,17350147,False,,77767710,fastqsanger,11413426,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097982}]",,32.0,,,1510000363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:38:10.190759,28755.0,19.0
2017-11-06 20:06:36.905759,slurm_normal,1509999026.0,0,,1.0,main_w3_handler0,3313781,17350145,False,,77672403,fastqsanger,11413268,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097979}]",,32.0,,,1509999009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:12:19.533758,28755.0,17.0
2017-11-06 20:06:51.390520,slurm_normal,1509999471.0,0,,1.0,main_w3_handler0,3313781,17350150,False,,97524424,fastqsanger,11413317,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097987}]",,32.0,,,1509999451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:23:31.714432,28755.0,20.0
2017-11-06 20:05:42.323667,slurm_normal,1509998803.0,0,,1.0,main_w4_handler0,3313781,17350128,False,,72649311,fastqsanger,11413240,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097966}]",,32.0,,,1509998770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:08:44.814458,28755.0,33.0
2017-11-06 20:36:17.662532,slurm_normal,1510000712.0,0,,1.0,main_w4_handler1,3313781,17350419,False,,99804804,fastqsanger,11413501,slurm,,132112168.0,corral-repl,,"""02b4c16cc33211e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32098017}]",,32.0,,,1510000689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:38:33.863486,28755.0,23.0
2017-11-06 20:07:19.152737,slurm_normal,1510000124.0,0,,1.0,main_w3_handler0,3313781,17350156,False,,77721500,fastqsanger,11413383,slurm,,132112168.0,corral-repl,,"""c177efcac32d11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32097996}]",,32.0,,,1510000106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:30:56.120072,28755.0,18.0
2017-11-06 20:35:55.631476,slurm_normal,1510000644.0,0,,1.0,main_w4_handler1,3313781,17350413,False,,84479583,fastqsanger,11413481,slurm,,132112168.0,corral-repl,,"""02b4c16cc33211e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32098007}]",,32.0,,,1510000591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:37:25.269740,28755.0,53.0
2017-11-06 20:35:59.971533,slurm_normal,1510000691.0,0,,1.0,main_w4_handler1,3313781,17350414,False,,62510095,fastqsanger,11413499,slurm,,132112168.0,corral-repl,,"""02b4c16cc33211e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32098008}]",,32.0,,,1510000674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.1,1.1.1,,2017-11-06 20:38:13.843377,28755.0,17.0
