create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.format,parameters.pdf,parameters.samples,processor_count,runner_name,samples_0|bamcontrol,samples_0|bamcontrol_filetype,samples_0|bamreads,samples_0|bamreads_filetype,samples_0|peaks,samples_0|peaks_filetype,samples_1|bamcontrol,samples_1|bamcontrol_filetype,samples_1|bamreads,samples_1|bamreads_filetype,samples_1|peaks,samples_1|peaks_filetype,samples_2|bamcontrol,samples_2|bamcontrol_filetype,samples_2|bamreads,samples_2|bamreads_filetype,samples_2|peaks,samples_2|peaks_filetype,samples_3|bamcontrol,samples_3|bamcontrol_filetype,samples_3|bamreads,samples_3|bamreads_filetype,samples_3|peaks,samples_3|peaks_filetype,samples_4|bamcontrol,samples_4|bamcontrol_filetype,samples_4|bamreads,samples_4|bamreads_filetype,samples_4|peaks,samples_4|peaks_filetype,samples_5|bamcontrol,samples_5|bamcontrol_filetype,samples_5|bamreads,samples_5|bamreads_filetype,samples_5|peaks,samples_5|peaks_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-05-03 16:24:32.093641,slurm_normal,1462292728.0,1,1.0,main_w1_handler0,2692255,12759628,False,,6956138.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dbad0c56243925b8""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e2103c20c729a0fb""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b50f678ffd2f9251e7""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5db5b52b6ce08bdbe""}]}}]",32.0,,2455752006,bam,2232376827,bam,2696716,bed,2455752006,bam,1951124214,bam,252952,bed,,,,,,,,,,,,,,,,,,,,,,,,,29998563,1462292714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-03 16:25:31.625359,53803,14.0
2016-05-03 16:28:44.640749,slurm_normal,1462293008.0,1,1.0,main_w1_handler2,2692255,12759661,False,,6956206.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""false""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c89701b5d42cd8cf""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e2103c20c729a0fb""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b6e421c8c4ba7c81""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5db5b52b6ce08bdbe""}]}}]",32.0,,2455752006,bam,2232376827,bam,1754939,bed,2455752006,bam,1951124214,bam,166851,bed,,,,,,,,,,,,,,,,,,,,,,,,,29998563,1462292992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-03 16:30:12.152116,53803,16.0
2016-05-03 16:30:30.441743,slurm_normal,1462293271.0,1,1.0,main_w1_handler1,2692255,12759672,False,,6956235.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dbad0c56243925b8""}]}, ""sample_id"": ""GF9A"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""hnf4a"", ""__index__"": 0, ""condition"": ""Germfree"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e2103c20c729a0fb""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b50f678ffd2f9251e7""}]}, ""sample_id"": ""CV10A"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""hnf4a"", ""__index__"": 1, ""condition"": ""colonized"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5db5b52b6ce08bdbe""}]}}]",32.0,,2455752006,bam,2232376827,bam,2696716,bed,2455752006,bam,1951124214,bam,252952,bed,,,,,,,,,,,,,,,,,,,,,,,,,29998563,1462293084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-03 16:34:37.396888,53803,187.0
2016-05-03 16:55:15.554621,slurm_normal,1462294575.0,1,1.0,main_w1_handler2,2692255,12759942,False,,6956677.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dbad0c56243925b8""}]}, ""sample_id"": ""GF9A"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""hnf4a"", ""__index__"": 0, ""condition"": ""Germfree"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e2103c20c729a0fb""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b50f678ffd2f9251e7""}]}, ""sample_id"": ""CV10A"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""hnf4a"", ""__index__"": 1, ""condition"": ""colonized"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5db5b52b6ce08bdbe""}]}}]",32.0,,2455752006,bam,2232376827,bam,2696716,bed,2455752006,bam,1951124214,bam,252952,bed,,,,,,,,,,,,,,,,,,,,,,,,,29998563,1462294555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-03 16:56:17.040130,53803,20.0
2016-05-03 16:27:26.868589,slurm_normal,1462295187.0,1,1.0,main_w2_handler1,2692255,12759652,False,,6956806.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b566fffc9512527a9c""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e2103c20c729a0fb""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b566fffc9512527a9c""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5db5b52b6ce08bdbe""}]}}]",32.0,,2455752006,bam,2232376827,bam,3084219217,bed,2455752006,bam,1951124214,bam,3084219217,bed,,,,,,,,,,,,,,,,,,,,,,,,,29998563,1462295116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-03 17:06:31.162823,53803,71.0
2016-05-03 16:26:35.853243,slurm_normal,1462295852.0,1,1.0,main_w2_handler1,2692255,12759648,False,,6956953.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b53bc63bafddb8f81b""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e2103c20c729a0fb""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5deae2b4c1e7f856c""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5db5b52b6ce08bdbe""}]}}]",32.0,,2455752006,bam,2232376827,bam,4111839671,bed,2455752006,bam,1951124214,bam,3227739510,bed,,,,,,,,,,,,,,,,,,,,,,,,,29998563,1462295839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-03 17:17:35.449359,53803,13.0
2016-05-03 17:33:00.613672,slurm_normal,1462296956.0,1,1.0,main_w2_handler0,2692255,12760187,False,,6957248.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54f78d8beb2925555""}]}, ""sample_id"": ""GF9A"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""hnf4a"", ""__index__"": 0, ""condition"": ""Germfree"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e2103c20c729a0fb""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fef0218c442663f8""}]}, ""sample_id"": ""CV10A"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""hnf4a"", ""__index__"": 1, ""condition"": ""colonized"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5db5b52b6ce08bdbe""}]}}]",32.0,,2455752006,bam,2232376827,bam,1390776,bed,2455752006,bam,1951124214,bam,420210,bed,,,,,,,,,,,,,,,,,,,,,,,,,29998563,1462296834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-03 17:35:58.740862,53803,122.0
2016-05-03 16:40:38.798776,slurm_normal,1462296348.0,1,1.0,main_w1_handler2,2692255,12759831,False,,6957115.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54f78d8beb2925555""}]}, ""sample_id"": ""GF9A"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""hnf4a"", ""__index__"": 0, ""condition"": ""Germfree"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e2103c20c729a0fb""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52840fd51ce358b9a""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fef0218c442663f8""}]}, ""sample_id"": ""CV10A"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""hnf4a"", ""__index__"": 1, ""condition"": ""colonized"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5db5b52b6ce08bdbe""}]}}]",32.0,,2455752006,bam,2232376827,bam,1390776,bed,2455752006,bam,1951124214,bam,420210,bed,,,,,,,,,,,,,,,,,,,,,,,,,29998563,1462296336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-03 17:26:00.031945,53803,12.0
2016-05-04 10:22:37.975561,slurm_normal,1462357810.0,1,1.0,main_w1_handler2,2688408,12767543,False,,6971385.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58df2e5eb9cba2e8e""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51ca4d2e4ed62ffdf""}]}, ""sample_id"": ""5mC_DMSO#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 0, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c314d5cbd3ff96da""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f32d3c1879420b50""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d69518da092ec305""}]}, ""sample_id"": ""5mC_Decitabine#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 1, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5beca7991b97f9842""}]}}]",32.0,,3015614533,bam,1884092361,bam,12658950,bed,3595011476,bam,1722852657,bam,21012922,bed,,,,,,,,,,,,,,,,,,,,,,,,,28198923,1462357797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-04 10:30:14.893935,70838,13.0
2016-05-04 10:55:48.112952,slurm_normal,1462359398.0,1,1.0,main_w2_handler0,2688408,12767928,False,,6971881.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58df2e5eb9cba2e8e""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b582e182bce3cd3c6f""}]}, ""sample_id"": ""5mC_DMSO#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 0, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c314d5cbd3ff96da""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f32d3c1879420b50""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a79dda88223e6fe7""}]}, ""sample_id"": ""5mC_Decitabin#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 1, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5beca7991b97f9842""}]}}]",32.0,,3015614533,bam,1884092361,bam,8131742,bed,3595011476,bam,1722852657,bam,13524078,bed,,,,,,,,,,,,,,,,,,,,,,,,,28198923,1462359388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-04 10:56:39.887538,70838,10.0
2016-05-04 10:51:00.797207,slurm_normal,1462359116.0,1,1.0,main_w1_handler0,2688408,12767892,False,,6971810.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58df2e5eb9cba2e8e""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51ca4d2e4ed62ffdf""}]}, ""sample_id"": ""5mC_DMSO#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 0, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c314d5cbd3ff96da""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f32d3c1879420b50""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d69518da092ec305""}]}, ""sample_id"": ""5mC_Decitabin#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 1, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5beca7991b97f9842""}]}}]",32.0,,3015614533,bam,1884092361,bam,12658950,bed,3595011476,bam,1722852657,bam,21012922,bed,,,,,,,,,,,,,,,,,,,,,,,,,28198923,1462359104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-04 10:52:00.893384,70838,12.0
2016-05-04 10:56:53.365575,slurm_normal,1462361478.0,1,1.0,main_w2_handler0,2688408,12767937,False,,6972292.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58df2e5eb9cba2e8e""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5411ff904e93230aa""}]}, ""sample_id"": ""5mC_DMSO#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 0, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c314d5cbd3ff96da""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f32d3c1879420b50""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c4ed438359f19b8b""}]}, ""sample_id"": ""5mC_Decitabin#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 1, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5beca7991b97f9842""}]}}]",32.0,,3015614533,bam,1884092361,bam,1791628073,bed,3595011476,bam,1722852657,bam,1658503025,bed,,,,,,,,,,,,,,,,,,,,,,,,,28198923,1462361463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-04 11:31:20.603770,70838,15.0
2016-05-04 14:08:01.366945,slurm_normal,1462370933.0,1,1.0,main_w1_handler0,2688408,12769643,False,,6973754.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58df2e5eb9cba2e8e""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51ca4d2e4ed62ffdf""}]}, ""sample_id"": ""5mC DMSO#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 0, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c314d5cbd3ff96da""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f32d3c1879420b50""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d69518da092ec305""}]}, ""sample_id"": ""5mC Decitabine#1"", ""tissue"": """", ""replicate"": ""1"", ""factor"": """", ""__index__"": 1, ""condition"": """", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5beca7991b97f9842""}]}}]",32.0,,3015614533,bam,1884092361,bam,12658950,bed,3595011476,bam,1722852657,bam,21012922,bed,,,,,,,,,,,,,,,,,,,,,,,,,28198923,1462370921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-04 14:08:55.974212,70838,12.0
2016-05-04 14:40:04.013187,slurm_normal,1462372854.0,1,1.0,main_w2_handler0,2688408,12770221,False,,6974177.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58df2e5eb9cba2e8e""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51ca4d2e4ed62ffdf""}]}, ""sample_id"": ""#1_1"", ""tissue"": ""Loucy"", ""replicate"": ""1"", ""factor"": ""5mC"", ""__index__"": 0, ""condition"": ""DMSO"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c314d5cbd3ff96da""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f32d3c1879420b50""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d69518da092ec305""}]}, ""sample_id"": ""#1_2"", ""tissue"": ""Loucy"", ""replicate"": ""1"", ""factor"": ""5mC"", ""__index__"": 1, ""condition"": ""Decitabine"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5beca7991b97f9842""}]}}]",32.0,,3015614533,bam,1884092361,bam,12658950,bed,3595011476,bam,1722852657,bam,21012922,bed,,,,,,,,,,,,,,,,,,,,,,,,,28198923,1462372843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-04 14:40:58.322459,70838,11.0
2016-05-04 14:52:16.990830,slurm_normal,1462373581.0,1,1.0,main_w1_handler0,2688408,12770512,False,,6974411.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58df2e5eb9cba2e8e""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51ca4d2e4ed62ffdf""}]}, ""sample_id"": ""#1_1"", ""tissue"": ""Loucy"", ""replicate"": ""1"", ""factor"": ""5mC"", ""__index__"": 0, ""condition"": ""DMSO"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c314d5cbd3ff96da""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f32d3c1879420b50""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d69518da092ec305""}]}, ""sample_id"": ""#1_2"", ""tissue"": ""Loucy"", ""replicate"": ""1"", ""factor"": ""5mC"", ""__index__"": 1, ""condition"": ""Decitabine"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5beca7991b97f9842""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e66ca8aedccd0de3""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b574846afc1451c594""}]}, ""sample_id"": ""#2_1"", ""tissue"": ""Loucy"", ""replicate"": ""2"", ""factor"": ""5mC"", ""__index__"": 2, ""condition"": ""DMSO"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b326742f10ba4b69""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58e9cedeaf6fac9f4""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a8e549152f684cc8""}]}, ""sample_id"": ""#2_2"", ""tissue"": ""Loucy"", ""replicate"": ""2"", ""factor"": ""5mC"", ""__index__"": 3, ""condition"": ""Decitabine"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5be6898f069f77138""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52b34c792c3cdfd05""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52059f3a9876e71ad""}]}, ""sample_id"": ""#3_1"", ""tissue"": ""Loucy"", ""replicate"": ""3"", ""factor"": ""5mC"", ""__index__"": 4, ""condition"": ""DMSO"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b568d58a083884929f""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b57b35b834719d5fa2""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b503e848a515dcfab2""}]}, ""sample_id"": ""#3_2"", ""tissue"": ""Loucy"", ""replicate"": ""3"", ""factor"": ""5mC"", ""__index__"": 5, ""condition"": ""Decitabine"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52b8f74cbbf78f962""}]}}]",32.0,,3015614533,bam,1884092361,bam,12658950,bed,3595011476,bam,1722852657,bam,21012922,bed,2700569673.0,bam,2692355202.0,bam,27552308.0,bed,4312692448.0,bam,2517269361.0,bam,31880250.0,bed,4444971868.0,bam,2571318035.0,bam,29456996.0,bed,2919374442.0,bam,2709304095.0,bam,23623017.0,bed,28198923,1462373569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-04 14:53:08.101229,70838,12.0
