create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB19,inputB19_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition,parameters.addition2.__current_case__,parameters.addition2.addition2_select,parameters.addition2.id,parameters.addition2.iu,parameters.chromInfo,parameters.dbkey,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.io,parameters.mdb,parameters.strand,parameters.ties,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-21 15:52:25.764867,slurm_normal,1474473170.0,0,1.0,main_w3_handler0,2806818,13907850,False,,8741,bed,23111,23111,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8130447.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df94582735b8c299'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578e326ccaad3380a'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474473167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 15:52:53.182347,89286.0,3.0
2016-07-15 06:54:17.003819,slurm_normal,1468565715.0,0,1.0,main_w1_handler0,2766901,13417751,False,,4752,bed,538643,538643,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7630088.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4d339d4ab2e2fe7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598c6577187640204'}]","""true""","""each""","""""","""all""",32.0,,31493440.0,1468565710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-15 06:55:16.779028,,5.0
2016-09-21 16:44:16.935980,slurm_normal,1474476277.0,0,1.0,main_w3_handler1,2806818,13908355,False,,8741,bed,34269,34269,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8131084.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df94582735b8c299'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54086e58a8e5f7eb2'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474476274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 16:44:41.236196,89286.0,3.0
2016-05-28 22:50:33.509617,slurm_normal,1464475919.0,0,1.0,main_w2_handler1,2720167,13014472,False,,20985,bed,441030,441030,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7199116.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc99ee2ecfc598b0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccaad1ff7d564a79'}]","""false""","""each""","""""","""all""",32.0,,30473203.0,1464475915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-05-28 22:52:01.153031,85178.0,4.0
2016-09-21 16:22:22.044157,slurm_normal,1474474966.0,0,1.0,main_w3_handler1,2806818,13908091,False,,40691,bed,23111,23111,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8130766.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fbeda9108b34458'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578e326ccaad3380a'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474474960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 16:22:47.524469,89286.0,6.0
2016-09-21 15:28:05.200841,slurm_normal,1474471708.0,0,1.0,main_w3_handler0,2806818,13907291,False,,40691,bed,144194,144194,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8129925.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fbeda9108b34458'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5989b235a5fb025c6'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474471704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 15:28:30.182369,89286.0,4.0
2016-09-21 16:09:14.922508,slurm_normal,1474474195.0,0,1.0,main_w4_handler1,2806818,13907994,False,,522832,bed,23111,23111,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8130671.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce4aea6e1108a79e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578e326ccaad3380a'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474474185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 16:09:59.222599,89286.0,10.0
2016-09-21 15:28:33.926965,slurm_normal,1474471744.0,0,1.0,main_w3_handler1,2806818,13907292,False,,144194,bed,40691,40691,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8129935.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5989b235a5fb025c6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fbeda9108b34458'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474471737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 15:29:06.614460,89286.0,7.0
2016-09-21 17:05:49.994843,slurm_normal,1474477604.0,0,1.0,main_w4_handler0,2806818,13908485,False,,33235,bed,34269,34269,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8131211.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2d9940a522ab2e6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54086e58a8e5f7eb2'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474477600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 17:06:52.564962,89286.0,4.0
2016-09-21 15:29:23.431015,slurm_normal,1474471784.0,0,1.0,main_w4_handler1,2806818,13907301,False,,23111,bed,40691,40691,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8129944.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578e326ccaad3380a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fbeda9108b34458'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474471779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 15:29:45.422971,89286.0,5.0
2016-09-21 15:34:43.276787,slurm_normal,1474472121.0,0,1.0,main_w3_handler1,2806818,13907388,False,,23111,bed,522832,522832,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8130026.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578e326ccaad3380a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce4aea6e1108a79e'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474472117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 15:35:23.921100,89286.0,4.0
2016-09-21 16:51:45.208499,slurm_normal,1474476734.0,0,1.0,main_w4_handler1,2806818,13908404,False,,40691,bed,34269,34269,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8131140.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fbeda9108b34458'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54086e58a8e5f7eb2'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474476730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 16:52:16.454520,89286.0,4.0
2016-09-21 16:58:39.597459,slurm_normal,1474477154.0,0,1.0,main_w3_handler1,2806818,13908440,False,,522832,bed,34269,34269,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8131184.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce4aea6e1108a79e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54086e58a8e5f7eb2'}]","""false""","""each""","""""","""all""",32.0,,33037120.0,1474477150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-21 16:59:16.876700,89286.0,4.0
2016-07-15 12:27:22.140868,slurm_normal,1468585684.0,0,1.0,main_w2_handler0,2745836,13419195,False,,14338,bed,1376567,1376567,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7631852.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0fd3abed81c8b1b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572f4160ec638fc49'}]","""false""","""each""","""""","""all""",32.0,,30826570.0,1468585680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-15 12:28:07.105135,64016.0,4.0
2016-07-15 12:25:06.894871,slurm_normal,1468585566.0,0,1.0,main_w2_handler0,2745836,13419190,False,,14338,bed,1376567,1376567,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7631846.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0fd3abed81c8b1b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572f4160ec638fc49'}]","""false""","""each""","""""","""first""",32.0,,30826570.0,1468585561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-15 12:26:08.075866,64016.0,5.0
2016-07-15 14:58:46.740681,slurm_normal,1468594769.0,0,1.0,main_w2_handler1,2745836,13420197,False,,28420,bed,1376567,1376567,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7632922.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc34f6a6d3936b33'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572f4160ec638fc49'}]","""false""","""each""","""""","""all""",32.0,,30826570.0,1468594764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-15 14:59:34.054832,64016.0,5.0
2016-07-15 14:10:10.966192,slurm_normal,1468591866.0,0,1.0,main_w2_handler0,2745836,13419811,False,,4028,bed,1376567,1376567,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7632539.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3770cd494244709'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572f4160ec638fc49'}]","""false""","""each""","""""","""all""",32.0,,30826570.0,1468591862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-15 14:11:11.973715,64016.0,4.0
2016-07-15 14:39:46.044039,slurm_normal,1468593647.0,0,1.0,main_w2_handler0,2745836,13420067,False,,1376567,bed,4028,4028,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7632782.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572f4160ec638fc49'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3770cd494244709'}]","""false""","""each""","""""","""all""",32.0,,30826570.0,1468593642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-15 14:40:50.354708,64016.0,5.0
2016-07-17 17:43:10.411484,slurm_normal,1468777429.0,0,1.0,main_w2_handler1,2557147,13426057,False,,4688,bed,1984,1984,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637270.roundup,slurm,,132112168.0,corral-repl,,,"""false""",1,a,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0053148d09d50a1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57aa9f492b9df706a'}]","""false""","""each""","""""","""all""",32.0,,31116242.0,1468777426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 17:43:52.073891,76207.0,3.0
2016-07-17 17:51:42.373974,slurm_normal,1468777935.0,0,1.0,main_w2_handler1,2557147,13426077,False,,51479,bed,8415262,8415262,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637311.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea9a0b4caae5215e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550df50f827cdffe8'}]","""false""","""each""","""""","""all""",32.0,,31116242.0,1468777931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 17:52:18.601783,76207.0,4.0
2016-07-17 18:22:26.009638,slurm_normal,1468779797.0,0,1.0,main_w2_handler1,2557147,13426254,False,,82900,bed,8415262,8415262,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637485.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5605e4f579f24898c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550df50f827cdffe8'}]","""false""","""each""","""""","""first""",32.0,,31116242.0,1468779793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 18:23:20.540027,76207.0,4.0
2016-07-17 18:17:58.367203,slurm_normal,1468779534.0,0,1.0,main_w2_handler1,2557147,13426239,False,,51479,bed,8415262,8415262,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637466.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea9a0b4caae5215e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550df50f827cdffe8'}]","""false""","""each""","""""","""first""",32.0,,31116242.0,1468779529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 18:18:55.737273,76207.0,5.0
2016-07-17 18:15:02.409224,slurm_normal,1468779343.0,0,1.0,main_w2_handler1,2557147,13426232,False,,51479,bed,8415262,8415262,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637458.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea9a0b4caae5215e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550df50f827cdffe8'}]","""false""","""each""","""""","""first""",32.0,,31116242.0,1468779339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 18:15:46.034657,76207.0,4.0
2016-07-17 18:40:36.851290,slurm_normal,1468780889.0,0,1.0,main_w2_handler0,2557147,13426319,False,,51479,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637558.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea9a0b4caae5215e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31116242.0,1468780885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 18:41:30.741517,76207.0,4.0
2016-07-17 19:14:13.631379,slurm_normal,1468782899.0,0,1.0,main_w1_handler0,2557147,13426402,False,,82900,bed,628125,628125,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637642.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5605e4f579f24898c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d0bdfba1077cb06'}]","""false""","""each""","""""","""first""",32.0,,31116242.0,1468782895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 19:15:01.130804,76207.0,4.0
2016-07-17 20:01:43.044394,slurm_normal,1468785752.0,0,1.0,main_w1_handler0,2557147,13426483,False,,51479,bed,628125,628125,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637739.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea9a0b4caae5215e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d0bdfba1077cb06'}]","""false""","""each""","""""","""first""",32.0,,31116242.0,1468785747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 20:02:33.959099,76207.0,5.0
2016-07-17 18:40:25.356870,slurm_normal,1468780851.0,0,1.0,main_w1_handler1,2557147,13426318,False,,82900,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637555.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5605e4f579f24898c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31116242.0,1468780847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 18:40:53.279838,76207.0,4.0
2016-07-17 19:10:03.487757,slurm_normal,1468782678.0,0,1.0,main_w1_handler1,2557147,13426388,False,,51479,bed,507255,507255,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637628.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea9a0b4caae5215e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e042f1408dc849c'}]","""false""","""each""","""""","""first""",32.0,,31116242.0,1468782674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 19:11:19.944030,76207.0,4.0
2016-07-17 19:10:22.411151,slurm_normal,1468782702.0,0,1.0,main_w2_handler0,2557147,13426390,False,,628125,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7637630.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d0bdfba1077cb06'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31116242.0,1468782697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-17 19:11:43.700055,76207.0,5.0
2016-07-18 16:02:09.533013,slurm_normal,1468857765.0,0,1.0,main_w2_handler0,2745836,13433503,False,,3346,bed,1376567,1376567,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7644774.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5576846853b45a1ed'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597ac5193630afbd5'}]","""false""","""each""","""""","""all""",32.0,,30826570.0,1468857761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-18 16:02:48.353608,64016.0,4.0
2016-07-18 16:01:53.732889,slurm_normal,1468857764.0,0,1.0,main_w2_handler0,2745836,13433500,False,,157,bed,1376567,1376567,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7644773.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a21bc18f37c627d4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597ac5193630afbd5'}]","""false""","""each""","""""","""all""",32.0,,30826570.0,1468857761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-18 16:02:46.809726,64016.0,3.0
2016-07-18 16:02:16.816005,slurm_normal,1468857778.0,0,1.0,main_w1_handler1,2745836,13433505,False,,14338,bed,1376567,1376567,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7644776.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c154c8cd1a0c7022'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597ac5193630afbd5'}]","""false""","""each""","""""","""all""",32.0,,30826570.0,1468857774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-18 16:02:59.598793,64016.0,4.0
2016-07-18 16:17:26.520236,slurm_normal,1468858697.0,0,1.0,main_w2_handler1,2745836,13433681,False,,1131,bed,1376567,1376567,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7644967.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5547b54c7acb3a0cd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597ac5193630afbd5'}]","""false""","""each""","""""","""all""",32.0,,30826570.0,1468858694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-18 16:18:21.796740,64016.0,3.0
2016-07-18 13:58:41.348695,slurm_normal,1468850395.0,0,1.0,main_w1_handler0,2745836,13431705,False,,4028,bed,1376567,1376567,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7643197.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54802b13b9da94f44'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597ac5193630afbd5'}]","""false""","""each""","""""","""all""",32.0,,30826570.0,1468850390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-07-18 13:59:57.433454,64016.0,5.0
