create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs25,inputs25_filetype,inputs26,inputs26_filetype,inputs27,inputs27_filetype,inputs28,inputs28_filetype,inputs29,inputs29_filetype,inputs2_filetype,inputs3,inputs30,inputs30_filetype,inputs31,inputs31_filetype,inputs32,inputs32_filetype,inputs33,inputs33_filetype,inputs34,inputs34_filetype,inputs35,inputs35_filetype,inputs36,inputs36_filetype,inputs37,inputs37_filetype,inputs38,inputs38_filetype,inputs39,inputs39_filetype,inputs3_filetype,inputs4,inputs40,inputs40_filetype,inputs41,inputs41_filetype,inputs42,inputs42_filetype,inputs43,inputs43_filetype,inputs44,inputs44_filetype,inputs45,inputs45_filetype,inputs46,inputs46_filetype,inputs47,inputs47_filetype,inputs48,inputs48_filetype,inputs49,inputs49_filetype,inputs4_filetype,inputs5,inputs50,inputs50_filetype,inputs51,inputs51_filetype,inputs52,inputs52_filetype,inputs53,inputs53_filetype,inputs54,inputs54_filetype,inputs55,inputs55_filetype,inputs56,inputs56_filetype,inputs57,inputs57_filetype,inputs58,inputs58_filetype,inputs59,inputs59_filetype,inputs5_filetype,inputs6,inputs60,inputs60_filetype,inputs61,inputs61_filetype,inputs62,inputs62_filetype,inputs63,inputs63_filetype,inputs64,inputs64_filetype,inputs65,inputs65_filetype,inputs66,inputs66_filetype,inputs67,inputs67_filetype,inputs68,inputs68_filetype,inputs69,inputs69_filetype,inputs6_filetype,inputs7,inputs70,inputs70_filetype,inputs71,inputs71_filetype,inputs72,inputs72_filetype,inputs73,inputs73_filetype,inputs74,inputs74_filetype,inputs75,inputs75_filetype,inputs76,inputs76_filetype,inputs77,inputs77_filetype,inputs78,inputs78_filetype,inputs79,inputs79_filetype,inputs7_filetype,inputs8,inputs80,inputs80_filetype,inputs81,inputs81_filetype,inputs82,inputs82_filetype,inputs83,inputs83_filetype,inputs84,inputs84_filetype,inputs85,inputs85_filetype,inputs86,inputs86_filetype,inputs87,inputs87_filetype,inputs88,inputs88_filetype,inputs89,inputs89_filetype,inputs8_filetype,inputs9,inputs90,inputs90_filetype,inputs91,inputs91_filetype,inputs92,inputs92_filetype,inputs93,inputs93_filetype,inputs94,inputs94_filetype,inputs95,inputs95_filetype,inputs96,inputs96_filetype,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filler,parameters.genome.values,parameters.header,parameters.tag.__current_case__,parameters.tag.bedgraphs,parameters.tag.inputs.values,parameters.tag.tag_select,parameters.zero,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tag|bedgraphs_0|input,tag|bedgraphs_0|input1,tag|bedgraphs_0|input1_filetype,tag|bedgraphs_0|input_filetype,tag|bedgraphs_1|input,tag|bedgraphs_1|input1,tag|bedgraphs_1|input1_filetype,tag|bedgraphs_1|input_filetype,tag|bedgraphs_2|input,tag|bedgraphs_2|input1,tag|bedgraphs_2|input1_filetype,tag|bedgraphs_2|input_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-27 23:37:25.486005,slurm_normal,1495928453.0,0,1.0,2812,tabular,main_w3_handler1,3128789,15953435,False,,420214916.0,420214916.0,,,,,,,,,,,,,,,,,,,,,bedgraph,419876843.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10051407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 29787872}]","""false""",0,,"[{'src': 'hda', 'id': 29787875}, {'src': 'hda', 'id': 29787928}]",tag,"""false""",32.0,,38082973.0,1495928258.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-05-27 23:40:56.639761,1228.0,195.0
2017-05-27 23:41:09.442353,slurm_normal,1495928681.0,0,1.0,2812,tabular,main_w4_handler0,3128789,15953446,False,,439885191.0,439885191.0,,,,,,,,,,,,,,,,,,,,,bedgraph,439591812.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10051413.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 29787872}]","""false""",0,,"[{'src': 'hda', 'id': 29789986}, {'src': 'hda', 'id': 29789990}]",tag,"""false""",32.0,,38082973.0,1495928482.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-05-27 23:44:43.697134,1228.0,199.0
2017-05-27 23:26:34.113678,slurm_normal,1495927801.0,0,1.0,2812,tabular,main_w3_handler1,3128789,15953418,False,,420214916.0,420214916.0,,,,,,,,,,,,,,,,,,,,,bedgraph,419876843.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10051388.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""N/A""","[{'src': 'hda', 'id': 29787872}]","""false""",0,,"[{'src': 'hda', 'id': 29787875}, {'src': 'hda', 'id': 29787928}]",tag,"""false""",32.0,,38082973.0,1495927605.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-05-27 23:30:04.153724,1228.0,196.0
2017-05-28 03:31:12.887353,slurm_normal,1495942438.0,0,1.0,2812,tabular,main_w4_handler0,3128789,15953837,False,,357515705.0,357515705.0,,,,,,,,,,,,,,,,,,,,,bedgraph,272258166.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10051735.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","[{'src': 'hda', 'id': 29787872}]","""false""",0,,"[{'src': 'hda', 'id': 29795544}, {'src': 'hda', 'id': 29795545}]",tag,"""false""",32.0,,38246417.0,1495942283.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-05-28 03:34:00.751136,1228.0,155.0
2017-06-22 04:04:12.128171,slurm_normal,1498104524.0,0,1.0,1270,tabular,main_w3_handler0,3141657,16160347,False,,318825840.0,318825840.0,,,,,,,,,,,,,,,,,,,,,bedgraph,385013549.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10238334.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30121076}, {'src': 'hda', 'id': 30121090}]",tag,"""false""",32.0,,38623847.0,1498104324.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-22 04:08:46.111864,75605.0,200.0
2017-06-22 04:15:48.118007,slurm_normal,1498105032.0,0,1.0,1270,tabular,main_w3_handler1,3141657,16160399,False,,123315678.0,123315678.0,,,,,,,,,,,,,,,,,,,,,bedgraph,195416411.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10238371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30121130}, {'src': 'hda', 'id': 30121131}]",tag,"""false""",32.0,,38623847.0,1498104962.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-22 04:17:15.722370,75605.0,70.0
2017-06-22 04:21:19.866866,slurm_normal,1498105595.0,0,1.0,1270,tabular,main_w3_handler1,3141657,16160429,False,,576209274.0,576209274.0,,,,,,,,,,,,,,,,,,,,,bedgraph,591647293.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10238406.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30121096}, {'src': 'hda', 'id': 30121122}]",tag,"""false""",32.0,,38623847.0,1498105299.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-22 04:26:38.347176,75605.0,296.0
2017-06-22 04:04:32.663973,slurm_normal,1498104597.0,0,1.0,1270,tabular,main_w3_handler1,3141657,16160348,False,,1064811665.0,1064811665.0,,,,,,,,,,,,,,,,,,,,,bedgraph,354204614.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10238332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30121091}, {'src': 'hda', 'id': 30121092}]",tag,"""false""",32.0,,38623847.0,1498104305.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-22 04:09:58.932507,75605.0,292.0
2017-06-22 04:15:21.654593,slurm_normal,1498105201.0,0,1.0,1270,tabular,main_w4_handler1,3141657,16160395,False,,576209274.0,576209274.0,,,,,,,,,,,,,,,,,,,,,bedgraph,591647293.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10238367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30121096}, {'src': 'hda', 'id': 30121122}]",tag,"""false""",32.0,,38623847.0,1498104937.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-22 04:20:03.346444,75605.0,264.0
2017-06-22 04:20:57.529464,slurm_normal,1498105532.0,0,1.0,1270,tabular,main_w3_handler0,3141657,16160422,False,Job output deleted by user before job completed.,576209274.0,576209274.0,,,,,,,,,,,,,,,,,,,,,bedgraph,591647293.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10238403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30121096}, {'src': 'hda', 'id': 30121122}]",tag,"""false""",32.0,,38623847.0,1498105277.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-22 04:25:35.690472,75605.0,255.0
2017-06-22 04:21:30.332051,slurm_normal,1498105380.0,0,1.0,1270,tabular,main_w3_handler0,3141657,16160430,False,,123315678.0,123315678.0,,,,,,,,,,,,,,,,,,,,,bedgraph,195416411.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10238408.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30121130}, {'src': 'hda', 'id': 30121131}]",tag,"""false""",32.0,,38623847.0,1498105309.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-22 04:23:02.758698,75605.0,71.0
2017-06-22 13:38:51.744951,slurm_normal,1498139080.0,0,1.0,1405,gg,main_w4_handler0,3166723,16164389,False,,132129446.0,132129446.0,116633743.0,bedgraph,109581001.0,bedgraph,114725809.0,bedgraph,139296752.0,bedgraph,136599994.0,bedgraph,,,,,,,,,,,bedgraph,133957931.0,,,,,,,,,,,,,,,,,,,,,bedgraph,122831796.0,,,,,,,,,,,,,,,,,,,,,bedgraph,138327475.0,,,,,,,,,,,,,,,,,,,,,bedgraph,135890058.0,,,,,,,,,,,,,,,,,,,,,bedgraph,132923023.0,,,,,,,,,,,,,,,,,,,,,bedgraph,130679764.0,,,,,,,,,,,,,,,,,,,,,bedgraph,125642880.0,,,,,,,,,,,,,,,,,,,,,bedgraph,123098684.0,,,,,,,,,,,,,,,bedgraph,bedgraph,10242016.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 30126977}]","""false""",0,,"[{'src': 'hda', 'id': 30126924}, {'src': 'hda', 'id': 30126925}, {'src': 'hda', 'id': 30126926}, {'src': 'hda', 'id': 30126927}, {'src': 'hda', 'id': 30126928}, {'src': 'hda', 'id': 30126935}, {'src': 'hda', 'id': 30126937}, {'src': 'hda', 'id': 30126938}, {'src': 'hda', 'id': 30126939}, {'src': 'hda', 'id': 30126940}, {'src': 'hda', 'id': 30126943}, {'src': 'hda', 'id': 30126944}, {'src': 'hda', 'id': 30126945}, {'src': 'hda', 'id': 30126946}]",tag,"""true""",32.0,,38471251.0,1498138750.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-22 13:44:42.715957,106535.0,330.0
2017-06-23 05:23:24.684115,slurm_normal,1498195525.0,0,1.0,1270,tabular,main_w3_handler1,3152365,16170514,False,,227972316.0,227972316.0,,,,,,,,,,,,,,,,,,,,,bedgraph,234329943.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10247609.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30135851}]","""false""",0,,"[{'src': 'hda', 'id': 30135856}, {'src': 'hda', 'id': 30135857}]",tag,"""false""",32.0,,38623847.0,1498195423.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-23 05:25:27.208636,75605.0,102.0
2017-06-23 05:23:44.288170,slurm_normal,1498195806.0,0,1.0,1270,tabular,main_w3_handler1,3152365,16170515,False,,847206245.0,847206245.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1032732467.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10247610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30135851}]","""false""",0,,"[{'src': 'hda', 'id': 30135860}, {'src': 'hda', 'id': 30135861}]",tag,"""false""",32.0,,38623847.0,1498195444.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-23 05:30:10.134612,75605.0,362.0
2017-06-26 01:56:24.157575,slurm_normal,1498442488.0,0,1.0,1270,tabular,main_w4_handler0,3141657,16184961,False,,648662129.0,648662129.0,,,,,,,,,,,,,,,,,,,,,bedgraph,353027110.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10260676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30155665}, {'src': 'hda', 'id': 30155666}]",tag,"""false""",32.0,,38623847.0,1498442260.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-26 02:01:30.026952,75605.0,228.0
2017-06-26 01:56:36.044468,slurm_normal,1498442448.0,0,1.0,1270,tabular,main_w4_handler1,3141657,16184963,False,,340599150.0,340599150.0,,,,,,,,,,,,,,,,,,,,,bedgraph,438677591.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10260677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30155668}, {'src': 'hda', 'id': 30155671}]",tag,"""false""",32.0,,38623847.0,1498442263.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-26 02:00:53.190379,75605.0,185.0
2017-06-26 01:56:52.640772,slurm_normal,1498442354.0,0,1.0,1270,tabular,main_w4_handler1,3141657,16184964,False,,121257623.0,121257623.0,,,,,,,,,,,,,,,,,,,,,bedgraph,193963950.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10260678.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30112886}]","""false""",0,,"[{'src': 'hda', 'id': 30155672}, {'src': 'hda', 'id': 30155675}]",tag,"""false""",32.0,,38623847.0,1498442272.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-26 01:59:17.063515,75605.0,82.0
2017-06-26 08:24:14.587606,slurm_normal,1498465772.0,0,1.0,1270,tabular,main_w3_handler1,3171492,16186799,False,,648662129.0,648662129.0,,,,,,,,,,,,,,,,,,,,,bedgraph,353027110.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10262456.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30157881}]","""false""",0,,"[{'src': 'hda', 'id': 30157882}, {'src': 'hda', 'id': 30157886}]",tag,"""false""",32.0,,38913306.0,1498465551.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-26 08:29:37.454500,75605.0,221.0
2017-06-26 08:24:40.301576,slurm_normal,1498465663.0,0,1.0,1270,tabular,main_w4_handler1,3171492,16186804,False,,121257623.0,121257623.0,,,,,,,,,,,,,,,,,,,,,bedgraph,193963950.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10262461.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30157881}]","""false""",0,,"[{'src': 'hda', 'id': 30157901}, {'src': 'hda', 'id': 30157902}]",tag,"""false""",32.0,,38913306.0,1498465589.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-26 08:27:44.378644,75605.0,74.0
2017-06-26 08:24:26.242292,slurm_normal,1498465757.0,0,1.0,1270,tabular,main_w4_handler0,3171492,16186801,False,,340599150.0,340599150.0,,,,,,,,,,,,,,,,,,,,,bedgraph,438677591.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10262460.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30157881}]","""false""",0,,"[{'src': 'hda', 'id': 30157887}, {'src': 'hda', 'id': 30157888}]",tag,"""false""",32.0,,38913306.0,1498465586.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-26 08:29:19.966889,75605.0,171.0
2017-06-26 09:32:53.153543,slurm_normal,1498471798.0,0,1.0,1270,tabular,main_w3_handler0,3152365,16187204,False,,1120540160.0,1120540160.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1446135081.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10263822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 30135851}]","""false""",0,,"[{'src': 'hda', 'id': 30158417}, {'src': 'hda', 'id': 30158419}]",tag,"""false""",32.0,,38913306.0,1498471203.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-06-26 10:10:04.690618,75605.0,595.0
