create_time,destination_id,end_epoch,exit_code,fastq_in,fastq_in_filetype,fastq_pair1,fastq_pair1_filetype,fastq_pair2,fastq_pair2_filetype,fastq_r1_in,fastq_r1_in_filetype,fastq_r2_in,fastq_r2_in_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.illuminaclip.__current_case__,parameters.illuminaclip.adapter_fasta,parameters.illuminaclip.do_illuminaclip,parameters.illuminaclip.palindrome_clip_threshold,parameters.illuminaclip.seed_mismatches,parameters.illuminaclip.simple_clip_threshold,parameters.operations,parameters.readtype.__current_case__,parameters.readtype.fastq_in.values,parameters.readtype.fastq_pair.values,parameters.readtype.fastq_r1_in.values,parameters.readtype.fastq_r2_in.values,parameters.readtype.single_or_paired,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-21 07:52:50.031867,slurm_normal,1490082785.0,0,,,,,,,8287096.0,fastqsanger,8289916.0,fastqsanger,1.0,main_w3_handler1,3039352,15350725,False,,9490096.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq3-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""headcrop"": ""20"", ""name"": ""HEADCROP"", ""__current_case__"": 5}}, {""__index__"": 1, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28853182}]","[{'src': 'hda', 'id': 28853183}]",pair_of_files,32.0,,35781827.0,1490082776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 07:53:07.977716,85203.0,9.0
2017-03-21 12:12:46.910545,slurm_normal,1490098825.0,0,,,,,,,257762352.0,fastqsanger.gz,262720327.0,fastqsanger.gz,1.0,main_w4_handler1,2868183,15353011,False,,9492483.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq2-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28857121}]","[{'src': 'hda', 'id': 28857122}]",pair_of_files,32.0,,36749058.0,1490098561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 12:20:29.925692,93005.0,264.0
2017-03-21 12:12:41.009156,slurm_normal,1490098616.0,0,,,,,,,238385723.0,fastqsanger.gz,243478616.0,fastqsanger.gz,1.0,main_w3_handler0,2868183,15353006,False,,9492463.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq2-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28857106}]","[{'src': 'hda', 'id': 28857108}]",pair_of_files,32.0,,36749058.0,1490098365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 12:16:59.361159,93005.0,251.0
2017-03-21 10:41:30.194272,slurm_normal,1490092932.0,0,,,,,,,248905456.0,fastqsanger,230091144.0,fastqsanger,1.0,main_w3_handler0,2958962,15352086,False,,9491550.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq3-SE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""25""}}]",1,,,"[{'src': 'hda', 'id': 28855771}]","[{'src': 'hda', 'id': 28855781}]",pair_of_files,32.0,,35437331.0,1490092895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 10:42:14.215170,98272.0,37.0
2017-03-21 10:42:58.227410,slurm_normal,1490093001.0,0,,,,,,,210998732.0,fastqsanger,211081420.0,fastqsanger,1.0,main_w3_handler1,3039479,15352112,False,,9491564.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,false,,,,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28855875}]","[{'src': 'hda', 'id': 28855857}]",pair_of_files,32.0,,36746838.0,1490092981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 10:43:24.735185,102431.0,20.0
2017-03-21 10:54:40.346867,slurm_normal,1490093696.0,0,,,,,,,1193998.0,fastqsanger,1193998.0,fastqsanger,1.0,main_w4_handler1,3039552,15352232,False,,9491702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq3-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""leading"": ""3"", ""name"": ""LEADING"", ""__current_case__"": 2}}, {""__index__"": 1, ""operation"": {""trailing"": ""3"", ""name"": ""TRAILING"", ""__current_case__"": 3}}, {""__index__"": 2, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}, {""__index__"": 3, ""operation"": {""avgqual"": ""20"", ""name"": ""AVGQUAL"", ""__current_case__"": 6}}, {""__index__"": 4, ""operation"": {""name"": ""MINLEN"", ""__current_case__"": 1, ""minlen"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28856098}]","[{'src': 'hda', 'id': 28856101}]",pair_of_files,32.0,,35884217.0,1490093686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 10:54:58.522542,99677.0,10.0
2017-03-21 11:02:54.746001,slurm_normal,1490094246.0,0,1776879236.0,fastqsanger,,,,,,,,,1.0,main_w3_handler1,3005519,15352311,False,,9491780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq2-SE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""crop"": ""50"", ""name"": ""CROP"", ""__current_case__"": 4}}]",0,"[{'src': 'hda', 'id': 28856112}]",,,,se,32.0,,36220101.0,1490094180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 11:04:10.956341,100672.0,66.0
2017-03-21 11:14:29.717697,slurm_normal,1490094892.0,0,,,,,,,209709751.0,fastqsanger,193484747.0,fastqsanger,1.0,main_w3_handler1,2958962,15352523,False,,9491956.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq3-SE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""25""}}]",1,,,"[{'src': 'hda', 'id': 28856348}]","[{'src': 'hda', 'id': 28856433}]",pair_of_files,32.0,,35437331.0,1490094874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 11:14:55.368298,98272.0,18.0
2017-03-21 11:16:43.836985,slurm_normal,1490095018.0,0,,,,,,,167526801.0,fastqsanger,152401041.0,fastqsanger,1.0,main_w4_handler0,2958962,15352541,False,,9491996.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq3-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""25""}}]",1,,,"[{'src': 'hda', 'id': 28856318}]","[{'src': 'hda', 'id': 28856325}]",pair_of_files,32.0,,35437331.0,1490095008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 11:17:02.571710,98272.0,10.0
2017-03-21 11:18:00.901671,slurm_normal,1490095104.0,0,,,,,,,209709751.0,fastqsanger,193484747.0,fastqsanger,1.0,main_w4_handler0,2958962,15352595,False,,9492006.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq3-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""25""}}]",1,,,"[{'src': 'hda', 'id': 28856348}]","[{'src': 'hda', 'id': 28856433}]",pair_of_files,32.0,,35437331.0,1490095085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 11:18:27.709244,98272.0,19.0
2017-03-21 12:12:42.318059,slurm_normal,1490098660.0,0,,,,,,,265122517.0,fastqsanger.gz,291807524.0,fastqsanger.gz,1.0,main_w4_handler0,2868183,15353008,False,,9492464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq2-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28857112}]","[{'src': 'hda', 'id': 28857115}]",pair_of_files,32.0,,36749058.0,1490098368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 12:17:48.666110,93005.0,292.0
2017-03-21 11:34:08.994704,slurm_normal,1490097111.0,0,217055232.0,fastqsanger,,,,,,,,,1.0,main_w3_handler0,3039553,15352720,False,,9492262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,false,,,,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",0,"[{'src': 'hda', 'id': 28856744}]",,,,se,32.0,,36748831.0,1490097054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 11:51:53.225757,85605.0,57.0
2017-03-21 12:12:43.943461,slurm_normal,1490098554.0,0,,,,,,,99716850.0,fastqsanger.gz,101789595.0,fastqsanger.gz,1.0,main_w3_handler0,2868183,15353009,False,,9492467.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq2-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28857117}]","[{'src': 'hda', 'id': 28857119}]",pair_of_files,32.0,,36749058.0,1490098371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 12:15:57.824103,93005.0,183.0
2017-03-21 12:12:39.199645,slurm_normal,1490098658.0,0,,,,,,,230603844.0,fastqsanger.gz,249044350.0,fastqsanger.gz,1.0,main_w3_handler1,2868183,15353005,False,,9492462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq2-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28857099}]","[{'src': 'hda', 'id': 28857100}]",pair_of_files,32.0,,36749058.0,1490098362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 12:17:41.373910,93005.0,296.0
2017-03-21 12:42:16.691711,slurm_normal,1490100441.0,0,,,,,,,99716850.0,fastqsanger.gz,101789595.0,fastqsanger.gz,1.0,main_w4_handler0,2868183,15353258,False,,9492744.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq2-SE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28857117}]","[{'src': 'hda', 'id': 28857119}]",pair_of_files,32.0,,36749058.0,1490100330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 12:49:25.505181,93005.0,111.0
2017-03-21 12:42:18.010862,slurm_normal,1490100851.0,0,,,,,,,257762352.0,fastqsanger.gz,262720327.0,fastqsanger.gz,1.0,main_w4_handler1,2868183,15353260,False,,9492784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq2-SE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28857121}]","[{'src': 'hda', 'id': 28857122}]",pair_of_files,32.0,,36749058.0,1490100567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 12:54:14.161385,93005.0,284.0
2017-03-21 12:57:47.642474,slurm_normal,1490102771.0,0,,,,,,,23812421094.0,fastqsanger,23812421094.0,fastqsanger,1.0,main_w4_handler0,2418892,15353396,False,,9492876.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,TruSeq2-SE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}]",1,,,"[{'src': 'hda', 'id': 28843452}]","[{'src': 'hda', 'id': 28843977}]",pair_of_files,32.0,,36750073.0,1490101072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 13:26:24.998815,68237.0,1699.0
2017-03-21 14:00:58.558126,slurm_normal,1490104951.0,0,1095056506.0,fastqsanger,,,,,,,,,1.0,main_w3_handler1,3031589,15354302,False,,9493646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,false,,,,"[{""__index__"": 0, ""operation"": {""headcrop"": ""21"", ""name"": ""HEADCROP"", ""__current_case__"": 5}}]",0,"[{'src': 'hda', 'id': 28849611}]",,,,se,32.0,,36693164.0,1490104861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 14:02:36.295614,102303.0,90.0
2017-03-21 14:38:13.066163,slurm_normal,1490107487.0,0,,,,,,,6646858337.0,fastqsanger,6646858337.0,fastqsanger,1.0,main_w4_handler0,3030091,15354928,False,,9494263.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,TruSeq3-PE.fa,true,30,2,10,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""20""}}, {""__index__"": 1, ""operation"": {""headcrop"": ""9"", ""name"": ""HEADCROP"", ""__current_case__"": 5}}, {""__index__"": 2, ""operation"": {""name"": ""MINLEN"", ""__current_case__"": 1, ""minlen"": ""50""}}]",1,,,"[{'src': 'hda', 'id': 28854677}]","[{'src': 'hda', 'id': 28854678}]",pair_of_files,32.0,,35576189.0,1490107130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 14:44:57.620289,79278.0,357.0
2017-03-21 13:34:42.193523,slurm_normal,1490104919.0,0,50608206269.0,fastqsanger,,,,,,,,,1.0,main_w3_handler0,2804944,15354008,False,,9493363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,false,,,,"[{""__index__"": 0, ""operation"": {""window_size"": ""4"", ""name"": ""SLIDINGWINDOW"", ""__current_case__"": 0, ""required_quality"": ""30""}}]",0,"[{'src': 'hda', 'id': 28806591}]",,,,se,32.0,,36751075.0,1490103286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.2,0.36.2,,2017-03-21 14:02:02.971428,89189.0,1633.0
