bed_data,bed_data_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bed_data,parameters.bed_data.values,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.key_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
9910,bed,,,2016-02-16 21:04:18.017043,slurm_normal,1455657558.0,0,1.0,main_w2_handler1,2594362,11851724,False,,39132,vcf,6094870.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262336,,"""FreeBayes on data 2737 (variants)""","""BED-features""",32.0,,28352648.0,1455657554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:19:19.768138,77099.0,4.0
9910,bed,,,2016-02-16 21:03:23.125410,slurm_normal,1455658028.0,0,1.0,main_w2_handler1,2594362,11851670,False,,35994,vcf,6094979.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262282,,"""FreeBayes on data 2997 (variants)""","""BED-features""",32.0,,28352648.0,1455658022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:27:10.700996,77099.0,6.0
9910,bed,,,2016-02-16 21:06:41.800608,slurm_normal,1455659037.0,0,1.0,main_w2_handler1,2594362,11851855,False,,44495,vcf,6095156.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262470,,"""FreeBayes on data 2077 (variants)""","""BED-features""",32.0,,28352648.0,1455659032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:44:02.421635,77099.0,5.0
9910,bed,,,2016-02-16 20:32:59.388973,slurm_normal,1455654812.0,0,1.0,main_w2_handler0,2594362,11851311,False,,48735,vcf,6094504.roundup,slurm,,132112168.0,corral-repl,,,23380899,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262501,,,"""BED-features""",32.0,,28352648.0,1455654808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 20:33:35.026513,77099.0,4.0
9910,bed,,,2016-02-16 21:02:03.104161,slurm_normal,1455657165.0,0,1.0,main_w2_handler0,2594362,11851587,False,,45012,vcf,6094795.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262197,,"""FreeBayes on data 3412 (variants)""","""BED-features""",32.0,,28352648.0,1455657158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:12:47.332260,77099.0,7.0
9910,bed,,,2016-02-16 21:02:56.825388,slurm_normal,1455657692.0,0,1.0,main_w2_handler0,2594362,11851639,False,,34240,vcf,6094899.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262249,,"""FreeBayes on data 3152 (variants)""","""BED-features""",32.0,,28352648.0,1455657687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:21:36.178168,77099.0,5.0
9910,bed,,,2016-02-16 21:04:07.866889,slurm_normal,1455658170.0,0,1.0,main_w2_handler0,2594362,11851714,False,,43994,vcf,6095001.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262326,,"""FreeBayes on data 2782 (variants)""","""BED-features""",32.0,,28352648.0,1455658164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:29:32.760002,77099.0,6.0
9910,bed,,,2016-02-16 21:01:11.965516,slurm_normal,1455656588.0,0,1.0,main_w2_handler0,2594362,11851528,False,,43459,vcf,6094699.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262138,,"""FreeBayes on data 3707 (variants)""","""BED-features""",32.0,,28352648.0,1455656584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:03:10.297506,77099.0,4.0
9910,bed,,,2016-02-16 21:01:40.404320,slurm_normal,1455656869.0,0,1.0,main_w2_handler0,2594362,11851561,False,,46339,vcf,6094737.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262171,,"""FreeBayes on data 3547 (variants)""","""BED-features""",32.0,,28352648.0,1455656865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:07:53.972458,77099.0,4.0
9910,bed,,,2016-02-16 21:01:16.703707,slurm_normal,1455656713.0,0,1.0,main_w1_handler2,2594362,11851536,False,,47455,vcf,6094727.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262145,,"""FreeBayes on data 3672 (variants)""","""BED-features""",32.0,,28352648.0,1455656709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:05:15.242541,77099.0,4.0
9910,bed,,,2016-02-16 21:01:10.523616,slurm_normal,1455656567.0,0,1.0,main_w2_handler0,2594362,11851526,False,,45681,vcf,6094694.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262136,,"""FreeBayes on data 3717 (variants)""","""BED-features""",32.0,,28352648.0,1455656563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:02:49.522863,77099.0,4.0
9910,bed,,,2016-02-16 21:02:31.246662,slurm_normal,1455657336.0,0,1.0,main_w2_handler0,2594362,11851618,False,,44231,vcf,6094826.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262229,,"""FreeBayes on data 3257 (variants)""","""BED-features""",32.0,,28352648.0,1455657332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:15:38.768805,77099.0,4.0
9910,bed,,,2016-02-16 21:03:22.447587,slurm_normal,1455657886.0,0,1.0,main_w2_handler0,2594362,11851669,False,,39635,vcf,6094949.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262281,,"""FreeBayes on data 3002 (variants)""","""BED-features""",32.0,,28352648.0,1455657881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:24:48.599615,77099.0,5.0
9910,bed,,,2016-02-16 21:05:20.190312,slurm_normal,1455658495.0,0,1.0,main_w2_handler0,2594362,11851782,False,,47601,vcf,6095048.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262392,,"""FreeBayes on data 2447 (variants)""","""BED-features""",32.0,,28352648.0,1455658455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:35:01.231359,77099.0,40.0
9910,bed,,,2016-02-16 21:01:42.528293,slurm_normal,1455656840.0,0,1.0,main_w1_handler0,2594362,11851564,False,,40174,vcf,6094734.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262174,,"""FreeBayes on data 3527 (variants)""","""BED-features""",32.0,,28352648.0,1455656834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:07:27.275957,77099.0,6.0
9910,bed,,,2016-02-16 21:01:22.119774,slurm_normal,1455657017.0,0,1.0,main_w2_handler1,2594362,11851544,False,,43637,vcf,6094767.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262153,,"""FreeBayes on data 3632 (variants)""","""BED-features""",32.0,,28352648.0,1455657013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:10:20.643440,77099.0,4.0
9910,bed,,,2016-02-16 21:01:01.004642,slurm_normal,1455656510.0,0,1.0,main_w2_handler1,2594362,11851518,False,,42304,vcf,6094681.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262128,,"""FreeBayes on data 3762 (variants)""","""BED-features""",32.0,,28352648.0,1455656504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:01:53.770449,77099.0,6.0
9910,bed,,,2016-02-16 21:01:09.691629,slurm_normal,1455656553.0,0,1.0,main_w2_handler1,2594362,11851525,False,,46594,vcf,6094691.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262135,,"""FreeBayes on data 3722 (variants)""","""BED-features""",32.0,,28352648.0,1455656548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:02:36.899691,77099.0,5.0
9910,bed,,,2016-02-16 21:03:25.672492,slurm_normal,1455657751.0,0,1.0,main_w2_handler1,2594362,11851673,False,,42808,vcf,6094916.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262285,,"""FreeBayes on data 2982 (variants)""","""BED-features""",32.0,,28352648.0,1455657746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:22:38.842747,77099.0,5.0
9910,bed,,,2016-02-16 21:02:39.999754,slurm_normal,1455657866.0,0,1.0,main_w2_handler1,2594362,11851627,False,,47913,vcf,6094946.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262238,,"""FreeBayes on data 3207 (variants)""","""BED-features""",32.0,,28352648.0,1455657862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:24:30.058611,77099.0,4.0
9910,bed,,,2016-02-16 21:03:04.670972,slurm_normal,1455657986.0,0,1.0,main_w2_handler1,2594362,11851646,False,,40648,vcf,6094970.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262257,,"""FreeBayes on data 3117 (variants)""","""BED-features""",32.0,,28352648.0,1455657982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:26:30.661516,77099.0,4.0
9910,bed,,,2016-02-16 21:02:59.076892,slurm_normal,1455657930.0,0,1.0,main_w2_handler1,2594362,11851641,False,,42527,vcf,6094963.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262251,,"""FreeBayes on data 3142 (variants)""","""BED-features""",32.0,,28352648.0,1455657925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:25:34.717900,77099.0,5.0
9910,bed,,,2016-02-16 20:33:00.070644,slurm_normal,1455654831.0,0,1.0,main_w2_handler0,2594362,11851312,False,,45300,vcf,6094509.roundup,slurm,,132112168.0,corral-repl,,,23380899,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262502,,,"""BED-features""",32.0,,28352648.0,1455654827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 20:33:53.996000,77099.0,4.0
9910,bed,,,2016-02-16 21:02:26.437941,slurm_normal,1455657799.0,0,1.0,main_w2_handler1,2594362,11851613,False,,38736,vcf,6094931.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262224,,"""FreeBayes on data 3282 (variants)""","""BED-features""",32.0,,28352648.0,1455657794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:23:22.291761,77099.0,5.0
9910,bed,,,2016-02-16 21:03:51.553982,slurm_normal,1455658281.0,0,1.0,main_w2_handler1,2594362,11851701,False,,46910,vcf,6095014.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262312,,"""FreeBayes on data 2842 (variants)""","""BED-features""",32.0,,28352648.0,1455658277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:31:23.924971,77099.0,4.0
9910,bed,,,2016-02-16 21:04:11.163742,slurm_normal,1455658400.0,0,1.0,main_w2_handler1,2594362,11851717,False,,45363,vcf,6095033.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262330,,"""FreeBayes on data 2767 (variants)""","""BED-features""",32.0,,28352648.0,1455658393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:33:25.983397,77099.0,7.0
9910,bed,,,2016-02-16 21:01:34.784581,slurm_normal,1455657102.0,0,1.0,main_w2_handler1,2594362,11851555,False,,43057,vcf,6094784.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262165,,"""FreeBayes on data 3577 (variants)""","""BED-features""",32.0,,28352648.0,1455657097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:11:51.066563,77099.0,5.0
9910,bed,,,2016-02-16 21:00:52.651045,slurm_normal,1455656492.0,0,1.0,main_w2_handler1,2594362,11851508,False,,15003,vcf,6094677.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262118,,"""FreeBayes on data 3817 (variants)""","""BED-features""",32.0,,28352648.0,1455656483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:01:35.421083,77099.0,9.0
9910,bed,,,2016-02-16 21:02:14.171862,slurm_normal,1455657775.0,0,1.0,main_w2_handler1,2594362,11851600,False,,43542,vcf,6094923.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262211,,"""FreeBayes on data 3347 (variants)""","""BED-features""",32.0,,28352648.0,1455657771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:22:57.920669,77099.0,4.0
9910,bed,,,2016-02-16 21:02:36.816980,slurm_normal,1455657843.0,0,1.0,main_w2_handler1,2594362,11851624,False,,45017,vcf,6094941.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262235,,"""FreeBayes on data 3227 (variants)""","""BED-features""",32.0,,28352648.0,1455657836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:24:07.825826,77099.0,7.0
9910,bed,,,2016-02-16 21:05:33.184166,slurm_normal,1455658789.0,0,1.0,main_w2_handler1,2594362,11851788,False,,41802,vcf,6095111.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262398,,"""FreeBayes on data 2417 (variants)""","""BED-features""",32.0,,28352648.0,1455658783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:39:53.659206,77099.0,6.0
9910,bed,,,2016-02-16 21:01:24.575993,slurm_normal,1455656840.0,0,1.0,main_w1_handler2,2594362,11851548,False,,45272,vcf,6094732.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262158,,"""FreeBayes on data 3612 (variants)""","""BED-features""",32.0,,28352648.0,1455656834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:07:27.906433,77099.0,6.0
9910,bed,,,2016-02-16 21:03:46.181401,slurm_normal,1455657229.0,0,1.0,main_w1_handler2,2594362,11851695,False,,41381,vcf,6094810.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262306,,"""FreeBayes on data 2877 (variants)""","""BED-features""",32.0,,28352648.0,1455657226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:13:52.164459,77099.0,3.0
9910,bed,,,2016-02-16 21:05:23.784612,slurm_normal,1455657413.0,0,1.0,main_w1_handler2,2594362,11851784,False,,40650,vcf,6094840.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262394,,"""FreeBayes on data 2437 (variants)""","""BED-features""",32.0,,28352648.0,1455657409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:16:56.292467,77099.0,4.0
9910,bed,,,2016-02-16 20:32:58.829895,slurm_normal,1455654810.0,0,1.0,main_w2_handler0,2594362,11851310,False,,45830,vcf,6094503.roundup,slurm,,132112168.0,corral-repl,,,23380899,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262500,,,"""BED-features""",32.0,,28352648.0,1455654805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 20:33:32.578694,77099.0,5.0
9910,bed,,,2016-02-16 21:04:12.425621,slurm_normal,1455657269.0,0,1.0,main_w1_handler2,2594362,11851718,False,,47047,vcf,6094814.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262331,,"""FreeBayes on data 2762 (variants)""","""BED-features""",32.0,,28352648.0,1455657265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:14:32.333297,77099.0,4.0
9910,bed,,,2016-02-16 21:01:16.127623,slurm_normal,1455656605.0,0,1.0,main_w1_handler2,2594362,11851535,False,,47191,vcf,6094706.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262144,,"""FreeBayes on data 3677 (variants)""","""BED-features""",32.0,,28352648.0,1455656602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:03:26.778794,77099.0,3.0
9910,bed,,,2016-02-16 21:01:03.517908,slurm_normal,1455656541.0,0,1.0,main_w1_handler2,2594362,11851520,False,,46030,vcf,6094689.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262130,,"""FreeBayes on data 3752 (variants)""","""BED-features""",32.0,,28352648.0,1455656537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:02:23.585126,77099.0,4.0
9910,bed,,,2016-02-16 21:01:17.362927,slurm_normal,1455656713.0,0,1.0,main_w1_handler2,2594362,11851537,False,,42552,vcf,6094728.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262146,,"""FreeBayes on data 3667 (variants)""","""BED-features""",32.0,,28352648.0,1455656709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:05:15.451479,77099.0,4.0
9910,bed,,,2016-02-16 21:05:11.068193,slurm_normal,1455657393.0,0,1.0,main_w1_handler2,2594362,11851771,False,,44073,vcf,6094835.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262382,,"""FreeBayes on data 2502 (variants)""","""BED-features""",32.0,,28352648.0,1455657390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:16:35.311635,77099.0,3.0
9910,bed,,,2016-02-16 21:02:51.632844,slurm_normal,1455657124.0,0,1.0,main_w1_handler2,2594362,11851636,False,,45109,vcf,6094788.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262246,,"""FreeBayes on data 3167 (variants)""","""BED-features""",32.0,,28352648.0,1455657116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:12:08.244338,77099.0,8.0
9910,bed,,,2016-02-16 21:02:57.675737,slurm_normal,1455657142.0,0,1.0,main_w1_handler2,2594362,11851640,False,,38002,vcf,6094792.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262250,,"""FreeBayes on data 3147 (variants)""","""BED-features""",32.0,,28352648.0,1455657138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:12:23.852703,77099.0,4.0
9910,bed,,,2016-02-16 21:05:43.359614,slurm_normal,1455657432.0,0,1.0,main_w1_handler2,2594362,11851797,False,,42489,vcf,6094844.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262409,,"""FreeBayes on data 2377 (variants)""","""BED-features""",32.0,,28352648.0,1455657428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:17:14.709394,77099.0,4.0
9910,bed,,,2016-02-16 21:06:34.880211,slurm_normal,1455657569.0,0,1.0,main_w1_handler2,2594362,11851849,False,,40972,vcf,6094872.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262464,,"""FreeBayes on data 2107 (variants)""","""BED-features""",32.0,,28352648.0,1455657565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:19:30.804034,77099.0,4.0
9910,bed,,,2016-02-16 21:00:57.369283,slurm_normal,1455656546.0,0,1.0,main_w1_handler1,2594362,11851514,False,,39689,vcf,6094690.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262124,,"""FreeBayes on data 3787 (variants)""","""BED-features""",32.0,,28352648.0,1455656542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:02:29.376618,77099.0,4.0
9910,bed,,,2016-02-16 21:01:36.990876,slurm_normal,1455656690.0,0,1.0,main_w1_handler1,2594362,11851557,False,,43526,vcf,6094722.roundup,slurm,,132112168.0,corral-repl,,,23381203,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23262167,,"""FreeBayes on data 3567 (variants)""","""BED-features""",32.0,,28352648.0,1455656685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-16 21:04:52.751983,77099.0,5.0
52,bed,,,2016-03-14 09:16:07.306316,slurm_normal,1457947001.0,0,1.0,main_w2_handler0,2612028,12125656,False,,747060,vcf,6346204.roundup,slurm,,132112168.0,corral-repl,,,23641839,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23824865,,,"""BED-features""",32.0,,28973022.0,1457946995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-03-14 09:16:44.328826,50962.0,6.0
52,bed,,,2016-03-14 09:54:08.717833,slurm_normal,1457949302.0,0,1.0,main_w1_handler0,2612028,12126007,False,,665487,vcf,6346456.roundup,slurm,,132112168.0,corral-repl,,,23641839,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23825400,,,"""BED-features""",32.0,,28973022.0,1457949298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-03-14 09:55:04.228334,50962.0,4.0
977367,bed,,,2016-03-14 10:06:27.039581,slurm_normal,1457950109.0,0,1.0,main_w1_handler2,2593574,12126091,False,,60498,vcf,6346589.roundup,slurm,,132112168.0,corral-repl,,,23825873,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23824792,,,"""BED-features""",32.0,,28966848.0,1457950103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-03-14 10:08:30.396729,50607.0,6.0
9910,bed,,,2016-02-18 17:42:25.026966,slurm_normal,1455817512.0,0,1.0,main_w1_handler1,2598274,11870713,False,,34367,vcf,6110719.roundup,slurm,,132112168.0,corral-repl,,,23409672,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23397315,,,"""BED-features""",32.0,,28352648.0,1455817503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-18 17:45:14.681805,77099.0,9.0
9910,bed,,,2016-02-18 19:07:38.181055,slurm_normal,1455822491.0,0,1.0,main_w1_handler1,2598274,11871262,False,,44486,vcf,6111431.roundup,slurm,,132112168.0,corral-repl,,,23409672,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23410219,,,"""BED-features""",32.0,,28352648.0,1455822486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate/0.0.3,0.0.3,,2016-02-18 19:08:13.671309,77099.0,5.0
