create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file1,input_file1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.cond,parameters.dbkey,parameters.feature_name,parameters.feature_name.__class__,parameters.feature_name.value,parameters.input_file1,parameters.input_file1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-05-21 09:21:01.288961,slurm_normal,1463822530.0,0.0,1.0,main_w1_handler1,2713169,12953146,False,,22037225,gtf,7146834.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58cf04223a9fc1e02'}]",32.0,,30358232,1463822513.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-21 09:22:12.228179,81800.0,17.0
2016-05-21 13:48:23.137762,slurm_normal,1463838580.0,0.0,1.0,main_w2_handler1,2713168,12953920,False,,14476832,gtf,7147340.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e63014f7caab18d'}]",32.0,,30358232,1463838553.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-21 13:49:43.321893,81800.0,27.0
2016-05-21 15:26:49.361818,slurm_normal,1463844468.0,0.0,1.0,main_w1_handler0,2713245,12954117,False,,17607505,gtf,7147503.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fbe996aab3c99dd0'}]",32.0,,30358232,1463844452.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-21 15:27:49.962605,81800.0,16.0
2016-05-21 14:34:36.662622,slurm_normal,1463841329.0,0.0,1.0,main_w1_handler1,2713200,12954011,False,,16866083,gtf,7147415.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d99e3c69af418098'}]",32.0,,30358232,1463841313.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-21 14:35:30.340273,81800.0,16.0
2016-05-21 18:22:05.723318,slurm_normal,1463854977.0,0.0,1.0,main_w2_handler1,2713238,12954638,False,,12797976,gtf,7147880.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f8ccf8cc52ebe64'}]",32.0,,30361404,1463854965.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-21 18:23:00.370511,81800.0,12.0
2016-05-22 10:33:11.076261,slurm_normal,1463913237.0,0.0,1.0,main_w2_handler1,2710896,12957590,False,,9112672,gtf,7149403.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563e13c26c8859afc'}]",32.0,,30365728,1463913226.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-22 10:33:59.788540,81926.0,11.0
2016-05-22 10:28:54.771007,slurm_normal,1463912976.0,0.0,1.0,main_w1_handler0,2713474,12957574,False,,1601784,gtf,7149393.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530771dbd40a9417e'}]",32.0,,30365702,1463912970.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-22 10:29:39.935589,82141.0,6.0
2016-05-20 10:15:43.388624,slurm_normal,1463739402.0,0.0,1.0,main_w1_handler0,2712274,12947540,False,,19555302,gtf,7141614.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5f758b0258f17bf'}]",32.0,,30322667,1463739386.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-20 10:16:45.764934,78711.0,16.0
2016-05-22 13:14:01.358548,slurm_normal,1463922913.0,0.0,1.0,main_w2_handler1,2713471,12957975,False,,3584259,gtf,7149728.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523cb74cdcb7a2b2d'}]",32.0,,30366460,1463922904.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-22 13:15:15.265987,82141.0,9.0
2016-05-27 02:02:40.819347,slurm_normal,1464314603.0,0.0,1.0,main_w1_handler1,2718408,12997164,False,,205097,gtf,7184413.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539d0c06c92b3139c'}]",32.0,,30442718,1464314599.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-27 02:03:26.445224,81800.0,4.0
2016-05-26 19:52:10.667306,slurm_normal,1464292383.0,0.0,1.0,main_w1_handler1,2717195,12994823,False,,19279947,gtf,7181061.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f9da5e710f32ff8'}]",32.0,,30442476,1464292366.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-05-26 19:53:09.958885,78711.0,17.0
2016-08-16 15:22:10.943420,slurm_normal,1471360949.0,0.0,1.0,main_w1_handler1,2793382,13668806,False,,4135209,gff3,7885357.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""gene""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569a9f04af7bc82de'}]",32.0,,31965901,1471360944.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-08-16 15:22:31.589420,88171.0,5.0
2016-11-14 05:25:29.668540,slurm_normal,1479101214.0,0.0,1.0,main_w3_handler0,2879087,14332763,False,,301664914,gtf,8539206.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""<0.05""","""hg19""","""transcript""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5898cbaaea8b52f73'}]",32.0,,34237138,1479101135.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-11-14 05:26:56.822354,93682.0,79.0
2016-12-02 11:08:32.205428,slurm_normal,1480677033.0,0.0,1.0,main_w3_handler1,2851269,14471590,False,,179522865,gff,8664866.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""transcript""",,,,"[{'src': 'hda', 'id': 27471691}]",32.0,,33615051,1480676913.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2016-12-02 11:10:34.832823,87313.0,120.0
2016-12-21 05:29:29.276352,slurm_normal,1482298179.0,0.0,1.0,main_w3_handler0,2877853,14620832,False,,3544804,gtf,8797358.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 27702898}]",32.0,,34960112,1482298173.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2016-12-21 05:29:42.109934,93611.0,6.0
2016-12-28 10:45:53.262979,slurm_normal,1482922018.0,0.0,1.0,main_w3_handler0,2701845,14656654,False,,163994356,gff3,8830053.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""gene""",,,,"[{'src': 'hda', 'id': 27758547}]",32.0,,35065129,1482921956.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2016-12-28 10:46:59.454156,50642.0,62.0
2017-02-09 01:52:43.462247,slurm_normal,1486607244.0,0.0,1.0,main_w4_handler1,2838929,14990906,False,,92492,gtf,9148009.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">10""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 27884370}]",32.0,,35905212,1486607206.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-02-09 02:27:35.696450,80465.0,38.0
2017-02-17 13:08:22.970285,slurm_normal,1487336940.0,0.0,1.0,main_w4_handler1,2877853,15066671,False,,60425209,gtf,9221937.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""> 1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 28398094}]",32.0,,36112143,1487336905.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-02-17 13:09:03.133099,93611.0,35.0
2017-02-17 13:08:22.537433,slurm_normal,1487336950.0,0.0,1.0,main_w3_handler1,2877853,15066670,False,,61881977,gtf,9221938.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""> 1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 28398091}]",32.0,,36112143,1487336909.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-02-17 13:09:13.453375,93611.0,41.0
2017-02-20 08:21:07.793181,slurm_normal,1487578875.0,0.0,1.0,main_w3_handler1,2877853,15083713,False,,1170257,gtf,9238865.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 28423321}]",32.0,,36164067,1487578870.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-02-20 08:21:18.607287,93611.0,5.0
2017-02-20 08:21:08.788128,slurm_normal,1487578879.0,0.0,1.0,main_w4_handler0,2877853,15083715,False,,2214398,gtf,9238867.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 28423382}]",32.0,,36164067,1487578873.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-02-20 08:21:21.251052,93611.0,6.0
2017-02-20 08:21:09.418625,slurm_normal,1487578881.0,0.0,1.0,main_w4_handler0,2877853,15083716,False,,1213083,gtf,9238868.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 28423383}]",32.0,,36164067,1487578876.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-02-20 08:21:23.849462,93611.0,5.0
2017-02-20 08:21:08.303891,slurm_normal,1487578882.0,0.0,1.0,main_w4_handler1,2877853,15083714,False,,3097527,gtf,9238866.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">1""","""?""","""exon""",,,,"[{'src': 'hda', 'id': 28423329}]",32.0,,36164067,1487578873.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-02-20 08:21:23.106223,93611.0,9.0
2014-11-11 20:00:43.874290,rodeo_normal,1415736091.0,0.0,1.0,main_w1_handler0,2115202,8145283,False,,195830,gtf,1985485.roundup,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""==1""","""?""","""exon""",,,17499945,,32.0,,18368421,1415736054.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2014-11-11 20:01:32.729922,,37.0
2014-11-11 20:06:27.350169,rodeo_normal,1415736399.0,0.0,1.0,main_w1_handler1,2115202,8145324,False,,195830,gtf,1985578.roundup,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",""">=1""","""?""","""transcript""",,,17499945,,32.0,,18368421,1415736395.0,ok,1023996.0,gff_filter_by_feature_count,0.1,,2014-11-11 20:06:42.753637,,4.0
2017-06-21 10:25:26.794814,slurm_normal,1498040742.0,0.0,1.0,main_w3_handler1,3166428,16152112,False,,504546,gtf,10230821.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",""">100""","""hg19""","""exon""",,,,"[{'src': 'hda', 'id': 30109062}]",32.0,,38829329,1498040738.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-21 10:25:46.706172,107411.0,4.0
2017-06-21 10:24:09.622577,slurm_normal,1498040675.0,0.0,1.0,main_w4_handler0,3166428,16152107,False,,504546,gtf,10230818.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",""">100""","""hg19""","""exon""",,,,"[{'src': 'hda', 'id': 30109062}]",32.0,,38829329,1498040664.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-21 10:24:39.443723,107411.0,11.0
2017-06-21 16:37:45.110108,slurm_normal,1498063082.0,0.0,1.0,main_w4_handler1,3166911,16155266,False,,1454994,gtf,10233736.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""",""">100""","""hg38""","""exon""",,,,"[{'src': 'hda', 'id': 30114128}]",32.0,,38841657,1498063076.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-21 16:38:05.826998,107409.0,6.0
2017-06-21 16:42:32.205784,slurm_normal,1498063369.0,0.0,1.0,main_w3_handler1,3166911,16155307,False,,1454994,gtf,10233773.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""<1000""","""hg38""","""exon""",,,,"[{'src': 'hda', 'id': 30114128}]",32.0,,38841657,1498063364.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-21 16:42:51.416861,107409.0,5.0
2017-06-16 18:09:57.837504,slurm_normal,1497636631.0,0.0,1.0,main_w3_handler1,3152384,16118361,False,,2463556,gtf,10200276.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""<=1000""","""hg38""","""exon""",,,,"[{'src': 'hda', 'id': 30057233}]",32.0,,38624892,1497636624.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-16 18:10:33.451261,107572.0,7.0
2017-06-19 13:05:31.515792,slurm_normal,1497877552.0,0.0,1.0,main_w4_handler1,3162894,16131585,False,,2463556,gtf,10211731.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""",""">1000""","""hg38""","""exon""",,,,"[{'src': 'hda', 'id': 30078901}]",32.0,,38776218,1497877547.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-19 13:05:54.721984,107406.0,5.0
2017-06-21 16:24:36.052796,slurm_normal,1498062330.0,0.0,1.0,main_w4_handler0,3166910,16155154,False,,80311594,gtf,10233621.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",""">100""","""hg19""","""exon""",,,,"[{'src': 'hda', 'id': 30113946}]",32.0,,38841379,1498062287.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-21 16:25:35.004714,107410.0,43.0
2017-06-21 16:24:38.306989,slurm_normal,1498062300.0,0.0,1.0,main_w4_handler0,3166911,16155155,False,,911466,gtf,10233624.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",""">100""","""hg19""","""exon""",,,,"[{'src': 'hda', 'id': 30113943}]",32.0,,38841394,1498062296.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-21 16:25:02.372366,107409.0,4.0
2017-06-21 16:26:28.137139,slurm_normal,1498062410.0,0.0,1.0,main_w3_handler1,3166911,16155161,False,,911466,gtf,10233634.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",""">100""","""hg19""","""exon""",,,,"[{'src': 'hda', 'id': 30113943}]",32.0,,38841394,1498062406.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-21 16:26:53.630030,107409.0,4.0
2017-06-21 16:37:44.547022,slurm_normal,1498063115.0,0.0,1.0,main_w4_handler0,3166925,16155265,False,,1454994,gtf,10233738.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""",""">100""","""hg38""","""exon""",,,,"[{'src': 'hda', 'id': 30114134}]",32.0,,38841379,1498063086.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-21 16:38:35.803609,107410.0,29.0
2017-06-28 18:10:18.476541,slurm_normal,1498673433.0,0.0,1.0,main_w3_handler0,3054626,16215435,False,,2512396,gff3,10291713.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""==2""","""mm9""","""cDNA_match""",,,,"[{'src': 'hda', 'id': 30220875}]",32.0,,37021236,1498673429.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-06-28 18:10:35.275639,,4.0
2017-08-22 07:20:47.040045,slurm_normal,1503386479.0,0.0,1.0,main_w3_handler1,3200150,16629217,False,,478835,gff3,10701476.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""-1""","""?""","""miRNA""",,,,"[{'src': 'hda', 'id': 30822041}]",32.0,,39460579,1503386457.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-08-22 07:21:21.386146,108158.0,22.0
2017-09-27 12:47:56.885199,slurm_normal,1506516657.0,0.0,1.0,main_w4_handler1,3266958,16946317,False,,1188061800,gff3,11015639.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",""">5""","""?""","""gene""",,,,"[{'src': 'hda', 'id': 31441683}]",32.0,,40875579,1506516487.0,ok,1023996.0,gff_filter_by_feature_count,0.1.1,,2017-09-27 12:51:03.040458,,170.0
