chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-20 20:14:48.223800,slurm_multi,1466454457.0,0.0,6.0,main_w2_handler2,2743471,13215143,False,,4020680,tabular,7399859,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54561ab05aecd09f8'}]",32.0,,30952259.0,1466454382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:27:38.414465,86313,75.0
,,2016-06-20 20:14:45.867854,slurm_multi,1466454356.0,0.0,6.0,main_w1_handler2,2743471,13215136,False,,2907580,tabular,7399852,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b78346cd2d94a679'}]",32.0,,30952259.0,1466454326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:25:58.600082,86313,30.0
,,2016-06-20 20:14:45.549459,slurm_multi,1466454316.0,0.0,6.0,main_w1_handler2,2743471,13215135,False,,3718324,tabular,7399846,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ac61ae284951659'}]",32.0,,30952259.0,1466454275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:25:18.388303,86313,41.0
,,2016-06-20 20:14:46.172461,slurm_multi,1466454434.0,0.0,6.0,main_w1_handler2,2743471,13215137,False,,3768964,tabular,7399858,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7815e9065611543'}]",32.0,,30952259.0,1466454382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:27:16.551270,86313,52.0
,,2016-06-20 20:14:46.758331,slurm_multi,1466454582.0,0.0,6.0,main_w1_handler2,2743471,13215139,False,,2991450,tabular,7399876,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5122e5c741e5ef6b0'}]",32.0,,30952259.0,1466454548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:29:44.577788,86313,34.0
,,2016-06-20 20:14:46.398786,slurm_multi,1466454540.0,0.0,6.0,main_w1_handler2,2743471,13215138,False,,2723706,tabular,7399874,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf2dae68fbf22732'}]",32.0,,30952259.0,1466454513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:29:02.954611,86313,27.0
,,2016-06-20 20:14:54.359128,slurm_multi,1466454783.0,0.0,6.0,main_w1_handler2,2743471,13215154,False,,2465794,tabular,7399898,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c1647c7dbc75be5'}]",32.0,,30952259.0,1466454741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:33:05.533008,86313,42.0
,,2016-06-20 20:14:51.454855,slurm_multi,1466454711.0,0.0,6.0,main_w1_handler2,2743471,13215148,False,,1773304,tabular,7399891,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5926b02f38e876deb'}]",32.0,,30952259.0,1466454692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:31:52.463799,86313,19.0
,,2016-06-20 20:14:51.961619,slurm_multi,1466454609.0,0.0,6.0,main_w2_handler2,2743471,13215149,False,,2377758,tabular,7399880,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5069ace1351f3b4e2'}]",32.0,,30952259.0,1466454589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:30:11.617051,86313,20.0
,,2016-06-20 20:14:55.311543,slurm_multi,1466454903.0,0.0,6.0,main_w2_handler2,2743471,13215156,False,,2994450,tabular,7399916,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e68e961123154ab'}]",32.0,,30952259.0,1466454867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:35:05.777984,86313,36.0
,,2016-06-20 20:14:52.469458,slurm_multi,1466454683.0,0.0,6.0,main_w2_handler2,2743471,13215150,False,,2092750,tabular,7399885,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52cc07bb33dbb8a44'}]",32.0,,30952259.0,1466454641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:31:23.998435,86313,42.0
,,2016-06-20 20:14:48.914293,slurm_multi,1466454686.0,0.0,6.0,main_w1_handler2,2743471,13215144,False,,2551674,tabular,7399884,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aba0749535ea776f'}]",32.0,,30952259.0,1466454641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:31:28.210927,86313,45.0
,,2016-06-20 20:14:47.386579,slurm_multi,1466454632.0,0.0,6.0,main_w1_handler2,2743471,13215141,False,,3215922,tabular,7399882,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f8a32b0f22efbeb'}]",32.0,,30952259.0,1466454590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:30:33.871513,86313,42.0
,,2016-06-20 20:14:53.743073,slurm_multi,1466454816.0,0.0,6.0,main_w2_handler2,2743471,13215152,False,,1977440,tabular,7399906,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57887e2c0790cdf62'}]",32.0,,30952259.0,1466454791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:33:37.173405,86313,25.0
,,2016-06-20 20:14:55.811464,slurm_multi,1466454966.0,0.0,6.0,main_w2_handler2,2743471,13215157,False,,3873188,tabular,7399923,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529f39c98e86f8794'}]",32.0,,30952259.0,1466454908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 20:36:09.390312,86313,58.0
,,2016-06-20 21:41:16.779238,slurm_multi,1466459078.0,0.0,6.0,main_w2_handler2,2743471,13216517,False,,2517912,tabular,7401002,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b544e7ccdd6dadb92e'}]",32.0,,30952259.0,1466458992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-20 21:44:39.925379,86313,86.0
,,2016-10-12 21:43:27.871830,slurm_multi,1476322204.0,0.0,6.0,main_w4_handler2,2852682,14067420,False,,373482894,tabular,8284603,slurm,,132112168.0,corral-repl,,0,no,,"""e88204f890c411e695dd005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d93d823f56a01a4'}]",32.0,,33640361.0,1476309370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-10-13 01:30:05.393780,61346,12834.0
,,2016-03-02 09:59:24.105891,slurm_multi,1456921668.0,0.0,6.0,main_w2_handler2,2584679,11989735,False,,686540098,tabular,6219567,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23592680,,32.0,,28743617.0,1456912782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-03-02 12:27:52.457307,61346,8886.0
,,2016-06-24 18:18:41.330156,slurm_multi,1466793546.0,0.0,6.0,main_w2_handler2,2745050,13256123,False,,2814170,tabular,7443225,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d28570be9208e1c'}]",32.0,,31009472.0,1466793510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:39:07.680506,86313,36.0
,,2016-06-24 06:22:42.396288,slurm_multi,1466754952.0,0.0,6.0,main_w1_handler2,2748655,13252317,False,,111851564,tabular,7439347,slurm,,132112168.0,corral-repl,,0,no,,"""0e4b5c1839d411e6bfa8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5774f7e56ed8b7223'}]",32.0,,30336571.0,1466749499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 07:55:54.386697,84316,5453.0
,,2016-06-24 08:50:31.251421,slurm_multi,1466761549.0,0.0,6.0,main_w1_handler2,2721619,13253128,False,,50465949,tabular,7440093,slurm,,132112168.0,corral-repl,,0,no,,"""b2d298aa39e811e696e2005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab9ead59a8685ccf'}]",32.0,,31056456.0,1466758408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 09:45:51.858998,75824,3141.0
,,2016-06-24 15:35:35.173673,slurm_multi,1466782665.0,0.0,6.0,main_w1_handler2,2745050,13255107,False,,2573304,tabular,7442077,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5870dcd3c72465ca4'}]",32.0,,31009472.0,1466782618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 15:37:46.376312,86313,47.0
,,2016-06-24 18:18:39.737874,slurm_multi,1466792840.0,0.0,6.0,main_w1_handler2,2745050,13256115,False,,3206684,tabular,7443161,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5788dd79b173f329e'}]",32.0,,31009472.0,1466792797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:27:21.609018,86313,43.0
,,2016-06-24 18:18:40.765703,slurm_multi,1466793115.0,0.0,6.0,main_w2_handler2,2745050,13256120,False,,3546746,tabular,7443185,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a5c1cb8c4323886'}]",32.0,,31009472.0,1466793058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:31:57.766180,86313,57.0
,,2016-06-24 18:18:40.956772,slurm_multi,1466793397.0,0.0,6.0,main_w2_handler2,2745050,13256121,False,,3003804,tabular,7443218,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ead927218ff754d'}]",32.0,,31009472.0,1466793360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:36:40.019084,86313,37.0
,,2016-06-24 18:18:43.560168,slurm_multi,1466794121.0,0.0,6.0,main_w2_handler2,2745050,13256130,False,,4120924,tabular,7443307,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532dc45e9831de914'}]",32.0,,31009472.0,1466794023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:48:43.081690,86313,98.0
,,2016-06-24 18:18:39.571428,slurm_multi,1466792467.0,0.0,6.0,main_w2_handler2,2745050,13256114,False,,4100836,tabular,7443124,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b518473e31fef990af'}]",32.0,,31009472.0,1466792414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:21:08.885378,86313,53.0
,,2016-06-24 18:18:41.565712,slurm_multi,1466793609.0,0.0,6.0,main_w2_handler2,2745050,13256124,False,,3717328,tabular,7443228,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b88de8b3d7baceb'}]",32.0,,31009472.0,1466793560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:40:10.268617,86313,49.0
,,2016-06-24 18:18:41.135917,slurm_multi,1466793465.0,0.0,6.0,main_w2_handler2,2745050,13256122,False,,4434288,tabular,7443221,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4f32abe789cfa42'}]",32.0,,31009472.0,1466793410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:37:46.783619,86313,55.0
,,2016-06-24 18:18:40.307981,slurm_multi,1466793004.0,0.0,6.0,main_w2_handler2,2745050,13256118,False,,3299186,tabular,7443178,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a9948a21e7a3ccc'}]",32.0,,31009472.0,1466792957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:30:05.709512,86313,47.0
,,2016-06-24 18:18:39.367343,slurm_multi,1466792793.0,0.0,6.0,main_w1_handler2,2745050,13256113,False,,3785354,tabular,7443153,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504cdb9a51fe84283'}]",32.0,,31009472.0,1466792744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:26:33.888389,86313,49.0
,,2016-06-24 18:18:39.932838,slurm_multi,1466792918.0,0.0,6.0,main_w1_handler2,2745050,13256116,False,,4156676,tabular,7443168,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5915fe1ab8d59aa16'}]",32.0,,31009472.0,1466792851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:28:40.033803,86313,67.0
,,2016-06-24 18:18:39.170622,slurm_multi,1466792737.0,0.0,6.0,main_w1_handler2,2745050,13256112,False,,2740532,tabular,7443150,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b5ee2bffbbf1f5f'}]",32.0,,31009472.0,1466792689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:25:38.609827,86313,48.0
,,2016-06-24 18:18:38.498480,slurm_multi,1466792560.0,0.0,6.0,main_w1_handler2,2745050,13256109,False,,3370446,tabular,7443141,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51faa8a0f806b4945'}]",32.0,,31009472.0,1466792527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:22:41.278728,86313,33.0
,,2016-06-24 18:18:42.003925,slurm_multi,1466793904.0,0.0,6.0,main_w2_handler2,2745050,13256126,False,,3533232,tabular,7443269,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b054045748b8573'}]",32.0,,31009472.0,1466793842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:45:05.190063,86313,62.0
,,2016-06-24 18:18:42.496954,slurm_multi,1466793979.0,0.0,6.0,main_w2_handler2,2745050,13256127,False,,1955720,tabular,7443289,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56300d57070f5bc7c'}]",32.0,,31009472.0,1466793946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:46:29.437952,86313,33.0
,,2016-06-24 18:18:41.788117,slurm_multi,1466793224.0,0.0,6.0,main_w1_handler2,2745050,13256125,False,,4221196,tabular,7443196,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d67e92db5cf7899'}]",32.0,,31009472.0,1466793174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:33:45.416189,86313,50.0
,,2016-06-24 18:18:38.187293,slurm_multi,1466792514.0,0.0,6.0,main_w1_handler2,2745050,13256108,False,,3803188,tabular,7443136,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccd1015072b05662'}]",32.0,,31009472.0,1466792474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:21:55.677184,86313,40.0
,,2016-06-24 18:18:38.918316,slurm_multi,1466792679.0,0.0,6.0,main_w1_handler2,2745050,13256111,False,,3581258,tabular,7443147,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaa8b160f6e198e5'}]",32.0,,31009472.0,1466792635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:24:40.485275,86313,44.0
,,2016-06-24 18:18:44.804764,slurm_multi,1466794394.0,0.0,6.0,main_w2_handler2,2745050,13256134,False,,3302498,tabular,7443339,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c5b86db26b345a4'}]",32.0,,31009472.0,1466794334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:53:16.789777,86313,60.0
,,2016-06-24 18:18:44.452337,slurm_multi,1466794213.0,0.0,6.0,main_w2_handler2,2745050,13256132,False,,2719450,tabular,7443317,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b549213c9df9ac71af'}]",32.0,,31009472.0,1466794182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:50:15.470506,86313,31.0
,,2016-06-24 18:18:38.706422,slurm_multi,1466792629.0,0.0,6.0,main_w1_handler2,2745050,13256110,False,,4113162,tabular,7443144,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52092be9eafe16248'}]",32.0,,31009472.0,1466792582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:23:50.982807,86313,47.0
,,2016-06-24 18:18:44.090809,slurm_multi,1466794165.0,0.0,6.0,main_w2_handler2,2745050,13256131,False,,2180864,tabular,7443316,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59373a5975fca2d18'}]",32.0,,31009472.0,1466794133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:49:27.333982,86313,32.0
,,2016-06-24 18:18:40.121141,slurm_multi,1466793159.0,0.0,6.0,main_w1_handler2,2745050,13256117,False,,3003882,tabular,7443189,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55348b3f142a0d2a7'}]",32.0,,31009472.0,1466793120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:32:41.357416,86313,39.0
,,2016-06-24 18:18:42.803304,slurm_multi,1466793260.0,0.0,6.0,main_w1_handler2,2745050,13256128,False,,2622366,tabular,7443201,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6f3a8526aef5954'}]",32.0,,31009472.0,1466793227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:34:22.749839,86313,33.0
,,2016-06-24 18:18:40.550705,slurm_multi,1466793054.0,0.0,6.0,main_w2_handler2,2745050,13256119,False,,2479828,tabular,7443183,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547400a999d21009b'}]",32.0,,31009472.0,1466793007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:30:55.537396,86313,47.0
,,2016-06-24 18:18:43.155643,slurm_multi,1466793312.0,0.0,6.0,main_w1_handler2,2745050,13256129,False,,2308030,tabular,7443211,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a20999a24878edb'}]",32.0,,31009472.0,1466793280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:35:12.833490,86313,32.0
,,2016-06-24 18:18:44.627309,slurm_multi,1466794295.0,0.0,6.0,main_w2_handler2,2745050,13256133,False,,2525340,tabular,7443320,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575948ad69d2f186a'}]",32.0,,31009472.0,1466794233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:51:37.159676,86313,62.0
,,2016-06-24 18:18:45.000298,slurm_multi,1466794489.0,0.0,6.0,main_w2_handler2,2745050,13256135,False,,4271612,tabular,7443341,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520e24acfdc83c788'}]",32.0,,31009472.0,1466794436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-24 18:54:51.441865,86313,53.0
,,2016-03-03 16:27:47.770776,slurm_multi,1457086208.0,0.0,6.0,main_w2_handler2,2619482,12009461,False,,898534058,tabular,6239182,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23649953,,32.0,,28100455.0,1457023432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-03-04 10:10:12.463549,78050,62776.0
,,2016-06-27 07:07:21.301938,slurm_multi,1467017326.0,0.0,6.0,main_w1_handler2,2750528,13264835,False,,48201608,tabular,7453363,slurm,,132112168.0,corral-repl,,0,no,,"""c85653523c3511e6bfc7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa8dd2568225c46c'}]",32.0,,30091305.0,1467013924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-27 08:48:47.636238,75824,3402.0
,,2016-06-27 06:47:47.346624,slurm_multi,1467013906.0,0.0,6.0,main_w1_handler2,2691382,13264688,False,,48174568,tabular,7452951,slurm,,132112168.0,corral-repl,,0,no,,"""0d454ad43c3311e69d09005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5115cdfc5c49e8ace'}]",32.0,,30091305.0,1467010178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.3,0.3,,2016-06-27 07:51:48.162737,75824,3728.0
