chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.TYPE,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-09-09 23:59:22.170839,roundup_single,1410307187.0,0,1.0,main_w2_handler1,1946365,7679937,False,,93443025,fastqsanger,1666297,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16697520,,,32.0,,15313064.0,1410307175.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-09 23:59:48.941861,42661.0,12.0
,,2014-09-10 00:00:10.475801,roundup_single,1410307258.0,0,1.0,main_w2_handler1,1946365,7679981,False,,204896757,fastqsanger,1666316,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16697545,,,32.0,,15313064.0,1410307235.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-10 00:01:00.273987,42661.0,23.0
,,2014-09-10 00:00:04.245916,roundup_single,1410307246.0,0,1.0,main_w2_handler0,1946365,7679978,False,,80929373,fastqsanger,1666315,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16697542,,,32.0,,15313064.0,1410307235.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-10 00:00:47.822644,42661.0,11.0
,,2014-09-09 23:59:36.143512,roundup_single,1410307213.0,0,1.0,main_w2_handler0,1946365,7679958,False,,63305448,fastqsanger,1666304,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16697527,,,32.0,,15313064.0,1410307205.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-10 00:00:15.092783,42661.0,8.0
,,2014-09-09 23:59:58.849865,roundup_single,1410307230.0,0,1.0,main_w1_handler0,1946365,7679976,False,,86495152,fastqsanger,1666306,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16697538,,,32.0,,15313064.0,1410307219.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-10 00:00:32.846633,42661.0,11.0
,,2014-09-15 03:04:12.366015,roundup_single,1410750262.0,0,1.0,main_w2_handler1,1946365,7784966,False,,34755397,fasta,1770389,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16869335,,,32.0,,15421050.0,1410750257.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-15 03:04:23.117229,42661.0,5.0
,,2014-09-15 03:04:53.797771,roundup_single,1410750305.0,0,1.0,main_w1_handler1,1946365,7784986,False,,50754687,fasta,1770405,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16869347,,,32.0,,15421050.0,1410750300.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-15 03:05:07.154315,42661.0,5.0
,,2014-09-15 03:04:34.617226,roundup_single,1410750297.0,0,1.0,main_w2_handler1,1946365,7784980,False,,27430338,fasta,1770399,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16869341,,,32.0,,15421050.0,1410750280.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-15 03:04:57.705059,42661.0,17.0
,,2014-09-15 03:05:24.527905,roundup_single,1410750333.0,0,1.0,main_w2_handler0,1946365,7784994,False,,32913361,fasta,1770413,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16869352,,,32.0,,15421050.0,1410750329.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-15 03:05:34.210826,42661.0,4.0
,,2014-09-15 03:06:14.788548,roundup_single,1410750386.0,0,1.0,main_w1_handler1,1946365,7785010,False,,70724576,fasta,1770429,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16869371,,,32.0,,15421050.0,1410750379.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-15 03:06:28.459317,42661.0,7.0
,,2014-09-15 03:04:43.942160,roundup_single,1410750292.0,0,1.0,main_w2_handler1,1946365,7784983,False,,43259213,fasta,1770402,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16869345,,,32.0,,15421050.0,1410750288.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-15 03:04:54.627614,42661.0,4.0
,,2014-09-15 03:07:05.083581,roundup_single,1410750433.0,0,1.0,main_w2_handler1,1946365,7785023,False,,30537228,fasta,1770442,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16869338,,,32.0,,15421050.0,1410750429.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-15 03:07:14.929673,42661.0,4.0
,,2014-09-15 03:05:48.699764,roundup_single,1410750363.0,0,1.0,main_w1_handler1,1946365,7785002,False,,75776723,fasta,1770422,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16869364,,,32.0,,15421050.0,1410750356.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-15 03:06:05.631323,42661.0,7.0
,,2014-09-15 20:31:06.731367,roundup_single,1410813077.0,0,1.0,main_w1_handler0,2053224,7797403,False,,1021583,fasta,1782635,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16888983,,,32.0,,17008118.0,1410813074.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-15 20:31:20.076661,53065.0,3.0
,,2014-09-21 06:47:59.779663,roundup_single,1411282521.0,0,1.0,main_w2_handler0,2019555,7821430,False,,55541116,fasta,1806296,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16963036,,,32.0,,17104472.0,1411282515.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-21 06:55:23.244472,5035.0,6.0
,,2014-11-30 11:01:10.475292,rodeo_normal,1417345279.0,0,1.0,main_w1_handler0,2132802,8271403,False,,1021583,fasta,356493.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17715634,,,2.0,,19823151.0,1417345276.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-30 11:01:22.676438,56448.0,3.0
,,2017-04-03 10:37:47.586466,slurm_normal,1491216090.0,0,1.0,main_w4_handler1,3039807,15470099,False,,2661776863,fastqsanger,9599685.roundup,slurm,,132112168.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28984074}]",,32.0,,36927101.0,1491215871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2017-04-03 10:41:32.441252,102442.0,219.0
,,2014-09-26 00:35:15.325686,roundup_single,1411691931.0,0,1.0,main_w1_handler1,2065661,7863319,False,,1880160565,fasta,1843413,slurm,,132112264.0,corral-repl,,"""SEQ""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17027484,,,32.0,,17214135.0,1411691731.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-26 00:38:53.786623,40490.0,200.0
,,2017-04-03 11:10:39.729935,slurm_normal,1491218149.0,0,1.0,main_w3_handler1,3039807,15470296,False,,2661776863,fastqsanger,9599898.roundup,slurm,,132112168.0,corral-repl,,"""SEQ""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28984074}]",,32.0,,36927101.0,1491217844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2017-04-03 11:15:52.344500,102442.0,305.0
,,2014-09-27 15:03:12.076591,roundup_single,1411830222.0,0,1.0,main_w2_handler0,2068190,7875853,False,,1021583,fasta,1856589,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17052536,,,32.0,,17259410.0,1411830203.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-27 15:03:44.496929,,19.0
,,2014-11-05 16:42:21.113309,rodeo_normal,1415211109.0,0,1.0,main_w1_handler1,2108697,8108966,False,,1021583,fasta,130412.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17437374,,,2.0,,18317516.0,1415211106.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-05 18:11:54.350105,,3.0
,,2014-11-05 16:44:28.890990,rodeo_normal,1415211126.0,0,1.0,main_w1_handler1,2108701,8108983,False,,1021583,fasta,130419.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17437390,,,2.0,,18317393.0,1415211124.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-05 18:12:10.219567,,2.0
,,2014-11-05 16:45:00.440421,rodeo_normal,1415211159.0,0,1.0,main_w2_handler1,2108696,8108985,False,,1021583,fasta,130422.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17437397,,,2.0,,18317521.0,1415211156.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-05 18:12:47.519493,,3.0
,,2014-11-05 16:42:23.038801,rodeo_normal,1415211106.0,0,1.0,main_w1_handler0,2108699,8108968,False,,1021583,fasta,130411.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17437378,,,2.0,,18317506.0,1415211103.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-05 18:11:48.763174,,3.0
,,2014-11-05 16:44:01.740186,rodeo_normal,1415211118.0,0,1.0,main_w2_handler0,2108707,8108978,False,,1021583,fasta,130417.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17437387,,,2.0,,18317523.0,1415211116.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-05 18:12:55.980007,,2.0
,,2014-11-05 16:43:03.534295,rodeo_normal,1415211116.0,0,1.0,main_w2_handler0,2108703,8108973,False,,1021583,fasta,130416.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17437380,,,2.0,,18317520.0,1415211113.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-05 18:12:56.419773,,3.0
,,2014-11-05 16:46:10.552698,rodeo_normal,1415211195.0,0,1.0,main_w1_handler1,2108693,8108994,False,,1021583,fasta,130425.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17437410,,,2.0,,18317529.0,1415211193.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-05 18:13:27.275451,,2.0
,,2014-09-29 20:05:36.195579,roundup_single,1412021154.0,0,1.0,main_w1_handler1,2070129,7897076,False,,23595,fastqsanger,1877408,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17089526,,,32.0,,17290541.0,1412021152.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-29 20:05:56.372923,,2.0
,,2014-09-29 22:02:57.390599,roundup_single,1412028222.0,0,1.0,main_w1_handler1,2070129,7897577,False,,16500,fastqsanger,1878032,slurm,,132112264.0,corral-repl,,"""COUNT""","""5dba5d92482411e4a974005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17090371,,,32.0,,17293521.0,1412028219.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-29 22:03:43.183066,53647.0,3.0
,,2014-09-29 20:02:42.279260,roundup_single,1412020976.0,0,1.0,main_w1_handler0,2070129,7897058,False,,21952,fastqsanger,1877383,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17089373,,,32.0,,17290541.0,1412020972.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-29 20:02:58.040792,,4.0
,,2014-09-29 21:56:10.444854,roundup_single,1412027812.0,0,1.0,main_w2_handler1,2070129,7897499,False,,16500,fastqsanger,1877979,slurm,,132112264.0,corral-repl,,"""SEQ""","""6ada7e54482311e49daa005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17090290,,,32.0,,17293521.0,1412027809.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-29 21:56:55.228137,53647.0,3.0
,,2014-09-29 21:57:44.805176,roundup_single,1412027909.0,0,1.0,main_w1_handler0,2070129,7897516,False,,16500,fastqsanger,1877995,slurm,,132112264.0,corral-repl,,"""SEQ""","""a3c68410482311e48efd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17090304,,,32.0,,17293521.0,1412027907.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-29 21:58:32.983580,53647.0,2.0
,,2014-09-30 01:36:31.692942,roundup_single,1412046529.0,0,1.0,main_w2_handler0,2051113,7898184,False,,6405524818,fastqsanger,1878989,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17091074,,,32.0,,17278287.0,1412045941.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-30 03:08:51.996019,47966.0,588.0
,,2014-09-30 01:36:50.313863,roundup_single,1412046027.0,0,1.0,main_w2_handler1,2051113,7898186,False,,5757550045,fastqsanger,1878973,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17091075,,,32.0,,17278287.0,1412045476.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-09-30 03:00:29.403879,47966.0,551.0
,,2014-11-30 13:52:32.851460,rodeo_normal,1417355563.0,0,1.0,main_w2_handler1,2132861,8271820,False,,1021583,fasta,357190.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17716111,,,2.0,,19823852.0,1417355560.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-30 13:52:46.813498,56641.0,3.0
,,2014-10-01 12:19:19.321923,roundup_single,1412165978.0,0,1.0,main_w1_handler0,2072277,7908479,False,,85586818,fasta,1888587,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17109721,,,32.0,,17331542.0,1412165969.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-10-01 12:19:39.682991,,9.0
,,2014-11-05 16:52:35.247058,rodeo_normal,1415211515.0,0,1.0,main_w1_handler1,2108698,8109052,False,,1021583,fasta,130443.rodeo,slurm,,16332532.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17437449,,,2.0,,18317517.0,1415211512.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-11-05 18:18:41.661417,,3.0
,,2014-10-01 17:27:30.214283,roundup_single,1412184739.0,0,1.0,main_w1_handler1,2072277,7912900,False,,250696387,fasta,1891992,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17114268,,,32.0,,17331542.0,1412184722.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-10-01 17:32:21.435014,,17.0
,,2014-10-02 14:51:49.777969,roundup_single,1412261524.0,0,1.0,main_w1_handler0,2073587,7918908,False,,101933,fasta,1898112,slurm,,8059880.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17124667,,,1.0,,17331542.0,1412261521.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-10-02 14:52:08.315037,,3.0
,,2014-10-02 16:36:06.394412,roundup_single,1412267848.0,0,1.0,main_w1_handler1,2073686,7919574,False,,813056258,fasta,1898779,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17125656,,,32.0,,17306023.0,1412267776.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-10-02 16:37:30.286973,24436.0,72.0
,,2014-10-01 17:27:32.864137,roundup_single,1412184703.0,0,1.0,main_w2_handler0,2072277,7912905,False,,113173079,fasta,1891982,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17114547,,,32.0,,17331542.0,1412184691.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-10-01 17:31:52.499322,,12.0
,,2014-10-01 16:01:46.473743,roundup_single,1412179423.0,0,1.0,main_w1_handler0,2072277,7912216,False,,2059384,fasta,1891032,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17110377,,,32.0,,17331542.0,1412179421.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-10-01 16:03:48.156766,,2.0
,,2014-10-01 16:12:05.199804,roundup_single,1412180189.0,0,1.0,main_w1_handler1,2072277,7912308,False,,281806855,fasta,1891168,slurm,,132112264.0,corral-repl,,"""COUNT""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17110904,,,32.0,,17331542.0,1412180163.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer/0.0.11,0.0.11,,2014-10-01 16:16:32.008924,,26.0
