chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputSequences,inputSequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.adjustdirection,parameters.chromInfo,parameters.cond_flavour.__current_case__,parameters.cond_flavour.distance_method,parameters.cond_flavour.flavourType,parameters.cond_flavour.iterations,parameters.cond_flavour.retree,parameters.datatype,parameters.dbkey,parameters.ep,parameters.getTree,parameters.inputSequences.values,parameters.inputSequences|__identifier__,parameters.matrix_condition.BLOSUM,parameters.matrix_condition.PAM,parameters.matrix_condition.__current_case__,parameters.matrix_condition.matrix,parameters.op,parameters.outputFormat,parameters.reorder,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-15 14:24:53.722547,slurm_normal,1487169689.0,0,,1.0,main_w4_handler1,2996721,15046673,False,,21612,fasta,9202598.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364314}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:41:32.408454,14090.0,4.0
,,2017-02-15 14:24:48.170361,slurm_normal,1487169740.0,0,,1.0,main_w4_handler1,2996721,15046664,False,,66518,fasta,9202592.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364304}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:42:21.493747,14090.0,64.0
,,2017-02-15 14:25:56.892232,slurm_normal,1487169773.0,0,,1.0,main_w4_handler1,2996721,15046780,False,,14036,fasta,9202617.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364411}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:42:56.779999,14090.0,11.0
,,2017-02-15 14:24:19.310399,slurm_normal,1487169690.0,0,,1.0,main_w3_handler0,2996721,15046620,False,,45893,fasta,9202600.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364258}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:41:32.978186,14090.0,5.0
,,2017-02-15 14:24:35.459365,slurm_normal,1487169910.0,0,,1.0,main_w3_handler0,2996721,15046645,False,,11261,fasta,9202661.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364285}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:12.258042,14090.0,7.0
,,2017-02-15 14:25:12.591886,slurm_normal,1487169807.0,0,,1.0,main_w3_handler1,2996721,15046709,False,,46892,fasta,9202634.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364346}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:43:29.615588,14090.0,13.0
,,2017-02-15 14:25:51.203318,slurm_normal,1487170505.0,0,,1.0,main_w4_handler1,2996721,15046771,False,,17810,fasta,9202793.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364403}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487170187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:55:08.864788,14090.0,318.0
,,2017-02-15 14:24:42.192578,slurm_normal,1487169740.0,0,,1.0,main_w3_handler1,2996721,15046655,False,,14474,fasta,9202593.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364295}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:42:25.674814,14090.0,60.0
,,2017-02-15 14:25:54.450074,slurm_normal,1487169743.0,0,,1.0,main_w3_handler1,2996721,15046776,False,,79806,fasta,9202599.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364408}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:42:29.798716,14090.0,44.0
,,2017-02-15 14:24:50.896624,slurm_normal,1487169741.0,0,,1.0,main_w3_handler0,2996721,15046668,False,,60875,fasta,9202594.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364308}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:42:26.043526,14090.0,61.0
,,2017-02-15 14:25:32.844840,slurm_normal,1487169540.0,0,,1.0,main_w4_handler0,2996721,15046742,False,,24145,fasta,9202549.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364375}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:42:38.680310,14090.0,15.0
,,2017-02-15 14:25:06.473740,slurm_normal,1487170765.0,0,,1.0,main_w4_handler0,2996721,15046699,False,,90404,fasta,9202881.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364337}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487170754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:59:27.472893,14090.0,11.0
,,2017-02-15 14:24:57.532741,slurm_normal,1487169805.0,0,,1.0,main_w4_handler1,2996721,15046684,False,,14146,fasta,9202633.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364322}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:43:28.351844,14090.0,12.0
,,2017-02-15 14:25:34.155940,slurm_normal,1487170214.0,0,,1.0,main_w4_handler1,2996721,15046744,False,,25823,fasta,9202734.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364377}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487170045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:50:18.631735,14090.0,169.0
,,2017-02-15 14:24:32.282395,slurm_normal,1487169866.0,0,,1.0,main_w3_handler0,2996721,15046640,False,,16811,fasta,9202649.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364280}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:44:29.615800,14090.0,11.0
,,2017-02-15 14:24:45.338752,slurm_normal,1487169882.0,0,,1.0,main_w3_handler1,2996721,15046660,False,,28244,fasta,9202657.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364300}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:44:48.741142,14090.0,8.0
,,2017-02-15 14:24:52.649859,slurm_normal,1487169899.0,0,,1.0,main_w3_handler1,2996721,15046671,False,,9374,fasta,9202659.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364311}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:02.212312,14090.0,7.0
,,2017-02-15 14:25:44.397755,slurm_normal,1487169912.0,0,,1.0,main_w3_handler0,2996721,15046760,False,,14479,fasta,9202609.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364392}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:15.292882,14090.0,165.0
,,2017-02-15 14:24:37.670047,slurm_normal,1487169949.0,0,,1.0,main_w3_handler0,2996721,15046648,False,,11919,fasta,9202683.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364288}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:54.380003,14090.0,8.0
,,2017-02-15 14:24:41.470762,slurm_normal,1487169926.0,0,,1.0,main_w4_handler0,2996721,15046653,False,,44896,fasta,9202666.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364293}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:29.293151,14090.0,7.0
,,2017-02-15 14:24:31.588358,slurm_normal,1487169928.0,0,,1.0,main_w3_handler0,2996721,15046639,False,,18144,fasta,9202612.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364279}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:31.210070,14090.0,174.0
,,2017-02-15 14:24:42.642074,slurm_normal,1487169934.0,0,,1.0,main_w3_handler1,2996721,15046656,False,,78018,fasta,9202614.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364296}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:38.098889,14090.0,176.0
,,2017-02-15 14:24:46.065764,slurm_normal,1487170030.0,0,,1.0,main_w3_handler1,2996721,15046661,False,,47817,fasta,9202664.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364301}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:47:15.192961,14090.0,106.0
,,2017-02-15 14:25:05.880687,slurm_normal,1487169940.0,0,,1.0,main_w4_handler1,2996721,15046698,False,,13703,fasta,9202678.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364336}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:42.113092,14090.0,6.0
,,2017-02-15 14:24:30.375583,slurm_normal,1487169947.0,0,,1.0,main_w4_handler0,2996721,15046637,False,,34460,fasta,9202682.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364277}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:49.983037,14090.0,7.0
,,2017-02-15 14:24:46.743371,slurm_normal,1487169948.0,0,,1.0,main_w4_handler1,2996721,15046662,False,,8601,fasta,9202588.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364302}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:45:50.773075,14090.0,279.0
,,2017-02-15 14:24:47.500031,slurm_normal,1487169969.0,0,,1.0,main_w3_handler1,2996721,15046663,False,,24105,fasta,9202689.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364303}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:46:10.931056,14090.0,12.0
,,2017-02-15 14:24:40.684815,slurm_normal,1487169969.0,0,,1.0,main_w3_handler0,2996721,15046651,False,,14147,fasta,9202692.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364291}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:46:12.160049,14090.0,12.0
,,2017-02-15 14:25:19.280534,slurm_normal,1487169969.0,0,,1.0,main_w4_handler1,2996721,15046719,False,,12422,fasta,9202688.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364355}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:46:11.974394,14090.0,12.0
,,2017-02-15 14:24:51.239036,slurm_normal,1487169986.0,0,,1.0,main_w3_handler1,2996721,15046669,False,,7931,fasta,9202700.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364309}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:46:30.185404,14090.0,10.0
,,2017-02-15 14:25:10.845359,slurm_normal,1487169991.0,0,,1.0,main_w3_handler1,2996721,15046706,False,,152723,fasta,9202697.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364343}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:46:34.306082,14090.0,19.0
,,2017-02-15 14:25:22.510582,slurm_normal,1487169994.0,0,,1.0,main_w4_handler1,2996721,15046724,False,,11816,fasta,9202699.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364360}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:46:36.799685,14090.0,18.0
,,2017-02-15 14:25:23.695929,slurm_normal,1487170018.0,0,,1.0,main_w4_handler1,2996721,15046726,False,,13814,fasta,9202709.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364362}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:47:00.965508,14090.0,20.0
,,2017-02-15 14:25:03.061053,slurm_normal,1487170030.0,0,,1.0,main_w4_handler1,2996721,15046692,False,,26697,fasta,9202676.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364330}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:47:22.526168,14090.0,92.0
,,2017-02-15 14:24:36.861858,slurm_normal,1487169994.0,0,,1.0,main_w4_handler0,2996721,15046647,False,,36591,fasta,9202698.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364287}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:46:37.240992,14090.0,18.0
,,2017-02-15 14:24:48.962374,slurm_normal,1487170297.0,0,,1.0,main_w4_handler0,2996721,15046665,False,,10700,fasta,9202818.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364305}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487170293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:51:41.254942,14090.0,4.0
,,2017-02-15 14:24:55.217541,slurm_normal,1487169995.0,0,,1.0,main_w3_handler0,2996721,15046677,False,,12815,fasta,9202701.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364318}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:46:39.556321,14090.0,19.0
,,2017-02-15 14:24:57.058686,slurm_normal,1487170029.0,0,,1.0,main_w3_handler0,2996721,15046683,False,,34088,fasta,9202713.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364321}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487170018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:47:12.739808,14090.0,11.0
,,2017-02-15 14:24:32.902554,slurm_normal,1487170018.0,0,,1.0,main_w4_handler0,2996721,15046641,False,,19364,fasta,9202710.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364281}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487170002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:47:00.433771,14090.0,16.0
,,2017-02-15 14:24:51.729945,slurm_normal,1487170022.0,0,,1.0,main_w3_handler1,2996721,15046670,False,,22137,fasta,9202711.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364310}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487170008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:47:10.636790,14090.0,14.0
,,2017-02-15 14:24:36.217165,slurm_normal,1487170030.0,0,,1.0,main_w3_handler0,2996721,15046646,False,,35600,fasta,9202663.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364286}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487169918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:47:12.357584,14090.0,112.0
,,2017-02-15 14:25:02.552992,slurm_normal,1487170042.0,0,,1.0,main_w3_handler0,2996721,15046691,False,,88817,fasta,9202728.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364329}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487170035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:47:24.798128,14090.0,7.0
,,2017-02-15 14:26:01.629559,slurm_normal,1487170788.0,0,,1.0,main_w3_handler0,2996721,15046791,False,,14366,fasta,9202884.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28364421}]",,,,0,,"""1.53""","""""","""false""",32.0,,36039147.0,1487170784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:59:55.983569,14090.0,4.0
,,2017-02-15 14:46:45.297041,slurm_normal,1487170059.0,0,,1.0,main_w3_handler0,2996454,15047107,False,,238910630,fasta,9202714.roundup,slurm,,132112168.0,corral-repl,,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28361503}]",,,,0,,"""1.53""","""""","""false""",32.0,,36052913.0,1487170018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-02-15 14:47:43.042387,,41.0
