create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-02 10:53:52.824552,slurm_normal,1486033129.0,0,,1.0,main_w3_handler0,2971885,14931580,False,,774827930,fastq.bz2,9088278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28178449}]",32.0,,35658181,1486032836.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-02 10:58:53.200675,99053.0,293.0
2017-02-02 10:53:30.667381,slurm_normal,1486032980.0,0,,1.0,main_w4_handler0,2971885,14931574,False,,687014857,fastq.bz2,9088271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28178438}]",32.0,,35658181,1486032814.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-02 10:56:22.474352,99053.0,166.0
2017-02-02 10:54:16.530980,slurm_normal,1486033025.0,0,,1.0,main_w3_handler1,2971885,14931584,False,,730526147,fastq.bz2,9088282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28178464}]",32.0,,35658181,1486032859.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-02 10:57:06.193757,99053.0,166.0
2017-02-02 10:54:02.043408,slurm_normal,1486033124.0,0,,1.0,main_w3_handler0,2971885,14931581,False,,856686627,fastq.bz2,9088279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28178454}]",32.0,,35658181,1486032844.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-02 10:58:46.612926,99053.0,280.0
2017-02-02 10:53:41.631639,slurm_normal,1486033125.0,0,,1.0,main_w3_handler1,2971885,14931577,False,,767084166,fastq.bz2,9088274.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28178443}]",32.0,,35658181,1486032824.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-02 10:58:48.547091,99053.0,301.0
2017-02-03 01:27:04.236007,slurm_normal,1486085430.0,0,,1.0,main_w4_handler1,2094505,14938794,False,,6490114514,fastq.bz2,9095411.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 28186945}]",32.0,,35778614,1486085315.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-03 01:30:32.666123,54745.0,115.0
2017-02-24 19:50:34.348262,slurm_normal,1487966090.0,0,,1.0,main_w4_handler1,2120863,15136218,False,,1298699233,fastq.bz2,9289585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28505956}]",32.0,,36269764,1487965838.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-24 19:54:53.354903,52578.0,252.0
2017-02-06 18:56:54.653521,slurm_normal,1486407472.0,0,,1.0,main_w4_handler1,2984077,14963265,False,,213521882,fastq.bz2,9120910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28230182}]",32.0,,35849372,1486407418.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-06 18:57:55.011519,4313.0,54.0
2017-04-20 18:11:56.335092,slurm_normal,1492711943.0,0,,1.0,main_w4_handler0,3080848,15638123,False,,728413167,fastqsanger.bz2,9756085.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29297521}]",32.0,,37462237,1492711929.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-20 18:12:25.225539,100425.0,14.0
2017-06-02 02:22:32.800949,slurm_normal,1496371431.0,0,,1.0,main_w4_handler0,3131894,15994719,False,,2479502260,fastq.bz2,10089269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29849451}]",32.0,,38385983,1496370680.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-02 02:43:54.423401,97439.0,751.0
2017-02-13 10:35:48.663370,slurm_normal,1486983100.0,0,,1.0,main_w4_handler1,2992193,15022000,False,,968494062,fastq.bz2,9178279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28323621}]",32.0,,35994623,1486982709.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-13 10:51:45.989893,62534.0,391.0
2017-02-13 10:35:49.529767,slurm_normal,1486983157.0,0,,1.0,main_w4_handler1,2992193,15022002,False,,1381414334,fastq.bz2,9178281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28323641}]",32.0,,35994623,1486982752.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-13 10:52:43.598903,62534.0,405.0
2017-06-02 02:22:07.523904,slurm_normal,1496370600.0,0,,1.0,main_w4_handler0,3131894,15994717,False,,1107963039,fastq.bz2,10089249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29849449}]",32.0,,38385983,1496370339.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-02 02:30:04.440686,97439.0,261.0
2017-02-13 10:35:50.309784,slurm_normal,1486983158.0,0,,1.0,main_w4_handler0,2992193,15022004,False,,1334446303,fastq.bz2,9178282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28323646}]",32.0,,35994623,1486982756.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-13 10:52:44.379301,62534.0,402.0
2017-02-13 10:35:47.091149,slurm_normal,1486983151.0,0,,1.0,main_w3_handler1,2992193,15021996,False,,1064385116,fastq.bz2,9178280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28323606}]",32.0,,35994623,1486982728.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-13 10:52:37.473633,62534.0,423.0
2017-02-13 10:35:47.820616,slurm_normal,1486983050.0,0,,1.0,main_w3_handler0,2992193,15021998,False,,973007628,fastq.bz2,9178278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28323616}]",32.0,,35994623,1486982708.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-13 10:50:54.513325,62534.0,342.0
2017-02-13 10:35:46.132081,slurm_normal,1486983136.0,0,,1.0,main_w4_handler0,2992193,15021994,False,,1081513530,fastq.bz2,9178277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28323605}]",32.0,,35994623,1486982704.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-13 10:52:20.662871,62534.0,432.0
2017-06-02 02:21:14.003880,slurm_normal,1496370515.0,0,,1.0,main_w3_handler0,3131894,15994696,False,,1461975387,fastq.bz2,10089239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29849446}]",32.0,,38385983,1496370127.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-02 02:28:37.266202,97439.0,388.0
2017-06-02 02:21:51.378674,slurm_normal,1496370965.0,0,,1.0,main_w3_handler1,3131894,15994716,False,,1706847843,fastq.bz2,10089247.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29849448}]",32.0,,38385983,1496370301.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-02 02:36:09.254018,97439.0,664.0
2017-06-02 02:21:40.339385,slurm_normal,1496371170.0,0,,1.0,main_w4_handler1,3131894,15994715,False,,1728274287,fastq.bz2,10089246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29849447}]",32.0,,38385983,1496370296.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-02 02:39:31.634344,97439.0,874.0
2017-06-02 02:22:23.933247,slurm_normal,1496371449.0,0,,1.0,main_w4_handler1,3131894,15994718,False,,1794999408,fastq.bz2,10089271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29849450}]",32.0,,38385983,1496370698.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-02 02:44:10.845759,97439.0,751.0
2017-02-15 04:19:14.839974,slurm_normal,1487133245.0,0,,1.0,main_w3_handler1,2995998,15041474,False,,1793527932,fastq.bz2,9197290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28355714}]",32.0,,36046398,1487132357.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-15 04:34:09.162777,62534.0,888.0
2017-02-15 04:18:44.685467,slurm_normal,1487132679.0,0,,1.0,main_w3_handler0,2995998,15041469,False,,1666239261,fastq.bz2,9197285.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28355538}]",32.0,,36046398,1487132328.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-15 04:24:42.233839,62534.0,351.0
2017-02-15 04:18:53.662122,slurm_normal,1487132679.0,0,,1.0,main_w4_handler1,2995998,15041470,False,,1286159254,fastq.bz2,9197286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28355608}]",32.0,,36046398,1487132335.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-15 04:24:41.662337,62534.0,344.0
2017-02-15 04:20:07.201716,slurm_normal,1487132721.0,0,,1.0,main_w4_handler1,2995998,15041479,False,,1758972421,fastq.bz2,9197294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28355717}]",32.0,,36046398,1487132409.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-15 04:25:24.349768,62534.0,312.0
2017-02-15 04:19:04.308590,slurm_normal,1487132608.0,0,,1.0,main_w4_handler1,2995998,15041472,False,,1302585308,fastq.bz2,9197288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28355609}]",32.0,,36046398,1487132350.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-15 04:23:30.172580,62534.0,258.0
2017-02-15 04:00:45.002649,slurm_normal,1487131796.0,0,,1.0,main_w3_handler0,2992193,15041393,False,,1334446303,fastq.bz2,9197225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28323646}]",32.0,,36046398,1487131297.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-15 04:10:01.083533,62534.0,499.0
2017-02-15 04:18:35.396228,slurm_normal,1487132813.0,0,,1.0,main_w4_handler1,2995998,15041468,False,,1669402237,fastq.bz2,9197284.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28355536}]",32.0,,36046398,1487132317.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-15 04:26:54.760666,62534.0,496.0
2017-02-16 20:39:20.665909,slurm_normal,1487280976.0,0,,1.0,main_w4_handler1,2965272,15061565,False,,742767922,fastq.bz2,9216856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28388352}]",32.0,,35689288,1487280655.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-16 21:36:22.723197,98545.0,321.0
2017-02-20 22:39:41.122717,slurm_normal,1487630869.0,0,,1.0,main_w3_handler0,2339710,15090440,False,,2319761404,fastq.bz2,9245440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28436078}]",32.0,,36180312,1487630385.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-20 22:47:50.633926,64719.0,484.0
2017-02-20 04:16:01.558829,slurm_normal,1487564370.0,0,,1.0,main_w3_handler1,3002161,15082634,False,,1064385116,fastq.bz2,9237867.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28422387}]",32.0,,36162767,1487564168.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-20 04:19:32.993569,62534.0,202.0
2017-02-20 04:16:01.918689,slurm_normal,1487564370.0,0,,1.0,main_w3_handler1,3002161,15082635,False,,973007628,fastq.bz2,9237868.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28422388}]",32.0,,36162767,1487564168.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-20 04:19:32.898515,62534.0,202.0
2017-02-20 04:16:02.322122,slurm_normal,1487564446.0,0,,1.0,main_w4_handler1,3002161,15082636,False,,968494062,fastq.bz2,9237869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28422389}]",32.0,,36162767,1487564190.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-20 04:20:48.788965,62534.0,256.0
2017-02-20 04:16:01.124113,slurm_normal,1487564370.0,0,,1.0,main_w4_handler1,3002161,15082633,False,,1081513530,fastq.bz2,9237866.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28422386}]",32.0,,36162767,1487564168.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-20 04:19:33.120985,62534.0,202.0
2017-02-20 04:16:03.017299,slurm_normal,1487564394.0,0,,1.0,main_w4_handler0,3002161,15082638,False,,1334446303,fastq.bz2,9237865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28422391}]",32.0,,36162767,1487564165.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-20 04:19:56.063882,62534.0,229.0
2017-02-20 04:16:02.644307,slurm_normal,1487564612.0,0,,1.0,main_w4_handler1,3002161,15082637,False,,1381414334,fastq.bz2,9237870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28422390}]",32.0,,36162767,1487564168.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-20 04:23:34.212964,62534.0,444.0
2017-02-20 22:39:13.845544,slurm_normal,1487630953.0,0,,1.0,main_w4_handler1,2339710,15090435,False,,2742935407,fastq.bz2,9245437.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28436079}]",32.0,,36180312,1487630356.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-20 22:49:14.903572,64719.0,597.0
2017-02-22 13:33:42.264608,slurm_normal,1487770797.0,0,,1.0,main_w3_handler0,2339710,15106709,False,,895285628,fastq.bz2,9261726.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28461382}]",32.0,,36180312,1487770427.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-22 13:40:01.378435,64719.0,370.0
2017-04-07 18:27:36.531382,slurm_normal,1491589667.0,0,,1.0,main_w3_handler0,1385500,15524849,False,,900001,fastqsanger.bz2,9651198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29111242}]",32.0,,37179922,1491589662.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-07 18:27:51.530329,33161.0,5.0
2017-02-27 23:10:57.283109,slurm_normal,1488237125.0,0,,1.0,main_w4_handler1,3012649,15160083,False,,264587927,fastq.bz2,9311709.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28541064}]",32.0,,36097804,1488237059.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-27 23:12:07.848503,87011.0,66.0
2017-02-27 23:11:09.841310,slurm_normal,1488237133.0,0,,1.0,main_w4_handler0,3012649,15160088,False,,262010422,fastq.bz2,9311712.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28541053}]",32.0,,36097804,1488237073.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-27 23:12:16.489231,87011.0,60.0
2017-02-27 23:11:18.225693,slurm_normal,1488237180.0,0,,1.0,main_w4_handler1,3012649,15160090,False,,275059811,fastq.bz2,9311719.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28541051}]",32.0,,36097804,1488237114.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-27 23:13:02.742107,87011.0,66.0
2017-02-27 23:10:30.853340,slurm_normal,1488237106.0,0,,1.0,main_w3_handler0,3012649,15160081,False,,263809359,fastq.bz2,9311707.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28541056}]",32.0,,36097804,1488237034.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-27 23:11:47.786340,87011.0,72.0
2017-02-27 23:10:44.430548,slurm_normal,1488237108.0,0,,1.0,main_w4_handler0,3012649,15160082,False,,277799124,fastq.bz2,9311708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28541055}]",32.0,,36097804,1488237048.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-27 23:11:50.971364,87011.0,60.0
2017-03-02 12:30:18.685571,slurm_normal,1488458025.0,0,,1.0,main_w4_handler0,2965272,15188105,False,,706427484,fastq.bz2,9338951.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28496231}]",32.0,,35689288,1488457823.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-03-02 12:33:46.579808,98545.0,202.0
2017-02-27 23:08:01.528235,slurm_normal,1488236948.0,0,,1.0,main_w4_handler0,3012649,15160068,False,,281425526,fastq.bz2,9311693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28541065}]",32.0,,36097804,1488236884.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-27 23:09:10.454733,87011.0,64.0
2017-02-27 23:11:26.309519,slurm_normal,1488237171.0,0,,1.0,main_w3_handler1,3012649,15160092,False,,258347428,fastq.bz2,9311718.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28541037}]",32.0,,36097804,1488237111.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-02-27 23:12:52.868684,87011.0,60.0
2017-04-04 17:44:15.149684,slurm_normal,1491331463.0,0,,1.0,main_w3_handler1,3058986,15486604,False,,16961572323,fastq.bz2,9613367.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29068190}]",32.0,,37100459,1491327876.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-04 18:44:26.301559,72851.0,3587.0
2017-04-04 17:44:14.592524,slurm_normal,1491331702.0,0,,1.0,main_w3_handler1,3058986,15486603,False,,15578985025,fastq.bz2,9613366.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29067605}]",32.0,,37100459,1491327876.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-04 18:48:28.981495,72851.0,3826.0
2017-03-02 17:02:36.793071,slurm_normal,1488474343.0,0,,1.0,main_w4_handler0,2965272,15190769,False,,742767922,fastq.bz2,9341563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28589325}]",32.0,,35689288,1488474161.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-03-02 17:05:44.508952,98545.0,182.0
2017-04-13 00:57:13.297857,reserved,1492046108.0,0,,1.0,main_w3_handler1,3071077,15571220,False,,5371084782,fastq.bz2,9694556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29193836}]",32.0,,36196859,1492045050.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-13 01:15:13.366745,5254.0,1058.0
2017-04-07 00:02:16.702887,slurm_normal,1491523643.0,0,,1.0,main_w4_handler0,3061867,15513735,False,,762696027,fastq.bz2,9640568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29109285}]",32.0,,37155378,1491523390.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-07 00:08:27.082547,80713.0,253.0
2017-04-07 00:03:08.612202,slurm_normal,1491523652.0,0,,1.0,main_w3_handler0,3061867,15513741,False,,769943640,fastq.bz2,9640569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29109279}]",32.0,,37155378,1491523390.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-07 00:07:36.336693,80713.0,262.0
2017-04-07 00:17:40.088478,slurm_normal,1491527371.0,0,,1.0,main_w3_handler0,3061935,15513880,False,,2523115880,fastq.bz2,9640908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29109340}]",32.0,,37155378,1491526853.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-07 01:09:34.180727,80713.0,518.0
2017-04-07 01:29:13.845844,slurm_normal,1491528999.0,0,,1.0,main_w3_handler1,3061935,15514171,False,,2572181526,fastq.bz2,9641010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29109346}]",32.0,,37155378,1491528586.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-07 01:36:42.880838,80713.0,413.0
2017-04-20 18:01:49.829398,slurm_normal,1492711370.0,0,,1.0,main_w4_handler1,3080848,15638065,False,,140971234,fastqsanger.bz2,9756028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29297417}]",32.0,,37462237,1492711324.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-20 18:02:52.967085,100425.0,46.0
2017-04-20 18:12:01.053016,slurm_normal,1492711953.0,0,,1.0,main_w4_handler0,3080848,15638126,False,,816524593,fastqsanger.bz2,9756087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29297524}]",32.0,,37462237,1492711933.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-04-20 18:12:40.622624,100425.0,20.0
2017-06-09 07:14:06.031133,slurm_normal,1496992521.0,0,,1.0,main_w3_handler0,3134274,16061135,False,,220977696,fastqsanger.bz2,10150154.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830957}]",32.0,,38541024,1496992458.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-09 07:15:24.287492,106902.0,63.0
2017-06-07 17:12:52.041372,slurm_normal,1496856100.0,0,,1.0,main_w4_handler1,3143933,16042818,False,,333062125,fastq.bz2,10132853.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29935890}]",32.0,,38510070,1496855943.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-07 17:21:42.659906,107275.0,157.0
2017-06-07 17:13:19.813840,slurm_normal,1496856134.0,0,,1.0,main_w4_handler0,3143933,16042825,False,,822809930,fastq.bz2,10132855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29935943}]",32.0,,38510070,1496855957.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-07 17:22:16.546000,107275.0,177.0
2017-06-07 17:12:31.107069,slurm_normal,1496856252.0,0,,1.0,main_w3_handler0,3143933,16042813,False,,593185815,fastq.bz2,10132872.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29935885}]",32.0,,38510070,1496856044.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-07 17:24:14.978632,107275.0,208.0
