chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-20 07:18:54.778495,slurm_normal,1487575146.0,0,,1.0,main_w4_handler1,2967557,15083354,False,,2623042,vcf,9238516.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/rheMac7.len""","""rheMac7""","[{'src': 'hda', 'id': 28423298}]",32.0,,35580773,1487575138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-20 07:19:07.209829,98714.0,8.0
15.0,len,2017-04-04 15:10:35.831904,slurm_normal,1491318645.0,0,,1.0,main_w4_handler1,1759579,15482907,False,,272365,vcf,9611038.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/010/429/dataset_10429592.dat""","""?""","[{'src': 'hda', 'id': 29049956}]",32.0,,36466420,1491318639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-04 15:10:49.538581,8406.0,6.0
,,2017-04-11 07:41:00.964568,slurm_normal,1491896486.0,0,,1.0,main_w3_handler1,3066965,15550159,False,,2842850,vcf,9674621.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163020}]",32.0,,37242902,1491896481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-11 07:41:30.650122,,5.0
,,2017-03-12 09:27:49.408048,slurm_normal,1489310878.0,0,,1.0,main_w3_handler1,3028210,15273239,False,,96746,vcf,9418494.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28723099}]",32.0,,36576468,1489310873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-12 09:27:59.849058,,5.0
,,2017-04-11 07:28:13.231149,slurm_normal,1491895715.0,0,,1.0,main_w3_handler0,3066965,15550047,False,,2842850,vcf,9674539.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29163020}]",32.0,,37242902,1491895709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-11 07:28:38.242771,,6.0
,,2017-04-12 20:08:59.144351,slurm_normal,1492028039.0,0,,1.0,main_w3_handler0,3070695,15568446,False,,7593,vcf,9691814.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29191942}]",32.0,,37294127,1492027775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-12 20:14:08.451049,102400.0,264.0
,,2017-04-12 20:14:51.031338,slurm_normal,1492028377.0,0,,1.0,main_w3_handler0,3070695,15568466,False,,7593,vcf,9691891.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29192144}]",32.0,,37294127,1492028372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-12 20:19:40.026769,102400.0,5.0
,,2017-04-12 20:14:51.721508,slurm_normal,1492028303.0,0,,1.0,main_w3_handler0,3070695,15568467,False,,7593,vcf,9691872.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29192146}]",32.0,,37294127,1492028220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-12 20:18:28.322511,102400.0,83.0
,,2017-04-12 20:08:58.565717,slurm_normal,1492027843.0,0,,1.0,main_w4_handler1,3070695,15568445,False,,7592,vcf,9691817.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29191941}]",32.0,,37294127,1492027817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-12 20:10:53.604056,102400.0,26.0
,,2017-04-12 20:14:50.493698,slurm_normal,1492028325.0,0,,1.0,main_w4_handler0,3070695,15568465,False,,7592,vcf,9691874.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29192142}]",32.0,,37294127,1492028243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-12 20:18:50.334832,102400.0,82.0
,,2017-04-13 13:43:05.995419,slurm_normal,1492091145.0,0,,1.0,main_w4_handler0,3052506,15576005,False,,246171458,vcf,9698970.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29202122}]",32.0,,36978912,1492091006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-13 13:45:49.608566,65414.0,139.0
,,2017-04-18 08:18:13.574196,slurm_normal,1492503525.0,0,,1.0,main_w3_handler0,3068376,15612119,False,,17754,vcf,9731049.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29197548}]",32.0,,37264807,1492503508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-18 08:18:48.708459,103900.0,17.0
,,2017-04-24 15:47:55.367012,slurm_normal,1493048913.0,0,,1.0,main_w3_handler1,3015148,15663939,False,,35751971,vcf,9779673.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29338523}]",32.0,,36302756,1493048889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-24 15:48:41.646013,100852.0,24.0
,,2017-04-24 21:50:09.241335,slurm_normal,1493070652.0,0,,1.0,main_w3_handler0,3015148,15666876,False,,35751971,vcf,9782876.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/019/018/dataset_19018887.dat""","""Vicia faba""","[{'src': 'hda', 'id': 29344351}]",32.0,,36267669,1493070632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-24 21:51:23.293984,100852.0,20.0
,,2017-06-13 09:03:06.953943,slurm_normal,1497344616.0,0,,1.0,main_w3_handler0,3152631,16088496,False,,406568,vcf,10174590.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30006761}]",32.0,,38627068,1497344612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-13 09:03:39.011833,,4.0
,,2017-06-13 09:03:07.636643,slurm_normal,1497344602.0,0,,1.0,main_w3_handler1,3152631,16088499,False,,686985,vcf,10174589.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30006764}]",32.0,,38627068,1497344598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-13 09:03:26.535832,,4.0
,,2017-05-09 08:48:15.808737,slurm_normal,1494319736.0,0,,1.0,main_w4_handler1,3015148,15787890,False,,35751971,vcf,9893872.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/019/018/dataset_19018887.dat""","""Vicia faba""","[{'src': 'hda', 'id': 29529376}]",32.0,,36267669,1494319716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-09 08:49:18.135326,100852.0,20.0
,,2017-06-13 09:03:07.451137,slurm_normal,1497344647.0,0,,1.0,main_w3_handler0,3152631,16088498,False,Job output deleted by user before job completed.,1722922,vcf,10174597.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30006763}]",32.0,,38627068,1497344643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-13 09:04:09.008169,,4.0
,,2017-06-13 09:03:06.786364,slurm_normal,1497344634.0,0,,1.0,main_w4_handler1,3152631,16088495,False,,4318150,vcf,10174594.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30006760}]",32.0,,38627068,1497344629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-13 09:03:57.706236,,5.0
,,2017-06-13 09:03:07.191001,slurm_normal,1497344633.0,0,,1.0,main_w3_handler0,3152631,16088497,False,,241355,vcf,10174595.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30006762}]",32.0,,38627068,1497344629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-13 09:03:57.677196,,4.0
1394291.0,len,2017-05-10 20:14:12.457484,slurm_normal,1494449785.0,0,,1.0,main_w4_handler1,2766300,15805573,False,,3280818221,vcf,9910125.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/221/dataset_18221184.dat""","""?""","[{'src': 'hda', 'id': 28217873}]",32.0,,37434433,1494448786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-10 20:56:26.825604,87394.0,999.0
,,2017-07-06 07:27:53.836337,slurm_normal,1499326091.0,0,,1.0,main_w3_handler1,3183220,16268812,False,,2381,vcf,10339810.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30325473}]",32.0,,37464465,1499326088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-06 07:28:13.996182,104457.0,3.0
,,2017-07-28 14:27:28.511527,slurm_normal,1501252138.0,0,,1.0,main_w4_handler0,3203482,16445433,False,,17803145,vcf,10513307.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","[{'src': 'hda', 'id': 30655304}]",32.0,,39547326,1501252056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-28 14:29:00.487555,50371.0,82.0
,,2017-08-28 11:50:54.412821,slurm_normal,1503921068.0,0,,1.0,main_w3_handler1,3215803,16672756,False,,8258,vcf,10744902.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31013539}]",32.0,,39801206,1503921064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-08-28 11:51:09.844301,84878.0,4.0
,,2017-10-11 20:41:16.687703,slurm_normal,1507754619.0,0,,1.0,main_w3_handler1,3276946,17082202,False,,570205069,vcf,11137963.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","[{'src': 'hda', 'id': 31599599}]",32.0,,41178219,1507754481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 20:43:43.543109,112836.0,138.0
,,2017-11-10 05:37:04.882691,slurm_normal,1510292240.0,0,,1.0,main_w4_handler0,3319708,17407048,False,,88102,vcf,11468888,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32214033}]",32.0,,41906988,1510292235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-10 05:37:28.458179,,5.0
,,2017-11-10 05:38:42.111902,slurm_normal,1510292336.0,0,,1.0,main_w4_handler0,3319708,17407053,False,,88102,vcf,11468894,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32214033}]",32.0,,41906988,1510292332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-10 05:38:59.717282,,4.0
,,2017-11-20 11:03:10.524801,slurm_normal,1511175798.0,0,,1.0,main_w3_handler1,3331617,17516966,False,,1975,vcf,11576648,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32415551}]",32.0,,42113513,1511175794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-20 11:03:22.438970,115626.0,4.0
,,2017-11-27 18:09:54.509943,slurm_normal,1511806206.0,0,,1.0,main_w4_handler1,3325480,17607881,False,,1136159,vcf,11667725,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pseuAeru.len""","""pseuAeru""","[{'src': 'hda', 'id': 32567886}]",32.0,,42004541,1511806198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-27 18:10:07.817939,41053.0,8.0
,,2018-01-13 06:53:37.219636,slurm_normal,1515827303.0,0,,1.0,main_w4_handler0,3385404,18025284,False,,3328682565,vcf,12102697,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33240973}]",32.0,,43070949,1515826420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-13 07:08:25.801593,119517.0,883.0
,,2018-01-19 08:16:47.255171,slurm_normal,1516349818.0,0,,1.0,main_w3_handler1,3334934,18081412,False,,2612,vcf,12160099,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33384068}]",32.0,,42171281,1516349814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-19 08:16:58.913594,115692.0,4.0
,,2018-01-22 15:01:08.005316,slurm_normal,1516636152.0,0,,1.0,main_w3_handler0,3398224,18119394,False,,12692302569,vcf,12199092,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33442189}]",32.0,,43306617,1516633362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-22 15:49:14.811859,120274.0,2790.0
,,2018-02-20 18:37:39.054153,slurm_normal,1519151924.0,0,7680.0,1.0,main_w3_handler1,3389781,18450978,False,,25767472,vcf,12545868,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33965146}]",32.0,,43667090,1519151902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-20 18:38:44.866650,24016.0,22.0
