create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageType,parameters.advancedOpt.colors,parameters.advancedOpt.outFileNameData,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotType,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.scaleRegions.__current_case__,parameters.scaleRegions.endLabel,parameters.scaleRegions.showScaleRegionsOpt,parameters.scaleRegions.startLabel,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-19 19:13:35.124783,slurm_normal,1476905221.0,0,1.0,main_w4_handler1,2859384,14121376,False,,8336103.roundup,slurm,,1697744,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,true,true,5,,lines,11,,,yes,0.0,0.0,kmeans,3,,no,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9c4a1f0843eb616'}]",1,300,png,true,yes,1,end,yes,start,32.0,,33519497,1476905197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-19 19:27:12.085957,77683,24.0
2016-10-19 20:01:41.363228,slurm_normal,1476908733.0,0,1.0,main_w3_handler0,2739523,14122033,False,,8336896.roundup,slurm,,44986,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,fill,11,,T33RAW H3K4me3WT H3K4me3KO,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6f99d65bcc890a7'}]",0,,,,no,0,,no,,32.0,,32582959,1476908682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-19 20:25:38.864016,36650,51.0
2016-10-19 19:12:51.417847,slurm_normal,1476904766.0,0,1.0,main_w4_handler1,2859384,14121346,False,,8336011.roundup,slurm,,1697744,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,true,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9c4a1f0843eb616'}]",1,300,png,true,yes,1,end,yes,start,32.0,,33519497,1476904647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-19 19:19:30.357778,77683,119.0
2016-10-19 19:13:34.660138,slurm_normal,1476905052.0,0,1.0,main_w3_handler1,2859384,14121375,False,,8336069.roundup,slurm,,1725278,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,true,true,5,,lines,11,,,yes,0.0,0.0,kmeans,3,,no,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543e47f108749ff26'}]",1,300,png,true,yes,1,end,yes,start,32.0,,33519497,1476905034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-19 19:24:15.827557,77683,18.0
2016-10-19 19:13:34.212244,slurm_normal,1476905133.0,0,1.0,main_w4_handler1,2859384,14121374,False,,8336074.roundup,slurm,,1721282,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,true,true,5,,lines,11,,,yes,0.0,0.0,kmeans,3,,no,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e0d27675ef851a7'}]",1,300,png,true,yes,1,end,yes,start,32.0,,33519497,1476905105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-19 19:25:36.877306,77683,28.0
2016-10-19 19:13:33.688576,slurm_normal,1476904712.0,0,1.0,main_w4_handler1,2859384,14121373,False,,8336017.roundup,slurm,,1699299,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,true,true,5,,lines,11,,,yes,0.0,0.0,kmeans,3,,no,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59942c44a3afd2a9d'}]",1,300,png,true,yes,1,end,yes,start,32.0,,33519497,1476904687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-19 19:18:39.135582,77683,25.0
2016-10-19 19:12:50.962414,slurm_normal,1476904784.0,0,1.0,main_w4_handler1,2859384,14121345,False,,8336010.roundup,slurm,,1725278,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,true,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543e47f108749ff26'}]",1,300,png,true,yes,1,end,yes,start,32.0,,33519497,1476904751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-19 19:19:47.834395,77683,33.0
2016-10-20 07:39:42.302246,slurm_normal,1476949750.0,0,1.0,main_w4_handler0,2739523,14126757,False,,8341328.roundup,slurm,,28359,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,fill,11,,H3K4me3WT H3K4me3KO T33RAW,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3e27406a673a32c'}]",0,,,,no,0,,no,,32.0,,32940287,1476949735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 07:49:12.736405,36650,15.0
2017-02-21 04:30:03.467274,slurm_normal,1487651611.0,0,1.0,main_w3_handler1,2677832,15092227,False,,9247233.roundup,slurm,,11752,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28438708}]",1,200,png,false,yes,0,,no,,32.0,,35577942,1487651594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2017-02-21 04:33:35.296544,40922,17.0
2016-10-20 11:43:27.304580,slurm_normal,1476964198.0,0,1.0,main_w4_handler1,2862044,14129614,False,,8344015.roundup,slurm,,1861395,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a16ba6ee12385c98'}]",0,,,,no,0,,no,,32.0,,33820102,1476964130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 11:50:03.694815,22192,68.0
2016-10-20 12:00:07.437308,slurm_normal,1476966135.0,0,1.0,main_w3_handler1,2862044,14129694,False,,8344216.roundup,slurm,,3588544,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey,false,false,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52be739555df3eb04'}]",1,200,pdf,false,yes,1,TES,yes,TSS,32.0,,33820102,1476966068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 12:22:19.899749,22192,67.0
2016-10-20 12:25:46.556582,slurm_normal,1476967571.0,0,1.0,main_w3_handler1,2862044,14129899,False,,8344431.roundup,slurm,,4023810,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey,false,false,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a5620405baa5622'}]",1,600,pdf,false,yes,1,TES,yes,TSS,32.0,,33820102,1476967525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 12:46:18.022970,22192,46.0
2016-10-20 12:24:01.406335,slurm_normal,1476966561.0,0,1.0,main_w4_handler0,2862044,14129890,False,,8344289.roundup,slurm,,3588544,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey,false,false,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52be739555df3eb04'}]",1,600,pdf,false,yes,1,TES,yes,TSS,32.0,,33820102,1476966504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 12:29:23.539075,22192,57.0
2016-10-20 12:39:02.035506,slurm_normal,1476968336.0,0,1.0,main_w3_handler0,2862044,14130009,False,,8344552.roundup,slurm,,4811807,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey black,false,false,5,Average DNA methylation over genes,fill,11,,,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5690fe0d992f67723'}]",1,600,pdf,false,yes,1,TES,yes,TSS,32.0,,33820102,1476968309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 12:59:00.094902,22192,27.0
2016-10-20 13:26:53.058866,slurm_normal,1476970277.0,0,1.0,main_w3_handler0,2862044,14130477,False,,8344857.roundup,slurm,,7847542,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey black,false,false,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbe1626a5f0b0d86'}]",1,600,pdf,false,yes,1,TES,yes,TSS,32.0,,33820102,1476970245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 13:31:20.299102,22192,32.0
2016-10-20 13:34:04.012465,slurm_normal,1476970737.0,0,1.0,main_w3_handler1,2862044,14130565,False,,8344949.roundup,slurm,,7847542,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey black,false,true,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbe1626a5f0b0d86'}]",1,600,pdf,false,yes,1,TES,yes,TSS,32.0,,33820102,1476970693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 13:38:59.968521,22192,44.0
2016-10-20 18:30:04.612629,slurm_normal,1476989133.0,0,1.0,main_w3_handler1,2855238,14133888,False,,8348229.roundup,slurm,,18108987,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f2b332337566b01'}]",1,200,png,false,yes,1,TES,yes,TSS,32.0,,33465832,1476989096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 18:45:37.402184,50986,37.0
2016-10-20 19:12:43.495120,slurm_normal,1476992146.0,0,1.0,main_w3_handler0,2862044,14134188,False,,8348580.roundup,slurm,,4704875,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey black,false,false,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db515e0689f5fab8'}]",1,600,pdf,false,yes,1,TES,yes,TSS,32.0,,33485913,1476992111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 19:35:50.691569,22192,35.0
2016-10-20 20:53:25.954478,slurm_normal,1476997928.0,0,1.0,main_w3_handler0,2862044,14134763,False,,8349070.roundup,slurm,,3262589,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey black,false,false,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b171cf478621d1e'}]",1,600,pdf,false,yes,1,TSS,yes,TES,32.0,,33485913,1476997904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-20 21:12:11.004512,22192,24.0
2016-10-21 08:50:16.674699,slurm_normal,1477040809.0,0,1.0,main_w3_handler1,2862044,14137699,False,,8351331.roundup,slurm,,15744,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey black,false,true,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b426e49dee52e1d'}]",1,600,pdf,false,yes,1,TES,yes,TSS,32.0,,33820102,1477040433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-21 09:06:52.934418,22192,376.0
2016-10-21 08:57:31.132181,slurm_normal,1477040951.0,0,1.0,main_w4_handler0,2862044,14137738,False,,8351380.roundup,slurm,,25868,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey black,false,true,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ba18de5935a502c'}]",1,600,pdf,false,yes,1,TSS,yes,TES,32.0,,33820102,1477040925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-21 09:09:17.463753,22192,26.0
2016-10-21 08:52:04.202019,slurm_normal,1477040961.0,0,1.0,main_w3_handler1,2862044,14137709,False,,8351369.roundup,slurm,,27823,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey black,false,true,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f12d19edc1e400ed'}]",1,600,pdf,false,yes,1,TSS,yes,TES,32.0,,33820102,1477040888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-21 09:09:24.748941,22192,73.0
2016-10-21 08:57:03.847963,slurm_normal,1477041518.0,0,1.0,main_w3_handler0,2862044,14137735,False,,8351518.roundup,slurm,,20407,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,grey black,false,true,5,Average DNA methylation over genes,fill,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/564/dataset_17564425.dat""","""cg""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5610dc27077d82b3c'}]",1,600,pdf,false,yes,1,TES,yes,TSS,32.0,,33820102,1477041501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-21 09:18:41.865983,22192,17.0
2016-10-21 12:23:10.711328,slurm_normal,1477054363.0,0,1.0,main_w4_handler0,1245022,14140128,False,,8353994.roundup,slurm,,14176,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f551a30b4caf2f3'}]",1,200,png,false,yes,1,TSS,yes,-1000 bp,32.0,,33635313,1477054347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-21 12:52:47.650252,29407,16.0
2016-10-21 12:22:53.051308,slurm_normal,1477057265.0,0,1.0,main_w4_handler0,2862088,14140122,False,,8354425.roundup,slurm,,6733,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,true,true,5,H3K9ac,lines,11,5' Subtelomeric Regions,wt sir2,yes,0.0,0.0,kmeans,3,,no,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""","""26930332""",,0,,,,no,1,10kb,yes,0kb,32.0,,33824132,1477057242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-21 13:41:09.303637,77683,23.0
2016-10-21 16:12:35.023467,slurm_normal,1477067044.0,0,1.0,main_w3_handler0,2113047,14142420,False,,8355664.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,lines,11,,,yes,0.0,1.0,hclust,,3,no,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539240062d350ba67'}]",0,,,,no,0,,no,,32.0,,32969399,1477066854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-21 16:24:06.071152,55663,190.0
2016-10-21 16:12:23.285849,slurm_normal,1477067676.0,0,1.0,main_w4_handler0,2113047,14142419,False,,8355775.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,lines,11,,,yes,0.0,1.0,hclust,,3,no,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539240062d350ba67'}]",0,,,,no,0,,no,,32.0,,32969399,1477067495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-21 16:34:39.984014,55663,181.0
2016-10-23 09:00:36.005457,slurm_normal,1477213523.0,0,1.0,main_w3_handler0,2865529,14150124,False,,8362236.roundup,slurm,,185356,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506f0e32c869194f1'}]",1,200,png,false,yes,0,,no,,32.0,,33860859,1477213506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-23 09:05:25.656470,92833,17.0
2016-10-24 07:32:26.493067,slurm_normal,1477294718.0,0,1.0,main_w3_handler0,2862088,14155734,False,,8366829.roundup,slurm,,1602,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,H3K9ac Enrichment at rDNA,lines,11,,wt sir2,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593135955ba3a8f0e'}]",0,,,,no,1,end,yes,start,32.0,,33824132,1477294679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-24 07:38:40.339996,77683,39.0
2016-10-24 08:10:04.031227,slurm_normal,1477296840.0,0,1.0,main_w4_handler0,2862088,14155969,False,,8367024.roundup,slurm,,1602,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,H3K9ac Enrichment at rDNA,lines,11,rDNA,wt sir2,yes,1.0,,,,,yes,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593135955ba3a8f0e'}]",0,,,,no,1,end,yes,start,32.0,,33824132,1477296811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-24 08:14:03.256414,77683,29.0
2016-10-24 17:56:02.409491,slurm_normal,1477332135.0,0,1.0,main_w4_handler0,2855323,14160364,False,,8372037.roundup,slurm,,114075,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5098486eae6e5a836'}]",0,,,,no,0,,no,,32.0,,33063420,1477331977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-24 18:02:18.928631,9645,158.0
2016-10-25 02:01:46.571934,slurm_normal,1477361166.0,0,1.0,main_w3_handler0,2694982,14163908,False,,8376331.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,fill,11,,"""REP_only peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f761915a4c1fe171'}]",0,,,,no,0,,no,,32.0,,33486407,1477361138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-25 02:06:10.222932,84133,28.0
2016-10-25 20:20:30.930942,slurm_normal,1477427272.0,0,1.0,main_w3_handler1,2408954,14173105,False,,8385817.roundup,slurm,,3485836,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,red blue,false,false,11,MNAse 2.5hpf,se,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d1ebb5d0e38b52a'}]",0,,,,no,0,,no,,32.0,,33225411,1477427253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-25 20:27:55.533817,65481,19.0
2016-10-25 20:21:21.429836,slurm_normal,1477427292.0,0,1.0,main_w3_handler1,2408954,14173108,False,,8385820.roundup,slurm,,3557473,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,red blue,false,false,11,MNase 4.5hpf,se,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f97b9befb2516bb6'}]",0,,,,no,0,,no,,32.0,,33225411,1477427275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-25 20:28:15.105030,65481,17.0
2016-10-26 01:34:23.593792,slurm_normal,1477445917.0,0,1.0,main_w4_handler1,2694982,14174715,False,,8387403.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,REPonly_500bp_bins,fill,11,,"""REPonly_500bp_bins""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d713750c37169ee'}]",0,,,,no,0,,no,,32.0,,33486407,1477445891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 01:38:40.200295,84133,26.0
2016-10-26 01:42:29.598675,slurm_normal,1477446512.0,0,1.0,main_w3_handler1,2694982,14174750,False,,8387451.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,heatmap,11,,"""REPonly_500bp_bins""",yes,0.0,0.0,kmeans,4,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d713750c37169ee'}]",0,,,,no,0,,no,,32.0,,33486407,1477446447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 01:48:35.756531,84133,65.0
