create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.size,parameters.wintype.__current_case__,parameters.wintype.choice,parameters.wintype.offset,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-13 17:09:26.566296,slurm_normal,1476378694.0,0,,1.0,main_w4_handler1,2853705,14075103,False,,44,interval,8291972.roundup,slurm,,132112168.0,corral-repl,,"""c7a1ba00916711e690fc005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531363bc652f7413b'}]","""120""",1,1,120,32.0,,31760616.0,1476378687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-13 17:11:36.627829,5613.0,7.0
2016-05-03 16:31:23.685222,slurm_normal,1462293394.0,0,,1.0,main_w2_handler0,2693344,12759720,False,,0,interval,6956350.roundup,slurm,,132112168.0,corral-repl,,"""71fed218114c11e6968e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56374049f4d7d4728'}]","""120""",1,1,120,32.0,,28880696.0,1462293386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-03 16:36:36.086392,5613.0,8.0
2016-06-22 15:59:24.317407,slurm_normal,1466611300.0,0,,1.0,main_w1_handler1,2747153,13237771,False,,0,interval,7423626.roundup,slurm,,132112168.0,corral-repl,,"""475d9824389211e6a76e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e26ef80146d5773'}]","""120""",1,1,24,32.0,,30705646.0,1466611296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-06-22 16:01:42.414278,5613.0,4.0
2016-06-22 16:46:30.382298,slurm_normal,1466614314.0,0,,1.0,main_w2_handler1,2747153,13238264,False,,3809,interval,7424180.roundup,slurm,,132112168.0,corral-repl,,"""db98a794389811e698a6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5562c95c268335e13'}]","""120""",1,1,120,32.0,,30705646.0,1466614309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-06-22 16:51:57.405045,5613.0,5.0
2016-05-04 20:34:13.813672,slurm_normal,1462394354.0,0,,1.0,main_w1_handler2,2693344,12785184,False,,591,interval,6978655.roundup,slurm,,132112168.0,corral-repl,,"""8b9f6c82123711e6a5a0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50db689b91e49e1d1'}]","""120""",1,1,120,32.0,,28880696.0,1462394350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-04 20:39:16.454400,5613.0,4.0
2016-06-23 17:50:17.139362,slurm_normal,1466704457.0,0,,1.0,main_w2_handler0,2697007,13248654,False,,49,interval,7435731.roundup,slurm,,132112168.0,corral-repl,,"""ee44758a396a11e6978c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cea024fda44e570d'}]","""120""",1,1,120,32.0,,30705646.0,1466704450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-06-23 17:54:20.313968,5613.0,7.0
2016-05-04 17:34:12.493123,slurm_normal,1462383507.0,0,,1.0,main_w1_handler1,2693344,12771917,False,,6690,interval,6975924.roundup,slurm,,132112168.0,corral-repl,,"""64d18cca121e11e6a273005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b551add3a7cb9a98bc'}]","""120""",1,1,120,32.0,,28880696.0,1462383502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-04 17:38:29.574658,5613.0,5.0
2016-03-04 11:40:13.607322,slurm_normal,1457097059.0,0,,1.0,main_w2_handler0,2431506,12018757,False,,6071502322,bed,6248290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23654107,,"""20""",1,1,1,32.0,,26949449.0,1457091636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-04 13:11:04.498187,46867.0,5423.0
2016-05-06 16:53:42.302107,slurm_normal,1462553851.0,0,,1.0,main_w1_handler0,2697007,12806862,False,,1055,interval,7008243.roundup,slurm,,132112168.0,corral-repl,,"""0fe973f613ab11e6bb64005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d786eecbb395b5d2'}]","""120""",1,1,120,32.0,,28880696.0,1462553847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-06 16:57:34.115024,5613.0,4.0
2016-05-06 17:32:19.696482,slurm_normal,1462556203.0,0,,1.0,main_w1_handler2,2697007,12807337,False,,18874,interval,7008691.roundup,slurm,,132112168.0,corral-repl,,"""785eba5413b011e6a4f8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e7ce1bff967d300'}]","""120""",1,1,120,32.0,,28880696.0,1462556195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-06 17:36:46.395738,5613.0,8.0
2016-06-27 17:22:44.442028,slurm_normal,1467048886.0,0,,1.0,main_w1_handler1,2731021,13269166,False,,641525,interval,7457681.roundup,slurm,,132112168.0,corral-repl,,"""bc0e92ac3c8b11e689ac005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a2614413aaafd31'}]","""120""",1,1,120,32.0,,30705646.0,1467048881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-06-27 17:34:47.050174,5613.0,5.0
2016-03-17 15:50:39.873431,slurm_normal,1458230394.0,0,,1.0,main_w2_handler0,2634887,12167504,False,,10,interval,6384603.roundup,slurm,,132112168.0,corral-repl,,"""fceb7b3eec5711e586dc005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23888329,,"""120""",1,1,120,32.0,,28880696.0,1458230387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-17 15:59:58.212122,5613.0,7.0
2016-03-17 15:49:13.085552,slurm_normal,1458230285.0,0,,1.0,main_w1_handler0,2634887,12167454,False,,6,interval,6384578.roundup,slurm,,132112168.0,corral-repl,,"""c8c34fa8ec5711e5a45b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23888262,,"""120""",1,1,120,32.0,,28880696.0,1458230279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-17 15:58:08.051267,5613.0,6.0
2016-03-17 15:51:33.919957,slurm_normal,1458230497.0,0,,1.0,main_w2_handler0,2634887,12167544,False,,6,interval,6384620.roundup,slurm,,132112168.0,corral-repl,,"""1ccd8d20ec5811e5bef1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23888368,,"""120""",1,1,120,32.0,,28880696.0,1458230491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-17 16:01:40.351601,5613.0,6.0
2016-03-17 16:14:34.426077,slurm_normal,1458231873.0,0,,1.0,main_w2_handler0,2637286,12167740,False,,10,interval,6384809.roundup,slurm,,132112168.0,corral-repl,,"""537191deec5b11e5b90d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23888632,,"""120""",1,1,120,32.0,,28880696.0,1458231865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-17 16:24:35.740978,5613.0,8.0
2016-03-17 17:22:45.633535,slurm_normal,1458236079.0,0,,1.0,main_w1_handler2,2637286,12168367,False,,10,interval,6385391.roundup,slurm,,132112168.0,corral-repl,,"""da08c4e8ec6411e5a74f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23889552,,"""120""",1,1,120,32.0,,28880696.0,1458236062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-17 17:34:43.358001,5613.0,17.0
2016-10-13 22:03:59.414176,slurm_normal,1476396464.0,0,,1.0,main_w4_handler1,2853705,14077252,False,,44,interval,8294013.roundup,slurm,,132112168.0,corral-repl,,"""ee04b28c919011e6a7e7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b153b47c8ae7714b'}]","""120""",1,1,24,32.0,,31760616.0,1476396458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-13 22:07:47.725557,5613.0,6.0
2016-03-17 20:17:24.418595,slurm_normal,1458246915.0,0,,1.0,main_w2_handler1,2637286,12169968,False,,10,interval,6386811.roundup,slurm,,132112168.0,corral-repl,,"""3e83aee8ec7d11e5b7ee005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23892504,,"""120""",1,1,120,32.0,,28880696.0,1458246901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-17 20:35:21.118866,5613.0,14.0
2016-06-28 17:18:34.966300,slurm_normal,1467135055.0,0,,1.0,main_w2_handler0,2731021,13279517,False,,63558,interval,7469057.roundup,slurm,,132112168.0,corral-repl,,"""4f3fbf883d5411e6b15e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d278e751a27317e'}]","""120""",1,1,120,32.0,,30705646.0,1467135044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-06-28 17:30:57.870964,5613.0,11.0
2016-09-12 16:47:34.643160,slurm_normal,1473699024.0,0,,1.0,main_w4_handler1,2817930,13833266,False,,117,interval,8055452.roundup,slurm,,132112168.0,corral-repl,,"""9674c246790811e6836b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c73a0013c9c00a13'}]","""120""",1,1,120,32.0,,31760616.0,1473698979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-09-12 16:50:27.944572,5613.0,45.0
2016-05-09 17:55:25.478225,slurm_normal,1462816839.0,0,,1.0,main_w2_handler0,2697007,12834608,False,,7239,interval,7035829.roundup,slurm,,132112168.0,corral-repl,,"""2e48d948160f11e6b839005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e370bfd9c31ec236'}]","""120""",1,1,120,32.0,,28880696.0,1462816834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-09 18:00:44.597789,5613.0,5.0
2016-03-07 15:51:10.525617,slurm_normal,1457365949.0,0,,1.0,main_w1_handler0,2624078,12057402,False,,380,bed,6280029.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23721389,,"""100000""",0,0,0,32.0,,28316248.0,1457365936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-07 15:52:42.228696,52630.0,13.0
2016-03-07 16:23:17.388742,slurm_normal,1457367859.0,0,,1.0,main_w2_handler0,2624078,12057758,False,,1185674,interval,6280532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23721980,,"""1000""",0,0,0,32.0,,28316248.0,1457367834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-07 16:24:25.010161,52630.0,25.0
2016-03-07 16:28:44.582523,slurm_normal,1457368189.0,0,,1.0,main_w1_handler2,2624078,12057797,False,,3545,bed,6280616.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23721552,,"""1000""",0,0,0,32.0,,28316248.0,1457368165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-07 16:29:58.315169,52630.0,24.0
2016-06-30 15:27:27.142782,slurm_normal,1467300558.0,0,,1.0,main_w2_handler0,2697007,13297408,False,,36,interval,7499139.roundup,slurm,,132112168.0,corral-repl,,"""1fdeb9723ed711e68ae3005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e181eaa3e72ef0ac'}]","""120""",1,1,120,32.0,,30705646.0,1467300552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-06-30 15:29:20.684633,5613.0,6.0
2016-05-16 14:13:09.500773,slurm_normal,1463408044.0,0,,1.0,main_w2_handler1,2687089,12908950,False,,17,bed,7102782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519a5796d1917f01e'}]","""2000""",0,0,0,32.0,,29137210.0,1463408037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-16 14:14:08.319796,55477.0,7.0
2016-07-01 15:51:59.271043,slurm_normal,1467388600.0,0,,1.0,main_w2_handler1,2734119,13306808,False,,48,interval,7508703.roundup,slurm,,132112168.0,corral-repl,,"""b35132d03fa311e68766005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532a35c5412b4e10c'}]","""120""",1,1,120,32.0,,30705646.0,1467388596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-07-01 15:56:43.087712,5613.0,4.0
2016-07-03 21:35:35.226902,slurm_normal,1467581792.0,0,,1.0,main_w2_handler0,2755947,13319828,False,,349858069,bed,7524916.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e32487d0e9269cda'}]","""300""",1,1,100,32.0,,31178567.0,1467581778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-07-03 21:36:34.318260,86683.0,14.0
2016-09-14 16:19:01.879405,slurm_normal,1473872810.0,0,,1.0,main_w3_handler1,2751361,13850672,False,,3294,interval,8073924.roundup,slurm,,132112168.0,corral-repl,,"""ebfe17d27a9611e6a225005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f5ad1e52f77d551'}]","""120""",1,1,120,32.0,,31760616.0,1473872805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-09-14 17:06:52.357004,5613.0,5.0
2016-07-05 16:48:25.760199,slurm_normal,1467737897.0,0,,1.0,main_w2_handler1,2672756,13336266,False,,6024210061,bed,7544337.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515d8e925ca392d97'}]","""500""",0,0,0,32.0,,29649483.0,1467737452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-07-05 16:58:26.127221,82637.0,445.0
2016-09-14 21:08:27.719795,slurm_normal,1473887460.0,0,,1.0,main_w3_handler0,2806202,13852493,False,,11,interval,8075521.roundup,slurm,,132112168.0,corral-repl,,"""5dbd5a4a7abf11e69842005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d06df1e076150d78'}]","""120""",1,1,120,32.0,,31760616.0,1473887453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-09-14 21:11:03.398517,5613.0,7.0
2016-03-21 18:19:11.415100,slurm_normal,1458586569.0,0,,1.0,main_w2_handler0,2641655,12219224,False,,236487,interval,6430599.roundup,slurm,,132112168.0,corral-repl,,"""63c9836eef9111e5a7cc005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23965890,,"""120""",1,1,120,32.0,,28880696.0,1458586563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-21 18:56:12.407849,5613.0,6.0
2016-09-15 16:57:03.678985,slurm_normal,1473958974.0,0,,1.0,main_w4_handler0,2821419,13858456,False,,653,interval,8081578.roundup,slurm,,132112168.0,corral-repl,,"""69b0458c7b6511e687a8005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e36598352b4f7b8f'}]","""120""",1,1,120,32.0,,31760616.0,1473958948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-09-15 17:03:03.096950,5613.0,26.0
2017-01-10 16:32:53.015110,slurm_normal,1484074424.0,0,,1.0,main_w3_handler0,2936681,14727075,False,,9,interval,8896162.roundup,slurm,,132112168.0,corral-repl,,"""13ad4018d6a011e680c6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27871967}]","""120""",1,1,120,32.0,,,1484074345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-10 18:54:00.458605,5613.0,79.0
2016-05-16 14:13:07.568673,slurm_normal,1463408033.0,0,,1.0,main_w1_handler1,2687089,12908948,False,,16,bed,7102777.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f10181309dad2cc3'}]","""2000""",0,0,0,32.0,,29137210.0,1463408026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-16 14:13:54.173162,55477.0,7.0
2016-05-16 14:13:10.724449,slurm_normal,1463408037.0,0,,1.0,main_w2_handler0,2687089,12908951,False,,17,bed,7102781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2f090c3e7b8c316'}]","""2000""",0,0,0,32.0,,29137210.0,1463408030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-16 14:14:00.927130,55477.0,7.0
2016-05-16 14:13:08.559612,slurm_normal,1463408037.0,0,,1.0,main_w2_handler0,2687089,12908949,False,,17,bed,7102780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515b32232c4eab42e'}]","""2000""",0,0,0,32.0,,29137210.0,1463408030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-16 14:13:59.714693,55477.0,7.0
2016-05-16 14:13:11.236588,slurm_normal,1463408030.0,0,,1.0,main_w1_handler1,2687089,12908952,False,,17,bed,7102778.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59db9e1ce64516c3b'}]","""2000""",0,0,0,32.0,,29137210.0,1463408026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-16 14:13:52.299292,55477.0,4.0
2016-05-16 14:13:12.891131,slurm_normal,1463408068.0,0,,1.0,main_w2_handler1,2687089,12908954,False,,15,bed,7102787.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59edb97765e566038'}]","""2000""",0,0,0,32.0,,29137210.0,1463408061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-16 14:14:30.372773,55477.0,7.0
2016-09-15 18:26:00.178025,slurm_normal,1473964171.0,0,,1.0,main_w3_handler0,2821419,13859261,False,,195,interval,8082372.roundup,slurm,,132112168.0,corral-repl,,"""d65e2ba27b7111e6a93f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d8b23ff345ef3f1'}]","""120""",1,1,120,32.0,,31760616.0,1473964161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-09-15 18:29:39.287708,5613.0,10.0
2016-03-21 21:28:57.326676,slurm_normal,1458597167.0,0,,1.0,main_w2_handler1,2641655,12220525,False,,236487,interval,6432152.roundup,slurm,,132112168.0,corral-repl,,"""e36ab5e2efab11e5b3cc005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23968048,,"""120""",1,1,40,32.0,,28880696.0,1458597160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-21 21:52:52.146062,5613.0,7.0
2016-03-21 23:29:53.181628,slurm_normal,1458604234.0,0,,1.0,main_w2_handler1,2642062,12221345,False,,15327,interval,6433259.roundup,slurm,,132112168.0,corral-repl,,"""cd8a30f2efbc11e59b49005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23969073,,"""120""",1,1,120,32.0,,28880696.0,1458604228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-21 23:50:36.937138,5613.0,6.0
2016-05-16 20:34:45.940140,slurm_normal,1463431198.0,0,,1.0,main_w2_handler1,2688690,12911340,False,,362022,interval,7105616.roundup,slurm,,132112168.0,corral-repl,,"""9c26e3241ba511e6bf14005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536fb6a97c856e11d'}]","""60""",1,1,40,32.0,,28880696.0,1463431192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-16 20:40:00.201350,5613.0,6.0
2016-05-16 21:25:26.288558,slurm_normal,1463433969.0,0,,1.0,main_w2_handler1,2688690,12911708,False,,743732,bed,7105962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55373ddbbd157a835'}]","""60""",1,1,40,32.0,,28880696.0,1463433960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-05-16 21:26:12.030450,5613.0,9.0
2016-03-09 16:16:42.464051,slurm_normal,1457540310.0,0,,1.0,main_w2_handler1,2626261,12084571,False,,19047,bed,6309424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23760688,,"""10000""",0,0,0,32.0,,28403310.0,1457540277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-09 16:18:33.319868,70266.0,33.0
2016-03-09 16:16:11.541388,slurm_normal,1457540338.0,0,,1.0,main_w1_handler2,2626261,12084566,False,,19047,bed,6309421.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23760688,,"""1000""",0,0,0,32.0,,28403310.0,1457540222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-09 16:19:06.511804,70266.0,116.0
2016-03-09 16:16:59.815190,slurm_normal,1457540355.0,0,,1.0,main_w1_handler1,2626261,12084572,False,,117459,bed,6309428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23760700,,"""1000""",0,0,0,32.0,,28403310.0,1457540332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-09 16:19:21.489333,70266.0,23.0
2016-03-09 16:17:11.640779,slurm_normal,1457540350.0,0,,1.0,main_w2_handler1,2626261,12084577,False,,117459,bed,6309434.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23760700,,"""10000""",0,0,0,32.0,,28403310.0,1457540337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-09 16:19:24.083919,70266.0,13.0
2016-09-16 03:36:16.581542,slurm_normal,1473997003.0,0,,1.0,main_w4_handler1,2821637,13862695,False,,61573,bed,8085871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e53e68de118150c'}]","""1000""",0,0,0,32.0,,31887632.0,1473996993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-09-16 03:36:45.433963,52630.0,10.0
2016-03-09 16:59:39.397803,slurm_normal,1457543143.0,0,,1.0,main_w2_handler0,2627507,12085016,False,,117459,bed,6309811.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761410,,"""10000""",0,0,0,32.0,,28868329.0,1457543070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-03-09 17:05:46.758630,71114.0,73.0
