chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.input_file|__identifier__,parameters.out_prefix,parameters.outputFormat,parameters.sortOrder,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-08-06 00:10:25.117281,slurm_normal,1438819852.0,0,1.0,main_w1_handler2,2400078,10070100,False,,10181740,bam,4348186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20698420,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24283816.0,1438819841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-08-06 00:10:55.222158,66782.0,11.0
,,2015-08-06 01:28:14.689997,slurm_normal,1438824527.0,0,1.0,main_w1_handler0,2400078,10070223,False,,10181740,bam,4348312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20698420,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24283816.0,1438824516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-08-06 01:28:50.591588,66782.0,11.0
,,2015-07-21 22:43:11.626731,slurm_normal,1437524813.0,0,1.0,main_w1_handler0,2383838,9935207,False,,1424742075,bam,4221467.roundup,slurm,,132112168.0,corral-repl,,"""d10870282ff911e5809e005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20467802,,,"""Fix Mate""","""True""","""coordinate""",32.0,,23571240.0,1437524118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-22 00:26:56.632969,39888.0,695.0
,,2015-07-22 02:33:29.400960,slurm_normal,1437532446.0,0,1.0,main_w1_handler0,2384815,9936287,False,,31148949,bam,4222180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20469481,,,"""Paired Mate Fixer""","""True""","""coordinate""",32.0,,24125027.0,1437532432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-22 02:34:10.256495,66083.0,14.0
,,2015-07-23 09:21:00.254258,slurm_normal,1437643298.0,0,1.0,main_w1_handler1,2386542,9951606,False,,30659301,bam,4236567.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20494197,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24272528.0,1437643283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 09:21:41.807695,65810.0,15.0
,,2015-07-23 11:09:29.828479,slurm_normal,1437649807.0,0,1.0,main_w1_handler0,2386651,9952500,False,,33696864,bam,4237405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20495524,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24167895.0,1437649788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 11:10:10.465980,66280.0,19.0
,,2015-07-23 11:30:01.032686,slurm_normal,1437651033.0,0,1.0,main_w1_handler2,2383914,9952694,False,,22214573,bam,4237661.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20495817,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24222138.0,1437651018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 11:30:34.270485,62063.0,15.0
,,2015-07-23 11:55:34.101376,slurm_normal,1437652584.0,0,1.0,main_w1_handler0,2382367,9952869,False,,80688425,sam,4237850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496037,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24255370.0,1437652574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 11:56:29.061118,65651.0,10.0
,,2015-07-23 11:55:32.904177,slurm_normal,1437652567.0,0,1.0,main_w1_handler1,2382367,9952868,False,,63374090,sam,4237847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496036,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24255370.0,1437652557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 11:56:09.866636,65651.0,10.0
,,2015-07-23 11:55:31.943103,slurm_normal,1437652571.0,0,1.0,main_w1_handler0,2382367,9952867,False,,60614374,sam,4237848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496035,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24255370.0,1437652560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 11:56:14.572377,65651.0,11.0
,,2015-07-23 12:07:59.878067,slurm_normal,1437656310.0,0,1.0,main_w1_handler0,2386713,9952962,False,,13466278,bam,4238394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20495781,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24167895.0,1437656300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 12:58:33.478694,66280.0,10.0
,,2015-07-23 12:08:00.383561,slurm_normal,1437655858.0,0,1.0,main_w1_handler1,2386713,9952963,False,,10204385,bam,4238334.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20495794,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24167895.0,1437655845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 12:51:01.368267,66280.0,13.0
,,2015-07-23 12:08:00.991448,slurm_normal,1437655951.0,0,1.0,main_w1_handler2,2386713,9952964,False,,10182371,bam,4238344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20495811,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24167895.0,1437655940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 12:52:33.059099,66280.0,11.0
,,2015-07-23 13:40:32.736923,slurm_normal,1437658878.0,0,1.0,main_w1_handler2,2383914,9953945,False,,31389223,bam,4238781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20497769,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24222138.0,1437658849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 13:41:21.941742,62063.0,29.0
,,2015-07-23 12:59:31.581076,slurm_normal,1437661075.0,0,1.0,main_w2_handler1,2386777,9953454,False,,31419706,bam,4239215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20496950,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24148243.0,1437661039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 14:17:57.952639,63364.0,36.0
,,2015-07-23 14:30:49.679038,slurm_normal,1437661904.0,0,1.0,main_w2_handler0,2386713,9954653,False,,33827273,bam,4239437.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20498379,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24167895.0,1437661883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 14:31:49.401237,66280.0,21.0
,,2015-07-23 14:09:45.768464,slurm_normal,1437664533.0,0,1.0,main_w2_handler1,2386769,9954321,False,,748486963,bam,4239986.roundup,slurm,,132112168.0,corral-repl,,"""6ac7509e314411e58586005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20498285,,,"""Fix Mate""","""True""","""coordinate""",32.0,,23571240.0,1437663988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 15:15:36.980363,39888.0,545.0
,,2015-07-23 15:46:53.618457,slurm_normal,1437666477.0,0,1.0,main_w2_handler1,2387033,9955902,False,,30779802,bam,4240619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20500588,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24065244.0,1437666439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 15:48:02.364680,65899.0,38.0
,,2015-07-23 16:55:21.061432,slurm_normal,1437670575.0,0,1.0,main_w1_handler1,2385979,9956601,False,,33689488,bam,4241309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20486949,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24265536.0,1437670557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 16:56:21.914297,65759.0,18.0
,,2015-07-23 17:25:06.729044,slurm_normal,1437672342.0,0,1.0,main_w1_handler1,2380182,9957010,False,,140864,bam,4241744.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20502064,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24225379.0,1437672336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 17:25:44.961650,64170.0,6.0
,,2015-07-23 17:28:45.392992,slurm_normal,1437672566.0,0,1.0,main_w1_handler0,2387194,9957032,False,,31129373,bam,4241765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20502178,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24265536.0,1437672539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 17:29:29.566368,65759.0,27.0
,,2015-07-23 19:15:42.333783,slurm_normal,1437678990.0,0,1.0,main_w1_handler0,2387325,9958031,False,,31420692,bam,4242685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20504239,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24148243.0,1437678967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 19:16:36.348304,63364.0,23.0
,,2015-07-23 19:51:51.134775,slurm_normal,1437681163.0,0,1.0,main_w1_handler1,2387107,9958362,False,,32856864,bam,4243029.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20501990,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24167895.0,1437681136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 19:52:48.084629,66280.0,27.0
,,2016-01-28 12:00:59.342256,slurm_normal,1454000311.0,0,1.0,main_w1_handler1,2577506,11621760,False,,6419929,bam,5888539.roundup,slurm,,132112168.0,corral-repl,,"""c6a9d61ec5b611e5a786005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23066813,,,"""Fix Mate""","""True""","""coordinate""",32.0,,26840954.0,1454000304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2016-01-28 16:58:33.963480,75460.0,7.0
,,2015-07-23 20:07:28.384489,slurm_normal,1437687206.0,0,1.0,main_w1_handler1,2387107,9958523,False,,33638982,bam,4243856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20505172,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24167895.0,1437687184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 21:33:33.584435,66280.0,22.0
,,2015-07-23 21:49:51.580034,slurm_normal,1437688233.0,0,1.0,main_w2_handler0,2387468,9959427,False,,31198570,bam,4243968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506414,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24101727.0,1437688208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 21:50:38.072792,66006.0,25.0
,,2015-07-23 22:14:28.233899,slurm_normal,1437689713.0,0,1.0,main_w2_handler1,2386063,9959598,False,,24538857,bam,4244173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506680,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24225302.0,1437689693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 22:15:15.657994,66163.0,20.0
,,2015-07-23 21:23:19.298487,slurm_normal,1437689346.0,0,1.0,main_w1_handler0,2387397,9959159,False,,485801230,bam,4244082.roundup,slurm,,132112168.0,corral-repl,,"""02939810318111e5956f005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20506068,,,"""Fix Mate""","""True""","""coordinate""",32.0,,23571240.0,1437688976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 22:09:11.570857,39888.0,370.0
,,2015-07-23 22:49:13.887312,slurm_normal,1437692106.0,0,1.0,main_w1_handler0,2387496,9959792,False,,31420691,bam,4244400.roundup,slurm,,132112168.0,corral-repl,,"""06e2931a318d11e5850e005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506914,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24148243.0,1437692086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-23 22:55:12.127988,63364.0,20.0
,,2015-07-24 04:00:59.095543,slurm_normal,1437710496.0,0,1.0,main_w1_handler2,2372293,9961772,False,,12686032,bam,4246338.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20491853,,,"""Fixed Daughter""","""True""","""coordinate""",32.0,,24094281.0,1437710487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 04:01:38.646248,65979.0,9.0
,,2015-07-24 04:58:22.694954,slurm_normal,1437713931.0,0,1.0,main_w1_handler1,2385935,9962044,False,,902969,bam,4246642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510077,,,"""Fixed Father""","""True""","""coordinate""",32.0,,24094281.0,1437713924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 04:58:55.368913,65979.0,7.0
,,2015-07-24 04:00:13.343459,slurm_normal,1437710451.0,0,1.0,main_w1_handler0,2372293,9961763,False,,17000255,bam,4246326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20491841,,,"""Fix Father""","""True""","""coordinate""",32.0,,24094281.0,1437710441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 04:00:53.099044,65979.0,10.0
,,2015-07-24 04:00:39.132133,slurm_normal,1437710463.0,0,1.0,main_w2_handler0,2372293,9961768,False,,12956738,bam,4246330.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20491844,,,"""Fixed Mother""","""True""","""coordinate""",32.0,,24094281.0,1437710455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 04:01:07.140249,65979.0,8.0
,,2015-07-24 04:49:57.607349,slurm_normal,1437713427.0,0,1.0,main_w2_handler0,2372293,9961989,False,,902969,bam,4246587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20509963,,,"""Fixed Father""","""True""","""coordinate""",32.0,,24094281.0,1437713421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 04:50:34.419557,65979.0,6.0
,,2015-07-24 04:58:48.534836,slurm_normal,1437713959.0,0,1.0,main_w1_handler1,2385935,9962048,False,,1089153,bam,4246646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510082,,,"""Fixed Mother""","""True""","""coordinate""",32.0,,24094281.0,1437713952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 04:59:23.544589,65979.0,7.0
,,2015-07-24 04:59:25.597999,slurm_normal,1437713995.0,0,1.0,main_w1_handler0,2385935,9962050,False,,593294,bam,4246648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20510084,,,"""Fixed Daughter""","""True""","""coordinate""",32.0,,24094281.0,1437713988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 04:59:57.371481,65979.0,7.0
,,2015-07-24 05:05:56.468886,slurm_normal,1437714381.0,0,1.0,main_w2_handler1,2387802,9962078,False,,165,bam,4246676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20510162,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24025127.0,1437714377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 05:06:23.790834,28811.0,4.0
,,2015-07-24 05:52:42.825488,slurm_normal,1437717199.0,0,1.0,main_w2_handler1,2387876,9962338,False,,32561145,bam,4246924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20510505,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24290133.0,1437717182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 05:53:21.612696,66221.0,17.0
,,2015-07-24 06:35:57.701427,slurm_normal,1437719804.0,0,1.0,main_w1_handler2,2387876,9962559,False,,30717762,bam,4247072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20510832,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24290133.0,1437719777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 06:36:46.897556,66221.0,27.0
,,2015-07-24 18:17:05.789051,slurm_normal,1437761870.0,0,1.0,main_w1_handler2,2388715,9969468,False,,28288370,bam,4253687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20521399,,,"""FilteredBamforDuplicateMarking""","""True""","""coordinate""",32.0,,24137079.0,1437761849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 18:17:55.091097,66136.0,21.0
,,2015-07-24 09:22:18.595959,slurm_normal,1437729763.0,0,1.0,main_w2_handler0,2385722,9963436,False,,2472,bam,4247847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20512227,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24059174.0,1437729758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 09:22:49.232586,65880.0,5.0
,,2016-01-28 12:27:34.818413,slurm_normal,1454013187.0,0,1.0,main_w1_handler0,2577482,11621973,False,,5990990,bam,5889866.roundup,slurm,,132112168.0,corral-repl,,"""7e1a528ac5ba11e5b302005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23067095,,,"""Fix Mate""","""True""","""coordinate""",32.0,,26840954.0,1454013175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2016-01-28 20:33:15.768999,75460.0,12.0
,,2015-07-24 11:46:11.221563,slurm_normal,1437738399.0,0,1.0,main_w1_handler1,2381898,9964772,False,,13540889,bam,4249176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20506149,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24291535.0,1437738388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 11:46:42.056217,66211.0,11.0
,,2015-07-24 12:12:00.064010,slurm_normal,1437740032.0,0,1.0,main_w2_handler0,2386542,9965136,False,,30640116,bam,4249474.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20514786,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24272528.0,1437740014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 12:14:00.619567,65810.0,18.0
,,2015-07-24 12:53:10.974543,slurm_normal,1437742441.0,0,1.0,main_w1_handler2,2386542,9965480,False,,31054502,bam,4249888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20515275,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24272528.0,1437742421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 12:54:03.080301,65810.0,20.0
,,2015-07-24 14:37:02.197322,slurm_normal,1437750379.0,0,1.0,main_w1_handler2,2388337,9966837,False,,31442956,bam,4251535.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20517262,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24267009.0,1437750277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 15:06:21.144804,66233.0,102.0
,,2015-07-24 15:30:50.809901,slurm_normal,1437751883.0,0,1.0,main_w1_handler0,2387475,9967444,False,,12859415,bam,4251792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20518361,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24255370.0,1437751870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 15:31:26.955587,65651.0,13.0
,,2015-07-24 15:30:52.479326,slurm_normal,1437751890.0,0,1.0,main_w1_handler2,2387475,9967446,False,,9749708,bam,4251793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20518363,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24255370.0,1437751880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 15:31:34.189099,65651.0,10.0
,,2015-07-24 15:30:51.615657,slurm_normal,1437751872.0,0,1.0,main_w1_handler2,2387475,9967445,False,,9710834,bam,4251789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20518362,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24255370.0,1437751864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 15:31:18.766038,65651.0,8.0
,,2015-07-24 16:06:18.985002,slurm_normal,1437754007.0,0,1.0,main_w1_handler0,2387475,9967925,False,,13797608,bam,4252263.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20518829,,,"""Dad""","""True""","""coordinate""",32.0,,24255370.0,1437753995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 16:06:49.786377,65651.0,12.0
,,2015-07-24 16:07:28.509635,slurm_normal,1437754125.0,0,1.0,main_w2_handler0,2387475,9967936,False,,10456881,bam,4252286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20518875,,,"""Mom""","""True""","""coordinate""",32.0,,24255370.0,1437754082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 16:08:46.710545,65651.0,43.0
,,2015-07-24 16:09:41.510675,slurm_normal,1437754216.0,0,1.0,main_w2_handler0,2387475,9967953,False,,10422801,bam,4252307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20518945,,,"""Daughter""","""True""","""coordinate""",32.0,,24255370.0,1437754207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-24 16:10:22.332111,65651.0,9.0
,,2015-07-22 08:02:10.123558,slurm_normal,1437552167.0,0,1.0,main_w2_handler1,2385001,9938019,False,,31259857,bam,4223959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20472194,,,"""Fix Mate""","""True""","""coordinate""",32.0,,24254616.0,1437552144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicFixMate/1.56.0,1.56.0,,2015-07-22 08:02:51.421567,65067.0,23.0
