create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.maxrepeat,parameters.minrepeat,parameters.mismatch,parameters.out_format1,parameters.threshold,parameters.uniform,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-08-02 22:31:58.503376,slurm_normal,1438554746.0,0.0,,1.0,main_w2_handler1,2398815,10052366,False,,53017,fasta,4331920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20668050,,"""6""","""6""","""no""","""table""","""20""","""no""",32.0,,24097355,1438554740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-08-02 22:32:29.352232,65986.0,6.0
2015-08-05 07:10:37.956767,slurm_normal,1438759262.0,0.0,,1.0,main_w1_handler0,2400247,10065477,False,,4084135,fasta,4344097.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20691089,,"""20""","""3""","""no""","""table""","""20""","""no""",32.0,,24457689,1438759258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-08-05 07:21:04.219302,,4.0
2015-07-21 23:03:27.486694,slurm_normal,1437519836.0,0.0,,1.0,main_w1_handler2,2384647,9935366,False,,53017,fasta,4221068.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20467617,,"""7""","""7""","""no""","""table""","""1""","""no""",32.0,,24033699,1437519828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-21 23:03:58.041270,65766.0,8.0
2015-07-21 22:49:11.870539,slurm_normal,1437518977.0,0.0,,1.0,main_w1_handler2,2384647,9935234,False,,53017,fasta,4220920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20467617,,"""12""","""12""","""no""","""table""","""20""","""no""",32.0,,24033699,1437518973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-21 22:49:40.596103,65766.0,4.0
2015-07-21 23:10:09.293247,slurm_normal,1437520236.0,0.0,,1.0,main_w1_handler0,2384647,9935419,False,,53017,fasta,4221126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20467617,,"""6""","""6""","""no""","""table""","""1""","""no""",32.0,,24033699,1437520233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-21 23:10:43.035489,65766.0,3.0
2015-07-21 22:51:01.048281,slurm_normal,1437519080.0,0.0,,1.0,main_w2_handler1,2384647,9935251,False,,53017,fasta,4220930.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20467617,,"""12""","""12""","""no""","""table""","""1""","""no""",32.0,,24033699,1437519076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-21 22:51:24.429076,65766.0,4.0
2015-07-21 23:00:54.784736,slurm_normal,1437519683.0,0.0,,1.0,main_w2_handler1,2384647,9935340,False,,53017,fasta,4221049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20467617,,"""7""","""7""","""no""","""table""","""20""","""no""",32.0,,24033699,1437519680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-21 23:01:26.843947,65766.0,3.0
2015-07-22 00:28:14.516995,slurm_normal,1437524915.0,0.0,,1.0,main_w1_handler2,2384647,9935704,False,,53017,fasta,4221501.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20467617,,"""12""","""12""","""no""","""table""","""20""","""no""",32.0,,24033699,1437524912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-22 00:28:37.816696,65766.0,3.0
2015-07-23 18:13:12.891199,slurm_normal,1437675223.0,0.0,,1.0,main_w1_handler2,2387235,9957458,False,,53017,fasta,4242091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20502583,,"""12""","""6""","""no""","""table""","""20""","""no""",32.0,,24156449,1437675219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-07-23 18:13:47.077224,66007.0,4.0
2015-08-26 17:33:09.778192,slurm_normal,1440610417.0,0.0,,1.0,main_w1_handler1,1309879,10205796,False,,48593,fasta,4475325.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20917675,,"""6""","""6""","""no""","""table""","""20""","""no""",32.0,,24091757,1440610411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-08-26 17:33:42.680533,31184.0,6.0
2015-08-26 17:31:59.604445,slurm_normal,1440610394.0,0.0,,1.0,main_w2_handler1,1309879,10205789,False,,48593,fasta,4475317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20917675,,"""600""","""2""","""no""","""table""","""20""","""no""",32.0,,24091757,1440610346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-08-26 17:33:19.464527,31184.0,48.0
2015-09-26 00:44:17.723696,slurm_normal,1443228297.0,0.0,,1.0,main_w1_handler0,2451810,10431581,False,,37114,fasta,4708721.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21276859,,"""7""","""7""","""no""","""table""","""20""","""no""",32.0,,25216714,1443228288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-09-26 00:45:04.430809,65968.0,9.0
2015-11-01 18:38:39.528374,slurm_normal,1446403145.0,0.0,,1.0,main_w2_handler0,2491973,10788537,False,,51864,fasta,5044246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21834373,,"""6""","""6""","""no""","""table""","""20""","""no""",32.0,,25665377,1446403140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-11-01 18:39:06.556198,71133.0,5.0
2015-11-01 22:45:08.035352,slurm_normal,1446417927.0,0.0,,1.0,main_w1_handler1,2492107,10789244,False,,51864,fasta,5045121.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21835286,,"""12""","""5""","""yes""","""table""","""2""","""no""",32.0,,25884676,1446417923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-11-01 22:45:31.621326,72100.0,4.0
2015-11-01 22:47:36.791693,slurm_normal,1446418079.0,0.0,,1.0,main_w2_handler0,2492107,10789249,False,,51864,fasta,5045126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21835286,,"""7""","""5""","""yes""","""table""","""1""","""no""",32.0,,25884676,1446418074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-11-01 22:48:02.105058,72100.0,5.0
2015-11-01 22:53:17.397461,slurm_normal,1446418427.0,0.0,,1.0,main_w2_handler1,2492107,10789266,False,,51864,fasta,5045136.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21835286,,"""6""","""6""","""yes""","""table""","""1""","""no""",32.0,,25884676,1446418416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-11-01 22:53:50.349747,72100.0,11.0
2015-11-01 22:28:08.047135,slurm_normal,1446416911.0,0.0,,1.0,main_w2_handler0,2492107,10789205,False,,51864,fasta,5045084.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21835286,,"""6""","""6""","""no""","""table""","""20""","""no""",32.0,,25884676,1446416907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-11-01 22:28:34.057664,72100.0,4.0
2015-11-01 22:46:35.721892,slurm_normal,1446418018.0,0.0,,1.0,main_w2_handler0,2492107,10789246,False,,51864,fasta,5045123.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21835286,,"""7""","""5""","""no""","""table""","""20""","""no""",32.0,,25884676,1446418013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-11-01 22:46:59.485881,72100.0,5.0
2015-11-03 20:01:23.541595,slurm_normal,1446580902.0,0.0,,1.0,main_w2_handler1,2494311,10810600,False,,36983,fasta,5065678.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21862140,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,26074369,1446580896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-11-03 20:01:47.256357,,6.0
2015-11-19 20:45:12.167225,slurm_normal,1447966244.0,0.0,,1.0,main_w2_handler0,2486065,10953236,False,,7066324,fasta,5213452.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22079288,,"""100""","""10""","""no""","""table""","""20""","""no""",32.0,,25903969,1447966011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-11-19 20:50:48.252741,,233.0
2015-11-25 02:59:19.120641,slurm_normal,1448420399.0,0.0,,1.0,main_w1_handler1,2486065,11000853,False,,7066324,fasta,5260031.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22079288,,"""10""","""10""","""no""","""table""","""20""","""no""",32.0,,25903969,1448420386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-11-25 03:00:01.131574,,13.0
2015-12-20 15:36:57.435326,slurm_normal,1450625947.0,0.0,,1.0,main_w1_handler1,2544372,11264460,False,,82912,fasta,5544025.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571844,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:39:08.985717,75560.0,17.0
2015-12-20 15:37:20.559239,slurm_normal,1450625922.0,0.0,,1.0,main_w2_handler1,2544372,11264473,False,,80354,fasta,5544018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571858,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:38:44.226450,75560.0,17.0
2015-12-20 15:36:52.216814,slurm_normal,1450625859.0,0.0,,1.0,main_w1_handler0,2544372,11264458,False,,85468,fasta,5543993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571842,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:37:42.508456,75560.0,18.0
2015-12-20 15:38:26.007302,slurm_normal,1450626271.0,0.0,,1.0,main_w2_handler1,2544372,11264519,False,,90303,fasta,5544139.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571907,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:44:34.842716,75560.0,18.0
2015-12-20 15:37:51.461915,slurm_normal,1450626070.0,0.0,,1.0,main_w1_handler2,2544372,11264492,False,,90445,fasta,5544067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571877,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:41:15.839455,75560.0,18.0
2015-12-20 15:37:58.979099,slurm_normal,1450626192.0,0.0,,1.0,main_w2_handler0,2544372,11264499,False,,80342,fasta,5544115.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571886,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:43:17.341698,75560.0,16.0
2015-12-20 15:38:07.414430,slurm_normal,1450626306.0,0.0,,1.0,main_w2_handler0,2544372,11264507,False,,80299,fasta,5544154.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571894,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:45:09.033661,75560.0,17.0
2015-12-20 15:37:02.142856,slurm_normal,1450625909.0,0.0,,1.0,main_w1_handler2,2544372,11264462,False,,83172,fasta,5544014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571846,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:38:41.417659,75560.0,17.0
2015-12-20 15:37:44.189545,slurm_normal,1450626136.0,0.0,,1.0,main_w2_handler0,2544372,11264487,False,,88530,fasta,5544093.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571871,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:42:18.500727,75560.0,20.0
2015-12-20 15:37:00.304819,slurm_normal,1450625866.0,0.0,,1.0,main_w2_handler1,2544372,11264461,False,,80800,fasta,5543997.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571845,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:37:50.996145,75560.0,22.0
2015-12-20 15:37:09.787616,slurm_normal,1450625897.0,0.0,,1.0,main_w2_handler1,2544372,11264466,False,,80320,fasta,5544011.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571851,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:38:21.041268,75560.0,19.0
2015-12-20 15:38:02.231425,slurm_normal,1450626189.0,0.0,,1.0,main_w2_handler1,2544372,11264503,False,,80299,fasta,5544111.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571890,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:43:11.631078,75560.0,17.0
2015-12-20 15:39:38.721149,slurm_normal,1450626626.0,0.0,,1.0,main_w2_handler1,2544372,11264563,False,,82308,fasta,5544267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571942,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:50:29.497728,75560.0,17.0
2015-12-20 15:37:12.995859,slurm_normal,1450625945.0,0.0,,1.0,main_w1_handler0,2544372,11264468,False,,75477,fasta,5544027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571853,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:39:08.211838,75560.0,15.0
2015-12-20 15:37:16.652589,slurm_normal,1450625981.0,0.0,,1.0,main_w1_handler0,2544372,11264470,False,,86569,fasta,5544038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571855,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:39:46.189414,75560.0,17.0
2015-12-20 15:37:22.436960,slurm_normal,1450626069.0,0.0,,1.0,main_w1_handler0,2544372,11264474,False,,82159,fasta,5544068.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571859,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:41:11.937598,75560.0,17.0
2015-12-20 15:37:11.637293,slurm_normal,1450625885.0,0.0,,1.0,main_w1_handler0,2544372,11264467,False,,87285,fasta,5544005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571852,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:38:07.540972,75560.0,19.0
2015-12-20 15:37:26.889285,slurm_normal,1450625978.0,0.0,,1.0,main_w2_handler0,2544372,11264477,False,,86015,fasta,5544035.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571862,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:39:42.153387,75560.0,17.0
2015-12-20 15:38:58.500226,slurm_normal,1450626440.0,0.0,,1.0,main_w2_handler0,2544372,11264531,False,,87269,fasta,5544206.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571920,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:47:22.994218,75560.0,19.0
2015-12-20 15:37:38.166917,slurm_normal,1450625999.0,0.0,,1.0,main_w2_handler1,2544372,11264482,False,,85714,fasta,5544043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571867,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:40:02.420692,75560.0,18.0
2015-12-20 15:38:05.806895,slurm_normal,1450626156.0,0.0,,1.0,main_w2_handler1,2544372,11264506,False,,80299,fasta,5544100.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571893,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:42:38.915607,75560.0,16.0
2015-12-20 15:38:30.901638,slurm_normal,1450626331.0,0.0,,1.0,main_w2_handler1,2544372,11264521,False,,78844,fasta,5544166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571910,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:45:34.265202,75560.0,17.0
2015-12-20 15:37:25.693916,slurm_normal,1450625892.0,0.0,,1.0,main_w2_handler0,2544372,11264476,False,,83780,fasta,5544007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571861,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:38:15.889259,75560.0,18.0
2015-12-20 15:37:32.921130,slurm_normal,1450626007.0,0.0,,1.0,main_w2_handler0,2544372,11264480,False,,87288,fasta,5544049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571865,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:40:11.132719,75560.0,17.0
2015-12-20 15:37:45.417986,slurm_normal,1450626002.0,0.0,,1.0,main_w1_handler2,2544372,11264488,False,,88535,fasta,5544045.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571872,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:40:06.670695,75560.0,18.0
2015-12-20 15:37:47.523883,slurm_normal,1450626096.0,0.0,,1.0,main_w2_handler1,2544372,11264490,False,,82214,fasta,5544074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571875,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:41:38.914777,75560.0,16.0
2015-12-20 15:36:54.603660,slurm_normal,1450625859.0,0.0,,1.0,main_w1_handler0,2544372,11264459,False,,79562,fasta,5543994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571843,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450625841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:37:42.500307,75560.0,18.0
2015-12-20 15:37:59.789111,slurm_normal,1450626226.0,0.0,,1.0,main_w2_handler0,2544372,11264500,False,,80308,fasta,5544125.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571887,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:43:49.672409,75560.0,17.0
2015-12-20 15:39:02.579872,slurm_normal,1450626470.0,0.0,,1.0,main_w2_handler0,2544372,11264533,False,,86341,fasta,5544217.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571922,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:47:55.137796,75560.0,17.0
2015-12-20 15:39:27.470713,slurm_normal,1450626515.0,0.0,,1.0,main_w2_handler0,2544372,11264546,False,,79692,fasta,5544229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571935,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:48:38.381786,75560.0,17.0
2015-12-20 15:39:28.498590,slurm_normal,1450626556.0,0.0,,1.0,main_w2_handler0,2544372,11264547,False,,85427,fasta,5544243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571936,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:49:18.332274,75560.0,17.0
2015-12-20 15:39:48.075888,slurm_normal,1450626839.0,0.0,,1.0,main_w1_handler1,2544372,11264575,False,,77957,fasta,5544358.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22571946,,"""100""","""10""","""no""","""excel""","""20""","""no""",32.0,,26922423,1450626824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: etandem33/5.0.0,5.0.0,,2015-12-20 15:54:02.102794,75560.0,15.0
