chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcfs,input_vcfs1,input_vcfs10,input_vcfs100,input_vcfs100_filetype,input_vcfs101,input_vcfs101_filetype,input_vcfs102,input_vcfs102_filetype,input_vcfs103,input_vcfs103_filetype,input_vcfs104,input_vcfs104_filetype,input_vcfs105,input_vcfs105_filetype,input_vcfs106,input_vcfs106_filetype,input_vcfs107,input_vcfs107_filetype,input_vcfs108,input_vcfs108_filetype,input_vcfs109,input_vcfs109_filetype,input_vcfs10_filetype,input_vcfs11,input_vcfs110,input_vcfs110_filetype,input_vcfs111,input_vcfs111_filetype,input_vcfs112,input_vcfs112_filetype,input_vcfs113,input_vcfs113_filetype,input_vcfs114,input_vcfs114_filetype,input_vcfs115,input_vcfs115_filetype,input_vcfs116,input_vcfs116_filetype,input_vcfs117,input_vcfs117_filetype,input_vcfs118,input_vcfs118_filetype,input_vcfs119,input_vcfs119_filetype,input_vcfs11_filetype,input_vcfs12,input_vcfs120,input_vcfs120_filetype,input_vcfs121,input_vcfs121_filetype,input_vcfs122,input_vcfs122_filetype,input_vcfs123,input_vcfs123_filetype,input_vcfs124,input_vcfs124_filetype,input_vcfs125,input_vcfs125_filetype,input_vcfs126,input_vcfs126_filetype,input_vcfs127,input_vcfs127_filetype,input_vcfs128,input_vcfs128_filetype,input_vcfs129,input_vcfs129_filetype,input_vcfs12_filetype,input_vcfs13,input_vcfs130,input_vcfs130_filetype,input_vcfs131,input_vcfs131_filetype,input_vcfs132,input_vcfs132_filetype,input_vcfs133,input_vcfs133_filetype,input_vcfs134,input_vcfs134_filetype,input_vcfs135,input_vcfs135_filetype,input_vcfs136,input_vcfs136_filetype,input_vcfs137,input_vcfs137_filetype,input_vcfs138,input_vcfs138_filetype,input_vcfs139,input_vcfs139_filetype,input_vcfs13_filetype,input_vcfs14,input_vcfs140,input_vcfs140_filetype,input_vcfs141,input_vcfs141_filetype,input_vcfs142,input_vcfs142_filetype,input_vcfs143,input_vcfs143_filetype,input_vcfs144,input_vcfs144_filetype,input_vcfs145,input_vcfs145_filetype,input_vcfs146,input_vcfs146_filetype,input_vcfs147,input_vcfs147_filetype,input_vcfs148,input_vcfs148_filetype,input_vcfs149,input_vcfs149_filetype,input_vcfs14_filetype,input_vcfs15,input_vcfs150,input_vcfs150_filetype,input_vcfs151,input_vcfs151_filetype,input_vcfs152,input_vcfs152_filetype,input_vcfs153,input_vcfs153_filetype,input_vcfs154,input_vcfs154_filetype,input_vcfs155,input_vcfs155_filetype,input_vcfs156,input_vcfs156_filetype,input_vcfs15_filetype,input_vcfs16,input_vcfs16_filetype,input_vcfs17,input_vcfs17_filetype,input_vcfs18,input_vcfs18_filetype,input_vcfs19,input_vcfs19_filetype,input_vcfs1_filetype,input_vcfs2,input_vcfs20,input_vcfs20_filetype,input_vcfs21,input_vcfs21_filetype,input_vcfs22,input_vcfs22_filetype,input_vcfs23,input_vcfs23_filetype,input_vcfs24,input_vcfs24_filetype,input_vcfs25,input_vcfs25_filetype,input_vcfs26,input_vcfs26_filetype,input_vcfs27,input_vcfs27_filetype,input_vcfs28,input_vcfs28_filetype,input_vcfs29,input_vcfs29_filetype,input_vcfs2_filetype,input_vcfs3,input_vcfs30,input_vcfs30_filetype,input_vcfs31,input_vcfs31_filetype,input_vcfs32,input_vcfs32_filetype,input_vcfs33,input_vcfs33_filetype,input_vcfs34,input_vcfs34_filetype,input_vcfs35,input_vcfs35_filetype,input_vcfs36,input_vcfs36_filetype,input_vcfs37,input_vcfs37_filetype,input_vcfs38,input_vcfs38_filetype,input_vcfs39,input_vcfs39_filetype,input_vcfs3_filetype,input_vcfs4,input_vcfs40,input_vcfs40_filetype,input_vcfs41,input_vcfs41_filetype,input_vcfs42,input_vcfs42_filetype,input_vcfs43,input_vcfs43_filetype,input_vcfs44,input_vcfs44_filetype,input_vcfs45,input_vcfs45_filetype,input_vcfs46,input_vcfs46_filetype,input_vcfs47,input_vcfs47_filetype,input_vcfs48,input_vcfs48_filetype,input_vcfs49,input_vcfs49_filetype,input_vcfs4_filetype,input_vcfs5,input_vcfs50,input_vcfs50_filetype,input_vcfs51,input_vcfs51_filetype,input_vcfs52,input_vcfs52_filetype,input_vcfs53,input_vcfs53_filetype,input_vcfs54,input_vcfs54_filetype,input_vcfs55,input_vcfs55_filetype,input_vcfs56,input_vcfs56_filetype,input_vcfs57,input_vcfs57_filetype,input_vcfs58,input_vcfs58_filetype,input_vcfs59,input_vcfs59_filetype,input_vcfs5_filetype,input_vcfs6,input_vcfs60,input_vcfs60_filetype,input_vcfs61,input_vcfs61_filetype,input_vcfs62,input_vcfs62_filetype,input_vcfs63,input_vcfs63_filetype,input_vcfs64,input_vcfs64_filetype,input_vcfs65,input_vcfs65_filetype,input_vcfs66,input_vcfs66_filetype,input_vcfs67,input_vcfs67_filetype,input_vcfs68,input_vcfs68_filetype,input_vcfs69,input_vcfs69_filetype,input_vcfs6_filetype,input_vcfs7,input_vcfs70,input_vcfs70_filetype,input_vcfs71,input_vcfs71_filetype,input_vcfs72,input_vcfs72_filetype,input_vcfs73,input_vcfs73_filetype,input_vcfs74,input_vcfs74_filetype,input_vcfs75,input_vcfs75_filetype,input_vcfs76,input_vcfs76_filetype,input_vcfs77,input_vcfs77_filetype,input_vcfs78,input_vcfs78_filetype,input_vcfs79,input_vcfs79_filetype,input_vcfs7_filetype,input_vcfs8,input_vcfs80,input_vcfs80_filetype,input_vcfs81,input_vcfs81_filetype,input_vcfs82,input_vcfs82_filetype,input_vcfs83,input_vcfs83_filetype,input_vcfs84,input_vcfs84_filetype,input_vcfs85,input_vcfs85_filetype,input_vcfs86,input_vcfs86_filetype,input_vcfs87,input_vcfs87_filetype,input_vcfs88,input_vcfs88_filetype,input_vcfs89,input_vcfs89_filetype,input_vcfs8_filetype,input_vcfs9,input_vcfs90,input_vcfs90_filetype,input_vcfs91,input_vcfs91_filetype,input_vcfs92,input_vcfs92_filetype,input_vcfs93,input_vcfs93_filetype,input_vcfs94,input_vcfs94_filetype,input_vcfs95,input_vcfs95_filetype,input_vcfs96,input_vcfs96_filetype,input_vcfs97,input_vcfs97_filetype,input_vcfs98,input_vcfs98_filetype,input_vcfs99,input_vcfs99_filetype,input_vcfs9_filetype,input_vcfs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_vcfs.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-26 19:41:19.128981,slurm_normal,1469562096.0,0,,1.0,main_w1_handler0,2761892,13501359,False,,232589,232589,563206.0,,,,,,,,,,,,,,,,,,,,,vcf,268754.0,,,,,,,,,,,,,,,,,,,,,vcf,458765.0,,,,,,,,,,,,,,,,,,,,,vcf,596853.0,,,,,,,,,,,,,,,,,,,,,vcf,358019.0,,,,,,,,,,,,,,,,,,,,,vcf,339185.0,,,,,,,,,,,,,,,vcf,567517.0,vcf,597672.0,vcf,328541.0,vcf,541295.0,vcf,vcf,368353,644253.0,vcf,369120.0,vcf,251057.0,vcf,252471.0,vcf,,,,,,,,,,,,,vcf,218316.0,,,,,,,,,,,,,,,,,,,,,vcf,225170.0,,,,,,,,,,,,,,,,,,,,,vcf,257901.0,,,,,,,,,,,,,,,,,,,,,vcf,356456.0,,,,,,,,,,,,,,,,,,,,,vcf,341441.0,,,,,,,,,,,,,,,,,,,,,vcf,233589.0,,,,,,,,,,,,,,,,,,,,,vcf,236579.0,,,,,,,,,,,,,,,,,,,,,vcf,vcf,7716892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b573b753ccdd6a224b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59e65d2d246822b30'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57523006f8e0a7cc7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f54d59ed4295e01f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58ab1fb17269eb541'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59962687f18ced7b7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5611285801ef63482'}, {'src': 'hda', 'id': 'bbd44e69cb8906b577e7337de1b99cd4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b516b42365c2d47b5f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596720f9599e92b34'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59124952d0b72d9d9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b538f88962f5d5db8f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50255e95271d8591a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b535bdb89e49d8bde6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b558b2398ac6520d31'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bac5499a98acaddd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a03cf9999865b0a1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a6c1f217649c411d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b582d557e0bf070387'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5aab2f052a89028b0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b526a75f50fe990cf7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53ad69d4e1d5c4706'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a97b7eff4990107a'}]",32.0,,31365444.0,1469562091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-26 19:41:42.999347,,5.0
,,2016-07-27 05:25:48.244388,slurm_normal,1469597173.0,0,,1.0,main_w1_handler0,2776954,13505249,False,,19296502,19296502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,1740460,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7720628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b545b56919e174a232'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50a736886ffa60718'}]",32.0,,31745871.0,1469597158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-27 05:26:16.376314,35352.0,15.0
,,2016-07-29 14:17:55.308443,slurm_normal,1469802729.0,0,,1.0,main_w1_handler1,2779140,13524238,False,,709462,709462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,629805,,,,,,,,,,,,,,,,,,,,,vcf,629806.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7739689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59e5c45b188bd2c40'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f61e4e8d8cbeb1ef'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ea55f6db3025c8fa'}]",32.0,,31342783.0,1469802725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-29 14:32:12.779407,87137.0,4.0
,,2016-07-28 09:34:06.002541,slurm_normal,1469698465.0,0,,1.0,main_w1_handler1,2775887,13513864,False,,1047595,1047595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7457,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7729198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50f532535ad7f6a4e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5afd04053f8f01e2a'}]",32.0,,31414368.0,1469698461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-28 09:34:26.033025,87251.0,4.0
,,2016-09-26 18:45:09.330068,slurm_normal,1474917016.0,0,,1.0,main_w4_handler1,2833625,13947215,False,,141306,141306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,14869,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,8168697.roundup,slurm,,132112168.0,corral-repl,,"""48729912841911e6946b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd00602ea24c99e0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b584726f3823728ba1'}]",32.0,,31625693.0,1474917006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-09-26 19:10:17.503065,87653.0,10.0
,,2016-07-30 23:31:38.012831,slurm_normal,1469921514.0,0,,1.0,main_w2_handler0,2780122,13534399,False,,108405,108405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,79734,,,,,,,,,,,,,,,,,,,,,vcf,88914.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7749102.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfca8d321e4c61a5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b481853943bc0209'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bc83610c5914fe1c'}]",32.0,,31594806.0,1469921510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-30 23:31:56.217331,23957.0,4.0
,,2016-07-28 15:57:51.226773,slurm_normal,1469721497.0,0,,1.0,main_w1_handler0,2777771,13517031,False,,706638,706638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,636824,,,,,,,,,,,,,,,,,,,,,vcf,640547.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7732356.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52a0f3f366ed6937b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3f56f8ae38f405b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b560434eba2ff53dfc'}]",32.0,,31534516.0,1469721487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-28 15:58:19.789274,87202.0,10.0
,,2016-07-28 20:09:56.335284,slurm_normal,1469736613.0,0,,1.0,main_w2_handler0,2778645,13518729,False,,415974,415974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,365063,,,,,,,,,,,,,,,,,,,,,vcf,377779.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7734140.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b517179bd62d858372'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e4d611f73144c363'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cdf03591b0a826d5'}]",32.0,,31758665.0,1469736606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-28 20:10:15.325784,87863.0,7.0
,,2016-07-28 20:46:14.852935,slurm_normal,1469738792.0,0,,1.0,main_w1_handler1,2778645,13518936,False,,415974,415974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,365063,,,,,,,,,,,,,,,,,,,,,vcf,377779.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7734389.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b517179bd62d858372'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e4d611f73144c363'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cdf03591b0a826d5'}]",32.0,,31758665.0,1469738789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-28 20:46:34.649955,87863.0,3.0
,,2016-07-28 20:16:55.702375,slurm_normal,1469737031.0,0,,1.0,main_w2_handler1,2778645,13518780,False,,415974,415974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,365063,,,,,,,,,,,,,,,,,,,,,vcf,377779.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7734206.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b517179bd62d858372'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e4d611f73144c363'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cdf03591b0a826d5'}]",32.0,,31758665.0,1469737024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-28 20:17:12.360297,87863.0,7.0
,,2016-07-28 20:44:42.346262,slurm_normal,1469738700.0,0,,1.0,main_w1_handler0,2778645,13518928,False,,369019,369019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,420442,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7734370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50dc87c0036e359ec'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5427f4cec74ee8ab5'}]",32.0,,31758665.0,1469738696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-28 20:45:02.308009,87863.0,4.0
,,2016-07-28 20:50:39.283044,slurm_normal,1469739056.0,0,,1.0,main_w1_handler1,2761946,13518959,False,,602614,602614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,534340,,,,,,,,,,,,,,,,,,,,,vcf,518714.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7734426.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bdefba0c2c829918'}, {'src': 'hda', 'id': 'bbd44e69cb8906b575312ed2ee986343'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55d326a827b0aac9c'}]",32.0,,30319656.0,1469739052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-28 20:50:59.189458,84727.0,4.0
,,2016-07-28 20:44:43.613984,slurm_normal,1469738702.0,0,,1.0,main_w1_handler0,2761946,13518929,False,,746040,746040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,672418,,,,,,,,,,,,,,,,,,,,,vcf,675851.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7734371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5deacdca8b215accd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59235aa1bc8503b48'}, {'src': 'hda', 'id': 'bbd44e69cb8906b581c7bcc49e136a21'}]",32.0,,30319656.0,1469738696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-07-28 20:45:04.278744,84727.0,6.0
,,2016-09-26 20:49:26.104541,slurm_normal,1474923219.0,0,,1.0,main_w4_handler1,2833832,13948636,False,,198497833,198497833,182572868.0,,,,,,,,,,,,,,,,,,,,,vcf,176608949.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,162667080,,,,,,,,,,,,,,,,,,,,,vcf,158721221.0,,,,,,,,,,,,,,,,,,,,,vcf,179900746.0,,,,,,,,,,,,,,,,,,,,,vcf,386854781.0,,,,,,,,,,,,,,,,,,,,,vcf,389388107.0,,,,,,,,,,,,,,,,,,,,,vcf,148939042.0,,,,,,,,,,,,,,,,,,,,,vcf,199918627.0,,,,,,,,,,,,,,,,,,,,,vcf,156805746.0,,,,,,,,,,,,,,,,,,,,,vcf,vcf,8169847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b01c798cf22246ec'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53ad317898fe1be75'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57ab6e1fae429f602'}, {'src': 'hda', 'id': 'bbd44e69cb8906b543008697053b23fa'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57c751bb9e69f620b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d6db1cd4d0941ad7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d78f75a73ae2eac2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5131f0beec62e0054'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57bcd742bf7e6b9a8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a66cec03a18f17bb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57ee656d81be95b7b'}]",32.0,,33227787.0,1474922982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-09-26 20:53:40.552204,,237.0
