bgzip,bgzip_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bgzip,parameters.bgzip.values,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
5292,bgzip,,,2014-11-30 11:44:44.149586,rodeo_normal,1417347898.0,0.0,,1.0,main_w1_handler1,1765831,8271483,False,,14260,interval,356628.rodeo,slurm,,16332532.0,corral-repl,,17715717,,"""/galaxy-repl/main/files/007/079/dataset_7079572.dat""","""Gmax_v1""",17715684,,2.0,,18381717,1417347895.0,ok,0.0,CONVERTER_interval_to_tabix_0,1.0.0,,2014-11-30 11:45:05.627572,41493.0,3.0
237742,bgzip,,,2017-07-05 22:10:58.385290,slurm_normal,1499292673.0,0.0,,1.0,main_w4_handler0,3182004,16266917,False,,784561,interval,10338067.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30319173}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30317204}]",32.0,,39122829,1499292669.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-07-05 22:11:16.090380,108553.0,4.0
628,bgzip,,,2015-10-06 19:19:22.526276,slurm_normal,1444160508.0,0.0,,1.0,main_w2_handler1,1844004,10513000,False,,1427,interval,4788344.roundup,slurm,,132112168.0,corral-repl,,21420467,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420309,,32.0,,24961013,1444160503.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:41:50.431015,46626.0,5.0
1002,bgzip,,,2015-10-06 19:19:39.504275,slurm_normal,1444159871.0,0.0,,1.0,main_w2_handler0,1844004,10513002,False,,2404,interval,4788206.roundup,slurm,,132112168.0,corral-repl,,21420484,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420272,,32.0,,24961013,1444159860.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:31:15.086325,46626.0,11.0
1762,bgzip,,,2014-11-30 12:21:43.561133,rodeo_normal,1417350121.0,0.0,,1.0,main_w1_handler1,1765831,8271654,False,,3983,interval,356913.rodeo,slurm,,16332532.0,corral-repl,,17715903,,"""/galaxy-repl/main/files/007/079/dataset_7079572.dat""","""Gmax_v1""",17715892,,2.0,,18381717,1417350117.0,ok,0.0,CONVERTER_interval_to_tabix_0,1.0.0,,2014-11-30 12:22:03.456129,41493.0,4.0
269,bgzip,,,2017-09-18 10:46:28.000881,slurm_normal,1505731601.0,0.0,,1.0,main_w3_handler0,3257624,16853245,False,,640,bed,10920088.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31288400}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31288392}]",32.0,,40591029,1505731598.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-09-18 10:46:44.607525,111772.0,3.0
3226,bgzip,,,2015-10-06 19:23:29.057700,slurm_normal,1444160677.0,0.0,,1.0,main_w2_handler1,1844004,10513039,False,,8520,interval,4788374.roundup,slurm,,132112168.0,corral-repl,,21420480,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420278,,32.0,,24961013,1444160672.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:44:41.148117,46626.0,5.0
88938,bgzip,,,2016-05-09 17:09:33.660481,slurm_normal,1462813865.0,0.0,,1.0,main_w1_handler0,2699528,12834148,False,,308277,interval,7035352.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b8e3f710310487d'}]","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5538a8cd8a810bc41'}]",32.0,,28707442,1462813862.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-05-09 17:11:07.321265,46626.0,3.0
83217,bgzip,,,2016-03-14 15:19:31.621222,slurm_normal,1457968831.0,0.0,,1.0,main_w2_handler1,2632983,12128104,False,,755643,interval,6347966.roundup,slurm,,132112168.0,corral-repl,,23829241,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23828879,,32.0,,28979716,1457968791.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-03-14 15:20:33.221317,79945.0,40.0
22489,bgzip,,,2017-11-28 00:22:03.014079,slurm_normal,1511828532.0,0.0,,1.0,main_w4_handler1,3339555,17612399,False,,109244,interval,11673045,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32574303}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32574275}]",32.0,,42289409,1511828528.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-11-28 00:22:14.025670,117224.0,4.0
111096,bgzip,,,2015-01-04 01:46:25.911767,rodeo_normal,1420336008.0,0.0,,1.0,main_w1_handler1,2163556,8495565,False,,590701,interval,685645.rodeo,slurm,,16332532.0,corral-repl,,18124415,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18124317,,2.0,,17982591,1420336002.0,ok,0.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-01-04 01:46:51.320606,51098.0,6.0
3364,bgzip,,,2016-04-01 21:47:18.945580,slurm_normal,1459547263.0,0.0,,1.0,main_w2_handler1,2654899,12316459,False,,8805,interval,6523858.roundup,slurm,,132112168.0,corral-repl,,24110181,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",24110142,,32.0,,29230300,1459547259.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-04-01 21:47:44.289936,13438.0,4.0
5355788,bgzip,,,2017-11-01 04:27:44.753571,slurm_normal,1509510487.0,0.0,,1.0,main_w4_handler1,3306510,17282756,False,,20288271,interval,11343970,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31997535}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"[{'src': 'hda', 'id': 31997507}]",32.0,,41079258,1509510482.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-11-01 04:28:09.572024,112910.0,5.0
29137,bgzip,,,2016-01-05 00:57:24.628863,slurm_normal,1451955478.0,0.0,,1.0,main_w1_handler1,2537172,11375178,False,,102179,interval,5647483.roundup,slurm,,132112168.0,corral-repl,,22736616,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22736026,,32.0,,26782685,1451955474.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-01-05 00:58:00.170822,75260.0,4.0
927045,bgzip,,,2016-01-02 14:01:55.502372,slurm_normal,1451743362.0,0.0,,1.0,main_w1_handler1,2552643,11360367,False,,11960677,interval,5633416.roundup,slurm,,132112168.0,corral-repl,,22711160,,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",22704949,,32.0,,27125229,1451743358.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-01-02 14:02:43.120769,18217.0,4.0
119,bgzip,,,2015-07-06 01:26:20.893269,slurm_normal,1436146007.0,0.0,,1.0,main_w1_handler0,2353339,9793563,False,,111,interval,4095579.roundup,slurm,,132112168.0,corral-repl,,20233838,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20233816,,32.0,,23877493,1436146002.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-07-06 01:26:48.203481,65184.0,5.0
1041,bgzip,,,2015-10-06 19:21:16.435148,slurm_normal,1444159890.0,0.0,,1.0,main_w2_handler0,1844004,10513019,False,,2748,interval,4788210.roundup,slurm,,132112168.0,corral-repl,,21420507,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420240,,32.0,,24961013,1444159885.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:31:33.044348,46626.0,5.0
2360012,bgzip,,,2017-01-14 06:58:10.307631,slurm_normal,1484377099.0,0.0,,1.0,main_w4_handler0,2798082,14766229,False,,9498123,interval,8930021.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 27928738}]","""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""",,"[{'src': 'hda', 'id': 27928685}]",32.0,,34599194,1484377096.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-01-14 06:58:21.778159,4848.0,3.0
444,bgzip,38.0,len,2015-03-24 16:27:01.461857,rodeo_normal,1427214750.0,0.0,,1.0,main_w2_handler0,2228531,9025244,False,,1828,interval,3310299.roundup,slurm,,132112168.0,corral-repl,,18976894,,"""/galaxy-repl/main/files/010/775/dataset_10775408.dat""","""000913.3""",18743095,,32.0,,21300860,1427214729.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-03-24 16:32:35.211487,59786.0,21.0
463012,bgzip,,,2014-09-22 11:26:36.527389,roundup_single,1411385209.0,0.0,,1.0,main_w2_handler1,2061336,7824125,False,,5597683,interval,1808919,slurm,,132112264.0,corral-repl,,16969891,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16969886,,32.0,,17131883,1411385205.0,ok,1023992.0,CONVERTER_interval_to_tabix_0,1.0.0,,2014-09-22 11:26:50.443260,53331.0,4.0
444,bgzip,,,2015-02-05 08:43:36.061330,rodeo_normal,1423125833.0,0.0,,1.0,main_w2_handler1,2043824,8667996,False,,1182,interval,2651395.roundup,slurm,,132112168.0,corral-repl,,18418431,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18418420,,32.0,,20918933,1423125830.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-02-05 08:43:55.738448,52989.0,3.0
57227,bgzip,,,2015-10-06 19:17:48.242483,slurm_normal,1444160264.0,0.0,,1.0,main_w1_handler1,1844004,10512977,False,,253261,interval,4788297.roundup,slurm,,132112168.0,corral-repl,,21420442,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420375,,32.0,,24961013,1444160257.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:37:48.999733,46626.0,7.0
3407,bgzip,,,2015-10-06 19:24:01.844572,slurm_normal,1444159646.0,0.0,,1.0,main_w2_handler1,1844004,10513049,False,,9699,interval,4788143.roundup,slurm,,132112168.0,corral-repl,,21420501,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420248,,32.0,,24961013,1444159641.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:27:27.939850,46626.0,5.0
987247,bgzip,,,2014-11-21 05:36:50.742395,rodeo_normal,1416548285.0,0.0,,1.0,main_w2_handler0,2125151,8216734,False,,2455544,interval,2073937.roundup,slurm,,132112264.0,corral-repl,,17627719,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17627600,,32.0,,17517232,1416548283.0,ok,1023992.0,CONVERTER_interval_to_tabix_0,1.0.0,,2014-11-21 05:38:08.505342,53800.0,2.0
9412,bgzip,,,2017-02-28 23:16:29.321545,slurm_normal,1488323799.0,0.0,,1.0,main_w3_handler0,2996980,15172447,False,,36308,interval,9323257.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 28562239}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28537359}]",32.0,,35874836,1488323793.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-02-28 23:16:43.963842,99648.0,6.0
1539,bgzip,,,2017-05-02 00:02:23.498519,slurm_normal,1493683349.0,0.0,,1.0,main_w3_handler0,3081045,15720060,False,,4937,interval,9831113.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 29425140}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29425137}]",32.0,,36033690,1493683346.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-05-02 00:02:30.525397,99530.0,3.0
103225,bgzip,,,2017-02-07 06:29:29.293698,slurm_normal,1486448979.0,0.0,,1.0,main_w3_handler0,2984784,14968143,False,,319029,interval,9125886.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 28241183}]","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 28240154}]",32.0,,35855672,1486448975.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-02-07 06:29:42.414328,97401.0,4.0
74410,bgzip,,,2015-12-23 04:37:32.397409,slurm_normal,1450845489.0,0.0,,1.0,main_w2_handler1,2546804,11314331,False,,662534,interval,5592884.roundup,slurm,,132112168.0,corral-repl,,22631975,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22631971,,32.0,,26967145,1450845485.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-12-23 04:38:13.440456,75735.0,4.0
5640,bgzip,,,2015-05-12 19:53:06.944581,slurm_normal,1431460417.0,0.0,,1.0,main_w2_handler0,2303019,9457033,False,,15663,interval,3781838.roundup,slurm,,132112168.0,corral-repl,,19682038,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19682022,,32.0,,23009841,1431460410.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-05-12 19:53:43.171013,34202.0,7.0
47384,bgzip,,,2017-06-29 17:01:32.387348,slurm_normal,1498755715.0,0.0,,1.0,main_w4_handler0,2991328,16224743,False,,266041,interval,10300760.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30237013}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29897231}]",32.0,,38588918,1498755711.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-06-29 17:02:03.049041,92765.0,4.0
51789051,bgzip,,,2017-11-30 03:04:36.306161,slurm_normal,1512011109.0,0.0,,1.0,main_w4_handler0,3345754,17644569,False,,254117520,interval,11704086,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32636667}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32636630}]",32.0,,42297837,1512011103.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-11-30 03:05:11.692565,109425.0,6.0
10598,bgzip,,,2016-10-04 17:05:11.813380,slurm_normal,1475600945.0,0.0,,1.0,main_w3_handler1,2841842,14005986,False,,29232,interval,8224615.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56044b27309ee461f'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5baf82a6083f6172e'}]",32.0,,33456055,1475600784.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-10-04 17:09:11.384003,47405.0,161.0
2944992,bgzip,,,2016-09-14 14:03:12.275783,slurm_normal,1473861842.0,0.0,,1.0,main_w3_handler0,2764306,13849397,False,,20215692,interval,8072335.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e5a0a2e3dc3ea99'}]","""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3868674924e5f4c'}]",32.0,,32951533,1473861837.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-09-14 14:04:07.563930,86868.0,5.0
622,bgzip,,,2015-07-26 21:51:21.958585,slurm_normal,1437947533.0,0.0,,1.0,main_w1_handler1,2384440,10000876,False,,970,interval,4283480.roundup,slurm,,132112168.0,corral-repl,,20570822,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",20529135,,32.0,,24303296,1437947529.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-07-26 21:52:17.369910,66646.0,4.0
14921,bgzip,,,2015-07-10 01:51:37.071572,slurm_normal,1436493330.0,0.0,,1.0,main_w2_handler1,2370982,9825816,False,,43633,interval,4125267.roundup,slurm,,132112168.0,corral-repl,,20287536,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20287078,,32.0,,24072127,1436493324.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-07-10 01:55:33.930285,65917.0,6.0
65206,bgzip,,,2015-10-06 19:24:39.774318,slurm_normal,1444160722.0,0.0,,1.0,main_w2_handler1,1844004,10513067,False,,255977,interval,4788384.roundup,slurm,,132112168.0,corral-repl,,21420526,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420202,,32.0,,24961013,1444160717.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:45:33.134448,46626.0,5.0
8055693,bgzip,,,2017-08-31 19:57:31.556074,slurm_normal,1504209483.0,0.0,,1.0,main_w3_handler1,2242568,16706618,False,,21471196,interval,10779312.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31065827}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31064994}]",32.0,,40185092,1504209476.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-08-31 19:58:09.712294,61136.0,7.0
1139300,bgzip,,,2018-03-01 10:16:45.819015,slurm_normal,1519899421.0,0.0,7680.0,1.0,main_w3_handler1,3447453,18561562,False,,3230975,interval,12658471,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34138804}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""",,"[{'src': 'hda', 'id': 34138524}]",32.0,,44253437,1519899418.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2018-03-01 10:17:04.620535,123066.0,3.0
411617,bgzip,,,2015-05-22 10:40:29.807716,slurm_normal,1432291240.0,0.0,,1.0,main_w1_handler1,1844751,9518425,False,,1312644,interval,3838919.roundup,slurm,,132112168.0,corral-repl,,19789263,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19789186,,32.0,,23241241,1432291237.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-05-22 10:40:43.763944,46642.0,3.0
2351279,bgzip,,,2016-03-08 11:07:31.285049,slurm_normal,1457435323.0,0.0,,1.0,main_w1_handler1,2616148,12068702,False,,8180448,interval,6291603.roundup,slurm,,132112168.0,corral-repl,,23737665,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",23737654,,32.0,,28743437,1457435318.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-03-08 11:08:46.137300,78576.0,5.0
10149,bgzip,,,2015-10-06 19:20:07.793282,slurm_normal,1444160159.0,0.0,,1.0,main_w1_handler1,1844004,10513006,False,,39199,interval,4788268.roundup,slurm,,132112168.0,corral-repl,,21420463,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420322,,32.0,,24961013,1444160156.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:36:04.337731,46626.0,3.0
10863562,bgzip,,,2015-01-15 21:48:57.919132,rodeo_normal,1421366751.0,0.0,,1.0,main_w1_handler1,2175032,8554567,False,,75549606,interval,2483446.roundup,slurm,,132112068.0,corral-repl,,18220933,,"""/galaxy-repl/localdata/chrom/nemVec1.len""","""nemVec1""",18220597,,32.0,,20515251,1421366748.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-01-16 00:05:55.253864,58337.0,3.0
11625,bgzip,,,2015-10-06 19:25:57.888997,slurm_normal,1444160319.0,0.0,,1.0,main_w1_handler2,1844004,10513080,False,,43656,interval,4788308.roundup,slurm,,132112168.0,corral-repl,,21420531,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420194,,32.0,,24961013,1444160315.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:38:41.617963,46626.0,4.0
443,bgzip,33.0,len,2014-12-09 22:43:43.642076,rodeo_normal,1418165061.0,0.0,,1.0,main_w2_handler1,2143294,8385192,False,,2304,interval,518228.rodeo,slurm,,16332532.0,corral-repl,,17887537,,"""/galaxy-repl/main/files/009/935/dataset_9935583.dat""","""?""",17887458,,2.0,,17650498,1418165058.0,ok,0.0,CONVERTER_interval_to_tabix_0,1.0.0,,2014-12-09 22:44:30.091625,54380.0,3.0
102433,bgzip,,,2015-10-06 18:46:40.387570,slurm_normal,1444157436.0,0.0,,1.0,main_w2_handler0,1844004,10512467,False,,444605,interval,4787691.roundup,slurm,,132112168.0,corral-repl,,21419875,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21418782,,32.0,,24961013,1444157431.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 18:50:38.644285,46626.0,5.0
1899846,bgzip,,,2017-08-28 01:27:39.706509,slurm_normal,1503883706.0,0.0,,1.0,main_w4_handler0,3232294,16670443,False,,6838449,interval,10742570.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31011099}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31004507}]",32.0,,40097742,1503883702.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2017-08-28 01:28:29.689984,110526.0,4.0
23060,bgzip,,,2015-03-10 19:16:03.465201,rodeo_normal,1426014975.0,0.0,,1.0,main_w2_handler0,2216677,8910967,False,,69563,interval,3096811.roundup,slurm,,132112168.0,corral-repl,,18808329,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18659889,,32.0,,20689202,1426014971.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-03-10 19:16:20.851504,58833.0,4.0
427,bgzip,,,2015-10-06 19:16:48.305632,slurm_normal,1444160147.0,0.0,,1.0,main_w1_handler1,1844004,10512956,False,,955,interval,4788266.roundup,slurm,,132112168.0,corral-repl,,21420436,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420391,,32.0,,24961013,1444160141.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:35:55.527806,46626.0,6.0
911761160,bgzip,,,2015-08-13 04:57:21.325000,slurm_normal,1439441940.0,0.0,,1.0,main_w2_handler0,2210340,10107184,False,,7888624682,interval,4381101.roundup,slurm,,132112168.0,corral-repl,,20756473,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20756249,,32.0,,24663411,1439441884.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-08-13 04:59:03.172611,59804.0,56.0
393856430,bgzip,,,2015-02-18 18:46:09.391976,rodeo_normal,1424285194.0,0.0,,1.0,main_w2_handler0,2211148,8758089,False,,1003413691,interval,2816537.roundup,slurm,,132112168.0,corral-repl,,18560463,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18560413,,32.0,,21208167,1424285182.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-02-18 18:46:36.488866,16641.0,12.0
1275578,bgzip,,,2014-12-25 22:29:24.309044,rodeo_normal,1419546581.0,0.0,,1.0,main_w2_handler1,2153712,8467519,False,,20478122,interval,639462.rodeo,slurm,,16332532.0,corral-repl,,18068168,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18067948,,2.0,,20122782,1419546577.0,ok,0.0,CONVERTER_interval_to_tabix_0,1.0.0,,2014-12-25 22:29:44.134326,57396.0,4.0
8187,bgzip,,,2015-10-06 19:17:01.691511,slurm_normal,1444159695.0,0.0,,1.0,main_w2_handler1,1844004,10512967,False,,28059,interval,4788158.roundup,slurm,,132112168.0,corral-repl,,21420462,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",21420319,,32.0,,24961013,1444159690.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-10-06 19:28:16.931581,46626.0,5.0
737764,bgzip,,,2014-11-21 05:36:40.535183,rodeo_normal,1416548332.0,0.0,,1.0,main_w2_handler1,2125151,8216731,False,,1877957,interval,278392.rodeo,slurm,,16332532.0,corral-repl,,17627718,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17627601,,2.0,,17517232,1416548328.0,ok,0.0,CONVERTER_interval_to_tabix_0,1.0.0,,2014-11-21 05:38:55.302747,53800.0,4.0
2258562,bgzip,19.0,len,2016-11-04 11:52:21.007828,slurm_normal,1478260435.0,0.0,,1.0,main_w3_handler1,2874496,14251144,False,,7615055,interval,8460251.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b30d182d023639a3'}]","""/galaxy-repl/main/files/017/711/dataset_17711376.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548a5afe401a61ef0'}]",32.0,,33969096,1478260350.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-11-04 11:53:58.267636,87699.0,85.0
103225,bgzip,,,2016-05-09 15:34:08.108555,slurm_normal,1462808097.0,0.0,,1.0,main_w2_handler1,2699528,12833265,False,,319029,interval,7034461.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55de5c408430489f7'}]","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556dab59ad5031d9a'}]",32.0,,28707442,1462808094.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2016-05-09 15:35:00.672428,46626.0,3.0
80053511,bgzip,19.0,len,2015-02-20 11:20:56.999772,rodeo_normal,1424431270.0,0.0,,1.0,main_w1_handler1,2135075,8774932,False,,371832364,interval,2847311.roundup,slurm,,132112168.0,corral-repl,,18584785,,"""/galaxy-repl/main/files/010/413/dataset_10413788.dat""","""?""",18584773,,32.0,,21316284,1424431265.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-02-20 11:21:12.712545,55782.0,5.0
8347,bgzip,,,2015-07-10 01:53:23.307740,slurm_normal,1436493246.0,0.0,,1.0,main_w1_handler2,2370982,9825824,False,,24184,interval,4125255.roundup,slurm,,132112168.0,corral-repl,,20287534,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20287082,,32.0,,24072127,1436493242.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-07-10 01:54:07.072358,65917.0,4.0
2310,bgzip,,,2015-03-10 19:20:34.049453,rodeo_normal,1426015289.0,0.0,,1.0,main_w1_handler0,2216677,8910998,False,,5619,interval,3096937.roundup,slurm,,132112168.0,corral-repl,,18808370,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18808354,,32.0,,20689202,1426015285.0,ok,1023996.0,CONVERTER_interval_to_tabix_0,1.0.0,,2015-03-10 19:21:31.731097,58833.0,4.0
