create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-09-12 21:03:56.174792,slurm_normal,1442091867.0,0.0,1.0,main_w1_handler1,2436419,10308498,False,,3953,bed,4593198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21087634,,32.0,,25135347,1442091857.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-09-12 21:04:29.560593,69126.0,10.0
2015-11-02 16:50:35.156439,slurm_normal,1446483771.0,0.0,1.0,main_w2_handler0,1402301,10797435,False,,2675800,bed,5052810.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845681,,32.0,,26048056,1446483047.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:02:53.757298,33566.0,724.0
2015-10-20 19:06:15.742544,slurm_normal,1445367998.0,0.0,1.0,main_w1_handler1,2476216,10662684,False,,137,bed,4923831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21607693,,32.0,,25764535,1445367990.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-10-20 19:06:47.139336,,8.0
2015-11-02 16:12:21.927065,slurm_normal,1446480994.0,0.0,1.0,main_w1_handler2,1402301,10797028,False,,361200,bed,5052503.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21844609,,32.0,,26048056,1446480751.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 16:16:36.868998,33566.0,243.0
2015-11-02 16:50:30.080195,slurm_normal,1446483653.0,0.0,1.0,main_w2_handler1,1402301,10797432,False,,2684100,bed,5052808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845678,,32.0,,26048056,1446483044.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:00:57.270939,33566.0,609.0
2015-11-02 16:50:31.977793,slurm_normal,1446483876.0,0.0,1.0,main_w1_handler0,1402301,10797433,False,,2667800,bed,5052809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845679,,32.0,,26048056,1446483047.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:04:41.576526,33566.0,829.0
2015-11-02 16:50:33.576123,slurm_normal,1446484362.0,0.0,1.0,main_w2_handler1,1402301,10797434,False,,2674000,bed,5052851.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845680,,32.0,,26048056,1446483666.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:12:47.343426,33566.0,696.0
2015-11-02 16:50:44.952575,slurm_normal,1446486059.0,0.0,1.0,main_w1_handler0,1402301,10797443,False,,2675600,bed,5052985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845688,,32.0,,26048056,1446484861.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:41:09.070965,33566.0,1198.0
2015-11-02 16:50:49.735413,slurm_normal,1446487305.0,0.0,1.0,main_w2_handler1,1402301,10797445,False,,2683300,bed,5053063.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845692,,32.0,,26048056,1446485639.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 18:01:51.717394,33566.0,1666.0
2015-11-02 16:50:39.350081,slurm_normal,1446484366.0,0.0,1.0,main_w2_handler0,1402301,10797438,False,,2676800,bed,5052850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845684,,32.0,,26048056,1446483666.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:12:50.226861,33566.0,700.0
2015-11-02 16:50:40.789237,slurm_normal,1446485618.0,0.0,1.0,main_w1_handler2,1402301,10797439,False,,2686600,bed,5052915.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845685,,32.0,,26048056,1446484380.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:33:46.224207,33566.0,1238.0
2015-11-02 16:50:36.489653,slurm_normal,1446485143.0,0.0,1.0,main_w1_handler0,1402301,10797436,False,,2674700,bed,5052873.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845682,,32.0,,26048056,1446483888.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:25:52.052371,33566.0,1255.0
2015-11-02 16:50:37.799931,slurm_normal,1446484847.0,0.0,1.0,main_w1_handler2,1402301,10797437,False,,2681100,bed,5052874.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845683,,32.0,,26048056,1446483888.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:20:57.249799,33566.0,959.0
2015-11-02 16:50:42.229206,slurm_normal,1446486536.0,0.0,1.0,main_w1_handler2,1402301,10797441,False,,2671400,bed,5053058.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845686,,32.0,,26048056,1446485639.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:49:02.315427,33566.0,897.0
2015-11-02 16:50:43.532876,slurm_normal,1446486227.0,0.0,1.0,main_w1_handler1,1402301,10797442,False,,2672500,bed,5052986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845687,,32.0,,26048056,1446484865.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:44:00.218819,33566.0,1362.0
2015-11-02 16:50:46.946424,slurm_normal,1446486619.0,0.0,1.0,main_w1_handler1,1402301,10797444,False,,2676200,bed,5053059.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845690,,32.0,,26048056,1446485639.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 17:50:30.339583,33566.0,980.0
2015-11-02 16:50:51.037456,slurm_normal,1446487522.0,0.0,1.0,main_w1_handler1,1402301,10797446,False,,2675400,bed,5053167.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21845693,,32.0,,26048056,1446486549.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 18:05:27.583245,33566.0,973.0
2015-11-02 20:18:39.588352,slurm_normal,1446499468.0,0.0,1.0,main_w1_handler2,1402301,10800530,False,,5348600,bed,5055133.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849284,,32.0,,26048056,1446497643.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 21:24:36.405682,33566.0,1825.0
2015-11-02 20:18:27.839385,slurm_normal,1446497632.0,0.0,1.0,main_w2_handler1,1402301,10800520,False,,5368400,bed,5054834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849269,,32.0,,26048056,1446495521.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 20:53:55.311797,33566.0,2111.0
2015-11-02 20:18:29.243007,slurm_normal,1446498113.0,0.0,1.0,main_w1_handler2,1402301,10800521,False,,5348200,bed,5054835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849271,,32.0,,26048056,1446495522.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 21:01:57.724825,33566.0,2591.0
2015-11-02 20:18:30.444392,slurm_normal,1446497881.0,0.0,1.0,main_w1_handler2,1402301,10800522,False,,5353800,bed,5054836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849273,,32.0,,26048056,1446495522.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 20:58:05.671266,33566.0,2359.0
2015-11-02 20:18:44.723479,slurm_normal,1446499938.0,0.0,1.0,main_w1_handler2,1402301,10800533,False,,5370300,bed,5055162.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849288,,32.0,,26048056,1446497895.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 21:32:21.679553,33566.0,2043.0
2015-11-02 20:18:32.030815,slurm_normal,1446499938.0,0.0,1.0,main_w2_handler1,1402301,10800523,False,,5357800,bed,5055186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849275,,32.0,,26048056,1446498138.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 21:32:24.840335,33566.0,1800.0
2015-11-02 20:18:34.062211,slurm_normal,1446500081.0,0.0,1.0,main_w1_handler1,1402301,10800524,False,,5355600,bed,5055185.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849276,,32.0,,26048056,1446498138.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 21:34:47.048383,33566.0,1943.0
2015-11-02 20:18:35.300674,slurm_normal,1446501364.0,0.0,1.0,main_w1_handler1,1402301,10800526,False,,5361300,bed,5055479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849277,,32.0,,26048056,1446499953.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 21:56:11.798718,33566.0,1411.0
2015-11-02 20:18:38.501179,slurm_normal,1446499938.0,0.0,1.0,main_w1_handler0,1402301,10800529,False,,5347400,bed,5055184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849282,,32.0,,26048056,1446498138.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 21:32:23.037858,33566.0,1800.0
2015-11-02 20:18:36.382730,slurm_normal,1446501386.0,0.0,1.0,main_w2_handler1,1402301,10800527,False,,5350100,bed,5055478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849279,,32.0,,26048056,1446499952.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 21:56:30.720579,33566.0,1434.0
2015-11-02 20:18:43.887235,slurm_normal,1446501405.0,0.0,1.0,main_w1_handler0,1402301,10800532,False,,5358700,bed,5055480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849287,,32.0,,26048056,1446499954.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 21:56:48.946808,33566.0,1451.0
2015-11-02 20:18:37.549064,slurm_normal,1446503610.0,0.0,1.0,main_w2_handler1,1402301,10800528,False,,5370900,bed,5055736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849280,,32.0,,26048056,1446501398.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 22:33:34.508650,33566.0,2212.0
2015-11-02 20:18:45.629699,slurm_normal,1446503196.0,0.0,1.0,main_w2_handler1,1402301,10800534,False,,5354800,bed,5055743.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849289,,32.0,,26048056,1446501426.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 22:26:40.237053,33566.0,1770.0
2015-11-02 20:18:42.167663,slurm_normal,1446503469.0,0.0,1.0,main_w1_handler1,1402301,10800531,False,,5352200,bed,5055731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21849286,,32.0,,26048056,1446501378.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-02 22:31:15.990996,33566.0,2091.0
2015-11-17 10:57:24.968060,slurm_normal,1447757875.0,0.0,1.0,main_w2_handler0,2509391,10921607,False,,72,bed,5177119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22030931,,32.0,,26314687,1447757869.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-11-17 10:58:04.567369,,6.0
2015-12-17 09:26:50.254561,slurm_normal,1450346336.0,0.0,1.0,main_w1_handler2,2328818,11204715,False,,6932539,bed,5478914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22493658,,32.0,,26861968,1450344439.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-12-17 09:59:02.748981,64407.0,1897.0
2015-12-17 08:59:08.433736,slurm_normal,1450342833.0,0.0,1.0,main_w1_handler1,2328818,11204584,False,,68639,bed,5478611.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22493500,,32.0,,26861968,1450342766.0,ok,1023996.0,hgv_add_scores,1.0.0,,2015-12-17 09:00:35.435709,64407.0,67.0
