create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allchroms,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-07-28 08:24:41.543696,slurm_normal,1438074679.0,0,,1.0,main_w1_handler0,2392839,10014657,False,,5554230,bed,4296863.roundup,slurm,,132112168.0,corral-repl,,"""14bcb434350211e59636005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20591166,,32.0,,24255448.0,1438074603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 09:11:25.026958,35788.0,76.0
2015-07-28 08:24:59.468215,slurm_normal,1438074780.0,0,,1.0,main_w1_handler0,2392842,10014677,False,,5554230,bed,4296882.roundup,slurm,,132112168.0,corral-repl,,"""206ae8e6350211e59636005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20591189,,32.0,,24255448.0,1438074758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 09:13:07.942395,35788.0,22.0
2015-07-28 12:04:32.073894,slurm_normal,1438085990.0,0,,1.0,main_w1_handler2,2393042,10015647,False,,5116156,bed,4297717.roundup,slurm,,132112168.0,corral-repl,,"""cc443168352011e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20593902,,32.0,,24255448.0,1438085969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:19:55.533103,35788.0,21.0
2015-07-28 12:04:43.255566,slurm_normal,1438085948.0,0,,1.0,main_w2_handler0,2393043,10015656,False,,5116156,bed,4297700.roundup,slurm,,132112168.0,corral-repl,,"""d26599e2352011e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20593913,,32.0,,24255448.0,1438085677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:19:10.546143,35788.0,271.0
2015-07-28 12:04:22.174985,slurm_normal,1438085657.0,0,,1.0,main_w1_handler1,2393041,10015638,False,,5116156,bed,4297685.roundup,slurm,,132112168.0,corral-repl,,"""c4d4b614352011e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20593891,,32.0,,24255448.0,1438085443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:14:30.173915,35788.0,214.0
2015-07-28 12:10:04.745075,slurm_normal,1438087198.0,0,,1.0,main_w2_handler1,2393055,10015754,False,,5787854,bed,4297922.roundup,slurm,,132112168.0,corral-repl,,"""91796570352111e5b73b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594055,,32.0,,24255448.0,1438087173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:40:02.212777,35788.0,25.0
2015-07-28 12:14:27.834358,slurm_normal,1438087547.0,0,,1.0,main_w2_handler1,2393063,10015799,False,,927315,bed,4297975.roundup,slurm,,132112168.0,corral-repl,,"""2dfe0dd8352211e5bc6d005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594131,,32.0,,24255448.0,1438087512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:45:51.901127,35788.0,35.0
2015-07-28 12:05:23.076407,slurm_normal,1438085988.0,0,,1.0,main_w2_handler0,2393046,10015682,False,,5116156,bed,4297722.roundup,slurm,,132112168.0,corral-repl,,"""e68bd56c352011e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20593946,,32.0,,24255448.0,1438085969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:19:50.975272,35788.0,19.0
2015-07-28 12:05:45.420268,slurm_normal,1438086539.0,0,,1.0,main_w1_handler2,2393047,10015690,False,,5116156,bed,4297828.roundup,slurm,,132112168.0,corral-repl,,"""f1c12036352011e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20593956,,32.0,,24255448.0,1438086522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:29:04.007666,35788.0,17.0
2015-07-28 12:09:31.204767,slurm_normal,1438086641.0,0,,1.0,main_w1_handler2,2393051,10015708,False,,5787854,bed,4297850.roundup,slurm,,132112168.0,corral-repl,,"""7cce6d50352111e5b73b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20593979,,32.0,,24255448.0,1438086621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:30:45.607311,35788.0,20.0
2015-07-28 12:14:47.962134,slurm_normal,1438087793.0,0,,1.0,main_w1_handler2,2393066,10015817,False,,927315,bed,4298024.roundup,slurm,,132112168.0,corral-repl,,"""39dfc0d8352211e5bc6d005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594153,,32.0,,24255448.0,1438087784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:50:00.278875,35788.0,9.0
2015-07-28 12:09:53.662151,slurm_normal,1438086463.0,0,,1.0,main_w2_handler0,2393054,10015741,False,,5787854,bed,4297723.roundup,slurm,,132112168.0,corral-repl,,"""8af28e52352111e5b73b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594035,,32.0,,24255448.0,1438086010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:27:45.809324,35788.0,453.0
2015-07-28 12:05:07.306365,slurm_normal,1438086494.0,0,,1.0,main_w1_handler1,2393045,10015674,False,,5116156,bed,4297782.roundup,slurm,,132112168.0,corral-repl,,"""e178ec90352011e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20593935,,32.0,,24255448.0,1438086312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:28:19.277733,35788.0,182.0
2015-07-28 12:04:52.446988,slurm_normal,1438086510.0,0,,1.0,main_w2_handler0,2393044,10015665,False,,5116156,bed,4297820.roundup,slurm,,132112168.0,corral-repl,,"""d84af85c352011e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20593924,,32.0,,24255448.0,1438086489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:28:34.355045,35788.0,21.0
2015-07-28 12:09:41.399042,slurm_normal,1438086914.0,0,,1.0,main_w1_handler0,2393052,10015724,False,,5787854,bed,4297861.roundup,slurm,,132112168.0,corral-repl,,"""832901d8352111e5b73b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594005,,32.0,,24255448.0,1438086663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:35:19.066373,35788.0,251.0
2015-07-28 12:10:15.808792,slurm_normal,1438087062.0,0,,1.0,main_w1_handler2,2393056,10015763,False,,5787854,bed,4297895.roundup,slurm,,132112168.0,corral-repl,,"""96f00f72352111e5b73b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594065,,32.0,,24255448.0,1438087019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:37:45.106423,35788.0,43.0
2015-07-28 12:10:36.083649,slurm_normal,1438087419.0,0,,1.0,main_w2_handler1,2393058,10015780,False,,5787854,bed,4297954.roundup,slurm,,132112168.0,corral-repl,,"""a43df8c4352111e5b73b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594087,,32.0,,24255448.0,1438087358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:43:43.365632,35788.0,61.0
2015-07-28 12:17:48.754033,slurm_normal,1438087476.0,0,,1.0,main_w2_handler1,2393078,10015911,False,,5491275,bed,4297966.roundup,slurm,,132112168.0,corral-repl,,"""a612bef4352211e5b26b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594285,,32.0,,24255448.0,1438087434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:44:40.417769,35788.0,42.0
2015-07-28 12:10:26.582314,slurm_normal,1438087500.0,0,,1.0,main_w1_handler1,2393057,10015772,False,,5787854,bed,4297967.roundup,slurm,,132112168.0,corral-repl,,"""9dd1021a352111e5b73b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594076,,32.0,,24255448.0,1438087426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:45:07.391246,35788.0,74.0
2015-07-28 12:14:59.156681,slurm_normal,1438088336.0,0,,1.0,main_w1_handler0,2393067,10015829,False,,927315,bed,4298124.roundup,slurm,,132112168.0,corral-repl,,"""413b9c76352211e5bc6d005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594166,,32.0,,24255448.0,1438088328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:58:59.079840,35788.0,8.0
2015-07-28 12:18:01.188636,slurm_normal,1438087840.0,0,,1.0,main_w2_handler1,2393079,10015919,False,,5491275,bed,4298031.roundup,slurm,,132112168.0,corral-repl,,"""ad370de8352211e5b26b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594295,,32.0,,24255448.0,1438087821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:50:42.354252,35788.0,19.0
2015-07-28 12:14:37.061644,slurm_normal,1438087593.0,0,,1.0,main_w1_handler1,2393064,10015809,False,,927315,bed,4297985.roundup,slurm,,132112168.0,corral-repl,,"""33fc2c06352211e5bc6d005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594142,,32.0,,24255448.0,1438087581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:46:38.560997,35788.0,12.0
2015-07-28 12:17:14.100571,slurm_normal,1438087669.0,0,,1.0,main_w1_handler1,2393075,10015886,False,,5491275,bed,4297997.roundup,slurm,,132112168.0,corral-repl,,"""91687b9c352211e5b26b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594254,,32.0,,24255448.0,1438087643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:47:59.569287,35788.0,26.0
2015-07-28 12:15:24.618217,slurm_normal,1438087879.0,0,,1.0,main_w2_handler0,2393069,10015862,False,,927315,bed,4298027.roundup,slurm,,132112168.0,corral-repl,,"""4da1b1f8352211e5bc6d005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594214,,32.0,,24255448.0,1438087807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:51:21.563424,35788.0,72.0
2015-07-28 12:18:31.941260,slurm_normal,1438088124.0,0,,1.0,main_w2_handler1,2393081,10015937,False,,5491275,bed,4298078.roundup,slurm,,132112168.0,corral-repl,,"""bb963b20352211e5b26b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594315,,32.0,,24255448.0,1438088103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:55:27.358527,35788.0,21.0
2015-07-28 12:18:14.957059,slurm_normal,1438087960.0,0,,1.0,main_w2_handler1,2393080,10015927,False,,5491275,bed,4298036.roundup,slurm,,132112168.0,corral-repl,,"""b52205ee352211e5b26b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594305,,32.0,,24255448.0,1438087846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:52:43.248955,35788.0,114.0
2015-07-28 12:21:20.008489,slurm_normal,1438088841.0,0,,1.0,main_w1_handler2,2393088,10015995,False,,1735614,bed,4298232.roundup,slurm,,132112168.0,corral-repl,,"""2444c2c2352311e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594391,,32.0,,24255448.0,1438088784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 13:07:25.912757,35788.0,57.0
2015-07-28 12:17:29.213942,slurm_normal,1438088155.0,0,,1.0,main_w1_handler2,2393076,10015894,False,,5491275,bed,4298084.roundup,slurm,,132112168.0,corral-repl,,"""976cfa7c352211e5b26b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594264,,32.0,,24255448.0,1438088136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:55:59.166269,35788.0,19.0
2015-07-28 12:21:38.669318,slurm_normal,1438088693.0,0,,1.0,main_w1_handler1,2393090,10016013,False,,1735614,bed,4298216.roundup,slurm,,132112168.0,corral-repl,,"""2f41dade352311e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594413,,32.0,,24255448.0,1438088674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 13:04:56.711941,35788.0,19.0
2015-07-28 12:15:34.861835,slurm_normal,1438088290.0,0,,1.0,main_w2_handler0,2393072,10015873,False,,927315,bed,4298117.roundup,slurm,,132112168.0,corral-repl,,"""5650dc16352211e5bc6d005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594237,,32.0,,24255448.0,1438088281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:58:11.736791,35788.0,9.0
2015-07-28 12:21:10.514129,slurm_normal,1438088330.0,0,,1.0,main_w2_handler1,2393087,10015983,False,,1735614,bed,4298123.roundup,slurm,,132112168.0,corral-repl,,"""1eec36ca352311e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594375,,32.0,,24255448.0,1438088318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 12:58:52.035073,35788.0,12.0
2015-07-28 12:15:09.337134,slurm_normal,1438088659.0,0,,1.0,main_w2_handler1,2393068,10015844,False,,927315,bed,4298212.roundup,slurm,,132112168.0,corral-repl,,"""4743beaa352211e5bc6d005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594184,,32.0,,24255448.0,1438088652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 13:04:21.330087,35788.0,7.0
2015-07-28 12:17:39.532992,slurm_normal,1438088526.0,0,,1.0,main_w2_handler1,2393077,10015903,False,,5491275,bed,4298184.roundup,slurm,,132112168.0,corral-repl,,"""a17e0362352211e5b26b005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594275,,32.0,,24255448.0,1438088507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 13:02:07.975396,35788.0,19.0
2015-07-28 12:20:42.724216,slurm_normal,1438088406.0,0,,1.0,main_w2_handler0,2393084,10015953,False,,1735614,bed,4298146.roundup,slurm,,132112168.0,corral-repl,,"""0d5dc98c352311e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594341,,32.0,,24255448.0,1438088396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 13:00:09.578172,35788.0,10.0
2015-07-28 12:20:50.593945,slurm_normal,1438088602.0,0,,1.0,main_w1_handler0,2393085,10015963,False,,1735614,bed,4298201.roundup,slurm,,132112168.0,corral-repl,,"""12d0b50a352311e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594353,,32.0,,24255448.0,1438088592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 13:03:28.848438,35788.0,10.0
2015-07-28 12:21:28.226228,slurm_normal,1438090107.0,0,,1.0,main_w1_handler1,2393089,10016003,False,,1735614,bed,4298420.roundup,slurm,,132112168.0,corral-repl,,"""29d64350352311e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594401,,32.0,,24255448.0,1438090085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 13:28:32.967459,35788.0,22.0
2015-07-28 12:21:00.896984,slurm_normal,1438089732.0,0,,1.0,main_w1_handler0,2393086,10015971,False,,1735614,bed,4298356.roundup,slurm,,132112168.0,corral-repl,,"""184450a0352311e5812a005056a51846""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20594363,,32.0,,24255448.0,1438089723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-28 13:22:24.420045,35788.0,9.0
2016-01-28 10:44:04.996143,slurm_normal,1453977873.0,0,,1.0,main_w2_handler1,2571994,11621338,False,,8120497,bed,5885703.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23065292,,32.0,,27789779.0,1453977862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2016-01-28 10:44:35.691551,4557.0,11.0
2015-06-26 08:38:30.586822,slurm_normal,1435307965.0,0,,1.0,main_w1_handler2,2350718,9738221,False,,11678548,interval,4043898,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20126769,,32.0,,23637113.0,1435307950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-06-26 08:39:40.821072,31176.0,15.0
2015-05-25 09:48:25.750004,slurm_normal,1432547369.0,0,,1.0,main_w1_handler1,2280661,9528224,False,,29467740,bed,3843900.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19804181,,32.0,,22687124.0,1432547330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-05-25 09:49:35.124500,62748.0,39.0
2015-06-02 15:28:37.151019,slurm_normal,1433258951.0,0,,1.0,main_w1_handler0,2327720,9582349,False,,5189214,bed,3895017.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19889236,,32.0,,23399935.0,1433258944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-06-02 15:29:13.142867,,7.0
2015-07-03 06:46:59.169429,slurm_normal,1435906063.0,0,,1.0,main_w2_handler1,2363249,9785789,False,,380468,bed,4087959.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20220593,,32.0,,23671726.0,1435906056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-03 06:47:46.497768,,7.0
2015-07-03 07:05:03.900810,slurm_normal,1435907145.0,0,,1.0,main_w1_handler1,2363272,9785853,False,,380468,bed,4088014.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20220663,,32.0,,23671726.0,1435907138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-03 07:05:47.067680,,7.0
2015-06-12 14:40:17.599512,slurm_normal,1434120058.0,0,,1.0,main_w1_handler2,2339410,9642948,False,,123636,bed,3954536.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19987310,,32.0,,23609673.0,1434120051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-06-12 14:41:01.573886,26216.0,7.0
2015-06-15 17:48:55.663554,slurm_normal,1434390575.0,0,,1.0,main_w1_handler1,2343405,9655976,False,,14038725,bed,3966659.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20010802,,32.0,,23552477.0,1434390563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-06-15 17:49:38.638207,52467.0,12.0
2015-06-15 18:17:23.072806,slurm_normal,1434392282.0,0,,1.0,main_w1_handler2,2343405,9656411,False,,7003386,bed,3966865.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20011565,,32.0,,23552477.0,1434392276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-06-15 18:18:04.212705,52467.0,6.0
2015-06-15 18:17:21.625425,slurm_normal,1434392279.0,0,,1.0,main_w1_handler1,2343405,9656410,False,,7035339,bed,3966860.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20011563,,32.0,,23552477.0,1434392273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-06-15 18:18:03.360865,52467.0,6.0
2015-06-15 19:29:58.835140,slurm_normal,1434396731.0,0,,1.0,main_w1_handler2,2343367,9656842,False,,984,bed,3967471.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20012208,,32.0,,23645821.0,1434396648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-06-15 19:32:13.882260,50550.0,83.0
2015-07-06 11:41:28.262695,slurm_normal,1436182930.0,0,,1.0,main_w2_handler0,2366043,9795555,False,,3251215,bed,4097448.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20236700,,32.0,,23786239.0,1436182917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-06 11:42:14.888581,37495.0,13.0
2015-07-06 11:41:31.608875,slurm_normal,1436182950.0,0,,1.0,main_w2_handler0,2366043,9795559,False,,1847150,bed,4097452.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20236703,,32.0,,23786239.0,1436182937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-06 11:42:33.800109,37495.0,13.0
2015-07-06 11:41:27.460535,slurm_normal,1436182927.0,0,,1.0,main_w1_handler0,2366043,9795553,False,,1816162,bed,4097447.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20236699,,32.0,,23786239.0,1436182912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-06 11:42:10.241736,37495.0,15.0
2015-07-06 11:41:29.229624,slurm_normal,1436182957.0,0,,1.0,main_w1_handler0,2366043,9795557,False,,1380648,bed,4097453.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20236701,,32.0,,23786239.0,1436182947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-06 11:42:41.809747,37495.0,10.0
2015-07-06 11:41:30.339167,slurm_normal,1436182979.0,0,,1.0,main_w1_handler0,2366043,9795558,False,,2318289,bed,4097458.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20236702,,32.0,,23786239.0,1436182965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-06 11:43:02.598875,37495.0,14.0
2015-07-08 03:58:41.377433,slurm_normal,1436327983.0,0,,1.0,main_w1_handler1,2363272,9808772,False,,380468,bed,4109204.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20258031,,32.0,,23671726.0,1436327979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-08 03:59:47.082495,,4.0
2015-07-08 03:59:05.614324,slurm_normal,1436327984.0,0,,1.0,main_w2_handler0,2363272,9808774,False,,273484,bed,4109203.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20258029,,32.0,,23671726.0,1436327979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-08 03:59:46.665063,,5.0
2015-07-08 03:58:27.920380,slurm_normal,1436327960.0,0,,1.0,main_w2_handler1,2363272,9808770,False,,1657085,bed,4109202.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20258034,,32.0,,23671726.0,1436327952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0,1.0.0,,2015-07-08 03:59:23.290924,,8.0
