chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_control_file,input_control_file1,input_control_file1_filetype,input_control_file2,input_control_file2_filetype,input_control_file_filetype,input_treatment_file,input_treatment_file1,input_treatment_file10,input_treatment_file10_filetype,input_treatment_file11,input_treatment_file11_filetype,input_treatment_file12,input_treatment_file12_filetype,input_treatment_file13,input_treatment_file13_filetype,input_treatment_file14,input_treatment_file14_filetype,input_treatment_file15,input_treatment_file15_filetype,input_treatment_file16,input_treatment_file16_filetype,input_treatment_file17,input_treatment_file17_filetype,input_treatment_file18,input_treatment_file18_filetype,input_treatment_file19,input_treatment_file19_filetype,input_treatment_file1_filetype,input_treatment_file2,input_treatment_file20,input_treatment_file20_filetype,input_treatment_file21,input_treatment_file21_filetype,input_treatment_file2_filetype,input_treatment_file3,input_treatment_file3_filetype,input_treatment_file4,input_treatment_file4_filetype,input_treatment_file5,input_treatment_file5_filetype,input_treatment_file6,input_treatment_file6_filetype,input_treatment_file7,input_treatment_file7_filetype,input_treatment_file8,input_treatment_file8_filetype,input_treatment_file9,input_treatment_file9_filetype,input_treatment_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.broad_options.__current_case__,parameters.advanced_options.broad_options.broad_cutoff,parameters.advanced_options.broad_options.broad_options_selector,parameters.advanced_options.broad_options.call_summits,parameters.advanced_options.keep_dup_options.__current_case__,parameters.advanced_options.keep_dup_options.keep_dup_options_selector,parameters.advanced_options.keep_dup_options.user_keepdup,parameters.advanced_options.llocal,parameters.advanced_options.nolambda,parameters.advanced_options.ratio,parameters.advanced_options.slocal,parameters.advanced_options.to_large,parameters.bampe,parameters.band_width,parameters.chromInfo,parameters.cutoff_options.__current_case__,parameters.cutoff_options.cutoff_options_selector,parameters.cutoff_options.pvalue,parameters.cutoff_options.qvalue,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.input_control_file,parameters.input_control_file.values,parameters.input_treatment_file,parameters.input_treatment_file.values,parameters.nomodel_type.__current_case__,parameters.nomodel_type.extsize,parameters.nomodel_type.nomodel_type_selector,parameters.outputs,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-29 22:28:18.935790,slurm_normal,1475193983.0,0,1.0,main_w3_handler0,2836283,13978806,False,,3335366909.0,3335366909.0,bam,,,bam,3745480281,3745480281.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8198231.roundup,slurm,,132112168.0,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,,10000,false,1.0,1000,false,"""true""","""650""","""/galaxy-repl/localdata/chrom/hg19.len""",0,pvalue,1e-05,,"""hg19""",4,user_defined,3300000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e194c4fefc2d05e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee6f5428849fff32'}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg""]",32.0,,33304586,1475188162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2016-09-30 00:06:28.067347,91011.0,5821.0
,,2016-09-05 12:04:25.220840,slurm_normal,1473081887.0,0,1.0,main_w3_handler0,2776129,13782006,False,,1708271582.0,1708271582.0,bam,,,bam,1104969139,1104969139.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8003555.roundup,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg19.len""",1,qvalue,,0.05,"""hg19""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f330118a94fae04'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b502cdbdadfc9d4ac7'}]",1,250,nomodel,"[""peaks_bed"", ""summits"", ""bdg""]",32.0,,31725443,1473077085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2016-09-05 13:24:50.315201,87810.0,4802.0
,,2016-12-20 03:38:10.456334,slurm_normal,1482209635.0,0,1.0,main_w4_handler0,2934731,14612297,False,,2832813052.0,2832813052.0,bed,,,bed,2762042093,2762042093.0,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,8789019.roundup,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg19.len""",1,qvalue,,0.05,"""hg19""",0,2451960000,,,"[{'src': 'hda', 'id': 27690076}]",,"[{'src': 'hda', 'id': 27690069}]",1,100,nomodel,"[""peaks_bed"", ""summits"", ""bdg"", ""html"", ""pdf""]",32.0,,34955034,1482205095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2016-12-20 04:54:15.328633,96440.0,4540.0
,,2016-12-31 14:30:04.390702,slurm_normal,1483198047.0,0,1.0,main_w3_handler0,2150289,14669927,False,,1121359749.0,1121359749.0,bam,,,bam,2229146461,2229146461.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8841778.roundup,slurm,,132111800.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/mm9.len""",1,qvalue,,0.05,"""mm9""",1,2150570000,,,"[{'src': 'hda', 'id': 27580877}]",,"[{'src': 'hda', 'id': 27580876}]",1,100,nomodel,"[""peaks_bed"", ""summits"", ""bdg"", ""html"", ""pdf""]",32.0,,35129327,1483194609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2016-12-31 15:27:50.374847,57540.0,3438.0
,,2017-01-08 15:41:20.905579,slurm_normal,1483890394.0,0,1.0,main_w4_handler0,2946974,14713134,False,,319870210.0,319870210.0,bam,,,bam,356640762,356640762.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8882129.roundup,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,135000000,,"[{'src': 'hda', 'id': 27816945}]",,"[{'src': 'hda', 'id': 27816943}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg""]",32.0,,35260577,1483890097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-01-08 15:46:40.579881,91518.0,297.0
,,2017-02-04 19:36:59.501187,slurm_normal,1486237232.0,0,1.0,main_w4_handler1,2979703,14951729,False,,158238452.0,158238452.0,sam,,,sam,203069477,203069477.0,245805929.0,sam,589101877.0,sam,464938931.0,sam,1178811837.0,sam,161808598.0,sam,283298573.0,sam,,,,,,,,,sam,281482556.0,,,,,sam,601009659.0,sam,18937801.0,sam,688703640.0,sam,273932703.0,sam,964234156.0,sam,304163167.0,sam,359181070.0,sam,sam,9109332.roundup,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/sacCer3.len""",1,qvalue,,0.001,"""sacCer3""",4,user_defined,12000000,,"[{'src': 'hda', 'id': 28202444}]",,"[{'src': 'hda', 'id': 28202429}, {'src': 'hda', 'id': 28202430}, {'src': 'hda', 'id': 28202431}, {'src': 'hda', 'id': 28202432}, {'src': 'hda', 'id': 28202433}, {'src': 'hda', 'id': 28202434}, {'src': 'hda', 'id': 28202435}, {'src': 'hda', 'id': 28202436}, {'src': 'hda', 'id': 28202437}, {'src': 'hda', 'id': 28202438}, {'src': 'hda', 'id': 28202439}, {'src': 'hda', 'id': 28202440}, {'src': 'hda', 'id': 28202441}, {'src': 'hda', 'id': 28202442}, {'src': 'hda', 'id': 28202443}]",1,100,nomodel,"[""peaks_bed"", ""summits"", ""bdg""]",32.0,,35616486,1486237023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-02-04 19:40:34.360638,54241.0,209.0
,,2017-03-07 01:16:44.356342,slurm_normal,1488855237.0,0,1.0,main_w4_handler0,3015872,15225377,False,,4545480669.0,4545480669.0,bam,,,bam,2489147246,2489147246.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9373822.roundup,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg38.len""",1,qvalue,,0.05,"""hg38""",0,2451960000,,,"[{'src': 'hda', 'id': 28582216}]",,"[{'src': 'hda', 'id': 28579853}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg"", ""html"", ""pdf""]",32.0,,36376374,1488849416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-03-07 02:54:13.871987,101168.0,5821.0
,,2017-03-07 02:55:49.701185,slurm_normal,1488860533.0,0,1.0,main_w3_handler0,3015872,15225819,False,,4629688293.0,4629688293.0,bam,,,bam,2581583387,2581583387.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9374273.roundup,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg38.len""",1,qvalue,,0.05,"""hg38""",0,2451960000,,,"[{'src': 'hda', 'id': 28582214}]",,"[{'src': 'hda', 'id': 28579855}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg"", ""html"", ""pdf""]",32.0,,36379461,1488855354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-03-07 04:22:36.787893,101168.0,5179.0
,,2017-03-07 13:55:14.455419,slurm_normal,1488898646.0,0,1.0,main_w3_handler0,2983716,15230412,False,,,,,,,,3396844048,3396844048.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9378259.roundup,slurm,,132112168.0,corral-repl,,,0,on,1.0,,nobroad,true,1.0,1,,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",1,2150570000,,,,,"[{'src': 'hda', 'id': 28653973}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg"", ""html""]",32.0,,35842052,1488894940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-03-07 14:58:47.085027,,3706.0
,,2017-12-04 23:26:44.387237,slurm_normal,1512430974.0,0,1.0,main_w4_handler1,3215281,17696780,False,,,,,,,,671866059,671866059.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,11761163,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",2,121400000,,,,,"[{'src': 'hda', 'id': 32695559}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg""]",32.0,,42454822,1512430033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-12-04 23:43:12.443859,107752.0,941.0
,,2017-12-04 23:17:40.065762,slurm_normal,1512431548.0,0,1.0,main_w4_handler0,3215281,17696725,False,,1105370825.0,1105370825.0,bam,,,bam,671866059,671866059.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,11761119,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",2,121400000,,,"[{'src': 'hda', 'id': 32726306}]",,"[{'src': 'hda', 'id': 32695559}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg""]",32.0,,42454822,1512429474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-12-04 23:52:34.375725,107752.0,2074.0
,,2017-12-05 00:26:41.795681,slurm_normal,1512435744.0,0,1.0,main_w3_handler1,3215281,17697145,False,,1122203320.0,1122203320.0,bam,,,bam,676677784,676677784.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,11761651,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",2,121400000,,,"[{'src': 'hda', 'id': 32726307}]",,"[{'src': 'hda', 'id': 32695561}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg""]",32.0,,40816829,1512433617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-12-05 01:02:27.174880,107752.0,2127.0
,,2017-12-05 01:49:58.430431,slurm_normal,1512440607.0,0,1.0,main_w4_handler1,3215281,17697581,False,,1185026622.0,1185026622.0,bam,,,bam,614860599,614860599.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,11762184,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",2,121400000,,,"[{'src': 'hda', 'id': 32726308}]",,"[{'src': 'hda', 'id': 32695563}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg""]",32.0,,42454822,1512438634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-12-05 02:23:30.182753,107752.0,1973.0
,,2017-12-05 02:28:18.584985,slurm_normal,1512442838.0,0,1.0,main_w4_handler1,3215281,17697789,False,,1253117512.0,1253117512.0,bam,,,bam,469420258,469420258.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,11762440,slurm,,132112168.0,corral-repl,,,1,off,,,,,,,,,,,,,"""false""","""300""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,qvalue,,0.05,"""?""",2,121400000,,,"[{'src': 'hda', 'id': 32726309}]",,"[{'src': 'hda', 'id': 32695564}]",0,,create_model,"[""peaks_bed"", ""summits"", ""bdg""]",32.0,,42454822,1512440909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20140616.0,2.1.0.20140616.0,,2017-12-05 03:00:40.970449,107752.0,1929.0
