create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-13 14:47:42.041145,slurm_normal,1515854960.0,0,,1.0,main_w3_handler1,3389396,18026466,False,,1331805002,fastqillumina.gz,12103848,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 33278018}]",32.0,,43174580.0,1515854874.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-01-13 14:49:25.072714,88132.0,86.0
2018-01-13 14:48:34.573549,slurm_normal,1515855004.0,0,,1.0,main_w3_handler0,3389396,18026473,False,,1198940856,fastqillumina.gz,12103855,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 33296570}]",32.0,,43174580.0,1515854952.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-01-13 14:50:06.698992,88132.0,52.0
2018-01-13 14:48:04.599544,slurm_normal,1515854949.0,0,,1.0,main_w4_handler0,3389396,18026469,False,,1322344014,fastqillumina.gz,12103850,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 33282206}]",32.0,,43174580.0,1515854887.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-01-13 14:49:10.280868,88132.0,62.0
2018-02-06 16:50:36.745765,slurm_normal,1517936105.0,0,7680.0,1.0,main_w3_handler1,3419002,18273544,False,,7317897819,fastqillumina.gz,12355499,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33697090}]",32.0,,43715423.0,1517935850.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-02-06 16:55:09.583925,121427.0,255.0
2018-01-29 11:22:03.322415,slurm_normal,1517224938.0,0,,1.0,main_w3_handler0,3340860,18188143,False,,105771959,fastqillumina.gz,12269344,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Haps.len""","""hg19Haps""","[{'src': 'hda', 'id': 33551946}]",32.0,,42274259.0,1517224929.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-01-29 11:22:19.074327,,9.0
2018-03-08 14:46:32.477310,slurm_normal,1520521062.0,0,7680.0,1.0,main_w4_handler1,3174365,18658347,False,,956296039,fastqillumina.gz,12754304,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34295127}]",32.0,,44459631.0,1520520401.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-03-08 14:57:45.643457,108279.0,661.0
2018-02-06 16:50:35.743707,slurm_normal,1517936086.0,0,7680.0,1.0,main_w4_handler1,3419002,18273541,False,,7137690997,fastqillumina.gz,12355495,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33697089}]",32.0,,43715423.0,1517935843.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-02-06 16:54:49.214147,121427.0,243.0
2018-02-09 20:07:41.702362,slurm_normal,1518206895.0,0,7680.0,1.0,main_w4_handler1,3422774,18332857,False,,571772401,fastqillumina.gz,12417288,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33776534}]",32.0,,43792685.0,1518206867.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-02-09 20:08:16.713313,,28.0
2018-02-15 13:07:25.297282,slurm_normal,1518700112.0,0,7680.0,1.0,main_w3_handler1,3430238,18396023,False,,1256945472,fastqillumina.gz,12481528,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33874796}]",32.0,,43598154.0,1518700057.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-02-15 13:08:34.845325,10211.0,55.0
2018-02-15 13:07:24.458653,slurm_normal,1518700107.0,0,7680.0,1.0,main_w4_handler0,3430238,18396022,False,,1261661117,fastqillumina.gz,12481526,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33874570}]",32.0,,43598154.0,1518700050.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-02-15 13:08:29.198706,10211.0,57.0
2018-02-16 16:16:24.452013,slurm_normal,1518797810.0,0,7680.0,1.0,main_w4_handler0,3023394,18412864,False,,326333284,fastqillumina.gz,12499088,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33901071}]",32.0,,43953758.0,1518797792.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-02-16 16:16:52.168828,52639.0,18.0
2018-02-16 16:16:23.857748,slurm_normal,1518797814.0,0,7680.0,1.0,main_w4_handler0,3023394,18412863,False,,308790118,fastqillumina.gz,12499086,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33900924}]",32.0,,43953758.0,1518797792.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2018-02-16 16:16:56.131135,52639.0,22.0
2017-03-20 20:49:38.227107,slurm_normal,1490043045.0,0,,1.0,main_w3_handler1,3001891,15347482,False,,1166461868,fastqillumina.gz,9486974.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","[{'src': 'hda', 'id': 28848103}]",32.0,,36159423.0,1490042983.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-03-20 20:50:53.401126,,62.0
2017-03-21 13:14:31.690902,slurm_normal,1490102082.0,0,,1.0,main_w3_handler1,3039567,15353568,False,,11834184,fastqillumina.gz,9493046.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28858010}]",32.0,,36748210.0,1490102078.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-03-21 13:14:44.229769,,4.0
2017-06-20 04:06:29.467215,slurm_normal,1497931605.0,0,,1.0,main_w3_handler0,2078025,16139132,False,,195102886,fastqillumina.gz,10218889.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30090287}]",32.0,,38796189.0,1497931601.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-06-20 04:06:47.453996,53941.0,4.0
2017-05-31 17:18:20.842223,slurm_normal,1496251678.0,0,,1.0,main_w3_handler1,3133485,15981045,False,,4890334975,fastqillumina.gz,10076368.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29825478}]",32.0,,38318181.0,1496251383.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-05-31 17:28:05.372826,43393.0,295.0
2017-07-11 07:46:54.280104,slurm_normal,1499759394.0,0,,1.0,main_w4_handler0,3187923,16306263,False,,148054090,fastqillumina.gz,10374037.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30375320}]",32.0,,39218025.0,1499759381.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-07-11 07:49:55.910665,108779.0,13.0
2017-03-23 19:24:59.550947,slurm_normal,1490298069.0,0,,1.0,main_w3_handler1,3033079,15379460,False,,40176267744,fastqillumina.gz,9517008.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28809526}]",32.0,,,1490297105.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-03-23 19:41:11.490698,102133.0,964.0
2017-03-23 19:24:58.478597,slurm_normal,1490298838.0,0,,1.0,main_w4_handler0,3033079,15379459,False,,40176267744,fastqillumina.gz,9517007.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28809525}]",32.0,,,1490297104.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-03-23 19:54:21.731655,102133.0,1734.0
2017-05-31 15:58:50.438228,slurm_normal,1496246509.0,0,,1.0,main_w4_handler0,3117991,15980116,False,,297044490,fastqillumina.gz,10075736.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 29834585}]",32.0,,38073230.0,1496246492.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-05-31 16:01:51.676023,,17.0
2017-05-31 17:18:20.381455,slurm_normal,1496251668.0,0,,1.0,main_w3_handler0,3133485,15981044,False,,4593743972,fastqillumina.gz,10076369.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29825477}]",32.0,,38318181.0,1496251384.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-05-31 17:27:52.794759,43393.0,284.0
2017-01-30 17:53:31.334898,slurm_normal,1485799000.0,0,,1.0,main_w3_handler1,2974671,14907174,False,,663996364,fastqillumina.gz,9063187.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28140959}]",32.0,,35687301.0,1485798818.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-01-30 17:56:43.799717,,182.0
2017-03-01 15:39:45.451860,slurm_normal,1488382797.0,0,,1.0,main_w3_handler0,3013891,15179780,False,,10220829,fastqillumina.gz,9330202.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28570384}]",32.0,,36338646.0,1488382789.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-03-01 15:39:58.775871,101066.0,8.0
2017-02-06 12:32:15.620573,slurm_normal,1486384438.0,0,,1.0,main_w3_handler0,2983428,14959995,False,,2345838316,fastqsanger.gz,9117580.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28224283}]",32.0,,35834136.0,1486384340.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-06 12:34:03.678380,96360.0,98.0
2017-03-01 14:19:26.010226,slurm_normal,1488377973.0,0,,1.0,main_w3_handler1,3013891,15178702,False,,9863591,fastqillumina.gz,9329204.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28570385}]",32.0,,36338646.0,1488377968.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-03-01 14:19:36.436117,101066.0,5.0
2017-02-27 22:40:21.017450,slurm_normal,1488235278.0,0,,1.0,main_w3_handler0,3012639,15159996,False,,5366671264,fastqillumina,9311597.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28541246}]",32.0,,36317097.0,1488235223.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-27 22:41:20.709986,101010.0,55.0
2017-02-28 05:03:41.713106,slurm_normal,1488258284.0,0,,1.0,main_w3_handler1,3012639,15162175,False,,5366671264,fastqillumina,9313622.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28541246}]",32.0,,36320885.0,1488258224.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-28 05:04:45.970501,101010.0,60.0
2017-02-07 13:14:39.980243,slurm_normal,1486473327.0,0,,1.0,main_w4_handler0,2985346,14971570,False,,19348001,fastqillumina.gz,9129227.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28246436}]",32.0,,35863734.0,1486473310.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-07 13:15:30.366798,,17.0
2017-02-07 10:09:28.751208,slurm_normal,1486462233.0,0,,1.0,main_w3_handler0,2983407,14969427,False,,6353688537,fastq.gz,9127135.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28243396}]",32.0,,35838909.0,1486462172.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-07 10:10:36.462864,37872.0,61.0
2017-02-07 14:39:17.034636,slurm_normal,1486478832.0,0,,1.0,main_w4_handler1,2985346,14972832,False,,17768181,fastqillumina.gz,9130394.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28246421}]",32.0,,35865985.0,1486478818.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-07 14:47:16.902375,99617.0,14.0
2017-02-09 06:40:17.536135,slurm_normal,1486622503.0,0,,1.0,main_w4_handler1,2988304,14992234,False,,9550068474,fastqillumina.gz,9149048.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28276536}]",32.0,,,1486622421.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-09 06:41:45.421101,99533.0,82.0
2017-02-09 06:40:16.833630,slurm_normal,1486622475.0,0,,1.0,main_w4_handler0,2988304,14992232,False,,9550068474,fastqillumina.gz,9149047.roundup,slurm,,132112168.0,corral-repl,,,"""9cd5b7d0ee9211e6824b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28276535}]",32.0,,,1486622419.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-09 06:41:17.025693,99533.0,56.0
2017-02-13 16:55:32.856847,slurm_normal,1487005348.0,0,,1.0,main_w4_handler0,2988528,15024872,False,,17768181,fastqsanger.gz,9181217.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/main/files/018/760/dataset_18760543.dat""","""72468""","[{'src': 'hda', 'id': 28278563}]",32.0,,36008816.0,1487005324.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-13 17:02:32.622952,99617.0,24.0
2017-02-11 07:41:21.307301,slurm_normal,1486798931.0,0,,1.0,main_w4_handler1,2990943,15010328,False,,209828212,fastqillumina.gz,9166596.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28302395}]",32.0,,35958491.0,1486798883.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-11 07:42:13.698917,99889.0,48.0
2017-02-11 07:41:20.914909,slurm_normal,1486798931.0,0,,1.0,main_w3_handler1,2990943,15010327,False,,210676227,fastqillumina.gz,9166595.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28302775}]",32.0,,35958491.0,1486798883.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-11 07:42:12.734503,99889.0,48.0
2017-02-11 23:46:58.695863,slurm_normal,1486856827.0,0,,1.0,main_w4_handler0,2991641,15013903,False,,15608492,fastqillumina.gz,9170321.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28310386}]",32.0,,35973486.0,1486856822.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-11 23:47:08.994742,,5.0
2017-02-13 16:55:33.523913,slurm_normal,1487005512.0,0,,1.0,main_w3_handler1,2988528,15024874,False,,19348001,fastqsanger.gz,9181216.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/main/files/018/760/dataset_18760543.dat""","""72468""","[{'src': 'hda', 'id': 28278550}]",32.0,,36008816.0,1487005311.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-13 17:05:14.354812,99617.0,201.0
2017-02-13 12:59:36.908378,slurm_normal,1486990788.0,0,,1.0,main_w4_handler0,2985346,15022905,False,,13752932,fastqillumina.gz,9179181.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28325071}]",32.0,,35865985.0,1486990783.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-13 12:59:50.597460,99617.0,5.0
2017-02-13 12:59:36.286897,slurm_normal,1486990786.0,0,,1.0,main_w4_handler0,2985346,15022904,False,,12862891,fastqillumina.gz,9179180.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28324871}]",32.0,,35865985.0,1486990780.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-13 12:59:50.432139,99617.0,6.0
2017-02-15 10:56:05.275872,slurm_normal,1487156756.0,0,,1.0,main_w3_handler0,2988528,15044309,False,,13752932,fastqsanger.gz,9200056.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28360817}]",32.0,,36051802.0,1487156751.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-15 11:05:59.857131,99617.0,5.0
2017-02-15 10:56:04.534269,slurm_normal,1487156760.0,0,,1.0,main_w3_handler1,2988528,15044307,False,,12862891,fastqsanger.gz,9200057.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28360813}]",32.0,,36051802.0,1487156756.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-15 11:06:04.480713,99617.0,4.0
2017-03-03 18:06:41.757178,slurm_normal,1488564410.0,0,,1.0,main_w3_handler1,3007469,15202398,False,,17688793,fastqillumina.gz,9352651.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28608472}]",32.0,,36248283.0,1488564405.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-03-03 18:06:54.232532,100772.0,5.0
2017-03-03 18:06:41.452870,slurm_normal,1488564419.0,0,,1.0,main_w3_handler1,3007469,15202397,False,,18289759,fastqillumina.gz,9352650.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28608474}]",32.0,,36248283.0,1488564406.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-03-03 18:07:04.345061,100772.0,13.0
2017-04-03 09:22:20.727499,slurm_normal,1491211399.0,0,,1.0,main_w3_handler1,3046964,15469544,False,,7289253055,fastqsanger.gz,9599158.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28934816}]",32.0,,36895303.0,1491211344.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-04-03 09:23:20.009538,102904.0,55.0
2017-02-18 11:08:00.120918,slurm_normal,1487416087.0,0,,1.0,main_w3_handler0,3000796,15073793,False,,876,fastqillumina.gz,9229463.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28409002}]",32.0,,36138500.0,1487416083.0,ok,1023996.0,CONVERTER_fastqilluminagz_to_fastqillumina,1.0.0,,2017-02-18 11:08:10.565571,,4.0
