bamInput,bamInput_filetype,create_time,destination_id,end_epoch,exit_code,extraSampling,extraSampling_filetype,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput,parameters.bamInput.values,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.fragmentLength,parameters.image_format,parameters.region,parameters.source.__current_case__,parameters.source.input1,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
465810853,bam,2016-04-11 16:35:41.701678,slurm_normal,1460396445.0,0,,,1.0,main_w2_handler1,2620822,12419640,False,,816241703.0,twobit,6620696.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24243658,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",1,24250179.0,,,history,32.0,,29476847.0,1460392570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 17:40:49.945264,50962.0,3875.0
465810853,bam,2016-04-11 16:30:03.731410,slurm_normal,1460396177.0,0,,,1.0,main_w2_handler1,2620822,12419586,False,,816241703.0,twobit,6620651.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24243658,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""250""","""png""","""""",1,24250179.0,,,history,32.0,,29476847.0,1460392248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-11 17:36:25.010864,50962.0,3929.0
5370063298,bam,2016-04-12 02:27:46.170451,slurm_normal,1460434814.0,0,,,1.0,main_w1_handler0,2636780,12425390,False,,,,6625817.roundup,slurm,,132112168.0,corral-repl,,,,,,,24236310,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""svg""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29253200.0,1460428097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-12 04:20:16.417483,62982.0,6717.0
4304242861,bam,2016-04-12 02:27:48.986710,slurm_normal,1460434137.0,0,,,1.0,main_w1_handler0,2636780,12425391,False,,,,6625906.roundup,slurm,,132112168.0,corral-repl,,,,,,,24236333,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""svg""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29253200.0,1460428715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-12 04:09:02.421266,62982.0,5422.0
465810853,bam,2016-04-12 04:53:59.964049,slurm_normal,1460439658.0,0,,,1.0,main_w1_handler2,2620822,12426244,False,,816241703.0,twobit,6626629.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,24243658,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""400""","""png""","""""",1,24250179.0,,,history,32.0,,29541966.0,1460436876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-12 05:41:06.826273,50962.0,2782.0
1618880245,bam,2016-04-19 06:44:56.928976,slurm_normal,1461052338.0,0,,,1.0,main_w2_handler1,2667071,12516996,False,,,,6707041.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e46860de5ccdfcfe'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29655895.0,1461048353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-19 07:52:24.089067,50962.0,3985.0
31380932,bam,2016-04-19 20:13:15.087367,slurm_normal,1461097286.0,0,,,1.0,main_w1_handler0,1104862,12528016,False,,,,6714012.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3b200fbf1c9a03e'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""chr20:1-2000000""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29662048.0,1461097124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-19 20:21:39.610953,25699.0,162.0
3173988853,bam,2016-07-16 02:34:47.298399,slurm_multi,1468775166.0,0,,,6.0,main_w1_handler2,2701305,13422955,False,,,,7636895,slurm,,132112168.0,corral-repl,,0.0,no,"""dabd77b04afd11e6af87005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529d9ea883772d178'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31506782.0,1468774446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-07-17 17:06:07.872547,68038.0,720.0
1874942903,bam,2016-04-20 00:41:52.362663,slurm_normal,1461117893.0,0,,,1.0,main_w1_handler1,2402929,12530466,False,,,,6717905.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532712d827afea361'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""pdf""","""""",0,,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,28776799.0,1461114423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-20 02:04:55.548343,67495.0,3470.0
1833859106,bam,2016-04-20 00:41:52.969528,slurm_normal,1461119819.0,0,,,1.0,main_w1_handler0,2402929,12530467,False,,,,6718175.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1d6d8c7b0d18716'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""pdf""","""""",0,,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,28776799.0,1461116348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-20 02:37:00.902794,67495.0,3471.0
1772774744,bam,2016-04-21 00:03:31.153758,slurm_normal,1461200647.0,0,,,1.0,main_w1_handler1,2677909,12543382,False,,,,6729617.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a8006cfd7cc51bc'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,28776799.0,1461197064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-21 01:04:11.351016,67495.0,3583.0
1811749263,bam,2016-04-21 00:03:31.672439,slurm_normal,1461200706.0,0,,,1.0,main_w1_handler2,2677909,12543383,False,,,,6729615.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b65eb10fa43c6112'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,28776799.0,1461197064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-21 01:05:09.199717,67495.0,3642.0
2786174638,bam,2016-04-21 14:33:33.983514,slurm_normal,1461253592.0,0,,,1.0,main_w2_handler1,1104862,12549940,False,,,,6738479.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff55c903880c1c96'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29662048.0,1461249229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-21 15:46:35.059571,25699.0,4363.0
255938,bam,2016-04-22 14:37:36.040579,slurm_normal,1461335982.0,0,9198.0,bed,1.0,main_w2_handler0,2677438,12568701,False,,1077215762.0,twobit,6754178.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585ed16a3d80f03d8'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""200""","""png""","""""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e1efc3f22a334ca'}]",,history,32.0,,29539513.0,1461335970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-22 14:39:45.255732,76422.0,12.0
5344174107,bam,2016-04-20 14:37:22.490227,slurm_normal,1461169535.0,0,,,1.0,main_w1_handler0,2638758,12537282,False,,,,6723842.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c7d607875c9e903'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""pdf""","""""",0,,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,29539513.0,1461163152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-20 16:25:38.781396,76422.0,6383.0
2410955366,bam,2016-04-20 19:51:15.748448,slurm_normal,1461181981.0,0,,,1.0,main_w2_handler1,2658636,12541618,False,,,,6727169.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f0c064a47cc5412'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,,Araly1,cached,32.0,,29201454.0,1461181922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-20 19:53:03.478289,77707.0,59.0
22722939,bam,2016-04-24 18:42:20.093870,slurm_normal,1461523367.0,0,,,1.0,main_w1_handler0,2674313,12594416,False,,,,6792523.roundup,slurm,,132112168.0,corral-repl,,,,,0.0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0254182cb62312c'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,,Araly1,cached,32.0,,29667356.0,1461523352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-04-24 18:42:50.072819,,15.0
19160678,bam,2016-12-08 22:10:24.974368,slurm_multi,1481236067.0,0,,,6.0,main_w4_handler2,2923603,14522601,False,,,,8705269,slurm,,132111800.0,corral-repl,,0.0,no,"""05ea1f26bd9311e68ceb005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 27549781}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481235679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-08 22:27:49.828348,46626.0,388.0
17205150,bam,2016-12-08 22:10:28.561049,slurm_multi,1481236494.0,0,,,6.0,main_w3_handler2,2923603,14522606,False,,,,8705502,slurm,,132112168.0,corral-repl,,0.0,no,"""05ea1f26bd9311e68ceb005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 27549798}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481236099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-08 22:34:57.257915,46626.0,395.0
170960003,bam,2016-12-08 22:10:27.343163,slurm_multi,1481237142.0,0,,,6.0,main_w4_handler2,2923603,14522604,False,,,,8705591,slurm,,132111800.0,corral-repl,,0.0,no,"""05ea1f26bd9311e68ceb005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 27549788}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481236510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-08 22:45:45.019316,46626.0,632.0
139010161,bam,2016-12-08 22:10:36.139602,slurm_multi,1481239109.0,0,,,6.0,main_w4_handler2,2923603,14522614,False,,,,8705946,slurm,,132111800.0,corral-repl,,0.0,no,"""05ea1f26bd9311e68ceb005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 27549810}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481238631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-08 23:18:32.161018,46626.0,478.0
29731721,bam,2016-12-08 22:10:34.039323,slurm_multi,1481237603.0,0,,,6.0,main_w4_handler2,2923603,14522611,False,,,,8705719,slurm,,132111800.0,corral-repl,,0.0,no,"""05ea1f26bd9311e68ceb005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 27549804}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481237151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-08 22:53:28.398363,46626.0,452.0
26392573,bam,2016-12-08 22:10:29.917279,slurm_multi,1481238056.0,0,,,6.0,main_w3_handler2,2923603,14522608,False,,,,8705794,slurm,,132112168.0,corral-repl,,0.0,no,"""05ea1f26bd9311e68ceb005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 27549801}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481237611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-08 23:00:58.893646,46626.0,445.0
162425006,bam,2016-12-08 22:10:35.446061,slurm_multi,1481238621.0,0,,,6.0,main_w4_handler2,2923603,14522613,False,,,,8705880,slurm,,132111800.0,corral-repl,,0.0,no,"""05ea1f26bd9311e68ceb005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 27549807}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481238063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-08 23:10:23.554080,46626.0,558.0
159804262,bam,2016-12-08 22:10:40.623235,slurm_multi,1481239642.0,0,,,6.0,main_w4_handler2,2923603,14522618,False,,,,8706055,slurm,,132111800.0,corral-repl,,0.0,no,"""05ea1f26bd9311e68ceb005056a51846""",0.0,no,,"[{'src': 'hda', 'id': 27549813}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481239143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-08 23:27:24.308799,46626.0,499.0
19160678,bam,2016-12-12 17:14:29.488564,slurm_multi,1481563788.0,0,,,6.0,main_w4_handler2,2923686,14554191,False,,,,8734310,slurm,,132112168.0,corral-repl,,0.0,no,"""5c618314c08e11e6a74b005056a52a46""",0.0,no,,"[{'src': 'hda', 'id': 27599494}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481563447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-12 17:29:50.076891,96591.0,341.0
29731723,bam,2016-12-12 17:14:37.179591,slurm_multi,1481563439.0,0,,,6.0,main_w3_handler2,2923686,14554201,False,,,,8734243,slurm,,132112168.0,corral-repl,,0.0,no,"""5c618314c08e11e6a74b005056a52a46""",0.0,no,,"[{'src': 'hda', 'id': 27599508}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481563063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-12 17:24:02.919468,96591.0,376.0
26392573,bam,2016-12-12 17:14:33.184302,slurm_multi,1481564189.0,0,,,6.0,main_w4_handler2,2923686,14554198,False,,,,8734365,slurm,,132112168.0,corral-repl,,0.0,no,"""5c618314c08e11e6a74b005056a52a46""",0.0,no,,"[{'src': 'hda', 'id': 27599505}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481563794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-12 17:36:31.724217,96591.0,395.0
17205150,bam,2016-12-12 17:14:31.882622,slurm_multi,1481565556.0,0,,,6.0,main_w3_handler2,2923686,14554196,False,,,,8734573,slurm,,132112168.0,corral-repl,,0.0,no,"""5c618314c08e11e6a74b005056a52a46""",0.0,no,,"[{'src': 'hda', 'id': 27599502}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481565227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-12 17:59:18.817093,96591.0,329.0
170960002,bam,2016-12-12 17:14:30.599606,slurm_multi,1481564735.0,0,,,6.0,main_w3_handler2,2923686,14554193,False,,,,8734425,slurm,,132112168.0,corral-repl,,0.0,no,"""5c618314c08e11e6a74b005056a52a46""",0.0,no,,"[{'src': 'hda', 'id': 27599497}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481564197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-12 17:45:38.340249,96591.0,538.0
139010163,bam,2016-12-12 17:14:39.744887,slurm_multi,1481565221.0,0,,,6.0,main_w4_handler2,2923686,14554204,False,,,,8734470,slurm,,132112168.0,corral-repl,,0.0,no,"""5c618314c08e11e6a74b005056a52a46""",0.0,no,,"[{'src': 'hda', 'id': 27599515}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481564740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-12 17:53:42.875199,96591.0,481.0
159804264,bam,2016-12-12 17:14:45.022093,slurm_multi,1481565735.0,0,,,6.0,main_w4_handler2,2923686,14554209,False,,,,8734572,slurm,,132112168.0,corral-repl,,0.0,no,"""5c618314c08e11e6a74b005056a52a46""",0.0,no,,"[{'src': 'hda', 'id': 27599518}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481565225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-12 18:02:16.930882,96591.0,510.0
162425008,bam,2016-12-12 17:14:38.662090,slurm_multi,1481566271.0,0,,,6.0,main_w3_handler2,2923686,14554203,False,,,,8734648,slurm,,132112168.0,corral-repl,,0.0,no,"""5c618314c08e11e6a74b005056a52a46""",0.0,no,,"[{'src': 'hda', 'id': 27599511}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000000,specific,"""50""","""png""","""""",0,,,mm10,cached,32.0,,,1481565742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2016-12-12 18:11:13.433006,96591.0,529.0
1352992973,bam,2017-04-01 23:36:10.557239,slurm_multi,1491091794.0,0,,,6.0,main_w4_handler2,3052744,15459018,False,,,,9589129,slurm,,132111800.0,corral-repl,,0.0,no,,0.0,no,,"[{'src': 'hda', 'id': 29009909}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,35974782.0,1491091233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.2.0,2.2.2.0,,2017-04-02 00:09:56.644834,33927.0,561.0
