chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage_max,parameters.coverage_min,parameters.coverage_step,parameters.dbkey,parameters.filter_by_flags.__current_case__,parameters.filter_by_flags.exclude_flags,parameters.filter_by_flags.filter_flags,parameters.filter_by_flags.require_flags,parameters.gc_depth,parameters.input_file.values,parameters.input_file|__identifier__,parameters.insert_size,parameters.most_inserts,parameters.read_length,parameters.remove_dups,parameters.split_output.__current_case__,parameters.split_output.generate_tables,parameters.split_output.split_output_selector,parameters.trim_quality,parameters.use_reference.__current_case__,parameters.use_reference.reference_source.__current_case__,parameters.use_reference.reference_source.ref_file,parameters.use_reference.reference_source.ref_file.values,parameters.use_reference.reference_source.reference_source_selector,parameters.use_reference.use_ref_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,use_reference|ref_file,use_reference|ref_file_filetype,user_id,runtime
,,2017-10-12 17:34:48.159892,slurm_normal,1507829987.0,0,,1.0,main_w3_handler1,3212322,17089458,False,,1859408243,bam,11145485.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31450803}]","""MCF10A_Rhie_H3K27ac_rep2_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507829868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:39:54.664062,,,88299.0,119.0
,,2017-10-12 17:34:50.251112,slurm_normal,1507830288.0,0,,1.0,main_w3_handler1,3212322,17089466,False,,1722977663,bam,11145509.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31244510}]","""HCC38_H3K27ac_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507830152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:44:52.737734,,,88299.0,136.0
,,2017-10-12 17:34:49.432010,slurm_normal,1507830099.0,0,,1.0,main_w3_handler1,3212322,17089462,False,,546088231,bam,11145505.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31436292}]","""HMEC_H3K27ac_rep2_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507830061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:41:45.891047,,,88299.0,38.0
,,2017-10-12 17:34:47.678752,slurm_normal,1507829761.0,0,,1.0,main_w3_handler1,3212322,17089456,False,,874486181,bam,11145443.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31514352}]","""MDAMB231_Hardy_H3K27ac_rep1_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507829696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:36:14.084716,,,88299.0,65.0
,,2017-10-12 17:55:38.191759,slurm_normal,1507831487.0,0,,1.0,main_w3_handler1,3212322,17089620,False,,1780991439,bam,11145698.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31246210}]","""MCF10A_input_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 18:04:51.535829,,,88299.0,130.0
,,2017-10-12 17:55:33.446672,slurm_normal,1507831173.0,0,,1.0,main_w3_handler1,3212322,17089610,False,,612400763,bam,11145669.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31514467}]","""MDAMB231_Hardy_input_rep2_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:59:39.074590,,,88299.0,47.0
,,2017-10-12 17:55:35.878714,slurm_normal,1507831371.0,0,,1.0,main_w3_handler1,3212322,17089615,False,,559630418,bam,11145693.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31450335}]","""MCF7_Hardy_input_rep2_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 18:02:58.199118,,,88299.0,44.0
,,2017-10-12 17:55:37.762047,slurm_normal,1507831545.0,0,,1.0,main_w3_handler1,3212322,17089619,False,,2496802676,bam,11145695.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31289983}]","""BT474_input_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 18:05:56.928716,,,88299.0,212.0
,,2017-10-12 17:34:47.244105,slurm_normal,1507829817.0,0,,1.0,main_w4_handler0,3212322,17089454,False,,1734484893,bam,11145442.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31514596}]","""MDAMB231_Hardy_H3K27ac_merged_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507829693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:37:04.690329,,,88299.0,124.0
,,2017-10-12 17:34:48.792805,slurm_normal,1507829950.0,0,,1.0,main_w4_handler1,3212322,17089460,False,,986040162,bam,11145487.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31448961}]","""MCF7_Hardy_H3K27ac_rep2_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507829879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:39:18.414248,,,88299.0,71.0
,,2017-10-12 17:34:51.590072,slurm_normal,1507830179.0,0,,1.0,main_w3_handler0,3212322,17089469,False,,1576487621,bam,11145504.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31243457}]","""BT20_H3K27ac_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507830060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:43:05.680433,,,88299.0,119.0
,,2017-10-12 17:34:51.008620,slurm_normal,1507830197.0,0,,1.0,main_w3_handler0,3212322,17089468,False,,1940259281,bam,11145502.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31244150}]","""BT474_H3K27ac_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507830021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:43:23.000346,,,88299.0,176.0
,,2017-10-12 17:34:46.455044,slurm_normal,1507829868.0,0,,1.0,main_w3_handler0,3212322,17089451,False,,2574412023,bam,11145441.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31555360}]","""ZR751_Young_H3K27ac_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507829693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:37:53.389106,,,88299.0,175.0
,,2017-10-12 17:34:50.575344,slurm_normal,1507830140.0,0,,1.0,main_w3_handler0,3212322,17089467,False,,1617078623,bam,11145500.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31244323}]","""BT483_H3K27ac_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507830003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:42:24.728108,,,88299.0,137.0
,,2017-10-12 17:34:47.916438,slurm_normal,1507829948.0,0,,1.0,main_w3_handler1,3212322,17089457,False,,1610784547,bam,11145474.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31472204}]","""BT549_YoungLab_H3K27ac_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507829842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:39:15.110779,,,88299.0,106.0
,,2017-10-12 17:34:49.897191,slurm_normal,1507830044.0,0,,1.0,main_w4_handler1,3212322,17089464,False,,1187812598,bam,11145496.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31245036}]","""HS578T_H3K27ac_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507829963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:40:51.570882,,,88299.0,81.0
,,2017-10-12 17:34:48.387498,slurm_normal,1507829852.0,0,,1.0,main_w4_handler1,3212322,17089459,False,,1112299789,bam,11145460.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31450586}]","""MCF10A_Rhie_H3K27ac_rep1_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507829779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:37:36.916147,,,88299.0,73.0
,,2017-10-12 17:55:38.789761,slurm_normal,1507831288.0,0,,1.0,main_w4_handler0,3212322,17089621,False,,1905324114,bam,11145673.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31244965}]","""HCC1569_input_uniquesorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 18:01:32.631050,,,88299.0,150.0
,,2017-10-12 17:55:34.279113,slurm_normal,1507831307.0,0,,1.0,main_w3_handler1,3212322,17089612,False,,1934476770,bam,11145682.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31473263}]","""BT549_YoungLab_input_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 18:01:55.378876,,,88299.0,122.0
,,2017-10-12 17:55:39.679986,slurm_normal,1507831490.0,0,,1.0,main_w3_handler1,3212322,17089623,False,,1529850049,bam,11145702.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31244434}]","""BT483_input_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 18:04:58.211993,,,88299.0,118.0
,,2017-10-12 17:55:40.095235,slurm_normal,1507831317.0,0,,1.0,main_w4_handler1,3212322,17089624,False,,1671342323,bam,11145681.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31243567}]","""BT20_input_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 18:02:01.765551,,,88299.0,132.0
,,2017-10-12 17:55:32.939175,slurm_normal,1507830987.0,0,,1.0,main_w4_handler0,3212322,17089609,False,,579151334,bam,11145640.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31514493}]","""MDAMB231_Hardy_input_rep3_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507830942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:56:33.309130,,,88299.0,45.0
,,2017-10-12 17:55:34.883932,slurm_normal,1507831130.0,0,,1.0,main_w4_handler0,3212322,17089613,False,,2079922774,bam,11145647.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31451379}]","""MCF10A_Rhie_input_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507830999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:58:53.129158,,,88299.0,131.0
,,2017-10-12 17:55:36.276420,slurm_normal,1507831123.0,0,,1.0,main_w4_handler0,3212322,17089616,False,,622078841,bam,11145659.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31449204}]","""MCF7_Hardy_input_rep1_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:58:47.482085,,,88299.0,46.0
,,2017-10-12 17:55:33.902645,slurm_normal,1507830999.0,0,,1.0,main_w4_handler0,3212322,17089611,False,,631055217,bam,11145642.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31514438}]","""MDAMB231_Hardy_input_rep1_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507830946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:56:46.838418,,,88299.0,53.0
,,2017-10-12 17:55:37.213387,slurm_normal,1507831359.0,0,,1.0,main_w4_handler0,3212322,17089618,False,,3747167396,bam,11145666.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31289984}]","""HS578T_input_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507831123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 18:02:43.688771,,,88299.0,236.0
,,2017-10-12 17:51:41.817487,slurm_normal,1507830852.0,0,,1.0,main_w3_handler1,2799745,17089548,False,,1671232646,bam,11145588.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31664633}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41250450.0,1507830707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:54:18.899625,,,88896.0,145.0
,,2017-10-12 17:55:31.936519,slurm_normal,1507831070.0,0,,1.0,main_w3_handler0,3212322,17089607,False,,2021726516,bam,11145641.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31547221}]","""T47D_Young_input_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507830942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 17:57:53.197629,,,88299.0,128.0
,,2017-10-12 21:49:09.421178,slurm_normal,1507845178.0,0,,1.0,main_w4_handler1,3217639,17091044,False,,2898097562,bam,11147053.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31031988}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,39795090.0,1507844959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-12 21:53:02.137870,,,17286.0,219.0
,,2017-10-13 06:34:41.057568,slurm_normal,1507876604.0,0,,1.0,main_w4_handler0,2799745,17092684,False,,1758661205,bam,11149015.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""100000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31668291}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41261629.0,1507876484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-13 06:36:47.237265,,,88896.0,120.0
,,2017-10-13 06:34:39.724289,slurm_normal,1507876592.0,0,,1.0,main_w3_handler1,2799745,17092682,False,,1662974984,bam,11149016.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""100000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31668289}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41261629.0,1507876487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-13 06:36:38.121730,,,88896.0,105.0
,,2017-10-13 06:34:40.397818,slurm_normal,1507876582.0,0,,1.0,main_w3_handler0,2799745,17092683,False,,1302306261,bam,11149017.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""100000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31668290}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41261629.0,1507876490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-13 06:36:29.781098,,,88896.0,92.0
,,2017-10-13 13:13:52.996544,slurm_normal,1507900747.0,0,,1.0,main_w3_handler1,3285282,17094894,False,,3510260994,bam,11151365.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31671786}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41206466.0,1507900437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-13 13:19:11.291891,,,112338.0,310.0
,,2017-10-13 13:13:53.566389,slurm_normal,1507900757.0,0,,1.0,main_w4_handler0,3285282,17094895,False,,3537032391,bam,11151366.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31671788}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41206466.0,1507900439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-13 13:19:28.310993,,,112338.0,318.0
,,2017-10-13 20:29:09.589564,slurm_normal,1507926567.0,0,,1.0,main_w3_handler0,3268369,17098637,False,,196104501,sam,11155392.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/gasAcu1.len""","""1000""","""1""","""1""","""gasAcu1""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31663719}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41273466.0,1507926554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-13 20:29:29.727994,,,112311.0,13.0
,,2017-10-14 00:25:35.142971,slurm_normal,1507940747.0,0,,1.0,main_w3_handler1,3268369,17099344,False,,196104501,sam,11156251.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/gasAcu1.len""","""1000""","""1""","""1""","""gasAcu1""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31663719}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41273466.0,1507940739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-14 00:25:50.541034,,,112311.0,8.0
,,2017-10-16 01:42:35.865279,slurm_normal,1508118171.0,0,,1.0,main_w4_handler1,3267045,17106968,False,,65175588,bam,11164072.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/gasAcu1.len""","""1000""","""1""","""1""","""gasAcu1""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31663217}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40906322.0,1508118160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-16 01:42:52.429192,,,112406.0,11.0
,,2017-10-14 04:10:30.025770,slurm_normal,1507954387.0,0,,1.0,main_w4_handler0,3212322,17099805,False,,631055217,bam,11156840.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31514438}]","""MDAMB231_Hardy_input_rep1_unique_sorted.bam""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40704112.0,1507954341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-10-14 04:13:08.315273,,,88299.0,46.0
