chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.QUAL_FORMAT,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.offset,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-10-31 07:46:11.841169,rodeo_normal,1414741866.0,0,,1.0,main_w1_handler0,2102154,8076760,False,,3196442507,fastq,103652.rodeo,slurm,,8059880.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17386807,,,"""33""",1.0,,18032104,1414741583.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-31 07:51:08.361343,17910.0,283.0
,,2015-01-05 21:17:35.291967,rodeo_normal,1420492765.0,0,,1.0,main_w1_handler1,2142871,8501120,False,,1552467345,fastq,695247.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18134192,,,"""33""",2.0,,19973096,1420492675.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-05 21:19:28.539246,36896.0,90.0
,,2015-02-16 16:41:46.165849,rodeo_normal,1424134254.0,0,,1.0,main_w1_handler0,2200254,8736282,False,,26388167985,fastqsanger,2782941.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18527376,,,"""33""",32.0,,21276073,1424131971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-02-17 00:50:57.540224,59717.0,2283.0
,,2015-01-09 15:11:02.180195,rodeo_normal,1420816708.0,0,,1.0,main_w2_handler0,2057063,8521549,False,,3362793576,fastq,727717.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16935793,,,"""33""",2.0,,20414874,1420816455.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-09 15:18:31.586298,8387.0,253.0
8.0,len,2014-11-02 21:12:07.585193,rodeo_normal,1414962825.0,0,,1.0,main_w2_handler0,2104786,8086449,False,,1329010150,fastqsanger,112020.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/main/files/009/564/dataset_9564686.dat""","""156405_v1""",17404442,,,"""33""",2.0,,17882456,1414962738.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-02 21:13:49.119281,52881.0,87.0
8.0,len,2014-11-02 21:18:12.520960,rodeo_normal,1414963199.0,0,,1.0,main_w2_handler1,2104786,8086464,False,,1337446270,fastqsanger,112036.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/main/files/009/564/dataset_9564686.dat""","""156405_v1""",17404444,,,"""33""",2.0,,17882456,1414963102.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-02 21:20:02.524374,52881.0,97.0
,,2014-11-03 18:30:01.997595,rodeo_normal,1415039537.0,0,,1.0,main_w2_handler1,2094122,8091929,False,,281092,fastqsanger,116595.rodeo,slurm,,8059880.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17412876,,,"""64""",1.0,,17867627,1415039534.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-03 18:32:22.068152,54718.0,3.0
,,2017-04-10 03:53:39.362654,slurm_normal,1491798328.0,0,,1.0,main_w4_handler0,2653597,15537686,False,,21156728583,fastq,9663223.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29116610}]",,"""33""",32.0,,37241029,1491796476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2017-04-10 04:25:33.268658,81788.0,1852.0
,,2014-11-06 11:00:25.683620,rodeo_normal,1415271636.0,0,,1.0,main_w1_handler0,2109636,8113849,False,,142,fastq,136759.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17445852,,,"""33""",2.0,,18352915,1415271633.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-06 11:00:40.566128,,3.0
,,2014-10-02 11:02:24.380210,roundup_single,1412247829.0,0,,1.0,main_w1_handler1,2069483,7917271,False,,1718303563,fastqsanger,1896257,slurm,,132112264.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17121993,,,"""33""",32.0,,17280676,1412247759.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-02 11:03:51.813946,53052.0,70.0
,,2014-11-06 17:59:11.004744,rodeo_normal,1415296857.0,0,,1.0,main_w2_handler0,2109958,8115854,False,,2003183214,fastq,139478.rodeo,slurm,,8059880.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17448099,,,"""64""",1.0,,18049149,1415296763.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-06 18:01:00.163689,,94.0
,,2014-10-01 23:07:39.265131,roundup_single,1412206110.0,0,,1.0,main_w2_handler1,1991914,7915337,False,,22072589049,fastqsanger,1893830,slurm,,8059880.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17103900,,,"""33""",1.0,,17291438,1412205126.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-01 23:28:32.574428,51534.0,984.0
,,2014-10-01 23:37:08.232860,roundup_single,1412208044.0,0,,1.0,main_w2_handler0,1991914,7915422,False,,22072589049,fastqsanger,1893895,slurm,,132112264.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17103900,,,"""33""",32.0,,17291475,1412206645.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-02 00:00:46.513257,51534.0,1399.0
,,2014-10-02 09:44:01.770519,roundup_single,1412243215.0,0,,1.0,main_w2_handler1,2069483,7916950,False,,3964962627,fastq,1895786,slurm,,8059880.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17121707,,,"""33""",1.0,,17280676,1412243062.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-02 09:46:58.313798,53052.0,153.0
,,2014-12-04 11:27:11.638879,rodeo_normal,1417692573.0,0,,1.0,main_w2_handler1,2136275,8317373,False,,2242062182,fastq,2194890.roundup,slurm,,132112068.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",17761787,,,"""33""",32.0,,19869087,1417692442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-12-04 11:29:36.984875,56853.0,131.0
,,2015-01-12 06:49:10.654992,rodeo_normal,1421045375.0,0,,1.0,main_w1_handler0,2170700,8530703,False,,1210,fastqsolexa,2454255.roundup,slurm,,132112264.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18183046,,,"""64""",32.0,,20448485,1421045372.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-12 06:49:37.440535,,3.0
,,2015-02-17 09:10:51.477086,rodeo_normal,1424164339.0,0,,1.0,main_w2_handler0,2200167,8741091,False,,75536964,fastq,2786745.roundup,slurm,,132112168.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18535117,,,"""33""",32.0,,21293508,1424164329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-02-17 09:12:21.378076,59755.0,10.0
,,2014-10-07 19:04:46.940514,roundup_single,1412709419.0,0,,1.0,main_w2_handler0,2073687,7943303,False,,5490720,fastq,1920622,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17163795,,,"""33""",2.0,,17448244,1412709415.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-07 19:17:04.636548,32790.0,4.0
,,2014-10-07 19:22:19.777841,roundup_single,1412709973.0,0,,1.0,main_w1_handler0,2073687,7943371,False,,5490720,fastq,1920722,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17163795,,,"""33""",2.0,,17448244,1412709969.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-07 19:26:16.627535,32790.0,4.0
,,2015-01-12 19:25:26.362370,rodeo_normal,1421090915.0,0,,1.0,main_w1_handler1,2171346,8534173,False,,3201316290,fastq,748843.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18188281,,,"""33""",2.0,,20459060,1421090738.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-12 19:28:38.474007,58155.0,177.0
,,2014-10-10 12:59:19.989133,rodeo_normal,1412946160.0,0,,1.0,main_w1_handler1,1846977,7961174,False,,4189097637,fastqsolexa,4672.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17192232,,,"""64""",2.0,,17255879,1412945967.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-10 13:02:44.748205,13067.0,193.0
,,2015-01-14 02:29:11.211312,rodeo_normal,1421202726.0,0,,1.0,main_w2_handler0,2171774,8542928,False,,2515002937,fastq,762826.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",18194752,,,"""33""",2.0,,20469355,1421202568.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-14 02:32:09.456519,58177.0,158.0
,,2014-11-10 04:55:39.182137,rodeo_normal,1415595357.0,0,,1.0,main_w2_handler1,2112251,8133639,False,,68570362,fastq,1970271.roundup,slurm,,132112264.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17478614,,,"""33""",32.0,,18434941,1415595346.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-10 04:56:02.280093,55638.0,11.0
,,2015-01-19 10:36:37.573273,rodeo_normal,1421667074.0,0,,1.0,main_w1_handler1,2150767,8567089,False,,48224261620,fastq,2501555.roundup,slurm,,132112068.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18209152,,,"""33""",32.0,,20027537,1421663813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-19 11:31:16.778731,57384.0,3261.0
,,2015-01-17 02:30:54.628722,rodeo_normal,1421461887.0,0,,1.0,main_w1_handler1,2175824,8560187,False,,192842950,fastqsanger,2490288.roundup,slurm,,132112264.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",18225614,,,"""33""",32.0,,20520259,1421461870.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-17 02:31:29.892944,15140.0,17.0
,,2015-01-15 20:28:59.770816,rodeo_normal,1421353775.0,0,,1.0,main_w1_handler0,2164681,8554027,False,,209733695,fastqsanger,779697.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",18220260,,,"""33""",2.0,,20510992,1421353750.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-15 20:29:40.516128,57872.0,25.0
,,2015-01-16 07:21:13.275250,rodeo_normal,1421392913.0,0,,1.0,main_w2_handler1,2175491,8556147,False,,209733695,fastqsanger,2484938.roundup,slurm,,132112068.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",18223713,,,"""33""",32.0,,20354229,1421392886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-16 07:21:54.776344,57872.0,27.0
,,2014-10-15 23:45:43.162488,rodeo_normal,1413416766.0,0,,1.0,main_w1_handler1,2087007,7989031,False,,214486204,fastq,28894.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17241789,,,"""64""",2.0,,17631370,1413416752.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-15 23:46:09.633443,54386.0,14.0
,,2014-10-16 13:02:43.472554,rodeo_normal,1413464702.0,0,,1.0,main_w1_handler0,2082365,7991949,False,,2809603589,fastq,31555.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17205303,,,"""33""",2.0,,17644951,1413464571.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-16 13:05:06.464040,54000.0,131.0
,,2014-10-16 13:02:44.034640,rodeo_normal,1413464712.0,0,,1.0,main_w1_handler0,2082365,7991950,False,,2973129694,fastq,31556.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17210977,,,"""33""",2.0,,17644951,1413464570.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-16 13:05:16.687517,54000.0,142.0
,,2015-02-14 20:07:58.734694,rodeo_normal,1423944816.0,0,,1.0,main_w1_handler0,2198649,8727007,False,,5390352192,fastqsanger,2761214.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18514193,,,"""64""",32.0,,21023432,1423944499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-02-14 20:13:38.945217,59181.0,317.0
,,2015-02-17 20:35:21.956316,rodeo_normal,1424205477.0,0,,1.0,main_w2_handler1,2209501,8747520,False,,1010540634,fastq,2798129.roundup,slurm,,132112168.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18541105,,,"""33""",32.0,,21300561,1424205333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-02-17 20:38:00.895929,59783.0,144.0
,,2014-11-11 19:45:41.730896,rodeo_normal,1415735633.0,0,,1.0,main_w2_handler0,2113327,8145190,False,,4194892061,fastq,1985303.roundup,slurm,,132112264.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17486813,,,"""33""",32.0,,18440290,1415735267.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-11 19:53:57.705512,55040.0,366.0
,,2014-11-11 19:46:22.047187,rodeo_normal,1415735622.0,0,,1.0,main_w2_handler1,2113327,8145193,False,,1499166144,fastq,181062.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17494838,,,"""33""",2.0,,18440290,1415735499.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-11 19:53:48.554533,55040.0,123.0
,,2014-11-11 19:45:56.783145,rodeo_normal,1415735588.0,0,,1.0,main_w1_handler0,2113327,8145191,False,,3937549395,fastq,1985298.roundup,slurm,,132112068.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17494835,,,"""33""",32.0,,18440290,1415735238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-11 19:53:11.762256,55040.0,350.0
,,2014-11-11 19:46:11.007045,rodeo_normal,1415735858.0,0,,1.0,main_w2_handler0,2113327,8145192,False,,4195024275,fastq,1985334.roundup,slurm,,132112264.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17494837,,,"""33""",32.0,,18440290,1415735458.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-11 19:57:46.096317,55040.0,400.0
,,2015-01-20 18:43:33.394291,rodeo_normal,1421779590.0,0,,1.0,main_w1_handler1,2023934,8575469,False,,3898793431,fastq,2516332.roundup,slurm,,132112264.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18251916,,,"""64""",32.0,,20500053,1421779426.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-20 18:46:32.843563,41111.0,164.0
,,2014-10-20 14:20:39.684335,rodeo_normal,1413815126.0,0,,1.0,main_w2_handler0,2084401,8009644,False,,5730509929,fastq,46305.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17282556,,,"""33""",2.0,,17773298,1413814852.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-20 14:25:30.216014,54242.0,274.0
,,2014-10-20 14:21:43.156558,rodeo_normal,1413815224.0,0,,1.0,main_w1_handler1,2084401,8009655,False,,6044633060,fastq,46318.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17282555,,,"""33""",2.0,,17773298,1413814916.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-20 14:27:09.519016,54242.0,308.0
,,2014-11-11 12:22:08.951326,rodeo_normal,1415708814.0,0,,1.0,main_w1_handler0,2113000,8142575,False,,2166695140,fastqsanger,178009.rodeo,slurm,,8059880.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17495895,,,"""33""",1.0,,18450769,1415708575.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-11 12:26:56.869500,55667.0,239.0
,,2014-11-11 12:45:15.033749,rodeo_normal,1415710060.0,0,,1.0,main_w1_handler1,2113000,8142704,False,,3878019265,fastq,178137.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17495903,,,"""33""",2.0,,18450769,1415709921.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-11 12:47:44.981004,55667.0,139.0
,,2014-10-20 22:36:53.870440,rodeo_normal,1413844725.0,0,,1.0,main_w2_handler1,2090513,8012891,False,,1386272459,fastq,49032.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/main/files/009/461/dataset_9461984.dat""","""NC12""",17287662,,,"""33""",2.0,,17735364,1413844623.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-20 22:38:49.238935,54530.0,102.0
,,2014-10-21 08:12:29.424478,rodeo_normal,1413879204.0,0,,1.0,main_w2_handler0,2072445,8015095,False,,597367865,fastq,50969.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",17164325,,,"""33""",2.0,,17448276,1413879161.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-21 08:13:28.056327,53931.0,43.0
,,2015-01-24 21:40:16.637897,rodeo_normal,1422135643.0,0,,1.0,main_w2_handler0,2183319,8600538,False,,88147532,fastq,2556114.roundup,slurm,,132112264.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18288736,,,"""33""",32.0,,18474991,1422135629.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-24 21:40:44.739572,51544.0,14.0
,,2015-01-25 10:48:06.029616,rodeo_normal,1422182933.0,0,,1.0,main_w2_handler1,2177598,8601852,False,,703042748,fastqillumina,2558590.roundup,slurm,,132112264.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18293134,,,"""33""",32.0,,20640808,1422182902.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2015-01-25 10:48:56.750704,58443.0,31.0
,,2014-10-27 07:56:53.535732,rodeo_normal,1414396630.0,0,,1.0,main_w2_handler0,2098687,8047919,False,,281028,fastqsanger,80046.rodeo,slurm,,16332532.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17345174,,,"""64""",2.0,,17944600,1414396627.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-27 07:57:15.777282,54413.0,3.0
,,2014-10-27 08:01:55.789756,rodeo_normal,1414396926.0,0,,1.0,main_w2_handler0,2098688,8047936,False,,281028,fastqsanger,80064.rodeo,slurm,,16332532.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17345202,,,"""64""",2.0,,17944634,1414396923.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-10-27 08:02:11.390903,54998.0,3.0
,,2014-11-18 21:19:04.607612,rodeo_normal,1416345709.0,0,,1.0,main_w1_handler0,2082623,8196031,False,,1997415564,fastq,2047070.roundup,slurm,,132112264.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17594960,,,"""33""",32.0,,19585604,1416345555.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-18 21:21:52.529572,36531.0,154.0
,,2014-11-21 15:16:48.277489,rodeo_normal,1416583023.0,0,,1.0,main_w1_handler1,1939071,8220068,False,,12391347,fastq,283515.rodeo,slurm,,16332532.0,corral-repl,,"""-n""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17604635,,,"""33""",2.0,,18441761,1416583018.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-21 15:17:11.344683,46248.0,5.0
,,2014-11-24 19:25:55.887918,rodeo_normal,1416857201.0,0,,1.0,main_w2_handler0,1367087,8241023,False,,688180792,fastq,2104438.roundup,slurm,,132112264.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17666409,,,"""33""",32.0,,19752227,1416857176.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-24 19:26:45.883625,32226.0,25.0
,,2014-11-24 19:32:47.500613,rodeo_normal,1416857615.0,0,,1.0,main_w2_handler1,1367087,8241060,False,,672599836,fastq,314443.rodeo,slurm,,16332532.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17667314,,,"""33""",2.0,,19752227,1416857584.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-24 19:33:40.423571,32226.0,31.0
,,2014-11-24 19:28:47.049683,rodeo_normal,1416857376.0,0,,1.0,main_w1_handler1,1367087,8241041,False,,671504554,fastq,314399.rodeo,slurm,,8059880.0,corral-repl,,"""-a""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17666434,,,"""33""",1.0,,19752227,1416857342.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.0,1.0.0,,2014-11-24 19:29:37.846347,32226.0,34.0
