chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,in_sam,in_sam_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.in_sam,parameters.in_sam.values,parameters.m,parameters.n,parameters.saveDiscarded,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-17 17:07:15.167036,slurm_normal,1487352796.0,0,,1.0,main_w4_handler1,2991081,15068855,False,2583504,sam,,9224209.roundup,slurm,,132112168.0,corral-repl,,"""82776490f53311e6be5e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28401613}]","""5""","""5""","""false""",32.0,,,1487352784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-02-17 17:33:18.570501,61346.0,12.0
,,2017-02-17 17:07:16.945337,slurm_normal,1487353175.0,0,,1.0,main_w4_handler0,2991081,15068856,False,195472731,sam,,9224202.roundup,slurm,,132112168.0,corral-repl,,"""82776490f53311e6be5e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28401614}]","""5""","""5""","""false""",32.0,,,1487352747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-02-17 17:39:40.422116,61346.0,428.0
,,2017-06-01 18:22:55.608787,slurm_normal,1496416441.0,0,,1.0,main_w3_handler1,3136423,15991287,False,26035189,sam,,10094333.roundup,slurm,,132112168.0,corral-repl,,"""4cd0a9a846f711e79e90005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29852704}]","""5""","""5""","""false""",32.0,,,1496416422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-02 15:14:07.083969,73233.0,19.0
,,2017-06-02 18:15:19.748300,slurm_normal,1496427552.0,0,,1.0,main_w3_handler1,3137701,16001673,False,81493157,sam,,10095847.roundup,slurm,,132112168.0,corral-repl,,"""6b65c86c47bf11e79739005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29869522}]","""5""","""5""","""false""",32.0,,,1496427543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-02 18:19:15.463002,73233.0,9.0
,,2017-06-18 05:10:08.439198,slurm_normal,1497893379.0,0,,1.0,main_w3_handler0,3160716,16124691,False,478582506,sam,,10214010.roundup,slurm,,132112168.0,corral-repl,,"""61fa3d6853e411e78924005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30067647}]","""5""","""5""","""false""",32.0,,,1497893344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-19 17:29:42.099191,73233.0,35.0
19.0,len,2017-04-04 21:03:00.545502,slurm_normal,1491339801.0,0,,1.0,main_w4_handler0,3034899,15488283,False,16808,sam,,9616161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/463/dataset_19463015.dat""","""?""",,"[{'src': 'hda', 'id': 29071013}]","""0""","""0""","""false""",32.0,,36931748.0,1491339786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-04 21:03:23.897763,102243.0,15.0
,,2017-04-06 00:38:29.586538,slurm_normal,1491439137.0,0,,1.0,main_w4_handler0,3061190,15501103,False,13962377,sam,,9628388.roundup,slurm,,132112168.0,corral-repl,,"""5954af201a6111e7bc53005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29091896}]","""1""","""5""","""false""",32.0,,,1491439132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-06 00:39:00.256718,73233.0,5.0
,,2017-04-05 15:19:22.924362,slurm_normal,1491406219.0,0,,1.0,main_w4_handler0,3059458,15495823,False,13962377,sam,,9623344.roundup,slurm,,132112168.0,corral-repl,,"""3dad17e21a1311e7bbcc005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29084758}]","""1""","""5""","""false""",32.0,,,1491406213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-05 15:30:28.207340,73233.0,6.0
,,2017-04-06 00:24:25.377075,slurm_normal,1491438290.0,0,,1.0,main_w4_handler1,3060744,15501012,False,14676711,sam,,9628309.roundup,slurm,,132112168.0,corral-repl,,"""62816cf21a5f11e78546005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29091770}]","""1""","""5""","""false""",32.0,,,1491438285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-06 00:24:52.240910,73233.0,5.0
,,2017-04-06 00:35:04.314503,slurm_normal,1491438928.0,0,,1.0,main_w3_handler0,3060744,15501088,False,14676711,sam,,9628374.roundup,slurm,,132112168.0,corral-repl,,"""df200fb01a6011e78546005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29091877}]","""1""","""5""","""false""",32.0,,,1491438923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-06 00:35:29.788917,73233.0,5.0
,,2017-04-06 02:34:41.931548,slurm_normal,1491446121.0,0,,1.0,main_w3_handler1,3060744,15501666,False,14676711,sam,,9628932.roundup,slurm,,132112168.0,corral-repl,,"""95865baa1a7111e7aa9e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29092595}]","""1""","""5""","""false""",32.0,,,1491446116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-06 02:35:22.940930,73233.0,5.0
,,2017-04-06 02:29:55.318632,slurm_normal,1491445896.0,0,,1.0,main_w3_handler1,3061190,15501654,False,13962377,sam,,9628915.roundup,slurm,,132112168.0,corral-repl,,"""eac7b57e1a7011e7be7b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29092578}]","""1""","""5""","""false""",32.0,,,1491445885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-06 02:31:37.078542,73233.0,11.0
,,2017-04-06 21:24:17.844987,slurm_normal,1491513890.0,0,,1.0,main_w3_handler1,3062506,15512655,False,14676711,sam,,9639247.roundup,slurm,,132112168.0,corral-repl,,"""6289234c1b0f11e7ad99005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29107942}]","""5""","""5""","""false""",32.0,,,1491513885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-06 21:24:53.155922,73233.0,5.0
,,2017-06-05 14:41:33.108174,slurm_normal,1496674011.0,0,,1.0,main_w3_handler1,3140683,16016600,False,81245643,sam,,10109073.roundup,slurm,,132112168.0,corral-repl,,"""0e90a10849fd11e79739005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29893898}]","""5""","""5""","""false""",32.0,,,1496674004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-05 14:46:54.866453,73233.0,7.0
,,2017-06-05 14:27:07.890936,slurm_normal,1496673181.0,0,,1.0,main_w3_handler0,3137701,16016479,False,81493155,sam,,10108986.roundup,slurm,,132112168.0,corral-repl,,"""0a6f4d9249fb11e79b06005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29893608}]","""5""","""5""","""false""",32.0,,,1496673174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-05 14:33:02.942445,73233.0,7.0
,,2017-06-05 14:42:13.556101,slurm_normal,1496674104.0,0,,1.0,main_w3_handler0,3140684,16016620,False,81493153,sam,,10109087.roundup,slurm,,132112168.0,corral-repl,,"""26b80c9e49fd11e7ad13005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29893921}]","""5""","""5""","""false""",32.0,,,1496674096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-05 14:48:27.011579,73233.0,8.0
,,2017-06-05 15:41:54.421720,slurm_normal,1496677391.0,0,,1.0,main_w3_handler0,3114114,16017047,False,119826476,sam,,10109462.roundup,slurm,,132112168.0,corral-repl,,"""7c46acbc4a0511e7a001005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29894557}]","""5""","""5""","""false""",32.0,,,1496677385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-05 15:43:13.865678,61346.0,6.0
,,2017-06-05 15:43:56.472487,slurm_normal,1496677497.0,0,,1.0,main_w3_handler1,3114114,16017075,False,29248464,sam,,10109479.roundup,slurm,,132112168.0,corral-repl,,"""c610cec24a0511e799b4005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29894591}]","""5""","""5""","""false""",32.0,,,1496677492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-05 15:45:00.634625,61346.0,5.0
,,2017-06-05 15:41:54.958543,slurm_normal,1496677437.0,0,,1.0,main_w4_handler0,3114114,16017048,False,725935002,sam,,10109470.roundup,slurm,,132112168.0,corral-repl,,"""7c46acbc4a0511e7a001005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29894560}]","""5""","""5""","""false""",32.0,,,1496677418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-05 15:44:01.437214,61346.0,19.0
,,2017-06-05 15:43:57.203965,slurm_normal,1496677515.0,0,,1.0,main_w3_handler0,3114114,16017076,False,127732239,sam,,10109482.roundup,slurm,,132112168.0,corral-repl,,"""c610cec24a0511e799b4005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29894592}]","""5""","""5""","""false""",32.0,,,1496677508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-05 15:45:17.545114,61346.0,7.0
,,2017-06-05 18:15:44.984479,slurm_normal,1496839178.0,0,,1.0,main_w3_handler1,3140969,16018430,False,57512208,sam,,10129984.roundup,slurm,,132112168.0,corral-repl,,"""f6dbb4f84a1a11e79523005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29896869}]","""5""","""5""","""false""",32.0,,,1496839170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-07 12:39:44.879783,73233.0,8.0
,,2017-06-05 17:49:05.018971,slurm_normal,1496740080.0,0,,1.0,main_w4_handler0,3140723,16018209,False,98277824,sam,,10115964.roundup,slurm,,132112168.0,corral-repl,,"""3c98034c4a1711e79e39005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29896548}]","""5""","""5""","""false""",32.0,,,1496740071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 09:08:02.469501,73233.0,9.0
,,2017-06-06 14:18:51.096801,slurm_normal,1496759251.0,0,,1.0,main_w4_handler1,3142108,16027301,False,85979320,sam,,10118619.roundup,slurm,,132112168.0,corral-repl,,"""0b6e22404ac311e78d8e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29911035}]","""5""","""5""","""false""",32.0,,,1496759242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 14:27:33.837891,73233.0,9.0
,,2017-06-06 14:19:38.266703,slurm_normal,1496759226.0,0,,1.0,main_w3_handler0,3142109,16027315,False,106243437,sam,,10118607.roundup,slurm,,132112168.0,corral-repl,,"""28a0820e4ac311e7b837005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29911050}]","""5""","""5""","""false""",32.0,,,1496759213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 14:27:08.473804,73233.0,13.0
,,2017-06-06 14:20:22.134595,slurm_normal,1496759472.0,0,,1.0,main_w4_handler1,3142110,16027348,False,364440039,sam,,10118672.roundup,slurm,,132112168.0,corral-repl,,"""40823f344ac311e79523005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29911110}]","""5""","""5""","""false""",32.0,,,1496759444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 14:31:17.140242,73233.0,28.0
,,2017-06-06 14:15:26.524036,slurm_normal,1496759078.0,0,,1.0,main_w3_handler1,3142106,16027216,False,81245637,sam,,10118568.roundup,slurm,,132112168.0,corral-repl,,"""91cb79d84ac211e7ab78005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29910947}]","""5""","""5""","""false""",32.0,,,1496759068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 14:24:40.046764,73233.0,10.0
,,2017-06-06 14:17:55.680313,slurm_normal,1496759174.0,0,,1.0,main_w4_handler0,3142107,16027278,False,138685203,sam,,10118590.roundup,slurm,,132112168.0,corral-repl,,"""eb256cf04ac211e7b70a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29911011}]","""5""","""5""","""false""",32.0,,,1496759159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 14:26:20.386837,73233.0,15.0
,,2017-06-06 14:21:18.442443,slurm_normal,1496759527.0,0,,1.0,main_w4_handler0,3142112,16027370,False,462956822,sam,,10118686.roundup,slurm,,132112168.0,corral-repl,,"""63ae6f784ac311e79f9d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29911133}]","""5""","""5""","""false""",32.0,,,1496759488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 14:32:13.012607,73233.0,39.0
,,2017-06-06 14:22:15.578330,slurm_normal,1496759642.0,0,,1.0,main_w3_handler1,3142114,16027398,False,217880148,sam,,10118750.roundup,slurm,,132112168.0,corral-repl,,"""86a476e44ac311e7806f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29911176}]","""5""","""5""","""false""",32.0,,,1496759617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 14:34:07.094655,73233.0,25.0
,,2017-06-06 14:22:55.279739,slurm_normal,1496759664.0,0,,1.0,main_w3_handler0,3142115,16027417,False,285809452,sam,,10118765.roundup,slurm,,132112168.0,corral-repl,,"""9f09038a4ac311e79c57005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29911198}]","""5""","""5""","""false""",32.0,,,1496759642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 14:34:31.517130,73233.0,22.0
,,2017-06-06 19:52:37.890081,slurm_normal,1496781235.0,0,,1.0,main_w3_handler0,3142616,16030894,False,399217071,sam,,10122235.roundup,slurm,,132112168.0,corral-repl,,"""ac9b38aa4af111e7b352005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29917852}]","""5""","""5""","""false""",32.0,,,1496781210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 20:34:02.918982,73233.0,25.0
,,2017-06-06 15:13:11.592000,slurm_normal,1496762110.0,0,,1.0,main_w3_handler0,3142052,16027976,False,542232958,sam,,10119217.roundup,slurm,,132112168.0,corral-repl,,"""a3f2cba44aca11e789cb005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29912230}]","""5""","""5""","""false""",32.0,,,1496762092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 15:15:14.065453,61346.0,18.0
,,2017-06-06 15:13:11.032725,slurm_normal,1496762061.0,0,,1.0,main_w4_handler0,3142052,16027975,False,79713131,sam,,10119212.roundup,slurm,,132112168.0,corral-repl,,"""a3f2cba44aca11e789cb005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29912229}]","""5""","""5""","""false""",32.0,,,1496762055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 15:14:26.763957,61346.0,6.0
,,2017-06-06 15:51:08.294292,slurm_normal,1496765147.0,0,,1.0,main_w4_handler0,3142052,16028299,False,115661574,sam,,10119558.roundup,slurm,,132112168.0,corral-repl,,"""f0eac0f64acf11e7ab40005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29912728}]","""5""","""5""","""false""",32.0,,,1496765136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 16:05:52.891079,61346.0,11.0
,,2017-06-06 15:51:08.776256,slurm_normal,1496765162.0,0,,1.0,main_w3_handler1,3142052,16028300,False,663597314,sam,,10119559.roundup,slurm,,132112168.0,corral-repl,,"""f0eac0f64acf11e7ab40005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29912729}]","""5""","""5""","""false""",32.0,,,1496765139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 16:06:05.166454,61346.0,23.0
,,2017-06-06 17:15:42.526106,slurm_normal,1496771121.0,0,,1.0,main_w4_handler1,3142052,16029180,False,430321807,sam,,10120330.roundup,slurm,,132112168.0,corral-repl,,"""c1e2f9ca4adb11e78d8e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29914178}]","""5""","""5""","""false""",32.0,,,1496771086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 17:45:24.705507,61346.0,35.0
,,2017-06-06 17:15:42.006291,slurm_normal,1496771084.0,0,,1.0,main_w3_handler0,3142052,16029179,False,61479939,sam,,10120324.roundup,slurm,,132112168.0,corral-repl,,"""c1e2f9ca4adb11e78d8e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29914177}]","""5""","""5""","""false""",32.0,,,1496771072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 17:44:55.103791,61346.0,12.0
,,2017-06-06 20:06:27.557247,slurm_normal,1496781121.0,0,,1.0,main_w3_handler0,3142052,16031096,False,92176454,sam,,10122214.roundup,slurm,,132112168.0,corral-repl,,"""9a496a764af311e7806f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29918121}]","""5""","""5""","""false""",32.0,,,1496781111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 20:32:10.521838,61346.0,10.0
,,2017-04-17 16:14:32.684613,slurm_normal,1492445725.0,0,,1.0,main_w4_handler1,3075258,15606376,False,175458421,sam,,9726151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29244638}]","""0""","""0""","""false""",32.0,,37062226.0,1492445700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-17 16:15:27.230816,97958.0,25.0
,,2017-04-17 16:14:33.107750,slurm_normal,1492445716.0,0,,1.0,main_w3_handler0,3075258,15606377,False,208979181,sam,,9726149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29244663}]","""0""","""0""","""false""",32.0,,37062226.0,1492445688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-17 16:15:17.424265,97958.0,28.0
,,2017-06-06 20:06:28.098728,slurm_normal,1496781174.0,0,,1.0,main_w3_handler0,3142052,16031097,False,545461008,sam,,10122221.roundup,slurm,,132112168.0,corral-repl,,"""9a496a764af311e7806f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29918123}]","""5""","""5""","""false""",32.0,,,1496781140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 20:32:59.818264,61346.0,34.0
,,2017-04-18 16:12:31.022218,slurm_normal,1492532737.0,0,,1.0,main_w3_handler1,3060757,15615623,False,88205615,sam,,9733837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29261932}]","""25""","""0""","""false""",32.0,,36849933.0,1492532715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-18 16:26:57.284964,92092.0,22.0
,,2017-06-06 22:40:18.822936,slurm_normal,1496790322.0,0,,1.0,main_w3_handler0,3108669,16032709,False,421108872,sam,,10123777.roundup,slurm,,132112168.0,corral-repl,,"""150f134a4b0911e78e56005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29920664}]","""5""","""5""","""false""",32.0,,,1496790291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 23:05:26.812625,84316.0,31.0
,,2017-04-18 21:04:20.503375,slurm_normal,1492549554.0,0,,1.0,main_w3_handler1,3060757,15618496,False,348553783,sam,,9737390.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29252282}]","""25""","""25""","""true""",32.0,,36849933.0,1492549482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-04-18 21:06:12.934440,92092.0,72.0
,,2017-06-06 22:40:18.359179,slurm_normal,1496791023.0,0,,1.0,main_w3_handler1,3108669,16032708,False,30420278,sam,,10123939.roundup,slurm,,132112168.0,corral-repl,,"""150f134a4b0911e78e56005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29920663}]","""5""","""5""","""false""",32.0,,,1496791013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-06 23:17:07.416256,84316.0,10.0
,,2017-06-07 13:50:47.672958,slurm_normal,1496844070.0,0,,1.0,main_w3_handler1,3143692,16040702,False,231974941,sam,,10130814.roundup,slurm,,132112168.0,corral-repl,,"""4b4d38184b8811e7bbe0005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29932276}]","""5""","""5""","""false""",32.0,,,1496844053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-07 14:01:13.457279,73233.0,17.0
,,2017-06-07 16:47:46.138915,slurm_normal,1496854290.0,0,,1.0,main_w4_handler1,3143857,16042497,False,388243254,sam,,10132546.roundup,slurm,,132112168.0,corral-repl,,"""050b7fea4ba111e7a6b3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29935472}]","""5""","""5""","""false""",32.0,,,1496854251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-07 16:51:31.461853,61346.0,39.0
,,2017-06-07 16:16:20.594893,slurm_normal,1496852254.0,0,,1.0,main_w3_handler1,3143857,16042209,False,67764091,sam,,10132250.roundup,slurm,,132112168.0,corral-repl,,"""a080bf1c4b9c11e7b96f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29934825}]","""5""","""5""","""false""",32.0,,,1496852248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-07 16:17:38.835006,61346.0,6.0
,,2017-06-07 16:16:19.955990,slurm_normal,1496852248.0,0,,1.0,main_w4_handler0,3143857,16042208,False,13307956,sam,,10132249.roundup,slurm,,132112168.0,corral-repl,,"""a080bf1c4b9c11e7b96f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29934824}]","""5""","""5""","""false""",32.0,,,1496852243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-07 16:17:31.170311,61346.0,5.0
,,2017-06-07 16:41:15.769650,slurm_normal,1496853750.0,0,,1.0,main_w3_handler1,3143857,16042437,False,33107849,sam,,10132465.roundup,slurm,,132112168.0,corral-repl,,"""1ca1fc5c4ba011e7adc5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29935399}]","""5""","""5""","""false""",32.0,,,1496853745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-06-07 16:42:33.354541,61346.0,5.0
