chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.column,parameters.dbkey,parameters.delimiter,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-16 11:54:31.088979,slurm_normal,1458129377.0,0,1.0,main_w2_handler0,2632955,12153349,False,1015,data,,6370323.roundup,slurm,,132112168.0,corral-repl,,"""d7575766eb6d11e5a86e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""",""",""",23864167,,,32.0,,28988521.0,1458129374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-03-16 11:56:19.868459,80575.0,3.0
,,2016-03-16 11:54:51.524679,slurm_normal,1458129431.0,0,1.0,main_w1_handler0,2632955,12153351,False,1172210,data,,6370331.roundup,slurm,,132112168.0,corral-repl,,"""e3ab6912eb6d11e591f7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""",""",""",23864169,,,32.0,,28988521.0,1458129427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-03-16 11:57:15.055578,80575.0,4.0
,,2016-05-05 09:26:13.192905,slurm_normal,1462440418.0,0,1.0,main_w1_handler1,2677086,12790353,False,32411395,bed,,6988513.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""","""hg19""","""_""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c11e4f9e5b6ba81d'}]",,32.0,,29698982.0,1462440403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-05-05 09:27:00.656111,4070.0,15.0
,,2016-03-03 22:28:44.453742,slurm_normal,1457044412.0,0,1.0,main_w1_handler1,2442139,12015190,False,545722467,tabular,,6243228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/431/dataset_14431216.dat""","""1""","""TRAC""","""_""",23639872,,,32.0,,27383822.0,1457044315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-03-03 22:33:38.409111,61115.0,97.0
,,2016-06-28 16:30:47.164610,slurm_normal,1467131492.0,0,1.0,main_w2_handler1,2751876,13279060,False,600899,tabular,,7468493.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ed40b61fef7b2df'}]",,32.0,,31135616.0,1467131475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-06-28 16:31:37.321194,72145.0,17.0
,,2016-06-28 16:23:17.462528,slurm_normal,1467131103.0,0,1.0,main_w1_handler0,2751876,13278978,False,600899,tabular,,7468407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ed40b61fef7b2df'}]",,32.0,,31135616.0,1467131062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-06-28 16:25:04.915762,72145.0,41.0
,,2016-06-28 16:27:51.208490,slurm_normal,1467131317.0,0,1.0,main_w2_handler0,2751876,13279021,False,600899,tabular,,7468452.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ed40b61fef7b2df'}]",,32.0,,31135616.0,1467131300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-06-28 16:28:41.848500,72145.0,17.0
,,2016-06-28 16:36:19.421532,slurm_normal,1467131834.0,0,1.0,main_w1_handler0,2751876,13279089,False,600851,tabular,,7468539.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54333f1b3d91cbe26'}]",,32.0,,31135616.0,1467131827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-06-28 16:37:17.094139,72145.0,7.0
,,2016-05-10 04:41:53.809981,slurm_normal,1462855355.0,0,1.0,main_w1_handler1,2700222,12839905,False,5998,tabular,,7040884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca3320615b6c3523'}]",,32.0,,30083959.0,1462855352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-05-10 04:42:36.495102,,3.0
,,2016-05-10 04:46:29.960540,slurm_normal,1462855620.0,0,1.0,main_w1_handler1,2700222,12839955,False,5998,tabular,,7040927.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca3320615b6c3523'}]",,32.0,,30083959.0,1462855617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-05-10 04:47:02.272554,,3.0
,,2016-05-10 04:44:18.880959,slurm_normal,1462855491.0,0,1.0,main_w1_handler0,2700222,12839937,False,5998,tabular,,7040906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca3320615b6c3523'}]",,32.0,,30083959.0,1462855488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-05-10 04:44:53.358130,,3.0
,,2016-03-18 19:11:45.850985,slurm_normal,1458328509.0,0,1.0,main_w1_handler0,1791929,12185598,False,4949,tabular,,6399535.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""",""",""",23915120,,,32.0,,29029162.0,1458328497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-03-18 19:15:10.975688,44699.0,12.0
,,2016-05-13 01:35:20.887956,slurm_normal,1463103366.0,0,1.0,main_w2_handler1,2704493,12879854,False,232626,bed,,7078966.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""11""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b9d786592ca4db7d'}]",,32.0,,30198725.0,1463103362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-05-13 01:36:08.154838,84356.0,4.0
,,2016-07-05 19:28:19.956665,slurm_normal,1467746935.0,0,1.0,main_w1_handler0,2751876,13338017,False,151064,tabular,,7546020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555e79688a91fbe0a'}]",,32.0,,31135616.0,1467746930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-05 19:29:02.426965,72145.0,5.0
,,2016-03-22 16:53:32.359895,slurm_normal,1458666040.0,0,1.0,main_w2_handler0,2513832,12228324,False,563299,tabular,,6442042.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",23980400,,,32.0,,29003677.0,1458665792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-03-22 17:00:46.158234,66265.0,248.0
,,2016-03-23 08:54:40.092392,slurm_normal,1458723347.0,0,1.0,main_w2_handler0,2513832,12233255,False,533282,tabular,,6447639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",23987833,,,32.0,,29003677.0,1458723343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-03-23 08:55:49.930247,66265.0,4.0
,,2016-03-23 12:58:40.150827,slurm_normal,1458738014.0,0,1.0,main_w2_handler0,2513832,12234359,False,24850,tabular,,6448635.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",23989760,,,32.0,,29003677.0,1458738007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-03-23 13:00:17.515617,66265.0,7.0
,,2016-03-23 12:58:41.788563,slurm_normal,1458737992.0,0,1.0,main_w2_handler1,2513832,12234360,False,20791,tabular,,6448634.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",23989761,,,32.0,,29003677.0,1458737987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-03-23 12:59:53.633689,66265.0,5.0
,,2016-09-18 16:12:11.564943,slurm_normal,1474215156.0,0,1.0,main_w3_handler1,2821969,13875206,False,47451,tabular,,8098546.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528a323e29fb5cc1b'}]",,32.0,,32985091.0,1474215146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-09-18 16:12:37.291757,,10.0
,,2016-09-18 16:09:48.412051,slurm_normal,1474215008.0,0,1.0,main_w4_handler1,2821969,13875187,False,7695,tabular,,8098524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50589948ebae42b9b'}]",,32.0,,32985091.0,1474215003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-09-18 16:10:10.066957,,5.0
,,2016-03-31 14:02:17.186749,slurm_normal,1459432964.0,0,1.0,main_w1_handler1,2652954,12299940,False,615457,tabular,,6508004.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""4""","""?""",""" """,24085971,,,32.0,,29329109.0,1459432952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-03-31 14:02:50.601983,35788.0,12.0
,,2016-04-01 15:43:00.444543,slurm_normal,1459525398.0,0,1.0,main_w1_handler0,2654333,12312390,False,1568535,tabular,,6520069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""" """,24103231,,,32.0,,29353550.0,1459525393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-01 15:43:20.906751,,5.0
,,2016-04-03 10:51:54.108142,slurm_normal,1459680729.0,0,1.0,main_w1_handler0,2655928,12324724,False,18395,tabular,,6531464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""" """,24122583,,,32.0,,29387416.0,1459680723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-03 10:52:10.448195,,6.0
,,2016-04-05 21:37:32.701028,slurm_normal,1459892279.0,0,1.0,main_w1_handler2,2658857,12348775,False,1603,tabular,,6553554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""2""","""mm9""",""",""",24159560,,,32.0,,27376250.0,1459892273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-05 21:38:00.585902,4519.0,6.0
,,2016-04-05 21:35:55.561741,slurm_normal,1459892218.0,0,1.0,main_w1_handler2,2658857,12348769,False,1603,tabular,,6553547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""1""","""mm9""",""",""",24159560,,,32.0,,27376250.0,1459892213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-05 21:37:03.635130,4519.0,5.0
,,2016-04-05 21:42:23.783025,slurm_normal,1459892612.0,0,1.0,main_w1_handler1,2658857,12348795,False,1698,tabular,,6553581.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""1""","""mm9""",""" """,24159633,,,32.0,,27376250.0,1459892607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-05 21:43:39.395036,4519.0,5.0
,,2016-04-05 21:34:34.261114,slurm_normal,1459892126.0,0,1.0,main_w1_handler0,2658857,12348759,False,1290,tabular,,6553529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""1""","""mm9""",""",""",24159547,,,32.0,,27376250.0,1459892122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-05 21:35:30.724584,4519.0,4.0
,,2016-04-05 21:38:43.022960,slurm_normal,1459892369.0,0,1.0,main_w2_handler0,2658857,12348782,False,1603,tabular,,6553562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""2""","""mm9""",""" """,24159560,,,32.0,,27376250.0,1459892364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-05 21:39:34.060071,4519.0,5.0
,,2016-04-07 10:17:21.573656,slurm_normal,1460024258.0,0,1.0,main_w1_handler1,2660855,12360542,False,7422,tabular,,6565708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""",""",""",24178129,,,32.0,,29466865.0,1460024255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-07 10:17:42.032312,82089.0,3.0
,,2016-04-07 10:28:38.993634,slurm_normal,1460024936.0,0,1.0,main_w2_handler0,2660855,12360584,False,7422,tabular,,6565756.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""",""",""",24178129,,,32.0,,29466865.0,1460024933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-07 10:28:58.463919,82089.0,3.0
,,2016-04-07 10:26:37.658817,slurm_normal,1460024812.0,0,1.0,main_w2_handler1,2660855,12360572,False,7422,tabular,,6565740.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""",""",""",24178129,,,32.0,,29466865.0,1460024808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-07 10:26:56.141329,82089.0,4.0
,,2016-04-09 13:07:57.679914,slurm_normal,1460207293.0,0,1.0,main_w1_handler1,2651800,12399906,False,17140,sam,,6599804.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""12""","""droSim1""",""" """,24229249,,,32.0,,29497332.0,1460207289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-09 13:08:15.202715,5707.0,4.0
,,2016-04-09 14:57:22.444156,slurm_normal,1460213868.0,0,1.0,main_w2_handler1,2660855,12400680,False,7422,tabular,,6600527.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""",""",""",24178129,,,32.0,,29499178.0,1460213856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-09 14:57:50.951945,82089.0,12.0
,,2016-10-18 15:14:52.836091,slurm_normal,1476803829.0,0,1.0,main_w3_handler0,2736767,14109851,False,1537390,tabular,,8323602.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""2""","""mm9""","""_""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58090bd1a53724da1'}]",,32.0,,31815404.0,1476803819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-18 15:17:22.440921,21426.0,10.0
,,2016-04-13 03:13:10.124254,slurm_normal,1460517213.0,0,1.0,main_w1_handler2,2666060,12436295,False,1089618,tabular,,6635992.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5314eaa5b9c12dcc0'}]",,32.0,,29571563.0,1460517210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-13 03:13:36.529128,82325.0,3.0
,,2016-04-13 13:45:55.289475,slurm_normal,1460555365.0,0,1.0,main_w1_handler1,2666864,12441464,False,4383383,tabular,,6640114.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""1""","""droSim1""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d238fe8b5ba061b'}]",,32.0,,29497332.0,1460555301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-13 13:49:54.680211,5707.0,64.0
,,2016-04-13 13:45:49.419709,slurm_normal,1460555262.0,0,1.0,main_w2_handler1,2666864,12441456,False,15060465,tabular,,6640107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""1""","""droSim1""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb23093a4ddb1413'}]",,32.0,,29497332.0,1460555249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-13 13:48:47.397874,5707.0,13.0
,,2016-04-13 13:45:52.489341,slurm_normal,1460555245.0,0,1.0,main_w1_handler1,2666864,12441458,False,4552891,tabular,,6640102.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""1""","""droSim1""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a59bd607d5b630a6'}]",,32.0,,29497332.0,1460555239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-13 13:47:44.878237,5707.0,6.0
,,2016-04-13 13:45:54.033691,slurm_normal,1460555368.0,0,1.0,main_w2_handler0,2666864,12441461,False,14763346,tabular,,6640123.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""1""","""droSim1""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6c2369822ba7211'}]",,32.0,,29497332.0,1460555347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-13 13:50:43.358446,5707.0,21.0
,,2016-04-13 13:45:56.978061,slurm_normal,1460555249.0,0,1.0,main_w1_handler2,2666864,12441466,False,5901544,tabular,,6640103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""1""","""droSim1""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57503f171cb7a9fbc'}]",,32.0,,29497332.0,1460555243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-04-13 13:48:07.185839,5707.0,6.0
,,2017-05-04 01:33:03.117731,slurm_normal,1493861591.0,0,1.0,main_w4_handler1,3097334,15741848,False,114426,bed,,9851490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""2""","""hg_g1k_v37""",""",""",,"[{'src': 'hda', 'id': 29461353}]",,32.0,,37698287.0,1493861587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2017-05-04 01:33:13.039409,17631.0,4.0
,,2017-05-04 02:22:55.735423,slurm_normal,1493864585.0,0,1.0,main_w3_handler1,3097345,15742216,False,76443,tabular,,9851768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""2""","""hg_g1k_v37""",""",""",,"[{'src': 'hda', 'id': 29461743}]",,32.0,,37698287.0,1493864581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2017-05-04 02:23:07.613044,17631.0,4.0
,,2016-07-20 16:04:43.797169,slurm_normal,1469030770.0,0,1.0,main_w2_handler1,2751876,13453350,False,1428626,tabular,,7667319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541bbc93b04a2b41c'}]",,32.0,,31135616.0,1469030735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-20 16:06:19.782876,72145.0,35.0
,,2016-07-20 17:00:04.045368,slurm_normal,1469034088.0,0,1.0,main_w1_handler1,2751876,13453734,False,1470972,tabular,,7667727.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5574c9c37ef56b58a'}]",,32.0,,31135616.0,1469034082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-20 17:01:29.600809,72145.0,6.0
,,2016-07-20 16:59:57.391657,slurm_normal,1469034045.0,0,1.0,main_w2_handler0,2751876,13453733,False,1467647,tabular,,7667724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59cc5a912e1bf8ab0'}]",,32.0,,31135616.0,1469034038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-20 17:00:52.657113,72145.0,7.0
,,2016-07-21 02:28:49.647535,slurm_normal,1469068174.0,0,1.0,main_w2_handler1,2751876,13457578,False,1541471,tabular,,7671828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cc5c6004467f898'}]",,32.0,,31135616.0,1469068169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-21 02:29:35.752947,72145.0,5.0
,,2016-07-24 21:09:08.555986,slurm_normal,1469394563.0,0,1.0,main_w1_handler0,2751876,13480973,False,1152691,tabular,,7696839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db61ab882a84c883'}]",,32.0,,31135616.0,1469394557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-24 21:09:25.128959,72145.0,6.0
,,2016-07-24 23:17:04.673925,slurm_normal,1469402245.0,0,1.0,main_w2_handler0,2751876,13481256,False,5892373,tabular,,7697161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b1cd7c43ebcc58c'}]",,32.0,,31135616.0,1469402237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-24 23:17:27.224372,72145.0,8.0
,,2016-07-24 09:58:01.629838,slurm_normal,1469354350.0,0,1.0,main_w1_handler0,2736767,13479611,False,13785,tabular,,7695477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3""","""mm9""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567d64002ba9dd772'}]",,32.0,,31662153.0,1469354345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-24 09:59:14.090557,21426.0,5.0
,,2016-07-24 10:00:41.425833,slurm_normal,1469354464.0,0,1.0,main_w2_handler0,2736767,13479616,False,8069729,tabular,,7695482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3""","""mm9""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58bbd301db3405369'}]",,32.0,,31662153.0,1469354451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-24 10:01:06.027274,21426.0,13.0
,,2016-06-09 09:34:48.884280,slurm_normal,1465464933.0,0,1.0,main_w2_handler0,2730549,13117652,False,46061,tabular,,7302480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""","""_""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583642d929dd2e122'}]",,32.0,,29733080.0,1465464928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-06-09 09:35:37.018954,75132.0,5.0
