chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.sort_order,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-09-22 10:36:02.467161,slurm_normal,1506076616.0,0,,1.0,main_w3_handler0,3261445,16897660,False,,79398549,bam,10966601.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 31364291}]",,"""coordinate""","""LENIENT""",32.0,,40580493.0,1506076573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-09-22 10:37:00.302367,111692.0,43.0
,,2017-09-22 10:36:02.661003,slurm_normal,1506076634.0,0,,1.0,main_w3_handler0,3261445,16897661,False,,79161153,bam,10966602.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 31364292}]",,"""coordinate""","""LENIENT""",32.0,,40580493.0,1506076574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-09-22 10:37:16.807795,111692.0,60.0
,,2017-09-22 10:36:03.164164,slurm_normal,1506076639.0,0,,1.0,main_w3_handler1,3261445,16897663,False,,84607291,bam,10966605.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 31364695}]",,"""coordinate""","""LENIENT""",32.0,,40580493.0,1506076594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-09-22 10:37:33.808677,111692.0,45.0
,,2017-09-25 05:14:53.355319,slurm_normal,1506316514.0,0,,1.0,main_w4_handler1,3264887,16918020,False,,11126285,bam,10987454.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31397049}]",,"""coordinate""","""LENIENT""",32.0,,40824939.0,1506316501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-09-25 05:15:17.598124,107691.0,13.0
,,2017-09-25 14:26:27.793056,slurm_normal,1506356256.0,0,,1.0,main_w4_handler0,3242005,16923300,False,,4884253703,sam,10994503.roundup,slurm,,132112168.0,corral-repl,,"""7c5feddaa1fd11e7b5bd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31404669}]",,"""coordinate""","""LENIENT""",32.0,,,1506355823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-09-25 16:17:44.799583,82468.0,433.0
,,2017-09-26 17:23:02.301496,slurm_normal,1506453089.0,0,,1.0,main_w3_handler0,3265817,16938458,False,,4101324843,sam,11008770.roundup,slurm,,132112168.0,corral-repl,,"""55e72104a2df11e7b5bd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31429944}]",,"""coordinate""","""LENIENT""",32.0,,,1506452652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-09-26 19:11:37.978819,82468.0,437.0
,,2017-09-27 12:39:25.185151,slurm_normal,1506521574.0,0,,1.0,main_w4_handler1,3265820,16946267,False,,4028562757,sam,11016591.roundup,slurm,,132112168.0,corral-repl,,"""e1504e72a38011e786da005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31441692}]",,"""coordinate""","""LENIENT""",32.0,,,1506521281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-09-27 14:13:00.108832,82468.0,293.0
,,2018-01-26 00:03:43.047920,slurm_normal,1516927710.0,0,,1.0,main_w3_handler0,3405787,18160170,False,,589810263,sam,12241672,slurm,,132112168.0,corral-repl,,"""4605fa10022c11e8bb8d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33506517}]",,"""coordinate""","""STRICT""",32.0,,,1516927629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2018-01-26 00:48:33.940862,98370.0,81.0
,,2018-02-05 12:29:36.281288,slurm_normal,1517834009.0,0,,1.0,main_w4_handler0,3406019,18257531,False,,12008537,bam,12339232,slurm,,132112168.0,corral-repl,,"""383631600a7011e8bcdc005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/vicPac1.len""","""vicPac1""",,"[{'src': 'hda', 'id': 33673918}]",,"""coordinate""","""LENIENT""",32.0,,,1517833973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2018-02-05 12:33:41.259839,64295.0,36.0
,,2018-02-17 13:45:37.934826,slurm_normal,1518875198.0,0,7680.0,1.0,main_w3_handler1,3432360,18421020,False,,3198125,bam,12509355,slurm,,132112168.0,corral-repl,,"""d3e03d8c13e811e8bbb3005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33915591}]",,"""coordinate""","""LENIENT""",32.0,,,1518875193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2018-02-17 13:46:40.102397,107695.0,5.0
,,2018-03-03 16:24:34.146004,slurm_normal,1520094387.0,0,7680.0,1.0,main_w4_handler1,3450602,18592429,False,,182168802,sam,12687181,slurm,,132112168.0,corral-repl,,"""5a494d5c1eff11e8a6eb005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 34187338}]",,"""coordinate""","""LENIENT""",32.0,,,1520094368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2018-03-03 16:26:30.241592,64295.0,19.0
,,2018-01-20 15:46:17.593010,slurm_normal,1516480810.0,0,,1.0,main_w4_handler0,3399131,18094453,False,,1103238683,bam,12176537,slurm,,132112168.0,corral-repl,,"""0b17c5a0fdf911e7a746005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 33407416}]",,"""coordinate""","""SILENT""",32.0,,,1516480474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2018-01-20 20:40:12.403740,87637.0,336.0
,,2017-10-25 12:18:26.991466,slurm_normal,1508941313.0,0,,1.0,main_w3_handler1,3265749,17211115,False,,4470596285,sam,11273911,slurm,,132112168.0,corral-repl,,"""8801b0feb97e11e7a17f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31875209}]",,"""coordinate""","""LENIENT""",32.0,,,1508940972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-25 14:22:11.155473,82468.0,341.0
,,2017-10-25 19:11:42.884773,slurm_normal,1508964796.0,0,,1.0,main_w3_handler0,3299854,17217013,False,,4305590339,sam,11278632,slurm,,132112168.0,corral-repl,,"""5297004cb9b811e7af16005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31883333}]",,"""coordinate""","""LENIENT""",32.0,,,1508964492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-25 20:53:18.602501,82468.0,304.0
,,2018-01-20 16:17:51.769417,slurm_normal,1516495124.0,0,,1.0,main_w3_handler0,3399136,18094548,False,,1197910051,bam,12177643,slurm,,132112168.0,corral-repl,,"""749e2330fdfd11e7b000005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 33407575}]",,"""coordinate""","""SILENT""",32.0,,,1516494749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2018-01-21 00:38:46.071696,87637.0,375.0
,,2018-01-20 16:11:40.899655,slurm_normal,1516503155.0,0,,1.0,main_w3_handler0,3399126,18094528,False,,1201098323,bam,12178276,slurm,,132112168.0,corral-repl,,"""9760c964fdfc11e78811005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 33407545}]",,"""coordinate""","""SILENT""",32.0,,,1516502774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2018-01-21 02:52:37.062395,87637.0,381.0
,,2018-01-20 17:10:39.644420,slurm_normal,1516503907.0,0,,1.0,main_w3_handler1,3399116,18094906,False,,1179727913,bam,12178315,slurm,,132112168.0,corral-repl,,"""d552d980fe0411e79402005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 33408206}]",,"""coordinate""","""SILENT""",32.0,,,1516503542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2018-01-21 03:05:08.334363,87637.0,365.0
,,2017-10-26 16:32:16.033589,slurm_normal,1509042298.0,0,,1.0,main_w3_handler1,3300984,17229707,False,,4101324843,sam,11292618,slurm,,132112168.0,corral-repl,,"""29634c2cba6b11e7992d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31903530}]",,"""coordinate""","""LENIENT""",32.0,,,1509042000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-26 18:26:48.418509,82468.0,298.0
,,2017-10-26 16:27:42.161681,slurm_normal,1509042531.0,0,,1.0,main_w3_handler0,3300836,17229632,False,,4884253703,sam,11292637,slurm,,132112168.0,corral-repl,,"""860c5014ba6a11e79072005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31903326}]",,"""coordinate""","""LENIENT""",32.0,,,1509042144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-26 18:28:56.417637,82468.0,387.0
,,2018-01-20 17:54:08.131330,slurm_normal,1516523460.0,0,,1.0,main_w3_handler0,3399235,18095155,False,,1263233872,bam,12179750,slurm,,132112168.0,corral-repl,,"""e729dbbcfe0a11e79c6f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 33408626}]",,"""coordinate""","""SILENT""",32.0,,,1516523031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2018-01-21 08:31:01.584332,87637.0,429.0
,,2017-10-27 14:42:11.894611,slurm_normal,1509122366.0,0,,1.0,main_w4_handler0,3302291,17240637,False,,4162805354,sam,11302554,slurm,,132112168.0,corral-repl,,"""01b6eb10bb2511e7a41b005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31924984}]",,"""coordinate""","""LENIENT""",32.0,,,1509122069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-27 16:39:27.031978,82468.0,297.0
,,2017-10-27 15:06:48.931400,slurm_normal,1509125384.0,0,,1.0,main_w3_handler1,3302292,17241009,False,,3553426302,sam,11303139,slurm,,132112168.0,corral-repl,,"""67c2f7fcbb2811e78c64005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31925480}]",,"""coordinate""","""LENIENT""",32.0,,,1509125102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-27 17:36:10.193201,82468.0,282.0
,,2017-10-27 20:29:33.040206,slurm_normal,1509142324.0,0,,1.0,main_w4_handler1,3302609,17245797,False,,4617665149,sam,11305776,slurm,,132112168.0,corral-repl,,"""05e75e18bb4811e79d5f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31932604}]",,"""coordinate""","""LENIENT""",32.0,,,1509142015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-27 22:12:07.472753,82468.0,309.0
,,2017-10-27 20:30:10.229962,slurm_normal,1509142477.0,0,,1.0,main_w3_handler1,3302609,17245820,False,,4617665149,sam,11305848,slurm,,132112168.0,corral-repl,,"""6d2b544ebb4811e7ab97005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31932636}]",,"""coordinate""","""LENIENT""",32.0,,,1509142175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-27 22:14:43.228109,82468.0,302.0
,,2017-10-27 20:31:01.167302,slurm_normal,1509148546.0,0,,1.0,main_w3_handler0,3302609,17245847,False,,4617665149,sam,11306679,slurm,,132112168.0,corral-repl,,"""0aa3878cbb4911e7b66c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31932673}]",,"""coordinate""","""LENIENT""",32.0,,,1509148209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-27 23:55:52.251366,82468.0,337.0
,,2017-10-28 13:20:17.617975,slurm_normal,1509202110.0,0,,1.0,main_w4_handler1,3303083,17249901,False,,4550560446,sam,11309810,slurm,,132112168.0,corral-repl,,"""baa08b50bbe211e79798005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31938898}]",,"""coordinate""","""LENIENT""",32.0,,,1509201760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-28 14:48:34.196138,82468.0,350.0
,,2017-10-28 13:56:26.267324,slurm_normal,1509204352.0,0,,1.0,main_w3_handler0,3303142,17249952,False,,3647398171,sam,11310001,slurm,,132112168.0,corral-repl,,"""c8533db0bbe711e7848a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31938989}]",,"""coordinate""","""LENIENT""",32.0,,,1509204120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-28 15:26:06.912209,82468.0,232.0
,,2017-10-28 15:22:52.212726,slurm_normal,1509209221.0,0,,1.0,main_w4_handler0,3303141,17250214,False,,3812434759,sam,11310440,slurm,,132112168.0,corral-repl,,"""c7e88176bbf311e79d54005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31939298}]",,"""coordinate""","""LENIENT""",32.0,,,1509208905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-28 16:47:03.156953,82468.0,316.0
,,2017-10-29 14:09:34.017424,slurm_normal,1509291397.0,0,,1.0,main_w3_handler0,3303692,17254159,False,,4123294246,sam,11315080,slurm,,132112168.0,corral-repl,,"""c1b72090bcb211e79798005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31945168}]",,"""coordinate""","""LENIENT""",32.0,,,1509291093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-29 15:36:42.578542,82468.0,304.0
,,2017-10-29 14:06:55.438478,slurm_normal,1509291389.0,0,,1.0,main_w3_handler1,3303664,17254102,False,,3930572093,sam,11315079,slurm,,132112168.0,corral-repl,,"""67839644bcb211e78401005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31945086}]",,"""coordinate""","""LENIENT""",32.0,,,1509291083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-29 15:36:32.641567,82468.0,306.0
,,2017-10-29 14:32:43.145395,slurm_normal,1509297469.0,0,,1.0,main_w4_handler1,3303691,17254405,False,,4290503785,sam,11315722,slurm,,132112168.0,corral-repl,,"""031c454ebcb611e79e41005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31945435}]",,"""coordinate""","""LENIENT""",32.0,,,1509297168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-10-29 17:17:53.014755,82468.0,301.0
,,2017-11-18 12:30:01.225568,slurm_normal,1511008415.0,0,,1.0,main_w3_handler0,3330041,17501957,False,,10340153,bam,11562132,slurm,,132112168.0,corral-repl,,"""1a37a5e2cc5c11e78af3005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32386313}]",,"""coordinate""","""LENIENT""",32.0,,,1511008408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-11-18 12:33:41.065889,114656.0,7.0
,,2017-11-18 12:42:27.163306,slurm_normal,1511009122.0,0,,1.0,main_w3_handler0,3330050,17502061,False,,10340152,bam,11562239,slurm,,132112168.0,corral-repl,,"""bc6c8ce6cc5d11e7ba78005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32386446}]",,"""coordinate""","""LENIENT""",32.0,,,1511009110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-11-18 12:45:25.869290,114656.0,12.0
,,2017-11-18 12:29:56.142492,slurm_normal,1511008398.0,0,,1.0,main_w3_handler1,3330041,17501955,False,,13652288,bam,11562129,slurm,,132112168.0,corral-repl,,"""1a37a5e2cc5c11e78af3005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32386311}]",,"""coordinate""","""LENIENT""",32.0,,,1511008388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-11-18 12:33:22.046681,114656.0,10.0
,,2017-11-18 12:29:57.337538,slurm_normal,1511008376.0,0,,1.0,main_w4_handler1,3330041,17501956,False,,10343848,bam,11562127,slurm,,132112168.0,corral-repl,,"""1a37a5e2cc5c11e78af3005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32386312}]",,"""coordinate""","""LENIENT""",32.0,,,1511008367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-11-18 12:32:59.338388,114656.0,9.0
,,2017-11-18 12:42:25.355528,slurm_normal,1511009067.0,0,,1.0,main_w4_handler0,3330050,17502060,False,,10343848,bam,11562233,slurm,,132112168.0,corral-repl,,"""bc6c8ce6cc5d11e7ba78005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32386445}]",,"""coordinate""","""LENIENT""",32.0,,,1511009059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-11-18 12:44:29.219439,114656.0,8.0
,,2017-11-18 12:42:22.681983,slurm_normal,1511009134.0,0,,1.0,main_w4_handler0,3330050,17502058,False,,13652288,bam,11562244,slurm,,132112168.0,corral-repl,,"""bc6c8ce6cc5d11e7ba78005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32386444}]",,"""coordinate""","""LENIENT""",32.0,,,1511009126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-11-18 12:45:35.704593,114656.0,8.0
,,2017-11-22 03:44:19.620474,slurm_normal,1511322430.0,0,,1.0,main_w3_handler0,3334811,17544886,False,,10343848,bam,11604114,slurm,,132112168.0,corral-repl,,"""5eae29e8cf3711e7ab9a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32465216}]",,"""coordinate""","""LENIENT""",32.0,,,1511322416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-11-22 03:47:11.842758,115089.0,14.0
,,2017-11-22 03:44:18.714304,slurm_normal,1511322370.0,0,,1.0,main_w3_handler0,3334811,17544884,False,,13652288,bam,11604087,slurm,,132112168.0,corral-repl,,"""5eae29e8cf3711e7ab9a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32465212}]",,"""coordinate""","""LENIENT""",32.0,,,1511322353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-11-22 03:46:11.119971,115089.0,17.0
,,2017-11-22 03:44:20.833290,slurm_normal,1511322409.0,0,,1.0,main_w3_handler0,3334811,17544888,False,,10340152,bam,11604107,slurm,,132112168.0,corral-repl,,"""5eae29e8cf3711e7ab9a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32465218}]",,"""coordinate""","""LENIENT""",32.0,,,1511322397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-11-22 03:46:50.283638,115089.0,12.0
,,2017-12-07 19:15:11.228000,slurm_normal,1512701109.0,0,,1.0,main_w4_handler1,3357618,17739674,False,,374046210,bam,11809382,slurm,,132112168.0,corral-repl,,"""f02730dedb8211e7973f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""32809681""",,,"""coordinate""","""SILENT""",32.0,,,1512701047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-12-08 02:45:11.451482,61346.0,62.0
,,2017-12-08 13:12:55.992858,slurm_normal,1512746633.0,0,,1.0,main_w4_handler1,3357618,17746235,False,,575996211,bam,11814572,slurm,,132112168.0,corral-repl,,"""7f55129edc1911e7bdf4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""32817761""",,,"""coordinate""","""SILENT""",32.0,,,1512746527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-12-08 15:23:55.376295,61346.0,106.0
,,2017-12-08 15:02:03.496517,slurm_normal,1512746790.0,0,,1.0,main_w3_handler0,3357618,17747496,False,,331961550,bam,11814600,slurm,,132112168.0,corral-repl,,"""be4c2208dc2811e7a16f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32817895}]",,"""coordinate""","""SILENT""",32.0,,,1512746724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-12-08 15:26:31.804372,61346.0,66.0
,,2017-12-08 15:40:51.599967,slurm_normal,1512754220.0,0,,1.0,main_w4_handler1,3357618,17747918,False,,346753642,bam,11815731,slurm,,132112168.0,corral-repl,,"""29805990dc2e11e7a713005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32818552}]",,"""coordinate""","""SILENT""",32.0,,,1512754140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-12-08 17:30:22.368654,61346.0,80.0
,,2017-12-08 17:48:45.379496,slurm_normal,1512758388.0,0,,1.0,main_w4_handler1,3357618,17749267,False,,392301498,bam,11816475,slurm,,132112168.0,corral-repl,,"""0787442cdc4011e7b376005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32820495}]",,"""coordinate""","""SILENT""",32.0,,,1512758298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-12-08 18:39:51.445019,61346.0,90.0
,,2017-12-08 18:47:16.707154,slurm_normal,1512760554.0,0,,1.0,main_w4_handler1,3357618,17749697,False,,411547563,bam,11817137,slurm,,132112168.0,corral-repl,,"""348e5d72dc4811e7a713005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32821250}]",,"""coordinate""","""SILENT""",32.0,,,1512760449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-12-08 19:15:57.994874,61346.0,105.0
,,2017-12-08 19:36:04.935835,slurm_normal,1512762948.0,0,,1.0,main_w4_handler0,3357618,17750278,False,,344932819,bam,11817705,slurm,,132112168.0,corral-repl,,"""04f7a832dc4f11e7bf2c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32822726}]",,"""coordinate""","""SILENT""",32.0,,,1512762868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.136.1,1.136.1,,2017-12-08 19:55:51.063869,61346.0,80.0
