create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.l,parameters.addition.r,parameters.addition.w,parameters.bed,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.inputA.values,parameters.inputB.values,parameters.nooverlaps,parameters.number,parameters.original,parameters.strandB,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-27 18:47:09.488157,slurm_normal,1477594048.0,0,1.0,main_w4_handler0,2867414,14193616,False,,195916,bed,1278006,bed,8405863.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e70d5bcec837a7c5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6edd08b2641dfac'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477594034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-27 18:47:31.201448,93020.0,14.0
2016-10-27 18:51:59.477337,slurm_normal,1477594381.0,0,1.0,main_w4_handler1,2867414,14193644,False,,195916,bed,1278006,bed,8405887.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0c6d1e404d03c62'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6edd08b2641dfac'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477594358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-27 18:53:04.016511,93020.0,23.0
2016-11-01 17:07:08.189252,slurm_normal,1478020049.0,0,1.0,main_w3_handler0,2867414,14226290,False,,28221,bed,6812,bed,8436314.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57f9da2fdeda7cfb9'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1478020045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-01 17:07:32.265383,93020.0,4.0
2016-10-29 09:30:56.880260,slurm_normal,1477733465.0,0,1.0,main_w3_handler1,2867414,14205080,False,,1278006,bed,28221,bed,8416708.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6edd08b2641dfac'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477733460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-29 09:31:06.142233,93020.0,5.0
2016-10-29 09:22:19.593581,slurm_normal,1477732948.0,0,1.0,main_w3_handler0,2867414,14205070,False,,1278006,bed,28221,bed,8416700.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6edd08b2641dfac'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477732943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-29 09:22:30.940203,93020.0,5.0
2016-10-05 17:17:04.990867,slurm_normal,1475687897.0,0,1.0,main_w4_handler0,2502735,14013829,False,,3084384,bed,48956,bed,8232159.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,2000,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dda655d56487a635'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e8dc02504420a26f'}]","""false""","""false""","""false""","""""",32.0,,31729148.0,1475687891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-05 17:18:25.795109,55649.0,6.0
2016-10-04 17:24:35.371239,slurm_normal,1475602348.0,0,1.0,main_w4_handler0,2408954,14006089,False,,73509,bed,2392504,bed,8224735.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,99899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cadd1c92d5a7214b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1475602289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-04 17:32:30.304217,65481.0,59.0
2016-10-04 17:37:23.883445,slurm_normal,1475602890.0,0,1.0,main_w3_handler0,2408954,14006159,False,,2392504,bed,32285,bed,8224777.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,99899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5456d53917dac1c00'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1475602742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-04 17:41:32.860968,65481.0,148.0
2016-10-04 17:38:41.737360,slurm_normal,1475602929.0,0,1.0,main_w4_handler0,2408954,14006167,False,,2392504,bed,32285,bed,8224783.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,99899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5456d53917dac1c00'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1475602791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-04 17:42:13.945569,65481.0,138.0
2016-10-04 17:40:01.250723,slurm_normal,1475603224.0,0,1.0,main_w4_handler0,2408954,14006172,False,,32285,bed,2392504,bed,8224790.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,99899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5456d53917dac1c00'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1475602934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-04 17:47:08.730318,65481.0,290.0
2016-10-04 17:45:29.993327,slurm_normal,1475603344.0,0,1.0,main_w3_handler1,2408954,14006218,False,,2392504,bed,73509,bed,8224817.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,99899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cadd1c92d5a7214b'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1475603195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-04 17:49:09.795907,65481.0,149.0
2016-10-31 21:33:42.574572,slurm_normal,1477952772.0,0,1.0,main_w4_handler1,2867414,14220806,False,,8397,bed,28221,bed,8430887.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b576792c92641885e4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477952742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-31 22:26:20.904332,93020.0,30.0
2016-10-05 02:17:52.663745,slurm_normal,1475633936.0,0,1.0,main_w3_handler0,2408954,14009320,False,,32285,bed,25763,bed,8227848.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5456d53917dac1c00'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9a6188053c0d1c7'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1475633933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-05 02:19:00.594059,65481.0,3.0
2016-10-05 02:17:24.254332,slurm_normal,1475633933.0,0,1.0,main_w3_handler1,2408954,14009319,False,,32285,bed,23802,bed,8227846.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5456d53917dac1c00'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1c36de0f621a960'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1475633928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-05 02:18:57.122385,65481.0,5.0
2016-10-05 17:16:31.151138,slurm_normal,1475687900.0,0,1.0,main_w3_handler0,2502735,14013825,False,,3084384,bed,62177,bed,8232153.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,2000,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dda655d56487a635'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6ca7071fafa63da'}]","""false""","""false""","""false""","""""",32.0,,31729148.0,1475687885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-05 17:18:23.278380,55649.0,15.0
2016-10-28 18:52:12.978866,slurm_normal,1477681858.0,0,1.0,main_w4_handler0,2867371,14202247,False,,4839474,bed,324270,bed,8413837.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1500,"""false""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1e2df1220c6fa0c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5649448d20eab6f52'}]","""false""","""false""","""true""","""""",32.0,,33531882.0,1477681850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-28 19:11:02.737108,65684.0,8.0
2016-10-05 17:20:20.649711,slurm_normal,1475688123.0,0,1.0,main_w4_handler1,2502735,14013853,False,,3084384,bed,48956,bed,8232184.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,2000,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dda655d56487a635'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e8dc02504420a26f'}]","""false""","""true""","""false""","""""",32.0,,31729148.0,1475688108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-05 17:22:09.698894,55649.0,15.0
2016-10-05 17:19:55.260659,slurm_normal,1475688123.0,0,1.0,main_w4_handler1,2502735,14013851,False,,3084384,bed,62177,bed,8232183.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,2000,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dda655d56487a635'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6ca7071fafa63da'}]","""false""","""true""","""false""","""""",32.0,,31729148.0,1475688104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-05 17:22:09.405674,55649.0,19.0
2016-11-02 15:15:31.203159,slurm_normal,1478102897.0,0,1.0,main_w4_handler0,2408954,14234060,False,,39424,bed,2392504,bed,8443680.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55785617657e2f8d2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478102841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-02 16:08:26.122331,65481.0,56.0
2016-10-31 22:57:21.291464,slurm_normal,1477956731.0,0,1.0,main_w3_handler1,2867414,14221133,False,,28221,bed,8397,bed,8431223.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b576792c92641885e4'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477956708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-10-31 23:32:17.066108,93020.0,23.0
2016-11-01 03:41:50.770999,slurm_normal,1477971717.0,0,1.0,main_w4_handler0,2867414,14222064,False,,28221,bed,6812,bed,8432270.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58d22151a87dc96c1'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477971713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-01 03:42:00.523228,93020.0,4.0
2016-11-01 03:43:25.753812,slurm_normal,1477971814.0,0,1.0,main_w4_handler1,2867414,14222070,False,,28221,bed,24238,bed,8432275.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5505d98858af83126'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477971810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-01 03:43:36.291159,93020.0,4.0
2016-11-01 03:39:57.619508,slurm_normal,1477971606.0,0,1.0,main_w3_handler1,2867414,14222059,False,,28221,bed,6812,bed,8432266.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b501d4c5f5443cb0b9'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477971601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-01 03:40:07.597432,93020.0,5.0
2016-11-01 04:07:18.233919,slurm_normal,1477973259.0,0,1.0,main_w3_handler1,2867414,14222140,False,,28221,bed,1209490,bed,8432330.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe7aab8187997da8'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1477973255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-01 04:07:41.031073,93020.0,4.0
2016-11-04 01:16:13.385810,slurm_normal,1478222230.0,0,1.0,main_w3_handler1,2408954,14247246,False,,305468,bed,164953,bed,8456269.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,375,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b577c744ad328c9026'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54978545ded18ffe5'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478222181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-04 01:17:15.367576,65481.0,49.0
2016-11-04 01:15:45.788011,slurm_normal,1478222183.0,0,1.0,main_w4_handler0,2408954,14247245,False,,305468,bed,179914,bed,8456267.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,375,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b577c744ad328c9026'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b571abc231e0417ce5'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478222150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-04 01:16:28.030049,65481.0,33.0
2016-11-04 01:01:07.863234,slurm_normal,1478221402.0,0,1.0,main_w4_handler1,2408954,14247218,False,,307939,bed,179914,bed,8456238.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,400,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b08117c4fc0ccaca'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b571abc231e0417ce5'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478221329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-04 01:03:28.348773,65481.0,73.0
2016-11-04 01:02:09.172482,slurm_normal,1478221639.0,0,1.0,main_w4_handler1,2408954,14247223,False,,307939,bed,164953,bed,8456246.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,400,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b08117c4fc0ccaca'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54978545ded18ffe5'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478221523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-04 01:07:25.137364,65481.0,116.0
2016-11-05 00:44:46.458045,slurm_normal,1478306700.0,0,1.0,main_w4_handler1,2867414,14258326,False,,37346,bed,8397,bed,8467011.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b589e8212df7c45e67'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b513e24b5c0dfd138a'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1478306697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-05 00:45:01.801505,93020.0,3.0
2016-11-02 14:50:19.086823,slurm_normal,1478099011.0,0,1.0,main_w3_handler1,2408954,14233574,False,,2392504,bed,15948,bed,8443485.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51d3a4f6dae80a8f2'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478098980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-02 15:03:36.021098,65481.0,31.0
2016-11-02 15:14:51.338974,slurm_normal,1478102839.0,0,1.0,main_w3_handler0,2408954,14234056,False,,18137,bed,2392504,bed,8443676.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d03f5454e80d25f1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478102775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-02 16:07:37.905362,65481.0,64.0
2016-11-02 15:14:27.245385,slurm_normal,1478102707.0,0,1.0,main_w3_handler0,2408954,14234024,False,,15948,bed,2392504,bed,8443673.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51d3a4f6dae80a8f2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478102673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-02 16:05:14.020237,65481.0,34.0
2016-11-02 15:16:02.927661,slurm_normal,1478102886.0,0,1.0,main_w3_handler1,2408954,14234063,False,,379490,bed,2392504,bed,8443682.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5056942339022d3e7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478102869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-02 16:08:12.839913,65481.0,17.0
2016-11-02 17:06:47.789565,slurm_normal,1478110149.0,0,1.0,main_w4_handler1,2408954,14235366,False,,15948,bed,2392504,bed,8444246.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,3899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51d3a4f6dae80a8f2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478110126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-02 18:09:16.093785,65481.0,23.0
2016-11-02 17:10:16.664471,slurm_normal,1478110484.0,0,1.0,main_w3_handler0,2408954,14235385,False,,379490,bed,2392504,bed,8444287.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,3899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5056942339022d3e7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478110476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-02 18:14:50.174697,65481.0,8.0
2016-11-02 17:08:58.878463,slurm_normal,1478110456.0,0,1.0,main_w3_handler1,2408954,14235375,False,,18137,bed,2392504,bed,8444276.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,3899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d03f5454e80d25f1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad42ae40c0184a18'}]","""false""","""false""","""true""","""""",32.0,,33225411.0,1478110449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-02 18:14:23.762783,65481.0,7.0
2016-11-03 16:56:01.197986,slurm_normal,1478192178.0,0,1.0,main_w4_handler0,2879851,14242933,False,,12517423,bed,104080,gff,8451754.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2d6d0b9f4e46bce'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf0db675c91cded3'}]","""false""","""true""","""false""","""""",32.0,,34073593.0,1478192172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-03 16:56:31.555544,93740.0,6.0
2016-11-05 00:28:45.053205,slurm_normal,1478305742.0,0,1.0,main_w4_handler0,2867414,14258281,False,,37346,bed,24238,bed,8466960.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b589e8212df7c45e67'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54f9533229f6280c2'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1478305738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-05 00:29:05.034111,93020.0,4.0
2016-11-05 00:20:53.477397,slurm_normal,1478305272.0,0,1.0,main_w4_handler0,2867414,14258255,False,,37346,bed,1209490,bed,8466941.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b589e8212df7c45e67'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5791af73dfa892ff1'}]","""false""","""false""","""false""","""""",32.0,,33897696.0,1478305268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-11-05 00:21:16.010556,93020.0,4.0
