corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData.values,parameters.corData|__identifier__,parameters.dbkey,parameters.outFileFormat,parameters.outFileNameData,parameters.plotTitle,parameters.rowCenter,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
451718,deeptools_coverage_matrix,2017-12-17 19:06:22.700509,slurm_normal,1513537604.0,0,,1.0,main_w4_handler1,3007152,17831788,False,,11904880,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 32965929}]",,"""mm10""","""pdf""","""false""","""""","""false""",32.0,,42682182.0,1513537594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-17 19:06:46.636879,100753,10.0
3862361,deeptools_coverage_matrix,2017-09-19 07:50:09.191929,slurm_normal,1505807432.0,0,,1.0,main_w3_handler0,3251344,16862854,False,,10929853.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31293178}]",,"""hg19""","""png""","""true""","""""","""true""",32.0,,40459743.0,1505807417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-19 07:50:34.852914,111397,15.0
8751667,deeptools_coverage_matrix,2017-10-04 10:43:30.552161,slurm_normal,1507113844.0,0,,1.0,main_w4_handler0,2716612,17021605,False,,11077210.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31554278}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,41025580.0,1507113832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-04 10:44:12.010294,70907,12.0
1677195,deeptools_coverage_matrix,2018-03-02 16:14:36.020152,slurm_normal,1520007296.0,0,7680.0,1.0,main_w4_handler0,3422179,18583206,False,,12677971,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34154775}]",,"""hg19""","""png""","""true""","""""","""true""",32.0,,44284340.0,1520007286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-02 16:15:00.215598,85145,10.0
1677195,deeptools_coverage_matrix,2018-03-02 16:15:17.809103,slurm_normal,1520007338.0,0,7680.0,1.0,main_w3_handler0,3422179,18583212,False,,12677977,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34154775}]",,"""hg19""","""png""","""true""","""""","""false""",32.0,,44284340.0,1520007330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-02 16:15:42.895001,85145,8.0
1605218,deeptools_coverage_matrix,2018-03-02 16:15:18.231731,slurm_normal,1520007345.0,0,7680.0,1.0,main_w3_handler0,3422179,18583213,False,,12677978,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34154780}]",,"""hg19""","""png""","""true""","""""","""false""",32.0,,44284340.0,1520007332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-02 16:15:49.645802,85145,13.0
6429998,deeptools_coverage_matrix,2017-09-20 16:14:52.344894,slurm_normal,1505924134.0,0,,1.0,main_w3_handler1,3256794,16878115,False,,10943312.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31325312}]",,"""hg38""","""png""","""false""","""""","""false""",32.0,,39055441.0,1505924101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-20 16:15:36.701950,14117,33.0
1605218,deeptools_coverage_matrix,2018-03-02 16:14:36.500463,slurm_normal,1520007297.0,0,7680.0,1.0,main_w3_handler0,3422179,18583207,False,,12677969,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34154780}]",,"""hg19""","""png""","""true""","""""","""true""",32.0,,44284340.0,1520007286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-02 16:14:59.479740,85145,11.0
3208068,deeptools_coverage_matrix,2018-03-02 16:14:35.351177,slurm_normal,1520007295.0,0,7680.0,1.0,main_w4_handler1,3422179,18583205,False,,12677968,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34149880}]",,"""hg19""","""png""","""true""","""""","""true""",32.0,,44284340.0,1520007283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-02 16:14:59.375306,85145,12.0
3208068,deeptools_coverage_matrix,2018-03-02 16:15:17.597049,slurm_normal,1520007336.0,0,7680.0,1.0,main_w3_handler1,3422179,18583211,False,,12677976,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34149880}]",,"""hg19""","""png""","""true""","""""","""false""",32.0,,44284340.0,1520007327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-02 16:15:39.618542,85145,9.0
1677195,deeptools_coverage_matrix,2018-03-02 16:17:52.628043,slurm_normal,1520007494.0,0,7680.0,1.0,main_w3_handler0,3422179,18583227,False,,12677998,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34154775}]",,"""hg19""","""png""","""true""","""""","""true""",32.0,,44284340.0,1520007485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-02 16:18:15.160417,85145,9.0
4904314,deeptools_coverage_matrix,2017-09-22 08:08:47.250256,slurm_normal,1506067762.0,0,,1.0,main_w4_handler0,3261931,16896651,False,,10965544.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","[{'src': 'hda', 'id': 31363041}]",,"""hg19Patch10""","""png""","""false""","""""","""false""",32.0,,39086603.0,1506067748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-22 08:09:28.624204,108353,14.0
1605218,deeptools_coverage_matrix,2018-03-02 16:17:53.312294,slurm_normal,1520007505.0,0,7680.0,1.0,main_w3_handler0,3422179,18583228,False,,12677999,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34154780}]",,"""hg19""","""png""","""true""","""""","""true""",32.0,,44284340.0,1520007488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-02 16:18:27.659123,85145,17.0
3208068,deeptools_coverage_matrix,2018-03-02 16:17:51.973540,slurm_normal,1520007506.0,0,7680.0,1.0,main_w3_handler0,3422179,18583226,False,,12677997,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 34149880}]",,"""hg19""","""png""","""true""","""""","""true""",32.0,,44284340.0,1520007482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-02 16:18:29.030578,85145,24.0
300994,deeptools_coverage_matrix,2017-09-22 12:12:18.229185,slurm_normal,1506082365.0,0,,1.0,main_w3_handler0,2578978,16898513,False,,10967301.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31365185}]",,"""hg19""","""eps""","""false""","""""","""false""",32.0,,40327190.0,1506082350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-22 12:12:48.310617,12752,15.0
11233549,deeptools_coverage_matrix,2017-09-23 20:35:27.255417,slurm_normal,1506198953.0,0,,1.0,main_w3_handler0,3263287,16909496,False,,10978944.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31383405}]",,"""hg19""","""png""","""false""","""""","""true""",32.0,,40761944.0,1506198943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-23 20:35:57.129685,109518,10.0
11233549,deeptools_coverage_matrix,2017-09-23 20:29:39.411660,slurm_normal,1506198781.0,0,,1.0,main_w3_handler0,3263287,16909452,False,,10978927.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31383405}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,40761944.0,1506198748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-23 20:33:05.992126,109518,33.0
6541008,deeptools_coverage_matrix,2017-09-24 07:49:05.710189,slurm_normal,1506241484.0,0,,1.0,main_w4_handler1,3260659,16911949,False,,10981600.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31386884}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,40789396.0,1506241469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-24 08:24:46.419417,111961,15.0
2531995,deeptools_coverage_matrix,2017-09-25 08:22:06.387687,slurm_normal,1506327747.0,0,,1.0,main_w4_handler1,3241919,16919144,False,,10988392.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31368980}]",,"""hg38""","""png""","""true""","""MyLa CD4+ H3K27ac ChIP""","""false""",32.0,,40709123.0,1506327739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-25 08:22:30.446896,87049,8.0
216369,deeptools_coverage_matrix,2017-09-25 11:05:06.522123,slurm_normal,1506338121.0,0,,1.0,main_w4_handler0,3260462,16920946,False,,10990154.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31353631}]",,"""hg38""","""png""","""false""","""""","""false""",32.0,,40110988.0,1506338114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-25 11:56:02.350761,68782,7.0
16521885,deeptools_coverage_matrix,2017-10-18 13:46:10.626217,slurm_normal,1508334408.0,0,,1.0,main_w3_handler0,3265227,17131790,False,,11188446,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31737953}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,40826960.0,1508334381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-18 13:46:52.989990,112215,27.0
600082,deeptools_coverage_matrix,2017-09-27 02:32:15.907194,slurm_normal,1506479552.0,0,,1.0,main_w4_handler1,3254869,16942291,False,,11011797.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31435610}]",,"""?""","""png""","""false""","""""","""false""",32.0,,39439873.0,1506479544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-27 02:32:34.501353,97415,8.0
304780,deeptools_coverage_matrix,2017-09-27 02:24:52.037727,slurm_normal,1506479112.0,0,,1.0,main_w4_handler1,3254869,16942277,False,,11011778.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31435374}]",,"""?""","""png""","""false""","""""","""false""",32.0,,39439873.0,1506479100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-27 02:25:15.119355,97415,12.0
7222277,deeptools_coverage_matrix,2017-10-05 10:33:00.344312,slurm_normal,1507199614.0,0,,1.0,main_w3_handler1,2971178,17029783,False,,11086061.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 31179837}]",,"""hg38""","""pdf""","""false""","""PCA""","""false""",32.0,,40354389.0,1507199602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-05 10:33:46.946733,11700,12.0
1602422,deeptools_coverage_matrix,2017-09-27 23:00:56.911846,slurm_normal,1506553357.0,0,,1.0,main_w3_handler1,3260850,16953938,False,,11022258.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31452612}]",,"""?""","""png""","""false""","""test""","""false""",32.0,,40919762.0,1506553269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-27 23:02:39.339725,106996,88.0
4126989,deeptools_coverage_matrix,2017-10-05 15:09:10.819692,slurm_normal,1507227000.0,0,,1.0,main_w3_handler1,3274225,17032090,False,,11090050.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31571687}]",,"""mm10""","""png""","""true""","""""","""false""",32.0,,40957050.0,1507226964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-05 18:10:10.797343,37946,36.0
7080820,deeptools_coverage_matrix,2017-10-05 14:52:58.311554,slurm_normal,1507215236.0,0,,1.0,main_w3_handler0,3274225,17031991,False,,11088432.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31570360}]",,"""mm10""","""png""","""true""","""""","""false""",32.0,,40957050.0,1507215206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-05 14:54:09.462193,37946,30.0
26892957,deeptools_coverage_matrix,2017-09-28 16:48:26.856707,slurm_normal,1506617342.0,0,,1.0,main_w3_handler1,3267571,16964248,False,,11031836.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31432906}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,40891338.0,1506617323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-28 16:49:14.624610,87393,19.0
359527,deeptools_coverage_matrix,2018-01-22 01:36:09.250648,slurm_normal,1516584998.0,0,,1.0,main_w3_handler0,3316111,18111821,False,,12190075,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 33430522}]",,"""Arabidopsis_thaliana_TAIR10""","""png""","""false""","""""","""false""",32.0,,42466723.0,1516584987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-22 01:36:41.769802,29771,11.0
418682,deeptools_coverage_matrix,2017-12-18 15:14:40.545069,slurm_normal,1513610098.0,0,,1.0,main_w3_handler1,3273029,17838402,False,,11912412,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 32986772}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,40998226.0,1513610088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-18 15:14:59.686796,8352,10.0
2889442,deeptools_coverage_matrix,2017-10-05 15:08:57.880647,slurm_normal,1507224522.0,0,,1.0,main_w4_handler0,3274225,17032087,False,,11089624.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 31571685}]",,"""mm10""","""png""","""true""","""""","""false""",32.0,,40957050.0,1507224506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-05 17:28:50.225868,37946,16.0
35824159,deeptools_coverage_matrix,2017-12-19 02:17:34.564415,slurm_normal,1513650215.0,0,,1.0,main_w3_handler1,3272817,17843055,False,,11917433,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 32995629}]",,"""hg38""","""png""","""false""","""""","""false""",32.0,,40994093.0,1513650158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-19 02:23:37.567278,112576,57.0
15601400,deeptools_coverage_matrix,2017-12-19 08:13:40.523547,slurm_normal,1513671254.0,0,,1.0,main_w4_handler1,3272817,17845127,False,,11919483,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 32998075}]",,"""hg38""","""png""","""false""","""""","""false""",32.0,,40994093.0,1513671230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-19 08:14:15.743634,112576,24.0
3974709,deeptools_coverage_matrix,2017-10-06 16:15:12.667136,slurm_normal,1507353074.0,0,,1.0,main_w4_handler1,3212322,17041652,False,,11102165.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31586369}]",,"""hg19""","""png""","""true""","""PlotPCA of BWS susbtract (bins)""","""false""",32.0,,41089289.0,1507353066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-07 05:11:17.320525,88299,8.0
14279822,deeptools_coverage_matrix,2017-10-06 16:17:54.390552,slurm_normal,1507353281.0,0,,1.0,main_w3_handler1,3212322,17041675,False,,11102174.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31586394}]",,"""hg19""","""png""","""true""","""PlotPCA of BWS substract (BED)""","""false""",32.0,,41089289.0,1507353272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-07 05:14:43.863007,88299,9.0
1495577,deeptools_coverage_matrix,2017-12-18 18:25:55.595763,slurm_normal,1513621578.0,0,,1.0,main_w3_handler1,3007152,17840550,False,,11914840,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 32977458}]",,"""mm10""","""pdf""","""false""","""PCA of all stage_CM data""","""true""",32.0,,42682182.0,1513621561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-18 18:26:20.057243,100753,17.0
21676,deeptools_coverage_matrix,2017-10-09 08:20:45.875346,slurm_normal,1507537263.0,0,,1.0,main_w4_handler0,3212086,17053924,False,,11110917.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pseuAeru.len""","[{'src': 'hda', 'id': 30776274}]",,"""pseuAeru""","""svg""","""true""","""""","""false""",32.0,,41153923.0,1507537248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-09 08:21:04.888733,102197,15.0
49983,deeptools_coverage_matrix,2017-10-09 15:46:29.788486,slurm_normal,1507564003.0,0,,1.0,main_w3_handler1,3166879,17056790,False,,11113966.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31297225}]",,"""?""","""png""","""false""","""""","""false""",32.0,,40413967.0,1507563993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-09 15:46:44.847635,108185,10.0
38891,deeptools_coverage_matrix,2017-10-09 15:50:25.710350,slurm_normal,1507564246.0,0,,1.0,main_w4_handler0,3166879,17056817,False,,11114000.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31612849}]",,"""?""","""png""","""false""","""""","""false""",32.0,,40413967.0,1507564239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-10-09 15:50:50.740585,108185,7.0
902949,deeptools_coverage_matrix,2017-12-19 17:12:05.718548,slurm_normal,1513703739.0,0,,1.0,main_w3_handler1,3346872,17851202,False,,11924348,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 33007078}]",,"""mm9""","""png""","""false""","""""","""false""",32.0,,40925066.0,1513703729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-19 17:15:41.171881,65272,10.0
902949,deeptools_coverage_matrix,2017-12-19 17:20:32.895999,slurm_normal,1513704053.0,0,,1.0,main_w4_handler1,3346872,17851278,False,,11924405,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 33007078}]",,"""mm9""","""png""","""true""","""""","""true""",32.0,,40925066.0,1513704045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-19 17:20:56.121717,65272,8.0
902949,deeptools_coverage_matrix,2017-12-19 17:12:26.635454,slurm_normal,1513703748.0,0,,1.0,main_w4_handler0,3346872,17851204,False,,11924352,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 33007078}]",,"""mm9""","""png""","""true""","""""","""true""",32.0,,40925066.0,1513703736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-19 17:15:51.126096,65272,12.0
3330314,deeptools_coverage_matrix,2017-12-19 18:37:19.455674,slurm_normal,1513708659.0,0,,1.0,main_w4_handler1,3354481,17852395,False,,11924996,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","[{'src': 'hda', 'id': 33007076}]",,"""hg38Patch11""","""png""","""false""","""""","""false""",32.0,,42243511.0,1513708648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-19 18:37:41.483600,117186,11.0
3185971,deeptools_coverage_matrix,2017-12-19 18:37:19.109727,slurm_normal,1513708664.0,0,,1.0,main_w3_handler0,3354481,17852394,False,,11924997,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 33007043}]",,"""hg38""","""png""","""false""","""""","""false""",32.0,,42243511.0,1513708650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-19 18:37:46.436352,117186,14.0
109396288,deeptools_coverage_matrix,2017-12-20 01:04:37.010272,slurm_normal,1513731920.0,0,,1.0,main_w4_handler1,3272817,17854367,False,,11927136,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 32998730}]",,"""hg38""","""png""","""false""","""""","""false""",32.0,,40994093.0,1513731887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-20 01:05:22.258488,112576,33.0
2607645,deeptools_coverage_matrix,2017-12-20 05:34:47.897462,slurm_normal,1513748117.0,0,,1.0,main_w4_handler1,3368683,17855477,False,,11928164,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 33013440}]",,"""mm9""","""png""","""false""","""""","""false""",32.0,,42303474.0,1513748096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-20 05:35:19.736556,112441,21.0
