chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1_file,input1_file_filetype,input2_file,input2_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1_file.values,parameters.input1_file|__identifier__,parameters.input2_file.values,parameters.input2_file|__identifier__,parameters.paste_sequence,parameters.style,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-23 17:21:57.953544,slurm_normal_16gb,1511457741.0,0,,1.0,main_w3_handler1,3337196,17563633,False,,6218201,fastqsanger,6218201,fastqsanger,11624885,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32496300}]",,"[{'src': 'hda', 'id': 32496300}]",,"""   @article{Blankenberg_2010, title={Manipulation of FASTQ data with Galaxy}, volume={26}, ISSN={1460-2059}, url={http://dx.doi.org/10.1093/bioinformatics/btq281}, DOI={10.1093/bioinformatics/btq281}, number={14}, journal={Bioinformatics}, publisher={Oxford University Press (OUP)}, author={Blankenberg, D. and Gordon, A. and Von Kuster, G. and Coraor, N. and Taylor, J. and Nekrutenko, A.}, year={2010}, month={Jun}, pages={1783\u20131785}}""","""old""",32.0,,42217215.0,1511457722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-23 17:22:23.543968,117059.0,19.0
,,2018-01-30 22:31:24.803358,slurm_normal_16gb,1517351613.0,0,,1.0,main_w3_handler0,3406876,18205925,False,,18832,fastqsanger,616207,fastqsanger,12286939,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579207}]",,"[{'src': 'hda', 'id': 33579216}]",,"""""","""old""",32.0,,43355181.0,1517351608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-30 22:33:36.809065,57779.0,5.0
,,2018-01-30 22:31:19.446829,slurm_normal_16gb,1517351596.0,0,,1.0,main_w3_handler1,3406876,18205913,False,,5797,fastqsanger,616207,fastqsanger,12286930,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579195}]",,"[{'src': 'hda', 'id': 33579216}]",,"""""","""old""",32.0,,43355181.0,1517351589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-30 22:33:18.785062,57779.0,7.0
,,2018-01-30 22:46:03.667933,slurm_normal_16gb,1517352406.0,0,,1.0,main_w3_handler0,3406902,18206056,False,,17384,fastqsanger,669701,fastqsanger,12287054,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579363}]",,"[{'src': 'hda', 'id': 33579392}]",,"""""","""old""",32.0,,43355181.0,1517352401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-30 22:46:48.054348,57779.0,5.0
,,2018-01-30 22:31:22.576812,slurm_normal_16gb,1517351562.0,0,,1.0,main_w3_handler1,3406876,18205921,False,,10863,fastqsanger,616207,fastqsanger,12286922,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579202}]",,"[{'src': 'hda', 'id': 33579216}]",,"""""","""old""",32.0,,43355181.0,1517351555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-30 22:32:44.794373,57779.0,7.0
,,2018-01-30 22:31:20.342521,slurm_normal_16gb,1517351609.0,0,,1.0,main_w3_handler1,3406876,18205916,False,,13765,fastqsanger,616207,fastqsanger,12286938,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579198}]",,"[{'src': 'hda', 'id': 33579216}]",,"""""","""old""",32.0,,43355181.0,1517351605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-30 22:33:31.547182,57779.0,4.0
,,2018-01-30 22:31:21.466709,slurm_normal_16gb,1517351641.0,0,,1.0,main_w3_handler1,3406876,18205918,False,,5429,fastqsanger,616207,fastqsanger,12286945,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579200}]",,"[{'src': 'hda', 'id': 33579216}]",,"""""","""old""",32.0,,43355181.0,1517351635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-30 22:34:03.349629,57779.0,6.0
,,2018-01-30 22:31:24.288326,slurm_normal_16gb,1517351690.0,0,,1.0,main_w3_handler1,3406876,18205924,False,,9414,fastqsanger,616207,fastqsanger,12286954,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579206}]",,"[{'src': 'hda', 'id': 33579216}]",,"""""","""old""",32.0,,43355181.0,1517351683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-30 22:34:52.067992,57779.0,7.0
,,2018-01-30 22:31:26.135188,slurm_normal_16gb,1517351703.0,0,,1.0,main_w3_handler1,3406876,18205928,False,,6884,fastqsanger,616207,fastqsanger,12286956,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579210}]",,"[{'src': 'hda', 'id': 33579216}]",,"""""","""old""",32.0,,43355181.0,1517351698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-30 22:35:06.361900,57779.0,5.0
,,2017-11-23 23:45:38.440099,slurm_normal_16gb,1511480779.0,0,,1.0,main_w4_handler0,810723,17567473,False,,41796183,fastqsanger,40160409,fastqsanger,11629423,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32507866}]",,"[{'src': 'hda', 'id': 32507867}]",,"""""","""new""",32.0,,42222381.0,1511480740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-23 23:46:21.405955,18769.0,39.0
,,2017-11-25 02:10:15.398040,slurm_normal_16gb,1511576389.0,0,,1.0,main_w4_handler0,3322125,17576001,False,,682353259,fastqsanger,682485233,fastqsanger,11638470,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32521523}]",,"[{'src': 'hda', 'id': 32521519}]",,"""""","""old""",32.0,,41944410.0,1511575819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-25 02:19:51.497294,,570.0
,,2018-01-30 22:46:08.453663,slurm_normal_16gb,1517352442.0,0,,1.0,main_w3_handler0,3406902,18206064,False,,11597,fastqsanger,669701,fastqsanger,12287076,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33579372}]",,"[{'src': 'hda', 'id': 33579392}]",,"""""","""old""",32.0,,43355181.0,1517352437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-30 22:47:27.695245,57779.0,5.0
,,2017-11-24 09:03:53.199121,slurm_normal_16gb,1511515856.0,0,,1.0,main_w4_handler0,3337966,17569943,False,,1916825375,fastqsanger,1918111349,fastqsanger,11632163,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32511468}]",,"[{'src': 'hda', 'id': 32512130}]",,"""""","""old""",32.0,,42226926.0,1511514238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-24 09:31:00.509282,103611.0,1618.0
,,2017-11-24 10:06:03.703988,slurm_normal_16gb,1511518071.0,0,,1.0,main_w3_handler0,3337985,17570338,False,,80726656,fastqsanger,80726656,fastqsanger,11632568,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32512878}]",,"[{'src': 'hda', 'id': 32512878}]",,"""""","""old""",32.0,,42227399.0,1511517995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-24 10:07:53.590067,,76.0
,,2017-11-24 10:21:14.805717,slurm_normal_16gb,1511518944.0,0,,1.0,main_w4_handler0,3338145,17570431,False,,80726656,fastqsanger,80854592,fastqsanger,11632664,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32513007}]",,"[{'src': 'hda', 'id': 32513039}]",,"""""","""old""",32.0,,42229277.0,1511518877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-24 10:22:26.743661,,67.0
,,2017-11-24 10:10:37.949898,slurm_normal_16gb,1511518312.0,0,,1.0,main_w4_handler0,3337985,17570361,False,,80726656,fastqsanger,80854592,fastqsanger,11632595,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32512878}]",,"[{'src': 'hda', 'id': 32512879}]",,"""""","""old""",32.0,,42227399.0,1511518242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-24 10:11:53.229253,,70.0
,,2017-11-24 13:31:22.034202,slurm_normal_16gb,1511530380.0,0,,1.0,main_w3_handler0,3338145,17572184,False,,117705984,fastqsanger,118301392,fastqsanger,11634591,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32515519}]",,"[{'src': 'hda', 'id': 32515538}]",,"""""","""old""",32.0,,42229277.0,1511530286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-24 13:33:04.037741,,94.0
,,2017-11-24 13:30:03.315459,slurm_normal_16gb,1511530281.0,0,,1.0,main_w4_handler1,3338145,17572169,False,,80726656,fastqsanger,80854592,fastqsanger,11634579,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32513007}]",,"[{'src': 'hda', 'id': 32513039}]",,"""""","""old""",32.0,,42229277.0,1511530210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-24 13:31:22.910224,,71.0
,,2017-11-24 21:48:35.443783,slurm_normal_16gb,1511567211.0,0,,1.0,main_w4_handler1,3338873,17575477,False,,8860952850,fastqsanger,8860952850,fastqsanger,11637915,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32520550}]",,"[{'src': 'hda', 'id': 32520551}]",,"""""","""old""",32.0,,42243929.0,1511560119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-24 23:46:53.101683,117104.0,7092.0
,,2018-01-12 21:07:45.477481,slurm_normal_16gb,1515793574.0,0,,1.0,main_w4_handler1,1323885,18021906,False,,1867216616,fastqsanger,2020272646,fastqsanger,12099542,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32883497}]",,"[{'src': 'hda', 'id': 33293712}]",,"""""","""new""",32.0,,41678180.0,1515792200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-12 21:46:15.593074,31552.0,1374.0
,,2017-11-25 16:36:48.496855,slurm_normal_16gb,1511628144.0,0,,1.0,main_w4_handler0,3025031,17579391,False,,249388268,fastqsanger,231158581,fastqsanger,11641881,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32526864}]",,"[{'src': 'hda', 'id': 32526863}]",,"""""","""new""",32.0,,41954592.0,1511627813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-25 16:42:26.315186,75552.0,331.0
,,2017-11-27 10:16:31.065984,slurm_normal_16gb,1511777841.0,0,,1.0,main_w4_handler0,3341008,17601573,False,,46610362,fastqsanger,46574426,fastqsanger,11660895,slurm,,132112168.0,corral-repl,,"""055011d0d35c11e78be8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32558118}]",,"[{'src': 'hda', 'id': 32558136}]",,"""""","""old""",32.0,,,1511777797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-27 10:17:23.047421,99424.0,44.0
,,2018-01-31 18:45:32.630755,slurm_normal_16gb,1517424389.0,0,,1.0,main_w4_handler0,3412032,18215315,False,,22823,fastqsanger,1466349,fastqsanger,12295563,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595818}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:46:31.090041,57779.0,4.0
,,2018-01-31 18:45:33.658040,slurm_normal_16gb,1517424380.0,0,,1.0,main_w3_handler0,3412032,18215317,False,,38036,fastqsanger,1466349,fastqsanger,12295557,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595821}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:46:22.135565,57779.0,4.0
,,2018-01-31 18:45:39.097837,slurm_normal_16gb,1517424367.0,0,,1.0,main_w4_handler1,3412032,18215324,False,,21003,fastqsanger,1466349,fastqsanger,12295551,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595830}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:46:09.540705,57779.0,7.0
,,2018-01-31 18:45:33.260063,slurm_normal_16gb,1517424428.0,0,,1.0,main_w4_handler0,3412032,18215316,False,,14488,fastqsanger,1466349,fastqsanger,12295578,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595820}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:47:09.189853,57779.0,5.0
,,2018-01-31 18:45:40.385059,slurm_normal_16gb,1517424555.0,0,,1.0,main_w4_handler0,3412032,18215325,False,,13037,fastqsanger,1466349,fastqsanger,12295624,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595831}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:49:17.269516,57779.0,4.0
,,2017-11-27 11:13:48.356888,slurm_normal_16gb,1511781265.0,0,,1.0,main_w3_handler0,3318319,17602246,False,,26614224,fastqsanger,26811906,fastqsanger,11661695,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32559578}]",,"[{'src': 'hda', 'id': 32559579}]",,"""""","""old""",32.0,,41881814.0,1511781238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-27 11:14:27.068630,,27.0
,,2017-11-27 16:42:25.837250,slurm_normal_16gb,1511801626.0,0,,1.0,main_w4_handler0,3341649,17606725,False,,817120836,fastqsanger,813417690,fastqsanger,11666281,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32565828}]",,"[{'src': 'hda', 'id': 32565825}]",,"""""","""old""",32.0,,42284854.0,1511800953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-27 16:53:52.088757,117359.0,673.0
,,2017-11-27 17:20:48.751077,slurm_normal_16gb,1511803382.0,0,,1.0,main_w4_handler1,3341708,17607328,False,,144493592,fastqsanger,144066198,fastqsanger,11667110,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32566914}]",,"[{'src': 'hda', 'id': 32566920}]",,"""""","""old""",32.0,,42285799.0,1511803261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-27 17:23:05.268915,117367.0,121.0
,,2018-03-06 16:00:47.554437,slurm_normal_16gb,1520352070.0,0,15360.0,1.0,main_w3_handler0,3453847,18625480,False,,3026152,fastqsanger,3102980,fastqsanger,12721868,slurm,,132112168.0,corral-repl,,"""869283ec215711e88c9c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","[{'src': 'hda', 'id': 34241658}]",,"[{'src': 'hda', 'id': 34241659}]",,"""""","""old""",32.0,,,1520352058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-06 16:01:11.745966,99458.0,12.0
,,2018-03-06 16:19:02.490369,slurm_normal_16gb,1520353169.0,0,15360.0,1.0,main_w4_handler0,3453915,18625865,False,,7460957,fastqsanger,7460957,fastqsanger,12722249,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34242155}]",,"[{'src': 'hda', 'id': 34242207}]",,"""""","""old""",32.0,,44373219.0,1520353159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-06 16:19:31.413489,123434.0,10.0
,,2017-11-28 17:03:29.415524,slurm_normal_16gb,1511888871.0,0,,1.0,main_w3_handler1,810723,17622628,False,,8605119,fastqsanger,8639075,fastqsanger,11683497,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32593421}]",,"[{'src': 'hda', 'id': 32593427}]",,"""""","""new""",32.0,,42222381.0,1511888858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-28 17:07:54.231512,18769.0,13.0
,,2018-03-06 19:03:26.136534,slurm_normal_16gb,1520363029.0,0,15360.0,1.0,main_w4_handler1,3454135,18628375,False,,7463353,fastqsanger,7463353,fastqsanger,12724427,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34245234}]",,"[{'src': 'hda', 'id': 34245230}]",,"""""","""old""",32.0,,44378601.0,1520363018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-06 19:03:52.121503,123447.0,11.0
,,2018-03-06 19:20:01.528292,slurm_normal_16gb,1520364026.0,0,15360.0,1.0,main_w4_handler0,3453102,18628684,False,,7103411,fastqsanger,7374343,fastqsanger,12724780,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34246873}]",,"[{'src': 'hda', 'id': 34246899}]",,"""""","""old""",32.0,,44378615.0,1520364012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-06 19:20:37.363440,123378.0,14.0
,,2017-11-28 22:03:02.015649,slurm_normal_16gb,1511906595.0,0,,1.0,main_w4_handler1,810723,17627517,False,,5551297,fastqsanger,5569267,fastqsanger,11688192,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32597517}]",,"[{'src': 'hda', 'id': 32600244}]",,"""""","""old""",32.0,,42222381.0,1511906585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-28 22:03:15.924013,18769.0,10.0
,,2017-11-28 22:55:25.106032,slurm_normal_16gb,1511909738.0,0,,1.0,main_w4_handler1,3343933,17627869,False,,4823047,fastqsanger,2872641,fastqsanger,11688547,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32600897}]",,"[{'src': 'hda', 'id': 32600898}]",,"""""","""old""",32.0,,40731457.0,1511909728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-28 22:55:39.634021,105064.0,10.0
,,2017-11-28 23:56:35.778337,slurm_normal_16gb,1511913408.0,0,,1.0,main_w4_handler1,3343927,17628100,False,,3332739,fastqsanger,1935572,fastqsanger,11688731,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32601300}]",,"[{'src': 'hda', 'id': 32601301}]",,"""""","""old""",32.0,,40731457.0,1511913401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-28 23:56:50.588741,105064.0,7.0
,,2017-11-29 01:56:29.364779,slurm_normal_16gb,1511920599.0,0,,1.0,main_w4_handler0,3344086,17628746,False,,298417,fastqsanger,298417,fastqsanger,11689283,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32602334}]",,"[{'src': 'hda', 'id': 32602335}]",,"""""","""old""",32.0,,40731457.0,1511920594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-29 01:56:41.286861,105064.0,5.0
,,2017-11-29 02:24:35.624637,slurm_normal_16gb,1511922399.0,0,,1.0,main_w3_handler1,3344144,17628905,False,,1201651,fastqsanger,1201651,fastqsanger,11689447,slurm,,132112168.0,corral-repl,,"""638e7b6ed4ac11e7b2d0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32602573}]",,"[{'src': 'hda', 'id': 32602574}]",,"""""","""old""",32.0,,,1511922394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-29 02:26:41.794876,105064.0,5.0
,,2017-11-29 02:24:18.022184,slurm_normal_16gb,1511922308.0,0,,1.0,main_w3_handler1,3344144,17628884,False,,2872641,fastqsanger,2872641,fastqsanger,11689425,slurm,,132112168.0,corral-repl,,"""620b690ad4ac11e7b2d0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32602546}]",,"[{'src': 'hda', 'id': 32602547}]",,"""""","""old""",32.0,,,1511922289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-29 02:25:13.738597,105064.0,19.0
,,2017-11-29 02:24:23.478232,slurm_normal_16gb,1511922368.0,0,,1.0,main_w3_handler1,3344144,17628891,False,,1935572,fastqsanger,1935572,fastqsanger,11689435,slurm,,132112168.0,corral-repl,,"""628b61a0d4ac11e7b2d0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32602555}]",,"[{'src': 'hda', 'id': 32602556}]",,"""""","""old""",32.0,,,1511922319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-29 02:26:12.454517,105064.0,49.0
