bed,bed_filetype,command|datafile|paired_bam_0|readend1,command|datafile|paired_bam_0|readend1_filetype,command|datafile|paired_bam_0|readend2,command|datafile|paired_bam_0|readend2_filetype,command|datafile|paired_bam_1|readend1,command|datafile|paired_bam_1|readend1_filetype,command|datafile|paired_bam_1|readend2,command|datafile|paired_bam_1|readend2_filetype,command|datafile|paired_bam_2|readend1,command|datafile|paired_bam_2|readend1_filetype,command|datafile|paired_bam_2|readend2,command|datafile|paired_bam_2|readend2_filetype,command|datafile|raw_files_0|raw,command|datafile|raw_files_0|raw_filetype,create_time,destination_id,end_epoch,exit_code,fends,fends_filetype,galaxy_memory_mb,galaxy_slots,handler,hic_data,hic_data_filetype,hic_project,hic_project_filetype,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.command.__current_case__,parameters.command.analysis.__current_case__,parameters.command.analysis.algorithm,parameters.command.analysis.binary,parameters.command.analysis.change,parameters.command.analysis.expreads,parameters.command.analysis.precalc,parameters.command.analysis.probiter,parameters.command.analysis.removedist,parameters.command.analysis.step,parameters.command.analysis.subalgorithm.__current_case__,parameters.command.analysis.subalgorithm.kr,parameters.command.bed.values,parameters.command.chroms,parameters.command.command_select,parameters.command.datafile.__current_case__,parameters.command.datafile.format,parameters.command.datafile.paired_bam,parameters.command.datafile.raw_files,parameters.command.fends.values,parameters.command.filtermax,parameters.command.filtermin,parameters.command.hic_data.values,parameters.command.hic_project.values,parameters.command.insert,parameters.command.minbin,parameters.command.minint,parameters.command.numbin,parameters.dbkey,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
34.0,bed,1741232.0,bam,1858416.0,bam,,,,,,,,,,,2017-03-10 00:12:56.722408,slurm_normal,1489104813.0,0,,,,1.0,main_w4_handler0,,,,,3018561,15259051,False,,9405371.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28702193}]",chr14,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28701952}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28701951}]}}]",,,0,1000000,,,1000,1000,20,100,"""mm10""",32.0,,35369360,1489104787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-03-10 00:13:37.386285,98128.0,26.0
34.0,bed,1858416.0,bam,1741232.0,bam,,,,,,,,,,,2017-03-09 23:32:41.260162,slurm_normal,1489103244.0,0,,,,1.0,main_w4_handler1,,,,,3018561,15258801,False,,9405134.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 28702193}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28701951}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28701952}]}}]",,,0,1000000,,,500,1000,5,100,"""mm10""",32.0,,35369360,1489103222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-03-10 00:01:37.108995,98128.0,22.0
,,631763412.0,bam,648800719.0,bam,,,,,,,,,,,2017-04-18 17:47:10.142648,slurm_normal,1492537899.0,0,13863037.0,h5,,1.0,main_w3_handler0,,,,,2432032,15616402,False,,9734752.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",2,,,,,,,,,,,,,,hic-data,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28968690}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28967010}]}}]",,"[{'src': 'hda', 'id': 29262979}]",,,,,600,,,,"""?""",32.0,,35877996,1492537643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-04-18 17:51:41.555115,68827.0,256.0
,,,,,,,,,,,,,,,,2017-04-18 17:54:13.906039,slurm_normal,1492538081.0,0,,,,1.0,main_w3_handler0,102703300.0,h5,,,2432032,15616461,False,,9734845.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",3,,,,,,,,,,,,,,hic-project,,,,,,0,1000,"[{'src': 'hda', 'id': 29263002}]",,,1000,20,100,"""?""",32.0,,35877996,1492538066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-04-18 17:54:43.008691,68827.0,15.0
12578977.0,bed,631763412.0,bam,648800719.0,bam,,,,,,,,,,,2017-04-18 17:57:26.055900,slurm_normal,1492540221.0,0,,,,1.0,main_w4_handler0,,,,,2432032,15616511,False,,9735165.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29262947}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28968690}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28967010}]}}]",,,0,1000,,,600,1000,20,100,"""?""",32.0,,35877996,1492540191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-04-18 18:35:43.087257,68827.0,30.0
12578977.0,bed,631763412.0,bam,648800719.0,bam,,,,,,,,,,,2017-04-19 11:38:02.368636,slurm_normal,1492601916.0,0,,,,1.0,main_w3_handler0,,,,,2432032,15623861,False,,9742750.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29275118}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28968690}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28967010}]}}]",,,0,1000,,,600,1000,20,100,"""?""",32.0,,35877996,1492601897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-04-19 11:38:39.833831,68827.0,19.0
12579025.0,bed,631763412.0,bam,648800719.0,bam,,,,,,,,,,,2017-04-19 14:07:34.045336,slurm_normal,1492610880.0,0,,,,1.0,main_w4_handler1,,,,,2432032,15625397,False,,9744130.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29277498}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 28968690}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 28967010}]}}]",,,0,1000,,,600,1000,20,100,"""?""",32.0,,35877996,1492610863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-04-19 14:08:02.874433,68827.0,17.0
38804566.0,bed,426815855.0,bam,458324598.0,bam,,,,,,,,,,,2017-04-21 18:28:05.346006,slurm_normal,1492799330.0,0,,,,1.0,main_w4_handler0,,,,,3081976,15646276,False,,9763648.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29311196}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29311147}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29311148}]}}]",,,0,100000,,,500,1000,20,100,"""?""",32.0,,36260562,1492799300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-04-21 18:28:55.975027,92728.0,30.0
32768.0,bed,22608794.0,bam,42705107.0,bam,,,,,,,,,,,2017-06-11 09:44:57.576825,slurm_normal,1497174342.0,0,,,,1.0,main_w3_handler1,,,,,3149117,16073747,False,,10161407.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29983471}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29983428}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29983423}]}}]",,,0,1000000,,,500,1000,20,100,"""mm9""",32.0,,38581632,1497174318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-06-11 09:45:43.968784,80629.0,24.0
,,1895523522.0,bam,2363569218.0,bam,,,,,,,,,,,2017-05-23 04:27:12.441197,slurm_normal,1495513868.0,0,7320201.0,h5,,1.0,main_w3_handler1,,,,,2729631,15912401,False,,10010392.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",2,,,,,,,,,,,,,,hic-data,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556815}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556827}]}}]",,"[{'src': 'hda', 'id': 29726334}]",,,,,500,,,,"""mm10""",32.0,,38150557,1495513647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 04:31:10.848925,84314.0,221.0
24916978.0,bed,1918236225.0,bam,1986065555.0,bam,,,,,,,,,,,2017-05-23 02:19:59.309353,slurm_normal,1495506022.0,0,,,,1.0,main_w3_handler1,,,,,2729631,15911606,False,,10009595.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29724998}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556835}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556838}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495506008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 02:20:26.859635,84314.0,14.0
24916978.0,bed,2914420727.0,bam,3025709809.0,bam,,,,,,,,,,,2017-05-23 02:20:00.277327,slurm_normal,1495506039.0,0,,,,1.0,main_w4_handler1,,,,,2729631,15911608,False,,10009601.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29724998}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556845}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556847}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495506034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 02:20:42.632040,84314.0,5.0
24916978.0,bed,1889715791.0,bam,1960561127.0,bam,,,,,,,,,,,2017-05-23 02:19:59.749763,slurm_normal,1495506036.0,0,,,,1.0,main_w4_handler1,,,,,2729631,15911607,False,,10009598.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29724998}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556841}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556843}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495506016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 02:20:39.162100,84314.0,20.0
74123068.0,bed,2363569218.0,bam,1895523522.0,bam,,,,,,,,,,,2017-05-23 03:47:28.566112,slurm_normal,1495511265.0,0,,,,1.0,main_w3_handler1,,,,,2729631,15912249,False,,10010276.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29726027}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556827}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556815}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495511260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 03:47:50.344331,84314.0,5.0
24916978.0,bed,2880877511.0,bam,2994167961.0,bam,,,,,,,,,,,2017-05-23 02:20:01.161478,slurm_normal,1495506032.0,0,,,,1.0,main_w3_handler0,,,,,2729631,15911609,False,,10009600.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29724998}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556849}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556851}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495506027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 02:20:36.516007,84314.0,5.0
24916978.0,bed,1738659229.0,bam,1801384543.0,bam,,,,,,,,,,,2017-05-23 02:19:58.534228,slurm_normal,1495506031.0,0,,,,1.0,main_w3_handler0,,,,,2729631,15911605,False,,10009597.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29724998}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556829}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556833}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495506013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 02:20:32.363074,84314.0,18.0
74123085.0,bed,1895523522.0,bam,2363569218.0,bam,,,,,,,,,,,2017-05-23 02:45:26.804627,slurm_normal,1495507540.0,0,,,,1.0,main_w4_handler1,,,,,2729631,15911769,False,,10009763.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29725361}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556815}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556827}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495507535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 02:45:42.871197,84314.0,5.0
24916978.0,bed,1895523522.0,bam,2363569218.0,bam,,,,,,,,,,,2017-05-23 02:19:57.675464,slurm_normal,1495506021.0,0,,,,1.0,main_w4_handler1,,,,,2729631,15911604,False,,10009596.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29724998}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556815}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556827}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495506010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 02:20:23.760638,84314.0,11.0
74123068.0,bed,,,,,,,,,,,,,,,2017-05-23 03:32:37.784908,slurm_normal,1495510408.0,0,,,,1.0,main_w4_handler1,,,,,2729631,15912191,False,,10010231.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",1,,,,,,,,,,,,"[{'src': 'hda', 'id': 29726027}]",,fends,,,,,,,,,,,,,,"""mm10""",32.0,,38150557,1495510371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 03:33:31.005465,84314.0,37.0
5472799.0,bed,1895523522.0,bam,2363569218.0,bam,,,,,,,,,,,2017-05-23 04:25:54.850059,slurm_normal,1495513571.0,0,,,,1.0,main_w4_handler1,,,,,2729631,15912390,False,,10010380.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29726331}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556815}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556827}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495513566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 04:26:15.151068,84314.0,5.0
5472799.0,bed,,,,,,,,,,,,,,,2017-05-23 04:25:02.860346,slurm_normal,1495513527.0,0,,,,1.0,main_w3_handler0,,,,,2729631,15912385,False,,10010376.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",1,,,,,,,,,,,,"[{'src': 'hda', 'id': 29726331}]",,fends,,,,,,,,,,,,,,"""mm10""",32.0,,38150557,1495513520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 04:25:30.679835,84314.0,7.0
74123068.0,bed,2363569218.0,bam,1895523522.0,bam,,,,,,,,,,,2017-05-23 03:35:31.203341,slurm_normal,1495510555.0,0,,,,1.0,main_w4_handler1,,,,,2729631,15912203,False,,10010243.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29726027}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556827}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556815}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38150557,1495510546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 03:35:58.506637,84314.0,9.0
,,,,,,,,,,,,,,,,2017-05-23 12:37:14.795581,slurm_normal,1495543058.0,0,,,,1.0,main_w3_handler1,,,5161432.0,h5,2729631,15916810,False,,10014559.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",4,0.0,probability,,0.0005,,-p,1000,,0.5,,,,chr1,hic-normalize,,,,,,0,1000000,,"[{'src': 'hda', 'id': 29726354}]",,,,,"""mm10""",32.0,,38150557,1495543048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-23 12:37:42.151944,84314.0,10.0
5472799.0,bed,,,,,,,,,,,,,,,2017-05-24 01:33:50.400867,slurm_normal,1495589649.0,0,,,,1.0,main_w4_handler1,,,,,2729631,15923210,False,,10021179.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",1,,,,,,,,,,,,"[{'src': 'hda', 'id': 29742612}]",,fends,,,,,,,,,,,,,,"""mm10""",32.0,,38150557,1495589642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-24 01:34:10.711406,84314.0,7.0
,,1895523522.0,bam,2363569218.0,bam,,,,,,,,,,,2017-05-24 01:36:30.217153,slurm_normal,1495590030.0,0,7320201.0,h5,,1.0,main_w4_handler0,,,,,2729631,15923221,False,,10021194.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",2,,,,,,,,,,,,,,hic-data,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556815}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556827}]}}]",,"[{'src': 'hda', 'id': 29742617}]",,,,,500,,,,"""mm10""",32.0,,38150557,1495589806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-24 01:40:35.168830,84314.0,224.0
292219966.0,bed,1895523522.0,bam,2363569218.0,bam,,,,,,,,,,,2017-05-25 19:17:34.151357,slurm_normal,1495739873.0,0,,,,1.0,main_w3_handler1,,,,,2729631,15939978,False,,10038621.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29773714}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29556815}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29556827}]}}]",,,0,1000000,,,500,1000,20,100,"""mm10""",32.0,,38217856,1495739865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-25 19:17:54.349859,84314.0,8.0
292219966.0,bed,,,,,,,,,,,,,,,2017-05-25 19:41:16.145741,slurm_normal,1495741333.0,0,,,,1.0,main_w4_handler0,,,,,2729631,15940237,False,,10038900.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""",1,,,,,,,,,,,,"[{'src': 'hda', 'id': 29773714}]",,fends,,,,,,,,,,,,,,"""mm10""",32.0,,38217856,1495741295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-05-25 19:42:15.769038,84314.0,38.0
8285191.0,bed,2893936211.0,bam,499129767.0,bam,,,,,,,,,,,2017-07-05 15:34:11.694509,slurm_normal,1499270838.0,0,,,,1.0,main_w4_handler1,,,,,3181264,16264101,False,,10335700.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ci2.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 30306073}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 30306076}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 30306078}]}}]",,,0,1000000,,,500,1000,20,100,"""ci2""",32.0,,39092123,1499270827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-07-05 16:07:23.072249,72983.0,11.0
8285191.0,bed,2806903954.0,bam,781085111.0,bam,,,,,,,,,,,2017-07-07 03:36:50.662763,slurm_normal,1499398637.0,0,,,,1.0,main_w4_handler1,,,,,3181264,16278821,False,,10349578.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ci2.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 30306073}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 30342150}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 30342279}]}}]",,,0,1000000,,,500,1000,20,100,"""ci2""",32.0,,39092123,1499398619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-07-07 03:37:18.267020,72983.0,18.0
8285191.0,bed,2806903954.0,bam,3037757936.0,bam,,,,,,,,,,,2017-07-07 07:34:51.522745,slurm_normal,1499412922.0,0,,,,1.0,main_w3_handler0,,,,,3181264,16279846,False,,10350282.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ci2.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 30306073}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 30342150}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 30343814}]}}]",,,0,1000000,,,500,1000,20,100,"""ci2""",32.0,,39092123,1499412905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-07-07 07:35:26.335386,72983.0,17.0
8285191.0,bed,2893936211.0,bam,3084115886.0,bam,,,,,,,,,,,2017-07-07 07:35:45.580390,slurm_normal,1499414977.0,0,,,,1.0,main_w4_handler1,,,,,3181264,16279848,False,,10350558.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ci2.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 30306073}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 30306076}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 30344363}]}}]",,,0,1000000,,,500,1000,20,100,"""ci2""",32.0,,39092123,1499414962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-07-07 08:09:39.893169,72983.0,15.0
4419432.0,bed,2806903954.0,bam,3037757936.0,bam,,,,,,,,,,,2017-07-09 14:40:15.422970,slurm_normal,1499611236.0,0,,,,1.0,main_w3_handler0,,,,,3181264,16291952,False,,10361266.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 30361384}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 30342150}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 30343814}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,39092123,1499611229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-07-09 14:40:38.743166,72983.0,7.0
43.0,bed,29003625.0,bam,29003625.0,bam,,,,,,,,,,,2017-07-24 11:51:47.123596,slurm_normal,1500897261.0,0,,,,1.0,main_w4_handler0,,,,,3135759,16404325,False,,10468769.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 29893008}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 29892989}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 29892989}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,38364165,1500897121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-07-24 11:54:25.279266,107001.0,140.0
