create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.grouping.__current_case__,parameters.grouping.count,parameters.grouping.group,parameters.grouping.grouping_select,parameters.grouping.repeated,parameters.grouping.uniqueonly,parameters.ignorecase,parameters.infile.values,parameters.infile|__identifier__,parameters.skipfields,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-10 03:06:14.527200,slurm_normal,1520651188.0,0,7680.0,1.0,main_w3_handler0,3457550,18679188,False,355048,tabular,,12775598,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335762}]",,"""0""",32.0,,44379927.0,1520651182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:29.052355,123430.0,6.0
2018-03-10 03:06:17.709268,slurm_normal,1520651237.0,0,7680.0,1.0,main_w3_handler0,3457550,18679202,False,338258,tabular,,12775614,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335776}]",,"""0""",32.0,,44379927.0,1520651225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:07:20.654389,123430.0,12.0
2018-03-10 03:06:17.262849,slurm_normal,1520651196.0,0,7680.0,1.0,main_w4_handler0,3457550,18679201,False,746599,tabular,,12775601,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335775}]",,"""0""",32.0,,44379927.0,1520651191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:37.392445,123430.0,5.0
2018-03-10 03:06:14.748329,slurm_normal,1520651191.0,0,7680.0,1.0,main_w3_handler1,3457550,18679189,False,57352,tabular,,12775599,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335763}]",,"""0""",32.0,,44379927.0,1520651185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:33.704088,123430.0,6.0
2018-03-10 03:06:16.444396,slurm_normal,1520651207.0,0,7680.0,1.0,main_w3_handler1,3457550,18679197,False,441615,tabular,,12775602,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335771}]",,"""0""",32.0,,44379927.0,1520651197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:48.937095,123430.0,10.0
2018-03-10 03:06:16.226267,slurm_normal,1520651203.0,0,7680.0,1.0,main_w3_handler0,3457550,18679196,False,454618,tabular,,12775604,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335770}]",,"""0""",32.0,,44379927.0,1520651197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:45.386342,123430.0,6.0
2018-03-10 03:06:18.233533,slurm_normal,1520651237.0,0,7680.0,1.0,main_w3_handler0,3457550,18679204,False,368459,tabular,,12775617,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335778}]",,"""0""",32.0,,44379927.0,1520651232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:07:20.962441,123430.0,5.0
2018-03-10 03:06:18.601629,slurm_normal,1520651202.0,0,7680.0,1.0,main_w4_handler0,3457550,18679205,False,820725,tabular,,12775603,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335779}]",,"""0""",32.0,,44379927.0,1520651197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:44.212948,123430.0,5.0
2018-03-10 03:06:19.269165,slurm_normal,1520651211.0,0,7680.0,1.0,main_w4_handler0,3457550,18679208,False,702036,tabular,,12775607,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335782}]",,"""0""",32.0,,44379927.0,1520651206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:06:53.435350,123430.0,5.0
2018-03-10 03:06:15.779232,slurm_normal,1520651221.0,0,7680.0,1.0,main_w4_handler1,3457550,18679194,False,520912,tabular,,12775611,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34335768}]",,"""0""",32.0,,44379927.0,1520651216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-10 03:07:03.992682,123430.0,5.0
2018-02-15 10:41:35.100328,slurm_normal,1518691308.0,0,7680.0,1.0,main_w4_handler1,3429192,18394860,False,18995,tabular,,12480482,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33873194}]",,"""0""",32.0,,43345286.0,1518691304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-15 10:41:50.479227,23413.0,4.0
2018-02-16 20:16:13.118271,slurm_normal,1518812192.0,0,7680.0,1.0,main_w3_handler0,3424091,18415668,False,1314,tabular,,12501923,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33905811}]",,"""0""",32.0,,43963429.0,1518812187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-16 20:16:34.209069,115065.0,5.0
2018-02-17 18:12:40.131220,slurm_normal,1518891176.0,0,7680.0,1.0,main_w3_handler0,3428139,18422406,False,4104088,tabular,,12512357,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33918430}]",,"""0""",32.0,,43896162.0,1518891171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-17 18:12:59.277372,121907.0,5.0
2018-02-19 03:15:57.568607,slurm_normal,1519010173.0,0,7680.0,1.0,main_w3_handler1,3434000,18430800,False,304959,tabular,,12524956,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33931456}]",,"""0""",32.0,,43993706.0,1519010169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-19 03:16:17.716141,121440.0,4.0
2018-02-19 03:17:35.420134,slurm_normal,1519010266.0,0,7680.0,1.0,main_w4_handler1,3434000,18430863,False,304959,tabular,,12524977,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,true,true,"""false""","[{'src': 'hda', 'id': 33931632}]",,"""0""",32.0,,43993706.0,1519010262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-19 03:17:47.505585,121440.0,4.0
2018-02-21 11:58:08.905874,slurm_normal,1519214305.0,0,7680.0,1.0,main_w3_handler1,3437192,18460163,False,761775,interval,,12555237,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33978638}]",,"""0""",32.0,,44053206.0,1519214299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-21 11:58:28.054997,121508.0,6.0
2018-02-22 15:36:18.348556,slurm_normal,1519313791.0,0,7680.0,1.0,main_w4_handler0,3367707,18484824,False,947850,interval,,12580028,slurm,,132109816.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,separate,yes,,,"""true""","[{'src': 'hda', 'id': 34015078}]",,"""0""",32.0,,42695466.0,1519313786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-22 15:36:33.818413,,5.0
2018-02-26 04:24:47.029687,slurm_normal,1519619274.0,0,7680.0,1.0,main_w4_handler1,3442418,18519070,False,10474126,txt,,12615039,slurm,,132112168.0,corral-repl,,"""f2ef3b861aac11e8a82c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34066780}]",,"""0""",32.0,,,1519619269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-26 04:27:55.969274,119794.0,5.0
2018-02-23 21:06:08.903430,slurm_normal,1519419989.0,0,7680.0,1.0,main_w3_handler1,3440611,18502513,False,1217351,tabular,,12598184,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34041271}]",,"""0""",32.0,,44125628.0,1519419982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-23 21:06:32.837199,115065.0,7.0
2018-02-25 20:45:58.401349,slurm_normal,1519591570.0,0,7680.0,1.0,main_w3_handler0,3441990,18514759,False,31975,tabular,,12610922,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34059970}]",,"""0""",32.0,,44155238.0,1519591565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-25 20:46:11.224157,122743.0,5.0
2018-02-26 03:34:47.765438,slurm_normal,1519616420.0,0,7680.0,1.0,main_w3_handler1,3442375,18518188,False,10474126,bed,,12614576,slurm,,132112168.0,corral-repl,,"""f8581b8a1aa511e8b8b8005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34065498}]",,"""0""",32.0,,,1519616412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-26 03:40:20.883889,119794.0,8.0
2018-02-27 01:42:18.349648,slurm_normal,1519695753.0,0,7680.0,1.0,main_w3_handler1,3440508,18530167,False,1217351,tabular,,12626571,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34086342}]",,"""0""",32.0,,44184854.0,1519695748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-27 01:42:35.247502,115067.0,5.0
2018-02-27 01:44:32.335229,slurm_normal,1519695886.0,0,7680.0,1.0,main_w3_handler1,3440508,18530174,False,645773,tabular,,12626585,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34086381}]",,"""0""",32.0,,44184854.0,1519695879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-27 01:44:48.363957,115067.0,7.0
2018-02-27 00:57:08.471389,slurm_normal,1519693317.0,0,7680.0,1.0,main_w3_handler1,3443100,18529926,False,10474126,txt,,12626290,slurm,,132112168.0,corral-repl,,"""1468a69c1b5911e88448005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34086065}]",,"""0""",32.0,,,1519693311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-27 01:01:59.160885,119794.0,6.0
2018-02-27 04:10:06.132124,slurm_normal,1519704622.0,0,7680.0,1.0,main_w3_handler0,3443906,18531185,False,1102927,tabular,,12627620,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34088082}]",,"""0""",32.0,,44185971.0,1519704616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-27 04:10:24.158670,18825.0,6.0
2018-02-27 16:25:19.339595,slurm_normal,1519749029.0,0,7680.0,1.0,main_w4_handler0,2444622,18537493,False,920522336,tabular,,12633968,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34099066}]",,"""0""",32.0,,43760683.0,1519748748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-27 16:30:31.898251,22983.0,281.0
2018-02-27 20:17:49.379666,slurm_normal,1519762816.0,0,7680.0,1.0,main_w3_handler0,3437192,18539882,False,515018,interval,,12636257,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33978637}]",,"""0""",32.0,,43748467.0,1519762692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-27 20:20:19.428357,121508.0,124.0
2018-02-28 20:34:35.143419,slurm_normal,1519850088.0,0,7680.0,1.0,main_w4_handler0,3446774,18554117,False,13593320,tabular,,12650379,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34125130}]",,"""0""",32.0,,44238570.0,1519850083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-28 20:34:51.504118,,5.0
2018-02-28 20:36:21.616101,slurm_normal,1519850198.0,0,7680.0,1.0,main_w3_handler0,3446774,18554135,False,13593320,tabular,,12650398,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34125130}]",,"""0""",32.0,,44238570.0,1519850193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-28 20:36:40.220629,,5.0
2018-02-28 20:52:15.084429,slurm_normal,1519851148.0,0,7680.0,1.0,main_w4_handler0,3446774,18554236,False,13593320,tabular,,12650521,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34127737}]",,"""0""",32.0,,44238570.0,1519851141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-28 20:52:28.956671,,7.0
2018-02-28 21:17:22.554970,slurm_normal,1519852660.0,0,7680.0,1.0,main_w3_handler1,3444972,18554460,False,49591,interval,,12650775,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34127730}]",,"""0""",32.0,,44096599.0,1519852654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-02-28 21:17:42.504537,738.0,6.0
2018-03-02 02:12:21.683691,slurm_normal,1519956753.0,0,7680.0,1.0,main_w4_handler0,3440715,18575242,False,548539,tabular,,12669144,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34160779}]",,"""0""",32.0,,43812964.0,1519956748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-02 02:12:36.423831,121232.0,5.0
2018-03-02 02:21:44.914164,slurm_normal,1519957352.0,0,7680.0,1.0,main_w4_handler1,3440715,18575308,False,207237068,tabular,,12669226,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34161131}]",,"""0""",32.0,,43812964.0,1519957338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-02 02:22:34.961751,121232.0,14.0
2017-12-15 12:12:14.536507,slurm_normal,1513339949.0,0,,1.0,main_w3_handler0,3366975,17817519,False,54188,bed,,11885694,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 32948344}]",,"""0""",32.0,,42610165.0,1513339943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-15 12:12:31.625073,90306.0,6.0
2017-12-16 06:50:52.883308,slurm_normal,1513407094.0,0,,1.0,main_w4_handler1,3367640,17824240,False,69755343,tabular,,11895100,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 32962887}]",,"""0""",32.0,,42694106.0,1513407084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-16 06:51:35.499410,100557.0,10.0
2018-03-02 18:11:59.878489,slurm_normal,1520014714.0,0,7680.0,1.0,main_w4_handler0,3449744,18584661,False,10474126,txt,,12679535,slurm,,132112168.0,corral-repl,,"""22515f581e4511e88974005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""",0,true,,no,false,false,"""false""","[{'src': 'hda', 'id': 34175589}]",,"""0""",32.0,,,1520014706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-02 18:18:38.401832,119794.0,8.0
2018-03-02 18:37:46.415458,slurm_normal,1520015882.0,0,7680.0,1.0,main_w3_handler0,3440508,18584977,False,11898,tabular,,12679760,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34086469}]",,"""0""",32.0,,44295812.0,1520015877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-02 18:38:03.813603,115067.0,5.0
2017-12-18 21:45:40.045599,slurm_normal,1513633553.0,0,,1.0,main_w4_handler0,3363222,17841904,False,709143,bed,,11916191,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 32940335}]",,"""0""",32.0,,42618656.0,1513633548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-18 21:45:54.737532,118524.0,5.0
2017-12-18 23:05:11.998272,slurm_normal,1513638329.0,0,,1.0,main_w3_handler1,3366233,17842372,False,5351701,tabular,,11916687,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 32990726}]",,"""3""",32.0,,42671267.0,1513638320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-18 23:05:31.227789,58555.0,9.0
2017-12-19 15:02:15.245085,slurm_normal,1513696034.0,0,,1.0,main_w3_handler1,3369441,17850118,False,13775601107,tabular,,11923154,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 32992582}]",,"""0""",32.0,,42757567.0,1513695741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-19 15:07:16.231011,118831.0,293.0
2017-12-19 17:45:39.494790,slurm_normal,1513705554.0,0,,1.0,main_w3_handler1,3363222,17851645,False,316898,bed,,11924682,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33007856}]",,"""0""",32.0,,42618656.0,1513705549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-19 17:45:55.548306,118524.0,5.0
2017-12-19 17:46:21.597310,slurm_normal,1513705598.0,0,,1.0,main_w3_handler0,3363222,17851664,False,26153,bed,,11924698,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33007860}]",,"""0""",32.0,,42618656.0,1513705593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-19 17:46:40.475612,118524.0,5.0
2017-12-19 17:58:44.703880,slurm_normal,1513706348.0,0,,1.0,main_w4_handler1,3363222,17852207,False,642955,bed,,11924785,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33008594}]",,"""0""",32.0,,42618656.0,1513706343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-19 17:59:18.831017,118524.0,5.0
2017-12-19 18:12:16.181634,slurm_normal,1513707151.0,0,,1.0,main_w4_handler0,3363222,17852270,False,642964,bed,,11924861,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33008673}]",,"""0""",32.0,,42618656.0,1513707145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-19 18:12:33.306805,118524.0,6.0
2017-12-19 18:16:10.170507,slurm_normal,1513707386.0,0,,1.0,main_w3_handler1,3363222,17852280,False,642964,bed,,11924877,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33008688}]",,"""0""",32.0,,42618656.0,1513707381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-19 18:16:27.398155,118524.0,5.0
2017-12-19 21:15:54.272475,slurm_normal,1513718176.0,0,,1.0,main_w3_handler1,3363222,17853545,False,316892,bed,,11926194,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33010706}]",,"""0""",32.0,,42618656.0,1513718171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-19 21:16:18.643967,118524.0,5.0
2017-12-19 21:14:16.970463,slurm_normal,1513718069.0,0,,1.0,main_w3_handler0,3363222,17853539,False,628862,bed,,11926182,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 33010691}]",,"""0""",32.0,,42618656.0,1513718064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2017-12-19 21:14:30.610191,118524.0,5.0
2018-03-03 17:41:53.485074,slurm_normal,1520098927.0,0,7680.0,1.0,main_w4_handler0,3449178,18593109,False,67187,tabular,,12687802,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,false,,no,false,true,"""false""","[{'src': 'hda', 'id': 34188194}]",,"""0""",32.0,,44305536.0,1520098922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,1.1.0,,2018-03-03 17:42:09.242718,123162.0,5.0
