chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.c_and_o_argument_repeat,parameters.chromInfo,parameters.dbkey,parameters.genome.__current_case__,parameters.genome.genome_choose,parameters.header,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-11-06 22:00:08.484391,slurm_normal,1478469637.0,0,1.0,main_w3_handler0,2830834,14266593,False,,1614541,bed,621307,bed,8475039.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""max"", ""col"": ""5""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56e2d1b763c86d2e6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b513cb7afecbde9599'}]","""1e-09""","""false""","""false""","""""",32.0,,33136088.0,1478469612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-11-06 22:00:40.851701,,25.0
,,2016-11-06 21:56:35.805056,slurm_normal,1478469403.0,0,1.0,main_w3_handler0,2830834,14266581,False,,1614541,bed,4544865,bed,8475023.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""max"", ""col"": ""5""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56e2d1b763c86d2e6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0d62ee95641a69a'}]","""1e-09""","""false""","""false""","""-s""",32.0,,33136088.0,1478469398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-11-06 21:56:45.719319,,5.0
,,2016-11-06 21:56:57.713528,slurm_normal,1478469564.0,0,1.0,main_w3_handler1,2830834,14266584,False,,1614541,bed,621307,bed,8475028.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""max"", ""col"": ""5""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56e2d1b763c86d2e6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b513cb7afecbde9599'}]","""1e-09""","""false""","""false""","""-s""",32.0,,33136088.0,1478469422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-11-06 21:59:26.007469,,142.0
,,2016-11-06 21:59:09.532678,slurm_normal,1478469590.0,0,1.0,main_w4_handler0,2830834,14266590,False,,1614541,bed,4544865,bed,8475038.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""max"", ""col"": ""5""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56e2d1b763c86d2e6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0d62ee95641a69a'}]","""1e-09""","""false""","""false""","""""",32.0,,33136088.0,1478469568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-11-06 21:59:51.697680,,22.0
,,2016-11-06 22:24:12.968074,slurm_normal,1478471060.0,0,1.0,main_w4_handler0,2830834,14266686,False,,36117,bed,4544865,bed,8475149.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""max"", ""col"": ""5""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5035c7e00ea62a366'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0d62ee95641a69a'}]","""1e-09""","""false""","""false""","""""",32.0,,33136088.0,1478471056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-11-06 22:24:23.054767,,4.0
,,2017-03-10 15:14:10.681985,slurm_normal,1489158860.0,0,1.0,main_w3_handler1,3013065,15263785,False,,55842,bed,56744613,bed,9409784.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28708328}]","""1e-09""","""false""","""false""","""-s""",32.0,,36545930.0,1489158855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-10 15:14:23.373450,5424.0,5.0
,,2017-03-23 10:39:21.779263,slurm_normal,1490265627.0,0,1.0,main_w4_handler0,3042423,15374299,False,,10236611,bed,2919,bed,9512435.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891163}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:41:11.239176,5424.0,9.0
,,2017-03-23 10:38:34.520405,slurm_normal,1490265526.0,0,1.0,main_w3_handler1,3042423,15374284,False,,11261590,bed,16794282,bed,9512415.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891164}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:38:47.094716,5424.0,8.0
,,2017-03-23 10:39:26.741730,slurm_normal,1490265849.0,0,1.0,main_w4_handler1,3042423,15374306,False,,26011,bed,2919,bed,9512459.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891170}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:44:18.510386,5424.0,4.0
,,2017-03-23 10:38:37.860035,slurm_normal,1490265533.0,0,1.0,main_w3_handler0,3042423,15374290,False,,26011,bed,16794282,bed,9512416.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891170}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:38:55.576921,5424.0,5.0
,,2017-03-23 10:38:35.420277,slurm_normal,1490265536.0,0,1.0,main_w3_handler1,3042423,15374286,False,,1440828,bed,16794282,bed,9512417.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891166}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:39:00.001548,5424.0,4.0
,,2017-03-23 10:38:35.943442,slurm_normal,1490265547.0,0,1.0,main_w3_handler1,3042423,15374287,False,,10463232,bed,16794282,bed,9512420.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891167}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:39:09.717839,5424.0,7.0
,,2017-03-23 10:39:25.418215,slurm_normal,1490265633.0,0,1.0,main_w3_handler1,3042423,15374304,False,,1122227,bed,2919,bed,9512439.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891168}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:40:34.103547,5424.0,4.0
,,2017-03-23 10:38:34.914168,slurm_normal,1490265605.0,0,1.0,main_w4_handler1,3042423,15374285,False,,1201279,bed,16794282,bed,9512427.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891165}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:40:10.658215,5424.0,6.0
,,2017-03-23 10:38:37.263812,slurm_normal,1490265606.0,0,1.0,main_w4_handler1,3042423,15374289,False,,1217481,bed,16794282,bed,9512429.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891169}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:40:12.115982,5424.0,4.0
,,2017-03-23 10:39:24.689189,slurm_normal,1490265729.0,0,1.0,main_w4_handler1,3042423,15374303,False,,10463232,bed,2919,bed,9512442.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891167}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:43:36.526928,5424.0,8.0
,,2017-03-23 10:39:22.732254,slurm_normal,1490265725.0,0,1.0,main_w4_handler0,3042423,15374300,False,,11261590,bed,2919,bed,9512441.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891164}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:43:45.353330,5424.0,7.0
,,2017-03-23 10:39:24.105859,slurm_normal,1490265621.0,0,1.0,main_w4_handler1,3042423,15374302,False,,1440828,bed,2919,bed,9512434.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891166}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:40:26.487743,5424.0,5.0
,,2017-03-23 10:39:23.393172,slurm_normal,1490265822.0,0,1.0,main_w3_handler0,3042423,15374301,False,,1201279,bed,2919,bed,9512451.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891165}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:43:44.988541,5424.0,4.0
,,2017-03-23 10:39:26.120985,slurm_normal,1490265848.0,0,1.0,main_w4_handler1,3042423,15374305,False,,1217481,bed,2919,bed,9512458.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891169}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:44:18.382717,5424.0,5.0
,,2016-12-14 16:33:41.253340,slurm_normal,1481733228.0,0,1.0,main_w3_handler1,2923967,14576377,False,,60802,bed,43465,bed,8755752.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 27634150}]","[{'src': 'hda', 'id': 27598305}]","""1e-09""","""false""","""false""","""""",32.0,,34739571.0,1481733224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-12-14 16:33:50.050060,96604.0,4.0
,,2017-01-23 22:46:17.209214,slurm_normal,1485211595.0,0,1.0,main_w4_handler1,2962556,14852176,False,,9655060,bed,82593365,bed,9012194.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""5""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 28055088}]","[{'src': 'hda', 'id': 28055499}]","""1e-09""","""true""","""false""","""-s""",32.0,,35541974.0,1485211580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-01-23 22:46:39.460593,70484.0,15.0
,,2017-03-23 09:37:12.540689,slurm_normal,1490262089.0,0,1.0,main_w3_handler1,3042423,15373826,False,,10236611,bed,16794282,bed,9511934.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891163}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490261846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 09:41:31.086220,5424.0,243.0
,,2017-03-23 09:55:53.513032,slurm_normal,1490262965.0,0,1.0,main_w3_handler1,3042423,15373937,False,,10236611,bed,16794282,bed,9512076.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891163}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490262955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 09:56:07.442646,5424.0,10.0
,,2017-03-23 09:56:02.961788,slurm_normal,1490262979.0,0,1.0,main_w4_handler1,3042423,15373939,False,,10236611,bed,16794282,bed,9512080.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""concat"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891163}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490262968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 09:56:23.419775,5424.0,11.0
,,2017-03-23 10:10:05.671497,slurm_normal,1490263822.0,0,1.0,main_w4_handler1,3042423,15374060,False,,1122227,bed,2919,bed,9512210.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891168}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:10:23.648725,5424.0,5.0
,,2017-03-23 10:38:34.028795,slurm_normal,1490265526.0,0,1.0,main_w3_handler0,3042423,15374283,False,,10236611,bed,16794282,bed,9512414.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891163}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:38:46.855160,5424.0,8.0
,,2017-03-23 10:38:36.525198,slurm_normal,1490265556.0,0,1.0,main_w3_handler1,3042423,15374288,False,,1122227,bed,16794282,bed,9512422.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891168}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490265552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:39:18.763015,5424.0,4.0
,,2017-03-23 10:08:36.984030,slurm_normal,1490263727.0,0,1.0,main_w4_handler1,3042423,15374044,False,,1201279,bed,16794282,bed,9512195.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891165}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:08:51.918955,5424.0,5.0
,,2017-03-23 10:08:36.163584,slurm_normal,1490263727.0,0,1.0,main_w3_handler0,3042423,15374043,False,,11261590,bed,16794282,bed,9512194.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891164}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:08:49.574925,5424.0,8.0
,,2017-03-23 10:08:38.610312,slurm_normal,1490263736.0,0,1.0,main_w3_handler0,3042423,15374047,False,,1122227,bed,16794282,bed,9512197.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891168}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:08:58.818976,5424.0,5.0
,,2017-03-23 10:08:37.861757,slurm_normal,1490263736.0,0,1.0,main_w4_handler1,3042423,15374045,False,,1440828,bed,16794282,bed,9512198.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891166}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:08:58.683560,5424.0,4.0
,,2017-03-23 10:08:39.325995,slurm_normal,1490263747.0,0,1.0,main_w3_handler0,3042423,15374049,False,,26011,bed,16794282,bed,9512199.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891170}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:09:10.070625,5424.0,6.0
,,2017-03-23 10:08:38.232532,slurm_normal,1490263748.0,0,1.0,main_w4_handler1,3042423,15374046,False,,10463232,bed,16794282,bed,9512200.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891167}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:09:13.623811,5424.0,7.0
,,2017-03-23 10:08:38.987168,slurm_normal,1490263760.0,0,1.0,main_w4_handler1,3042423,15374048,False,,1217481,bed,16794282,bed,9512202.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891169}]","[{'src': 'hda', 'id': 28891184}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:09:24.307360,5424.0,5.0
,,2017-03-23 10:09:17.087258,slurm_normal,1490263768.0,0,1.0,main_w3_handler0,3042423,15374051,False,,10236611,bed,2919,bed,9512203.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891163}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:09:29.637829,5424.0,8.0
,,2017-03-23 10:10:01.917849,slurm_normal,1490263812.0,0,1.0,main_w3_handler0,3042423,15374056,False,,11261590,bed,2919,bed,9512207.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891164}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:10:15.109206,5424.0,7.0
,,2017-03-23 10:10:03.761234,slurm_normal,1490263812.0,0,1.0,main_w3_handler1,3042423,15374058,False,,1440828,bed,2919,bed,9512208.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891166}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:10:14.491318,5424.0,4.0
,,2017-03-23 10:10:02.810553,slurm_normal,1490263822.0,0,1.0,main_w3_handler0,3042423,15374057,False,,1201279,bed,2919,bed,9512209.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891165}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:10:24.005088,5424.0,5.0
