create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile_control,infile_control_filetype,infile_treatment,infile_treatment_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bdgcmp_options.__current_case__,parameters.bdgcmp_options.bdgcmp_options_selector,parameters.bdgcmp_options.pseudocount,parameters.chromInfo,parameters.dbkey,parameters.infile_control,parameters.infile_control.values,parameters.infile_treatment,parameters.infile_treatment.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-05-25 12:24:21.979943,slurm_normal,1464179204.0,0,1.0,main_w2_handler1,2684697,12983254,False,107654841,bedgraph,163570609,bedgraph,,7169972.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561dc8d74dca877f3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580d2d79de3dd643b'}]",32.0,,30376150.0,1464179093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-25 12:26:48.145448,41802.0,111.0
2016-05-25 12:23:19.914472,slurm_normal,1464179144.0,0,1.0,main_w1_handler0,2684697,12983251,False,109753851,bedgraph,149616428,bedgraph,,7169970.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5186e0576335c9862'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589b15b3d2dee7b7a'}]",32.0,,30376150.0,1464179034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-25 12:25:47.252163,41802.0,110.0
2016-05-25 12:24:43.122506,slurm_normal,1464179242.0,0,1.0,main_w1_handler1,2684697,12983256,False,111053639,bedgraph,171207681,bedgraph,,7169974.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503ce5e9dd8bc0808'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519b31cc2f3dc866e'}]",32.0,,30376150.0,1464179115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-25 12:27:24.584898,41802.0,127.0
2016-05-25 12:25:08.338146,slurm_normal,1464179281.0,0,1.0,main_w2_handler0,2684697,12983259,False,111053639,bedgraph,168345766,bedgraph,,7169975.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bcb0d1502912b1e4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d155054af3e7520f'}]",32.0,,30376150.0,1464179167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-25 16:01:59.987729,41802.0,114.0
2016-05-25 14:57:29.853989,slurm_normal,1464192311.0,0,1.0,main_w1_handler1,2684697,12984977,False,109753851,bedgraph,175109861,bedgraph,,7171058.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ec0c495e6a960dc'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5693eda69a5a80cf8'}]",32.0,,30376150.0,1464192181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-25 16:05:20.332348,41802.0,130.0
2016-03-25 07:26:22.169715,slurm_normal,1458891304.0,0,1.0,main_w1_handler0,2597019,12248925,False,1078667857,bedgraph,854920709,bedgraph,,6461113.roundup,slurm,,132112168.0,corral-repl,,,1,logLR,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24012512,,24012511,,32.0,,28867719.0,1458890956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-25 07:35:07.173378,34556.0,348.0
2016-03-25 07:26:50.584071,slurm_normal,1458892101.0,0,1.0,main_w1_handler2,2597019,12248927,False,1956741936,bedgraph,1956741936,bedgraph,,6461130.roundup,slurm,,132112168.0,corral-repl,,,0,FE,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24012658,,24012658,,32.0,,28867719.0,1458891364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-25 07:48:24.408040,34556.0,737.0
2016-03-25 08:11:56.238507,slurm_normal,1458893909.0,0,1.0,main_w1_handler1,2597019,12249061,False,1078667857,bedgraph,854920709,bedgraph,,6461247.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24012512,,24012511,,32.0,,28867719.0,1458893583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-25 08:18:30.766508,34556.0,326.0
2016-03-25 08:29:25.164147,slurm_normal,1458894929.0,0,1.0,main_w2_handler1,2597019,12249134,False,1078667857,bedgraph,596803953,bedgraph,,6461294.roundup,slurm,,132112168.0,corral-repl,,,1,logLR,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24012512,,24000392,,32.0,,28867719.0,1458894631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-25 08:35:31.891990,34556.0,298.0
2016-03-25 20:51:44.043246,slurm_normal,1458939918.0,0,1.0,main_w1_handler1,2211498,12255174,False,2016303297,bedgraph,2450864725,bedgraph,,6466378.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24021007,,24021006,,32.0,,28867719.0,1458939121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-25 21:05:19.777593,34556.0,797.0
2016-03-25 20:51:20.267801,slurm_normal,1458940959.0,0,1.0,main_w2_handler1,2211498,12255172,False,2016303297,bedgraph,2450864725,bedgraph,,6466376.roundup,slurm,,132112168.0,corral-repl,,,2,logFE,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24021007,,24021006,,32.0,,28867719.0,1458939099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-25 21:22:43.304360,34556.0,1860.0
2016-03-26 03:26:24.657807,slurm_normal,1458963549.0,0,1.0,main_w2_handler0,2211498,12256208,False,2187930942,bedgraph,2452302312,bedgraph,,6467269.roundup,slurm,,132112168.0,corral-repl,,,1,logLR,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24022509,,24022508,,32.0,,28867719.0,1458962801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-26 03:39:12.131071,34556.0,748.0
2016-03-26 03:25:03.981827,slurm_normal,1458964536.0,0,1.0,main_w2_handler1,2211498,12256207,False,2187930942,bedgraph,2452302312,bedgraph,,6467268.roundup,slurm,,132112168.0,corral-repl,,,2,logFE,0.0001,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24022509,,24022508,,32.0,,28867719.0,1458962719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-26 03:55:38.992442,34556.0,1817.0
2016-03-26 04:55:13.742531,slurm_normal,1458968984.0,0,1.0,main_w1_handler1,2211498,12256358,False,1573918447,bedgraph,1562284986,bedgraph,,6467420.roundup,slurm,,132112168.0,corral-repl,,,1,logLR,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24022880,,24022872,,32.0,,28867719.0,1458968483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-26 05:09:46.688015,34556.0,501.0
2016-03-26 04:57:32.181023,slurm_normal,1458968969.0,0,1.0,main_w1_handler1,2211498,12256383,False,1573918447,bedgraph,1562284986,bedgraph,,6467421.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24022880,,24022872,,32.0,,28867719.0,1458968486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-26 05:09:32.646713,34556.0,483.0
2016-03-26 08:16:18.640155,slurm_normal,1458982016.0,0,1.0,main_w2_handler1,2211498,12256691,False,2195472589,bedgraph,2452461780,bedgraph,,6467630.roundup,slurm,,132112168.0,corral-repl,,,2,logFE,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24023303,,24023302,,32.0,,28867719.0,1458980192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-26 08:46:59.386180,34556.0,1824.0
2016-03-26 20:09:37.166227,slurm_normal,1459023775.0,0,1.0,main_w1_handler0,2211498,12258019,False,2195472589,bedgraph,2452461780,bedgraph,,6468658.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24023303,,24023302,,32.0,,28867719.0,1459022990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-26 20:22:57.852119,34556.0,785.0
2016-03-28 15:54:49.525742,slurm_normal,1459181021.0,0,1.0,main_w1_handler0,2594365,12262509,False,716714507,bedgraph,1130955601,bedgraph,,6472971.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24031850,,24000304,,32.0,,28867719.0,1459180637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-28 16:03:44.261653,34556.0,384.0
2016-03-28 15:54:03.823239,slurm_normal,1459180997.0,0,1.0,main_w2_handler1,2594365,12262505,False,716714507,bedgraph,826396349,bedgraph,,6472972.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24031850,,24000303,,32.0,,28867719.0,1459180644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-28 16:03:21.672239,34556.0,353.0
2016-03-28 16:41:29.531224,slurm_normal,1459184415.0,0,1.0,main_w1_handler1,2594365,12263033,False,716714507,bedgraph,1130955601,bedgraph,,6473483.roundup,slurm,,132112168.0,corral-repl,,,1,logLR,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24031850,,24000304,,32.0,,28867719.0,1459183856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-28 17:00:20.849342,34556.0,559.0
2016-03-28 22:15:07.659274,slurm_normal,1459203634.0,0,1.0,main_w2_handler0,2594365,12265150,False,716714507,bedgraph,826396349,bedgraph,,6475571.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24031850,,24000303,,32.0,,28867719.0,1459203321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-28 22:20:37.243101,34556.0,313.0
2016-03-28 22:41:05.950567,slurm_normal,1459223779.0,0,1.0,main_w2_handler1,2594365,12265243,False,716714507,bedgraph,826396349,bedgraph,,6476184.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0001,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24031850,,24000303,,32.0,,28867719.0,1459222695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-29 03:56:31.112842,34556.0,1084.0
2016-03-29 06:49:37.162696,slurm_normal,1459234974.0,0,1.0,main_w2_handler1,2597019,12267232,False,1078667857,bedgraph,600598297,bedgraph,,6477991.roundup,slurm,,132112168.0,corral-repl,,,0,FE,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24012512,,24038518,,32.0,,28867719.0,1459234189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-29 07:02:59.253074,34556.0,785.0
2016-03-29 06:39:33.041935,slurm_normal,1459234536.0,0,1.0,main_w1_handler2,2594365,12267185,False,716714507,bedgraph,1130955601,bedgraph,,6477924.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0001,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24031850,,24000304,,32.0,,28867719.0,1459233609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-29 06:55:38.548004,34556.0,927.0
2016-03-30 13:12:20.033517,slurm_normal,1459343857.0,0,1.0,main_w2_handler0,2648527,12286310,False,1119770177,bedgraph,693570604,bedgraph,,6492695.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24054577,,24054576,,32.0,,29288525.0,1459343583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-30 13:17:41.194516,81493.0,274.0
2016-03-30 22:20:02.823497,slurm_normal,1459383614.0,0,1.0,main_w1_handler2,2649851,12290888,False,2038221997,bedgraph,987107162,bedgraph,,6495865.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24072165,,24072164,,32.0,,29307570.0,1459382768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 00:20:20.773769,80466.0,846.0
2016-05-26 23:27:53.655703,slurm_normal,1464307259.0,0,1.0,main_w2_handler0,2211498,12996371,False,2206192458,bedgraph,2452882086,bedgraph,,7183277.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.001,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565f376b2522719dc'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ff332874c1ce052'}]",32.0,,28867719.0,1464305311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-27 00:01:03.443697,34556.0,1948.0
2016-03-31 22:32:42.420998,slurm_normal,1459465874.0,0,1.0,main_w1_handler0,2653139,12305432,False,1860126288,bedgraph,989006355,bedgraph,,6513542.roundup,slurm,,132112168.0,corral-repl,,"""790b9a26f79011e58c5a005056a52a46""",3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24093734,,24093733,,32.0,,29307570.0,1459465316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 23:11:18.181310,80466.0,558.0
2016-03-31 19:21:36.592388,slurm_normal,1459464152.0,0,1.0,main_w1_handler0,2653345,12303894,False,2316313322,bedgraph,1345884733,bedgraph,,6513401.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24091525,,24091524,,32.0,,29062679.0,1459463419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 22:42:37.487378,72736.0,733.0
2016-05-27 01:48:14.113764,slurm_normal,1464315654.0,0,1.0,main_w2_handler1,2211498,12997046,False,2207533944,bedgraph,2451911284,bedgraph,,7184253.roundup,slurm,,132112168.0,corral-repl,,,0,FE,1e-05,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5300bedd34be39937'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5636d289536220dac'}]",32.0,,28867719.0,1464313749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-27 02:20:56.195042,34556.0,1905.0
2016-04-03 11:39:59.938784,slurm_normal,1459684300.0,0,1.0,main_w1_handler1,2407180,12324882,False,2594916849,bedgraph,1134076353,bedgraph,,6531601.roundup,slurm,,132112168.0,corral-repl,,,1,logLR,0.0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24122101,,24122096,,32.0,,29360549.0,1459683615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-03 11:51:43.313021,64607.0,685.0
2016-04-03 22:53:35.104121,slurm_normal,1459724957.0,0,1.0,main_w1_handler2,2407180,12328952,False,2568578131,bedgraph,1876075958,bedgraph,,6535226.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24125793,,24125792,,32.0,,29360549.0,1459724024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-03 23:09:20.736080,64607.0,933.0
2016-04-04 08:11:04.511752,slurm_normal,1459758152.0,0,1.0,main_w1_handler1,2312125,12330754,False,2416138893,bedgraph,2416138893,bedgraph,,6537104.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24084888,,24084888,,32.0,,29297634.0,1459757490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 08:22:37.351870,29072.0,662.0
2016-04-04 16:23:38.002270,slurm_normal,1459787649.0,0,1.0,main_w2_handler1,2653139,12335968,False,1845247883,bedgraph,1541397710,bedgraph,,6541813.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24137062,,24137061,,32.0,,29307570.0,1459787028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 16:34:19.666133,80466.0,621.0
2016-04-04 16:22:41.798475,slurm_normal,1459788900.0,0,1.0,main_w1_handler1,2653139,12335963,False,2006221141,bedgraph,1051181211,bedgraph,,6541914.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24139826,,24139825,,32.0,,29307570.0,1459788141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 16:55:05.532554,80466.0,759.0
2016-04-04 22:37:55.655989,slurm_normal,1459810140.0,0,1.0,main_w1_handler2,2653139,12338496,False,2006221141,bedgraph,1051181211,bedgraph,,6544409.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24142960,,24142959,,32.0,,29307570.0,1459809507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 22:49:03.894313,80466.0,633.0
2016-04-04 22:36:34.135962,slurm_normal,1459810020.0,0,1.0,main_w1_handler2,2653139,12338485,False,2006221141,bedgraph,1051181211,bedgraph,,6544401.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24142960,,24142959,,32.0,,29307570.0,1459809431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 22:47:02.684296,80466.0,589.0
2016-09-20 10:40:44.086552,slurm_normal,1474368369.0,0,1.0,main_w4_handler0,2818854,13891443,False,772600199,bedgraph,758089274,bedgraph,,8115226.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0001,"""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bff526597367af0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b502bdacc4b92070a2'}]",32.0,,33025732.0,1474368063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-20 10:46:11.043043,77683.0,306.0
2016-09-20 13:58:50.176300,slurm_normal,1474380136.0,0,1.0,main_w3_handler0,2818854,13893341,False,517338490,bedgraph,517203845,bedgraph,,8116907.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0001,"""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb22bf0097684ec0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4d7c9a54fe650c0'}]",32.0,,33025732.0,1474379943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-20 14:02:20.683387,77683.0,193.0
2016-04-05 21:30:54.851220,slurm_normal,1459892479.0,0,1.0,main_w2_handler0,2653139,12348696,False,1845247883,bedgraph,1541397710,bedgraph,,6553492.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24142951,,24142950,,32.0,,29307570.0,1459891880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-05 21:41:23.785558,80466.0,599.0
2016-04-05 23:39:16.649812,slurm_normal,1459901902.0,0,1.0,main_w2_handler0,2653139,12349247,False,2006221141,bedgraph,1051181211,bedgraph,,6554179.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24160486,,24160485,,32.0,,29307570.0,1459901368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-06 00:18:25.640401,80466.0,534.0
2016-04-05 23:40:02.752020,slurm_normal,1459901358.0,0,1.0,main_w2_handler0,2653139,12349249,False,1845247883,bedgraph,1541397710,bedgraph,,6554131.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24160460,,24160459,,32.0,,29307570.0,1459900816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-06 00:09:19.794931,80466.0,542.0
2016-04-01 17:29:36.503470,slurm_normal,1459610794.0,0,1.0,main_w2_handler1,2653345,12313826,False,2969913833,bedgraph,5232566569,bedgraph,,6527210.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24106008,,24106007,,32.0,,29062679.0,1459609654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-02 15:26:35.855111,72736.0,1140.0
2016-04-02 18:56:43.019268,slurm_normal,1459624594.0,0,1.0,main_w2_handler0,2581838,12321377,False,109586858,bedgraph,148053904,bedgraph,,6528144.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24117673,,24117672,,32.0,,29374967.0,1459624534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-02 19:16:36.971356,57068.0,60.0
2016-04-06 14:08:03.728051,slurm_normal,1459953604.0,0,1.0,main_w1_handler2,2653139,12353888,False,1845247883,bedgraph,901099478,bedgraph,,6558651.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24160460,,24167867,,32.0,,29307570.0,1459952984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-06 14:40:10.201916,80466.0,620.0
2016-04-08 19:07:01.902722,slurm_normal,1460142585.0,0,1.0,main_w1_handler2,2575879,12394841,False,104353905,bedgraph,93331516,bedgraph,,6591190.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24220320,,24220319,,32.0,,29374967.0,1460142456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-08 19:09:47.978786,57068.0,129.0
2016-04-07 10:04:01.764910,slurm_normal,1460023625.0,0,1.0,main_w2_handler1,2660747,12360459,False,251719289,bedgraph,498663969,bedgraph,,6565650.roundup,slurm,,132112168.0,corral-repl,,"""0d48181afca811e5a1c6005056a52a46""",3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24176830,,24176831,,32.0,,29445865.0,1460023450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-07 10:07:08.042471,81993.0,175.0
