bamInput,bamInput_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName2,blackListFileName2_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.MNase,parameters.advancedOpt.Offset,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.filterRNAstrand,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamInput.values,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1793186688,bam,,,,,,,,,2016-10-10 01:08:28.520300,slurm_multi,1476062421.0,0,6.0,main_w4_handler2,2826662,14041164,False,,8258543,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa6c63436b83943c'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33234053,1476061911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-10 01:20:22.622916,90870,510.0
699222858,bam,,,,,,,,,2017-03-30 13:31:21.498808,slurm_multi,1490906410.0,0,6.0,main_w3_handler2,3052275,15435264,False,,9570410,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28985149}]","""10""","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""","""SC5314 A22""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,36977659,1490906312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2017-03-30 20:40:22.712146,77683,98.0
2466238753,bam,,,,,,,,,2016-10-24 22:38:31.061532,slurm_multi,1477364373.0,0,6.0,main_w3_handler2,2860300,14162905,False,,8375330,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57347803dbc63dd89'}]","""20""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33813806,1477353289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-25 02:59:35.797956,73080,11084.0
2108015593,bam,,,,,,,,,2016-10-20 13:16:03.616033,slurm_multi,1476970279.0,0,6.0,main_w3_handler2,1796147,14130335,False,,8344739,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ef6006eb55e296a'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32727307,1476969578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-20 13:31:21.905354,35884,701.0
148729037,bam,,,,,,,,,2016-10-14 12:37:55.310959,slurm_multi,1476449251.0,0,6.0,main_w3_handler2,2853501,14081717,False,,8298155,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dd51e620f4559c8'}]","""25""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33675859,1476449091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-14 12:47:33.172666,92153,160.0
2065457282,bam,,,,,,,,,2016-10-20 13:16:05.714575,slurm_multi,1476974843.0,0,6.0,main_w3_handler2,1796147,14130340,False,,8345458,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce4093d2c8694b63'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32727307,1476974122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-20 14:47:36.351822,35884,721.0
699222858,bam,,,,,,,,,2016-10-17 14:17:54.160460,slurm_multi,1476720504.0,0,6.0,main_w4_handler2,2857815,14098835,False,,8314718,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5160ef0b70380346f'}]","""10""","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""","""bedgraph""","""""",0,,,,0.1143,rpkm,32.0,,33519497,1476720300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-17 16:08:29.710101,77683,204.0
305591553,bam,18786.0,18786.0,bed,,,bed,,,2016-10-17 18:39:29.040091,slurm_multi,1476731201.0,0,6.0,main_w3_handler2,2855238,14101277,False,,8316501,slurm,,132112168.0,corral-repl,,0,no,,,false,,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572bab8107469b47a'}]",false,2.0,custom,500,no,false,,0,0,1,,,yes,false,300,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b3989ea32838e3a'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1476730885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-17 19:06:45.099010,50986,316.0
4893055696,bam,,,,,,,,,2016-10-13 08:21:08.534707,slurm_multi,1476348883.0,0,6.0,main_w4_handler2,2834886,14071015,False,,8288314,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b58f84c7c54374d8'}]","""50000""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33648772,1476348498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-13 08:54:55.529340,69870,385.0
152228463,bam,,,,,,,,,2016-10-14 12:31:58.266236,slurm_multi,1476449133.0,0,6.0,main_w4_handler2,2853506,14081670,False,,8298136,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b577c8adadc4ce2962'}]","""25""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33653031,1476448871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-14 12:45:34.974414,92154,262.0
86642355,bam,18786.0,18786.0,bed,,,bed,,,2016-10-21 22:20:37.432413,slurm_multi,1477091083.0,0,6.0,main_w4_handler2,2855238,14144418,False,,8357971,slurm,,132112168.0,corral-repl,,0,no,,,false,,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e90372bd95128a5e'}]",false,2.0,custom,500,no,false,,0,0,1,,,yes,false,300,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e820819be07178b7'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1477090753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-21 23:04:46.111365,50986,330.0
383836715,bam,,,,,,,,,2016-10-17 14:18:28.053100,slurm_multi,1476722091.0,0,6.0,main_w4_handler2,2857815,14098839,False,,8315049,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59cca7e30c10272a8'}]","""10""","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""","""bedgraph""","""""",0,,,,0.3665,rpkm,32.0,,33519497,1476722002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-17 16:35:00.300512,77683,89.0
503955020,bam,18786.0,18786.0,bed,,,bed,,,2016-10-18 17:26:52.216796,slurm_multi,1476822527.0,0,6.0,main_w3_handler2,2855238,14110888,False,,8326180,slurm,,132112168.0,corral-repl,,0,no,,,false,,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e90372bd95128a5e'}]",false,2.0,custom,500,no,false,,0,0,1,,,yes,false,300,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b3a352a258b68cf'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1476819314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-18 20:29:04.747941,50986,3213.0
1248289774,bam,,,,,,,,,2016-10-11 10:13:40.187899,slurm_multi,1476181169.0,0,6.0,main_w4_handler2,2848873,14052655,False,,8270255,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54163471a1e0acefd'}]","""50""","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,33519497,1476181048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-11 10:19:32.003886,77683,121.0
2899137016,bam,,,,,,,,,2016-10-19 00:08:30.477494,slurm_multi,1476844298.0,0,6.0,main_w3_handler2,2758228,14113037,False,,8328250,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5749a0c488027b0c0'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,33646174,1476842802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-19 02:32:16.510861,76865,1496.0
3997291586,bam,,,,,,,,,2016-10-11 10:07:25.976614,slurm_multi,1476289995.0,0,6.0,main_w3_handler2,2834886,14052552,False,,8281615,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5bf1c1294aa9202'}]","""50000""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33492927,1476289471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-12 16:33:20.007856,69870,524.0
1543106165,bam,,,,,,,,,2016-10-09 15:42:47.292249,slurm_multi,1476028396.0,0,6.0,main_w4_handler2,2413460,14039454,False,,8256862,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b91fc76e2dea8aa'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33553426,1476027983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-09 15:53:17.525986,68124,413.0
2108129000,bam,,,,,,,,,2016-10-14 07:15:53.853331,slurm_multi,1476435534.0,0,6.0,main_w3_handler2,2771636,14079843,False,,8296705,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9cfd2d16efd76a8'}]","""20""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31578981,1476433844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-14 08:58:56.864692,73080,1690.0
2333839262,bam,,,,,,,,,2016-10-24 08:23:17.215790,slurm_multi,1477300400.0,0,6.0,main_w3_handler2,1796147,14156059,False,,8367314,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbde7ce0a89b3e7f'}]","""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,32727307,1477299265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-24 09:13:22.531812,35884,1135.0
1709517608,bam,,,,,,,,,2016-10-10 15:09:36.648201,slurm_multi,1476115687.0,0,6.0,main_w3_handler2,2835742,14045729,False,,8263589,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db54f423c7aa3a8d'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33260709,1476115618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-10 16:08:10.691833,90959,69.0
521060828,bam,,,,,,,,,2016-10-16 13:56:40.716483,slurm_multi,1476629940.0,0,6.0,main_w3_handler2,2852558,14092131,False,,8308311,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5775bf4db07a2449c'}]","""10000""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33733089,1476629817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-16 14:59:02.258365,6835,123.0
3871182414,bam,,,,,,,,,2016-10-11 10:44:04.416111,slurm_multi,1476236697.0,0,6.0,main_w3_handler2,2834886,14052843,False,,8276531,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583c3ebda2468e098'}]","""50000""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33492927,1476236465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-12 01:45:09.401222,69870,232.0
2379367346,bam,,,,,,,,,2016-10-08 17:41:00.981582,slurm_multi,1475965315.0,0,6.0,main_w3_handler2,2846921,14036214,False,,8254673,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e54020589a674d9e'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1475964723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-08 22:21:56.970107,50986,592.0
109280545,bam,18786.0,18786.0,bed,,,bed,,,2016-10-14 23:08:37.997012,slurm_multi,1476488619.0,0,6.0,main_w3_handler2,2855238,14086298,False,,8303178,slurm,,132112168.0,corral-repl,,0,no,,,false,,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572bab8107469b47a'}]",false,2.0,custom,500,no,false,,0,0,1,,,yes,false,300,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500cf9cf6c8765be9'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1476488337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-14 23:43:51.237050,50986,282.0
3288690215,bam,,,,,,,,,2016-10-08 17:40:52.350124,slurm_multi,1475951595.0,0,6.0,main_w3_handler2,2846921,14036205,False,,8253808,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5237182e2bb987c20'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1475950818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-08 18:33:17.386635,50986,777.0
999418172,bam,,,,,,,,,2016-10-17 14:16:38.672795,slurm_multi,1476717359.0,0,6.0,main_w4_handler2,2857815,14098825,False,,8314317,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b544e56a7079f821ad'}]","""10""","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""","""bedgraph""","""""",0,,,,0.1589,rpkm,32.0,,33519497,1476717246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-17 15:16:10.780495,77683,113.0
3154395181,bam,,,,,,,,,2016-10-10 14:34:00.625228,slurm_multi,1476119949.0,0,6.0,main_w3_handler2,2834886,14045461,False,,8264222,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50188e4614918a0b5'}]","""50000""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33492927,1476119816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-10 17:19:11.737206,69870,133.0
231750224,bam,18786.0,18786.0,bed,,,bed,,,2016-10-19 18:02:44.246390,slurm_multi,1476905140.0,0,6.0,main_w3_handler2,2855238,14120875,False,,8336055,slurm,,132112168.0,corral-repl,,0,no,,,false,,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e90372bd95128a5e'}]",false,2.0,custom,500,no,false,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b0d84fc7c995a24'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1476904970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-19 19:25:53.774723,50986,170.0
457170021,bam,,,,,,,,,2016-10-22 02:05:18.724478,slurm_multi,1477108404.0,0,6.0,main_w4_handler2,2864348,14145443,False,,8358501,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a96ed09814bfe61c'}]","""5""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,1.0,,2150570000,100.0,1x,32.0,,33590297,1477105396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-22 03:53:25.292450,87324,3008.0
5951607273,bam,,,,,,,,,2016-10-08 17:40:55.513244,slurm_multi,1475955668.0,0,6.0,main_w3_handler2,2846921,14036208,False,,8254085,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3008b029a04e792'}]","""100""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,33465832,1475954390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-08 19:41:10.673119,50986,1278.0
1896322,bam,,,,,,,,,2016-12-26 18:19:45.462139,slurm_multi,1482776590.0,0,6.0,main_w4_handler2,2694982,14648200,False,,8822286,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 26703057}]","""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""chr10""",2,0.0,2066432718,specific,1.0,1x,32.0,,33486407,1482776528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-12-26 18:23:21.835045,84133,62.0
322929176,bam,,,,,,,,,2016-10-17 14:15:05.629387,slurm_multi,1476716950.0,0,6.0,main_w3_handler2,2857815,14098797,False,,8314252,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c41cdfb1e0b9acc'}]","""10""","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""","""bedgraph""","""""",0,,,,0.4203,rpkm,32.0,,33519497,1476716902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-17 15:09:12.677498,77683,48.0
152228471,bam,,,,,,,,,2016-10-14 12:38:32.617856,slurm_multi,1476449484.0,0,6.0,main_w4_handler2,2853541,14081719,False,,8298166,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bc21c59aa018552'}]","""25""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33653072,1476449212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-14 12:51:26.488238,92157,272.0
4150610921,bam,,,,,,,,,2016-10-13 08:21:08.122211,slurm_multi,1476347509.0,0,6.0,main_w3_handler2,2834886,14071013,False,,8288091,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e72d00ea6fb0ad3f'}]","""50000""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,33648772,1476347313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-13 08:31:51.147534,69870,196.0
5305734417,bam,,,,,,,,,2016-10-14 18:41:50.998991,slurm_multi,1476474544.0,0,6.0,main_w3_handler2,2837409,14084469,False,,8301257,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520aa9f3a7254a4d3'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,33335492,1476470920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-14 19:49:14.483835,12159,3624.0
856024315,bam,,,,,,,,,2017-03-30 13:30:29.703147,slurm_multi,1490891075.0,0,6.0,main_w3_handler2,3052275,15435243,False,,9568465,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28985141}]","""10""","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""","""SC5314 A22""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,36977659,1490890975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2017-03-30 16:24:46.951703,77683,100.0
5182469225,bam,,,,,,,,,2016-10-07 08:57:57.765031,slurm_multi,1475831805.0,0,6.0,main_w4_handler2,2838493,14027006,False,,8244898,slurm,,132112168.0,corral-repl,,0,no,,,,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b8b6f6e38812a6d'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32713793,1475830922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.3.5.0,2.3.5.0,,2016-10-07 09:16:49.213457,38685,883.0
