create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bed_file,input_bed_file_filetype,input_control_file,input_control_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.effective_genome_fraction,parameters.error_cut_off,parameters.fix_off_by_one_errors,parameters.fragment_size,parameters.gap_size,parameters.input_bed_file,parameters.input_bed_file.values,parameters.input_control_file,parameters.redundancy_threshold,parameters.window_size,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-09-10 23:54:09.247098,slurm_normal,1441929413.0,0,,1.0,main_w2_handler0,2435122,10299004,False,,128581232,bed,,,4584019.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""0.74""","""0.01""","""True""","""100""","""600""",21076892,,,"""100000""","""200""",32.0,,24520515,1441929276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-10 23:56:57.105748,36638.0,137.0
2015-09-10 23:59:00.576786,slurm_normal,1441929694.0,0,,1.0,main_w1_handler1,2435122,10299008,False,,128581232,bed,,,4584031.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""0.74""","""0.01""","""True""","""100""","""600""",21076892,,,"""10000000000""","""200""",32.0,,24520515,1441929562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-11 00:01:40.065649,36638.0,132.0
2015-09-13 18:54:15.484062,slurm_normal,1442170778.0,0,,1.0,main_w1_handler1,2437626,10311290,False,,166544183,bed,,,4595835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21098143,,,"""1""","""200""",32.0,,24861511,1442170618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-13 18:59:42.634900,40656.0,160.0
2016-03-10 01:29:48.559413,slurm_normal,1457575787.0,0,,1.0,main_w1_handler1,2626639,12091319,False,,3555478705,bed,,,6315917.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""200""",23751601,,,"""1""","""200""",32.0,,28719198,1457573406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2016-03-10 02:09:52.998011,19259.0,2381.0
2016-03-09 23:50:46.048091,slurm_normal,1457575793.0,0,,1.0,main_w2_handler0,2402929,12090557,False,,9640510502,bed,3102276710.0,bed,6315259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.67""","""0.01""","""True""","""50""","""600""",23767711,,23767710,"""1""","""200""",32.0,,28776799,1457567469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2016-03-10 02:09:58.588547,67495.0,8324.0
2016-03-10 01:30:10.920886,slurm_normal,1457576192.0,0,,1.0,main_w1_handler1,2626639,12091321,False,,3288035802,bed,,,6315919.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""200""",23751602,,,"""1""","""200""",32.0,,28719198,1457573429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2016-03-10 02:16:37.576001,19259.0,2763.0
2015-09-23 19:42:14.061336,slurm_normal,1443037711.0,0,,1.0,main_w1_handler2,2448948,10399570,False,,199721012,bed,,,4678901.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21233183,,,"""100000""","""200""",32.0,,24520515,1443037375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-23 19:48:45.276092,36638.0,336.0
2015-09-23 20:17:28.247798,slurm_normal,1443039524.0,0,,1.0,main_w1_handler1,2448948,10399790,False,,456236,bed,,,4679103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.0001""","""True""","""20""","""600""",21234353,,,"""100000""","""100""",32.0,,24520515,1443039512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-23 20:18:58.340806,36638.0,12.0
2015-09-23 20:21:02.524576,slurm_normal,1443040087.0,0,,1.0,main_w2_handler1,2448948,10399815,False,,199721012,bed,,,4679124.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.0001""","""True""","""150""","""600""",21233183,,,"""10000""","""200""",32.0,,24520515,1443039691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-23 20:29:33.251635,36638.0,396.0
2015-09-24 06:37:43.824315,slurm_normal,1443078002.0,0,,1.0,main_w1_handler0,2382247,10404613,False,,771962540,bed,802800465.0,bed,4683831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21240315,,21240309,"""1""","""200""",32.0,,24219487,1443076702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-24 07:00:12.800619,,1300.0
2015-09-24 07:45:31.792710,slurm_normal,1443081501.0,0,,1.0,main_w1_handler0,2382247,10404918,False,,857608119,bed,,,4684168.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21241324,,,"""1""","""200""",32.0,,24219487,1443080760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-24 07:58:25.654259,,741.0
2015-09-27 02:11:35.913463,slurm_normal,1443321365.0,0,,1.0,main_w1_handler0,1415380,10437371,False,,2567549847,bed,,,4715860.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.1""","""True""","""150""","""200""",11617884,,,"""1""","""200""",32.0,,25385683,1443319911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-27 02:36:09.355305,33972.0,1454.0
2015-09-24 16:13:30.372197,slurm_normal,1443113141.0,0,,1.0,main_w1_handler0,2450141,10410482,False,,1822466156,bed,,,4688989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""400""",21249098,,,"""1""","""200""",32.0,,25205576,1443111236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-24 16:45:51.463058,52788.0,1905.0
2015-09-27 02:16:59.630875,slurm_normal,1443321744.0,0,,1.0,main_w2_handler0,1415380,10437408,False,,2567549847,bed,,,4715899.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.5""","""True""","""150""","""200""",11617884,,,"""1""","""200""",32.0,,25385683,1443320243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-27 02:42:30.006367,33972.0,1501.0
2015-09-25 14:19:05.217012,slurm_normal,1443191886.0,0,,1.0,main_w1_handler2,2450141,10424906,False,,525004341,bed,,,4702071.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm8.len""","""mm8""","""0.74""","""100.0""","""True""","""150""","""400""",21267583,,,"""1""","""200""",32.0,,25205576,1443190775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-25 14:38:13.308620,52788.0,1111.0
2015-09-25 14:21:00.901690,slurm_normal,1443193129.0,0,,1.0,main_w1_handler2,2450141,10424925,False,,1822466156,bed,,,4702091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""100.0""","""True""","""150""","""400""",21249098,,,"""1""","""200""",32.0,,25205576,1443190883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-25 14:58:58.691867,52788.0,2246.0
2015-09-30 21:20:43.772619,slurm_normal,1443650411.0,0,,1.0,main_w1_handler1,2347936,10475173,False,,1230992736,bed,1308034848.0,bed,4750922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""1e-09""","""True""","""150""","""600""",21350544,,21350543,"""1""","""200""",32.0,,25374815,1443648085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-30 22:00:20.102714,56565.0,2326.0
2015-09-27 19:37:31.868259,slurm_normal,1443383183.0,0,,1.0,main_w1_handler1,2453116,10443361,False,,222564874,bed,86826861.0,bed,4721623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""300""","""600""",21297165,,21297034,"""1""","""200""",32.0,,25390861,1443382670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-27 19:46:31.738167,,513.0
2015-10-01 03:46:12.316838,slurm_normal,1443672764.0,0,,1.0,main_w1_handler1,2451712,10477109,False,,1947243050,bed,,,4753812.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21354224,,,"""1""","""200""",32.0,,25376382,1443671206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 04:12:47.573277,69793.0,1558.0
2015-09-28 15:35:42.117111,slurm_normal,1443455224.0,0,,1.0,main_w1_handler0,2418553,10450765,False,,828520612,bed,,,4728509.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""200""",21309160,,,"""1""","""200""",32.0,,25400887,1443454565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-28 15:47:09.469583,68170.0,659.0
2015-09-28 15:36:11.891352,slurm_normal,1443455572.0,0,,1.0,main_w2_handler0,2418553,10450767,False,,1119713573,bed,,,4728514.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""200""",21309162,,,"""1""","""200""",32.0,,25400887,1443454601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-28 15:52:58.629140,68170.0,971.0
2015-09-29 01:42:34.664485,slurm_normal,1443491613.0,0,,1.0,main_w2_handler1,2418553,10455823,False,,828520612,bed,,,4732909.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""1.0""","""True""","""150""","""600""",21309160,,,"""1""","""200""",32.0,,25411512,1443490977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-29 01:53:39.222923,68170.0,636.0
2015-09-30 22:28:45.642554,slurm_normal,1443654675.0,0,,1.0,main_w2_handler1,2347936,10475576,False,,1721659364,bed,2284874365.0,bed,4751528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.77""","""1e-08""","""True""","""150""","""600""",21350541,,21350538,"""1""","""200""",32.0,,25374815,1443652161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-30 23:11:28.224370,56565.0,2514.0
2015-10-01 10:28:05.324825,slurm_normal,1443696611.0,0,,1.0,main_w1_handler2,2131068,10478894,False,,1230992736,bed,418081696.0,bed,4755915.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.77""","""1e-10""","""True""","""75""","""600""",21354313,,21354312,"""1""","""200""",32.0,,25374815,1443695332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 10:50:21.750535,56565.0,1279.0
2015-10-01 12:07:45.819494,slurm_normal,1443703184.0,0,,1.0,main_w2_handler0,2131068,10479910,False,,708283736,bed,2284874365.0,bed,4756610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.77""","""1e-09""","""True""","""150""","""200""",21354314,,21354309,"""1""","""200""",32.0,,25374815,1443701302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 12:39:59.828774,56565.0,1882.0
2015-09-29 17:59:00.486064,slurm_normal,1443550701.0,0,,1.0,main_w1_handler0,2312930,10461878,False,,743013363,bed,,,4738429.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21330493,,,"""1""","""200""",32.0,,24764302,1443549829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-29 18:18:39.705832,32837.0,872.0
2015-09-29 17:59:48.598764,slurm_normal,1443550559.0,0,,1.0,main_w2_handler0,2312930,10461887,False,,532194315,bed,,,4738416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21330524,,,"""1""","""200""",32.0,,24764302,1443549695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-29 18:16:15.718800,32837.0,864.0
2015-09-29 17:52:04.212918,slurm_normal,1443550772.0,0,,1.0,main_w2_handler1,2312930,10461759,False,,1165229100,bed,,,4738356.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21330355,,,"""1""","""200""",32.0,,24764302,1443549308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-29 18:19:41.277719,32837.0,1464.0
2015-09-30 11:19:53.399624,slurm_normal,1443614358.0,0,,1.0,main_w1_handler0,2456123,10468945,False,,2208202786,bed,1910605134.0,bed,4745411.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21339958,,21339960,"""1""","""200""",32.0,,25421856,1443612019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-30 11:59:24.754274,32309.0,2339.0
2015-09-30 11:19:43.145812,slurm_normal,1443614452.0,0,,1.0,main_w1_handler0,2456123,10468943,False,,1931347504,bed,1883168537.0,bed,4745409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21339957,,21339959,"""1""","""200""",32.0,,25421856,1443612008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-30 12:00:56.329131,32309.0,2444.0
2015-09-30 12:18:37.180274,slurm_normal,1443617731.0,0,,1.0,main_w1_handler2,2456123,10469312,False,,1850501371,bed,1818417043.0,bed,4745766.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21339962,,21339964,"""1""","""200""",32.0,,25421856,1443615532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-30 12:55:41.367506,32309.0,2199.0
2015-10-01 00:01:06.966672,slurm_normal,1443659382.0,0,,1.0,main_w2_handler0,2347936,10476003,False,,1230992736,bed,1308034848.0,bed,4752232.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""200""",21350544,,21350543,"""5""","""200""",32.0,,25374815,1443657707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 00:29:50.699918,56565.0,1675.0
2015-09-30 12:18:21.454006,slurm_normal,1443618112.0,0,,1.0,main_w1_handler0,2456123,10469309,False,,2026200583,bed,2384324367.0,bed,4745763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21339961,,21339963,"""1""","""200""",32.0,,25421856,1443615515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-09-30 13:02:00.459778,32309.0,2597.0
2015-10-01 15:04:06.832573,slurm_normal,1443713377.0,0,,1.0,main_w1_handler0,2457824,10481106,False,,269026,bed,2852130941.0,bed,4757788.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21361242,,21361232,"""1""","""200""",32.0,,24713735,1443711892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 15:30:07.073486,57113.0,1485.0
2015-10-01 15:03:56.914925,slurm_normal,1443714213.0,0,,1.0,main_w2_handler1,2457824,10481103,False,,661611785,bed,2852130941.0,bed,4757783.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21361241,,21361232,"""1""","""200""",32.0,,24713735,1443711869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 15:43:48.082712,57113.0,2344.0
2015-10-01 15:03:40.814403,slurm_normal,1443714240.0,0,,1.0,main_w1_handler1,2457824,10481100,False,,709137002,bed,2852130941.0,bed,4757778.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21361240,,21361232,"""1""","""200""",32.0,,24713735,1443711851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 15:44:17.770281,57113.0,2389.0
2015-10-01 15:06:37.393277,slurm_normal,1443714878.0,0,,1.0,main_w1_handler0,2457827,10481123,False,,597107769,bed,1723678604.0,bed,4758012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21361297,,21361296,"""1""","""200""",32.0,,24713735,1443713431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 15:54:47.807834,57113.0,1447.0
2015-10-01 15:06:54.370715,slurm_normal,1443714912.0,0,,1.0,main_w2_handler0,2457827,10481125,False,,607114236,bed,1723678604.0,bed,4758010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21361299,,21361296,"""1""","""200""",32.0,,24713735,1443713427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 15:55:29.837530,57113.0,1485.0
2015-10-01 15:06:45.046018,slurm_normal,1443715291.0,0,,1.0,main_w2_handler1,2457827,10481124,False,,1017413343,bed,1723678604.0,bed,4758011.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.01""","""True""","""150""","""600""",21361298,,21361296,"""1""","""200""",32.0,,24713735,1443713427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 16:01:43.106580,57113.0,1864.0
2015-10-01 21:07:04.250610,slurm_normal,1443737059.0,0,,1.0,main_w1_handler1,2451712,10484273,False,,1947243050,bed,2192660756.0,bed,4760845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21354224,,21364818,"""1""","""200""",32.0,,25376382,1443733663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 22:04:26.896453,69793.0,3396.0
2015-10-01 21:07:18.647911,slurm_normal,1443736442.0,0,,1.0,main_w2_handler1,2451712,10484275,False,,1790810789,bed,2192660756.0,bed,4760846.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21364642,,21364818,"""1""","""200""",32.0,,25376382,1443733668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-01 21:54:07.719380,69793.0,2774.0
2015-10-02 06:33:27.791308,slurm_normal,1443770993.0,0,,1.0,main_w2_handler1,2451712,10486392,False,,1468931780,bed,2192660756.0,bed,4762907.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21369331,,21364818,"""1""","""200""",32.0,,25376382,1443769308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-02 07:29:59.012291,69793.0,1685.0
2015-10-02 06:33:21.098496,slurm_normal,1443773293.0,0,,1.0,main_w1_handler0,2451712,10486391,False,,2126114400,bed,2192660756.0,bed,4762937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21369330,,21364818,"""1""","""200""",32.0,,25376382,1443770188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-02 08:08:23.162792,69793.0,3105.0
2015-10-02 17:59:01.815342,slurm_normal,1443810598.0,0,,1.0,main_w2_handler1,2131068,10491438,False,,951195809,bed,2284874365.0,bed,4767536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.77""","""0.01""","""True""","""150""","""600""",19534785,,21354309,"""1""","""200""",32.0,,25374815,1443808773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-02 18:30:08.526284,56565.0,1825.0
2015-10-02 19:06:50.995730,slurm_normal,1443817899.0,0,,1.0,main_w2_handler0,2454170,10491769,False,,3648485475,bed,3508404295.0,bed,4767868.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21377443,,21377445,"""1""","""200""",32.0,,25376382,1443813180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-02 20:31:44.897686,69793.0,4719.0
2015-10-02 19:06:42.235128,slurm_normal,1443817388.0,0,,1.0,main_w1_handler1,2454170,10491768,False,,3941456520,bed,3275277271.0,bed,4767851.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21377442,,21377444,"""1""","""200""",32.0,,25376382,1443812986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-02 20:23:13.601006,69793.0,4402.0
2015-10-02 20:44:17.328555,slurm_normal,1443820590.0,0,,1.0,main_w2_handler1,2131068,10492328,False,,1130510834,bed,2284874365.0,bed,4768382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.001""","""True""","""150""","""600""",19534938,,21354309,"""1""","""200""",32.0,,25374815,1443818690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-02 21:16:36.880204,56565.0,1900.0
2015-10-02 23:51:40.487099,slurm_normal,1443831677.0,0,,1.0,main_w1_handler2,2131068,10492932,False,,1130510834,bed,2284874365.0,bed,4769038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.74""","""0.001""","""True""","""150""","""600""",19534938,,21354309,"""1""","""200""",32.0,,25374815,1443829933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-03 00:21:23.567799,56565.0,1744.0
2015-10-02 22:53:30.118986,slurm_normal,1443834025.0,0,,1.0,main_w1_handler1,2454170,10492821,False,,7589941995,bed,6783681566.0,bed,4768874.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.74""","""0.01""","""True""","""150""","""600""",21379507,,21379508,"""1""","""200""",32.0,,25376382,1443826441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-03 01:00:33.941556,69793.0,7584.0
2015-10-03 00:53:43.068960,slurm_normal,1443835303.0,0,,1.0,main_w2_handler1,2131068,10493032,False,,951195809,bed,2284874365.0,bed,4769123.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.77""","""1e-05""","""True""","""150""","""600""",19534785,,21354309,"""1""","""200""",32.0,,25374815,1443833662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/0.0.1,0.0.1,,2015-10-03 01:21:49.504563,56565.0,1641.0
