chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.c_and_o_argument_repeat,parameters.chromInfo,parameters.dbkey,parameters.distance,parameters.header,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-05-20 19:27:33.411835,slurm_normal,1463772660.0,0,1.0,main_w1_handler1,2689635,12950903,False,,65536,bed,7144949.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500917f47e6f7dc55'}]",,"""""",32.0,,29946113.0,1463772656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-20 19:31:03.806769,55917.0,4.0
,,2016-05-20 15:56:55.744917,slurm_normal,1463774223.0,0,1.0,main_w1_handler0,2704671,12950032,False,,3924372822,bed,7145224.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""66""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509f80fe41553cc63'}]",,"""""",32.0,,30171572.0,1463774102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-20 19:57:04.603632,84275.0,121.0
,,2016-05-20 19:28:50.821242,slurm_normal,1463772911.0,0,1.0,main_w2_handler1,2689635,12950994,False,,65536,bed,7145014.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b551d7b17af51cceba'}]",,"""""",32.0,,29946113.0,1463772907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-20 19:35:15.848521,55917.0,4.0
,,2016-05-20 15:55:52.475401,slurm_normal,1463770437.0,0,1.0,main_w2_handler0,2704671,12950021,False,,3338979616,bed,7144385.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""60""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb0028f7a69cc28d'}]",,"""""",32.0,,30171572.0,1463770261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-20 19:41:13.823366,84275.0,176.0
,,2016-05-24 15:02:36.631659,slurm_normal,1464102291.0,0,1.0,main_w1_handler1,2709324,12975312,False,,201418,bed,7160883.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524d5bf71762c9870'}]",,"""""",32.0,,30403014.0,1464102283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-24 15:04:54.850593,65184.0,8.0
,,2016-05-24 15:41:25.820884,slurm_normal,1464104544.0,0,1.0,main_w1_handler0,2709324,12975936,False,,499370,bed,7161106.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a961721bbe7f5c7'}]",,"""""",32.0,,30403014.0,1464104540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-24 15:42:29.556627,65184.0,4.0
,,2016-05-24 15:42:48.269338,slurm_normal,1464104609.0,0,1.0,main_w2_handler1,2709324,12975953,False,,3417400,bed,7161114.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586e58dbd035799b3'}]",,"""""",32.0,,30403014.0,1464104604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-24 15:43:31.771381,65184.0,5.0
,,2016-05-23 20:07:31.247699,slurm_normal,1464105956.0,0,1.0,main_w2_handler1,2689635,12967135,False,,11931822,bed,7161300.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54429c5caaa9b9a08'}]",,"""""",32.0,,29946113.0,1464105837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-24 16:07:53.084045,55917.0,119.0
,,2016-05-24 22:12:41.826261,slurm_normal,1464127997.0,0,1.0,main_w1_handler1,2709324,12978673,False,,499370,bed,7166483.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bdded95ac2928c53'}]",,"""""",32.0,,30410085.0,1464127993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-24 22:13:21.918229,65184.0,4.0
,,2016-05-24 22:06:31.491328,slurm_normal,1464127712.0,0,1.0,main_w2_handler1,2709324,12978644,False,,201418,bed,7166429.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513385a9e0efb0ee3'}]",,"""""",32.0,,30410085.0,1464127628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-24 22:08:37.469516,65184.0,84.0
,,2016-05-24 22:18:12.156055,slurm_normal,1464128331.0,0,1.0,main_w2_handler1,2709324,12978697,False,,3417400,bed,7166551.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d707b2e620f020ac'}]",,"""""",32.0,,30410085.0,1464128324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-24 22:18:55.747795,65184.0,7.0
,,2016-05-25 15:43:14.903023,slurm_normal,1464191061.0,0,1.0,main_w2_handler1,2193851,12985258,False,,468741389,bed,7170943.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""15""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d2883690673e3cf'}]",,"""""",32.0,,30377679.0,1464191040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-25 15:44:23.335926,59268.0,21.0
,,2016-07-12 12:04:57.202747,slurm_normal,1468325139.0,0,1.0,main_w2_handler0,2689475,13384866,False,,13492,bed,7596341.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4ba86a3da620d9b'}]",,"""""",32.0,,29942206.0,1468325136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-07-12 12:05:42.772157,,3.0
,,2016-05-25 15:33:20.354141,slurm_normal,1464190470.0,0,1.0,main_w2_handler0,2689635,12985193,False,,1248972636,bed,7170877.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""0""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5043a3ca69ec4135f'}]",,"""""",32.0,,29946113.0,1464190444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-25 15:59:27.243526,55917.0,26.0
,,2016-05-25 15:22:25.651840,slurm_normal,1464189786.0,0,1.0,main_w2_handler1,2446400,12985118,False,,1574054,bed,7170812.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531dddcd5f2d32ee8'}]",,"""""",32.0,,30422850.0,1464189782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-25 15:23:07.276521,3765.0,4.0
,,2016-03-31 05:07:56.556401,slurm_normal,1459400946.0,0,1.0,main_w2_handler1,2624998,12293730,False,,575365,bed,6500531.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""False""",24076458,,,"""""",32.0,,28867583.0,1459400942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 05:09:12.533652,,4.0
,,2016-05-26 15:00:22.556067,slurm_normal,1464277486.0,0,1.0,main_w2_handler1,2717916,12991935,False,,309941531,bed,7177275.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""15""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55232e9d2dbe9dc8b'}]",,"""""",32.0,,30377679.0,1464276743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-26 15:44:59.737363,59268.0,743.0
,,2016-03-25 21:25:51.106289,slurm_normal,1458941176.0,0,1.0,main_w2_handler1,2643334,12255398,False,,861555,bed,6466554.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24021537,,,"""""",32.0,,29062679.0,1458941171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-25 21:26:18.738160,72736.0,5.0
,,2016-03-25 21:26:47.718931,slurm_normal,1458941228.0,0,1.0,main_w2_handler1,2643334,12255407,False,,861555,bed,6466562.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24021538,,,"""""",32.0,,29062679.0,1458941224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-25 21:27:10.923126,72736.0,4.0
,,2016-03-25 21:27:40.837225,slurm_normal,1458941285.0,0,1.0,main_w1_handler1,2643334,12255414,False,,861555,bed,6466565.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24021548,,,"""""",32.0,,29062679.0,1458941281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-25 21:28:08.806478,72736.0,4.0
,,2016-03-25 21:29:50.578718,slurm_normal,1458941436.0,0,1.0,main_w1_handler2,2643334,12255421,False,,861555,bed,6466574.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""500""","""False""",24021555,,,"""""",32.0,,29062679.0,1458941410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-25 21:30:40.135223,72736.0,26.0
,,2016-03-31 16:50:09.906723,slurm_normal,1459443322.0,0,1.0,main_w1_handler2,2393381,12302469,False,,32413,bed,6510125.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",24089526,,,"""""",32.0,,29331460.0,1459443195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 16:55:26.524820,67082.0,127.0
,,2016-03-31 17:51:08.288359,slurm_normal,1459446751.0,0,1.0,main_w1_handler1,2641313,12303006,False,,75509,bed,6510846.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24090192,,,"""-s""",32.0,,28981702.0,1459446685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 17:52:41.922280,6515.0,66.0
,,2016-05-26 16:29:15.303584,slurm_normal,1464280810.0,0,1.0,main_w1_handler1,2717916,12992741,False,,304842148,bed,7178105.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""15""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53848df5933c211b1'}]",,"""""",32.0,,30377679.0,1464280677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-26 16:40:14.751600,59268.0,133.0
,,2016-05-26 16:29:14.340823,slurm_normal,1464280855.0,0,1.0,main_w2_handler0,2717916,12992739,False,,320348714,bed,7178134.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""15""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3231b8970004ae7'}]",,"""""",32.0,,30377679.0,1464280808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-26 16:41:17.333713,59268.0,47.0
,,2016-04-01 22:00:10.112944,slurm_normal,1459548059.0,0,1.0,main_w2_handler1,2654263,12316534,False,,411454,bed,6524004.roundup,slurm,,132112168.0,corral-repl,,"""181e919ef85511e5a0d2005056a51846""","[{""__index__"": 0, ""operation"": ""collapse"", ""col"": {""__class__"": ""UnvalidatedValue"", ""value"": ""6""}}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24110279,,,"""-s""",32.0,,28981702.0,1459548054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-04-01 22:01:01.671360,6515.0,5.0
,,2016-04-01 21:42:02.910228,slurm_normal,1459547020.0,0,1.0,main_w1_handler2,2654263,12316423,False,,506843,bed,6523806.roundup,slurm,,132112168.0,corral-repl,,"""914cc85ef85211e58e09005056a51846""","[{""__index__"": 0, ""operation"": ""collapse"", ""col"": {""__class__"": ""UnvalidatedValue"", ""value"": ""6""}}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24110130,,,"""-s""",32.0,,28981702.0,1459547014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-04-01 21:43:43.340782,6515.0,6.0
,,2016-04-01 21:51:59.503725,slurm_normal,1459547573.0,0,1.0,main_w2_handler0,2654263,12316491,False,,705260,bed,6523943.roundup,slurm,,132112168.0,corral-repl,,"""f4738282f85311e5ae4c005056a52a46""","[{""__index__"": 0, ""operation"": ""collapse"", ""col"": {""__class__"": ""UnvalidatedValue"", ""value"": ""6""}}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24110235,,,"""-s""",32.0,,28981702.0,1459547567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-04-01 21:52:56.594125,6515.0,6.0
,,2016-05-26 08:20:03.023154,slurm_normal,1464250861.0,0,1.0,main_w1_handler0,2717916,12989904,False,,426830224,bed,7175469.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""15""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df2787137f4c1cc7'}]",,"""""",32.0,,30377679.0,1464250839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-26 08:21:03.802014,59268.0,22.0
,,2016-05-26 08:20:01.329240,slurm_normal,1464250856.0,0,1.0,main_w1_handler0,2717916,12989901,False,,410586986,bed,7175467.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""15""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f615328c58571354'}]",,"""""",32.0,,30377679.0,1464250837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-26 08:20:58.984685,59268.0,19.0
,,2016-05-26 08:20:01.966743,slurm_normal,1464250861.0,0,1.0,main_w1_handler0,2717916,12989902,False,,468741389,bed,7175468.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""15""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5800e1f886a4ce9a7'}]",,"""""",32.0,,30377679.0,1464250839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-26 08:21:03.593319,59268.0,22.0
,,2016-03-29 23:30:25.589180,slurm_normal,1459294278.0,0,1.0,main_w1_handler2,2634474,12278959,False,,6152,bed,6487851.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",24053477,,,"""-s""",32.0,,29005153.0,1459294274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-29 23:31:20.843039,,4.0
,,2016-03-29 23:29:19.888935,slurm_normal,1459294197.0,0,1.0,main_w2_handler1,2634474,12278954,False,,7665,bed,6487839.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",24053475,,,"""-s""",32.0,,29005153.0,1459294192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-29 23:30:03.211224,,5.0
,,2016-03-29 23:30:04.042430,slurm_normal,1459294257.0,0,1.0,main_w1_handler1,2634474,12278957,False,,19540,bed,6487847.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",24053474,,,"""-s""",32.0,,29005153.0,1459294253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-29 23:31:00.754431,,4.0
,,2016-03-29 23:29:34.110935,slurm_normal,1459294219.0,0,1.0,main_w1_handler2,2634474,12278956,False,,10972,bed,6487842.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",24053476,,,"""-s""",32.0,,29005153.0,1459294214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-29 23:30:23.730457,,5.0
,,2016-03-29 15:54:51.433796,slurm_normal,1459267400.0,0,1.0,main_w2_handler1,2572513,12273777,False,,6758,bed,6482034.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""0""","""False""",24046848,,,"""""",32.0,,29266222.0,1459267363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-29 16:07:19.564300,66618.0,37.0
,,2016-03-29 15:54:49.989538,slurm_normal,1459267489.0,0,1.0,main_w1_handler1,2572513,12273775,False,,13188,bed,6482069.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""0""","""False""",24046846,,,"""""",32.0,,29266222.0,1459267481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-29 16:04:52.235038,66618.0,8.0
,,2016-03-29 23:29:05.509497,slurm_normal,1459294165.0,0,1.0,main_w1_handler0,2634474,12278953,False,,19540,bed,6487838.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",24053474,,,"""-s""",32.0,,29005153.0,1459294162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-29 23:29:29.027641,,3.0
,,2016-05-26 21:26:54.640520,slurm_normal,1464298433.0,0,1.0,main_w1_handler1,2689635,12995401,False,,175385277,bed,7182154.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""0""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ced8732febf9a0a'}]",,"""""",32.0,,29946113.0,1464298419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-05-26 21:34:09.012704,55917.0,14.0
,,2016-04-01 20:54:35.579616,slurm_normal,1459544146.0,0,1.0,main_w1_handler0,2654263,12316103,False,,221815,bed,6523199.roundup,slurm,,132112168.0,corral-repl,,"""ef77e636f84b11e58a01005056a51846""","[{""__index__"": 0, ""operation"": ""collapse"", ""col"": {""__class__"": ""UnvalidatedValue"", ""value"": ""6""}}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24109671,,,"""-s""",32.0,,28981702.0,1459544142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-04-01 20:55:47.483654,6515.0,4.0
,,2016-03-31 05:07:57.528480,slurm_normal,1459400929.0,0,1.0,main_w1_handler1,2624998,12293733,False,,94190,bed,6500517.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""False""",24077108,,,"""""",32.0,,28867583.0,1459400924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 05:08:54.190306,,5.0
,,2016-04-01 22:19:22.281436,slurm_normal,1459549444.0,0,1.0,main_w2_handler1,2654263,12316638,False,,134996,bed,6524119.roundup,slurm,,132112168.0,corral-repl,,"""c839a6e8f85711e5a1e8005056a52a46""","[{""__index__"": 0, ""operation"": ""collapse"", ""col"": {""__class__"": ""UnvalidatedValue"", ""value"": ""6""}}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24110393,,,"""-s""",32.0,,28981702.0,1459549246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-04-01 22:24:06.585486,6515.0,198.0
,,2016-03-31 05:07:56.156617,slurm_normal,1459400915.0,0,1.0,main_w1_handler0,2624998,12293728,False,,575365,bed,6500512.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""False""",24076458,,,"""""",32.0,,28867583.0,1459400910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 05:08:39.591521,,5.0
,,2016-03-31 15:09:04.500538,slurm_normal,1459437282.0,0,1.0,main_w1_handler1,2393381,12301059,False,Job output deleted by user before job completed.,32003,bed,6508555.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""False""",24087590,,,"""""",32.0,,29331460.0,1459437272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 15:14:46.233459,67082.0,10.0
,,2016-03-31 14:42:59.332481,slurm_normal,1459437739.0,0,1.0,main_w1_handler2,2633556,12300837,False,,32413,bed,6508641.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""False""",24087374,,,"""""",32.0,,28991801.0,1459437726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 15:22:25.194372,,13.0
,,2016-03-31 15:09:03.989300,slurm_normal,1459437275.0,0,1.0,main_w1_handler1,2393381,12301058,False,Job output deleted by user before job completed.,32413,bed,6508554.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""False""",24087589,,,"""""",32.0,,29331460.0,1459437269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 15:14:38.391767,67082.0,6.0
,,2016-03-31 14:42:59.845380,slurm_normal,1459437182.0,0,1.0,main_w2_handler0,2633556,12300838,False,,32003,bed,6508532.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""","""False""",24087376,,,"""""",32.0,,28991801.0,1459437176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 15:13:10.687936,,6.0
,,2016-03-31 16:50:10.391450,slurm_normal,1459443322.0,0,1.0,main_w1_handler1,2393381,12302470,False,,32003,bed,6510124.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","""False""",24089529,,,"""""",32.0,,29331460.0,1459443193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 16:55:31.195759,67082.0,129.0
,,2016-03-31 17:55:50.736315,slurm_normal,1459446970.0,0,1.0,main_w1_handler1,2641313,12303075,False,,75509,bed,6510928.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""6""}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0""","""False""",24090192,,,"""-s""",32.0,,28981702.0,1459446963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.22.1,2.22.1,,2016-03-31 17:56:14.497270,6515.0,7.0
