chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,first_input,first_input_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_files_0|additional_input,input_files_0|additional_input_filetype,input_files_10|additional_input,input_files_10|additional_input_filetype,input_files_11|additional_input,input_files_11|additional_input_filetype,input_files_12|additional_input,input_files_12|additional_input_filetype,input_files_13|additional_input,input_files_13|additional_input_filetype,input_files_14|additional_input,input_files_14|additional_input_filetype,input_files_15|additional_input,input_files_15|additional_input_filetype,input_files_16|additional_input,input_files_16|additional_input_filetype,input_files_17|additional_input,input_files_17|additional_input_filetype,input_files_18|additional_input,input_files_18|additional_input_filetype,input_files_19|additional_input,input_files_19|additional_input_filetype,input_files_1|additional_input,input_files_1|additional_input_filetype,input_files_20|additional_input,input_files_20|additional_input_filetype,input_files_21|additional_input,input_files_21|additional_input_filetype,input_files_22|additional_input,input_files_22|additional_input_filetype,input_files_23|additional_input,input_files_23|additional_input_filetype,input_files_24|additional_input,input_files_24|additional_input_filetype,input_files_25|additional_input,input_files_25|additional_input_filetype,input_files_26|additional_input,input_files_26|additional_input_filetype,input_files_27|additional_input,input_files_27|additional_input_filetype,input_files_28|additional_input,input_files_28|additional_input_filetype,input_files_29|additional_input,input_files_29|additional_input_filetype,input_files_2|additional_input,input_files_2|additional_input_filetype,input_files_30|additional_input,input_files_30|additional_input_filetype,input_files_31|additional_input,input_files_31|additional_input_filetype,input_files_32|additional_input,input_files_32|additional_input_filetype,input_files_33|additional_input,input_files_33|additional_input_filetype,input_files_34|additional_input,input_files_34|additional_input_filetype,input_files_35|additional_input,input_files_35|additional_input_filetype,input_files_36|additional_input,input_files_36|additional_input_filetype,input_files_37|additional_input,input_files_37|additional_input_filetype,input_files_38|additional_input,input_files_38|additional_input_filetype,input_files_39|additional_input,input_files_39|additional_input_filetype,input_files_3|additional_input,input_files_3|additional_input_filetype,input_files_40|additional_input,input_files_40|additional_input_filetype,input_files_41|additional_input,input_files_41|additional_input_filetype,input_files_42|additional_input,input_files_42|additional_input_filetype,input_files_43|additional_input,input_files_43|additional_input_filetype,input_files_44|additional_input,input_files_44|additional_input_filetype,input_files_45|additional_input,input_files_45|additional_input_filetype,input_files_46|additional_input,input_files_46|additional_input_filetype,input_files_47|additional_input,input_files_47|additional_input_filetype,input_files_48|additional_input,input_files_48|additional_input_filetype,input_files_49|additional_input,input_files_49|additional_input_filetype,input_files_4|additional_input,input_files_4|additional_input_filetype,input_files_5|additional_input,input_files_5|additional_input_filetype,input_files_6|additional_input,input_files_6|additional_input_filetype,input_files_7|additional_input,input_files_7|additional_input_filetype,input_files_8|additional_input,input_files_8|additional_input_filetype,input_files_9|additional_input,input_files_9|additional_input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.annotation.__current_case__,parameters.annotation.reference_annotation,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.first_input,parameters.first_input.values,parameters.first_input|__identifier__,parameters.input_files,parameters.input_files_0|additional_input|__identifier__,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,ref_file,ref_file_filetype,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-19 10:58:01.986308,slurm_multi_dynamic_walltime,1432033115.0,0.0,45336.0,gtf,,6.0,main_w2_handler2,2311768,9494533,False,,43708.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816730,slurm,,132112168.0,corral-repl,,0.0,no,,0,19751468.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19751959,,,"[{""__index__"": 0, ""additional_input"": 19751967}]",,0,,,,,No,32.0,,,189714.0,gtf,,,,23135923.0,1432033108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-05-19 10:58:39.089394,57315.0,7.0
,,2015-06-26 17:51:16.754099,slurm_multi_dynamic_walltime,1435341280.0,0.0,52000838.0,gtf,,6.0,main_w2_handler2,2294744,9745658,False,,59209677.0,gtf,,,,,,,,,,,,,,,,,,,,,55279617.0,gtf,,,,,,,,,,,,,,,,,,,,,51901759.0,gtf,,,,,,,,,,,,,,,,,,,,,61231895.0,gtf,,,,,,,,,,,,,,,,,,,,,55035497.0,gtf,,,,,,,,,,,4047686,slurm,,132112168.0,corral-repl,,0.0,no,,1,,,No,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",20140412,,,"[{""__index__"": 0, ""additional_input"": 19633872}, {""__index__"": 1, ""additional_input"": 19634181}, {""__index__"": 2, ""additional_input"": 19634185}, {""__index__"": 3, ""additional_input"": 19634189}, {""__index__"": 4, ""additional_input"": 19636078}]",,0,,,,,No,32.0,,,,,,,,23837059.0,1435341147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-26 17:54:47.680619,10048.0,133.0
,,2015-06-26 18:36:27.669135,slurm_multi_dynamic_walltime,1435346958.0,0.0,116963244.0,gtf,,6.0,main_w2_handler2,2297225,9745964,False,,674882968.0,gtf,,,,,,,,,,,,,,,,,,,,,765590409.0,gtf,,,,,,,,,,,,,,,,,,,,,510768724.0,gtf,,,,,,,,,,,,,,,,,,,,,396461073.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4048084,slurm,,132112168.0,corral-repl,,0.0,no,,1,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20154420,,,"[{""__index__"": 0, ""additional_input"": 20094657}, {""__index__"": 1, ""additional_input"": 20094975}, {""__index__"": 2, ""additional_input"": 20094262}, {""__index__"": 3, ""additional_input"": 20094207}]",,0,,,,,No,32.0,,,,,,,,22804196.0,1435343815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-26 19:29:22.924872,62553.0,3143.0
,,2015-06-26 17:26:49.612054,slurm_multi_dynamic_walltime,1435340527.0,0.0,38731724.0,gtf,,6.0,main_w2_handler2,2307727,9745471,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047513,slurm,,132112168.0,corral-repl,,0.0,no,,0,20148719.0,,Yes,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20151223,,,[],,0,,,,,No,32.0,,,52437654.0,gtf,,,,22890436.0,1435340428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-26 17:42:11.275919,44999.0,99.0
,,2015-06-26 16:34:26.794230,slurm_multi_dynamic_walltime,1435337935.0,0.0,38126247.0,gtf,,6.0,main_w2_handler2,2334428,9743485,False,Job output deleted by user before job completed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047149,slurm,,132112168.0,corral-repl,,0.0,no,,0,20149881.0,,Yes,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20150540,,,[],,0,,,,,No,32.0,,,51378548.0,gtf,,,,23849981.0,1435337855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-26 16:59:01.680960,64614.0,80.0
,,2015-06-26 16:34:24.820805,slurm_multi_dynamic_walltime,1435337935.0,0.0,38160867.0,gtf,,6.0,main_w2_handler2,2334428,9743481,False,Job output deleted by user before job completed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047148,slurm,,132112168.0,corral-repl,,0.0,no,,0,20149881.0,,Yes,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20150497,,,[],,0,,,,,No,32.0,,,51378548.0,gtf,,,,23849981.0,1435337855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-26 16:59:01.463002,64614.0,80.0
,,2015-06-26 17:26:50.681261,slurm_multi_dynamic_walltime,1435340614.0,0.0,38737435.0,gtf,,6.0,main_w2_handler2,2307727,9745472,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047514,slurm,,132112168.0,corral-repl,,0.0,no,,0,20148719.0,,Yes,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20151229,,,[],,0,,,,,No,32.0,,,52437654.0,gtf,,,,22890436.0,1435340528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-26 17:43:43.616953,44999.0,86.0
,,2015-06-29 13:46:36.069326,slurm_multi_dynamic_walltime,1435585687.0,0.0,38737435.0,gtf,,6.0,main_w2_handler2,2307727,9758872,False,,38731724.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4061850,slurm,,132112168.0,corral-repl,,0.0,no,,0,20148719.0,,Yes,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20151229,,,"[{""__index__"": 0, ""additional_input"": 20151223}]",,0,,,,,No,32.0,,,52437654.0,gtf,,,,22890436.0,1435585616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-29 13:48:15.016457,44999.0,71.0
,,2015-06-30 17:01:36.600863,slurm_multi_dynamic_walltime,1435690172.0,0.0,5485.0,gtf,,6.0,main_w2_handler2,2360112,9769459,False,,3935.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4071865,slurm,,132112168.0,corral-repl,,0.0,no,,1,,,No,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20191710,,,"[{""__index__"": 0, ""additional_input"": 20191720}]",,0,,,,,No,32.0,,,,,,,,23752531.0,1435690167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-30 18:49:49.124654,65152.0,5.0
,,2015-06-08 18:59:52.469007,slurm_multi_dynamic_walltime,1433790092.0,0.0,38490928.0,gtf,,6.0,main_w2_handler2,2333882,9614693,False,,38490928.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3926368,slurm,,132112168.0,corral-repl,,0.0,no,,0,19940296.0,,Yes,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",19940362,,,"[{""__index__"": 0, ""additional_input"": 19940333}]",,0,,,,,No,32.0,,,39532800.0,gtf,,,,23304164.0,1433790019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-08 19:01:38.839072,64189.0,73.0
,,2015-06-08 20:32:46.656921,slurm_multi_dynamic_walltime,1433796186.0,0.0,135294590.0,gtf,,6.0,main_w2_handler2,2316880,9615434,False,Job output deleted by user before job completed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3926987,slurm,,132112168.0,corral-repl,,0.0,no,,0,19870061.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19919037,,,[],,1,0.0,cached,,,Yes,32.0,,,108709606.0,gtf,,,,23250675.0,1433795858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-08 20:43:10.645365,64026.0,328.0
,,2015-06-08 20:53:48.513886,slurm_multi_dynamic_walltime,1433797439.0,0.0,135272498.0,gtf,,6.0,main_w2_handler2,2316880,9615578,False,,133867997.0,gtf,132745627.0,gtf,133471837.0,gtf,134737085.0,gtf,133658387.0,gtf,133884449.0,gtf,136422509.0,gtf,135047312.0,gtf,,,,,,,139283197.0,gtf,,,,,,,,,,,,,,,,,,,,,135294590.0,gtf,,,,,,,,,,,,,,,,,,,,,136759296.0,gtf,,,,,,,,,,,,,,,,,,,,,134393447.0,gtf,135261462.0,gtf,135395183.0,gtf,134254177.0,gtf,134520753.0,gtf,133739784.0,gtf,3927075,slurm,,132112168.0,corral-repl,,0.0,no,,0,19870061.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19919022,,,"[{""__index__"": 0, ""additional_input"": 19919027}, {""__index__"": 1, ""additional_input"": 19919032}, {""__index__"": 2, ""additional_input"": 19919037}, {""__index__"": 3, ""additional_input"": 19919043}, {""__index__"": 4, ""additional_input"": 19919048}, {""__index__"": 5, ""additional_input"": 19919053}, {""__index__"": 6, ""additional_input"": 19919058}, {""__index__"": 7, ""additional_input"": 19919063}, {""__index__"": 8, ""additional_input"": 19919068}, {""__index__"": 9, ""additional_input"": 19919073}, {""__index__"": 10, ""additional_input"": 19919078}, {""__index__"": 11, ""additional_input"": 19919083}, {""__index__"": 12, ""additional_input"": 19919088}, {""__index__"": 13, ""additional_input"": 19919093}, {""__index__"": 14, ""additional_input"": 19919098}, {""__index__"": 15, ""additional_input"": 19919106}, {""__index__"": 16, ""additional_input"": 19919111}]",,1,0.0,cached,,,Yes,32.0,,,108709606.0,gtf,,,,23250675.0,1433796851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/0.0.5,0.0.5,,2015-06-08 21:04:04.540720,64026.0,588.0
