create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.genome,parameters.genome.values,parameters.intervals,parameters.length,parameters.seed.__current_case__,parameters.seed.seed,parameters.seed.seed_choose,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-16 08:00:13.693240,slurm_normal,1484553626.0,0,1.0,670994,bed,main_w4_handler1,2951867,14775301,False,,8937732.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27914271}]","""1000000""","""100""",1,,False,32.0,,35291321,1484553617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2017-01-16 08:00:28.769318,73248.0,9.0
2016-11-30 07:14:01.228792,slurm_normal,1480490049.0,0,1.0,1079834,bed,main_w3_handler0,2912124,14451622,False,,8647290.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27442471}]","""2684""","""10000""",1,,False,32.0,,33888327,1480490044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-11-30 07:14:11.541018,65191.0,5.0
2016-11-30 07:15:52.419376,slurm_normal,1480490158.0,0,1.0,1079834,bed,main_w3_handler1,2912124,14451633,False,,8647296.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27442471}]","""2684""","""10000""",1,,False,32.0,,33888327,1480490153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-11-30 07:16:00.193981,65191.0,5.0
2017-01-18 00:17:26.609351,slurm_normal,1484698663.0,0,1.0,413,tabular,main_w4_handler0,2840571,14794813,False,,8957488.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27970266}]","""8261""","""1""",1,,False,32.0,,35246820,1484698651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2017-01-18 00:17:46.636452,48605.0,12.0
2016-12-02 07:56:24.287186,slurm_normal,1480665391.0,0,1.0,1079834,bed,main_w3_handler0,2915229,14470595,False,,8663802.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27470351}]","""2000""","""20000""",1,,False,32.0,,33888327,1480665386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-12-02 07:56:32.455865,65191.0,5.0
2017-01-18 03:45:02.669040,slurm_normal,1484711120.0,0,1.0,189021833,tabular,main_w4_handler0,2751559,14795601,False,,8958300.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27970902}]","""10""","""1000""",1,,False,32.0,,35204845,1484711109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2017-01-18 03:45:23.803700,3720.0,11.0
2016-12-01 09:08:13.986628,slurm_normal,1480583303.0,0,1.0,1079834,bed,main_w3_handler1,2912124,14459326,False,,8653566.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27442471}]","""2000""","""1000""",1,,False,32.0,,33888327,1480583299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-12-01 09:08:24.902422,65191.0,4.0
2016-12-02 07:59:04.065467,slurm_normal,1480665553.0,0,1.0,1079834,bed,main_w4_handler0,2912124,14470598,False,,8663814.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27442471}]","""2000""","""20000""",1,,False,32.0,,33888327,1480665549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-12-02 07:59:15.703355,65191.0,4.0
2016-12-01 09:04:26.103017,slurm_normal,1480583074.0,0,1.0,1079834,bed,main_w4_handler0,2912124,14459283,False,,8653527.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27442471}]","""2000""","""2000""",1,,False,32.0,,33888327,1480583069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-12-01 09:04:36.090037,65191.0,5.0
2016-12-01 09:06:45.680040,slurm_normal,1480583214.0,0,1.0,1079834,bed,main_w4_handler1,2912124,14459304,False,,8653550.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27442471}]","""2000""","""10000""",1,,False,32.0,,33888327,1480583208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-12-01 09:06:57.036074,65191.0,6.0
2016-12-02 07:55:58.269973,slurm_normal,1480665367.0,0,1.0,1079834,bed,main_w3_handler0,2915229,14470594,False,,8663798.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27470351}]","""2000""","""1000""",1,,False,32.0,,33888327,1480665361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-12-02 07:56:08.274627,65191.0,6.0
2016-12-02 08:01:20.391899,slurm_normal,1480665695.0,0,1.0,1079834,bed,main_w3_handler1,2912124,14470600,False,,8663820.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27442471}]","""2000""","""20000""",1,,False,32.0,,33888327,1480665683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-12-02 08:01:37.716016,65191.0,12.0
2016-12-02 08:18:43.559984,slurm_normal,1480666732.0,0,1.0,1079834,bed,main_w3_handler0,2915229,14470646,False,,8663901.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27470351}]","""263""","""20000""",1,,False,32.0,,33888327,1480666727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-12-02 08:18:53.228774,65191.0,5.0
2016-12-02 08:19:03.686655,slurm_normal,1480666750.0,0,1.0,1079834,bed,main_w3_handler1,2915229,14470647,False,,8663902.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27470351}]","""263""","""1000""",1,,False,32.0,,33888327,1480666746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2016-12-02 08:19:12.623397,65191.0,4.0
2017-01-03 06:28:23.875487,slurm_normal,1483424911.0,0,1.0,1079834,bed,main_w3_handler0,2944624,14678641,False,,8849012.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27796041}]","""263""","""20000""",1,,False,32.0,,34931471,1483424906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2017-01-03 06:28:32.910337,65191.0,5.0
2017-01-05 05:20:42.736821,slurm_normal,1483593652.0,0,1.0,1079834,bed,main_w4_handler1,2944624,14693858,False,,8863748.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27796041}]","""4695""","""1000000""",1,,False,32.0,,34931471,1483593647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2017-01-05 05:20:56.917821,65191.0,5.0
2017-01-05 05:46:56.518593,slurm_normal,1483595227.0,0,1.0,1057797,bed,main_w4_handler0,2944624,14693918,False,,8863810.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27818932}]","""4695""","""1000000""",1,,False,32.0,,34931471,1483595221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2017-01-05 05:47:10.347399,65191.0,6.0
2017-03-29 18:44:54.542173,slurm_normal,1490813726.0,0,1.0,1095499,bed,main_w3_handler0,3044698,15427023,False,,9559182.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28974021}]","""1348""","""200""",1,,False,32.0,,36845353,1490813718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2017-03-29 19:03:50.129490,,8.0
2017-02-23 05:30:03.911375,slurm_normal,1487827811.0,0,1.0,1079834,bed,main_w4_handler1,3006892,15115066,False,,9269626.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28474363}]","""2828""","""5000""",1,,False,32.0,,35826722,1487827807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.22.0,2.22.0,,2017-02-23 05:30:12.910467,65191.0,4.0
