bamFile1,bamFile1_filetype,bamFile2,bamFile2_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamFile1.values,parameters.bamFile2.values,parameters.binSize,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.normalization.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.comparison.normalization.type,parameters.comparison.pseudocount,parameters.comparison.type,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.method,parameters.scaling.numberOfSamples,parameters.scaling.sampleLength,parameters.scaling.scaleFactor1,parameters.scaling.scaleFactor2,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
654351116,bam,388281385,bam,,,2016-10-17 17:14:14.783223,slurm_multi,1476724970.0,0,6.0,main_w4_handler2,1971585,14100657,False,,8315574,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5394a97d7968a9e10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b573da9e6efe3cffa7'}]","""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",5,,,,,,1.0,reciprocal_ratio,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,33762995,1476724879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-17 17:22:52.097940,51000,91.0
896001730,bam,773254839,bam,,,2016-10-17 18:12:54.040078,slurm_multi,1476729521.0,0,6.0,main_w3_handler2,2852528,14101084,False,,8316233,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51647f8a2b456a7a8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b545b4ca9bc525b895'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,32072938,1476729145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-17 18:38:45.326967,68537,376.0
41548674,bam,85462371,bam,,,2016-10-17 21:40:57.756811,slurm_multi,1476742470.0,0,6.0,main_w4_handler2,2844484,14102569,False,,8317695,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db2b4369a9a56639'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4159b0a00a4ddbe'}]","""10""","""/galaxy-repl/localdata/chrom/hg19.len""",5,,,,,,1.0,reciprocal_ratio,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,33538061,1476740849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-17 22:14:34.471760,91690,1621.0
1125039562,bam,773254839,bam,,,2016-10-17 18:12:21.257087,slurm_multi,1476728821.0,0,6.0,main_w3_handler2,2852528,14101082,False,,8316171,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d580e1416fb8d233'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b545b4ca9bc525b895'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,32072938,1476728370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-17 18:27:03.961455,68537,451.0
41548674,bam,85462371,bam,,,2016-10-17 22:26:56.000786,slurm_multi,1476746865.0,0,6.0,main_w3_handler2,2844484,14102809,False,,8317942,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db2b4369a9a56639'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4159b0a00a4ddbe'}]","""10""","""/galaxy-repl/localdata/chrom/hg19.len""",6,2.0,2.0,,2451960000,1x,,subtract,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,33538061,1476744128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-17 23:27:53.870034,91690,2737.0
85462371,bam,41548674,bam,,,2016-10-17 20:45:51.176231,slurm_multi,1476740204.0,0,6.0,main_w4_handler2,2844484,14102300,False,,8317458,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4159b0a00a4ddbe'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5db2b4369a9a56639'}]","""10""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,33538061,1476738025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-17 21:36:46.802399,91690,2179.0
4632565216,bam,1257801074,bam,,,2016-10-18 05:44:59.257601,slurm_multi,1476775239.0,0,6.0,main_w3_handler2,2850982,14104872,False,,8319881,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b131ec3e83acdcd2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a510ac793e82ceca'}]","""10""","""/galaxy-repl/localdata/chrom/hg19.len""",1,,,,,,1.0,ratio,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,33515625,1476771848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-18 07:20:41.393795,89972,3391.0
165841813,bam,101635969,bam,617.0,len,2016-10-18 11:27:39.167335,slurm_multi,1476790749.0,0,6.0,main_w3_handler2,2817844,14107360,False,,8322097,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5757c46034641a15f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56cd8d4e1ae5c3a14'}]","""1000""","""/galaxy-repl/main/files/017/511/dataset_17511129.dat""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""SCF1""",1,readCount,,,,,32.0,,32365886,1476790675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-18 11:39:13.282312,87066,74.0
101635969,bam,165841813,bam,617.0,len,2016-10-18 11:56:14.173947,slurm_multi,1476792370.0,0,6.0,main_w4_handler2,2817844,14107639,False,,8322283,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cd8d4e1ae5c3a14'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5757c46034641a15f'}]","""1000""","""/galaxy-repl/main/files/017/511/dataset_17511129.dat""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""SCF1""",1,readCount,,,,,32.0,,32365886,1476792306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-18 12:06:23.789622,87066,64.0
7357890530,bam,3031757518,bam,,,2016-10-18 14:24:54.716584,slurm_multi,1476808819.0,0,6.0,main_w4_handler2,2849064,14108648,False,,8323849,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59e11140ce1dd99c7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b549c5cbe83d6c46f9'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,33568419,1476804459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-18 16:40:28.234531,53561,4360.0
103519004,bam,169023020,bam,617.0,len,2016-10-19 14:51:05.530295,slurm_multi,1476889951.0,0,6.0,main_w3_handler2,2817844,14119189,False,,8333900,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5875aabe96c96da'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52c879f69a4aa74c1'}]","""1000""","""/galaxy-repl/main/files/017/511/dataset_17511129.dat""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,32365886,1476889851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-19 15:12:33.595450,87066,100.0
12474796868,bam,11707022625,bam,,,2016-10-21 18:29:07.858393,slurm_multi,1477078066.0,0,6.0,main_w3_handler2,2827058,14143238,False,,8356496,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50fcf8341d769b31f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3990f9bc5ad70b6'}]","""50""","""/galaxy-repl/localdata/chrom/hg18.len""",0,,,,,,1.0,log2,"""hg18""","""bigwig""","""""",1,readCount,,,,,32.0,,33845853,1477074839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-21 19:27:48.377735,90658,3227.0
1101514395,bam,1157109993,bam,,,2016-10-24 08:27:53.084787,slurm_multi,1477298369.0,0,6.0,main_w3_handler2,2731876,14156117,False,,8367200,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5611ed78317dd62f3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b18bd493ccdbee15'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",6,2.0,0.0,36000000,specific,1x,,subtract,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33840592,1477298186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-24 08:39:31.165529,85668,183.0
1025634595,bam,1157109993,bam,,,2016-10-24 13:42:08.084727,slurm_multi,1477317204.0,0,6.0,main_w3_handler2,2731876,14158296,False,,8369090,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a985e692fc8063e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b18bd493ccdbee15'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33840592,1477317062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-24 13:53:26.420222,85668,142.0
76529271,bam,85462371,bam,,,2016-10-08 14:28:00.338067,slurm_multi,1475937284.0,0,6.0,main_w4_handler2,2844484,14035635,False,,8253117,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c421b242ef35dfab'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b501cfc5b94786fb84'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33491373,1475937122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-08 14:34:47.388776,91690,162.0
76529271,bam,85462371,bam,,,2016-10-08 14:30:05.932786,slurm_multi,1475937682.0,0,6.0,main_w4_handler2,2844484,14035642,False,,8253133,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c421b242ef35dfab'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b501cfc5b94786fb84'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33491373,1475937491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-08 14:41:23.138995,91690,191.0
76529271,bam,85462371,bam,,,2016-10-09 00:08:32.009934,slurm_multi,1475972501.0,0,6.0,main_w4_handler2,2844484,14037529,False,,8254974,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c421b242ef35dfab'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b501cfc5b94786fb84'}]","""10""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33491373,1475971904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-09 00:21:52.151430,91690,597.0
76529271,bam,85462371,bam,,,2016-10-09 00:42:12.658069,slurm_multi,1475974558.0,0,6.0,main_w4_handler2,2844484,14037589,False,,8255027,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c421b242ef35dfab'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b501cfc5b94786fb84'}]","""10""","""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33491373,1475973943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-09 00:56:00.664875,91690,615.0
1743224605,bam,1501642205,bam,,,2016-10-09 19:29:50.515774,slurm_multi,1476042399.0,0,6.0,main_w3_handler2,2835954,14040140,False,,8257575,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a6bc1094e58ce5d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2080f3db4bd0791'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476042145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-09 19:46:42.364033,90959,254.0
1743224605,bam,1501642205,bam,,,2016-10-10 10:09:31.715405,slurm_multi,1476094885.0,0,6.0,main_w4_handler2,2835954,14043742,False,,8261130,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a6bc1094e58ce5d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2080f3db4bd0791'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",5,,,,,,1.0,reciprocal_ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476094575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 10:21:27.314255,90959,310.0
1664698301,bam,1759694244,bam,,,2016-10-10 10:35:39.230508,slurm_multi,1476096968.0,0,6.0,main_w4_handler2,2835793,14043930,False,,8261376,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d5860ba8da6f3ff'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5738a10818a3e3677'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476096659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 10:56:13.142710,90959,309.0
1664698301,bam,1759694244,bam,,,2016-10-10 10:36:06.234880,slurm_multi,1476097531.0,0,6.0,main_w4_handler2,2835793,14043936,False,,8261433,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d5860ba8da6f3ff'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5738a10818a3e3677'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",5,,,,,,1.0,reciprocal_ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476097212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 11:05:37.633492,90959,319.0
1813702137,bam,1519189058,bam,,,2016-10-10 15:07:59.223955,slurm_multi,1476113545.0,0,6.0,main_w4_handler2,2834603,14045723,False,,8263276,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59df78b1fe5e56c6f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5402b8931cfc3b986'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476113291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 15:32:30.856193,90959,254.0
1813702137,bam,1519189058,bam,,,2016-10-10 15:08:18.139361,slurm_multi,1476115103.0,0,6.0,main_w3_handler2,2834603,14045724,False,,8263481,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59df78b1fe5e56c6f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5402b8931cfc3b986'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",5,,,,,,1.0,reciprocal_ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476114911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 15:58:24.727222,90959,192.0
1786201637,bam,1293722113,bam,,,2016-10-10 15:20:10.479718,slurm_multi,1476116237.0,0,6.0,main_w3_handler2,2835953,14045807,False,,8263647,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5980ad0001acc4ab6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5895118125df20e'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476116004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 16:17:27.826018,90959,233.0
1709517608,bam,1590402371,bam,,,2016-10-10 15:09:48.945080,slurm_multi,1476115758.0,0,6.0,main_w4_handler2,2835742,14045730,False,,8263575,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db54f423c7aa3a8d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5881f2c53a7242e08'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476115528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 16:09:20.900417,90959,230.0
1786201637,bam,1293722113,bam,,,2016-10-10 15:20:22.689451,slurm_multi,1476116654.0,0,6.0,main_w3_handler2,2835953,14045809,False,,8263713,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5980ad0001acc4ab6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5895118125df20e'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",5,,,,,,1.0,reciprocal_ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476116420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 16:24:17.228934,90959,234.0
1709517608,bam,1590402371,bam,,,2016-10-10 15:10:02.834985,slurm_multi,1476117457.0,0,6.0,main_w4_handler2,2835742,14045731,False,,8263877,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db54f423c7aa3a8d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5881f2c53a7242e08'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",5,,,,,,1.0,reciprocal_ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476117223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 16:37:40.071442,90959,234.0
1745606534,bam,1620501624,bam,,,2016-10-10 15:26:02.145306,slurm_multi,1476122314.0,0,6.0,main_w4_handler2,2836200,14045832,False,,8264484,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b1fab27506ca845'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b557543dd97145b366'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",5,,,,,,1.0,reciprocal_ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476122030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 17:58:46.125165,90959,284.0
1640844518,bam,1545813614,bam,,,2016-10-10 15:21:47.589868,slurm_multi,1476120643.0,0,6.0,main_w4_handler2,2835955,14045814,False,,8264306,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5314f6af27d1625de'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b592bfb74030fa7f4e'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476120356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 17:30:56.153274,90959,287.0
1640844518,bam,1545813614,bam,,,2016-10-10 15:22:12.499516,slurm_multi,1476121421.0,0,6.0,main_w4_handler2,2835955,14045818,False,,8264393,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5314f6af27d1625de'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b592bfb74030fa7f4e'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",5,,,,,,1.0,reciprocal_ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476121218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 17:43:46.406052,90959,203.0
1745606534,bam,1620501624,bam,,,2016-10-10 15:24:22.133435,slurm_multi,1476123243.0,0,6.0,main_w3_handler2,2836200,14045829,False,,8264654,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b1fab27506ca845'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b557543dd97145b366'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476123026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 18:14:16.863626,90959,217.0
1688394167,bam,1732110222,bam,,,2016-10-10 15:28:29.294604,slurm_multi,1476124691.0,0,6.0,main_w3_handler2,2836202,14045873,False,,8264847,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55accfd248ad1ee20'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b507afda4a3021d726'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",1,,,,,,1.0,ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476124444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 18:38:23.905710,90959,247.0
1688394167,bam,1732110222,bam,,,2016-10-10 15:28:51.659948,slurm_multi,1476125063.0,0,6.0,main_w3_handler2,2836202,14045874,False,,8264879,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55accfd248ad1ee20'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b507afda4a3021d726'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",5,,,,,,1.0,reciprocal_ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,33260709,1476124854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-10 18:44:34.738782,90959,209.0
76529271,bam,85462371,bam,,,2016-10-11 00:53:41.863422,slurm_multi,1476148127.0,0,6.0,main_w4_handler2,2844484,14049539,False,,8267169,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560773bdb863a7226'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5be80a77d7fa642b1'}]","""10""","""/galaxy-repl/localdata/chrom/hg19.len""",1,,,,,,1.0,ratio,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,33491373,1476147678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.5.0,2.3.5.0,,2016-10-11 01:08:48.490275,91690,449.0
