chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile1,infile1_filetype,infile2,infile2_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.column1,parameters.column2,parameters.dbkey,parameters.empty_string_filler,parameters.header,parameters.ignore_case,parameters.infile1.values,parameters.infile2.values,parameters.jointype,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-09 16:29:32.274993,slurm_normal,1520612988.0,0,7680.0,1.0,main_w4_handler1,3277025,18673964,False,733,tabular,1571,tabular,,12770186,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""5""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34326670}]","[{'src': 'hda', 'id': 32457927}]",""" """,32.0,,44516349.0,1520612983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 16:29:49.764305,112899.0,5.0
,,2018-03-09 16:31:25.827024,slurm_normal,1520613099.0,0,7680.0,1.0,main_w3_handler1,3277025,18674001,False,4223,tabular,1571,tabular,,12770210,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""5""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34326733}]","[{'src': 'hda', 'id': 32457927}]",""" """,32.0,,44516349.0,1520613092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 16:31:41.123979,112899.0,7.0
,,2018-03-09 16:31:37.039719,slurm_normal,1520613109.0,0,7680.0,1.0,main_w4_handler0,3277025,18674005,False,4223,tabular,336,tabular,,12770213,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34326733}]","[{'src': 'hda', 'id': 32457929}]",""" """,32.0,,44516349.0,1520613104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 16:31:51.065363,112899.0,5.0
,,2018-03-09 16:33:53.978621,slurm_normal,1520613252.0,0,7680.0,1.0,main_w3_handler1,3277025,18674030,False,3679,tabular,1571,tabular,,12770247,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""5""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34326787}]","[{'src': 'hda', 'id': 32457927}]",""" """,32.0,,44516349.0,1520613245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 16:34:14.851372,112899.0,7.0
,,2018-03-09 16:36:38.153991,slurm_normal,1520613415.0,0,7680.0,1.0,main_w4_handler0,3277025,18674070,False,1886,tabular,336,tabular,,12770270,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""5""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34326848}]","[{'src': 'hda', 'id': 32457929}]",""" """,32.0,,44516349.0,1520613409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 16:36:57.030474,112899.0,6.0
,,2018-03-09 16:34:06.727852,slurm_normal,1520613264.0,0,7680.0,1.0,main_w4_handler0,3277025,18674051,False,3679,tabular,336,tabular,,12770251,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""5""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34326787}]","[{'src': 'hda', 'id': 32457929}]",""" """,32.0,,44516349.0,1520613259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 16:34:27.286095,112899.0,5.0
,,2018-03-09 16:36:20.645729,slurm_normal,1520613394.0,0,7680.0,1.0,main_w3_handler1,3277025,18674068,False,1886,tabular,1571,tabular,,12770268,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""5""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34326848}]","[{'src': 'hda', 'id': 32457927}]",""" """,32.0,,44516349.0,1520613389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 16:36:36.539739,112899.0,5.0
,,2018-03-09 18:06:37.456345,slurm_normal,1520618826.0,0,7680.0,1.0,main_w3_handler0,3458645,18675058,False,35615235,tabular,8767534,tabular,,12771216,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""""","""true""","""true""","[{'src': 'hda', 'id': 34327907}]","[{'src': 'hda', 'id': 34328315}]","""-a 1 -a 2""",32.0,,43706612.0,1520618805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 18:07:09.741736,21426.0,21.0
,,2018-03-09 18:11:00.877029,slurm_normal,1520619080.0,0,7680.0,1.0,main_w4_handler0,3454803,18675115,False,2631,tabular,2631,tabular,Job output deleted by user before job completed.,12771270,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34328383}]","[{'src': 'hda', 'id': 34328383}]",""" """,32.0,,44039150.0,1520619074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 18:11:23.315742,122406.0,6.0
,,2018-03-09 18:15:58.816197,slurm_normal,1520619399.0,0,7680.0,1.0,main_w3_handler1,3458645,18675171,False,38019132,tabular,224914676,tabular,,12771327,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""""","""true""","""true""","[{'src': 'hda', 'id': 34328329}]","[{'src': 'hda', 'id': 34328425}]","""-a 1""",32.0,,43706612.0,1520619368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 18:16:41.265339,21426.0,31.0
,,2018-03-09 18:20:39.720771,slurm_normal,1520619655.0,0,7680.0,1.0,main_w3_handler1,3454803,18675291,False,10341,tabular,1925,tabular,,12771396,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34328438}]","[{'src': 'hda', 'id': 34328442}]",""" """,32.0,,44039150.0,1520619650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 18:20:57.753343,122406.0,5.0
,,2018-03-09 18:32:24.924925,slurm_normal,1520620362.0,0,7680.0,1.0,main_w3_handler1,3454803,18675394,False,1433,tabular,7332,tabular,,12771517,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34328789}]","[{'src': 'hda', 'id': 34328787}]",""" """,32.0,,44039150.0,1520620357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 18:32:45.334972,122406.0,5.0
,,2018-03-09 20:47:31.450710,slurm_normal,1520628466.0,0,7680.0,1.0,main_w3_handler0,3458799,18676709,False,26284,tabular,38712,tabular,,12772962,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""3""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 34331193}]","[{'src': 'hda', 'id': 34331192}]",""" """,32.0,,44522404.0,1520628461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 20:47:48.509721,,5.0
,,2018-03-09 21:17:57.807927,slurm_normal,1520630297.0,0,7680.0,1.0,main_w3_handler1,3458799,18677057,False,1535358,tabular,679638,tabular,,12773370,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""3""","""3""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 34331585}]","[{'src': 'hda', 'id': 34331584}]","""-a 1 -a 2""",32.0,,44522404.0,1520630285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-03-09 21:18:19.939581,,12.0
,,2018-02-08 22:02:48.880242,slurm_normal,1518127449.0,0,7680.0,1.0,main_w3_handler0,3217622,18321537,False,426206,bed,7870721,bed,,12405413,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""1""","""1""","""rn6""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33762227}]","[{'src': 'hda', 'id': 33762223}]",""" """,32.0,,43791428.0,1518127380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-08 22:04:11.294452,109983.0,69.0
,,2018-02-08 22:00:11.697035,slurm_normal,1518127224.0,0,7680.0,1.0,main_w4_handler0,3217622,18321524,False,426206,bed,7870721,bed,,12405396,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""1""","""2""","""rn6""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33762227}]","[{'src': 'hda', 'id': 33762223}]",""" """,32.0,,43791428.0,1518127219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-08 22:00:26.220099,109983.0,5.0
,,2018-02-09 03:02:59.359471,slurm_normal,1518145392.0,0,7680.0,1.0,main_w3_handler0,3419601,18323434,False,2316,tabular,1884,tabular,,12407552,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 33765766}]","[{'src': 'hda', 'id': 33765768}]","""-a 1 -a 2""",32.0,,43732752.0,1518145387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-09 03:03:13.757343,61604.0,5.0
,,2018-02-09 03:05:25.107977,slurm_normal,1518145536.0,0,7680.0,1.0,main_w4_handler0,3419601,18323440,False,2316,tabular,1884,tabular,,12407559,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33765766}]","[{'src': 'hda', 'id': 33765768}]","""-a 1 -a 2""",32.0,,43732752.0,1518145532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-09 03:05:37.438124,61604.0,4.0
,,2018-02-09 10:37:06.145655,slurm_normal,1518172647.0,0,7680.0,1.0,main_w3_handler1,3423386,18327260,False,25642500,tabular,80938,tabular,,12411432,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""7""","""1""","""?""",""".""","""false""","""false""","[{'src': 'hda', 'id': 33770900}]","[{'src': 'hda', 'id': 33771069}]",""" """,32.0,,43513591.0,1518172639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-09 10:37:30.376238,120834.0,8.0
,,2018-02-09 14:06:00.424151,slurm_normal,1518185173.0,0,7680.0,1.0,main_w4_handler0,3423386,18329580,False,80938,tabular,9145946,tabular,,12413875,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""",""".""","""false""","""false""","[{'src': 'hda', 'id': 33771069}]","[{'src': 'hda', 'id': 33772725}]",""" """,32.0,,43513591.0,1518185166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-09 14:06:14.583360,120834.0,7.0
,,2018-02-10 23:57:44.866530,slurm_normal,1518307076.0,0,7680.0,1.0,main_w3_handler1,3318880,18339746,False,7053,tabular,2316,tabular,,12424167,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33789515}]","[{'src': 'hda', 'id': 33789525}]",""" """,32.0,,43732752.0,1518307071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-10 23:57:57.836966,61604.0,5.0
,,2018-02-10 22:27:09.006167,slurm_normal,1518301642.0,0,7680.0,1.0,main_w4_handler1,3318880,18339184,False,7053,tabular,1815,tabular,,12423604,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33789515}]","[{'src': 'hda', 'id': 33789526}]","""-a 1""",32.0,,43732752.0,1518301636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-10 22:27:24.857173,61604.0,6.0
,,2018-02-10 22:54:46.079434,slurm_normal,1518303302.0,0,7680.0,1.0,main_w4_handler0,3318880,18339488,False,7053,tabular,2316,tabular,,12423879,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33789515}]","[{'src': 'hda', 'id': 33789525}]","""-v 1""",32.0,,43732752.0,1518303296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-10 22:55:04.539221,61604.0,6.0
,,2018-02-10 23:14:05.180216,slurm_normal,1518304457.0,0,7680.0,1.0,main_w3_handler0,3318880,18339559,False,1815,tabular,7053,tabular,,12423983,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33789526}]","[{'src': 'hda', 'id': 33789515}]","""-v 1""",32.0,,43732752.0,1518304452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-10 23:14:19.170316,61604.0,5.0
,,2018-02-10 23:53:25.075752,slurm_normal,1518306824.0,0,7680.0,1.0,main_w3_handler1,3318880,18339737,False,5137,tabular,1815,tabular,,12424158,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33789900}]","[{'src': 'hda', 'id': 33789526}]",""" """,32.0,,43732752.0,1518306819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-10 23:53:46.007769,61604.0,5.0
,,2018-02-10 23:53:14.043789,slurm_normal,1518306805.0,0,7680.0,1.0,main_w4_handler0,3318880,18339736,False,5137,tabular,1815,tabular,,12424157,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33789900}]","[{'src': 'hda', 'id': 33789526}]",""" """,32.0,,43732752.0,1518306800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-10 23:53:28.001122,61604.0,5.0
,,2018-02-11 00:18:57.990687,slurm_normal,1518308353.0,0,7680.0,1.0,main_w3_handler0,3318880,18339817,False,7053,tabular,1815,tabular,,12424247,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33789515}]","[{'src': 'hda', 'id': 33789526}]",""" """,32.0,,43732752.0,1518308347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-11 00:19:15.159305,61604.0,6.0
,,2018-02-11 00:26:57.657203,slurm_normal,1518308829.0,0,7680.0,1.0,main_w4_handler1,3318880,18339835,False,7053,tabular,1112,tabular,,12424266,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33789515}]","[{'src': 'hda', 'id': 33790611}]",""" """,32.0,,43732752.0,1518308824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-11 00:27:11.481175,61604.0,5.0
,,2018-02-12 04:05:26.426119,slurm_normal,1518408337.0,0,7680.0,1.0,main_w4_handler1,3307282,18346008,False,10,tabular,15,tabular,,12430482,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33801873}]","[{'src': 'hda', 'id': 33801879}]",""" """,32.0,,43849496.0,1518408332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 04:05:40.087830,84314.0,5.0
,,2018-02-11 21:45:03.903617,slurm_normal,1518385520.0,0,7680.0,1.0,main_w3_handler0,3318880,18344317,False,860,tabular,1112,tabular,,12428677,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33790776}]","[{'src': 'hda', 'id': 33790611}]",""" """,32.0,,43732752.0,1518385514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-11 21:45:22.495414,61604.0,6.0
,,2018-02-11 21:45:19.872688,slurm_normal,1518385530.0,0,7680.0,1.0,main_w4_handler1,3318880,18344319,False,1112,tabular,860,tabular,,12428678,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33790611}]","[{'src': 'hda', 'id': 33790776}]",""" """,32.0,,43732752.0,1518385525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-11 21:45:32.341593,61604.0,5.0
,,2018-02-12 01:39:39.839546,slurm_normal,1518399592.0,0,7680.0,1.0,main_w3_handler1,3425755,18345356,False,9814,tabular,540315,csv,,12429784,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""3""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 33800968}]","[{'src': 'hda', 'id': 33800993}]",""" """,32.0,,43849551.0,1518399587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 01:39:55.050069,405.0,5.0
,,2018-02-12 01:36:14.977534,slurm_normal,1518399387.0,0,7680.0,1.0,main_w3_handler0,3425755,18345347,False,9814,tabular,540315,csv,,12429773,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""2""","""?""","""0""","""true""","""false""","[{'src': 'hda', 'id': 33800968}]","[{'src': 'hda', 'id': 33800993}]",""" """,32.0,,43849551.0,1518399382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 01:36:28.589266,405.0,5.0
,,2018-02-12 01:34:46.599237,slurm_normal,1518399297.0,0,7680.0,1.0,main_w4_handler1,3425755,18345342,False,9814,tabular,540315,csv,,12429768,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""3""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 33800968}]","[{'src': 'hda', 'id': 33800993}]",""" """,32.0,,43849551.0,1518399292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 01:35:00.363717,405.0,5.0
,,2018-02-12 01:40:53.611103,slurm_normal,1518399666.0,0,7680.0,1.0,main_w4_handler0,3425755,18345359,False,9814,tabular,540315,csv,,12429787,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""3""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33800968}]","[{'src': 'hda', 'id': 33800993}]",""" """,32.0,,43849551.0,1518399662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 01:41:08.299245,405.0,4.0
,,2018-02-12 03:43:38.792242,slurm_normal,1518407033.0,0,7680.0,1.0,main_w4_handler1,3425829,18345905,False,2003601,bed,875,txt,,12430355,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""4""","""1""","""hg18""","""0""","""false""","""false""","[{'src': 'hda', 'id': 33801713}]","[{'src': 'hda', 'id': 33801716}]",""" """,32.0,,43850502.0,1518407028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 03:43:55.706826,102651.0,5.0
,,2018-02-12 03:46:32.167804,slurm_normal,1518407206.0,0,7680.0,1.0,main_w3_handler0,3425829,18345919,False,2003601,bed,875,txt,,12430371,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""4""","""1""","""hg18""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33801713}]","[{'src': 'hda', 'id': 33801716}]",""" """,32.0,,43850502.0,1518407200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 03:46:49.854767,102651.0,6.0
,,2018-02-12 04:04:53.744547,slurm_normal,1518408305.0,0,7680.0,1.0,main_w3_handler0,3307282,18346001,False,10,tabular,15,tabular,,12430473,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""1""","""1""","""mm10""","""0""","""true""","""false""","[{'src': 'hda', 'id': 33801873}]","[{'src': 'hda', 'id': 33801879}]",""" """,32.0,,43849496.0,1518408300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 04:05:07.616282,84314.0,5.0
,,2018-02-12 11:44:43.024930,slurm_normal,1518435907.0,0,7680.0,1.0,main_w3_handler0,3416405,18348574,False,7104756,tabular,7104556,tabular,,12433116,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1""","""1""","""hg19""","""0""","""true""","""false""","[{'src': 'hda', 'id': 33789371}]","[{'src': 'hda', 'id': 33789372}]",""" """,32.0,,43347289.0,1518435893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 11:45:10.088315,3591.0,14.0
,,2018-02-12 13:26:05.943544,slurm_normal,1518441979.0,0,7680.0,1.0,main_w4_handler0,3426280,18349491,False,80938,tabular,9145946,tabular,,12434081,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""",""".""","""false""","""false""","[{'src': 'hda', 'id': 33807116}]","[{'src': 'hda', 'id': 33807090}]","""-v 1 -v 2""",32.0,,43857106.0,1518441973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 13:26:21.356497,120834.0,6.0
,,2018-02-12 17:38:02.134807,slurm_normal,1518457101.0,0,7680.0,1.0,main_w3_handler0,42419,18353015,False,9814,tabular,369531,tabular,,12437873,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""2""","""3""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 33812079}]","[{'src': 'hda', 'id': 33812058}]",""" """,32.0,,43866013.0,1518457096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 17:38:23.940373,405.0,5.0
,,2018-02-12 18:34:42.539092,slurm_normal,1518460502.0,0,7680.0,1.0,main_w3_handler0,42419,18353533,False,35004,tabular,7649248,tabular,,12438404,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""32""","""?""","""0""","""false""","""true""","[{'src': 'hda', 'id': 33812499}]","[{'src': 'hda', 'id': 33812903}]","""-a 2""",32.0,,43866013.0,1518460490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 18:35:04.921813,405.0,12.0
,,2018-02-12 18:45:13.669461,slurm_normal,1518461130.0,0,7680.0,1.0,main_w4_handler0,42419,18353675,False,35004,tabular,7649248,tabular,,12438529,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""32""","""?""","""0""","""true""","""true""","[{'src': 'hda', 'id': 33812499}]","[{'src': 'hda', 'id': 33812903}]",""" """,32.0,,43866013.0,1518461125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.1,1.1.1,,2018-02-12 18:45:32.514419,405.0,5.0
