chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_collection1,input_collection1_filetype,input_collection2,input_collection2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_type.__current_case__,parameters.input_type.input_collection.values,parameters.input_type.input_type_selector,parameters.input_type.read1.values,parameters.input_type.read2.values,parameters.minOverlap,parameters.pctMaxDiff,parameters.splitChar,parameters.stitchLengthReport,processor_count,read1,read1_filetype,read2,read2_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-14 19:27:12.415784,slurm_normal,1515958039.0,0,,1.0,main_w4_handler0,3379460,18031811,False,,,,,,12108907,slurm,,132112168.0,corral-repl,,"""e1af64d0f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135298}]","[{'src': 'hda', 'id': 33135299}]","""4""","""10.0""",""" ""","""false""",32.0,9374917.0,fastqsanger,9425073.0,fastqsanger,,,1515958035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:27:21.253756,99424.0,4.0
,,2018-01-14 19:27:04.000127,slurm_normal,1515958035.0,0,,1.0,main_w3_handler1,3379460,18031805,False,,,,,,12108906,slurm,,132112168.0,corral-repl,,"""e15c89aef96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135296}]","[{'src': 'hda', 'id': 33135297}]","""4""","""10.0""",""" ""","""false""",32.0,3393328.0,fastqsanger,3471074.0,fastqsanger,,,1515958031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:27:23.888722,99424.0,4.0
,,2018-01-14 19:27:49.235974,slurm_normal,1515958084.0,0,,1.0,main_w3_handler0,3379460,18031836,False,,,,,,12108923,slurm,,132112168.0,corral-repl,,"""e387e70af96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135306}]","[{'src': 'hda', 'id': 33135307}]","""4""","""10.0""",""" ""","""false""",32.0,5264676.0,fastqsanger,5270180.0,fastqsanger,,,1515958080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:28:13.129306,99424.0,4.0
,,2018-01-14 19:28:25.696880,slurm_normal,1515958115.0,0,,1.0,main_w4_handler0,3379460,18031857,False,,,,,,12108935,slurm,,132112168.0,corral-repl,,"""e5598d4af96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135313}]","[{'src': 'hda', 'id': 33135314}]","""4""","""10.0""",""" ""","""false""",32.0,4661322.0,fastqsanger,4684804.0,fastqsanger,,,1515958111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:28:36.980264,99424.0,4.0
,,2018-01-14 19:27:39.311815,slurm_normal,1515958087.0,0,,1.0,main_w4_handler0,3379460,18031829,False,,,,,,12108924,slurm,,132112168.0,corral-repl,,"""e30ce438f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135304}]","[{'src': 'hda', 'id': 33135305}]","""4""","""10.0""",""" ""","""false""",32.0,4750957.0,fastqsanger,4745507.0,fastqsanger,,,1515958083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:28:09.979625,99424.0,4.0
,,2018-01-14 19:30:24.438892,slurm_normal,1515958256.0,0,,1.0,main_w4_handler0,3379460,18031940,False,,,,,,12108998,slurm,,132112168.0,corral-repl,,"""ec30d3c6f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135340}]","[{'src': 'hda', 'id': 33135341}]","""4""","""10.0""",""" ""","""false""",32.0,11004237.0,fastqsanger,11201591.0,fastqsanger,,,1515958251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:30:59.124320,99424.0,5.0
,,2018-01-14 19:28:01.766571,slurm_normal,1515958126.0,0,,1.0,main_w3_handler0,3379460,18031843,False,,,,,,12108940,slurm,,132112168.0,corral-repl,,"""e46edd5ef96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135308}]","[{'src': 'hda', 'id': 33135309}]","""4""","""10.0""",""" ""","""false""",32.0,7713933.0,fastqsanger,7759289.0,fastqsanger,,,1515958122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:28:50.306275,99424.0,4.0
,,2018-01-14 19:28:14.480208,slurm_normal,1515958142.0,0,,1.0,main_w3_handler0,3379460,18031849,False,,,,,,12108946,slurm,,132112168.0,corral-repl,,"""e4fe806cf96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135310}]","[{'src': 'hda', 'id': 33135312}]","""4""","""10.0""",""" ""","""false""",32.0,27373.0,fastqsanger,27669.0,fastqsanger,,,1515958138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:29:06.384625,99424.0,4.0
,,2018-01-14 19:28:33.061101,slurm_normal,1515958156.0,0,,1.0,main_w4_handler1,3379460,18031864,False,,,,,,12108957,slurm,,132112168.0,corral-repl,,"""e5afd376f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135315}]","[{'src': 'hda', 'id': 33135316}]","""4""","""10.0""",""" ""","""false""",32.0,894005.0,fastqsanger,897821.0,fastqsanger,,,1515958152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:29:17.595378,99424.0,4.0
,,2018-01-14 19:28:44.576727,slurm_normal,1515958178.0,0,,1.0,main_w4_handler0,3379460,18031870,False,,,,,,12108965,slurm,,132112168.0,corral-repl,,"""e61a6128f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135317}]","[{'src': 'hda', 'id': 33135318}]","""4""","""10.0""",""" ""","""false""",32.0,6259395.0,fastqsanger,6260817.0,fastqsanger,,,1515958174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:29:40.757336,99424.0,4.0
,,2018-01-14 19:29:06.139687,slurm_normal,1515958163.0,0,,1.0,main_w4_handler1,3379460,18031889,False,,,,,,12108958,slurm,,132112168.0,corral-repl,,"""e76a33b4f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135323}]","[{'src': 'hda', 'id': 33135324}]","""4""","""10.0""",""" ""","""false""",32.0,5513275.0,fastqsanger,5499281.0,fastqsanger,,,1515958159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:29:25.189001,99424.0,4.0
,,2018-01-14 19:30:51.913333,slurm_normal,1515958331.0,0,,1.0,main_w4_handler1,3379460,18031965,False,,,,,,12109034,slurm,,132112168.0,corral-repl,,"""eed06b6ef96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135348}]","[{'src': 'hda', 'id': 33135349}]","""4""","""10.0""",""" ""","""false""",32.0,6183573.0,fastqsanger,6156857.0,fastqsanger,,,1515958327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:32:12.699885,99424.0,4.0
,,2018-01-14 19:29:00.796698,slurm_normal,1515958170.0,0,,1.0,main_w3_handler0,3379460,18031883,False,,,,,,12108961,slurm,,132112168.0,corral-repl,,"""e6e70304f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135321}]","[{'src': 'hda', 'id': 33135322}]","""4""","""10.0""",""" ""","""false""",32.0,5822904.0,fastqsanger,5804092.0,fastqsanger,,,1515958165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:29:36.088679,99424.0,5.0
,,2018-01-14 19:32:09.122682,slurm_normal,1515958516.0,0,,1.0,main_w3_handler1,3379460,18032033,False,,,,,,12109130,slurm,,132112168.0,corral-repl,,"""f47027daf96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135411}]","[{'src': 'hda', 'id': 33135412}]","""4""","""10.0""",""" ""","""false""",32.0,20832777.0,fastqsanger,20812983.0,fastqsanger,,,1515958510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:35:20.952424,99424.0,6.0
,,2018-01-14 19:31:14.559945,slurm_normal,1515958309.0,0,,1.0,main_w4_handler1,3379460,18031980,False,,,,,,12109020,slurm,,132112168.0,corral-repl,,"""efc8ed0cf96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135352}]","[{'src': 'hda', 'id': 33135353}]","""4""","""10.0""",""" ""","""false""",32.0,76586964.0,fastqsanger,76567174.0,fastqsanger,,,1515958299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:31:50.858220,99424.0,10.0
,,2018-01-14 19:29:44.736235,slurm_normal,1515958214.0,0,,1.0,main_w3_handler1,3379460,18031913,False,,,,,,12108978,slurm,,132112168.0,corral-repl,,"""e9ded122f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135332}]","[{'src': 'hda', 'id': 33135333}]","""4""","""10.0""",""" ""","""false""",32.0,7352641.0,fastqsanger,7346909.0,fastqsanger,,,1515958210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:30:20.759252,99424.0,4.0
,,2018-01-14 19:30:11.491299,slurm_normal,1515958228.0,0,,1.0,main_w3_handler1,3379460,18031928,False,,,,,,12108985,slurm,,132112168.0,corral-repl,,"""eb220946f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135336}]","[{'src': 'hda', 'id': 33135337}]","""4""","""10.0""",""" ""","""false""",32.0,44412566.0,fastqsanger,44387856.0,fastqsanger,,,1515958220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:30:35.996864,99424.0,8.0
,,2018-01-14 19:29:22.396496,slurm_normal,1515958243.0,0,,1.0,main_w3_handler1,3379460,18031901,False,,,,,,12108990,slurm,,132112168.0,corral-repl,,"""e8b06464f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135327}]","[{'src': 'hda', 'id': 33135328}]","""4""","""10.0""",""" ""","""false""",32.0,29088824.0,fastqsanger,29395932.0,fastqsanger,,,1515958237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:30:46.075810,99424.0,6.0
,,2018-01-14 19:30:31.663776,slurm_normal,1515958287.0,0,,1.0,main_w4_handler0,3379460,18031946,False,,,,,,12109009,slurm,,132112168.0,corral-repl,,"""eccdf07af96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135342}]","[{'src': 'hda', 'id': 33135343}]","""4""","""10.0""",""" ""","""false""",32.0,40667883.0,fastqsanger,40739329.0,fastqsanger,,,1515958280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:31:30.456680,99424.0,7.0
,,2018-01-14 19:30:37.616680,slurm_normal,1515958292.0,0,,1.0,main_w3_handler1,3379460,18031952,False,,,,,,12109013,slurm,,132112168.0,corral-repl,,"""ed768172f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135344}]","[{'src': 'hda', 'id': 33135345}]","""4""","""10.0""",""" ""","""false""",32.0,11455681.0,fastqsanger,11449005.0,fastqsanger,,,1515958287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:31:40.350173,99424.0,5.0
,,2018-01-14 19:31:34.930713,slurm_normal,1515958310.0,0,,1.0,main_w3_handler0,3379460,18032006,False,,,,,,12109024,slurm,,132112168.0,corral-repl,,"""f1f61ce4f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135385}]","[{'src': 'hda', 'id': 33135391}]","""4""","""10.0""",""" ""","""false""",32.0,9294728.0,fastqsanger,9353166.0,fastqsanger,,,1515958306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:31:57.331281,99424.0,4.0
,,2018-01-14 19:30:00.500293,slurm_normal,1515958265.0,0,,1.0,main_w3_handler1,3379460,18031919,False,,,,,,12109002,slurm,,132112168.0,corral-repl,,"""ea8678bef96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135334}]","[{'src': 'hda', 'id': 33135335}]","""4""","""10.0""",""" ""","""false""",32.0,8538479.0,fastqsanger,8585673.0,fastqsanger,,,1515958261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:31:16.466094,99424.0,4.0
,,2018-01-14 19:31:26.918064,slurm_normal,1515958301.0,0,,1.0,main_w3_handler1,3379460,18031999,False,,,,,,12109019,slurm,,132112168.0,corral-repl,,"""f149194af96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135373}]","[{'src': 'hda', 'id': 33135380}]","""4""","""10.0""",""" ""","""false""",32.0,15541204.0,fastqsanger,15663620.0,fastqsanger,,,1515958296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:31:43.417992,99424.0,5.0
,,2018-01-14 19:29:32.889858,slurm_normal,1515958284.0,0,,1.0,main_w4_handler1,3379460,18031907,False,,,,,,12109010,slurm,,132112168.0,corral-repl,,"""e955dda4f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135329}]","[{'src': 'hda', 'id': 33135330}]","""4""","""10.0""",""" ""","""false""",32.0,5139733.0,fastqsanger,5089487.0,fastqsanger,,,1515958280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:31:28.132081,99424.0,4.0
,,2018-01-14 19:30:43.901088,slurm_normal,1515958321.0,0,,1.0,main_w3_handler0,3379460,18031958,False,,,,,,12109028,slurm,,132112168.0,corral-repl,,"""ee325dd4f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135346}]","[{'src': 'hda', 'id': 33135347}]","""4""","""10.0""",""" ""","""false""",32.0,9065800.0,fastqsanger,9074058.0,fastqsanger,,,1515958317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:32:08.465531,99424.0,4.0
,,2018-01-14 19:32:31.285370,slurm_normal,1515958367.0,0,,1.0,main_w4_handler0,3379460,18032057,False,,,,,,12109054,slurm,,132112168.0,corral-repl,,"""f5ae315af96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135417}]","[{'src': 'hda', 'id': 33135418}]","""4""","""10.0""",""" ""","""false""",32.0,47152353.0,fastqsanger,47173211.0,fastqsanger,,,1515958359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:32:49.795594,99424.0,8.0
,,2018-01-14 19:33:45.042771,slurm_normal,1515958527.0,0,,1.0,main_w3_handler1,3379460,18032129,False,,,,,,12109136,slurm,,132112168.0,corral-repl,,"""fb787802f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135439}]","[{'src': 'hda', 'id': 33135440}]","""4""","""10.0""",""" ""","""false""",32.0,20456.0,fastqsanger,20454.0,fastqsanger,,,1515958524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:35:29.617642,99424.0,3.0
,,2018-01-14 19:33:23.782250,slurm_normal,1515958460.0,0,,1.0,main_w3_handler1,3379460,18032104,False,,,,,,12109103,slurm,,132112168.0,corral-repl,,"""f912d350f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135431}]","[{'src': 'hda', 'id': 33135432}]","""4""","""10.0""",""" ""","""false""",32.0,39332888.0,fastqsanger,39340418.0,fastqsanger,,,1515958452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:34:24.058273,99424.0,8.0
,,2018-01-14 19:31:20.981912,slurm_normal,1515958347.0,0,,1.0,main_w4_handler1,3379460,18031986,False,,,,,,12109042,slurm,,132112168.0,corral-repl,,"""f08cddacf96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135358}]","[{'src': 'hda', 'id': 33135365}]","""4""","""10.0""",""" ""","""false""",32.0,6230475.0,fastqsanger,6206213.0,fastqsanger,,,1515958342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:32:28.227929,99424.0,5.0
,,2018-01-14 19:32:21.103936,slurm_normal,1515958436.0,0,,1.0,main_w4_handler1,3379460,18032046,False,,,,,,12109092,slurm,,132112168.0,corral-repl,,"""f52a33faf96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135415}]","[{'src': 'hda', 'id': 33135416}]","""4""","""10.0""",""" ""","""false""",32.0,75186008.0,fastqsanger,75198114.0,fastqsanger,,,1515958425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:33:58.407587,99424.0,11.0
,,2018-01-14 19:31:44.688557,slurm_normal,1515958395.0,0,,1.0,main_w4_handler1,3379460,18032018,False,,,,,,12109072,slurm,,132112168.0,corral-repl,,"""f30c254cf96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135407}]","[{'src': 'hda', 'id': 33135408}]","""4""","""10.0""",""" ""","""false""",32.0,16446492.0,fastqsanger,16420986.0,fastqsanger,,,1515958390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:33:17.726818,99424.0,5.0
,,2018-01-14 19:33:31.329860,slurm_normal,1515958731.0,0,,1.0,main_w3_handler1,3379460,18032117,False,,,,,,12109240,slurm,,132112168.0,corral-repl,,"""fa66c022f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135435}]","[{'src': 'hda', 'id': 33135436}]","""4""","""10.0""",""" ""","""false""",32.0,3507637.0,fastqsanger,3511303.0,fastqsanger,,,1515958727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:38:54.169495,99424.0,4.0
,,2018-01-14 19:34:57.193415,slurm_normal,1515958850.0,0,,1.0,main_w3_handler1,3379460,18032195,False,,,,,,12109301,slurm,,132112168.0,corral-repl,,"""020b13f0f96111e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135462}]","[{'src': 'hda', 'id': 33135463}]","""4""","""10.0""",""" ""","""false""",32.0,6014831.0,fastqsanger,6075759.0,fastqsanger,,,1515958846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:40:58.385512,99424.0,4.0
,,2018-01-14 19:34:45.795582,slurm_normal,1515958520.0,0,,1.0,main_w3_handler0,3379460,18032183,False,,,,,,12109133,slurm,,132112168.0,corral-repl,,"""00d2a228f96111e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135457}]","[{'src': 'hda', 'id': 33135458}]","""4""","""10.0""",""" ""","""false""",32.0,66529822.0,fastqsanger,66591048.0,fastqsanger,,,1515958510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:35:28.650128,99424.0,10.0
,,2018-01-14 19:32:47.111061,slurm_normal,1515958720.0,0,,1.0,main_w3_handler0,3379460,18032071,False,,,,,,12109234,slurm,,132112168.0,corral-repl,,"""f6d15058f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135421}]","[{'src': 'hda', 'id': 33135422}]","""4""","""10.0""",""" ""","""false""",32.0,37568886.0,fastqsanger,37559570.0,fastqsanger,,,1515958713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:38:42.910210,99424.0,7.0
,,2018-01-14 19:33:37.291554,slurm_normal,1515958612.0,0,,1.0,main_w3_handler1,3379460,18032123,False,,,,,,12109177,slurm,,132112168.0,corral-repl,,"""fafc1d52f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135437}]","[{'src': 'hda', 'id': 33135438}]","""4""","""10.0""",""" ""","""false""",32.0,56768.0,fastqsanger,55420.0,fastqsanger,,,1515958608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:36:55.299987,99424.0,4.0
,,2018-01-14 19:33:19.059231,slurm_normal,1515958442.0,0,,1.0,main_w4_handler1,3379460,18032098,False,,,,,,12109094,slurm,,132112168.0,corral-repl,,"""f86d768af96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135429}]","[{'src': 'hda', 'id': 33135430}]","""4""","""10.0""",""" ""","""false""",32.0,9487086.0,fastqsanger,9536810.0,fastqsanger,,,1515958436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:34:03.420071,99424.0,6.0
,,2018-01-14 19:34:20.913161,slurm_normal,1515958639.0,0,,1.0,main_w4_handler1,3379460,18032159,False,,,,,,12109189,slurm,,132112168.0,corral-repl,,"""fe25ff98f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135449}]","[{'src': 'hda', 'id': 33135450}]","""4""","""10.0""",""" ""","""false""",32.0,40166415.0,fastqsanger,40137545.0,fastqsanger,,,1515958631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:37:21.951987,99424.0,8.0
,,2018-01-14 19:34:05.734116,slurm_normal,1515958563.0,0,,1.0,main_w3_handler1,3379460,18032147,False,,,,,,12109155,slurm,,132112168.0,corral-repl,,"""fceb1622f96011e78908005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33135445}]","[{'src': 'hda', 'id': 33135446}]","""4""","""10.0""",""" ""","""false""",32.0,1857391.0,fastqsanger,1888247.0,fastqsanger,,,1515958559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-01-14 19:36:07.947979,99424.0,4.0
