chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_options.__current_case__,parameters.adv_options.adv_options_input,parameters.adv_options.adv_options_selector,parameters.chromInfo,parameters.dbkey,parameters.invert,parameters.isect_union,parameters.loci,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.reference_source_selector,parameters.vcf_input1,parameters.vcf_input2,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input1,vcf_input1_filetype,vcf_input2,vcf_input2_filetype,runtime
,,2015-04-15 12:26:15.815885,slurm_normal,1429100821.0,0,1.0,main_w1_handler1,2271033,9235962,False,,3517248.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295405,19295440,"""30""",32.0,,,,22121278,1429100818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:27:03.044943,53715.0,160582,vcf,157764,vcf,3.0
,,2015-04-15 12:29:40.808368,slurm_normal,1429101000.0,0,1.0,main_w1_handler1,2271033,9236021,False,,3517281.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295407,19295440,"""30""",32.0,,,,22121278,1429100997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:30:02.108461,53715.0,156632,vcf,157764,vcf,3.0
,,2015-04-15 12:29:41.778084,slurm_normal,1429101015.0,0,1.0,main_w1_handler1,2271033,9236022,False,,3517289.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295407,19295441,"""30""",32.0,,,,22121278,1429101012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:30:16.941517,53715.0,156632,vcf,155715,vcf,3.0
,,2015-04-15 12:36:09.329021,slurm_normal,1429101412.0,0,1.0,main_w1_handler0,2271033,9236083,False,,3517356.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295410,19295418,"""30""",32.0,,,,22121278,1429101409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:36:54.579396,53715.0,165830,vcf,164564,vcf,3.0
,,2015-04-15 12:26:10.671262,slurm_normal,1429100797.0,0,1.0,main_w1_handler0,2271033,9235954,False,,3517240.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295405,19295410,"""30""",32.0,,,,22121278,1429100794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:26:40.258294,53715.0,160582,vcf,165830,vcf,3.0
,,2015-04-15 12:38:02.650517,slurm_normal,1429101510.0,0,1.0,main_w1_handler0,2271033,9236099,False,,3517370.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295411,19295420,"""30""",32.0,,,,22121278,1429101505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:38:33.333522,53715.0,162886,vcf,140737,vcf,5.0
,,2015-04-15 12:38:03.158726,slurm_normal,1429101516.0,0,1.0,main_w1_handler0,2271033,9236100,False,,3517372.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295411,19295421,"""30""",32.0,,,,22121278,1429101514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:38:37.974024,53715.0,162886,vcf,157110,vcf,2.0
,,2015-04-15 12:28:07.362416,slurm_normal,1429100924.0,0,1.0,main_w2_handler1,2271033,9235995,False,,3517270.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295418,"""30""",32.0,,,,22121278,1429100921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:47.955022,53715.0,160946,vcf,164564,vcf,3.0
,,2015-04-15 12:38:04.209522,slurm_normal,1429101531.0,0,1.0,main_w2_handler1,2271033,9236102,False,,3517376.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295411,19295441,"""30""",32.0,,,,22121278,1429101528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:38:54.789764,53715.0,162886,vcf,155715,vcf,3.0
,,2015-04-15 12:46:38.827760,slurm_normal,1429102040.0,0,1.0,main_w2_handler1,2271033,9236179,False,,3517452.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295417,19295440,"""30""",32.0,,,,22121278,1429102034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:47:26.000635,53715.0,164342,vcf,157764,vcf,6.0
,,2015-04-15 12:27:59.803842,slurm_normal,1429100892.0,0,1.0,main_w1_handler1,2271033,9235989,False,,3517256.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295408,"""30""",32.0,,,,22121278,1429100889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:14.976066,53715.0,160946,vcf,133064,vcf,3.0
,,2015-04-15 12:26:13.853677,slurm_normal,1429100794.0,0,1.0,main_w1_handler1,2271033,9235959,False,,3517238.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295405,19295419,"""30""",32.0,,,,22121278,1429100791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:26:37.988810,53715.0,160582,vcf,160268,vcf,3.0
,,2015-04-15 12:28:04.999482,slurm_normal,1429100903.0,0,1.0,main_w2_handler0,2271033,9235993,False,,3517261.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295413,"""30""",32.0,,,,22121278,1429100900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:27.847153,53715.0,160946,vcf,163860,vcf,3.0
,,2015-04-15 12:28:01.712405,slurm_normal,1429100905.0,0,1.0,main_w2_handler1,2271033,9235991,False,,3517262.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295410,"""30""",32.0,,,,22121278,1429100902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:31.669201,53715.0,160946,vcf,165830,vcf,3.0
,,2015-04-15 12:28:02.742867,slurm_normal,1429100915.0,0,1.0,main_w2_handler1,2271033,9235992,False,,3517264.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295411,"""30""",32.0,,,,22121278,1429100913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:41.669551,53715.0,160946,vcf,162886,vcf,2.0
,,2015-04-15 12:29:31.000023,slurm_normal,1429100991.0,0,1.0,main_w2_handler1,2271033,9236012,False,,3517278.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295407,19295409,"""30""",32.0,,,,22121278,1429100988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:29:55.605026,53715.0,156632,vcf,164782,vcf,3.0
,,2015-04-15 12:31:09.831790,slurm_normal,1429101086.0,0,1.0,main_w2_handler1,2271033,9236031,False,,3517297.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295408,19295410,"""30""",32.0,,,,22121278,1429101083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:31:28.897271,53715.0,133064,vcf,165830,vcf,3.0
,,2015-04-15 12:33:24.454184,slurm_normal,1429101236.0,0,1.0,main_w2_handler1,2271033,9236055,False,,3517323.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295409,19295418,"""30""",32.0,,,,22121278,1429101229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:33:58.649517,53715.0,164782,vcf,164564,vcf,7.0
,,2015-04-15 12:26:12.277920,slurm_normal,1429100807.0,0,1.0,main_w2_handler0,2271033,9235956,False,,3517243.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295405,19295413,"""30""",32.0,,,,22121278,1429100804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:26:51.550834,53715.0,160582,vcf,163860,vcf,3.0
,,2015-04-15 12:54:53.415119,slurm_normal,1429102514.0,0,1.0,main_w2_handler0,2271033,9236241,False,,3517508.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295421,19295440,"""30""",32.0,,,,22121278,1429102510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:55:20.299015,53715.0,157110,vcf,157764,vcf,4.0
,,2015-04-15 12:46:39.871315,slurm_normal,1429102048.0,0,1.0,main_w2_handler1,2271033,9236180,False,,3517454.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295417,19295441,"""30""",32.0,,,,22121278,1429102044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:47:32.979690,53715.0,164342,vcf,155715,vcf,4.0
,,2015-04-15 12:33:22.895358,slurm_normal,1429101222.0,0,1.0,main_w2_handler1,2271033,9236053,False,,3517322.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295409,19295413,"""30""",32.0,,,,22121278,1429101219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:33:47.733376,53715.0,164782,vcf,163860,vcf,3.0
,,2015-04-15 12:36:13.834274,slurm_normal,1429101418.0,0,1.0,main_w2_handler1,2271033,9236089,False,,3517358.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295410,19295441,"""30""",32.0,,,,22121278,1429101415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:37:01.573753,53715.0,165830,vcf,155715,vcf,3.0
,,2015-04-15 12:39:59.723060,slurm_normal,1429101630.0,0,1.0,main_w2_handler1,2271033,9236122,False,,3517394.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295413,19295421,"""30""",32.0,,,,22121278,1429101627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:40:36.418430,53715.0,163860,vcf,157110,vcf,3.0
,,2015-04-15 12:46:36.103824,slurm_normal,1429102053.0,0,1.0,main_w1_handler0,2271033,9236176,False,,3517445.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295417,19295419,"""30""",32.0,,,,22121278,1429102011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:47:47.174815,53715.0,164342,vcf,160268,vcf,42.0
,,2015-04-15 12:28:10.662240,slurm_normal,1429100914.0,0,1.0,main_w1_handler0,2271033,9235999,False,,3517263.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295440,"""30""",32.0,,,,22121278,1429100912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:37.668085,53715.0,160946,vcf,157764,vcf,2.0
,,2015-04-15 12:51:18.677937,slurm_normal,1429102306.0,0,1.0,main_w2_handler0,2271033,9236216,False,,3517487.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295419,19295440,"""30""",32.0,,,,22121278,1429102302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:51:50.810427,53715.0,160268,vcf,157764,vcf,4.0
,,2015-04-15 12:51:16.751444,slurm_normal,1429102296.0,0,1.0,main_w2_handler0,2271033,9236213,False,,3517483.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295419,19295420,"""30""",32.0,,,,22121278,1429102293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:51:39.801672,53715.0,160268,vcf,140737,vcf,3.0
,,2015-04-15 12:28:11.605353,slurm_normal,1429100931.0,0,1.0,main_w1_handler0,2271033,9236000,False,,3517272.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295441,"""30""",32.0,,,,22121278,1429100928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:53.087794,53715.0,160946,vcf,155715,vcf,3.0
,,2015-04-15 12:46:37.118444,slurm_normal,1429102022.0,0,1.0,main_w2_handler1,2271033,9236177,False,,3517447.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295417,19295420,"""30""",32.0,,,,22121278,1429102013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:47:06.184707,53715.0,164342,vcf,140737,vcf,9.0
,,2015-04-15 12:27:58.837125,slurm_normal,1429100896.0,0,1.0,main_w2_handler0,2271033,9235988,False,,3517258.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295407,"""30""",32.0,,,,22121278,1429100893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:19.085560,53715.0,160946,vcf,156632,vcf,3.0
,,2015-04-15 12:33:26.932691,slurm_normal,1429101236.0,0,1.0,main_w2_handler0,2271033,9236058,False,,3517324.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295409,19295421,"""30""",32.0,,,,22121278,1429101229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:33:58.534777,53715.0,164782,vcf,157110,vcf,7.0
,,2015-04-15 12:38:03.707844,slurm_normal,1429101500.0,0,1.0,main_w2_handler0,2271033,9236101,False,,3517365.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295411,19295440,"""30""",32.0,,,,22121278,1429101497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:38:23.979006,53715.0,162886,vcf,157764,vcf,3.0
,,2015-04-15 12:28:01.105601,slurm_normal,1429100900.0,0,1.0,main_w2_handler1,2271033,9235990,False,,3517259.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295409,"""30""",32.0,,,,22121278,1429100895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:22.815750,53715.0,160946,vcf,164782,vcf,5.0
,,2015-04-15 12:31:16.547344,slurm_normal,1429101098.0,0,1.0,main_w2_handler1,2271033,9236043,False,,3517305.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295408,19295441,"""30""",32.0,,,,22121278,1429101095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:31:39.758443,53715.0,133064,vcf,155715,vcf,3.0
,,2015-04-15 12:38:02.008522,slurm_normal,1429101516.0,0,1.0,main_w2_handler1,2271033,9236098,False,,3517373.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295411,19295419,"""30""",32.0,,,,22121278,1429101514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:38:40.118600,53715.0,162886,vcf,160268,vcf,2.0
,,2015-04-15 12:36:12.112940,slurm_normal,1429101409.0,0,1.0,main_w2_handler1,2271033,9236087,False,,3517355.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295410,19295421,"""30""",32.0,,,,22121278,1429101406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:36:53.181418,53715.0,165830,vcf,157110,vcf,3.0
,,2015-04-15 12:37:59.802994,slurm_normal,1429101499.0,0,1.0,main_w2_handler1,2271033,9236095,False,,3517367.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295411,19295413,"""30""",32.0,,,,22121278,1429101497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:38:23.722923,53715.0,162886,vcf,163860,vcf,2.0
,,2015-04-15 12:31:09.049846,slurm_normal,1429101086.0,0,1.0,main_w2_handler1,2271033,9236030,False,,3517295.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295408,19295409,"""30""",32.0,,,,22121278,1429101082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:31:28.457937,53715.0,133064,vcf,164782,vcf,4.0
,,2015-04-15 12:46:37.929453,slurm_normal,1429102031.0,0,1.0,main_w2_handler1,2271033,9236178,False,,3517449.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295417,19295421,"""30""",32.0,,,,22121278,1429102025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:47:16.140658,53715.0,164342,vcf,157110,vcf,6.0
,,2015-04-15 12:48:50.277487,slurm_normal,1429102150.0,0,1.0,main_w2_handler1,2271033,9236192,False,,3517461.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295418,19295419,"""30""",32.0,,,,22121278,1429102146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:49:14.069681,53715.0,164564,vcf,160268,vcf,4.0
,,2015-04-15 12:38:01.295518,slurm_normal,1429101497.0,0,1.0,main_w1_handler1,2271033,9236097,False,,3517363.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295411,19295418,"""30""",32.0,,,,22121278,1429101493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:38:18.649453,53715.0,162886,vcf,164564,vcf,4.0
,,2015-04-15 12:28:08.583763,slurm_normal,1429100920.0,0,1.0,main_w1_handler1,2271033,9235997,False,,3517269.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295420,"""30""",32.0,,,,22121278,1429100917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:44.987632,53715.0,160946,vcf,140737,vcf,3.0
,,2015-04-15 12:28:09.306408,slurm_normal,1429100928.0,0,1.0,main_w1_handler1,2271033,9235998,False,,3517271.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295406,19295421,"""30""",32.0,,,,22121278,1429100925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:28:50.746016,53715.0,160946,vcf,157110,vcf,3.0
,,2015-04-15 12:40:01.823869,slurm_normal,1429101627.0,0,1.0,main_w1_handler1,2271033,9236124,False,,3517392.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295413,19295441,"""30""",32.0,,,,22121278,1429101624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:40:28.662745,53715.0,163860,vcf,155715,vcf,3.0
,,2015-04-15 12:33:28.564644,slurm_normal,1429101249.0,0,1.0,main_w2_handler0,2271033,9236060,False,,3517328.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295409,19295441,"""30""",32.0,,,,22121278,1429101246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:34:13.701982,53715.0,164782,vcf,155715,vcf,3.0
,,2015-04-15 12:56:11.893155,slurm_normal,1429102588.0,0,1.0,main_w2_handler0,2271033,9236264,False,,3517522.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""False""","""-i""","""False""",0,sacCer3,,,cached,19295440,19295441,"""30""",32.0,,,,22121278,1429102585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-04-15 12:56:31.591235,53715.0,157764,vcf,155715,vcf,3.0
