chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.inputB.values,parameters.split,parameters.strandedness,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-19 20:19:12.632074,slurm_normal,1489954769.0,0,1.0,main_w3_handler0,2963146,15337634,False,,11734,bed,121080914,121080914,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,9477496.roundup,slurm,,132112168.0,corral-repl,,"""4fb2de660ce111e7844f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28022392}]","[{'src': 'hda', 'id': 28827687}]","""false""","""false""",32.0,,,1489954758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-19 20:19:30.228624,45912.0,11.0
,,2016-09-19 12:37:56.733413,slurm_normal,1474288712.0,0,1.0,main_w4_handler1,2802815,13883165,False,,19572263,bam,7690,7690,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8106330.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59c244dcca8538a46'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fda8495ce15e92da'}]","""false""","""false""",32.0,,33028154.0,1474288689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-19 12:38:33.152791,80563.0,23.0
,,2016-09-19 12:35:02.300581,slurm_normal,1474288532.0,0,1.0,main_w3_handler1,2802815,13883086,False,,7690,bed,19572263,19572263,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8106297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fda8495ce15e92da'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59c244dcca8538a46'}]","""false""","""false""",32.0,,33028154.0,1474288517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-19 12:35:35.743474,80563.0,15.0
,,2016-09-19 12:41:09.464393,slurm_normal,1474288890.0,0,1.0,main_w4_handler1,2802815,13883244,False,,32618,vcf,7690,7690,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8106368.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb4d86d12d39640e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fda8495ce15e92da'}]","""false""","""false""",32.0,,33028154.0,1474288881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-19 12:41:32.944183,80563.0,9.0
,,2016-09-19 12:36:51.190748,slurm_normal,1474288629.0,0,1.0,main_w3_handler0,2802815,13883136,False,,7690,bed,12322628,12322628,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8106316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fda8495ce15e92da'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58aef908ac95ee8c6'}]","""false""","""false""",32.0,,33028154.0,1474288626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-19 12:37:11.078493,80563.0,3.0
,,2016-09-19 12:40:06.658630,slurm_normal,1474288827.0,0,1.0,main_w3_handler0,2802815,13883210,False,,7690,bed,11970990,11970990,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8106356.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fda8495ce15e92da'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58e12a5b9f555eb12'}]","""false""","""false""",32.0,,33028154.0,1474288819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-19 12:40:30.177512,80563.0,8.0
,,2017-01-10 17:12:07.060968,slurm_normal,1484071861.0,0,1.0,main_w4_handler0,2815150,14732496,False,,25898,bed,67911921,67911921,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8895541.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27671786}]","[{'src': 'hda', 'id': 27671940}]","""false""","""false""",32.0,,35294089.0,1484071851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-10 18:11:16.251465,45912.0,10.0
,,2016-07-12 22:25:40.465668,slurm_normal,1468362384.0,0,1.0,main_w1_handler0,2763531,13390843,False,,556617,bed,575961,575961,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7602357.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""false""","""hg19Patch10""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b541030d559a4ecb90'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e41697fdff63a37b'}]","""false""","""false""",32.0,,31407019.0,1468362377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-07-12 22:26:28.319838,87236.0,7.0
,,2016-09-19 14:17:31.474463,slurm_normal,1474294711.0,0,1.0,main_w4_handler1,2824150,13884028,False,,35604222,bam,35604222,35604222,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8107395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50dfe0b8d1b960459'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50dfe0b8d1b960459'}]","""false""","""false""",32.0,,32577097.0,1474294666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-19 14:18:36.036873,88867.0,45.0
,,2017-01-10 17:13:36.693575,slurm_normal,1484070688.0,0,1.0,main_w4_handler1,2932879,14732648,False,,11734,bed,69943395,69943395,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8895118.roundup,slurm,,132112168.0,corral-repl,,"""8130d1e2d75211e6a544005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27869635}]","[{'src': 'hda', 'id': 27868663}]","""false""","""false""",32.0,,,1484070674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-10 17:51:50.699268,45912.0,14.0
,,2016-07-12 22:30:04.766128,slurm_normal,1468362639.0,0,1.0,main_w2_handler0,2763531,13390859,False,,556617,bed,1079190,1079190,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7602374.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""false""","""hg19Patch10""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b541030d559a4ecb90'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b505ec80f788c96b02'}]","""false""","""false""",32.0,,31407019.0,1468362630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-07-12 22:30:43.214059,87236.0,9.0
,,2017-01-10 17:22:46.242983,slurm_normal,1484072511.0,0,1.0,main_w4_handler1,2815150,14733045,False,,25898,bed,67911921,67911921,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8895675.roundup,slurm,,132112168.0,corral-repl,,"""33f45b04d75411e68dc8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27671786}]","[{'src': 'hda', 'id': 27671940}]","""false""","""false""",32.0,,,1484072502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-10 18:22:08.792963,45912.0,9.0
,,2016-09-20 00:23:56.376785,slurm_normal,1474331053.0,0,1.0,main_w3_handler0,2814662,13888528,False,,135909791,gtf,4085789873,4085789873,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8112185.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ece43dd51b7e2489'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b11fd8f65936057'}]","""false""","""false""",32.0,,33042948.0,1474331050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-20 00:24:14.632626,75591.0,3.0
,,2017-01-10 17:22:51.142201,slurm_normal,1484073345.0,0,1.0,main_w4_handler1,2932879,14733049,False,,11734,bed,69943395,69943395,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8895940.roundup,slurm,,132112168.0,corral-repl,,"""915839c0d75211e6bb79005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27869635}]","[{'src': 'hda', 'id': 27868663}]","""false""","""false""",32.0,,,1484073301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-10 18:35:49.014372,45912.0,44.0
,,2017-05-29 19:58:38.911926,slurm_normal,1496087949.0,0,1.0,main_w3_handler1,3000359,15962642,False,,11734,bed,89975601,89975601,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059453.roundup,slurm,,132112168.0,corral-repl,,"""27bffeca44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808258}]","""false""","""false""",32.0,,,1496087940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 19:59:13.105119,45912.0,9.0
,,2017-05-29 19:58:18.105106,slurm_normal,1496087931.0,0,1.0,main_w4_handler1,3000359,15962610,False,,11734,bed,77413780,77413780,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059448.roundup,slurm,,132112168.0,corral-repl,,"""26b4e59a44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808247}]","""false""","""false""",32.0,,,1496087918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 19:58:57.001415,45912.0,13.0
,,2017-05-29 19:59:12.576903,slurm_normal,1496088218.0,0,1.0,main_w3_handler1,3000359,15962693,False,,11734,bed,66180869,66180869,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059497.roundup,slurm,,132112168.0,corral-repl,,"""28d9460e44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808349}]","""false""","""false""",32.0,,,1496088211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:03:43.721726,45912.0,7.0
,,2017-05-29 19:58:30.194198,slurm_normal,1496088235.0,0,1.0,main_w3_handler0,3000359,15962631,False,,11734,bed,67276241,67276241,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059502.roundup,slurm,,132112168.0,corral-repl,,"""2764cd3444a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808257}]","""false""","""false""",32.0,,,1496088227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:03:59.042686,45912.0,8.0
,,2017-05-29 19:58:45.939359,slurm_normal,1496088062.0,0,1.0,main_w3_handler1,3000359,15962652,False,,11734,bed,81089351,81089351,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059473.roundup,slurm,,132112168.0,corral-repl,,"""27fc441644a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808268}]","""false""","""false""",32.0,,,1496088053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:01:03.421898,45912.0,9.0
,,2016-10-18 17:00:34.636244,slurm_normal,1476814005.0,0,1.0,main_w4_handler1,2758228,14110740,False,,1741974797,bam,2214340,2214340,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8324962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56408251e16f9591b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50ae6004756d8d953'}]","""false""","""false""",32.0,,33646174.0,1476810042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-18 18:07:23.907584,76865.0,3963.0
,,2017-05-29 19:59:38.446613,slurm_normal,1496088720.0,0,1.0,main_w3_handler1,3000359,15962735,False,,11734,bed,82037322,82037322,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059565.roundup,slurm,,132112168.0,corral-repl,,"""29e3e5e044a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808437}]","""false""","""false""",32.0,,,1496088711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:12:03.704016,45912.0,9.0
,,2017-01-10 17:13:04.654410,slurm_normal,1484076215.0,0,1.0,main_w3_handler0,2932879,14732603,False,,11734,bed,69943395,69943395,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8896543.roundup,slurm,,132112168.0,corral-repl,,"""a728724ad74f11e6b452005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27869635}]","[{'src': 'hda', 'id': 27868663}]","""false""","""false""",32.0,,,1484076181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-10 19:23:38.829826,45912.0,34.0
,,2017-05-29 20:00:29.805782,slurm_normal,1496089589.0,0,1.0,main_w4_handler0,3000359,15962850,False,,11734,bed,74057187,74057187,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059722.roundup,slurm,,132112168.0,corral-repl,,"""2d589e3c44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808585}]","""false""","""false""",32.0,,,1496089577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:26:32.347010,45912.0,12.0
,,2017-05-29 19:59:07.127238,slurm_normal,1496089063.0,0,1.0,main_w4_handler0,3000359,15962683,False,,11734,bed,76280850,76280850,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059625.roundup,slurm,,132112168.0,corral-repl,,"""289bf46644a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808328}]","""false""","""false""",32.0,,,1496089055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:17:45.889426,45912.0,8.0
,,2017-05-29 19:59:43.779885,slurm_normal,1496089175.0,0,1.0,main_w4_handler0,3000359,15962746,False,,11734,bed,86095083,86095083,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059651.roundup,slurm,,132112168.0,corral-repl,,"""2a415a4a44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808455}]","""false""","""false""",32.0,,,1496089166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:19:37.217387,45912.0,9.0
,,2017-05-29 20:00:35.992192,slurm_normal,1496089160.0,0,1.0,main_w4_handler0,3000359,15962870,False,,11734,bed,74318860,74318860,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059650.roundup,slurm,,132112168.0,corral-repl,,"""2dddfd1644a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808603}]","""false""","""false""",32.0,,,1496089152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:19:24.250856,45912.0,8.0
,,2017-05-29 19:58:24.886323,slurm_normal,1496087968.0,0,1.0,main_w4_handler1,3000359,15962621,False,,11734,bed,61125073,61125073,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059458.roundup,slurm,,132112168.0,corral-repl,,"""2716206c44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808250}]","""false""","""false""",32.0,,,1496087960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 19:59:31.021894,45912.0,8.0
,,2017-01-10 17:22:37.723489,slurm_normal,1484077955.0,0,1.0,main_w3_handler0,2932879,14733037,False,,11734,bed,69943395,69943395,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,8896882.roundup,slurm,,132111800.0,corral-repl,,"""3bc12834d75011e69851005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27869635}]","[{'src': 'hda', 'id': 27868663}]","""false""","""false""",32.0,,,1484077945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-10 19:52:44.753562,45912.0,10.0
,,2017-05-29 19:58:51.491637,slurm_normal,1496088547.0,0,1.0,main_w4_handler1,3000359,15962662,False,,11734,bed,77445697,77445697,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059546.roundup,slurm,,132112168.0,corral-repl,,"""283e2e4444a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808302}]","""false""","""false""",32.0,,,1496088539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:09:10.572076,45912.0,8.0
,,2017-05-29 19:59:00.911865,slurm_normal,1496088720.0,0,1.0,main_w4_handler1,3000359,15962672,False,,11734,bed,76917863,76917863,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059564.roundup,slurm,,132112168.0,corral-repl,,"""286d4c7e44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808319}]","""false""","""false""",32.0,,,1496088709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:12:01.803342,45912.0,11.0
,,2017-05-29 20:00:01.796215,slurm_normal,1496088438.0,0,1.0,main_w4_handler0,3000359,15962778,False,,11734,bed,67742406,67742406,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059531.roundup,slurm,,132112168.0,corral-repl,,"""2b22697c44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808478}]","""false""","""false""",32.0,,,1496088430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:07:19.576314,45912.0,8.0
,,2017-05-29 19:59:24.908073,slurm_normal,1496089437.0,0,1.0,main_w4_handler0,3000359,15962714,False,,11734,bed,74910259,74910259,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059693.roundup,slurm,,132112168.0,corral-repl,,"""295201c044a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808390}]","""false""","""false""",32.0,,,1496089429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:23:59.325211,45912.0,8.0
,,2017-05-29 20:00:09.513007,slurm_normal,1496089526.0,0,1.0,main_w3_handler0,3000359,15962789,False,,11734,bed,60185917,60185917,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059711.roundup,slurm,,132112168.0,corral-repl,,"""2b64f71a44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808488}]","""false""","""false""",32.0,,,1496089519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:25:29.397790,45912.0,7.0
,,2016-07-15 09:59:43.938351,slurm_normal,1468576817.0,0,1.0,main_w1_handler0,2660756,13418703,False,,8368026372,bam,25,25,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7631259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""true""","""hg38""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f96d27b8f3cbce3a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b583d58a601d56a590'}]","""true""","""false""",32.0,,31218770.0,1468576814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-07-15 10:00:20.734844,81867.0,3.0
,,2017-05-29 20:01:14.160619,slurm_normal,1496088807.0,0,1.0,main_w4_handler1,3000359,15962963,False,,11734,bed,72932813,72932813,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059589.roundup,slurm,,132112168.0,corral-repl,,"""317a876e44a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808702}]","""false""","""false""",32.0,,,1496088799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:13:29.767512,45912.0,8.0
,,2017-05-29 19:59:19.074340,slurm_normal,1496089503.0,0,1.0,main_w4_handler1,3000359,15962703,False,,11734,bed,93155069,93155069,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,10059708.roundup,slurm,,132112168.0,corral-repl,,"""29198f4844a911e7b0df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28404002}]","[{'src': 'hda', 'id': 29808369}]","""false""","""false""",32.0,,,1496089494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-05-29 20:25:11.682146,45912.0,9.0
,,2016-07-15 15:30:54.574711,slurm_normal,1468596695.0,0,1.0,main_w1_handler1,2099081,13420424,False,,3813587118,bam,29553137,29553137,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7633034.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54b10f506c9bd3ce5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51541ed1695501896'}]","""true""","""false""",32.0,,31505048.0,1468596690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-07-15 15:31:37.750614,32853.0,5.0
