create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-22 23:46:56.765962,slurm_normal,1519343240.0,0,7680.0,1.0,main_w4_handler0,2925858,18490771,False,,9844233,bed,12586041,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34024521}]","""""",32.0,,43900020.0,1519343227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-22 23:47:26.295857,93636.0,13.0
2018-02-23 13:58:40.427100,slurm_normal,1519394405.0,0,7680.0,1.0,main_w3_handler1,3437338,18497057,False,,189532898,bed,12592356,slurm,,132112168.0,corral-repl,,"""a071497e18a111e89187005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34030905}]","""""",32.0,,,1519394336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-23 14:00:07.306375,21426.0,69.0
2018-02-23 13:28:21.188496,slurm_normal,1519392515.0,0,7680.0,1.0,main_w4_handler1,3410370,18496355,False,,41355,bed,12591860,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34031634}]","""""",32.0,,43546483.0,1519392510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-23 13:28:38.240113,96743.0,5.0
2018-02-23 13:58:34.382543,slurm_normal,1519394418.0,0,7680.0,1.0,main_w3_handler0,3437338,18497053,False,,235403352,bed,12592351,slurm,,132112168.0,corral-repl,,"""9fd5208018a111e89187005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34030903}]","""""",32.0,,,1519394321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-23 14:00:22.359446,21426.0,97.0
2018-02-23 13:58:37.284361,slurm_normal,1519394366.0,0,7680.0,1.0,main_w4_handler0,3437338,18497055,False,,56490063,bed,12592353,slurm,,132112168.0,corral-repl,,"""a026ba9e18a111e89187005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34030904}]","""""",32.0,,,1519394327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-23 13:59:28.162696,21426.0,39.0
2018-02-23 13:58:29.963635,slurm_normal,1519394322.0,0,7680.0,1.0,main_w4_handler1,3437338,18497051,False,,514556,bed,12592350,slurm,,132112168.0,corral-repl,,"""9f91fd8c18a111e89187005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34030902}]","""""",32.0,,,1519394317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-23 13:58:44.282504,21426.0,5.0
2018-02-23 14:59:27.158992,slurm_normal,1519398001.0,0,7680.0,1.0,main_w4_handler1,3436128,18498045,False,,48190,bed,12593462,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34015370}]","""""",32.0,,44119645.0,1519397996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-23 15:00:04.299653,121284.0,5.0
2018-02-23 14:59:34.337159,slurm_normal,1519398030.0,0,7680.0,1.0,main_w4_handler0,3436128,18498052,False,,546,bed,12593468,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34034451}]","""""",32.0,,44119645.0,1519398026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-23 15:00:32.114990,121284.0,4.0
2018-02-24 13:16:16.847395,slurm_normal,1519478190.0,0,7680.0,1.0,main_w3_handler1,3437284,18506819,False,,3210177,bed,12602753,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34047352}]","""""",32.0,,43861720.0,1519478183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-24 13:16:32.114268,70484.0,7.0
2018-02-23 18:09:54.163520,slurm_normal,1519409409.0,0,7680.0,1.0,main_w3_handler1,2846125,18500411,False,,700360,bed,12596074,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","[{'src': 'hda', 'id': 34038083}]","""""",32.0,,44118540.0,1519409405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-23 18:10:12.132760,14835.0,4.0
2018-02-23 19:45:57.825653,slurm_normal,1519415230.0,0,7680.0,1.0,main_w3_handler1,2202343,18501689,False,,129694,bed,12597264,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34039944}]","""""",32.0,,43440111.0,1519415223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,2.27.0.0,,2018-02-23 19:47:14.601898,59484.0,7.0
