create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.infile,parameters.keep_dup_options.__current_case__,parameters.keep_dup_options.keep_dup_options_selector,parameters.keep_dup_options.user_keepdup,parameters.pvalue,parameters.tsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-11 23:01:16.290720,slurm_normal,1455232112.0,0,1.0,main_w1_handler2,2594365,11796166,False,1118873339,bam,,6050967.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,2150570000,,23289865,1,1,,"""1e-5""","""-1.0""",32.0,,26626013,1455231951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-11 23:08:35.495096,34556,161.0
2016-02-14 19:15:37.487992,slurm_normal,1455477739.0,0,1.0,main_w2_handler1,2006311,11822180,False,663953084,bam,,6071226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339030,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:22:22.872240,42372,180.0
2016-02-14 19:15:32.788242,slurm_normal,1455477406.0,0,1.0,main_w1_handler1,2006311,11822176,False,119783743,bam,,6071215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339025,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:16:47.834828,42372,34.0
2016-02-14 19:15:46.098362,slurm_normal,1455478007.0,0,1.0,main_w2_handler1,2006311,11822187,False,393923275,bam,,6071267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339037,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:26:49.438511,42372,115.0
2016-02-14 19:15:49.539741,slurm_normal,1455477733.0,0,1.0,main_w1_handler0,2006311,11822191,False,256083028,bam,,6071232.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339041,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:22:15.975746,42372,83.0
2016-02-14 19:15:47.309946,slurm_normal,1455477498.0,0,1.0,main_w1_handler2,2006311,11822188,False,340850182,bam,,6071218.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339038,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:18:20.059626,42372,84.0
2016-02-14 19:15:48.278328,slurm_normal,1455477598.0,0,1.0,main_w1_handler0,2006311,11822189,False,190714195,bam,,6071225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339039,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:20:01.115057,42372,53.0
2016-02-14 19:15:41.012789,slurm_normal,1455477875.0,0,1.0,main_w2_handler0,2006311,11822183,False,175604704,bam,,6071259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339033,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:24:40.298962,42372,57.0
2016-02-14 19:15:36.253548,slurm_normal,1455477536.0,0,1.0,main_w2_handler1,2006311,11822179,False,657674446,bam,,6071213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339029,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:19:00.005138,42372,168.0
2016-02-14 19:15:52.933753,slurm_normal,1455478020.0,0,1.0,main_w1_handler0,2006311,11822195,False,770257917,bam,,6071257.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339045,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:27:02.895818,42372,220.0
2016-02-14 19:15:34.836888,slurm_normal,1455477642.0,0,1.0,main_w1_handler1,2006311,11822178,False,595358182,bam,,6071222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339028,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:20:44.461102,42372,158.0
2016-02-14 19:15:44.487451,slurm_normal,1455477793.0,0,1.0,main_w1_handler1,2006311,11822185,False,146700987,bam,,6071246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339035,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:23:16.560847,42372,47.0
2016-02-14 19:15:45.281572,slurm_normal,1455478046.0,0,1.0,main_w2_handler0,2006311,11822186,False,57702258,bam,,6071277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339036,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455478024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:27:29.645774,42372,22.0
2016-02-14 19:15:39.379090,slurm_normal,1455477806.0,0,1.0,main_w2_handler0,2006311,11822181,False,176799218,bam,,6071248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339031,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:23:30.114392,42372,54.0
2016-02-14 19:15:33.414885,slurm_normal,1455477475.0,0,1.0,main_w2_handler1,2006311,11822177,False,385092867,bam,,6071214.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339026,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:17:58.464620,42372,107.0
2016-02-14 19:15:50.117257,slurm_normal,1455478125.0,0,1.0,main_w2_handler1,2006311,11822192,False,473496277,bam,,6071278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339042,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455478032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:28:47.973306,42372,93.0
2016-02-14 19:15:40.145502,slurm_normal,1455477552.0,0,1.0,main_w1_handler1,2006311,11822182,False,226279209,bam,,6071223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339032,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:19:14.774671,42372,49.0
2016-02-14 19:15:48.904315,slurm_normal,1455477728.0,0,1.0,main_w1_handler0,2006311,11822190,False,368462433,bam,,6071230.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339040,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:22:10.289431,42372,121.0
2016-02-14 19:15:51.048165,slurm_normal,1455478008.0,0,1.0,main_w1_handler2,2006311,11822193,False,393923259,bam,,6071265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339043,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:26:50.838993,42372,120.0
2016-02-14 19:15:42.236978,slurm_normal,1455477801.0,0,1.0,main_w2_handler1,2006311,11822184,False,222792012,bam,,6071245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339034,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:23:25.549949,42372,65.0
2016-02-14 19:15:51.917319,slurm_normal,1455477884.0,0,1.0,main_w1_handler1,2006311,11822194,False,253696339,bam,,6071258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23339044,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455477813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-14 19:24:47.984452,42372,71.0
2016-02-12 23:58:32.483372,slurm_normal,1455321750.0,0,1.0,main_w2_handler0,2596356,11814803,False,6929401443,sam,,6064075.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23324474,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1455321539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-13 00:02:33.457460,37946,211.0
2016-02-12 23:50:27.535163,slurm_normal,1455321259.0,0,1.0,main_w1_handler1,2596356,11814788,False,6929401443,sam,,6063996.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,2451960000,,23324474,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1455321054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-12 23:54:24.654428,37946,205.0
2016-02-15 17:19:57.026454,slurm_normal,1455560921.0,0,1.0,main_w2_handler1,2600239,11835968,False,4004896527,sam,,6080049.roundup,slurm,,132112168.0,corral-repl,,"""5448725ad40811e58373005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23356166,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1455560679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-15 18:28:43.114759,37946,242.0
2016-02-15 19:45:22.616627,slurm_normal,1455570657.0,0,1.0,main_w1_handler0,2600239,11836827,False,5286130140,sam,,6081735.roundup,slurm,,132112168.0,corral-repl,,"""a2996644d41c11e5ac34005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23357449,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1455570266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-15 21:11:03.107489,37946,391.0
2016-02-15 22:00:23.990689,slurm_normal,1455579476.0,0,1.0,main_w2_handler1,2600239,11837844,False,4266833130,sam,,6083029.roundup,slurm,,132112168.0,corral-repl,,"""7fe9c0aed42f11e5a869005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23358943,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1455578164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-15 23:38:03.843745,37946,1312.0
2016-02-15 23:31:00.217457,slurm_normal,1455583633.0,0,1.0,main_w1_handler1,2600239,11838517,False,4166326522,sam,,6083642.roundup,slurm,,132112168.0,corral-repl,,"""2931008ad43c11e58dbe005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23359800,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1455583324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-16 00:47:18.637985,37946,309.0
2016-02-16 10:13:49.327693,slurm_normal,1455617738.0,0,1.0,main_w1_handler0,2573293,11842266,False,738252897,bam,,6089517.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",4,user_defined,12100000,22990346,1,1,,"""1e-5""","""-1.0""",32.0,,28416405,1455617695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-16 10:15:46.636503,10211,43.0
2016-02-16 10:13:51.363954,slurm_normal,1455617725.0,0,1.0,main_w2_handler1,2573293,11842269,False,593238398,bam,,6089514.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",4,user_defined,12100000,22990666,1,1,,"""1e-5""","""-1.0""",32.0,,28416405,1455617686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-16 10:15:33.233630,10211,39.0
2016-02-16 10:13:50.082846,slurm_normal,1455617709.0,0,1.0,main_w1_handler1,2573293,11842267,False,566082174,bam,,6089509.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",4,user_defined,12100000,22990410,1,1,,"""1e-5""","""-1.0""",32.0,,28416405,1455617668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-16 10:15:15.212964,10211,41.0
2016-02-16 10:13:50.806186,slurm_normal,1455617780.0,0,1.0,main_w1_handler0,2573293,11842268,False,1012374886,bam,,6089522.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",4,user_defined,12100000,22990632,1,1,,"""1e-5""","""-1.0""",32.0,,28416405,1455617728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-16 10:16:21.242340,10211,52.0
2016-02-16 11:48:50.037012,slurm_normal,1455630384.0,0,1.0,main_w1_handler0,2600239,11843107,False,7849115928,sam,,6091342.roundup,slurm,,132112168.0,corral-repl,,"""3b4b365cd4a311e5af24005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23369316,1,1,,"""1e-5""","""-1.0""",32.0,,27663453,1455629924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-16 13:46:29.166362,37946,460.0
2016-02-17 15:18:14.449565,slurm_normal,1455730949.0,0,1.0,main_w2_handler1,2600239,11858024,False,6929401443,sam,,6100505.roundup,slurm,,132112168.0,corral-repl,,"""a8a10790d58911e5aae0005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,23391660,1,1,,"""1e-5""","""-1.0""",32.0,,28443168,1455730638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-17 17:42:38.610152,37946,311.0
2016-02-18 01:39:59.440608,slurm_normal,1455760194.0,0,1.0,main_w2_handler1,2006311,11862896,False,590636312,bam,,6103825.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398779,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:50:01.898550,42372,216.0
2016-02-18 01:40:09.240599,slurm_normal,1455760260.0,0,1.0,main_w1_handler2,2006311,11862900,False,410675573,bam,,6103831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398786,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455760119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:51:04.871982,42372,141.0
2016-02-18 01:39:56.641792,slurm_normal,1455759817.0,0,1.0,main_w1_handler2,2006311,11862894,False,60538751,bam,,6103807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398777,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:43:40.381895,42372,29.0
2016-02-18 01:40:10.901499,slurm_normal,1455760481.0,0,1.0,main_w1_handler2,2006311,11862901,False,358343987,bam,,6103838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398787,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455760223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:54:44.854913,42372,258.0
2016-02-18 01:39:48.792541,slurm_normal,1455759758.0,0,1.0,main_w1_handler1,2006311,11862888,False,270400390,bam,,6103791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398773,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:42:44.909395,42372,133.0
2016-02-18 01:39:53.325903,slurm_normal,1455759758.0,0,1.0,main_w2_handler1,2006311,11862890,False,217224199,bam,,6103790.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398775,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:42:43.631658,42372,136.0
2016-02-18 01:40:15.063857,slurm_normal,1455760320.0,0,1.0,main_w2_handler1,2006311,11862902,False,136498920,bam,,6103842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398788,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455760273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:52:06.408643,42372,47.0
2016-02-18 01:40:04.214702,slurm_normal,1455760630.0,0,1.0,main_w2_handler1,2006311,11862898,False,690109458,bam,,6103840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398782,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455760231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:57:14.273211,42372,399.0
2016-02-18 01:39:50.509530,slurm_normal,1455759879.0,0,1.0,main_w1_handler1,2006311,11862889,False,342913019,bam,,6103808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398774,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:44:47.936755,42372,91.0
2016-02-18 01:40:01.698164,slurm_normal,1455759912.0,0,1.0,main_w1_handler1,2006311,11862897,False,268088006,bam,,6103813.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398780,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:45:15.153294,42372,85.0
2016-02-18 01:39:57.916660,slurm_normal,1455759956.0,0,1.0,main_w1_handler2,2006311,11862895,False,60538787,bam,,6103810.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398778,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:46:04.323265,42372,129.0
2016-02-18 01:39:55.311983,slurm_normal,1455759962.0,0,1.0,main_w2_handler0,2006311,11862891,False,675402887,bam,,6103792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398776,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:46:09.467397,42372,323.0
2016-02-18 01:40:07.498075,slurm_normal,1455760009.0,0,1.0,main_w1_handler1,2006311,11862899,False,286867130,bam,,6103821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398785,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:46:52.891689,42372,80.0
2016-02-18 01:40:19.683965,slurm_normal,1455760093.0,0,1.0,main_w1_handler1,2006311,11862904,False,82978898,bam,,6103829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398790,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455760031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:48:19.686275,42372,62.0
2016-02-18 01:40:17.482591,slurm_normal,1455760201.0,0,1.0,main_w1_handler2,2006311,11862903,False,43325447,bam,,6103824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23398789,1,1,,"""1e-5""","""-1.0""",32.0,,26926721,1455759976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 01:50:14.736169,42372,225.0
2016-02-18 05:31:19.056716,slurm_normal,1455773611.0,0,1.0,main_w1_handler0,2006311,11863704,False,296889780,bam,,6104521.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23400118,1,1,,"""1e-5""","""-1.0""",32.0,,28464437,1455773507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 05:33:33.858018,42372,104.0
2016-02-18 05:31:17.149724,slurm_normal,1455773596.0,0,1.0,main_w2_handler0,2006311,11863703,False,371650533,bam,,6104522.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",0,2451960000,,23400116,1,1,,"""1e-5""","""-1.0""",32.0,,28464437,1455773510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-18 05:33:19.238578,42372,86.0
