chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-09-04 18:14:52.040809,slurm_normal,1504548908.0,0,,1.0,main_w3_handler0,3219329,16731828,False,,11074725,bam,10800421.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31102409}]",,32.0,,39829051.0,1504548903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-04 18:15:13.458832,110040.0,5.0
,,2017-11-06 00:51:47.173096,slurm_normal,1509929612.0,0,,1.0,main_w4_handler1,3309314,17339673,False,,299688,bam,11402290,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32082813}]",,32.0,,40988904.0,1509929608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-06 00:53:54.578091,111498.0,4.0
,,2017-11-06 21:50:23.676781,slurm_normal,1510005049.0,0,,1.0,main_w4_handler0,3215505,17351043,False,,491595,bam,11414214,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32099808}]",,32.0,,41793716.0,1510005045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-06 21:50:54.105187,109892.0,4.0
,,2017-06-22 19:58:19.072190,slurm_normal,1498161580.0,0,,1.0,main_w3_handler1,3159183,16168224,False,,1897984,bam,10245269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30088059}]",,32.0,,38384116.0,1498161575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-06-22 19:59:46.954930,31580.0,5.0
,,2017-12-24 19:18:16.977996,slurm_normal,1514143109.0,0,,1.0,main_w4_handler1,3374959,17891208,False,,105416,bam,11965120,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33076481}]",,32.0,,42844979.0,1514143105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-24 19:18:31.748699,119100.0,4.0
,,2018-02-26 05:49:00.025829,slurm_normal,1519624166.0,0,7680.0,1.0,main_w4_handler1,3416886,18519332,False,,11555232,bam,12615497,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34067223}]",,32.0,,43680097.0,1519624163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-26 05:49:28.000317,,3.0
,,2017-09-07 22:12:23.445156,slurm_normal,1504822363.0,0,,1.0,main_w3_handler1,3243301,16767381,False,,220022244,bam,10834567.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31153231}]",,32.0,,40282782.0,1504822358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-07 22:12:45.992425,70343.0,5.0
,,2017-11-24 05:09:19.920388,slurm_normal,1511500171.0,0,,1.0,main_w4_handler0,3252685,17568666,False,,20753508,bam,11630833,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32509953}]",,32.0,,40496076.0,1511500166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-24 05:09:34.103913,,5.0
,,2017-06-05 13:37:57.914992,slurm_normal,1496669922.0,0,,1.0,main_w4_handler1,3140617,16016027,False,,90165071,bam,10108516.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29892828}]",,32.0,,37574750.0,1496669918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-06-05 13:38:46.160571,,4.0
,,2017-09-22 12:13:40.164525,slurm_normal,1506083376.0,0,,1.0,main_w4_handler1,3263095,16898537,False,,66754413,bam,10967463.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31365881}]",,32.0,,40756490.0,1506083372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-22 12:36:37.999177,112111.0,4.0
,,2018-02-28 16:35:07.828648,slurm_normal,1519838241.0,0,7680.0,1.0,main_w3_handler1,3446414,18551147,False,,1125429723,bam,12648032,slurm,,132112168.0,corral-repl,,"""498b67401ca511e89891005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34121072}]",,32.0,,,1519838232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-28 17:17:23.931632,122517.0,9.0
,,2018-02-23 16:19:17.202382,slurm_normal,1519402772.0,0,7680.0,1.0,main_w4_handler1,3440219,18499102,False,,553254077,bam,12594655,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34035658}]",,32.0,,44119620.0,1519402767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-23 16:19:33.749256,57418.0,5.0
,,2017-10-09 06:16:59.953164,slurm_normal,1507529878.0,0,,1.0,main_w3_handler1,3201770,17053533,False,,10970507,bam,11110474.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31606947}]",,32.0,,39490543.0,1507529872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-09 06:18:02.572969,,6.0
,,2017-10-26 05:42:53.296371,slurm_normal,1508996590.0,0,,1.0,main_w3_handler1,3262659,17221723,False,,12513443,bam,11282932,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31891831}]",,32.0,,40751997.0,1508996585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-26 05:43:12.496303,,5.0
,,2017-12-01 06:43:29.059711,slurm_normal,1512110761.0,0,,1.0,main_w3_handler0,3262659,17657015,False,,1490204,bam,11717452,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32661697}]",,32.0,,40751997.0,1512110757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-01 06:46:03.441141,,4.0
,,2017-09-25 08:19:28.910307,slurm_normal,1506327580.0,0,,1.0,main_w3_handler0,3257269,16919103,False,,57011839,bam,10988386.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31398641}]",,32.0,,40828277.0,1506327576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-25 08:19:42.761608,111713.0,4.0
,,2018-01-18 16:56:06.125161,slurm_normal,1516294683.0,0,,1.0,main_w4_handler1,3223700,18073780,False,,21786,bam,12152387,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332735}]",,32.0,,43223647.0,1516294678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-18 16:58:05.471041,76361.0,5.0
,,2018-01-10 05:45:54.808547,slurm_normal,1515563271.0,0,,1.0,main_w3_handler1,3387157,17988815,False,,17538735,bam,12065465,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33240841}]",,32.0,,43105516.0,1515563266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-10 05:47:53.278863,,5.0
,,2017-06-10 03:36:10.500949,slurm_normal,1497065791.0,0,,1.0,main_w3_handler1,3144092,16069925,False,,7206502805,bam,10158534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29975077}]",,32.0,,38547603.0,1497065786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-06-10 03:36:33.897154,17260.0,5.0
,,2018-01-25 05:14:16.175083,slurm_normal,1516857268.0,0,,1.0,main_w4_handler0,3403180,18151252,False,,1538537,bam,12232194,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33491628}]",,32.0,,43399696.0,1516857263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-25 05:14:29.476281,115831.0,5.0
,,2018-03-05 05:44:51.921079,slurm_normal,1520228708.0,0,7680.0,1.0,main_w4_handler0,3447314,18605780,False,,841361,bam,12701095,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34195439}]",,32.0,,44249851.0,1520228704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-03-05 05:45:09.170042,,4.0
,,2018-02-27 13:37:12.467133,slurm_normal,1519738945.0,0,7680.0,1.0,main_w4_handler0,3444690,18535082,False,,45625403,bam,12631717,slurm,,132112168.0,corral-repl,,"""4c45988a1bc311e8a08b005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34095083}]",,32.0,,,1519738941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-27 13:42:27.023331,122517.0,4.0
,,2017-11-15 05:19:08.992794,slurm_normal,1510723467.0,0,,1.0,main_w3_handler1,3321041,17463539,False,,11114779,bam,11521939,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32324715}]",,32.0,,41928477.0,1510723463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-15 05:24:29.933726,,4.0
,,2017-09-27 14:42:55.107653,slurm_normal,1506523398.0,0,,1.0,main_w4_handler0,3268209,16947721,False,,7609838,bam,11017030.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31443210}]",,32.0,,40754604.0,1506523385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-27 14:43:22.884729,112072.0,13.0
,,2018-01-16 12:13:50.154737,slurm_normal,1516104838.0,0,,1.0,main_w4_handler0,3387452,18047964,False,,8522175207,bam,12125347,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33328080}]",,32.0,,43215660.0,1516104833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-16 12:14:01.032778,119628.0,5.0
,,2017-10-11 09:54:39.772982,slurm_normal,1507715690.0,0,,1.0,main_w3_handler0,3282829,17076717,False,,30065758,bam,11132456.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31646241}]",,32.0,,41213691.0,1507715686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-11 09:54:53.245560,37154.0,4.0
,,2017-10-29 04:53:32.857403,slurm_normal,1509252825.0,0,,1.0,main_w3_handler1,3262659,17252559,False,,25987466,bam,11312892,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31942677}]",,32.0,,40751997.0,1509252821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-29 04:53:46.935274,,4.0
,,2017-08-15 10:23:06.195002,slurm_normal,1502792819.0,0,,1.0,main_w3_handler1,3212702,16583642,False,,18842841,bam,10654888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30877651}]",,32.0,,39468479.0,1502792815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-08-15 10:28:45.805912,,4.0
,,2017-12-19 20:22:41.050477,slurm_normal,1513715073.0,0,,1.0,main_w4_handler1,3215505,17853255,False,,26847,bam,11925881,slurm,,132112168.0,corral-repl,,"""52341cd0e4fa11e7a4b7005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33010179}]",,32.0,,,1513715068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-19 20:24:35.759148,109892.0,5.0
,,2017-06-20 14:44:44.583800,slurm_normal,1497969906.0,0,,1.0,main_w4_handler0,2704375,16144218,False,,169491369,bam,10223095.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30093818}]",,32.0,,38776751.0,1497969902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-06-20 14:45:13.604616,79131.0,4.0
,,2017-08-05 12:34:45.649558,slurm_normal,1501936500.0,0,,1.0,main_w4_handler0,3212821,16510015,False,,2204888732,bam,10580068.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30767261}]",,32.0,,39609817.0,1501936495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-08-05 12:35:02.291593,53049.0,5.0
,,2017-06-29 20:38:45.191377,slurm_normal,1498770217.0,0,,1.0,main_w3_handler1,3159183,16226115,False,,4538010,bam,10302103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30086452}]",,32.0,,38384116.0,1498770212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-06-29 21:03:47.005549,31580.0,5.0
,,2018-01-10 05:19:46.781445,slurm_normal,1515561595.0,0,,1.0,main_w3_handler1,3321008,17988676,False,,18348825,bam,12065344,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33240650}]",,32.0,,41928057.0,1515561591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-10 05:19:57.441719,,4.0
,,2017-07-22 06:08:05.704824,slurm_normal,1500703723.0,0,,1.0,main_w3_handler0,3189876,16393605,False,,11472190,bam,10457726.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30571624}]",,32.0,,38888705.0,1500703719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-07-22 06:08:45.216971,,4.0
,,2017-08-16 17:35:10.795707,slurm_normal,1502905035.0,0,,1.0,main_w3_handler1,3224020,16595600,False,,30197228,bam,10667575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30895087}]",,32.0,,39468479.0,1502904925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-08-16 17:37:20.010889,,110.0
,,2017-08-30 22:09:11.267441,slurm_normal,1504134111.0,0,,1.0,main_w4_handler0,3231198,16698800,False,,2919805573,bam,10771484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""","[{'src': 'hda', 'id': 31052699}]",,32.0,,38977703.0,1504134104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-08-30 23:01:53.850624,101862.0,7.0
,,2018-02-08 16:01:02.668692,slurm_normal,1518110236.0,0,7680.0,1.0,main_w3_handler0,3405244,18318473,False,,239852259,bam,12403184,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/IscaW1.len""","""IscaW1""","[{'src': 'hda', 'id': 33756816}]",,32.0,,43583254.0,1518110229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-08 17:17:19.654702,114094.0,7.0
,,2017-12-26 05:30:36.588460,slurm_normal,1514266308.0,0,,1.0,main_w4_handler0,3373115,17896708,False,,9102330,bam,11970394,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33085518}]",,32.0,,42817163.0,1514266304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-26 05:31:50.447183,,4.0
,,2018-01-18 10:53:26.465515,slurm_normal,1516272818.0,0,,1.0,main_w3_handler1,3387605,18070786,False,,1227653516,bam,12149271,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33260487}]",,32.0,,43129027.0,1516272813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-18 10:53:41.212014,119694.0,5.0
,,2018-03-02 09:45:13.277642,slurm_normal,1519983923.0,0,7680.0,1.0,main_w3_handler1,3447434,18578161,False,,61625704,bam,12672628,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34164584}]",,32.0,,44252615.0,1519983919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-03-02 09:45:24.997802,123062.0,4.0
,,2017-11-22 07:19:03.054207,slurm_normal,1511335161.0,0,,1.0,main_w4_handler0,3246563,17546266,False,,16196645,bam,11606241,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32467439}]",,32.0,,40350722.0,1511335147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-22 07:19:22.644448,,14.0
,,2018-01-26 05:45:25.980950,slurm_normal,1516945540.0,0,,1.0,main_w3_handler1,3321008,18161848,False,,12083663,bam,12243254,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33509014}]",,32.0,,41928057.0,1516945534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-26 05:45:41.270419,,6.0
,,2017-07-08 05:45:49.679023,slurm_normal,1499492809.0,0,,1.0,main_w3_handler1,3169692,16287869,False,,8263200,bam,10358067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30355984}]",,32.0,,38888705.0,1499492805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-07-08 05:46:53.270718,,4.0
,,2017-12-22 07:41:53.321112,slurm_normal,1513928523.0,0,,1.0,main_w3_handler1,3373115,17877583,False,,11103140,bam,11950862,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33048401}]",,32.0,,42817163.0,1513928519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-22 07:42:05.185531,,4.0
,,2017-06-26 20:18:59.365098,slurm_normal,1498508530.0,0,,1.0,main_w3_handler1,3172440,16192169,False,,39619139,bam,10268434.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30164757}]",,32.0,,37574750.0,1498508525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-06-26 20:22:12.687451,,5.0
,,2018-02-20 22:40:48.356258,slurm_normal,1519174409.0,0,7680.0,1.0,main_w4_handler1,3436253,18453665,False,,1267317,bam,12549389,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33968236}]",,32.0,,44037361.0,1519174406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-21 00:53:31.169403,68413.0,3.0
,,2018-01-24 21:28:32.915014,slurm_normal,1516829388.0,0,,1.0,main_w4_handler1,3215505,18148764,False,,389656,bam,12229475,slurm,,132112168.0,corral-repl,,"""84c90c22014d11e8acaf005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33487230}]",,32.0,,,1516829383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-24 21:29:49.881490,109892.0,5.0
,,2018-02-22 15:00:49.188641,slurm_normal,1519311662.0,0,7680.0,1.0,main_w4_handler0,3438945,18484136,False,,45625403,bam,12579292,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34013971}]",,32.0,,44091485.0,1519311658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-22 15:01:04.429039,122614.0,4.0
,,2017-11-06 00:51:48.164234,slurm_normal,1509929537.0,0,,1.0,main_w4_handler0,3309314,17339677,False,,360366,bam,11402274,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32082817}]",,32.0,,40988904.0,1509929533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-06 00:52:18.684272,111498.0,4.0
,,2018-03-04 05:29:41.502919,slurm_normal,1520141395.0,0,7680.0,1.0,main_w3_handler0,3451015,18597871,False,,8587502,bam,12692423,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34195192}]",,32.0,,44318836.0,1520141392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-03-04 05:29:57.872702,,3.0
,,2017-11-02 19:07:02.539610,slurm_normal,1509649720.0,0,,1.0,main_w3_handler1,3307356,17307501,False,,17562654,bam,11366695,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/021/955/dataset_21955953.dat""","""hg19_rDNA_CHIKV-S27_DENV-NGC""","[{'src': 'hda', 'id': 32016007}]",,32.0,,41249774.0,1509649715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-02 19:09:49.350269,111991.0,5.0
,,2017-08-05 11:18:11.098147,slurm_normal,1501931914.0,0,,1.0,main_w4_handler0,3212657,16509888,False,,10972404,bam,10579928.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30767143}]",,32.0,,38632913.0,1501931909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-08-05 11:18:37.375122,87241.0,5.0
,,2017-11-20 09:45:04.668860,slurm_normal,1511172989.0,0,,1.0,main_w3_handler1,3331935,17515803,False,,404194477,bam,11575950,slurm,,132112168.0,corral-repl,,"""5f8eaf6acdd711e78127005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 32413007}]","""PCA0193.fastq""",32.0,,,1511172984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-20 10:16:30.541070,115133.0,5.0
