BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED8,BED8_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.BED.values,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.colors,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.keepExons,parameters.advancedOpt.labels,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numPlotsPerRow,parameters.advancedOpt.perSample,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionLabels,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.variableScales,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
582314635,582314635,bed,,,,,,,,,,,,,,,bed,2108015593,2108015593,,,,,,,,,,,,,,,,,,,,,bam,2366279533.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-17 15:45:36.032997,slurm_normal,1479411512.0,0,1.0,main_w4_handler1,1796147,14368219,False,,8574121.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5763db7c9f9a7d59e'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ef6006eb55e296a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cd0d154baae2b9fc'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,32727307,1479397888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-17 19:38:34.991618,35884.0,13624.0
582314635,582314635,bed,109525328.0,gtf,,,,,,,,,,,,,bed,2390923308,2390923308,,,,,,,,,,,,,,,,,,,,,bam,2333839262.0,,,,,,,,,,,,,,,,,,,,,bam,1210074906.0,,,,,,,,,,,,,,,,,,,,,bam,2065457282.0,,,,,,,,,,,,,,,,,,,bam,1690406311.0,bam,1352409651.0,bam,,,,,,,bam,,,,,2016-11-18 21:24:54.401883,slurm_normal,1479526917.0,0,1.0,main_w4_handler1,1796147,14381048,False,,8586790.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5763db7c9f9a7d59e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51586a44f7aab07c6'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5604fe007ac507de2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dbde7ce0a89b3e7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d5c9d155a0b3d1e7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ce4093d2c8694b63'}, {'src': 'hda', 'id': 'bbd44e69cb8906b591cb204d7b5a20f0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ba635d8d94229694'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,34309547,1479504550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-19 03:42:01.474986,35884.0,22367.0
10907040,10907040,bed,,,,,,,,,,,,,,,bed,1869171340,1869171340,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-19 15:33:50.196661,slurm_normal,1479570668.0,0,1.0,main_w4_handler0,2893221,14384896,False,,8590520.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58081773b4a72daf8'}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa8469e9d6a92bab'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",32.0,,34301786,1479569754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-19 15:51:08.923387,8768.0,914.0
20284233,20284233,bed,,,,,,,,,,,,,,,bed,2390923308,2390923308,,,,,,,,,,,,,,,,,,,,,bam,2333839262.0,,,,,,,,,,,,,,,,,,,,,bam,1210074906.0,,,,,,,,,,,,,,,,,,,,,bam,2065457282.0,,,,,,,,,,,,,,,,,,,bam,1690406311.0,bam,1352409651.0,bam,,,,,,,bam,,,,,2016-11-19 21:30:33.569373,slurm_normal,1479594565.0,0,1.0,main_w4_handler0,1796147,14386674,False,,8592534.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2d483694e011b2f'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5604fe007ac507de2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dbde7ce0a89b3e7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d5c9d155a0b3d1e7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ce4093d2c8694b63'}, {'src': 'hda', 'id': 'bbd44e69cb8906b591cb204d7b5a20f0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ba635d8d94229694'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,34253523,1479591161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-19 22:29:27.252816,35884.0,3404.0
25,25,bed,,,,,,,,,,,,,,,bed,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-20 20:03:30.624487,slurm_normal,1479672459.0,0,1.0,main_w3_handler0,2723516,14391767,False,,8597272.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec15b9039e43a076'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e4fe6e573db1a59'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""""",32.0,,33923856,1479672388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-20 20:07:41.329296,85290.0,71.0
262667314,262667314,gtf,,,,,,,,,,,,,,,gtf,25803010532,25803010532,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-22 16:55:10.651478,slurm_normal,1479837643.0,0,1.0,main_w4_handler0,2879739,14406925,False,,8611596.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27291481}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27092663}]","""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","""png""","""false""","""chr6:120000000:160000000""",32.0,,34090545,1479834056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-22 18:00:49.343201,92708.0,3587.0
76,76,bed,,,,,,,,,,,,,,,bed,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-20 19:39:42.011092,slurm_normal,1479671001.0,0,1.0,main_w4_handler1,2723516,14391635,False,,8597141.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d97a460cf8b1188f'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e4fe6e573db1a59'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,33923856,1479670925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-20 19:43:23.158193,85290.0,76.0
22,22,bed,,,,,,,,,,,,,,,bed,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-20 20:12:53.789792,slurm_normal,1479672986.0,0,1.0,main_w4_handler0,2723516,14391869,False,,8597344.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3f7372253c491c7'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e4fe6e573db1a59'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""""",32.0,,33923856,1479672912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-20 20:16:28.147559,85290.0,74.0
22045553,22045553,bed,,,,,,,,,,,,,,,bed,2390923308,2390923308,,,,,,,,,,,,,,,,,,,,,bam,2333839262.0,,,,,,,,,,,,,,,,,,,,,bam,1210074906.0,,,,,,,,,,,,,,,,,,,,,bam,2065457282.0,,,,,,,,,,,,,,,,,,,bam,1690406311.0,bam,1352409651.0,bam,,,,,,,bam,,,,,2016-11-21 11:22:44.736020,slurm_normal,1479731581.0,0,1.0,main_w4_handler1,1796147,14397153,False,,8602288.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50bed32056a8e70a9'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5604fe007ac507de2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dbde7ce0a89b3e7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d5c9d155a0b3d1e7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ce4093d2c8694b63'}, {'src': 'hda', 'id': 'bbd44e69cb8906b591cb204d7b5a20f0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ba635d8d94229694'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,34325210,1479727489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-21 12:33:04.465631,35884.0,4092.0
22045553,22045553,bed,,,,,,,,,,,,,,,bed,2390923308,2390923308,,,,,,,,,,,,,,,,,,,,,bam,2333839262.0,,,,,,,,,,,,,,,,,,,,,bam,1210074906.0,,,,,,,,,,,,,,,,,,,,,bam,2065457282.0,,,,,,,,,,,,,,,,,,,bam,1690406311.0,bam,1352409651.0,bam,,,,,,,bam,,,,,2016-11-21 12:59:06.900562,slurm_normal,1479737980.0,0,1.0,main_w3_handler1,1796147,14397819,False,,8603025.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50bed32056a8e70a9'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5604fe007ac507de2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dbde7ce0a89b3e7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d5c9d155a0b3d1e7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ce4093d2c8694b63'}, {'src': 'hda', 'id': 'bbd44e69cb8906b591cb204d7b5a20f0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ba635d8d94229694'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,34309547,1479733461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-21 14:19:43.217458,35884.0,4519.0
323806200,323806200,gtf,,,,,,,,,,,,,,,gtf,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-21 22:26:37.469569,slurm_normal,1479767444.0,0,1.0,main_w4_handler1,2723516,14399728,False,,8604701.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb631fcd16ff61a8'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e4fe6e573db1a59'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""chr7:167000000:168000000""",32.0,,33923856,1479767316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-21 22:30:48.156383,85290.0,128.0
3657081,3657081,gtf,,,,,,,,,,,,,,,gtf,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-22 00:46:43.326222,slurm_normal,1479775879.0,0,1.0,main_w4_handler0,2723516,14400517,False,,8605485.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570bd9477d8d7c484'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e4fe6e573db1a59'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""""",32.0,,33923856,1479775726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-22 00:51:22.247286,85290.0,153.0
3657081,3657081,gtf,,,,,,,,,,,,,,,gtf,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-22 01:34:36.367867,slurm_normal,1479778725.0,0,1.0,main_w3_handler1,2723516,14400617,False,,8605584.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570bd9477d8d7c484'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e4fe6e573db1a59'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""""",32.0,,33923856,1479778614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-22 01:38:47.711990,85290.0,111.0
3657081,3657081,gtf,,,,,,,,,,,,,,,gtf,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-22 01:09:57.298222,slurm_normal,1479777234.0,0,1.0,main_w4_handler1,2723516,14400558,False,,8605532.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570bd9477d8d7c484'}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e4fe6e573db1a59'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,33923856,1479777113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-22 01:13:56.392220,85290.0,121.0
656172,656172,bed,,,,,,,,,,,,,,,bed,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-22 02:06:28.868398,slurm_normal,1479780683.0,0,1.0,main_w3_handler0,2723516,14400755,False,,8605718.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e016c4ece825c2c'}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e4fe6e573db1a59'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34003422,1479780525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-22 02:11:25.416648,85290.0,158.0
911240,911240,bed,,,,,,,,,,,,,,,bed,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-22 03:36:02.976983,slurm_normal,1479786489.0,0,1.0,main_w3_handler0,2723516,14401025,False,,8606039.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27359199}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27098291}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""""",32.0,,34003422,1479786299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-22 03:48:12.199653,85290.0,190.0
3657081,3657081,gtf,,,,,,,,,,,,,,,gtf,12975090219,12975090219,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-22 15:10:28.305232,slurm_normal,1479860788.0,0,1.0,main_w3_handler1,2723516,14405887,False,,8614482.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27358400}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27367859}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""""",32.0,,34003422,1479857578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-23 00:27:10.453709,85290.0,3210.0
3657081,3657081,gtf,,,,,,,,,,,,,,,gtf,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-23 03:24:10.078457,slurm_normal,1479871672.0,0,1.0,main_w4_handler0,2723516,14410452,False,,8615287.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27358400}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27098291}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""7:167000000:177000000""",32.0,,34003422,1479871618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-23 03:27:54.922507,85290.0,54.0
3657081,3657081,gtf,,,,,,,,,,,,,,,gtf,12975090219,12975090219,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-23 03:31:36.863631,slurm_normal,1479875539.0,0,1.0,main_w4_handler0,2723516,14410482,False,,8615314.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27358400}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27367859}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34003422,1479872081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-23 04:32:23.221873,85290.0,3458.0
3657081,3657081,gtf,,,,,,,,,,,,,,,gtf,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-11-23 04:35:30.012863,slurm_normal,1479876090.0,0,1.0,main_w4_handler1,2723516,14410847,False,,8615734.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27358400}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27098291}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34003422,1479875939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-11-23 04:41:40.515619,85290.0,151.0
49660,49660,bed,,,,,,,,,,,,,,,bed,16482993,16482993,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-17 13:05:47.804171,slurm_normal,1484658570.0,0,1.0,main_w4_handler0,2928783,14787921,False,,8950458.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27629801}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27628314}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""pdf""","""true""","""""",32.0,,35429120,1484658529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-17 13:09:32.261409,73593.0,41.0
582314635,582314635,bed,109525328.0,gtf,20284233.0,bed,,,,,,,,,,,bed,2108015593,2108015593,,,,,,,,,,,,,,,,,,,,,bam,2366279533.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-01 13:40:07.641121,slurm_normal,1480613409.0,0,1.0,main_w3_handler0,1796147,14461838,False,,8656008.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27286558}, {'src': 'hda', 'id': 27317215}, {'src': 'hda', 'id': 27335071}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 26361336}, {'src': 'hda', 'id': 26863193}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,34309547,1480599743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-01 17:30:13.694688,35884.0,13666.0
3657081,3657081,gtf,,,,,,,,,,,,,,,gtf,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-01 17:53:39.388477,slurm_normal,1480615534.0,0,1.0,main_w4_handler0,2723516,14464677,False,,8658726.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27436115}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27098291}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34003422,1480615404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-01 18:05:36.064577,85290.0,130.0
