chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.genes,parameters.genes.__class__,parameters.genes.value,parameters.input,parameters.input.values,parameters.numerical_column,parameters.region,parameters.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-21 13:48:55.494214,slurm_normal,1498052954.0,0.0,,1.0,main_w3_handler0,3166294,16153712,False,,333661,tabular,10232271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""",,,,"[{'src': 'hda', 'id': 30107885}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38828047,1498052950.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-06-21 13:49:15.870537,107953.0,4.0
,,2017-06-26 14:42:14.834124,slurm_normal,1498489432.0,0.0,,1.0,main_w3_handler0,3170488,16189532,False,,15092449,interval,10265898.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""1""",,,,"[{'src': 'hda', 'id': 30147057}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38864326,1498489423.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-06-26 15:03:57.994133,108042.0,9.0
,,2017-06-28 13:30:20.301887,slurm_normal,1498656638.0,0.0,,1.0,main_w3_handler1,3096404,16211621,False,,8019,tabular,10287769.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""",,,,"[{'src': 'hda', 'id': 30166194}]",,"""0""","""ENTREZGENE_ACC""",32.0,,37298048,1498656634.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-06-28 13:30:40.479930,86668.0,4.0
,,2017-06-28 21:24:09.476790,slurm_normal,1498685071.0,0.0,,1.0,main_w3_handler0,2981145,16217425,False,,11633,tabular,10293681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",,,,"[{'src': 'hda', 'id': 30226193}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38980500,1498685067.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-06-28 21:24:37.139557,79753.0,4.0
,,2017-06-29 19:20:55.016914,slurm_normal,1498764990.0,0.0,,1.0,main_w3_handler0,3176626,16225696,False,,6245599,tabular,10301618.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,,"[{'src': 'hda', 'id': 30238291}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38995454,1498764986.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-06-29 19:36:39.763998,108365.0,4.0
,,2017-06-30 15:40:59.975195,slurm_normal,1498837280.0,0.0,,1.0,main_w4_handler0,3141234,16232608,False,,3498175,tabular,10308435.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",,,,"[{'src': 'hda', 'id': 30239387}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38780775,1498837276.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-06-30 15:41:21.657097,107146.0,4.0
,,2017-07-10 16:42:52.929899,slurm_normal,1499705258.0,0.0,,1.0,main_w3_handler0,3166879,16300086,False,,443385,tabular,10368300.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30339281}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38923080,1499705255.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-10 16:47:59.566046,108185.0,3.0
,,2017-07-06 10:25:13.963996,slurm_normal,1499336740.0,0.0,,1.0,main_w3_handler0,3181304,16270366,False,,6690241,tabular,10341310.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30329446}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39128532,1499336736.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-06 10:25:42.851045,108524.0,4.0
,,2017-07-06 18:53:30.147158,slurm_normal,1499367228.0,0.0,,1.0,main_w4_handler1,3184268,16275424,False,,758933,tabular,10346137.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30336907}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38821202,1499367225.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-06 18:53:52.393239,,3.0
,,2017-07-10 16:55:48.301429,slurm_normal,1499705773.0,0.0,,1.0,main_w3_handler1,3166879,16300205,False,,443385,tabular,10368443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30339281}]",,"""0""","""ILLUMINA_HUMANWG_6_V1""",32.0,,38923080,1499705769.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-10 16:56:21.421326,108185.0,4.0
,,2017-07-13 04:08:53.772044,slurm_normal,1499918951.0,0.0,,1.0,main_w3_handler0,3190654,16327957,False,,1583370,tabular,10394553.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/020/517/dataset_20517209.dat""","""dm6""","""1""",,,,"[{'src': 'hda', 'id': 30462552}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38975718,1499918947.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-13 04:09:14.947122,108317.0,4.0
,,2017-07-15 02:01:00.722658,slurm_normal,1500084068.0,0.0,,1.0,main_w4_handler1,2989367,16349967,False,,5239065,tabular,10415400.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 30258725}]",,"""0""","""ILLUMINA_HUMANWG_6_V1""",32.0,,38760250,1500084065.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-15 02:01:09.197931,99804.0,3.0
,,2017-07-25 15:32:45.578937,slurm_normal,1500996961.0,0.0,,1.0,main_w4_handler1,3202249,16414783,False,,8695,tabular,10479686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,,"[{'src': 'hda', 'id': 30605165}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38995454,1500996957.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-25 15:36:08.996287,108365.0,4.0
,,2017-07-24 03:09:29.103997,slurm_normal,1500865781.0,0.0,,1.0,main_w4_handler0,3166879,16401529,False,,63496,tabular,10465635.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30582807}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39367683,1500865778.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-24 03:09:44.079130,108185.0,3.0
,,2017-07-24 03:12:55.741665,slurm_normal,1500865989.0,0.0,,1.0,main_w4_handler1,3166879,16401552,False,,136323,tabular,10465663.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30580960}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39367683,1500865986.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-24 03:13:10.903939,108185.0,3.0
,,2017-07-24 03:11:42.033715,slurm_normal,1500865912.0,0.0,,1.0,main_w4_handler1,3166879,16401546,False,,423108,tabular,10465648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30581088}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39367683,1500865908.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-24 03:11:53.422435,108185.0,4.0
,,2017-07-25 08:49:32.440441,slurm_normal,1500972584.0,0.0,,1.0,main_w4_handler1,3201887,16410892,False,,63903,tabular,10475839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,,"[{'src': 'hda', 'id': 30599912}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39492536,1500972581.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-25 08:49:47.930679,,3.0
,,2017-07-25 08:51:18.082532,slurm_normal,1500972691.0,0.0,,1.0,main_w3_handler1,3201887,16410899,False,,63903,tabular,10475847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,,"[{'src': 'hda', 'id': 30599912}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39492536,1500972687.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-25 08:51:34.407556,,4.0
,,2017-07-25 15:32:58.087306,slurm_normal,1500996962.0,0.0,,1.0,main_w3_handler0,3202249,16414785,False,,299531,tabular,10479688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,,"[{'src': 'hda', 'id': 30605166}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38995454,1500996957.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-25 15:36:08.108953,108365.0,5.0
,,2017-07-25 15:44:25.205780,slurm_normal,1500997531.0,0.0,,1.0,main_w3_handler1,3202249,16414883,False,,8695,tabular,10479808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30605165}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38995454,1500997527.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-25 15:45:35.931611,108365.0,4.0
,,2017-07-25 15:44:37.669836,slurm_normal,1500997536.0,0.0,,1.0,main_w3_handler0,3202249,16414884,False,,299531,tabular,10479809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30605166}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38995454,1500997531.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-25 15:45:37.856340,108365.0,5.0
,,2017-10-13 10:00:32.805397,slurm_normal,1507888853.0,0.0,,1.0,main_w4_handler0,3181435,17093693,False,,530919,bed,11150112.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""4""",,,,"[{'src': 'hda', 'id': 31675047}]",,"""0""","""ENTREZGENE_ACC""",32.0,,41185209,1507888849.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-10-13 10:01:00.786244,108353.0,4.0
,,2017-07-26 19:09:17.798506,slurm_normal,1501096170.0,0.0,,1.0,main_w3_handler0,3189308,16427573,False,,24040333,fasta,10494446.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30519700}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39312359,1501096164.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-26 19:09:31.696284,108846.0,6.0
,,2017-10-06 10:30:40.372846,slurm_normal,1507285850.0,0.0,,1.0,main_w4_handler1,3274225,17038239,False,,122847,tabular,11095305.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""1""",,,,"[{'src': 'hda', 'id': 31572608}]",,"""0""","""ENTREZGENE_ACC""",32.0,,40957050,1507285847.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-10-06 10:30:54.883936,37946.0,3.0
,,2017-07-28 15:40:15.496506,slurm_normal,1501256426.0,0.0,,1.0,main_w4_handler1,3141936,16446590,False,,3278124,tabular,10514655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 30638208}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39547044,1501256423.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-28 15:40:29.661278,106269.0,3.0
,,2017-07-31 14:28:05.579538,slurm_normal,1501511349.0,0.0,,1.0,main_w4_handler1,3207675,16468897,False,,1981328033,tabular,10537117.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30697404}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39611775,1501511295.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-31 14:29:11.723547,108467.0,54.0
,,2017-07-31 14:22:40.148510,slurm_normal,1501510973.0,1.0,,1.0,main_w4_handler0,3207675,16468788,False,,3675701090,tabular,10537056.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",,,,"[{'src': 'hda', 'id': 30696683}]",,"""1""","""WIKIGENE_ACC""",32.0,,39611775,1501510968.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-07-31 14:22:54.943829,108467.0,5.0
,,2017-12-15 11:50:44.489476,slurm_normal,1513338742.0,0.0,,1.0,main_w3_handler1,3346761,17817122,False,,3835061,tabular,11885405,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""1""",,,,"[{'src': 'hda', 'id': 32928812}]",,"""0""","""ENTREZGENE_ACC""",32.0,,42350701,1513338737.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-12-15 11:52:27.939569,97434.0,5.0
,,2017-08-05 16:15:12.971290,slurm_normal,1501949725.0,0.0,,1.0,main_w3_handler0,3166879,16510763,False,,25940599,tabular,10580809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30134516}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39367683,1501949721.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-05 16:15:29.347771,108185.0,4.0
,,2017-08-05 16:09:08.222929,slurm_normal,1501949360.0,0.0,,1.0,main_w4_handler1,3166879,16510751,False,,79596,tabular,10580791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30768612}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39367683,1501949356.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-05 16:09:23.669934,108185.0,4.0
,,2017-08-05 16:16:40.703962,slurm_normal,1501949810.0,0.0,,1.0,main_w4_handler1,3166879,16510765,False,,173350915,tabular,10580816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30162800}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39367683,1501949806.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-05 16:16:52.803876,108185.0,4.0
,,2017-08-05 16:12:06.229412,slurm_normal,1501949537.0,1.0,,1.0,main_w3_handler1,3166879,16510757,False,,4880071,gtf,10580798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30768609}]",,"""1""","""WIKIGENE_ACC""",32.0,,39367683,1501949534.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-05 16:12:22.162670,108185.0,3.0
,,2017-08-05 16:10:10.823362,slurm_normal,1501949423.0,0.0,,1.0,main_w4_handler1,3166879,16510752,False,,4880071,gtf,10580793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30768609}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39367683,1501949419.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-05 16:10:25.532890,108185.0,4.0
,,2017-08-05 16:07:32.015042,slurm_normal,1501949263.0,1.0,,1.0,main_w3_handler1,3166879,16510747,False,,115,tabular,10580788.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30762280}]",,"""1""","""HGNC_AUTOMATIC_GENE_ACC""",32.0,,39367683,1501949259.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-05 16:07:44.451970,108185.0,4.0
,,2017-08-07 06:40:13.540109,slurm_normal,1502088027.0,0.0,,1.0,main_w4_handler1,3211725,16518243,False,,13800,bed,10587766.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 30746378}]",,"""1""","""ENTREZGENE_ACC""",32.0,,39065809,1502088024.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-07 06:40:29.628321,108456.0,3.0
,,2017-08-07 06:32:28.750795,slurm_normal,1502087559.0,0.0,,1.0,main_w3_handler1,3211725,16518227,False,,20165,bed,10587752.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 30746368}]",,"""1""","""ENTREZGENE_ACC""",32.0,,39065809,1502087556.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-07 06:32:40.849590,108456.0,3.0
,,2017-08-07 19:11:12.774360,slurm_normal,1502133087.0,0.0,,1.0,main_w3_handler0,3123707,16523483,False,,1222000,interval,10592995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""13""",,,,"[{'src': 'hda', 'id': 30788323}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38169765,1502133084.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-07 19:11:29.937983,78577.0,3.0
,,2017-08-07 19:11:13.346821,slurm_normal,1502133088.0,0.0,,1.0,main_w3_handler0,3123707,16523484,False,,1777777,interval,10592996.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""13""",,,,"[{'src': 'hda', 'id': 30788326}]",,"""0""","""ENTREZGENE_ACC""",32.0,,38169765,1502133084.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-07 19:11:30.243037,78577.0,4.0
,,2017-08-11 09:07:14.863636,slurm_normal,1502442459.0,0.0,,1.0,main_w4_handler0,3219047,16556899,False,,5106808,tabular,10628048.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30834382}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39810309,1502442455.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-11 09:07:42.420091,73042.0,4.0
,,2017-08-11 09:07:14.334124,slurm_normal,1502442448.0,0.0,,1.0,main_w4_handler0,3219047,16556896,False,,4615978,tabular,10628045.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30834379}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39810309,1502442444.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-11 09:07:29.112254,73042.0,4.0
,,2017-08-11 09:07:15.168790,slurm_normal,1502442462.0,0.0,,1.0,main_w4_handler0,3219047,16556901,False,,4865549,tabular,10628049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30834384}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39810309,1502442458.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-11 09:07:45.666944,73042.0,4.0
,,2017-08-11 09:07:15.334580,slurm_normal,1502442451.0,0.0,,1.0,main_w3_handler1,3219047,16556902,False,,4697373,tabular,10628046.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30834385}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39810309,1502442447.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-11 09:07:33.092276,73042.0,4.0
,,2017-08-11 09:07:14.528830,slurm_normal,1502442456.0,0.0,,1.0,main_w4_handler0,3219047,16556897,False,,5027194,tabular,10628047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30834380}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39810309,1502442452.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-11 09:07:39.542116,73042.0,4.0
,,2017-08-11 09:07:14.685928,slurm_normal,1502442445.0,0.0,,1.0,main_w3_handler1,3219047,16556898,False,,4824682,tabular,10628044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30834381}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39810309,1502442441.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-11 09:07:27.745252,73042.0,4.0
,,2017-08-11 09:07:15.007694,slurm_normal,1502442445.0,0.0,,1.0,main_w4_handler1,3219047,16556900,False,,4967984,tabular,10628043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30834383}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39810309,1502442441.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-11 09:07:26.645463,73042.0,4.0
,,2017-10-19 07:31:44.489353,slurm_normal,1508398319.0,0.0,,1.0,main_w4_handler0,3288479,17142288,False,,14514916,tabular,11199836,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31753573}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39786308,1508398313.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-10-19 07:32:03.139205,75878.0,6.0
,,2017-08-14 16:59:47.096981,slurm_normal,1502730005.0,0.0,,1.0,main_w4_handler0,3221290,16578093,False,,38083,tabular,10649196.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,,"[{'src': 'hda', 'id': 30869479}]",,"""0""","""MIM_GENE""",32.0,,39624263,1502730001.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-14 17:00:10.920763,103193.0,4.0
,,2017-10-19 07:31:44.891003,slurm_normal,1508398317.0,0.0,,1.0,main_w3_handler1,3288479,17142289,False,,59187548,tabular,11199834,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 31753574}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39786308,1508398311.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-10-19 07:32:00.265917,75878.0,6.0
,,2017-08-15 12:51:03.620775,slurm_normal,1502801474.0,0.0,,1.0,main_w3_handler0,3221745,16584765,False,,174459,tabular,10655995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""1""",,,,"[{'src': 'hda', 'id': 30879113}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39472394,1502801470.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-15 12:51:15.224847,109315.0,4.0
537.0,len,2017-12-16 01:08:34.799359,slurm_normal,1513386528.0,0.0,,1.0,main_w4_handler1,3367540,17823435,False,,348060,tabular,11891989,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/022/788/dataset_22788180.dat""","""leaf2""","""9""",,,,"[{'src': 'hda', 'id': 32958615}]",,"""0""","""ENTREZGENE_ACC""",32.0,,41557999,1513386524.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-12-16 01:08:50.261602,91348.0,4.0
,,2017-08-17 08:36:09.266152,slurm_normal,1502958988.0,1.0,,1.0,main_w3_handler0,3222644,16599305,False,,152363,tabular,10671359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""",,,,"[{'src': 'hda', 'id': 30893094}]",,"""1""","""ENTREZGENE_ACC""",32.0,,39472394,1502958985.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-17 08:36:31.114918,109315.0,3.0
,,2017-08-17 08:41:11.217610,slurm_normal,1502959284.0,0.0,,1.0,main_w3_handler1,3222644,16599323,False,,152363,tabular,10671378.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 30893094}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39472394,1502959280.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-17 08:41:25.879437,109315.0,4.0
,,2018-03-02 10:59:04.360788,slurm_normal,1519988354.0,0.0,7680.0,1.0,main_w3_handler0,3394299,18578828,False,,1634411,tabular,12673362,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 34163130}]",,"""0""","""ENTREZGENE_ACC""",32.0,,44285603,1519988352.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2018-03-02 10:59:17.047501,118608.0,2.0
,,2017-08-22 10:34:08.385784,slurm_normal,1503398063.0,0.0,,1.0,main_w3_handler1,2487011,16630213,False,,2433,tabular,10702703.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,,"[{'src': 'hda', 'id': 30946781}]",,"""0""","""MIM_GENE""",32.0,,39823463,1503398059.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-22 10:34:24.899968,11028.0,4.0
,,2017-08-22 15:52:50.141251,slurm_normal,1503417206.0,0.0,,1.0,main_w3_handler1,3166879,16632831,False,,392300,tabular,10705091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 30900120}]",,"""0""","""ENTREZGENE_ACC""",32.0,,39787271,1503417184.0,ok,1023996.0,hgv_linkToGProfile,1.0.0,,2017-08-22 15:53:29.876894,108185.0,22.0
