chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.action.__current_case__,parameters.action.action_select,parameters.action.number,parameters.action.step_size,parameters.action.step_size.__current_case__,parameters.action.step_size.step_size,parameters.action.step_size.step_size_select,parameters.action.windowsize,parameters.chromInfo,parameters.dbkey,parameters.sourcename,parameters.type.__current_case__,parameters.type.genome.values,parameters.type.input.values,parameters.type.type_select,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-31 22:47:06.165936,slurm_normal,1496277458.0,0,,1.0,,,main_w3_handler0,3104506,15983568,False,,871175314.0,bed,10078865.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,"[{'src': 'hda', 'id': 29838613}]",bed,32.0,,38348178.0,1496271609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-01 00:37:41.516514,105589.0,5849.0
,,2017-06-01 00:40:22.599982,slurm_normal,1496277946.0,0,,1.0,,,main_w3_handler0,3104506,15984031,False,,1425405792.0,bed,10079390.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,500,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,"[{'src': 'hda', 'id': 29838616}]",bed,32.0,,38354575.0,1496277723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-01 00:45:49.417967,105589.0,223.0
,,2017-06-01 00:40:21.813232,slurm_normal,1496277707.0,0,,1.0,,,main_w4_handler1,3104506,15984029,False,,593678664.0,bed,10079384.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,500,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,"[{'src': 'hda', 'id': 29838614}]",bed,32.0,,38354575.0,1496277632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-01 00:41:51.037374,105589.0,75.0
,,2017-06-01 00:40:22.961880,slurm_normal,1496277773.0,0,,1.0,,,main_w3_handler1,3104506,15984032,False,,550495073.0,bed,10079386.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,500,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,"[{'src': 'hda', 'id': 29838617}]",bed,32.0,,38354575.0,1496277683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-01 00:42:57.534272,105589.0,90.0
,,2017-06-01 00:40:20.940866,slurm_normal,1496277712.0,0,,1.0,,,main_w3_handler1,3104506,15984027,False,,709302016.0,bed,10079382.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,500,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,"[{'src': 'hda', 'id': 29838612}]",bed,32.0,,38354575.0,1496277629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-01 00:41:55.368169,105589.0,83.0
,,2017-06-01 16:04:39.065966,slurm_normal,1496333349.0,0,,1.0,,,main_w3_handler1,3134615,15990286,False,,517.0,bed,10085163.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""""",0,,"[{'src': 'hda', 'id': 29836937}]",bed,32.0,,38343884.0,1496333319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-01 16:09:12.297117,31286.0,30.0
,,2017-04-07 14:23:04.492015,slurm_normal,1491574994.0,0,,1.0,,,main_w3_handler0,3003954,15521111,False,,692939.0,bed,9647410.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",0,,"[{'src': 'hda', 'id': 29118756}]",bed,32.0,,36195115.0,1491574988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-04-07 14:23:46.677932,,6.0
,,2017-06-06 15:11:26.486772,slurm_normal,1496763553.0,0,,1.0,,,main_w3_handler0,2977432,16027957,False,,25187480435.0,bed,10119189.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,200,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","""""",0,,"[{'src': 'hda', 'id': 29847823}]",bed,32.0,,38290598.0,1496761901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-06 15:39:20.343444,99241.0,1652.0
,,2017-06-28 10:02:33.562071,slurm_normal,1498644173.0,0,,1.0,,,main_w4_handler1,3099683,16209269,False,,11677.0,bed,10285451.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 30192313}]",bed,32.0,,38963444.0,1498644168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-28 10:02:54.938381,81351.0,5.0
,,2017-04-20 21:19:46.436175,slurm_normal,1492723212.0,0,,1.0,,,main_w3_handler1,3081171,15639716,False,,413.0,bed,9757567.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,5000000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",0,,"[{'src': 'hda', 'id': 29300276}]",bed,32.0,,37466173.0,1492723207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-04-20 21:20:25.124018,,5.0
,,2017-06-28 10:03:44.431548,slurm_normal,1498644247.0,0,,1.0,,,main_w3_handler1,3099683,16209282,False,,4909.0,bed,10285469.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 30192317}]",bed,32.0,,38963444.0,1498644243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-28 10:04:10.776805,81351.0,4.0
,,2017-06-28 10:02:23.129987,slurm_normal,1498644165.0,0,,1.0,,,main_w4_handler0,3099683,16209266,False,,666.0,bed,10285449.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 30192312}]",bed,32.0,,38963444.0,1498644160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-28 10:02:46.744232,81351.0,5.0
,,2017-04-26 12:22:50.690780,slurm_normal,1493209414.0,0,,1.0,,,main_w3_handler0,3085766,15680851,False,,1986436.0,bed,9795381.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,1,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 29365576}]",bed,32.0,,37540027.0,1493209407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-04-26 12:23:40.589799,68293.0,7.0
,,2017-04-26 12:24:23.621709,slurm_normal,1493209561.0,0,,1.0,,,main_w3_handler0,3085766,15680874,False,,1986436.0,bed,9795398.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,1,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 29365576}]",bed,32.0,,37540027.0,1493209474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-04-26 12:26:04.524737,68293.0,87.0
,,2017-04-26 12:26:45.719596,slurm_normal,1493209630.0,0,,1.0,,,main_w4_handler0,3085766,15680894,False,,1986436.0,bed,9795419.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 29365576}]",bed,32.0,,37540027.0,1493209622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-04-26 12:27:16.111922,68293.0,8.0
,,2017-06-21 12:02:37.356108,slurm_normal,1498046601.0,0,,1.0,,,main_w4_handler1,3099683,16152845,False,,62823.0,bed,10231537.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 30110135}]",bed,32.0,,38687542.0,1498046592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-21 12:03:22.458791,81351.0,9.0
,,2017-06-09 13:50:26.295011,slurm_normal,1497016255.0,0,,1.0,,,main_w3_handler1,3146631,16064744,False,,362.0,bed,10153445.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1000,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",0,,"[{'src': 'hda', 'id': 29968212}]",bed,32.0,,38547007.0,1497016244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-09 13:50:59.225610,,11.0
,,2017-06-10 06:09:45.292873,slurm_normal,1497075009.0,0,,1.0,,,main_w4_handler1,3146631,16070206,False,,362.0,bed,10158777.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,2000,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",0,,"[{'src': 'hda', 'id': 29968212}]",bed,32.0,,38547007.0,1497075001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-10 06:10:11.034773,,8.0
,,2017-06-10 07:42:14.019285,slurm_normal,1497080549.0,0,,1.0,,,main_w3_handler0,3146631,16070321,False,,308567.0,bed,10158860.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,6000,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",0,,"[{'src': 'hda', 'id': 29978571}]",bed,32.0,,38547007.0,1497080543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-10 07:42:31.285480,,6.0
,,2017-06-12 05:53:08.144037,slurm_normal,1497246907.0,0,,1.0,,,main_w4_handler1,3141556,16078220,False,,725753381.0,bed,10165434.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,100,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 29902396}]",bed,32.0,,38298509.0,1497246801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-12 05:55:09.395898,75605.0,106.0
,,2017-06-12 12:38:13.511813,slurm_normal,1497271996.0,0,,1.0,,,main_w3_handler0,2977432,16081076,False,,13832847827.0,bed,10167856.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,200,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","""""",0,,"[{'src': 'hda', 'id': 29847821}]",bed,32.0,,38290598.0,1497271119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-12 12:53:17.950061,99241.0,877.0
,,2017-06-12 12:37:52.581198,slurm_normal,1497272108.0,0,,1.0,,,main_w4_handler1,2977432,16081072,False,,16762495216.0,bed,10167853.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,200,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","""""",0,,"[{'src': 'hda', 'id': 29847829}]",bed,32.0,,38290598.0,1497271093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-12 12:55:11.286939,99241.0,1015.0
,,2017-05-12 15:28:02.978807,slurm_normal,1494605206.0,0,,1.0,,,main_w3_handler0,2591800,15824792,False,,65245414.0,bed,9926649.roundup,slurm,,132111800.0,corral-repl,,,0,windowsize,,,1.0,,no,5000,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","""""",0,,"[{'src': 'hda', 'id': 29580680}]",bed,32.0,,37853415.0,1494605178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-05-12 16:06:47.718455,78210.0,28.0
,,2017-05-12 15:28:03.190545,slurm_normal,1494605277.0,0,,1.0,,,main_w4_handler0,2591800,15824794,False,,8274700.0,bed,9926624.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,5000,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","""""",0,,"[{'src': 'hda', 'id': 29580663}]",bed,32.0,,37853415.0,1494605189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-05-12 16:08:04.239463,78210.0,88.0
,,2017-05-12 15:28:02.353122,slurm_normal,1494605270.0,0,,1.0,,,main_w3_handler0,2591800,15824790,False,,17961260.0,bed,9926625.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,5000,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","""""",0,,"[{'src': 'hda', 'id': 29580678}]",bed,32.0,,37853415.0,1494605231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-05-12 16:08:05.613895,78210.0,39.0
,,2017-05-12 15:28:03.445234,slurm_normal,1494605189.0,0,,1.0,,,main_w4_handler1,2591800,15824795,False,,74323601.0,bed,9926645.roundup,slurm,,132111800.0,corral-repl,,,0,windowsize,,,1.0,,no,5000,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","""""",0,,"[{'src': 'hda', 'id': 29580660}]",bed,32.0,,37853415.0,1494605168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-05-12 16:06:31.239738,78210.0,21.0
,,2017-05-15 07:50:40.205178,slurm_normal,1494834649.0,0,,1.0,,,main_w4_handler0,3099683,15835835,False,,1535856.0,bed,9936933.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,500,yes,500,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 29579292}]",bed,32.0,,37778060.0,1494834643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-05-15 07:50:51.058489,81351.0,6.0
,,2017-05-16 11:33:31.504514,slurm_normal,1494934420.0,0,,1.0,,,main_w4_handler0,3094535,15851893,False,,96001.0,bed,9952287.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1000,"""/galaxy-repl/main/files/017/914/dataset_17914164.dat""","""PbANKA_v29""","""""",0,,"[{'src': 'hda', 'id': 29620785}]",bed,32.0,,37998501.0,1494934415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-05-16 11:33:44.001789,90526.0,5.0
,,2017-05-16 11:30:44.292092,slurm_normal,1494934254.0,0,,1.0,,,main_w4_handler1,3094535,15851859,False,,96001.0,bed,9952271.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,1000,yes,1,"""/galaxy-repl/main/files/017/914/dataset_17914164.dat""","""PbANKA_v29""","""""",0,,"[{'src': 'hda', 'id': 29620785}]",bed,32.0,,37998501.0,1494934250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-05-16 11:30:55.823473,90526.0,4.0
,,2017-05-16 13:18:16.567963,slurm_normal,1494940705.0,0,,1.0,,,main_w4_handler1,3094535,15852865,False,,96001.0,bed,9953204.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,1.0,,no,1350,"""/galaxy-repl/main/files/017/914/dataset_17914164.dat""","""PbANKA_v29""","""""",0,,"[{'src': 'hda', 'id': 29620785}]",bed,32.0,,37998501.0,1494940700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-05-16 13:18:28.442326,90526.0,5.0
,,2017-05-16 13:01:02.629440,slurm_normal,1494939670.0,0,,1.0,,,main_w4_handler0,3094535,15852700,False,,96001.0,bed,9953051.roundup,slurm,,132112168.0,corral-repl,,,1,number,1,1000,,,,,"""/galaxy-repl/main/files/017/914/dataset_17914164.dat""","""PbANKA_v29""","""""",0,,"[{'src': 'hda', 'id': 29620785}]",bed,32.0,,37998501.0,1494939665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-05-16 13:01:12.771491,90526.0,5.0
,,2017-06-15 12:31:16.595764,slurm_normal,1497529920.0,0,,1.0,,,main_w4_handler0,3099683,16108346,False,,9733.0,bed,10191886.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 30040161}]",bed,32.0,,38687542.0,1497529916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-15 12:32:05.408539,81351.0,4.0
,,2017-06-15 12:33:34.348398,slurm_normal,1497530058.0,0,,1.0,,,main_w4_handler0,3099683,16108435,False,,10032.0,bed,10191911.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 30040261}]",bed,32.0,,38687542.0,1497530055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-15 12:34:21.720331,81351.0,3.0
,,2017-06-15 12:31:40.462485,slurm_normal,1497529950.0,0,,1.0,,,main_w4_handler0,3099683,16108417,False,,45559.0,bed,10191890.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 30040243}]",bed,32.0,,38687542.0,1497529945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-15 12:32:33.679222,81351.0,5.0
,,2017-06-15 12:31:25.716348,slurm_normal,1497529948.0,0,,1.0,,,main_w4_handler0,3099683,16108374,False,,99148.0,bed,10191889.roundup,slurm,,132112168.0,corral-repl,,,0,windowsize,,,0.0,50,yes,50,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",0,,"[{'src': 'hda', 'id': 30040193}]",bed,32.0,,38687542.0,1497529942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,2.26.0.0,,2017-06-15 12:32:33.240245,81351.0,6.0
