create_time,destination_id,end_epoch,exit_code,fastq,fastq2,fastq2_filetype,fastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_and_ignore_empty_lines,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.description,parameters.input_type.__current_case__,parameters.input_type.fastq,parameters.input_type.fastq2,parameters.input_type.input_type_selector,parameters.library_name,parameters.max_q,parameters.min_q,parameters.platform,parameters.platform_unit,parameters.predicted_insert_size,parameters.quality_format,parameters.read_group_name,parameters.run_date,parameters.sample_name,parameters.sequencing_center,parameters.strip_unpairied_mate_number,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-08-09 16:31:11.131912,slurm_normal,1439137918.0,0,57566019,,,fastq,1.0,main_w2_handler0,2403840,10086224,False,,4362949.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20718900,,se,"""test 30q no adapt 40 min synchronized....to test orientation of the reads....""","""93""","""0""","""Illumina""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24282913,1439137893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-09 16:32:01.281258,37910.0,25.0
2015-08-09 16:31:10.425629,slurm_normal,1439137921.0,0,55430913,,,fastq,1.0,main_w1_handler2,2403840,10086223,False,,4362950.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20718873,,se,"""test 30q no adapt 40 min synchronized....to test orientation of the reads....""","""93""","""0""","""Illumina""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24282913,1439137893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-09 16:32:03.700470,37910.0,28.0
2015-08-13 10:57:30.034215,slurm_normal,1439463526.0,0,90698361,,,fastq,1.0,main_w1_handler2,2407591,10108490,False,,4382404.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""""","""Homo_sapiens_nuHg19_mtrCRS""","""""",0,20758026,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""SILENT""",32.0,,24666625,1439463493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-13 10:58:49.298212,,33.0
2015-08-16 21:10:22.581037,slurm_normal,1439759500.0,0,4370923,,,fastq,1.0,main_w1_handler1,2398762,10129841,False,,4401959.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20793173,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24398564,1439759494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-16 21:11:42.550265,67231.0,6.0
2015-08-16 21:10:24.233166,slurm_normal,1439759508.0,0,15132863,,,fastq,1.0,main_w1_handler0,2398762,10129843,False,,4401960.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20793189,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24398564,1439759497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-16 21:11:51.964922,67231.0,11.0
2015-08-16 21:10:21.957984,slurm_normal,1439759475.0,0,15132863,,,fastq,1.0,main_w1_handler1,2398762,10129840,False,,4401957.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20793081,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24398564,1439759469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-16 21:11:17.185533,67231.0,6.0
2015-08-16 21:10:20.185704,slurm_normal,1439759475.0,0,4370923,,,fastq,1.0,main_w2_handler1,2398762,10129838,False,,4401954.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20793034,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24398564,1439759469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-16 21:11:17.577691,67231.0,6.0
2015-08-16 21:10:21.063047,slurm_normal,1439759479.0,0,3972143,,,fastq,1.0,main_w1_handler1,2398762,10129839,False,,4401956.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20793042,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24398564,1439759469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-16 21:11:21.975461,67231.0,10.0
2015-08-16 21:10:23.570580,slurm_normal,1439759482.0,0,3972143,,,fastq,1.0,main_w2_handler0,2398762,10129842,False,,4401952.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20793178,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24398564,1439759470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-16 21:11:25.101331,67231.0,12.0
2015-08-27 18:54:30.526809,slurm_normal,1440702133.0,0,88033446,,,fastq,1.0,main_w1_handler0,2421462,10212248,False,,4482194.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928644,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:02:18.305272,65666.0,16.0
2015-08-27 18:54:44.030758,slurm_normal,1440702066.0,0,29548853,,,fastq,1.0,main_w2_handler1,2421462,10212268,False,,4482167.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928834,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:01:10.741538,65666.0,29.0
2015-08-27 18:54:53.961011,slurm_normal,1440702219.0,0,45124055,,,fastq,1.0,main_w2_handler0,2421462,10212282,False,,4482240.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928942,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:03:44.338904,65666.0,12.0
2015-08-23 14:24:27.019203,slurm_normal,1440339891.0,0,24144275,,,fastq,1.0,main_w2_handler1,2415834,10179333,False,,4448877.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20864995,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24790435,1440339886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-23 14:24:53.950461,68056.0,5.0
2015-08-23 21:01:14.066508,slurm_normal,1440363699.0,0,32247479,,,fastq,1.0,main_w2_handler0,2416044,10183819,False,,4452788.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20867854,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24796885,1440363693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-23 21:01:42.551012,68086.0,6.0
2015-08-23 23:06:56.076424,slurm_normal,1440371239.0,0,32247479,32246969.0,fastqsanger,fastqsanger,1.0,main_w1_handler1,2416044,10185161,False,,4454079.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,20882752,20882754.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24796885,1440371232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-23 23:07:21.939122,68086.0,7.0
2015-09-21 12:19:12.046667,slurm_normal,1442837981.0,0,25389640,25390880.0,fastq,fastq,1.0,main_w2_handler1,2446037,10372419,False,,4653486.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,21192645,21192670.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,25124887,1442837974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-09-21 12:19:43.741587,69074.0,7.0
2015-09-21 12:19:08.668350,slurm_normal,1442837984.0,0,32247479,32246969.0,fastq,fastq,1.0,main_w2_handler1,2446037,10372418,False,,4653485.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,21192628,21192634.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,25124887,1442837974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-09-21 12:19:47.418164,69074.0,10.0
2015-09-21 12:19:13.704591,slurm_normal,1442837978.0,0,24143463,24144275.0,fastq,fastq,1.0,main_w1_handler0,2446037,10372420,False,,4653484.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,21192690,21192726.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,25124887,1442837971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-09-21 12:19:40.874404,69074.0,7.0
2015-08-27 18:54:28.262077,slurm_normal,1440702083.0,0,4094549,,,fastq,1.0,main_w1_handler0,2421462,10212245,False,,4482180.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928607,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:01:27.128951,65666.0,6.0
2015-08-27 18:54:51.130074,slurm_normal,1440702326.0,0,10305188,,,fastq,1.0,main_w1_handler0,2421462,10212278,False,,4482287.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928931,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:05:30.917030,65666.0,9.0
2015-08-27 18:55:00.657419,slurm_normal,1440702377.0,0,75207187,,,fastq,1.0,main_w1_handler2,2421462,10212292,False,,4482302.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20929002,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:06:21.221328,65666.0,13.0
2015-08-27 18:14:31.660579,slurm_normal,1440699318.0,0,93303171,,,fastqsanger,1.0,main_w1_handler1,2421462,10211903,False,,4481817.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928573,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440699300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:15:20.944720,65666.0,18.0
2015-08-27 18:54:24.657132,slurm_normal,1440701916.0,0,125095265,,,fastq,1.0,main_w1_handler1,2421462,10212240,False,,4482123.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928594,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:59:45.586089,65666.0,61.0
2015-08-27 18:54:43.349137,slurm_normal,1440702137.0,0,176067780,,,fastq,1.0,main_w1_handler1,2421462,10212267,False,,4482196.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928830,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:02:24.063677,65666.0,17.0
2015-08-27 18:54:48.596916,slurm_normal,1440702204.0,0,64423168,,,fastq,1.0,main_w1_handler1,2421462,10212274,False,,4482233.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928885,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:03:27.867478,65666.0,13.0
2015-08-27 18:54:32.103426,slurm_normal,1440701871.0,0,13750069,,,fastq,1.0,main_w1_handler1,2421462,10212250,False,,4482129.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928647,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:57:54.611407,65666.0,8.0
2015-08-27 18:54:33.496112,slurm_normal,1440702080.0,0,52919590,,,fastq,1.0,main_w1_handler1,2421462,10212252,False,,4482173.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928656,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:01:25.036999,65666.0,23.0
2015-08-27 18:54:18.045175,slurm_normal,1440701775.0,0,6600201,,,fastq,1.0,main_w2_handler0,2421462,10212231,False,,4482115.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928575,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:56:18.414295,65666.0,28.0
2015-08-27 18:54:27.112281,slurm_normal,1440702041.0,0,123705335,,,fastq,1.0,main_w2_handler0,2421462,10212243,False,,4482162.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928605,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:00:49.382380,65666.0,16.0
2015-08-27 18:54:21.969276,slurm_normal,1440701775.0,0,51101579,,,fastq,1.0,main_w1_handler2,2421462,10212236,False,,4482114.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928585,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:56:21.029016,65666.0,31.0
2015-08-27 18:54:16.582779,slurm_normal,1440701736.0,0,93303171,,,fastqsanger,1.0,main_w2_handler1,2421462,10212229,False,,4482107.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928573,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:55:39.881040,65666.0,61.0
2015-08-27 18:54:41.967278,slurm_normal,1440702256.0,0,79411070,,,fastq,1.0,main_w1_handler0,2421462,10212264,False,,4482263.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928781,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:04:23.237449,65666.0,8.0
2015-08-27 18:54:39.204855,slurm_normal,1440702235.0,0,13223431,,,fastq,1.0,main_w1_handler0,2421462,10212261,False,,4482254.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928714,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:04:02.201493,65666.0,7.0
2015-08-27 18:54:35.341202,slurm_normal,1440701936.0,0,19381316,,,fastq,1.0,main_w2_handler1,2421462,10212255,False,,4482139.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928677,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:59:01.224239,65666.0,17.0
2015-08-27 18:54:25.417477,slurm_normal,1440701882.0,0,12664530,,,fastq,1.0,main_w2_handler1,2421462,10212241,False,,4482134.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928596,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:58:07.001924,65666.0,11.0
2015-08-27 18:54:37.486073,slurm_normal,1440702173.0,0,30632539,,,fastq,1.0,main_w1_handler0,2421462,10212258,False,,4482222.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928688,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:02:56.088630,65666.0,14.0
2015-08-27 18:54:59.307380,slurm_normal,1440702407.0,0,54004088,,,fastq,1.0,main_w1_handler0,2421462,10212290,False,,4482312.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928994,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:06:51.811948,65666.0,7.0
2015-08-27 18:54:49.915356,slurm_normal,1440702173.0,0,60226278,,,fastq,1.0,main_w2_handler0,2421462,10212276,False,,4482221.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928912,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:02:58.566545,65666.0,16.0
2015-08-27 18:54:28.942596,slurm_normal,1440701902.0,0,63353454,,,fastq,1.0,main_w2_handler1,2421462,10212246,False,,4482137.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928615,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:58:33.259808,65666.0,17.0
2015-08-27 18:54:22.601375,slurm_normal,1440701856.0,0,62418371,,,fastq,1.0,main_w2_handler1,2421462,10212237,False,,4482110.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928586,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:57:42.140788,65666.0,170.0
2015-08-27 18:54:24.051493,slurm_normal,1440701823.0,0,77756855,,,fastq,1.0,main_w2_handler1,2421462,10212239,False,,4482117.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928590,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:57:08.130226,65666.0,40.0
2015-08-27 18:54:32.814832,slurm_normal,1440701918.0,0,58312,,,fastq,1.0,main_w2_handler1,2421462,10212251,False,,4482138.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928648,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 18:58:42.001335,65666.0,7.0
2015-08-27 18:54:38.079708,slurm_normal,1440702040.0,0,151426038,,,fastq,1.0,main_w2_handler1,2421462,10212259,False,,4482163.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928702,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440702025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:00:50.334748,65666.0,15.0
2015-08-27 18:54:36.664788,slurm_normal,1440702005.0,0,2708998,,,fastq,1.0,main_w2_handler1,2421462,10212257,False,,4482154.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",0,20928684,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24653026,1440701998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-08-27 19:00:24.047275,65666.0,7.0
